origin,last_target,available_from,actual,stage,family,band
2014-09,2015-03,2015-04-09 09:00:00,-0.020635084831638006,core,both,1
2014-10,2015-04,2015-05-12 09:00:00,-0.018853437849041255,core,both,1
2014-11,2015-05,2015-06-09 09:00:00,-0.015813686188261095,core,both,1
2014-12,2015-06,2015-07-09 09:00:00,0.08966055688559971,core,both,1
2015-01,2015-07,2015-08-10 09:00:00,-0.009340065084367688,core,both,1
2015-02,2015-08,2015-09-09 09:00:00,-0.046478818482316886,core,both,1
2015-03,2015-09,2015-10-09 09:00:00,-0.01174521900409799,core,both,1
2015-04,2015-10,2015-11-09 09:00:00,0.1284078020772299,core,both,1
2015-05,2015-11,2015-12-09 09:00:00,0.07077447788730505,core,both,1
2015-06,2015-12,2016-01-12 09:00:00,0.10779269847111894,core,both,1
2015-07,2016-01,2016-02-12 09:00:00,0.005483745564356712,core,both,1
2015-08,2016-02,2016-03-09 09:00:00,0.026910191667699424,core,both,1
2015-09,2016-03,2016-04-11 09:00:00,-0.07768282944625991,core,both,1
2015-10,2016-04,2016-05-10 09:00:00,-0.10098884248159311,core,both,1
2015-11,2016-05,2016-06-09 09:00:00,-0.11169862757412764,core,both,1
2015-12,2016-06,2016-07-12 09:00:00,-0.09500532710338414,core,both,1
2016-01,2016-07,2016-08-09 09:00:00,-0.10127003218195305,core,both,1
2016-02,2016-08,2016-09-09 09:00:00,-0.08075217755930214,core,both,1
2016-03,2016-09,2016-10-10 09:00:00,0.0009140792399153034,core,both,1
2016-04,2016-10,2016-11-09 09:00:00,0.11791295878523433,core,both,1
2016-05,2016-11,2016-12-09 09:00:00,0.20923988914439995,core,both,1
2016-06,2016-12,2017-01-10 09:00:00,0.2868404918909838,core,both,1
2016-07,2017-01,2017-02-10 09:00:00,0.3162281681579941,core,both,1
2016-08,2017-02,2017-03-09 09:00:00,0.3013876597573852,core,both,1
2016-09,2017-03,2017-04-10 09:00:00,0.20403552250050144,core,both,1
2016-10,2017-04,2017-05-10 09:00:00,0.1004785241648444,core,both,1
2016-11,2017-05,2017-06-09 09:00:00,-0.04903990849389994,core,both,1
2016-12,2017-06,2017-07-12 09:00:00,-0.044318999135753434,core,both,1
2017-01,2017-07,2017-08-09 09:00:00,-0.12351653394236592,core,both,1
2017-02,2017-08,2017-09-11 09:00:00,-0.19397380176232842,core,both,1
2017-03,2017-09,2017-10-09 09:00:00,-0.10736326395258881,core,both,1
2017-04,2017-10,2017-11-09 09:00:00,-0.031827517798531414,core,both,1
2017-05,2017-11,2017-12-11 09:00:00,0.0030649208330165946,core,both,1
2017-06,2017-12,2018-01-10 09:00:00,-0.06895261161052073,core,both,1
2017-07,2018-01,2018-02-14 09:00:00,-0.10852854366637352,core,both,1
2017-08,2018-02,2018-03-09 09:00:00,-0.08773406435441866,core,both,1
2017-09,2018-03,2018-04-10 09:00:00,0.05767856820817027,core,both,1
2017-10,2018-04,2018-05-10 09:00:00,0.0830922078615183,core,both,1
2017-11,2018-05,2018-06-11 09:00:00,0.03985919568082613,core,both,1
2017-12,2018-06,2018-07-11 09:00:00,0.07723896821050538,core,both,1
2018-01,2018-07,2018-08-09 09:00:00,0.2861994353645536,core,both,1
2018-02,2018-08,2018-09-10 09:00:00,0.26552668639687327,core,both,1
2018-03,2018-09,2018-10-09 09:00:00,0.08891139600462727,core,both,1
2018-04,2018-10,2018-11-09 09:00:00,-0.04497069719237019,core,both,1
2018-05,2018-11,2018-12-10 09:00:00,-0.04270235976033797,core,both,1
2018-06,2018-12,2019-01-10 09:00:00,0.0379547369679723,core,both,1
2018-07,2019-01,2019-02-13 09:00:00,0.10018527356448811,core,both,1
2018-08,2019-02,2019-03-11 09:00:00,-0.11662457002214865,core,both,1
2006-01,2006-10,2006-11-20 09:00:00,0.2930803537242417,signal,services,2
2006-02,2006-11,2006-12-20 09:00:00,-0.1625858140243266,signal,services,2
2006-03,2006-12,2007-01-20 09:00:00,-0.06507239820369737,signal,services,2
2006-04,2007-01,2007-02-20 09:00:00,0.06507239820369737,signal,services,2
2006-05,2007-02,2007-03-20 09:00:00,0.19502707872560787,signal,services,2
2006-06,2007-03,2007-04-20 09:00:00,0.22724662347143054,signal,services,2
2006-07,2007-04,2007-05-20 09:00:00,0.7472271866572937,signal,services,2
2006-08,2007-05,2007-06-20 09:00:00,0.4868096935971069,signal,services,2
2006-09,2007-06,2007-07-20 09:00:00,0.2592780198396256,signal,services,2
2006-10,2007-07,2007-08-20 09:00:00,0.09738675425842347,signal,services,2
2006-11,2007-08,2007-09-20 09:00:00,-0.033204398702365356,signal,services,2
2006-12,2007-09,2007-10-20 09:00:00,-0.19572706748516389,signal,services,2
2007-01,2007-10,2007-11-20 09:00:00,-0.2933356647907095,signal,services,2
2007-02,2007-11,2007-12-20 09:00:00,-0.0976403864645845,signal,services,2
2007-03,2007-12,2008-01-20 09:00:00,-0.29228717142182514,signal,services,2
2007-04,2008-01,2008-02-20 09:00:00,0.15932594720144921,signal,services,2
2007-05,2008-02,2008-03-20 09:00:00,0.5442300282009267,signal,services,2
2007-06,2008-03,2008-04-20 09:00:00,1.8663081481329913,signal,services,2
2007-07,2008-04,2008-05-20 09:00:00,1.9585119375801066,signal,services,2
2007-08,2008-05,2008-06-20 09:00:00,2.5073335208819363,signal,services,2
2007-09,2008-06,2008-07-20 09:00:00,3.092003588600031,signal,services,2
2007-10,2008-07,2008-08-20 09:00:00,2.7953326151234124,signal,services,2
2007-11,2008-08,2008-09-20 09:00:00,2.7926405911526344,signal,services,2
2007-12,2008-09,2008-10-20 09:00:00,2.8530850795998375,signal,services,2
2008-01,2008-10,2008-11-20 09:00:00,2.8188227896522546,signal,services,2
2008-02,2008-11,2008-12-20 09:00:00,1.335777935649113,signal,services,2
2008-03,2008-12,2009-01-20 09:00:00,0.6351355773702272,signal,services,2
2008-04,2009-01,2009-02-20 09:00:00,-0.2892388067959173,signal,services,2
2008-05,2009-02,2009-03-20 09:00:00,-1.1530481589873016,signal,services,2
2008-06,2009-03,2009-04-20 09:00:00,-1.9865153722925366,signal,services,2
2008-07,2009-04,2009-05-20 09:00:00,-2.4052447519283042,signal,services,2
2008-08,2009-05,2009-06-20 09:00:00,-2.6626209767135545,signal,services,2
2008-09,2009-06,2009-07-20 09:00:00,-2.985519461788151,signal,services,2
2008-10,2009-07,2009-08-20 09:00:00,-3.53092832281277,signal,services,2
2008-11,2009-08,2009-09-20 09:00:00,-3.6686550417498474,signal,services,2
2008-12,2009-09,2009-10-20 09:00:00,-3.741370211827574,signal,services,2
2009-01,2009-10,2009-11-20 09:00:00,-3.620348186958566,signal,services,2
2009-02,2009-11,2009-12-20 09:00:00,-2.2472855852058595,signal,services,2
2009-03,2009-12,2010-01-20 09:00:00,-1.665888598663875,signal,services,2
2009-04,2010-01,2010-02-09 09:00:00,-1.3398433984141926,signal,services,2
2009-05,2010-02,2010-03-09 09:00:00,-1.0462435085266633,signal,services,2
2009-06,2010-03,2010-04-09 09:00:00,-0.8828237677638637,signal,services,2
2009-07,2010-04,2010-05-10 09:00:00,-0.5900046319750247,signal,services,2
2009-08,2010-05,2010-06-09 09:00:00,-0.3611998499061546,signal,services,2
2009-09,2010-06,2010-07-12 09:00:00,-0.032921749337698314,signal,services,2
2009-10,2010-07,2010-08-09 09:00:00,0.2630824773588576,signal,services,2
2009-11,2010-08,2010-09-09 09:00:00,0.3288287182656684,signal,services,2
2009-12,2010-09,2010-10-11 09:00:00,0.3288287182656684,signal,services,2
2010-01,2010-10,2010-11-09 09:00:00,0.29600416284768527,signal,services,2
2010-02,2010-11,2010-12-09 09:00:00,-0.16421990716076018,signal,services,2
2010-03,2010-12,2011-01-10 09:00:00,-0.09860315173211887,signal,services,2
2010-04,2011-01,2011-02-09 09:00:00,-0.2637990445003757,signal,services,2
2010-05,2011-02,2011-03-09 09:00:00,-0.39626950722249543,signal,services,2
2010-06,2011-03,2011-04-11 09:00:00,-0.6602972902706272,signal,services,2
2010-07,2011-04,2011-05-10 09:00:00,-0.9238050871705988,signal,services,2
2010-08,2011-05,2011-06-09 09:00:00,-1.0554297589748278,signal,services,2
2010-09,2011-06,2011-07-12 09:00:00,-0.9901070982711582,signal,services,2
2010-10,2011-07,2011-08-09 09:00:00,-0.9901070982711582,signal,services,2
2010-11,2011-08,2011-09-09 09:00:00,-0.9901070982711582,signal,services,2
2010-12,2011-09,2011-10-10 09:00:00,-0.8260523836007794,signal,services,2
2011-01,2011-10,2011-11-09 09:00:00,-0.891569368295009,signal,services,2
2011-02,2011-11,2011-12-09 09:00:00,-0.16568921948811144,signal,services,2
2011-03,2011-12,2012-01-09 09:00:00,0.033118068629259256,signal,services,2
2011-04,2012-01,2012-02-16 09:00:00,0.3956195815917739,signal,services,2
2011-05,2012-02,2012-03-09 09:00:00,0.8903341466020644,signal,services,2
2011-06,2012-03,2012-04-10 09:00:00,1.2197175909353195,signal,services,2
2011-07,2012-04,2012-05-10 09:00:00,1.2524776263322561,signal,services,2
2011-08,2012-05,2012-06-11 09:00:00,1.2852054967408149,signal,services,2
2011-09,2012-06,2012-07-11 09:00:00,1.3506934025463102,signal,services,2
2011-10,2012-07,2012-08-09 09:00:00,1.4502454266964722,signal,services,2
2011-11,2012-08,2012-09-10 09:00:00,1.1857524800899757,signal,services,2
2011-12,2012-09,2012-10-09 09:00:00,1.1857524800899757,signal,services,2
2012-01,2012-10,2012-11-09 09:00:00,1.086398274202198,signal,services,2
2012-02,2012-11,2012-12-10 09:00:00,0.032631122113356614,signal,services,2
2012-03,2012-12,2013-01-09 09:00:00,-0.26249994987883407,signal,services,2
2012-04,2013-01,2013-02-11 09:00:00,-0.2954536089993438,signal,services,2
2012-05,2013-02,2013-03-11 09:00:00,-0.39373371519015365,signal,services,2
2012-06,2013-03,2013-04-09 09:00:00,-0.459027996334326,signal,services,2
2012-07,2013-04,2013-05-10 09:00:00,-0.5577935006895611,signal,services,2
2012-08,2013-05,2013-06-10 09:00:00,-0.723376514708066,signal,services,2
2012-09,2013-06,2013-07-09 09:00:00,-0.9554592051657219,signal,services,2
2012-10,2013-07,2013-08-09 09:00:00,-1.3835202148754375,signal,services,2
2012-11,2013-08,2013-09-09 09:00:00,-1.3516056778293009,signal,services,2
2012-12,2013-09,2013-10-09 09:00:00,-1.0896921906958987,signal,services,2
2013-01,2013-10,2013-11-11 09:00:00,-0.859269459925412,signal,services,2
2013-02,2013-11,2013-12-09 09:00:00,-0.8585831788986611,signal,services,2
2013-03,2013-12,2014-01-09 09:00:00,-0.7253265155955978,signal,services,2
2013-04,2014-01,2014-02-12 09:00:00,-0.8263571779404278,signal,services,2
2013-05,2014-02,2014-03-10 09:00:00,-0.8290163309667358,signal,services,2
2013-06,2014-03,2014-04-09 09:00:00,-0.7309447181119753,signal,services,2
2013-07,2014-04,2014-05-12 09:00:00,-0.2661680846524969,signal,services,2
2013-08,2014-05,2014-06-09 09:00:00,-0.00029761565220448594,signal,services,2
2013-09,2014-06,2014-07-09 09:00:00,0.19851137753378517,signal,services,2
2013-10,2014-07,2014-08-11 09:00:00,0.629311922951075,signal,services,2
2013-11,2014-08,2014-09-09 09:00:00,0.6281290541643851,signal,services,2
2013-12,2014-09,2014-10-09 09:00:00,0.46181871754471626,signal,services,2
2014-01,2014-10,2014-11-10 09:00:00,0.36236810150083043,signal,services,2
2014-02,2014-11,2014-12-09 09:00:00,1.4903405502574951,signal,services,2
2014-03,2014-12,2015-01-09 09:00:00,1.5231974610828032,signal,services,2
2014-04,2015-01,2015-02-09 09:00:00,1.3888788606593874,signal,services,2
2014-05,2015-02,2015-03-09 09:00:00,1.1224836778393033,signal,services,2
2014-06,2015-03,2015-04-09 09:00:00,0.7912675203252164,signal,services,2
2014-07,2015-04,2015-05-12 09:00:00,0.39522501232613827,signal,services,2
2014-08,2015-05,2015-06-09 09:00:00,0.29626409380951024,signal,services,2
2014-09,2015-06,2015-07-09 09:00:00,0.16431703723160496,signal,services,2
2014-10,2015-07,2015-08-10 09:00:00,0.13139528789390664,signal,services,2
2014-11,2015-08,2015-09-09 09:00:00,0.09853837706859858,signal,services,2
2014-12,2015-09,2015-10-09 09:00:00,0.03285691082530784,signal,services,2
2015-01,2015-10,2015-11-09 09:00:00,-0.06571382165061568,signal,services,2
2015-02,2015-11,2015-12-09 09:00:00,-0.131330577079257,signal,services,2
2015-03,2015-12,2016-01-12 09:00:00,0.032824555417983126,signal,services,2
2015-04,2016-01,2016-02-12 09:00:00,0.16421984331188955,signal,services,2
2015-05,2016-02,2016-03-09 09:00:00,0.295712388974382,signal,services,2
2015-06,2016-03,2016-04-11 09:00:00,0.09847366625394938,signal,services,2
2015-07,2016-04,2016-05-10 09:00:00,-0.032824555417982904,signal,services,2
2015-08,2016-05,2016-06-09 09:00:00,0.032824555417983126,signal,services,2
2015-09,2016-06,2016-07-12 09:00:00,0.03282449156911271,signal,services,2
2015-10,2016-07,2016-08-09 09:00:00,-3.241925619534847e-05,signal,services,2
2015-11,2016-08,2016-09-09 09:00:00,-0.16434939263892967,signal,services,2
2015-12,2016-09,2016-10-10 09:00:00,-0.09860315173211887,signal,services,2
2016-01,2016-10,2016-11-09 09:00:00,-0.13139535174277706,signal,services,2
2016-02,2016-11,2016-12-09 09:00:00,-3.229174689156622e-05,signal,services,2
2016-03,2016-12,2017-01-10 09:00:00,0.16376820166741068,signal,services,2
2016-04,2017-01,2017-02-10 09:00:00,0.4577436494701226,signal,services,2
2016-05,2017-02,2017-03-09 09:00:00,0.9472286419070604,signal,services,2
2016-06,2017-03,2017-04-10 09:00:00,1.2724344734192163,signal,services,2
2016-07,2017-04,2017-05-10 09:00:00,1.6642262776213614,signal,services,2
2016-08,2017-05,2017-06-09 09:00:00,1.630283226807196,signal,services,2
2016-09,2017-06,2017-07-12 09:00:00,1.8903720329113052,signal,services,2
2016-10,2017-07,2017-08-09 09:00:00,1.8222073662745233,signal,services,2
2016-11,2017-08,2017-09-11 09:00:00,1.8849983267695223,signal,services,2
2016-12,2017-09,2017-10-09 09:00:00,1.818812106421544,signal,services,2
2017-01,2017-10,2017-11-09 09:00:00,1.5564516541111602,signal,services,2
2017-02,2017-11,2017-12-11 09:00:00,1.0674531246919816,signal,services,2
2017-03,2017-12,2018-01-10 09:00:00,0.5167040717889284,signal,services,2
2017-04,2018-01,2018-02-14 09:00:00,0.1935799666464515,signal,services,2
2017-05,2018-02,2018-03-09 09:00:00,-0.19430074237706707,signal,services,2
2017-06,2018-03,2018-04-10 09:00:00,-0.29143534243871727,signal,services,2
2017-07,2018-04,2018-05-10 09:00:00,-0.6462793310352755,signal,services,2
2017-08,2018-05,2018-06-11 09:00:00,-0.48438812727028147,signal,services,2
2017-09,2018-06,2018-07-11 09:00:00,-0.41922573578190203,signal,services,2
2017-10,2018-07,2018-08-09 09:00:00,-0.06512615607232064,signal,services,2
2017-11,2018-08,2018-09-10 09:00:00,0.2563163863211515,signal,services,2
2017-12,2018-09,2018-10-09 09:00:00,0.35298150964747954,signal,services,2
2018-01,2018-10,2018-11-09 09:00:00,0.8047395072426391,signal,services,2
2018-02,2018-11,2018-12-10 09:00:00,1.0308887484490112,signal,services,2
2018-03,2018-12,2019-01-10 09:00:00,1.4179346554609444,signal,services,2
2018-04,2019-01,2019-02-13 09:00:00,1.512366129787388,signal,services,2
2018-05,2019-02,2019-03-11 09:00:00,1.4455944712557645,signal,services,2
2006-01,2006-10,2006-11-20 09:00:00,-0.1707826553209384,signal,goods,2
2006-02,2006-11,2006-12-20 09:00:00,-0.2727700907521142,signal,goods,2
2006-03,2006-12,2007-01-20 09:00:00,-0.17046822017151753,signal,goods,2
2006-04,2007-01,2007-02-20 09:00:00,-0.17046822017151753,signal,goods,2
2006-05,2007-02,2007-03-20 09:00:00,-0.27297983351310595,signal,goods,2
2006-06,2007-03,2007-04-20 09:00:00,-0.23894886237619817,signal,goods,2
2006-07,2007-04,2007-05-20 09:00:00,0.8536789161810461,signal,goods,2
2006-08,2007-05,2007-06-20 09:00:00,0.9545114102007466,signal,goods,2
2006-09,2007-06,2007-07-20 09:00:00,0.987566777468937,signal,goods,2
2006-10,2007-07,2007-08-20 09:00:00,0.5785642664986614,signal,goods,2
2006-11,2007-08,2007-09-20 09:00:00,0.37448199635253454,signal,goods,2
2006-12,2007-09,2007-10-20 09:00:00,0.30593357071135774,signal,goods,2
2007-01,2007-10,2007-11-20 09:00:00,0.44053544570694325,signal,goods,2
2007-02,2007-11,2007-12-20 09:00:00,1.1543637101130448,signal,goods,2
2007-03,2007-12,2008-01-20 09:00:00,1.5282687190536748,signal,goods,2
2007-04,2008-01,2008-02-20 09:00:00,0.8803866396992164,signal,goods,2
2007-05,2008-02,2008-03-20 09:00:00,0.40557769462795035,signal,goods,2
2007-06,2008-03,2008-04-20 09:00:00,0.3723024342699641,signal,goods,2
2007-07,2008-04,2008-05-20 09:00:00,0.3381011500689617,signal,goods,2
2007-08,2008-05,2008-06-20 09:00:00,1.0172002581202546,signal,goods,2
2007-09,2008-06,2008-07-20 09:00:00,1.119502057323714,signal,goods,2
2007-10,2008-07,2008-08-20 09:00:00,0.2027372437238768,signal,goods,2
2007-11,2008-08,2008-09-20 09:00:00,-0.20263431452323966,signal,goods,2
2007-12,2008-09,2008-10-20 09:00:00,-0.37147962035373583,signal,goods,2
2008-01,2008-10,2008-11-20 09:00:00,-0.81233304393085,signal,goods,2
2008-02,2008-11,2008-12-20 09:00:00,-0.9855276791553254,signal,goods,2
2008-03,2008-12,2009-01-20 09:00:00,-1.5319880050112051,signal,goods,2
2008-04,2009-01,2009-02-20 09:00:00,-1.6705520060041308,signal,goods,2
2008-05,2009-02,2009-03-20 09:00:00,-2.180748716275837,signal,goods,2
2008-06,2009-03,2009-04-20 09:00:00,-2.2152017770519263,signal,goods,2
2008-07,2009-04,2009-05-20 09:00:00,-2.0838479843849442,signal,goods,2
2008-08,2009-05,2009-06-20 09:00:00,-2.1183724135026796,signal,goods,2
2008-09,2009-06,2009-07-20 09:00:00,-2.152861121528558,signal,goods,2
2008-10,2009-07,2009-08-20 09:00:00,-1.9498153664903584,signal,goods,2
2008-11,2009-08,2009-09-20 09:00:00,-1.1680445268556081,signal,goods,2
2008-12,2009-09,2009-10-20 09:00:00,-0.7918907607080028,signal,goods,2
2009-01,2009-10,2009-11-20 09:00:00,-0.03551874125548071,signal,goods,2
2009-02,2009-11,2009-12-20 09:00:00,0.30774071173350226,signal,goods,2
2009-03,2009-12,2010-01-20 09:00:00,0.9956346486952117,signal,goods,2
2009-04,2010-01,2010-02-09 09:00:00,0.8236518852143773,signal,goods,2
2009-05,2010-02,2010-03-09 09:00:00,0.791433416506302,signal,goods,2
2009-06,2010-03,2010-04-09 09:00:00,0.34446100364312127,signal,goods,2
2009-07,2010-04,2010-05-10 09:00:00,0.10343047682784556,signal,goods,2
2009-08,2010-05,2010-06-09 09:00:00,0.3106844370250834,signal,goods,2
2009-09,2010-06,2010-07-12 09:00:00,0.24159978362600398,signal,goods,2
2009-10,2010-07,2010-08-09 09:00:00,-0.00010731141907394104,signal,goods,2
2009-11,2010-08,2010-09-09 09:00:00,-1.0320009031989485,signal,goods,2
2009-12,2010-09,2010-10-11 09:00:00,-1.3049755189423693,signal,goods,2
2010-01,2010-10,2010-11-09 09:00:00,-1.2371650497206796,signal,goods,2
2010-02,2010-11,2010-12-09 09:00:00,-0.9303830424637751,signal,goods,2
2010-03,2010-12,2011-01-10 09:00:00,-0.4838084597779799,signal,goods,2
2010-04,2011-01,2011-02-09 09:00:00,-0.20771981975196363,signal,goods,2
2010-05,2011-02,2011-03-09 09:00:00,-0.10382304191999925,signal,goods,2
2010-06,2011-03,2011-04-11 09:00:00,0.2753046901815819,signal,goods,2
2010-07,2011-04,2011-05-10 09:00:00,0.7577579381040547,signal,goods,2
2010-08,2011-05,2011-06-09 09:00:00,0.7921044979006018,signal,goods,2
2010-09,2011-06,2011-07-12 09:00:00,0.8606916277232735,signal,goods,2
2010-10,2011-07,2011-08-09 09:00:00,0.7912516700969103,signal,goods,2
2010-11,2011-08,2011-09-09 09:00:00,1.135754047733689,signal,goods,2
2010-12,2011-09,2011-10-10 09:00:00,1.4462711380865767,signal,goods,2
2011-01,2011-10,2011-11-09 09:00:00,1.4770760527308693,signal,goods,2
2011-02,2011-11,2011-12-09 09:00:00,1.1976697501063467,signal,goods,2
2011-03,2011-12,2012-01-09 09:00:00,1.0935731986017945,signal,goods,2
2011-04,2012-01,2012-02-16 09:00:00,1.0244951455155804,signal,goods,2
2011-05,2012-02,2012-03-09 09:00:00,0.8865533793071503,signal,goods,2
2011-06,2012-03,2012-04-10 09:00:00,1.1943036295736815,signal,goods,2
2011-07,2012-04,2012-05-10 09:00:00,1.0563618633652518,signal,goods,2
2011-08,2012-05,2012-06-11 09:00:00,0.953639717712248,signal,goods,2
2011-09,2012-06,2012-07-11 09:00:00,0.8510229821810402,signal,goods,2
2011-10,2012-07,2012-08-09 09:00:00,0.6127339277353148,signal,goods,2
2011-11,2012-08,2012-09-10 09:00:00,-0.034030900412938436,signal,goods,2
2011-12,2012-09,2012-10-09 09:00:00,-0.27197038997817025,signal,goods,2
2012-01,2012-10,2012-11-09 09:00:00,-0.034100528575962574,signal,goods,2
2012-02,2012-11,2012-12-10 09:00:00,-0.3400671109715132,signal,goods,2
2012-03,2012-12,2013-01-09 09:00:00,-0.47542925975692385,signal,goods,2
2012-04,2013-01,2013-02-11 09:00:00,-0.20387366898482817,signal,goods,2
2012-05,2013-02,2013-03-11 09:00:00,-0.33937464910197246,signal,goods,2
2012-06,2013-03,2013-04-09 09:00:00,-0.23748969968367417,signal,goods,2
2012-07,2013-04,2013-05-10 09:00:00,0.16942860136233984,signal,goods,2
2012-08,2013-05,2013-06-10 09:00:00,0.4749800309346015,signal,goods,2
2012-09,2013-06,2013-07-09 09:00:00,0.6778204134527868,signal,goods,2
2012-10,2013-07,2013-08-09 09:00:00,1.0843356658407264,signal,goods,2
2012-11,2013-08,2013-09-09 09:00:00,1.2867654377706965,signal,goods,2
2012-12,2013-09,2013-10-09 09:00:00,1.1161623249881192,signal,goods,2
2013-01,2013-10,2013-11-11 09:00:00,1.1497475503314458,signal,goods,2
2013-02,2013-11,2013-12-09 09:00:00,1.0486863309274401,signal,goods,2
2013-03,2013-12,2014-01-09 09:00:00,0.9120848004838514,signal,goods,2
2013-04,2014-01,2014-02-12 09:00:00,0.9108567391946395,signal,goods,2
2013-05,2014-02,2014-03-10 09:00:00,0.8749519548721002,signal,goods,2
2013-06,2014-03,2014-04-09 09:00:00,1.1105616412509351,signal,goods,2
2013-07,2014-04,2014-05-12 09:00:00,0.6718085819884301,signal,goods,2
2013-08,2014-05,2014-06-09 09:00:00,0.4357983066678867,signal,goods,2
2013-09,2014-06,2014-07-09 09:00:00,0.7368564041634297,signal,goods,2
2013-10,2014-07,2014-08-11 09:00:00,1.071500340505912,signal,goods,2
2013-11,2014-08,2014-09-09 09:00:00,0.935511970534599,signal,goods,2
2013-12,2014-09,2014-10-09 09:00:00,1.4735588108359243,signal,goods,2
2014-01,2014-10,2014-11-10 09:00:00,1.002917768379658,signal,goods,2
2014-02,2014-11,2014-12-09 09:00:00,0.5672525278362663,signal,goods,2
2014-03,2014-12,2015-01-09 09:00:00,0.6336536122109528,signal,goods,2
2014-04,2015-01,2015-02-09 09:00:00,0.7667209878622013,signal,goods,2
2014-05,2015-02,2015-03-09 09:00:00,0.9336403173582275,signal,goods,2
2014-06,2015-03,2015-04-09 09:00:00,0.5661853176964207,signal,goods,2
2014-07,2015-04,2015-05-12 09:00:00,0.16618478436180723,signal,goods,2
2014-08,2015-05,2015-06-09 09:00:00,0.19936879241186128,signal,goods,2
2014-09,2015-06,2015-07-09 09:00:00,0.06636795012847158,signal,goods,2
2014-10,2015-07,2015-08-10 09:00:00,0.033150873803839076,signal,goods,2
2014-11,2015-08,2015-09-09 09:00:00,0.2663006874090005,signal,goods,2
2014-12,2015-09,2015-10-09 09:00:00,0.1993027216375084,signal,goods,2
2015-01,2015-10,2015-11-09 09:00:00,0.03301899535513214,signal,goods,2
2015-02,2015-11,2015-12-09 09:00:00,0.2652411780595195,signal,goods,2
2015-03,2015-12,2016-01-12 09:00:00,0.33144444378049986,signal,goods,2
2015-04,2016-01,2016-02-12 09:00:00,0.39797760412513816,signal,goods,2
2015-05,2016-02,2016-03-09 09:00:00,0.3314115722429617,signal,goods,2
2015-06,2016-03,2016-04-11 09:00:00,0.26491193883596736,signal,goods,2
2015-07,2016-04,2016-05-10 09:00:00,0.5638658236725691,signal,goods,2
2015-08,2016-05,2016-06-09 09:00:00,0.3979119262390465,signal,goods,2
2015-09,2016-06,2016-07-12 09:00:00,0.29865626977489845,signal,goods,2
2015-10,2016-07,2016-08-09 09:00:00,0.06620326572098034,signal,goods,2
2015-11,2016-08,2016-09-09 09:00:00,-0.03315094016679743,signal,goods,2
2015-12,2016-09,2016-10-10 09:00:00,-0.0994859537671311,signal,goods,2
2016-01,2016-10,2016-11-09 09:00:00,-0.2649448107632747,signal,goods,2
2016-02,2016-11,2016-12-09 09:00:00,0.03292064286381435,signal,goods,2
2016-03,2016-12,2017-01-10 09:00:00,-0.19890623062375923,signal,goods,2
2016-04,2017-01,2017-02-10 09:00:00,-0.2649453342240029,signal,goods,2
2016-05,2017-02,2017-03-09 09:00:00,-0.09958502684598652,signal,goods,2
2016-06,2017-03,2017-04-10 09:00:00,-3.2936921020354504e-05,signal,goods,2
2016-07,2017-04,2017-05-10 09:00:00,0.06610465091386841,signal,goods,2
2016-08,2017-05,2017-06-09 09:00:00,-9.84842346449799e-05,signal,goods,2
2016-09,2017-06,2017-07-12 09:00:00,0.19851131292829605,signal,goods,2
2016-10,2017-07,2017-08-09 09:00:00,0.3313787658944084,signal,goods,2
2016-11,2017-08,2017-09-11 09:00:00,0.06623613725851851,signal,goods,2
2016-12,2017-09,2017-10-09 09:00:00,-0.13227517566977753,signal,goods,2
2017-01,2017-10,2017-11-09 09:00:00,0.4972332605892861,signal,goods,2
2017-02,2017-11,2017-12-11 09:00:00,0.09922278492660985,signal,goods,2
2017-03,2017-12,2018-01-10 09:00:00,0.165623345450799,signal,goods,2
2017-04,2018-01,2018-02-14 09:00:00,-0.2995856268492266,signal,goods,2
2017-05,2018-02,2018-03-09 09:00:00,-0.796556376353061,signal,goods,2
2017-06,2018-03,2018-04-10 09:00:00,-0.9294910822849123,signal,goods,2
2017-07,2018-04,2018-05-10 09:00:00,-0.5315738122158442,signal,goods,2
2017-08,2018-05,2018-06-11 09:00:00,-0.7309781182288423,signal,goods,2
2017-09,2018-06,2018-07-11 09:00:00,-0.7976448071177444,signal,goods,2
2017-10,2018-07,2018-08-09 09:00:00,-1.029407581741862,signal,goods,2
2017-11,2018-08,2018-09-10 09:00:00,-0.8635169871565896,signal,goods,2
2017-12,2018-09,2018-10-09 09:00:00,-0.7642613958814264,signal,goods,2
2018-01,2018-10,2018-11-09 09:00:00,-0.6322544628999826,signal,goods,2
2018-02,2018-11,2018-12-10 09:00:00,0.06680028955717296,signal,goods,2
2018-03,2018-12,2019-01-10 09:00:00,-0.20040033533498547,signal,goods,2
2018-04,2019-01,2019-02-13 09:00:00,0.13227042322248,signal,goods,2
2018-05,2019-02,2019-03-11 09:00:00,0.49862214090875984,signal,goods,2
2010-01,2010-10,2010-11-09 09:00:00,-0.005645751214241879,core,own,2
2010-02,2010-11,2010-12-09 09:00:00,0.2296985242652947,core,own,2
2010-03,2010-12,2011-01-10 09:00:00,0.20850813796815057,core,own,2
2010-04,2011-01,2011-02-09 09:00:00,0.09580942421768895,core,own,2
2010-05,2011-02,2011-03-09 09:00:00,-0.047059624208637504,core,own,2
2010-06,2011-03,2011-04-11 09:00:00,-0.08379156343048146,core,own,2
