origin,core_acceleration,family,band,services_projection,goods_projection
2016-11,0.07163127661108917,goods,3,,0.00068480687539404
2016-12,0.12471562147419313,goods,3,,-0.0004804070682267112
2017-01,0.22082542281941253,goods,3,,0.0017932508915493974
2017-02,0.18107419042803866,goods,3,,0.00031687866734587597
2017-03,0.19448712674888124,goods,3,,0.0016687067275263834
2017-04,0.0669700421156455,goods,3,,0.00048152838974183115
2017-05,-0.008301876717519141,goods,3,,-0.0015002696829400548
2017-06,-0.04448174871700705,goods,3,,-0.0027827461215917185
2017-07,-0.06655408220333425,goods,3,,-0.0023440712223108512
2017-08,-0.05440627694638764,goods,3,,-0.0017938160355544166
2017-09,-0.10301664785661367,goods,3,,-0.0013780616145030924
2017-10,-0.05680158220451456,goods,3,,-0.0019618468143738498
2017-11,-0.03669643939371342,goods,3,,-0.0014061716543386832
2017-12,-0.005094038409726387,goods,3,,-0.0013385040409858771
2018-01,-0.04630716929202662,goods,3,,-0.00041040517247843146
2018-02,-0.08333162874754471,goods,3,,0.003000355939338723
2018-03,-0.020676189494091113,goods,3,,0.0012334446587294273
2018-04,0.04266984645269917,goods,3,,0.0006549589380699509
2018-05,0.08689340043827737,goods,3,,0.0005559864773610352
2018-06,0.06732067846110559,goods,3,,0.0022300851228452476
2018-07,0.044434735022261806,goods,3,,0.0011678901585909722
2018-08,0.15435957094868877,goods,3,,0.0015553816140632091
