period,a6_11,a6_12,a6_13,a6_14,a6_18,a6_20,a6_22,a6_23,a6_25,a6_26,a6_29,a6_32,a6_36,a6_38,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_64,a6_65,a6_66,a6_69,a6_70,a6_72
2012-11,7.104823708403404,78.87000899,,-0.5485743034885661,97.5,-0.4,,,8080.0,,-3.6999999999999993,23.0,-1.799999999999999,-49.2,,1.85185185185186,,,,,,1.9210824760538745,0.51,0.05,-0.012713643732324087,-0.01944774422239437,0.0038545382650809756,0.002998099002986976,109.52727272727276,,,,,2.190909090909091,2.45,36.3
2012-12,7.192690603845303,80.56988559,,-0.7150550018716781,98.2,-1.2,,,-6492.0,,5.199999999999999,22.6,0.0,-46.7,,1.6286644951140072,,,,,,1.91660771266683,0.5,0.05,0.008367453973328054,0.00584347349369807,-0.0076344706321833655,0.006028555750940967,109.1965,,,,,2.141549090082575,2.319301011340681,40.7
2013-01,7.252078060278753,78.12655588,,-0.6990412634648295,100.1,1.9,,,3739.0,,-1.9000000000000004,25.7,-3.3000000000000007,-45.9,,1.3015184381778733,,,,,,1.960938693355214,0.5,0.05,-0.008271974907041013,-0.0010227041185935093,0.016907639578349176,-0.0023168228165992844,112.32318181818182,,,,,2.0083333333333333,1.8083333333333331,44.3
2013-02,7.2630051880098145,79.3851201,,-0.1988322911264755,100.7,0.0,,,16690.0,,2.0,24.1,-2.6999999999999993,-50.6,,1.3963480128893702,,,,,,2.011742795585632,0.5,0.05,0.002860141143198547,0.004695802830454454,0.0017957012677136674,-0.0006498184183385547,116.07250000000002,,,,,1.901152981163679,1.7672847539087,39.6
2013-03,7.27993046441916,78.78936258,,0.1760006442564503,101.2,-0.7,,,15220.0,,-0.9000000000000004,22.0,0.0,-41.5,,1.2875536480686731,,,,,,1.9814761343456453,0.47,0.05,-0.0100464893223986,-0.010957049870010671,0.0036005237121088385,0.002474252177339764,109.542,,,,,1.8727272727272728,1.7181818181818185,29.8
2013-04,7.309860874954555,80.20838164,,0.6226108047828626,99.9,0.4,,,15797.0,,0.40000000000000036,22.9,-3.5000000000000004,-54.1,,0.9625668449197988,,,,,,1.8156479064832416,0.46,0.05,-0.007044661220638737,-0.0053685860927155105,-0.010430434604980832,0.0016953851890200156,103.425,,,26.520285714285716,,1.9160777183832205,1.668016570589773,28.9
2013-05,7.277446365917027,81.03045723,,0.750577820021325,100.8,0.6,,,13375.0,,0.5,23.5,5.1,-52.3,,0.4278074866310266,,,,,,1.6681700320725217,0.46,0.05,-0.0031037852268944732,-0.005501648796825798,-0.012897598382462405,0.005281723496963764,103.27652173913042,-0.005972565645049777,,26.36236363636364,,1.9928571428571435,1.657142857142857,22.7
2013-06,7.161350902399061,81.12309549,,0.943670948655082,101.3,-0.4,,,14898.0,,0.10000000000000053,22.6,0.20000000000000018,-52.8,,0.2139037433155133,,,,,,2.138012354640961,0.46,0.05,0.01130173826205283,0.014672716219533477,0.00790324737050696,0.0037521941520211044,103.341,0.0023655899825461013,,26.4248,,2.053846153846154,1.5923076923076922,28.7
2013-07,7.024756397926016,82.9675941,,0.985589049943745,101.9,1.0,,,4905.0,,3.0,21.0,0.7999999999999998,-47.1,,0.7518796992481258,,,,,,2.2341855913821145,0.46,0.05,-0.006166316869801847,-0.013008649272871153,-0.006189367822532432,0.004380408965239724,107.42695652173911,0.00033164920767392303,,26.43356521739131,102.2581818181818,2.083333333333333,1.6166666666666665,23.9
2013-08,6.938701387652106,84.34708684,,1.119206314237225,104.0,0.4,,,1127.0,,-0.10000000000000053,22.4,2.0999999999999996,-51.2,,1.0764262648008671,,,,,,2.397031556219621,0.46,0.05,0.0033769147822235723,0.005905834914222474,0.009937175929088937,0.004021297925088874,110.44909090909093,-0.005210861716513193,,26.296181818181815,103.99318181818184,2.018181818181818,1.6727272727272728,22.4
2013-09,6.934930486869516,82.70438544,,1.191268920797008,105.2,0.0,,,11065.0,,0.9000000000000004,24.1,0.9000000000000004,-48.2,,0.5353319057815886,,,,,,2.424283470095681,0.45,0.05,0.002981488142721034,-0.0017577422713142,0.007093058718574241,0.004089625454987811,111.2547619047619,0.010631388124446417,,26.57723809523809,104.49238095238096,2.084396819054545,1.6519727981356909,21.7
