period,cpi_mm,a6_11,a6_12,a6_13,a6_14,a6_18,a6_20,a6_22,a6_23,a6_25,a6_26,a6_29,a6_32,a6_36,a6_38,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_64,a6_65,a6_66,a6_69,a6_70,a6_72
2021-08,0.6872852233676952,2.932163999213709,98.64352682,107.64172037353676,2.461594754254898,117.8,-0.2,-1.5,109.8,-27750.305192,0.2999999999999971,-3.0,24.8,22.1,-2.7,,7.832618025751059,112.4,119.7,124.9,115.5,121.1,1.7377855793346064,0.99,0.75,105.51,104.81,2313191690000.0,1974805660000.0,70.51363636363637,31.127954545454543,-0.3694028522493031,31.127954545454543,66.84136363636364,2.0933333333333333,2.3866666666666663,42.2
2021-09,0.1706484641638139,2.7937074637330053,95.98152979,101.02246737521862,1.3149481507775695,118.9,-0.9,-1.7,110.1,-16498.845984,1.4000000000000057,-8.6,30.2,22.4,-2.7,7.900000000000006,9.299999999999995,113.2,120.2,125.4,115.5,121.1,1.8965170313553588,1.24,0.75,105.75,105.39,2368756240000.0,1994288510000.0,74.87636363636364,41.2765,-0.20251512495467228,41.2765,70.70818181818181,2.120769230769231,2.6000000000000005,45.7
2021-10,1.0221465076660996,2.6978743919563963,97.16692386,109.62307252998286,0.2481407451410635,117.9,-1.1,-1.0,110.7,-16851.831351,2.5999999999999943,-11.0,33.6,22.7,-4.4,9.5,9.900000000000006,115.4,121.3,125.7,115.5,121.1,2.336489451194764,2.18,1.5,105.09,104.67,2409263910000.0,2011411500000.0,83.74619047619048,54.69533333333334,0.5802223088359201,54.69533333333334,78.97238095238097,2.174723491164396,2.855555555555555,49.1
2021-11,0.1686340640809414,2.59259029611413,102.21375777,102.43734508399888,0.0056945688928972,116.0,-1.4,-3.7,111.0,3822.274243,0.7999999999999972,-2.8,28.1,22.3,-4.1,14.099999999999994,11.599999999999994,116.8,121.4,125.9,117.8,121.1,2.618002544105166,3.19,2.75,105.56,104.34,2414259410000.0,2030041780000.0,80.84954545454546,51.251863636363645,0.846162287699393,51.251863636363645,71.59045454545455,2.1900000000000004,3.599999999999999,56.4
2021-12,0.4208754208754106,2.4704874918609985,98.46910968,108.64450827520176,0.414806147748657,112.7,1.2,-4.2,111.3,-16239.817127,0.7999999999999972,-1.6,27.7,21.3,-2.6,14.599999999999994,13.5,116.7,121.2,126.1,121.9,121.1,2.617613773821876,4.08,3.75,105.5,104.88,2376636010000.0,2046711390000.0,74.80391304347826,85.6953043478261,0.6088489363806177,85.6953043478261,69.32478260869566,2.2176614050167283,3.8106149381280687,48.1
2022-01,4.442581726739303,2.373372063181193,102.23935639,111.9063434075058,1.0001491587219762,113.1,14.0,-7.9,112.3,7578.201582,-0.5999999999999943,0.3,28.9,22.8,4.6,18.8,13.200000000000005,124.7,126.8,129.2,137.8,127.5,3.124185514141264,4.36,3.75,108.46,111.39,2375140870000.0,2058024630000.0,85.57238095238095,48.83038095238095,0.7878446675002334,48.83038095238095,75.88047619047617,2.1952850905695924,3.2498206648505588,51.7
2022-02,1.2841091492777013,2.345192788278337,99.21816083,112.3901009443178,0.7627793367255167,115.1,9.7,-6.0,113.3,-7473.501548,1.5,3.3,32.8,18.9,1.4,21.40000000000001,19.40000000000001,127.5,129.6,132.8,137.8,127.5,3.031199942165375,4.73,4.5,109.2,112.28,2473668550000.0,2069653390000.0,94.1015,55.2639,1.077850746145537,55.2639,80.9825,2.165121689143296,2.974281771012195,47.4
2022-03,1.6640253565768592,2.379619800537878,100.77842076,106.11752079420444,0.3097921823546989,106.7,-0.3,-12.4,116.1,-12740.612626,7.0,-6.9,30.6,17.0,-0.7,22.90000000000001,21.3,132.9,131.3,133.0,137.8,127.5,3.527307769443677,5.06,4.5,108.58,110.78,2444902230000.0,2084766050000.0,112.46304347826086,70.50739130434782,4.186191223064842,70.50739130434782,89.7613043478261,2.152777777777778,4.505555555555556,69.5
2022-04,1.7926734216679563,2.4197968845162783,99.58960031,90.21110831867304,-0.3844793543690222,106.5,2.8,-9.2,116.9,-29033.597959,-0.2999999999999971,-1.3,34.3,15.8,-1.7,27.200000000000003,24.700000000000003,136.0,138.7,133.6,137.8,127.5,4.01302664446513,5.47,5.0,110.66,114.0,2433963790000.0,2064681400000.0,105.917,77.99447619047619,3.8225272363121925,77.99447619047619,93.05285714285716,2.206677589537,4.744241959104099,58.9
2022-05,1.7611026033690802,2.4327908216771834,101.30464178,91.58878504672896,-0.4724933123537457,107.0,-1.5,-7.5,118.2,-28388.585971,2.0999999999999943,4.6,29.2,16.4,-3.1,35.30000000000001,26.599999999999994,138.6,141.2,135.4,137.8,127.5,4.613011157774493,6.19,5.75,110.82,113.36,2432630490000.0,2081336840000.0,111.95954545454546,78.68827272727272,3.8900402017093296,78.68827272727272,94.15318181818184,2.2822521251219072,4.979909209677256,57.8
2022-06,1.5801354401805856,2.439681994780186,102.79345026,90.57591623036647,-0.403893256096239,105.7,-6.0,-7.4,118.1,-15803.016166,1.4000000000000057,3.9,24.0,18.7,-3.8,39.19999999999999,27.90000000000001,140.5,142.5,136.2,137.8,127.5,5.122339317682441,7.23,7.0,111.33,114.16,2442159400000.0,2099589510000.0,117.50318181818184,88.93686363636363,4.136461860445137,88.93686363636363,98.94136363636365,2.4714285714285715,5.971428571428571,49.1
2022-07,1.333333333333342,2.4465345423114653,102.39655317,,-0.2490346108820925,100.5,-0.6,-9.4,119.0,-22484.509447,2.700000000000003,-1.7,28.3,16.5,-2.9,39.80000000000001,26.8,140.9,144.5,136.2,154.7,127.5,4.402221928863527,7.31,7.0,110.74,114.39,2509752850000.0,2107965140000.0,105.12380952380953,136.05852380952385,4.100601344123923,136.05852380952385,89.50285714285715,2.493553219110106,6.192437535430851,47.9
2022-08,0.4385964912280604,2.433928376972936,103.15935383,90.6376208542406,-0.4684765216236168,98.5,-3.8,-8.9,119.5,-29258.877997,2.5999999999999943,-4.8,24.1,15.5,-7.3,,26.76616915422887,140.7,144.0,136.1,154.7,127.5,4.1070171757374645,7.26,7.0,110.47,114.54,2588261480000.0,2116490500000.0,97.7408695652174,209.9367826086957,2.8629273686092294,209.9367826086957,89.92999999999999,2.492763687866703,6.678915947233751,40.3
2022-09,0.8005822416302655,2.400522892363328,103.3514347,90.33288948069242,-0.7765960929517075,94.2,-0.3,-10.0,122.1,-12570.615517,-2.0,-4.1,21.9,14.7,-7.1,38.30000000000001,25.200000000000003,142.4,145.8,136.3,154.7,127.5,4.721319567326138,7.25,7.0,110.2,115.23,2555828630000.0,2124200790000.0,90.57090909090908,190.86527272727272,2.5193456269812318,190.86527272727272,83.22136363636365,2.757142857142857,6.678571428571429,36.2
2022-10,-1.4440433212996373,2.352230558287629,99.97884569,93.50091169575413,-1.012232904749448,92.8,-4.2,-11.4,123.5,-25785.177918,-2.200000000000003,-12.2,24.9,17.2,-8.2,33.599999999999994,25.8,143.2,148.7,136.6,156.9,127.5,5.517629275737765,7.31,7.0,111.0,112.72,2574259940000.0,2130960620000.0,93.59380952380953,153.7097619047619,2.8894825372494983,153.7097619047619,85.54809523809524,2.6733333333333333,6.153333333333332,39.7
2022-11,1.172161172161168,2.2976077474420697,102.76183559,93.74915983331093,-0.9493783099953276,94.1,-4.0,-9.4,123.5,-26425.988991,-1.7999999999999972,-12.5,23.5,12.7,-5.9,27.099999999999994,24.099999999999994,141.7,148.8,136.7,175.7,127.5,5.112413284937542,7.25,7.0,111.45,115.15,2563324920000.0,2139119990000.0,90.8518181818182,126.64445454545456,2.6006490909903897,126.64445454545456,80.00136363636365,2.4941438252617383,7.257215951922228,32.7
2022-12,0.0,2.2738817883014604,102.75033364,84.37618028452725,-0.565603678539636,96.1,-4.9,-9.4,122.0,-2428.3021,-0.7999999999999972,-8.2,22.8,10.0,-9.4,29.599999999999994,21.3,140.2,147.2,136.8,175.7,127.5,4.710732332077027,7.26,7.0,110.96,116.23,2474244110000.0,2144046220000.0,81.34142857142857,117.06795454545455,1.443554156941926,117.06795454545455,77.26181818181819,2.7293101434226057,6.950086338946699,27.2
2023-01,6.010137581462716,2.29832908047392,100.1807939,91.61347780911385,0.0698669978224979,98.3,-7.6,-6.8,122.6,8102.00077,-2.0,-4.1,24.9,17.7,-14.2,27.90000000000001,20.099999999999994,148.4,154.0,144.1,203.0,148.3,4.468307174093073,7.21,7.0,113.73,124.63,2510030250000.0,2146553770000.0,83.99772727272727,67.4355909090909,1.0979818010081934,67.4355909090909,78.48090909090908,2.588339164264576,4.844167190370386,18.3
2023-02,0.6147540983606703,2.3594004881600643,100.81641098,87.04670728169422,0.467940246022612,98.6,-7.3,-7.2,123.8,15448.878966,-1.5,-7.6,27.9,15.7,-15.9,25.5,19.0,147.9,159.3,144.8,203.0,148.3,4.612445625045778,7.2,7.0,115.25,126.02,2496311310000.0,2151031240000.0,83.53750000000001,59.05145,1.11876500469358,59.05145,77.5915,2.6785060059238357,3.801970840073033,19.6
2023-03,0.1357773251866811,2.449857548935167,102.90704217,86.98254999363138,0.4230164433361758,98.1,-6.9,-4.9,125.1,17334.28147,-0.9000000000000057,-0.7,22.3,18.8,-16.3,22.200000000000003,16.0,146.4,167.9,145.1,200.2,148.3,4.6664316498532505,7.18,7.0,115.09,126.38,2514488050000.0,2158994240000.0,79.20695652173913,51.33739130434783,0.9343950330489643,51.33739130434783,74.70521739130434,2.555459071301628,3.7486333949577872,13.8
2023-04,-0.2033898305084824,2.5368128093264084,100.39933198,89.17712691771268,0.0081204603219197,99.1,-4.4,-4.1,125.8,8754.904526,-2.9000000000000057,-3.3,20.0,17.0,-15.7,11.599999999999994,10.200000000000005,144.7,172.8,145.0,200.2,148.3,4.646403153559368,7.18,7.0,116.03,127.34,2556680310000.0,2190190360000.0,83.36894736842106,55.807550000000006,0.754234793533198,55.807550000000006,77.6415,2.649411764705883,3.5158823529411767,3.8
2023-05,0.2717391304347893,2.595049720346622,101.20600574,88.41829085457272,-0.13925530692075,95.8,-2.2,-5.0,125.6,9411.847155,-0.7000000000000028,-9.1,20.4,17.3,-15.4,0.0999999999999943,6.400000000000006,143.6,176.9,145.0,200.2,148.3,4.499982151787169,7.17,7.0,115.42,126.73,2566439960000.0,2198619890000.0,75.69478260869565,51.36282608695651,0.18627128651860303,51.36282608695651,72.5408695652174,2.5000000000000004,3.2333333333333334,7.2
2023-06,0.3387533875338855,2.628154970700606,102.33524313,90.81721051111754,-0.2056960888449495,94.1,-1.2,-3.1,126.1,18014.087871,-0.0999999999999943,-15.2,21.5,15.0,-14.1,-10.200000000000005,3.5999999999999943,143.1,177.2,144.9,200.2,148.3,4.347581720190916,7.13,7.0,114.75,126.25,2603399080000.0,2206477980000.0,74.97863636363637,49.11431818181818,0.13180516577411794,49.11431818181818,72.5409090909091,2.454050708067561,3.095500066545308,9.7
2023-07,0.4726536124240565,2.651699616995693,99.64635861,,-0.144499429563998,91.9,-2.4,-2.8,126.7,-6211.726745,0.0999999999999943,-12.9,22.2,15.9,-17.4,-14.299999999999995,1.4000000000000057,142.9,175.9,145.4,200.2,148.3,4.148892205872787,7.1,7.0,114.26,125.82,2647703430000.0,2211672210000.0,80.16,51.31652380952381,0.24560630017877205,51.31652380952381,76.87095238095239,2.5010504378730745,3.055123297348288,9.4
2023-08,0.2016129032258007,2.678834522135299,100.15639619,91.3412335039052,-0.2804867059346332,89.9,-2.4,-3.6,127.2,-6462.959905,1.2999999999999972,-8.5,26.4,12.2,-14.1,,1.412872841444246,143.2,174.5,145.3,200.2,148.3,4.261232622042117,7.1,7.0,113.38,125.18,2665079810000.0,2219653600000.0,85.10434782608695,52.69052173913044,0.9886470638948265,52.69052173913044,81.58739130434783,2.386571558079074,2.6966451474122146,6.9
2023-09,-0.7377598926894713,2.6946937039546364,98.35740949,90.10908018867924,-0.330256696455234,90.2,-4.2,-3.8,127.4,11451.144763,2.0,-15.1,26.3,11.2,-15.0,-16.400000000000006,1.7999999999999972,143.6,175.1,146.0,200.2,148.3,4.494145252607346,7.1,7.0,112.43,123.13,2682577900000.0,2225087920000.0,92.58714285714284,50.71047619047619,1.3881843439241646,50.71047619047619,86.23285714285714,2.3858311906649674,2.6502239983604508,11.3
2023-10,0.0675675675675613,2.700665119550725,101.35944363,92.56163811115754,-0.3020621325029962,90.6,-0.8,-3.0,127.2,14269.05961,0.7999999999999972,-6.4,23.8,12.3,-14.3,-13.400000000000006,0.7999999999999972,143.5,175.9,146.1,196.1,148.3,4.719649253817472,7.01,7.0,111.52,121.47,2728492400000.0,2234390050000.0,88.70409090909091,51.75995454545455,1.4875239702292995,51.75995454545455,83.91090909090909,2.346942301776078,2.809385807242581,11.8
2023-11,0.0675219446319985,2.721930636622551,100.1200104,88.31373673644967,-0.3744716508157817,90.3,-1.5,-0.6,126.3,27766.127999,-1.0,-6.9,23.4,13.7,-9.6,-9.700000000000005,0.2000000000000028,142.9,175.9,146.4,196.1,148.3,4.423801182200116,7.06,7.0,111.74,121.94,2694331260000.0,2241665640000.0,82.03,47.01972727272727,1.1939653668557724,47.01972727272727,76.64954545454545,2.320964221702869,2.8331505698505577,17.8
2023-12,-0.4048582995951344,2.7487133450401724,102.70335047,92.46493584004774,-0.3379174461491555,92.9,-1.4,-0.1,126.6,4624.861449,-1.2000000000000028,-4.6,27.2,15.4,-12.6,-16.200000000000003,0.7999999999999972,142.2,175.4,146.4,196.1,148.3,3.972312976652447,6.77,6.75,111.02,121.23,2716174470000.0,2245335480000.0,77.324,36.873285714285714,0.7922475642101751,36.873285714285714,74.31761904761905,2.3469284406569533,2.8948657369134443,19.7
2024-01,1.4905149051490652,2.7733121007665944,100.37137866,,-0.2080588080237007,90.4,-0.8,-1.8,126.4,7255.067734,0.2999999999999971,-8.9,25.9,13.5,-7.6,-19.0,1.4000000000000057,145.7,177.6,149.4,214.9,161.9,3.880892895053517,6.55,6.75,110.51,121.22,2740828500000.0,2250589560000.0,79.14954545454545,33.188782608695654,0.8172678362940783,33.188782608695654,74.40521739130435,2.26393639169507,2.491974612413918,13.6
2024-02,0.26702269692922,2.8182089784477835,100.00411294,,0.4430324093739937,90.0,-1.0,-2.4,127.2,35003.63346,1.2999999999999972,-12.5,26.1,6.6,-9.2,-19.8,-1.7999999999999972,146.5,180.2,150.7,214.9,161.9,3.7595547903987336,5.98,6.25,108.38,118.57,2760597230000.0,2256904190000.0,81.71619047619048,29.728142857142863,1.3086410707698934,29.728142857142863,75.35952380952382,2.25256730249681,2.3726466806988147,8.2
2024-03,0.1331557922769732,2.853894261493638,100.43516996,,0.8377038316764203,90.8,2.0,-0.8,128.0,40024.216645,0.4000000000000057,-9.0,25.5,12.1,-10.1,-18.700000000000003,-0.9000000000000057,146.4,180.8,150.8,214.9,161.9,3.823762729568484,5.61,5.75,108.71,118.56,2782310120000.0,2266568670000.0,84.6655,30.561857142857143,1.5146608253618865,30.561857142857143,77.47,2.1996468968025438,2.098125930182532,6.7
2024-04,0.6648936170212671,2.858848922167641,100.77366796,,1.0564812599557007,92.6,0.9,-0.2,128.8,29301.985405,0.4000000000000057,-9.4,25.2,10.8,-13.6,-13.200000000000005,0.0,146.7,181.6,152.4,214.9,161.9,4.20470033894857,5.52,5.75,108.79,119.11,2793504000000.0,2277940930000.0,89.0,33.716772727272726,1.8190197584729428,33.716772727272726,80.61863636363637,2.188235294117647,2.247058823529412,0.4
2024-05,0.0,2.850986081836125,98.74053597,,0.8870272238032978,93.2,-0.4,-0.9,129.1,10548.514413,-1.4000000000000057,-10.9,26.4,13.8,-13.5,-13.400000000000006,1.4000000000000057,145.0,182.2,152.4,214.9,161.9,4.156338874297369,5.11,5.25,110.13,121.23,2779890640000.0,2290463690000.0,82.99652173913042,36.65278260869565,1.6183566207045241,36.65278260869565,78.13391304347827,2.1575602180234625,2.174317315269544,5.4
2024-06,-0.264200792602387,2.829246848029857,99.75497865,,0.704417430541177,93.1,-1.5,-2.5,129.3,31138.0412,0.0999999999999943,-6.5,28.8,9.4,-14.0,-10.099999999999994,1.0,144.6,183.0,152.2,214.9,161.9,4.211186823181153,4.71,4.75,109.86,120.89,2790352470000.0,2302431030000.0,82.9985,37.21795,1.2372585958889402,37.21795,78.256,2.1538760074971464,2.1798812847246025,12.0
2024-07,0.6622516556291425,2.8082775289098136,98.98918518,,0.3480110655365968,93.0,-0.1,-1.7,130.0,-7200.718678,1.7999999999999972,-8.2,28.2,14.6,-10.7,-3.700000000000003,1.7000000000000028,145.4,183.3,152.4,214.9,161.9,3.953085813536212,4.52,4.75,108.04,118.39,2829760620000.0,2314848670000.0,83.87913043478261,37.27239130434783,1.3361229791456046,37.27239130434783,79.05086956521737,2.0846629222074866,2.110374884931264,16.9
2024-08,0.263157894736854,2.7892714518745985,100.89239455,,0.1309664147599121,91.4,2.9,-1.6,129.8,11256.090688,-0.2999999999999971,-6.6,20.0,18.7,-11.8,,1.702786377708998,144.8,183.9,152.5,214.9,161.9,3.781961904761576,4.36,4.5,108.59,119.2,2819668180000.0,2325462240000.0,78.875,40.74718181818182,1.1117042905827175,40.74718181818182,75.56590909090909,2.15162609319596,2.108131835768416,20.8
2024-09,-0.3937007874015741,2.7675123600251625,100.3381196,,0.2656655123746748,90.3,4.9,-1.5,129.7,23237.826596,-0.5999999999999943,-6.0,31.3,17.8,-10.4,-0.5,1.0999999999999943,144.5,183.1,152.5,214.9,161.9,3.768057331899009,4.2,4.25,108.94,119.73,2865699410000.0,2337350180000.0,72.87095238095237,37.490761904761904,0.6726370611014432,37.490761904761904,71.28952380952381,2.125,2.1562500000000004,18.3
2024-10,0.3293807641633783,2.767452562890067,99.75534428,,0.671776811239259,90.8,2.7,-1.0,130.2,10966.805546,1.0,-8.9,27.1,12.9,-8.4,-0.2000000000000028,0.5999999999999943,144.7,184.7,152.6,214.9,161.9,3.9822987021498246,4.05,4.25,108.53,118.6,2868551520000.0,2352758120000.0,75.37695652173916,39.5744347826087,0.6439496391325098,39.5744347826087,73.6795652173913,2.158823529411765,2.2342866862716697,18.8
2024-11,0.0656598818122189,2.7830430972587057,97.89258377,,0.8586511947707077,89.3,3.9,-2.1,129.3,21197.546489,0.7999999999999972,-9.1,34.0,11.9,-3.0,2.4000000000000057,0.7999999999999972,145.3,185.0,152.9,214.9,161.9,4.104026228986469,3.89,4.0,108.48,118.69,2862434240000.0,2366285150000.0,73.40095238095238,42.79871428571428,0.7906338794198761,42.79871428571428,70.28,2.1391966164417964,2.1783648137762457,26.9
2024-12,-0.2624671916010568,2.7796944823884964,99.79777218,,0.6344886205704088,86.8,2.7,-1.6,130.2,7759.92348,-0.2000000000000028,-9.6,38.0,12.8,-3.6,5.5,1.7000000000000028,146.2,184.5,152.9,214.9,161.9,4.133103832611509,3.92,4.0,108.85,119.14,2858451930000.0,2378683820000.0,73.12857142857143,43.80886363636364,0.9103256290949397,43.80886363636364,69.71,2.1733333333333333,2.2666666666666666,24.5
2025-01,1.3157894736842035,2.76418521298203,99.75658247,,0.3044677226821942,88.3,4.5,-3.4,129.9,17877.430931,0.5999999999999943,-6.4,32.6,18.5,-4.8,8.099999999999994,2.799999999999997,146.5,188.5,155.7,218.0,168.5,4.19597707465952,3.83,4.0,108.88,119.13,2875694760000.0,2386193910000.0,78.34909090909092,39.75208695652174,1.0308677712779244,39.75208695652174,71.44043478260869,2.1375,2.2812500000000004,25.6
2025-02,0.1948051948051921,2.739697428126329,101.95435158,,0.3732808147212055,89.8,4.4,-1.9,130.5,30403.63296,-0.2999999999999971,-5.6,34.7,18.6,-5.1,9.099999999999994,0.5,146.4,191.8,155.7,218.0,168.5,4.062079401124955,3.73,3.75,108.63,118.9,2881543370000.0,2395141830000.0,74.9545,40.1808,1.2055351790002136,40.1808,70.14650000000002,2.14375,2.23125,23.7
2025-03,0.0648088139987068,2.710149804817412,102.03977879,,0.7384897872074826,89.8,3.6,-1.6,131.0,28120.096068,-1.0999999999999943,-3.5,33.3,22.3,-3.8,9.299999999999995,-0.0999999999999943,145.9,191.0,155.6,218.0,168.5,4.263838941866558,3.72,3.75,108.55,119.45,2895015790000.0,2411310580000.0,71.46714285714285,34.86347619047619,0.9954468943414643,34.86347619047619,67.55095238095238,2.16,2.293333333333333,26.5
2025-04,-0.1295336787564882,2.711819904771237,102.85670022,,1.2461460284468375,91.1,4.5,-3.5,131.6,18332.251326,-1.0999999999999943,-7.7,28.1,18.6,-3.3,8.200000000000003,-0.2999999999999971,144.8,192.7,156.5,218.0,168.5,4.085330413673402,3.64,3.75,109.01,119.84,2931051330000.0,2426465290000.0,66.45666666666666,32.964954545454546,0.6969294402908481,32.964954545454546,64.11272727272728,2.111764705882353,2.1823529411764704,33.1
2025-05,0.5188067444876765,2.7549705873884336,101.75489696,,1.37623639929389,92.4,3.1,-1.7,131.8,10897.081612,-0.7000000000000028,-5.3,37.9,17.1,-4.4,15.700000000000005,-1.2999999999999972,143.9,193.3,158.1,218.0,168.5,4.155816660709382,3.5,3.5,109.2,120.96,2936886740000.0,2443016710000.0,64.00545454545455,34.1349090909091,0.47886080419236426,34.1349090909091,63.24045454545456,2.092857142857143,2.142857142857143,25.4
2025-06,0.2580645161290418,2.830825224921205,100.87428038,,1.234134908111672,91.5,5.6,-2.0,131.9,26940.084506,-0.4000000000000057,-7.4,35.2,9.9,0.9,15.700000000000005,-0.7999999999999972,143.6,194.6,158.1,218.0,168.5,4.229583538725112,3.49,3.5,109.38,121.76,2954520860000.0,2461949490000.0,69.80238095238096,35.331190476190464,0.45480530692502985,35.331190476190464,66.48238095238096,2.1125,2.1468750000000005,22.7
2025-07,0.4504504504504458,2.92666057963457,101.54101975,,0.9677757393666352,92.4,3.9,-3.8,132.4,-2653.845773,-0.7000000000000028,-8.6,32.7,14.3,-0.3,11.200000000000005,-1.2000000000000028,143.7,193.7,158.1,218.0,168.5,4.300223110840287,3.5,3.5,110.16,122.74,2871127370000.0,2484175360000.0,69.55347826086955,34.13239130434783,0.6036591497847533,34.13239130434783,66.66000000000001,2.1392857142857147,2.2142857142857144,26.0
2025-08,0.0640614990390808,3.007301133908181,100.89709018,,0.8351107047504716,91.3,1.8,-2.7,132.5,1335.585003,-0.5999999999999943,-5.3,39.7,12.6,1.1,,-1.1415525114155225,143.7,194.7,157.9,218.0,168.5,4.348490607016852,3.5,3.5,109.99,123.37,2911243410000.0,2502506300000.0,67.26142857142858,32.45909523809524,0.48571766598813976,32.45909523809524,65.56333333333335,2.15625,2.2373441621322825,26.4
2025-09,-0.5761843790012655,3.0602589816395014,101.31501772,,0.7633934334944807,90.7,0.6,-2.7,132.8,27985.869647,-0.5,-6.0,38.3,14.6,2.4,11.400000000000006,-0.7999999999999972,143.1,194.3,157.7,218.0,168.5,4.423009514594388,3.51,3.5,110.35,123.7,2948616640000.0,2522599600000.0,67.57590909090911,32.05304545454545,0.3349667190362871,32.05304545454545,66.04545454545453,2.1656250000000004,2.2023309952423915,23.5
