period,as_of_eve,w_alc,alc_recorded,alc_actual,S,Sbar,struct_eve,actual,consensus,ALC_STEPS_R30,ALC_STEPS_R30_increment,ALC_STEPS_SOURCED_R30,ALC_STEPS_SOURCED_R30_increment,ALC_STEPS_THETA035_R30,ALC_STEPS_THETA035_R30_increment,ALC_STEPS_THETA055_R30,ALC_STEPS_THETA055_R30_increment,ALC_STEPS_FIRSTMONTH_R30,ALC_STEPS_FIRSTMONTH_R30_increment,HARD_BASE,HARD_FULL,CATEGORY_RAW
2025-08,2025-09-03 23:59:00,0.084622084,0.289123837320101,-0.4326328800988932,0.0,0.0,0.1069727127216046,0.1,0.1,0.289123837320101,0.0,0.289123837320101,0.0,0.289123837320101,0.0,0.289123837320101,0.0,0.289123837320101,0.0,0.1224612747710427,0.0737058037834092,0.0912394659779148
2025-09,2025-10-05 23:59:00,0.084622084,0.4299057766876357,0.5586592178770999,0.0,0.0,-0.5082390667407406,-0.6,-0.3,0.4299057766876357,0.0,0.4299057766876357,0.0,0.4299057766876357,0.0,0.4299057766876357,0.0,0.4299057766876357,0.0,-0.4796923876781566,-0.564728033714943,-0.5041416132981518
2025-10,2025-11-04 23:59:00,0.084622084,0.0414638864488559,1.1111111111111072,0.0,0.0,0.2160259937089263,0.5,0.3,0.0414638864488559,0.0,0.0414638864488559,0.0,0.0414638864488559,0.0,0.0414638864488559,0.0,0.0414638864488559,0.0,0.2401825150651718,0.3322154630234882,0.3356430395694366
2025-11,2025-12-03 23:59:00,0.084622084,-0.0071695632813117,-0.6105006105006083,0.0,0.0,-0.0279124928655183,-0.3,0.1,-0.0071695632813117,0.0,-0.0071695632813117,0.0,-0.0071695632813117,0.0,-0.0071695632813117,0.0,-0.0071695632813117,0.0,0.013912520901711,0.0424458324667826,0.0325163753616674
2025-12,2026-01-06 23:59:00,0.084622084,-0.680043635571842,-1.1056511056511176,0.0,0.0,-0.3511723383814115,-0.3,-0.1,-0.680043635571842,0.0,-0.680043635571842,0.0,-0.680043635571842,0.0,-0.680043635571842,0.0,-0.680043635571842,0.0,-0.3176359844265689,-0.3208080275564159,-0.3265212403125668
2026-01,2026-02-04 23:59:00,0.084622084,3.2329095072768093,4.7826086956521685,0.3575935689784154,0.24161749580134106,0.8169676489336665,0.9,0.8,3.3488855804538837,0.009814137006380544,3.4471965701190723,0.018133417831951264,3.323113119747867,0.007633217671629291,3.3746580411599,0.011995056341131759,3.3488855804538837,0.009814137006380544,0.8514524588474814,0.8551264217107467,0.9095401071706196
2026-02,2026-03-03 23:59:00,0.082870815,-0.3159403983316721,-1.2448132780082943,0.63116895294602,0.3367355313501182,0.0624370221960245,-0.1,0.1,-0.02150697673577029,0.024399937610890984,0.05113770859997102,0.030420061890082416,-0.02150697673577029,0.024399937610890984,-0.02150697673577029,0.024399937610890984,0.5673598664560335,0.07319981283267296,0.0758514397150598,0.1124629542130101,0.0995602531815783
2026-03,2026-04-06 23:59:00,0.082870815,0.6999212958480666,-0.3601440576230463,0.63116895294602,0.45519638909199855,0.5547564515650881,0.6,0.7,0.8758938597020881,0.014582989784222303,0.9485385450378293,0.020603114063413724,0.8758938597020881,0.014582989784222303,0.8758938597020881,0.014582989784222303,0.3445387226224254,-0.029450843480006067,0.5831477425464591,0.5660473638877932,0.5711235983718433
2026-04,2026-05-05 23:59:00,0.082870815,0.0597671366201298,0.9638554216867544,0.63116895294602,0.5633187114521717,0.4732403168837794,0.5,0.4,0.1276173781139781,0.005622804810542026,0.30838438580989247,0.02060311406341372,0.1276173781139781,0.005622804810542026,0.1276173781139781,0.005622804810542026,-0.26459983046038954,-0.026880554921040807,0.4980319143303553,0.4475750842583734,0.5208479441858647
2026-05,2026-06-03 23:59:00,0.082870815,0.7770670834194501,0.0596658711217168,0.0,0.2265831801020535,0.3511651221664462,0.1,0.3,0.5504839033173966,-0.018777132800348956,0.6586062256775697,-0.00981694782666869,0.5504839033173966,-0.018777132800348956,0.5504839033173966,-0.018777132800348956,0.7770670834194501,0.0,0.3676493556665585,0.4028272899628575,0.3579160787962384
2026-06,2026-07-06 23:59:00,0.082870815,0.2413287294821557,0.3577817531306149,0.0,0.10812232236017309,-0.0733429254066232,-0.3,0.0,0.13320640712198262,-0.008960184973680266,0.2413287294821557,0.0,0.13320640712198262,-0.008960184973680266,0.13320640712198262,-0.008960184973680266,0.2413287294821557,0.0,-0.058395297574722,-0.107240503871734,-0.0972239600902675
2026-07,2026-08-04 23:59:00,0.082870815,0.1977801567053647,-0.4159239453357166,0.0,0.0,0.4380879786787769,0.6,0.6,0.1977801567053647,0.0,0.1977801567053647,0.0,0.1977801567053647,0.0,0.1977801567053647,0.0,0.1977801567053647,0.0,0.4476725274894585,0.577223062603887,0.5401098097668883
