as_of_utc,target,model,mm_forecast,native_h0,h0_exante,h0_actual,h0_method,mm_actual,yy_actual,yy_exante,yy_conditional,status,converged,fallback_used,unemployment_end,unemployment_adjustments,fx_end,headline_n,origin,h,origin_status,contribution_core,contribution_food,contribution_administered,contribution_alcohol_tobacco,contribution_fuel,contribution_wedge,value_core,value_food,value_administered,value_alcohol_tobacco,value_fuel,value_wedge,weight_food,weight_fuel,weight_alc,weight_administered,weight_core,legacy_source_fallback_used,legacy_source_origin_status,legacy_source_converged,fuel_fallback_used
2024-12-09T22:59:00+00:00,2025-10,PIPELINE_FOOD_FUEL_R14,0.35114828723530095,,0.1310393426229197,0.0656598818122189,HARD_BASE,0.5151320025756467,2.4950755088640726,,,research_estimated,True,False,2024-10,sa,2024-11,405,2024-11,11,research_estimated,0.2547036289129885,0.12595041031123383,0.0,0.0035087604820415457,8.01835536295562e-05,-0.033094696024592495,0.48449259897228103,0.7098531758521002,0.0,0.0414638864488559,0.002262253394261077,-0.033094696024592495,0.177431636,0.035444108,0.084622084,0.17679005698880518,0.5257121150111947,False,estimated,True,False
2024-12-09T22:59:00+00:00,2025-11,PIPELINE_FOOD_FUEL_R14,0.1575014458898906,,0.1310393426229197,0.0656598818122189,HARD_BASE,-0.3203074951953821,2.099737532808387,,,research_estimated,True,False,2024-10,sa,2024-11,405,2024-11,12,research_estimated,0.05920866111700762,0.08489567739528579,0.0,0.0017214147513176638,3.7912547746589756e-05,0.011637780078532929,0.11262563564042424,0.4784697887545025,0.0,0.02034238191673067,0.001069643161751729,0.011637780078532929,0.177431636,0.035444108,0.084622084,0.17679005698880518,0.5257121150111947,False,estimated,True,False
2025-01-12T22:59:00+00:00,2024-12,PIPELINE_FOOD_FUEL_R14,0.004238252534602,,0.004238252534602,-0.2624671916010568,HARD_BASE,-0.2624671916010568,2.981029810298109,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-01,PIPELINE_FOOD_FUEL_R14,1.0241684396855222,,0.004238252534602,-0.2624671916010568,HARD_BASE,1.3157894736842035,2.8037383177569937,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,1,research_estimated,0.2380891712094545,0.3413885486164844,0.15903116224012284,0.2650493394485174,0.03653703643853024,-0.015926818267587087,0.45281242383574244,1.9240568159811386,0.9,3.1321532975779394,1.0308352643133307,-0.015926818267587087,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-02,PIPELINE_FOOD_FUEL_R14,0.30322163127254836,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.1948051948051921,2.729693741677764,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,2,research_estimated,0.20221544285113344,0.0633119947188819,0.017670129137791427,-0.024678661363377218,0.027917079755767273,0.01678564617235153,0.38458559181545726,0.3568247249824259,0.1,-0.2916338170468269,0.7876366857861755,0.01678564617235153,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-03,PIPELINE_FOOD_FUEL_R14,0.08481458873112496,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.0648088139987068,2.659574468085101,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,3,research_estimated,0.010350890989572844,0.009362885138387459,0.017670129137791427,0.06145177482454279,0.014388595997469684,-0.028409687356639245,0.019685952175139937,0.05276897259960709,0.1,0.7261907521037037,0.4059517028181294,-0.028409687356639245,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-04,PIPELINE_FOOD_FUEL_R14,0.31846751530758494,,0.004238252534602,-0.2624671916010568,HARD_BASE,-0.1295336787564882,1.8494055482166376,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,4,research_estimated,0.2033625380197021,0.0752545582438832,0.017670129137791427,0.013983489481755578,0.007468035817077588,0.0007287646073749904,0.38676720696834843,0.4241326966284818,0.1,0.16524633784433362,0.21069893526669053,0.0007287646073749904,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-05,PIPELINE_FOOD_FUEL_R14,0.3531314632535998,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.5188067444876765,2.377807133421391,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,5,research_estimated,0.1305224911478626,0.14772655775255278,0.026505193706687143,0.05904409576321023,0.0034621195377551287,-0.014128994654468069,0.24823558871456963,0.8325829659404864,0.15000000000000002,0.6977386158819987,0.09767828090793337,-0.014128994654468069,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-06,PIPELINE_FOOD_FUEL_R14,0.2913818207498264,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.2580645161290418,2.913907284768222,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,6,research_estimated,0.21671451811397,0.036552897903210445,0.017670129137791427,0.024033897025203282,0.0020749890718278555,-0.005664610502176604,0.4121608123926507,0.20601116422784066,0.1,0.28401447812610336,0.05854256712647009,-0.005664610502176604,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-07,PIPELINE_FOOD_FUEL_R14,0.42870946961330053,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.4504504504504458,2.697368421052633,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,7,research_estimated,0.43131341502803056,-0.012346627161465198,0.0,0.01631302435155849,0.0011028083605185558,-0.0076731509653419515,0.8202980080933582,-0.06958526359676466,0.0,0.19277502491617304,0.031114010839786287,-0.0076731509653419515,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-08,PIPELINE_FOOD_FUEL_R14,0.17607635881086475,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.0640614990390808,2.493438320209967,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,8,research_estimated,0.1623625896216509,-0.02948386321983269,0.008835064568895714,0.024466261648103928,0.00051868177798517,0.00937762441406174,0.3087910188160134,-0.16617027202427806,0.05,0.28912383732010105,0.01463379408462388,0.00937762441406174,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-09,PIPELINE_FOOD_FUEL_R14,-0.21965919397503067,,0.004238252534602,-0.2624671916010568,HARD_BASE,-0.5761843790012655,2.305665349143618,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,9,research_estimated,-0.21022600075121248,-0.042315951192359424,0.026505193706687143,0.036379522746946356,0.00031469443133674184,-0.030316652916429036,-0.39982055660022825,-0.2384915798914204,0.15000000000000002,0.42990577668763574,0.0088786105531769,-0.030316652916429036,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-10,PIPELINE_FOOD_FUEL_R14,0.3832969322458376,,0.004238252534602,-0.2624671916010568,HARD_BASE,0.5151320025756467,2.4950755088640726,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,10,research_estimated,0.27395081093514867,0.13876549769043559,0.0,0.0035087604820415457,0.00016922213113097371,-0.033097358992919226,0.5210162649614277,0.7820786688256405,0.0,0.0414638864488559,0.0047743374196629156,-0.033097358992919226,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-11,PIPELINE_FOOD_FUEL_R14,0.21260544140907417,,0.004238252534602,-0.2624671916010568,HARD_BASE,-0.3203074951953821,2.099737532808387,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,11,research_estimated,0.10016826852294919,0.09674957327135561,0.008835064568895714,-0.0006067033862344842,8.049321319520948e-05,0.007378745218912938,0.19050608740791394,0.5452780318801524,0.05,-0.007169563281311816,0.002270989953963843,0.007378745218912938,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-01-12T22:59:00+00:00,2025-12,PIPELINE_FOOD_FUEL_R14,0.11929131624869421,,0.004238252534602,-0.2624671916010568,HARD_BASE,-0.2570694087403624,2.1052631578947296,,,research_estimated,True,False,2024-11,sa,2024-12,406,2024-12,12,research_estimated,0.1512251838463305,0.023277979636815563,0.0,-0.05193254613072114,4.9331346779285984e-05,-0.0033286324505099794,0.28760922512608367,0.13119407655586043,0.0,-0.6136996830605251,0.0013918066940571895,-0.0033286324505099794,0.177431636,0.035444108,0.084622084,0.17670129137791427,0.5258008806220857,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-01,PIPELINE_FOOD_FUEL_R14,1.1241131790061305,,1.1241131790061305,1.3157894736842035,HARD_BASE,1.3157894736842035,2.8037383177569937,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-02,PIPELINE_FOOD_FUEL_R14,0.32239490832886253,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.1948051948051921,2.729693741677764,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,1,research_estimated,0.16015188599292635,0.06855857469566272,0.01766734766955508,-0.024678661363377218,0.08391150589586219,0.016784255438233357,0.3045704569245695,0.38639431073984304,0.1,-0.2916338170468269,2.3674317292979183,0.016784255438233357,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-03,PIPELINE_FOOD_FUEL_R14,0.09753314927640003,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.0648088139987068,2.659574468085101,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,2,research_estimated,-0.007090966424064884,0.011920715482493559,0.01766734766955508,0.06145177482454279,0.04199229619957092,-0.02840801847569744,-0.013485316581970275,0.06718483665727773,0.1,0.7261907521037037,1.1847468752654438,-0.02840801847569744,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-04,PIPELINE_FOOD_FUEL_R14,0.2663291964812577,,1.1241131790061305,1.3157894736842035,HARD_BASE,-0.1295336787564882,1.8494055482166376,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,3,research_estimated,0.13366032756029836,0.07666075613557613,0.01766734766955508,0.013983489481755578,0.023628232879873964,0.0007290427541986249,0.25418986973107366,0.43205799069325,0.1,0.16524633784433362,0.6666335877284304,0.0007290427541986249,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-05,PIPELINE_FOOD_FUEL_R14,0.31231240808729643,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.5188067444876765,2.377807133421391,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,4,research_estimated,0.08247507033747797,0.14749186507532347,0.026501021504332624,0.05904409576321023,0.010929628208243839,-0.014129272801291703,0.15684779296749066,0.8312602442290701,0.15000000000000002,0.6977386158819987,0.30836234355915626,-0.014129272801291703,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-06,PIPELINE_FOOD_FUEL_R14,0.19748728535094148,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.2580645161290418,2.913907284768222,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,5,research_estimated,0.11897709642314558,0.03596104839991004,0.01766734766955508,0.024033897025203282,0.00651278448212774,-0.005664888649000238,0.22626588751353538,0.20267551610644022,0.1,0.28401447812610336,0.1837480148217509,-0.005664888649000238,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-07,PIPELINE_FOOD_FUEL_R14,0.3354344874062054,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.4504504504504458,2.697368421052633,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,6,research_estimated,0.33759458592605435,-0.01423948936663047,0.0,0.01631302435155849,0.0034434115160958878,-0.007677045020872841,0.6420238928394554,-0.0802533848396149,0.0,0.19277502491617304,0.09715046337450184,-0.007677045020872841,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-08,PIPELINE_FOOD_FUEL_R14,0.146939560637524,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.0640614990390808,2.493438320209967,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,7,research_estimated,0.1359420388518543,-0.03329169274886159,0.00883367383477754,0.024466261648103928,0.0016119327844117328,0.009377346267238105,0.2585291370855014,-0.18763109837335654,0.05,0.28912383732010105,0.045478159145992125,0.009377346267238105,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-09,PIPELINE_FOOD_FUEL_R14,-0.20257619616021233,,1.1241131790061305,1.3157894736842035,HARD_BASE,-0.5761843790012655,2.305665349143618,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,8,research_estimated,-0.18803683279592975,-0.04807979990032626,0.026501021504332624,0.036379522746946356,0.0009740418797810398,-0.030314149595016326,-0.35760093443941554,-0.27097647851438544,0.15000000000000002,0.42990577668763574,0.027481066240432395,-0.030314149595016326,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-10,PIPELINE_FOOD_FUEL_R14,0.2863909775139313,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.5151320025756467,2.4950755088640726,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,9,research_estimated,0.18384025972639664,0.131618372592236,0.0,0.0035087604820415457,0.0005217781466472067,-0.033098193433390134,0.34962005947574826,0.7417976611129031,0.0,0.0414638864488559,0.014721153277357317,-0.033098193433390134,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-11,PIPELINE_FOOD_FUEL_R14,0.17485251365676763,,1.1241131790061305,1.3157894736842035,HARD_BASE,-0.3203074951953821,2.099737532808387,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,10,research_estimated,0.07023034602228043,0.08876887308103891,0.00883367383477754,-0.0006067033862344842,0.0002473007391686843,0.007379023365736573,0.13356126557836065,0.5002990170312069,0.05,-0.007169563281311816,0.006977203070498608,0.007379023365736573,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2025-12,PIPELINE_FOOD_FUEL_R14,0.0327569779635882,,1.1241131790061305,1.3157894736842035,HARD_BASE,-0.2570694087403624,2.1052631578947296,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,11,research_estimated,0.09318892955420073,-0.0003639577813460073,0.0,-0.0575467096530258,0.00015109300893914279,-0.002672377165179856,0.17722298228750208,-0.0020512564137435295,0.0,-0.680043635571842,0.004262852628119257,-0.002672377165179856,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-02-05T22:59:00+00:00,2026-01,PIPELINE_FOOD_FUEL_R14,0.9589276336444599,,1.1241131790061305,1.3157894736842035,HARD_BASE,0.8376288659793785,1.62337662337662,,,research_estimated,True,False,2024-12,sa,2025-01,407,2025-01,12,research_estimated,0.22145880223106335,0.32924107011543413,0.15900612902599573,0.2650493394485174,8.180417756564175e-05,-0.015909511354116463,0.4211615003301428,1.8555939489586522,0.9,3.1321532975779394,0.002307976760640774,-0.015909511354116463,0.177431636,0.035444108,0.084622084,0.1766734766955508,0.5258286953044492,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-02,PIPELINE_FOOD_FUEL_R14,0.3273352565503001,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.1948051948051921,2.729693741677764,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-03,PIPELINE_FOOD_FUEL_R14,0.04761589167859036,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.0648088139987068,2.659574468085101,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,1,research_estimated,-0.020155073512595056,0.011831253398754907,0.017618669973275852,0.06145177482454279,0.0052480788525417574,-0.028378811857929898,-0.03829466275382673,0.06668063072334467,0.1,0.7261907521037037,0.14806632607432968,-0.028378811857929898,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-04,PIPELINE_FOOD_FUEL_R14,0.29338336106127244,,0.3273352565503001,0.1948051948051921,HARD_BASE,-0.1295336787564882,1.8494055482166376,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,2,research_estimated,0.16950604251975337,0.08169643380965994,0.017618669973275852,0.013983489481755578,0.009844814753001143,0.0007339105238265489,0.3220616748916041,0.46043893665986335,0.1,0.16524633784433362,0.2777560307908198,0.0007339105238265489,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-05,PIPELINE_FOOD_FUEL_R14,0.34132356739688197,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.5188067444876765,2.377807133421391,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,3,research_estimated,0.1077613749208075,0.15527568654945112,0.026428004959913782,0.05904409576321023,0.006948545774418919,-0.014134140570919626,0.20474673574880334,0.8751296558492596,0.15000000000000002,0.6977386158819987,0.19604233726008619,-0.014134140570919626,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-06,PIPELINE_FOOD_FUEL_R14,0.23154712424789045,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.2580645161290418,2.913907284768222,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,4,research_estimated,0.14485161604246397,0.046587570773506594,0.017618669973275852,0.024033897025203282,0.00412512685206893,-0.00566975641862816,0.27521823635257725,0.26256631468757125,0.1,0.28401447812610336,0.11638399397916657,-0.00566975641862816,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-07,PIPELINE_FOOD_FUEL_R14,0.37907971869932716,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.4504504504504458,2.697368421052633,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,5,research_estimated,0.37125401167451133,-0.0028925721341171062,0.0,0.01631302435155849,0.0021504486030381586,-0.007745193795663743,0.7053830473104613,-0.016302459918236374,0.0,0.19277502491617304,0.06067153962622387,-0.007745193795663743,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-08,PIPELINE_FOOD_FUEL_R14,0.11781979281234253,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.0640614990390808,2.493438320209967,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,6,research_estimated,0.09456467608918231,-0.020385233699511635,0.008809334986637926,0.024466261648103928,0.0009922752903198193,0.009372478497610184,0.17967299285696517,-0.11489063708746751,0.05,0.28912383732010105,0.027995493364364514,0.009372478497610184,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-09,PIPELINE_FOOD_FUEL_R14,-0.2659043036425288,,0.3273352565503001,0.1948051948051921,HARD_BASE,-0.5761843790012655,2.305665349143618,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,7,research_estimated,-0.26615321696120336,-0.03288006161386485,0.026428004959913782,0.036379522746946356,0.0005917868940443095,-0.030270339668365027,-0.5056914170025799,-0.18531115620139382,0.15000000000000002,0.42990577668763574,0.01669634044801775,-0.030270339668365027,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-10,PIPELINE_FOOD_FUEL_R14,0.3339140253812354,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.5151320025756467,2.4950755088640726,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,8,research_estimated,0.21395551445363223,0.1492495660533716,0.0,0.0035087604820415457,0.00031298113446388305,-0.033112796742273895,0.40651572246577317,0.841166600376562,0.0,0.0414638864488559,0.008830272565016534,-0.033112796742273895,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-11,PIPELINE_FOOD_FUEL_R14,0.1536214442752013,,0.3273352565503001,0.1948051948051921,HARD_BASE,-0.3203074951953821,2.099737532808387,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,9,research_estimated,0.030330665828063583,0.10755777785904204,0.008809334986637926,-0.0006067033862344842,0.00014647785232772023,0.007383891135364497,0.05762829980544998,0.6061927866067922,0.05,-0.007169563281311816,0.004132643211890682,0.007383891135364497,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2025-12,PIPELINE_FOOD_FUEL_R14,-0.010364860738825333,,0.3273352565503001,0.1948051948051921,HARD_BASE,-0.2570694087403624,2.1052631578947296,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,10,research_estimated,0.031088091371086344,0.018692276632599876,0.0,-0.0575467096530258,8.846138457787045e-05,-0.0026869804740636246,0.059067409204533294,0.10534917590795294,0.0,-0.680043635571842,0.0024957994309765235,-0.0026869804740636246,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2026-01,PIPELINE_FOOD_FUEL_R14,0.9848740010021645,,0.3273352565503001,0.1948051948051921,HARD_BASE,0.8376288659793785,1.62337662337662,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,11,research_estimated,0.24638935426648934,0.37006056617859384,0.11452135482629304,0.27357553988917677,4.734775743430776e-05,-0.019720161915822793,0.4681400552507089,2.085651547385799,0.65,3.2329095072768093,0.0013358428270873047,-0.019720161915822793,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-03-04T22:59:00+00:00,2026-02,PIPELINE_FOOD_FUEL_R14,0.2844686177715724,,0.3273352565503001,0.1948051948051921,HARD_BASE,-0.0638977635782689,1.3609850939727857,,,research_estimated,True,False,2025-01,sa,2025-02,408,2025-02,12,research_estimated,0.213389140129683,0.06135713879730009,0.017618669973275852,-0.024678661363377218,2.2413644596884835e-05,0.016759916590093748,0.4054396106017053,0.3458072087961816,0.1,-0.2916338170468269,0.0006323658814290046,0.016759916590093748,0.177431636,0.035444108,0.084622084,0.17618669973275852,0.5263154722672414,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-03,PIPELINE_FOOD_FUEL_R14,0.0259612093364776,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.0648088139987068,2.659574468085101,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,0,research_estimated,,,,,,,,,,,,,,,,,,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-04,PIPELINE_FOOD_FUEL_R14,0.2810698861300533,,0.0259612093364776,0.0648088139987068,HARD_BASE,-0.1295336787564882,1.8494055482166376,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,1,research_estimated,0.23864151171213496,0.07328719337604626,0.017529100721142367,0.013983489481755578,-0.0631142766100658,0.0007428674490398968,0.45264882015128727,0.4130446803525289,0.1,0.16524633784433362,-1.7806704744852317,0.0007428674490398968,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-05,PIPELINE_FOOD_FUEL_R14,0.38428676990673716,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.5188067444876765,2.377807133421391,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,2,research_estimated,0.16466073177580495,0.14551237609110598,0.026293651081713554,0.05904409576321023,0.002919012691035387,-0.014143097496132975,0.3123240605912389,0.820103896754387,0.15000000000000002,0.6977386158819987,0.08235537175982498,-0.014143097496132975,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-06,PIPELINE_FOOD_FUEL_R14,0.3130594483626347,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.2580645161290418,2.913907284768222,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,3,research_estimated,0.23112090937852958,0.03815330189568087,0.017529100721142367,0.024033897025203282,0.007900952685920122,-0.005678713343841509,0.4383839433127603,0.21503099873170797,0.1,0.28401447812610336,0.22291300675192957,-0.005678713343841509,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-07,PIPELINE_FOOD_FUEL_R14,0.435127272864418,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.4504504504504458,2.697368421052633,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,4,research_estimated,0.4333781616541544,-0.01085744002559197,0.0,0.01631302435155849,0.004164117632947711,-0.007870590748650637,0.8220200758228421,-0.061192244350336544,0.0,0.19277502491617304,0.11748405780017684,-0.007870590748650637,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-08,PIPELINE_FOOD_FUEL_R14,0.18058082330592856,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.0640614990390808,2.493438320209967,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,5,research_estimated,0.16207730559677172,-0.025970217824894278,0.008764550360571183,0.024466261648103928,0.0018794019529791805,0.009363521572396834,0.3074238870904193,-0.1463674596614455,0.05,0.28912383732010105,0.0530243828672224,0.009363521572396834,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-09,PIPELINE_FOOD_FUEL_R14,-0.23466531260288168,,0.0259612093364776,0.0648088139987068,HARD_BASE,-0.5761843790012655,2.305665349143618,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,6,research_estimated,-0.2313220607070373,-0.036922517244854416,0.026293651081713554,0.036379522746946356,0.001095818861795006,-0.030189727341444882,-0.4387654817587232,-0.2080943290454382,0.15000000000000002,0.42990577668763574,0.030916813079200807,-0.030189727341444882,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
2025-04-03T21:59:00+00:00,2025-10,PIPELINE_FOOD_FUEL_R14,0.34860828928379994,,0.0259612093364776,0.0648088139987068,HARD_BASE,0.5151320025756467,2.4950755088640726,,,research_estimated,True,False,2025-02,sa,2025-03,409,2025-03,7,research_estimated,0.23193677354123682,0.1457362413526172,0.0,0.0035087604820415457,0.0005661814258182844,-0.033139667517913945,0.43993145257887084,0.8213655954376546,0.0,0.0414638864488559,0.015973922261445665,-0.033139667517913945,0.177431636,0.035444108,0.084622084,0.17529100721142366,0.5272111647885763,False,estimated,True,False
