origin,as_of,model,variable,h,target,forecast,actual,persistence,n_distinct_ulc_quarters
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,3,2023-05,0.46523646897866144,0.16239583846870478,1.0422934232562469,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,4,2023-06,1.2203968586235094,2.1099419855054466,1.8294929195296352,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,5,2023-07,3.583268902153965,4.077598100191052,4.198131365039413,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,6,2023-08,0.7385779084492957,0.6513085715169445,1.3657355261572721,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,7,2023-09,-2.97304238280465,-3.3845264678720306,-2.3381498110179972,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,8,2023-10,0.29033253021847527,-0.07394492912608627,0.9254002383233968,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,9,2023-11,-0.004122600620932504,0.03677332525205353,0.6290452741521239,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,10,2023-12,0.5717364599637034,-0.00032025299215186304,1.2014041629043584,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,11,2024-01,2.2030687187659646,2.3178250806989515,2.8277367176001373,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,services,12,2024-02,1.2589522387044996,1.5752924519978961,1.8782111782981716,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,1,2023-03,-0.0723885304283226,0.13409233208766236,-0.2014738147968843,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,2,2023-04,0.20795815703294118,0.17154439349350956,0.02432109480403516,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,3,2023-05,0.3631884817751827,0.3655295927101755,0.13846783286414416,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,4,2023-06,0.2862549142515516,0.34861861194977284,0.02930555547762645,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,5,2023-07,0.346582836477192,0.8581945426279649,0.06328110206042356,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,6,2023-08,0.36368893992023077,0.39232804662765786,0.05821237330344084,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,7,2023-09,0.280902349631954,0.4612146261469916,-0.04354331923215291,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,8,2023-10,0.42941313776589196,0.5291366611466438,0.0885429567397797,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,9,2023-11,0.3076533931373782,0.3404990143424872,-0.04727253124324463,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,10,2023-12,0.2914516562789138,0.07896053130240344,-0.07551709260715492,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,11,2024-01,0.5036621489385218,-0.08080508046567386,0.12634210873257024,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,housing,12,2024-02,0.21451230604069343,0.19110690476779793,-0.17170557318413238,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,1,2023-03,2.566212678875658,2.6,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,2,2023-04,2.5863398966898408,2.7,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,3,2023-05,2.601066663505281,2.5,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,4,2023-06,2.6105422922285886,2.6,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,5,2023-07,2.6160452938290026,2.7,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,6,2023-08,2.6186034805568403,2.5,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,7,2023-09,2.618744805502144,2.7,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,8,2023-10,2.6171749901956556,2.9,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,9,2023-11,2.6142768213629966,2.6,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,10,2023-12,2.6103926237233286,2.8,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,11,2024-01,2.6058130505478703,3.0,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,unemployment,12,2024-02,2.6007597460190195,2.7,2.5,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,1,2023-03,4.497116417413387,9.556337641284303,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,2,2023-04,4.534280104252118,9.556337641284303,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,3,2023-05,4.550239703795719,9.556337641284303,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,4,2023-06,4.545876250701065,9.023249773834522,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,5,2023-07,4.532214510943801,9.023249773834522,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,6,2023-08,4.512833895051402,9.023249773834522,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,7,2023-09,4.490444200987776,8.208799691830027,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,8,2023-10,4.468227722737533,8.208799691830027,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,9,2023-11,4.446970304159727,8.208799691830027,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,10,2023-12,4.427035664789239,6.541609907893002,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,11,2024-01,4.408869148656451,6.541609907893002,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ulc,12,2024-02,4.392543011392847,6.541609907893002,4.670109304598062,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,1,2023-03,0.7779932548975244,0.15239770488416216,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,2,2023-04,0.5799367685432796,0.21790610162898666,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,3,2023-05,0.508429652708125,0.3856950622560812,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,4,2023-06,0.5111047746394936,-0.5571956271448268,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,5,2023-07,0.5224326623627862,-0.7528049454987278,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,6,2023-08,0.5300649247218651,-1.0425174176098706,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,7,2023-09,0.5320482127254267,-3.964624127916902,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,8,2023-10,0.5299205303566611,1.7045542754035197,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,9,2023-11,0.5238642206252265,-0.03633557344056889,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,10,2023-12,0.5146728621807759,4.323686028433778,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,11,2024-01,0.5038767064540415,-0.9795953439887345,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_DOMESTIC_R22,ip,12,2024-02,0.49293537773380613,-0.11582558966168206,-0.5833067510252277,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,1,2023-03,0.15144210059404795,0.19980026626730563,0.1378356146606921,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,2,2023-04,0.6225095441215573,0.19980026626730563,0.6089221842171905,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,3,2023-05,0.540765028211831,0.09995003330835331,0.5223514592392317,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,4,2023-06,0.6075491031470639,0.49875415110390736,0.577889259653743,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,5,2023-07,1.1269169231260605,0.9950330853168083,1.0874420639733091,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,6,2023-08,0.42337238627792884,0.19980026626730563,0.3827558800860678,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,7,2023-09,-0.28262200504671553,-0.6018072325563016,-0.32590490767357033,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,8,2023-10,0.7947731206092539,0.2995508979798479,0.7477185473260932,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,9,2023-11,0.29518524445254424,0.09995003330835331,0.2439100363035618,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,10,2023-12,0.44110419346341834,0.0,0.3856705563602195,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,11,2024-01,0.8558118736328333,0.19980026626730563,0.7968169649176874,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,core,12,2024-02,0.6527059739798723,0.49875415110390736,0.5905349183530304,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,1,2023-03,0.4021102840375578,0.04208756461107802,0.18040265380455509,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,2,2023-04,0.47195257018687786,0.4519470794173598,0.24704419518051146,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,3,2023-05,0.548536871890524,0.10564701374541881,0.31371218404139295,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,4,2023-06,0.30110409852738773,-0.09263270170548181,0.052708958718671504,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,5,2023-07,0.2742989330387806,0.17592651625745417,0.019804238745055547,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,6,2023-08,-0.0690273626546804,-0.35818746445292426,-0.3276309637858228,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,7,2023-09,0.4327765807242125,0.4147253325972766,0.17070268970964556,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,8,2023-10,0.8243210885102812,0.39432225936021226,0.5579738286051849,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,9,2023-11,0.20871797792459304,-0.3829273449584483,-0.06216149248649894,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,10,2023-12,0.16268207484481056,0.7758773336693305,-0.112231296192876,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,11,2024-01,0.3463231936624582,0.09122949150455802,0.06778144812052816,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,goods,12,2024-02,0.5114203847556191,0.22009972808642403,0.22959339061229125,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,1,2023-03,1.6367812475718786,-0.904074465214912,0.783738306726925,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,2,2023-04,0.3153403793126934,-2.9428810690812197,-0.7318248873640428,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,3,2023-05,0.3821057356137784,-0.7024614936964488,-0.6804418102675028,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,4,2023-06,-0.07567940946904167,-0.10005003335834764,-1.1330104385709838,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,5,2023-07,0.5531595527670234,0.09995003330834763,-0.45901639172221975,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,6,2023-08,0.2004976624146954,1.29162252665463,-0.8398840087924684,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,7,2023-09,0.25027824739626936,1.9802627296179713,-0.8108866335376832,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,8,2023-10,0.42153862732777037,0.7968169649176846,-0.6495467759239848,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,9,2023-11,-0.28956465741073345,-1.0050335853501442,-1.365086545252814,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,10,2023-12,0.27427620383083057,-1.2072581234269266,-0.8032171697264232,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,11,2024-01,-0.16726921947754408,0.29955089797984497,-1.2487527824197011,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,imports,12,2024-02,0.2136961505368443,1.29162252665463,-0.8716190882709375,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,1,2023-03,1.1881395429030164,-0.4086642385452016,1.9541591536033607,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,2,2023-04,0.7493979664316139,-0.8223730557612383,1.6269477898407712,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,3,2023-05,1.000914922166588,-0.745962845793924,1.9012442186004708,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,4,2023-06,0.4179614202968673,-0.24989600676386423,1.311556112912597,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,5,2023-07,0.24252108030860925,-0.33416906619032133,1.1301774827719575,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,6,2023-08,0.13065541770335592,0.4175371410480592,1.0125349670125057,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,7,2023-09,0.3633442094059275,0.4158010148663677,1.2387778465631691,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,8,2023-10,0.6820811827739494,0.0,1.5513334853110718,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,9,2023-11,-0.045707903486206125,-0.5826067249360691,0.8183619785231253,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,10,2023-12,0.12539907879881385,-0.7540881984612797,0.9848920654688627,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,11,2024-01,0.70911392287447,0.5033567674829124,1.5644617147515967,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,ppi,12,2024-02,0.447134872347467,0.8333381559144241,1.2987697934479003,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,1,2023-03,1.337496371723801,-0.12237579330798265,0.5946456075424984,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,2,2023-04,-0.14032647484096822,-1.0398854344185937,-1.0112476396531098,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,3,2023-05,0.11564352283386714,0.705755235851184,-0.7262492457888554,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,4,2023-06,-0.527130753004862,0.3890068330520706,-1.3247793443123892,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,5,2023-07,-0.2040276569029178,0.8655879919246281,-0.9588744047344822,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,6,2023-08,-0.2555251431895,0.8747504439450241,-1.0063830547509025,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,7,2023-09,0.2212896213146835,1.1340561548405486,-0.5433274257366851,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,8,2023-10,0.13484643361632714,0.8126971812604287,-0.636687448978718,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,9,2023-11,-0.688929548971273,-0.3953138107820576,-1.4597516483405573,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,10,2023-12,-0.2385748682203671,-0.02450379821131647,-1.0063866783496025,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,11,2024-01,-0.8924953427713864,0.9471808043517618,-1.6582880640372522,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,fx,12,2024-02,-0.2671383427775693,2.066222302194944,-1.032104819546284,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,1,2023-03,-3.5345415744215853,-5.3231503003621246,-4.457600176520147,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,2,2023-04,-2.536378096373961,5.121177648574875,-3.576141979538122,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,3,2023-05,4.423654008961877,-9.656667019703587,2.872145495493018,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,4,2023-06,2.070403947323969,-0.950601164785363,-0.09090742710993327,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,5,2023-07,-1.6046682948351156,6.682141286212803,-3.9388391319293103,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,6,2023-08,-2.1361644769756807,5.9853487726014665,-4.5497983721116135,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,7,2023-09,0.8251055788212214,8.427216091438664,-1.5380921251972437,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,8,2023-10,2.7385009742911257,-4.284427699111846,0.4134735511944201,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,9,2023-11,-2.9172056674704883,-7.822097497117904,-5.247073476104589,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,10,2023-12,1.4892413307608425,-5.908064795521317,-0.8587274883547951,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,11,2024-01,1.531883067201088,2.3334657415273243,-0.8311220077250421,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,brent,12,2024-02,1.8146781776418432,3.1913108601401756,-0.5494109363041069,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,1,2023-03,-0.915124820774723,-4.745913438787952,-4.115508380237685,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,2,2023-04,-1.7009902292792536,-0.7187688122414547,-6.165136478745324,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,3,2023-05,-2.5300058709055757,-6.146078954399332,-7.309292018155427,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,4,2023-06,-0.406732089093686,-1.6603674498191403,-5.578463166450614,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,5,2023-07,-1.0974028147384525,0.4670776722460925,-6.103417714613094,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,6,2023-08,2.113721576292413,-1.121692223198016,-3.052169828204039,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,7,2023-09,0.06991328787336465,0.433848808178613,-5.138301997910878,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,8,2023-10,1.0114644165745215,-3.055203568826538,-4.191572922512645,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,9,2023-11,1.4874830871960742,1.4212517555435094,-3.719377507512764,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,10,2023-12,0.5152133862538808,0.09120707006499489,-4.677430025443933,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,11,2024-01,1.250339763544202,-0.33150098025436414,-3.9417290215404104,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_IMPORTED_R22,metals,12,2024-02,1.8247288441164713,-1.1373610499454665,-3.3638210635236376,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,1,2023-03,0.08991431994231636,0.19980026626730563,0.1378356146606921,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,2,2023-04,0.5579198787473945,0.19980026626730563,0.6089221842171905,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,3,2023-05,0.4716676184190058,0.09995003330835331,0.5223514592392317,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,4,2023-06,0.5360887985574538,0.49875415110390736,0.577889259653743,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,5,2023-07,1.056170910893853,0.9950330853168083,1.0874420639733091,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,6,2023-08,0.35236332004678583,0.19980026626730563,0.3827558800860678,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,7,2023-09,-0.35310851638556673,-0.6018072325563016,-0.32590490767357033,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,8,2023-10,0.7262014000233603,0.2995508979798479,0.7477185473260932,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,9,2023-11,0.22895715036552847,0.09995003330835331,0.2439100363035618,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,10,2023-12,0.3776917578633838,0.0,0.3856705563602195,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,11,2024-01,0.7955478218586253,0.19980026626730563,0.7968169649176874,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,core,12,2024-02,0.5956156751148549,0.49875415110390736,0.5905349183530304,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,1,2023-03,-0.6260761739516914,0.26557501906859643,-0.12121129795603336,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,2,2023-04,0.23482203533329216,-0.3676488551942752,0.7721377656891742,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,3,2023-05,0.44102933792248633,0.16239583846870478,1.0422934232562469,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,4,2023-06,1.2088050048003334,2.1099419855054466,1.8294929195296352,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,5,2023-07,3.5869218806922394,4.077598100191052,4.198131365039413,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,6,2023-08,0.743509385015159,0.6513085715169445,1.3657355261572721,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,7,2023-09,-2.969789672587234,-3.3845264678720306,-2.3381498110179972,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,8,2023-10,0.2922099164918813,-0.07394492912608627,0.9254002383233968,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,9,2023-11,-0.0026836611560269175,0.03677332525205353,0.6290452741521239,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,10,2023-12,0.5738691136390998,-0.00032025299215186304,1.2014041629043584,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,11,2024-01,2.205772959806716,2.3178250806989515,2.8277367176001373,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,services,12,2024-02,1.261522112941966,1.5752924519978961,1.8782111782981716,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,1,2023-03,-0.03868689277639287,0.13409233208766236,-0.2014738147968843,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,2,2023-04,0.23810569845948815,0.17154439349350956,0.02432109480403516,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,3,2023-05,0.3929507207429223,0.3655295927101755,0.13846783286414416,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,4,2023-06,0.3181420170473379,0.34861861194977284,0.02930555547762645,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,5,2023-07,0.38178058558727457,0.8581945426279649,0.06328110206042356,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,6,2023-08,0.39539933890928314,0.39232804662765786,0.05821237330344084,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,7,2023-09,0.30902477703639186,0.4612146261469916,-0.04354331923215291,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,8,2023-10,0.454502672871371,0.5291366611466438,0.0885429567397797,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,9,2023-11,0.33013098455344253,0.3404990143424872,-0.04727253124324463,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,10,2023-12,0.3116642318771343,0.07896053130240344,-0.07551709260715492,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,11,2024-01,0.521565659904599,-0.08080508046567386,0.12634210873257024,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,housing,12,2024-02,0.23015767483539995,0.19110690476779793,-0.17170557318413238,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,1,2023-03,0.35192484992970063,0.04208756461107802,0.18040265380455509,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,2,2023-04,0.41466266586314204,0.4519470794173598,0.24704419518051146,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,3,2023-05,0.48343934108142494,0.10564701374541881,0.31371218404139295,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,4,2023-06,0.22862045436195788,-0.09263270170548181,0.052708958718671504,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,5,2023-07,0.19878914034586784,0.17592651625745417,0.019804238745055547,30
2023-02,2023-03-09T22:59:00+00:00,JOINT_LINEAR_R22,goods,6,2023-08,-0.14604344436175715,-0.35818746445292426,-0.3276309637858228,30
