sample,clock,model,omitted_report,n,mae,rmse,cnb_mae,cnb_rmse
full,report,RF_RESIDUAL_R15,2024-08-08,62,1.5190226198666512,2.178999196207992,1.0964902903161784,2.364628764398905
full,report,RF_RESIDUAL_R15,2024-11-14,62,1.513781564070984,2.1777901482585613,1.1182254788429142,2.3679521920645064
full,report,RF_RESIDUAL_R15,2025-02-13,62,1.50502763955165,2.175431869636636,1.119703276802938,2.3680554601341135
full,report,RF_RESIDUAL_R15,2025-05-15,62,1.497202923173403,2.1721125359803133,1.1143983776256081,2.366627053457412
full,report,RF_RESIDUAL_R15,2025-08-14,62,1.4819514785301824,2.1666420240085835,1.0970690968318144,2.3639882587009775
full,report,RF_RESIDUAL_R15,2025-11-13,63,1.4971375779023386,2.162034000944927,1.0994653920351358,2.3483463711487516
full,report,RF_RESIDUAL_R15,2026-02-12,64,1.483311823739518,2.146255282833394,1.0845651369983424,2.3300770237781605
full,report,RF_RESIDUAL_R15,2026-05-14,65,1.4593452433105243,2.1293977389253564,1.074816815601965,2.3129842313782722
full,report,STABLE_LOCAL_CORE_R14B,2022-02-10,62,1.1895780835450371,1.9083335183853818,0.7040305251471131,1.4762985730425087
full,report,STABLE_LOCAL_CORE_R14B,2022-05-12,62,1.253319983264364,2.1064741956627318,0.8639058580347869,2.011588414712717
full,report,STABLE_LOCAL_CORE_R14B,2022-08-11,62,1.4509157351991022,2.3816871969093096,1.025782452630478,2.3011132855836207
full,report,STABLE_LOCAL_CORE_R14B,2022-11-10,62,1.3997141109845643,2.353477177676661,1.0273077011297567,2.3277027370360734
full,report,STABLE_LOCAL_CORE_R14B,2023-02-09,62,1.3738097300247534,2.3117123131021815,1.1198213144271685,2.3679762558638635
full,report,STABLE_LOCAL_CORE_R14B,2023-05-11,62,1.312894243009995,2.230581627907615,1.0977174807353174,2.364701449100045
full,report,STABLE_LOCAL_CORE_R14B,2023-08-10,62,1.4233064198581062,2.3707839050085413,1.1073596899799842,2.3661721828347044
full,report,STABLE_LOCAL_CORE_R14B,2023-11-09,62,1.4156165819939286,2.373986351884267,1.1139947860587205,2.366849088210777
full,report,STABLE_LOCAL_CORE_R14B,2024-02-15,62,1.4965951733388303,2.4107877973665355,1.1097687047272502,2.366056213976598
full,report,STABLE_LOCAL_CORE_R14B,2024-05-09,62,1.517030346704031,2.4133291695772416,1.113370885039828,2.367256203681473
full,report,STABLE_LOCAL_CORE_R14B,2024-08-08,62,1.5190196894862755,2.413468578616648,1.0964902903161784,2.364628764398905
full,report,STABLE_LOCAL_CORE_R14B,2024-11-14,62,1.5190154714945596,2.4134756127052013,1.1182254788429142,2.3679521920645064
full,report,STABLE_LOCAL_CORE_R14B,2025-02-13,62,1.513455163047728,2.412963919267582,1.119703276802938,2.3680554601341135
full,report,STABLE_LOCAL_CORE_R14B,2025-05-15,62,1.499157758963492,2.410206107269008,1.1143983776256081,2.366627053457412
full,report,STABLE_LOCAL_CORE_R14B,2025-08-14,62,1.4760529346382192,2.4041183026719986,1.0970690968318144,2.3639882587009775
full,report,STABLE_LOCAL_CORE_R14B,2025-11-13,63,1.486573274495206,2.393256635131157,1.0994653920351358,2.3483463711487516
full,report,STABLE_LOCAL_CORE_R14B,2026-02-12,64,1.4707842929081765,2.3752201079311326,1.0845651369983424,2.3300770237781605
full,report,STABLE_LOCAL_CORE_R14B,2026-05-14,65,1.449861872519702,2.357024008772892,1.074816815601965,2.3129842313782722
full,report,STABLE_PIPELINE_R14B,2022-02-10,62,1.3135609931149166,2.0932016095133807,0.7040305251471131,1.4762985730425087
full,report,STABLE_PIPELINE_R14B,2022-05-12,62,1.2850440380268398,2.0474487812193836,0.8639058580347869,2.011588414712717
full,report,STABLE_PIPELINE_R14B,2022-08-11,62,1.4219996131458073,2.3033418136584975,1.025782452630478,2.3011132855836207
full,report,STABLE_PIPELINE_R14B,2022-11-10,62,1.3992506554974269,2.292952556684083,1.0273077011297567,2.3277027370360734
full,report,STABLE_PIPELINE_R14B,2023-02-09,62,1.3903038750283254,2.284113503139208,1.1198213144271685,2.3679762558638635
full,report,STABLE_PIPELINE_R14B,2023-05-11,62,1.4544755312463626,2.3713472987854227,1.0977174807353174,2.364701449100045
full,report,STABLE_PIPELINE_R14B,2023-08-10,62,1.5491546220645993,2.4309111574637168,1.1073596899799842,2.3661721828347044
full,report,STABLE_PIPELINE_R14B,2023-11-09,62,1.5079153172710211,2.4175748116029303,1.1139947860587205,2.366849088210777
full,report,STABLE_PIPELINE_R14B,2024-02-15,62,1.522355336788233,2.4232877976038294,1.1097687047272502,2.366056213976598
full,report,STABLE_PIPELINE_R14B,2024-05-09,62,1.5804094534480428,2.435823011650191,1.113370885039828,2.367256203681473
full,report,STABLE_PIPELINE_R14B,2024-08-08,62,1.562059918263041,2.4343349392512734,1.0964902903161784,2.364628764398905
full,report,STABLE_PIPELINE_R14B,2024-11-14,62,1.554008203044441,2.4310494821012436,1.1182254788429142,2.3679521920645064
full,report,STABLE_PIPELINE_R14B,2025-02-13,62,1.568930342597907,2.434659761916274,1.119703276802938,2.3680554601341135
full,report,STABLE_PIPELINE_R14B,2025-05-15,62,1.5525623800065265,2.430422057443942,1.1143983776256081,2.366627053457412
full,report,STABLE_PIPELINE_R14B,2025-08-14,62,1.5266553311308548,2.4224449661472254,1.0970690968318144,2.3639882587009775
full,report,STABLE_PIPELINE_R14B,2025-11-13,63,1.5510108366314,2.416032099444129,1.0994653920351358,2.3483463711487516
full,report,STABLE_PIPELINE_R14B,2026-02-12,64,1.527651754483323,2.3971039544310493,1.0845651369983424,2.3300770237781605
full,report,STABLE_PIPELINE_R14B,2026-05-14,65,1.506222019789631,2.378764108897706,1.074816815601965,2.3129842313782722
full,report,STATE_FAST_R15,2022-02-10,62,1.0993082557379983,1.739077022146988,0.7040305251471131,1.4762985730425087
full,report,STATE_FAST_R15,2022-05-12,62,1.0794270212821249,1.7034892511177009,0.8639058580347869,2.011588414712717
full,report,STATE_FAST_R15,2022-08-11,62,1.2596043896219251,2.010483982106821,1.025782452630478,2.3011132855836207
full,report,STATE_FAST_R15,2022-11-10,62,1.227392642243267,1.988287809802975,1.0273077011297567,2.3277027370360734
full,report,STATE_FAST_R15,2023-02-09,62,1.1825205017253275,1.9036886715024306,1.1198213144271685,2.3679762558638635
full,report,STATE_FAST_R15,2023-05-11,62,1.1871271872230358,1.9396072201950438,1.0977174807353174,2.364701449100045
full,report,STATE_FAST_R15,2023-08-10,62,1.283923123449573,2.033603508324716,1.1073596899799842,2.3661721828347044
full,report,STATE_FAST_R15,2023-11-09,62,1.2572351394853118,2.0226542587057335,1.1139947860587205,2.366849088210777
full,report,STATE_FAST_R15,2024-02-15,62,1.3004365949805328,2.043435837845731,1.1097687047272502,2.366056213976598
full,report,STATE_FAST_R15,2024-05-09,62,1.3287584149069294,2.0489549974962777,1.113370885039828,2.367256203681473
full,report,STATE_FAST_R15,2024-08-08,62,1.329032160373872,2.049215817322031,1.0964902903161784,2.364628764398905
full,report,STATE_FAST_R15,2024-11-14,62,1.333959562621209,2.0495062628791443,1.1182254788429142,2.3679521920645064
full,report,STATE_FAST_R15,2025-02-13,62,1.3318227994408196,2.049212485625535,1.119703276802938,2.3680554601341135
full,report,STATE_FAST_R15,2025-05-15,62,1.3004669999543268,2.040299068443634,1.1143983776256081,2.366627053457412
full,report,STATE_FAST_R15,2025-08-14,62,1.295472355473111,2.0397643005991215,1.0970690968318144,2.3639882587009775
full,report,STATE_FAST_R15,2025-11-13,63,1.3075112558368998,2.0323443512781316,1.0994653920351358,2.3483463711487516
full,report,STATE_FAST_R15,2026-02-12,64,1.2936107760647342,2.017116570548658,1.0845651369983424,2.3300770237781605
full,report,STATE_FAST_R15,2026-05-14,65,1.2743205931836448,2.0015615372471145,1.074816815601965,2.3129842313782722
full,report,TRANSMISSION_BOTH_R16,2022-02-10,62,1.06441263472132,1.6606591340819474,0.7040305251471131,1.4762985730425087
full,report,TRANSMISSION_BOTH_R16,2022-05-12,62,1.179170390485332,1.988675803086671,0.8639058580347869,2.011588414712717
full,report,TRANSMISSION_BOTH_R16,2022-08-11,62,1.3117106739769606,2.1804884530284894,1.025782452630478,2.3011132855836207
full,report,TRANSMISSION_BOTH_R16,2022-11-10,62,1.2807027358628238,2.1662748540113,1.0273077011297567,2.3277027370360734
full,report,TRANSMISSION_BOTH_R16,2023-02-09,62,1.2353493545789296,2.0876866213703567,1.1198213144271685,2.3679762558638635
full,report,TRANSMISSION_BOTH_R16,2023-05-11,62,1.2390382451003117,2.120849014677728,1.0977174807353174,2.364701449100045
full,report,TRANSMISSION_BOTH_R16,2023-08-10,62,1.326509774712797,2.19993249426189,1.1073596899799842,2.3661721828347044
full,report,TRANSMISSION_BOTH_R16,2023-11-09,62,1.3001057814769197,2.189639604941043,1.1139947860587205,2.366849088210777
full,report,TRANSMISSION_BOTH_R16,2024-02-15,62,1.3527321911560513,2.2151244896273314,1.1097687047272502,2.366056213976598
full,report,TRANSMISSION_BOTH_R16,2024-05-09,62,1.3829262330422165,2.2202842374417817,1.113370885039828,2.367256203681473
full,report,TRANSMISSION_BOTH_R16,2024-08-08,62,1.3809524333516472,2.2202883707649024,1.0964902903161784,2.364628764398905
full,report,TRANSMISSION_BOTH_R16,2024-11-14,62,1.383834808493403,2.220358559297388,1.1182254788429142,2.3679521920645064
full,report,TRANSMISSION_BOTH_R16,2025-02-13,62,1.3823132192747978,2.2200805437954383,1.119703276802938,2.3680554601341135
full,report,TRANSMISSION_BOTH_R16,2025-05-15,62,1.3499508705893761,2.211046225287554,1.1143983776256081,2.366627053457412
full,report,TRANSMISSION_BOTH_R16,2025-08-14,62,1.3461602698968798,2.2112115369244267,1.0970690968318144,2.3639882587009775
full,report,TRANSMISSION_BOTH_R16,2025-11-13,63,1.3577349843348687,2.2020057022548345,1.0994653920351358,2.3483463711487516
full,report,TRANSMISSION_BOTH_R16,2026-02-12,64,1.3433551358199787,2.1854353782163067,1.0845651369983424,2.3300770237781605
full,report,TRANSMISSION_BOTH_R16,2026-05-14,65,1.323271790735957,2.1685744926992694,1.074816815601965,2.3129842313782722
full,report,TRANSMISSION_GOODS_R16,2022-02-10,62,1.036129591659558,1.5998434408949385,0.7040305251471131,1.4762985730425087
full,report,TRANSMISSION_GOODS_R16,2022-05-12,62,1.1466867305393,1.9065452372309932,0.8639058580347869,2.011588414712717
full,report,TRANSMISSION_GOODS_R16,2022-08-11,62,1.2622476241649911,2.0707349184456283,1.025782452630478,2.3011132855836207
full,report,TRANSMISSION_GOODS_R16,2022-11-10,62,1.2294953984628345,2.053545251500342,1.0273077011297567,2.3277027370360734
full,report,TRANSMISSION_GOODS_R16,2023-02-09,62,1.187488289980034,1.972828779819223,1.1198213144271685,2.3679762558638635
full,report,TRANSMISSION_GOODS_R16,2023-05-11,62,1.1939268074696872,2.0138566681794017,1.0977174807353174,2.364701449100045
full,report,TRANSMISSION_GOODS_R16,2023-08-10,62,1.2827776921588845,2.0947715005073757,1.1073596899799842,2.3661721828347044
full,report,TRANSMISSION_GOODS_R16,2023-11-09,62,1.2585767623798763,2.0858429494402455,1.1139947860587205,2.366849088210777
full,report,TRANSMISSION_GOODS_R16,2024-02-15,62,1.3011330205488743,2.1064150531137957,1.1097687047272502,2.366056213976598
full,report,TRANSMISSION_GOODS_R16,2024-05-09,62,1.3363149691097198,2.1127027224097277,1.113370885039828,2.367256203681473
full,report,TRANSMISSION_GOODS_R16,2024-08-08,62,1.329384662198241,2.1122927200261326,1.0964902903161784,2.364628764398905
full,report,TRANSMISSION_GOODS_R16,2024-11-14,62,1.336564734605851,2.1128142003292187,1.1182254788429142,2.3679521920645064
full,report,TRANSMISSION_GOODS_R16,2025-02-13,62,1.3340766950313148,2.1124702388392445,1.119703276802938,2.3680554601341135
full,report,TRANSMISSION_GOODS_R16,2025-05-15,62,1.3019874746482292,2.1033694890043306,1.1143983776256081,2.366627053457412
full,report,TRANSMISSION_GOODS_R16,2025-08-14,62,1.2972960729286092,2.1029902454617257,1.0970690968318144,2.3639882587009775
full,report,TRANSMISSION_GOODS_R16,2025-11-13,63,1.3099064761327102,2.095163589749286,1.0994653920351358,2.3483463711487516
full,report,TRANSMISSION_GOODS_R16,2026-02-12,64,1.296200160920138,2.0794557386956987,1.0845651369983424,2.3300770237781605
full,report,TRANSMISSION_GOODS_R16,2026-05-14,65,1.2768281692450083,2.063411997285297,1.074816815601965,2.3129842313782722
full,report,TRANSMISSION_OWN_R16,2022-02-10,62,1.1206273039562284,1.7734944799572834,0.7040305251471131,1.4762985730425087
full,report,TRANSMISSION_OWN_R16,2022-05-12,62,1.1645338144154753,1.9284586722290211,0.8639058580347869,2.011588414712717
full,report,TRANSMISSION_OWN_R16,2022-08-11,62,1.3505630562103081,2.217989411945318,1.025782452630478,2.3011132855836207
full,report,TRANSMISSION_OWN_R16,2022-11-10,62,1.3144841461054038,2.1953210024208096,1.0273077011297567,2.3277027370360734
full,report,TRANSMISSION_OWN_R16,2023-02-09,62,1.269177544095512,2.1219633115334764,1.1198213144271685,2.3679762558638635
full,report,TRANSMISSION_OWN_R16,2023-05-11,62,1.2725496669182725,2.1464154967464824,1.0977174807353174,2.364701449100045
full,report,TRANSMISSION_OWN_R16,2023-08-10,62,1.37004524345289,2.2362575055667846,1.1073596899799842,2.3661721828347044
full,report,TRANSMISSION_OWN_R16,2023-11-09,62,1.3428315369025259,2.225607161970407,1.1139947860587205,2.366849088210777
full,report,TRANSMISSION_OWN_R16,2024-02-15,62,1.3912233316446454,2.2477794204068187,1.1097687047272502,2.366056213976598
full,report,TRANSMISSION_OWN_R16,2024-05-09,62,1.4185458311826775,2.2526020628559484,1.113370885039828,2.367256203681473
full,report,TRANSMISSION_OWN_R16,2024-08-08,62,1.418897373949681,2.2528552848828522,1.0964902903161784,2.364628764398905
full,report,TRANSMISSION_OWN_R16,2024-11-14,62,1.4232732417791174,2.253065321941042,1.1182254788429142,2.3679521920645064
full,report,TRANSMISSION_OWN_R16,2025-02-13,62,1.4215486891619653,2.2528392930969887,1.119703276802938,2.3680554601341135
full,report,TRANSMISSION_OWN_R16,2025-05-15,62,1.3895233292288642,2.2444653199792883,1.1143983776256081,2.366627053457412
full,report,TRANSMISSION_OWN_R16,2025-08-14,62,1.385282522305413,2.244275810018911,1.0970690968318144,2.3639882587009775
full,report,TRANSMISSION_OWN_R16,2025-11-13,63,1.395721094023927,2.2343852863980547,1.0994653920351358,2.3483463711487516
full,report,TRANSMISSION_OWN_R16,2026-02-12,64,1.3805187444393971,2.2175199344593355,1.0845651369983424,2.3300770237781605
full,report,TRANSMISSION_OWN_R16,2026-05-14,65,1.359901109714581,2.200415988708254,1.074816815601965,2.3129842313782722
full,report,TRANSMISSION_SERVICES_R16,2022-02-10,62,1.151234925461475,1.8693895513507401,0.7040305251471131,1.4762985730425087
full,report,TRANSMISSION_SERVICES_R16,2022-05-12,62,1.1864956053077502,1.9933048886164393,0.8639058580347869,2.011588414712717
full,report,TRANSMISSION_SERVICES_R16,2022-08-11,62,1.4018065285752042,2.346243741714242,1.025782452630478,2.3011132855836207
full,report,TRANSMISSION_SERVICES_R16,2022-11-10,62,1.3663440009683738,2.328474316658221,1.0273077011297567,2.3277027370360734
full,report,TRANSMISSION_SERVICES_R16,2023-02-09,62,1.3166171799464206,2.2556430372795195,1.1198213144271685,2.3679762558638635
full,report,TRANSMISSION_SERVICES_R16,2023-05-11,62,1.3201257021023198,2.278896637646504,1.0977174807353174,2.364701449100045
full,report,TRANSMISSION_SERVICES_R16,2023-08-10,62,1.4133612114159808,2.3609061357743304,1.1073596899799842,2.3661721828347044
full,report,TRANSMISSION_SERVICES_R16,2023-11-09,62,1.3845323406922223,2.349420025127222,1.1139947860587205,2.366849088210777
full,report,TRANSMISSION_SERVICES_R16,2024-02-15,62,1.4418492711569066,2.3749216827800073,1.1097687047272502,2.366056213976598
full,report,TRANSMISSION_SERVICES_R16,2024-05-09,62,1.4609244045561438,2.3778447177006647,1.113370885039828,2.367256203681473
full,report,TRANSMISSION_SERVICES_R16,2024-08-08,62,1.4680302167207115,2.3792919402683292,1.0964902903161784,2.364628764398905
full,report,TRANSMISSION_SERVICES_R16,2024-11-14,62,1.469047795938403,2.379247223697542,1.1182254788429142,2.3679521920645064
full,report,TRANSMISSION_SERVICES_R16,2025-02-13,62,1.4685617942938218,2.3791288900661884,1.119703276802938,2.3680554601341135
full,report,TRANSMISSION_SERVICES_R16,2025-05-15,62,1.4364364773752174,2.3709290141836825,1.1143983776256081,2.366627053457412
full,report,TRANSMISSION_SERVICES_R16,2025-08-14,62,1.4331409663363572,2.3712328495413213,1.0970690968318144,2.3639882587009775
full,report,TRANSMISSION_SERVICES_R16,2025-11-13,63,1.4423960400343565,2.3597603844320956,1.0994653920351358,2.3483463711487516
full,report,TRANSMISSION_SERVICES_R16,2026-02-12,64,1.4265401224882899,2.3418866268777814,1.0845651369983424,2.3300770237781605
full,report,TRANSMISSION_SERVICES_R16,2026-05-14,65,1.4052289996446596,2.3238231111049648,1.074816815601965,2.3129842313782722
full,report,cnb,2022-02-10,62,0.7040305251471131,1.4762985730425087,0.7040305251471131,1.4762985730425087
full,report,cnb,2022-05-12,62,0.8639058580347869,2.011588414712717,0.8639058580347869,2.011588414712717
full,report,cnb,2022-08-11,62,1.025782452630478,2.3011132855836207,1.025782452630478,2.3011132855836207
full,report,cnb,2022-11-10,62,1.0273077011297567,2.3277027370360734,1.0273077011297567,2.3277027370360734
full,report,cnb,2023-02-09,62,1.1198213144271685,2.3679762558638635,1.1198213144271685,2.3679762558638635
full,report,cnb,2023-05-11,62,1.0977174807353174,2.364701449100045,1.0977174807353174,2.364701449100045
full,report,cnb,2023-08-10,62,1.1073596899799842,2.3661721828347044,1.1073596899799842,2.3661721828347044
full,report,cnb,2023-11-09,62,1.1139947860587205,2.366849088210777,1.1139947860587205,2.366849088210777
full,report,cnb,2024-02-15,62,1.1097687047272502,2.366056213976598,1.1097687047272502,2.366056213976598
full,report,cnb,2024-05-09,62,1.113370885039828,2.367256203681473,1.113370885039828,2.367256203681473
full,report,cnb,2024-08-08,62,1.0964902903161784,2.364628764398905,1.0964902903161784,2.364628764398905
full,report,cnb,2024-11-14,62,1.1182254788429142,2.3679521920645064,1.1182254788429142,2.3679521920645064
full,report,cnb,2025-02-13,62,1.119703276802938,2.3680554601341135,1.119703276802938,2.3680554601341135
full,report,cnb,2025-05-15,62,1.1143983776256081,2.366627053457412,1.1143983776256081,2.366627053457412
full,report,cnb,2025-08-14,62,1.0970690968318144,2.3639882587009775,1.0970690968318144,2.3639882587009775
full,report,cnb,2025-11-13,63,1.0994653920351358,2.3483463711487516,1.0994653920351358,2.3483463711487516
full,report,cnb,2026-02-12,64,1.0845651369983424,2.3300770237781605,1.0845651369983424,2.3300770237781605
full,report,cnb,2026-05-14,65,1.074816815601965,2.3129842313782722,1.074816815601965,2.3129842313782722
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-02-15,30,0.4292373372433964,0.5558923075409037,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-05-09,30,0.4225314482917393,0.5509147041286675,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-08-08,30,0.4460372307279435,0.5620753608881033,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2024-11-14,30,0.39811421496326804,0.5288066095684185,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-02-13,30,0.419515900926448,0.5465788610633341,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-05-15,30,0.369361481460083,0.47899086330014634,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-08-14,30,0.37265338559286765,0.4923147637572392,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2025-11-13,31,0.3708099347759933,0.49516637048261103,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2026-02-12,32,0.41236717898967135,0.5391144182894744,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,BLEND_DAMPED_TRANSMISSION_R16,2026-05-14,33,0.40663978678545526,0.533780754142796,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2024-02-15,30,0.44636484637131946,0.5642369888342513,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2024-05-09,30,0.4301986784029161,0.5514758612995444,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2024-08-08,30,0.46997780842707115,0.5753130994747571,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2024-11-14,30,0.41970229187615626,0.5410980359573677,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2025-02-13,30,0.43733737694911545,0.5564754383847691,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2025-05-15,30,0.3967923050891503,0.5014873167298749,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2025-08-14,30,0.4003293822254174,0.5144311817317238,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2025-11-13,31,0.39567607147040557,0.5128290263982859,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2026-02-12,32,0.4368045431640384,0.5539484119412273,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,DAMPED_ADAPT_R16,2026-05-14,33,0.4289341847968526,0.5474334858561337,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2024-02-15,30,0.4603873108444515,0.5855791013555509,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2024-05-09,30,0.4442211428760482,0.5732932321000361,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2024-08-08,30,0.4840002729002032,0.5962588924308662,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2024-11-14,30,0.4337247563492884,0.5633174849874201,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2025-02-13,30,0.4513598414222475,0.5781041583496459,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2025-05-15,30,0.40534618339714384,0.5157596014930897,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2025-08-14,30,0.405797968390556,0.5240806306496629,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2025-11-13,31,0.40924619837988835,0.5354825093099703,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2026-02-12,32,0.4499506036075997,0.574338426752348,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,DAMPED_P80_Q001_R16,2026-05-14,33,0.4416818797724272,0.567443443682347,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2024-02-15,30,0.39257234325476775,0.5166812879803558,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2024-05-09,30,0.4133372790656645,0.5236566571635691,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2024-08-08,30,0.3925606166689824,0.5171442764652789,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2024-11-14,30,0.37754390499754725,0.5030045185412293,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2025-02-13,30,0.3984973236136539,0.5172911916630741,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2025-05-15,30,0.33850395025790553,0.44029467422028756,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2025-08-14,30,0.3420410273941726,0.4549827601609946,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2025-11-13,31,0.3384540845810374,0.4536719361370521,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2026-02-12,32,0.3791553732048458,0.5006412083789215,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,DAMPED_P80_Q010_R16,2026-05-14,33,0.37590953481145994,0.49726115727918835,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2024-02-15,30,0.33020567567110776,0.43525598226692325,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2024-05-09,30,0.3625585864714537,0.45299309665531795,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2024-08-08,30,0.31964230528106635,0.4190666245979281,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2024-11-14,30,0.36463735733194574,0.4541608466902564,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2025-02-13,30,0.37179735319391427,0.4565310764571494,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2025-05-15,30,0.3196236868331252,0.40791637024657856,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2025-08-14,30,0.3166346392548491,0.4085237465368205,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2025-11-13,31,0.30380269271511046,0.3923942076074397,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2026-02-12,32,0.33615457503367974,0.4319377204056028,0.28616271967604745,0.37128652827536635
reports_2024plus,cutoff,DAMPED_P95_Q001_R16,2026-05-14,33,0.3365266864214402,0.4324256931446134,0.291155493208101,0.37666758725524474
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2024-02-15,30,0.5196086268530471,0.6534369236295529,0.2850232651609711,0.3664473805092433
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2024-05-09,30,0.6004891203554629,0.7449517695858704,0.2924677711402992,0.3821285081868645
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2024-08-08,30,0.5690698754314918,0.7204633739206168,0.25758120871142315,0.346883073260452
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2024-11-14,30,0.6007869506762753,0.7449931676376513,0.30250059833334336,0.3909388786508669
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2025-02-13,30,0.63703802106348,0.7615199324876649,0.30555471411739266,0.3922294848696333
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2025-05-15,30,0.545343770001102,0.6756637902076444,0.2945912558175779,0.3739879602757048
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2025-08-14,30,0.5654164241544835,0.7118502183283121,0.2587774088437375,0.33774034475953657
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2025-11-13,31,0.5473420498422075,0.6936216963876386,0.29068896645010295,0.37531830676343253
reports_2024plus,cutoff,DAMPED_P95_Q010_R16,2026-02-12,32,0.5887838923891284,0.7315270025616971,0.28616271967604745,0.37128652827536635
