ticker,TZTA Comdty,W A Comdty,C A Comdty,S A Comdty
2023-07-25,34.614,,495.75,1196.75
2023-07-26,33.84,,491.5,1194.0
2023-07-27,33.964,,493.25,1188.0
2023-07-28,33.517,,488.5,1185.75
2023-07-31,33.645,,486.0,1154.75
2023-08-01,33.244,,484.5,1160.5
2023-08-02,33.596,,484.5,1150.75
2023-08-03,33.786,,483.75,1154.75
2023-08-04,33.942,,486.0,1166.5
2023-08-07,33.735,,489.0,1161.25
2023-08-08,34.333,,486.75,1167.75
2023-08-09,34.574,,490.0,1168.25
2023-08-10,34.131,,490.25,1177.25
2023-08-11,34.455,,486.0,1163.5
2023-08-14,34.222,,490.25,1172.5
2023-08-15,35.446,,486.5,1164.75
2023-08-16,35.063,,488.75,1177.0
2023-08-17,35.21,,489.75,1191.0
2023-08-18,35.449,,493.5,1197.25
2023-08-21,35.398,,493.5,1193.0
2023-08-22,35.386,,492.5,1180.0
2023-08-23,34.445,,492.5,1189.5
2023-08-24,33.914,,493.75,1197.5
2023-08-25,34.537,,493.25,1198.0
2023-08-28,36.117,,495.5,1196.75
2023-08-29,35.225,,490.5,1196.75
2023-08-30,35.606,,492.75,1193.75
2023-08-31,35.279,,492.25,1175.75
2023-09-01,35.924,,494.25,1175.75
2023-09-04,35.85,,,
2023-09-05,36.108,,494.25,1181.5
2023-09-06,35.647,,493.0,1181.25
2023-09-07,36.311,,493.0,1173.0
2023-09-08,36.78,,489.5,1180.75
2023-09-11,37.399,,491.75,1186.5
2023-09-12,36.984,,487.25,1172.5
2023-09-13,37.486,,489.25,1175.25
2023-09-14,37.111,,489.75,1182.0
2023-09-15,37.129,,489.75,1165.75
2023-09-18,36.651,,487.5,1150.25
2023-09-19,36.532,,487.75,1150.25
2023-09-20,35.953,,489.75,1159.25
2023-09-21,35.647,,487.75,1145.25
2023-09-22,35.625,,493.25,1147.0
2023-09-25,36.028,,496.25,1153.5
2023-09-26,35.152,,495.25,1158.25
2023-09-27,35.023,,496.75,1163.0
2023-09-28,35.06,,495.5,1159.25
2023-09-29,34.988,,493.25,1153.5
2023-10-02,34.529,,498.25,1162.0
2023-10-03,33.191,,497.5,1161.25
2023-10-04,33.648,,497.0,1162.75
2023-10-05,33.246,,498.75,1162.75
2023-10-06,33.733,,498.5,1158.25
2023-10-09,34.85,,496.25,1152.0
2023-10-10,35.77,,498.0,1151.25
2023-10-11,35.142,,498.5,1143.0
2023-10-12,35.579,,499.75,1161.25
2023-10-13,35.359,,498.0,1150.0
2023-10-16,34.145,,499.5,1154.0
2023-10-17,34.376,,499.5,1160.5
2023-10-18,34.566,,499.75,1165.0
2023-10-19,34.487,,500.25,1167.25
2023-10-20,34.363,,501.0,1167.5
2023-10-23,35.119,,501.5,1162.5
2023-10-24,34.666,,502.25,1166.25
2023-10-25,34.846,,503.25,1164.75
2023-10-26,35.168,,503.5,1165.5
2023-10-27,35.04,,506.75,1180.25
2023-10-30,34.993,,507.25,1172.75
2023-10-31,34.037,,508.25,1174.0
2023-11-01,33.93,,509.0,1174.5
2023-11-02,34.479,,509.5,1183.75
2023-11-03,34.699,,512.25,1194.0
2023-11-06,33.997,,512.5,1196.75
2023-11-07,34.157,,508.5,1189.75
2023-11-08,34.068,,508.5,1188.5
2023-11-09,34.891,,509.5,1178.75
2023-11-10,34.419,,505.75,1183.25
2023-11-13,34.34,,507.0,1197.25
2023-11-14,34.551,,509.25,1199.0
2023-11-15,34.472,,507.5,1199.25
2023-11-16,34.148,,509.25,1184.5
2023-11-17,34.124,,507.0,1177.5
2023-11-20,34.196,,507.75,1192.5
2023-11-21,34.123,,507.75,1197.25
2023-11-22,34.308,,509.75,1188.5
2023-11-23,34.612,,,
2023-11-24,34.525,,509.5,1173.75
2023-11-27,34.117,,509.5,1174.25
2023-11-28,33.927,,508.25,1185.0
2023-11-29,32.848,,507.25,1187.0
2023-11-30,33.343,,509.75,1188.5
2023-12-01,33.843,,508.0,1183.5
2023-12-04,33.225,,506.25,1176.75
2023-12-05,32.616,,506.5,1184.5
2023-12-06,32.792,,500.5,1178.0
2023-12-07,32.808,,501.25,1188.75
2023-12-08,32.514,,504.0,1188.75
2023-12-11,31.753,,504.0,1198.75
2023-12-12,31.168,,501.25,1190.75
2023-12-13,31.598,,501.75,1184.0
2023-12-14,31.306,,500.0,1188.0
2023-12-15,31.13,,502.0,1184.25
2023-12-18,31.825,,503.25,1189.5
2023-12-19,30.27,,497.25,1184.75
2023-12-20,30.368,,497.5,1179.25
2023-12-21,30.646,,498.25,1171.25
2023-12-22,30.669,,497.25,1179.25
2023-12-26,,,497.5,1187.0
2023-12-27,31.002,,497.25,1185.5
2023-12-28,30.32,,497.0,1181.5
2023-12-29,29.674,,497.0,1171.75
2024-01-02,28.642,,492.25,1149.5
2024-01-03,29.213,,488.25,1148.25
2024-01-04,29.508,,484.75,1147.25
2024-01-05,30.039,,479.25,1132.75
2024-01-08,29.238,,478.5,1129.25
2024-01-09,29.178,,482.5,1135.5
2024-01-10,29.112,,483.25,1133.75
2024-01-11,29.111,,479.75,1133.0
2024-01-12,29.62,,478.5,1132.5
2024-01-15,28.778,,,
2024-01-16,28.677,,470.5,1130.5
2024-01-17,28.193,,470.25,1118.5
2024-01-18,28.342,,469.75,1113.5
2024-01-19,28.501,,470.5,1115.0
2024-01-22,28.034,,471.0,1122.25
2024-01-23,28.144,,472.25,1128.5
2024-01-24,28.989,,476.25,1129.0
2024-01-25,28.526,,474.75,1122.25
2024-01-26,28.57,,473.25,1111.25
2024-01-29,28.432,,474.0,1111.5
2024-01-30,28.563,,478.5,1124.0
2024-01-31,29.139,,477.5,1125.5
2024-02-01,29.06,,477.5,1113.5
2024-02-02,29.25,,476.0,1103.75
2024-02-05,28.481,,477.25,1105.5
2024-02-06,28.271,,477.75,1104.0
2024-02-07,27.892,,476.25,1102.5
2024-02-08,27.385,,475.25,1110.75
2024-02-09,26.59,,474.5,1105.25
2024-02-12,26.337,,476.75,1112.0
2024-02-13,26.536,,478.25,1108.75
2024-02-14,26.304,,474.25,1104.75
2024-02-15,26.416,,467.75,1106.0
2024-02-16,26.433,,469.75,1112.25
2024-02-19,25.997,,,
2024-02-20,26.479,,471.5,1120.25
2024-02-21,26.424,,467.75,1111.5
2024-02-22,26.104,,465.25,1103.25
2024-02-23,25.646,,460.0,1098.75
2024-02-26,25.777,,461.5,1099.25
2024-02-27,26.305,,461.5,1099.25
2024-02-28,27.131,,462.75,1103.0
2024-02-29,27.064,,464.5,1100.5
2024-03-01,27.329,,463.25,1108.25
2024-03-04,27.604,,466.25,1113.75
2024-03-05,27.906,,463.0,1112.5
2024-03-06,27.641,,464.25,1110.5
2024-03-07,27.45,,468.5,1117.25
2024-03-08,27.355,,470.0,1133.75
2024-03-11,26.632,,472.0,1132.25
2024-03-12,26.288,,472.0,1146.0
2024-03-13,26.283,,472.5,1146.25
2024-03-14,26.894,,470.5,1145.0
2024-03-15,27.139,,473.0,1148.25
2024-03-18,27.741,,473.5,1141.0
2024-03-19,27.75,,474.5,1142.0
2024-03-20,27.189,,477.0,1155.25
2024-03-21,26.723,,478.75,1156.75
2024-03-22,27.543,,478.25,1140.5
2024-03-25,27.958,,478.25,1148.5
2024-03-26,27.577,,473.5,1140.0
2024-03-27,27.965,,469.0,1132.0
2024-03-28,27.567,,478.5,1141.75
2024-04-01,,,478.5,1139.5
2024-04-02,27.073,,477.75,1141.25
2024-04-03,27.122,,478.75,1147.0
2024-04-04,27.465,,479.0,1147.5
2024-04-05,27.943,,479.0,1143.25
2024-04-08,28.746,,480.5,1142.75
2024-04-09,28.666,,477.5,1139.25
2024-04-10,28.444,,478.0,1133.5
2024-04-11,29.645,,478.5,1129.0
2024-04-12,30.108,,482.0,1136.0
2024-04-15,30.056,,480.25,1130.25
2024-04-16,30.758,,479.0,1124.0
2024-04-17,29.208,,476.0,1125.75
2024-04-18,29.49,,471.25,1119.0
2024-04-19,28.601,,477.0,1127.0
2024-04-22,27.937,,480.0,1135.5
2024-04-23,27.812,,479.0,1136.0
2024-04-24,27.923,,478.75,1135.75
2024-04-25,28.205,,480.5,1138.0
2024-04-26,27.625,,480.5,1140.5
2024-04-29,26.939,,479.0,1142.75
2024-04-30,27.105,,478.0,1127.25
2024-05-01,26.96,,478.25,1132.25
2024-05-02,27.673,,482.0,1146.5
2024-05-03,26.869,,485.25,1153.5
2024-05-06,26.879,,487.5,1169.25
2024-05-07,27.113,,488.0,1178.75
2024-05-08,26.967,,484.0,1169.25
2024-05-09,27.341,,485.25,1162.0
2024-05-10,27.207,,489.5,1165.5
2024-05-13,27.222,,487.25,1174.0
2024-05-14,27.598,,487.75,1168.5
2024-05-15,27.72,,485.0,1165.25
2024-05-16,28.289,,481.5,1163.25
2024-05-17,28.464,,479.25,1162.5
2024-05-20,28.73,,481.5,1169.0
2024-05-21,29.033,,480.5,1170.0
2024-05-22,29.697,,480.0,1170.75
2024-05-23,30.228,,481.0,1168.5
2024-05-24,29.582,,482.75,1169.5
2024-05-27,30.237,,,
2024-05-28,29.686,,480.0,1167.0
2024-05-29,30.028,,480.75,1161.0
2024-05-30,30.344,,475.75,1151.25
2024-05-31,29.506,,471.25,1147.5
2024-06-03,29.858,,468.5,1133.5
2024-06-04,29.025,,469.5,1128.25
2024-06-05,28.722,,467.0,1122.75
2024-06-06,28.854,,471.25,1129.75
2024-06-07,28.87,,471.0,1127.75
2024-06-10,29.468,,471.0,1127.25
2024-06-11,29.689,,468.5,1123.5
2024-06-12,30.0,,470.75,1115.75
2024-06-13,30.176,,474.75,1120.75
2024-06-14,30.093,,471.25,1116.0
2024-06-17,29.846,,465.25,1102.0
2024-06-18,30.145,,467.0,1100.75
2024-06-19,30.666,,,
2024-06-20,30.817,,461.25,1096.25
2024-06-21,30.445,,457.75,1093.75
2024-06-24,30.378,,462.5,1102.0
2024-06-25,30.693,,457.75,1090.0
2024-06-26,30.058,,454.5,1086.0
2024-06-27,30.572,,456.75,1082.75
2024-06-28,30.78,,456.75,1086.25
2024-07-01,30.621,,458.5,1098.0
2024-07-02,30.978,,454.0,1096.0
2024-07-03,30.865,,453.25,1107.0
2024-07-04,31.134,,,
2024-07-05,31.113,,456.5,1113.75
2024-07-08,30.746,,452.25,1097.5
2024-07-09,30.402,,451.5,1085.25
2024-07-10,30.275,,447.0,1076.5
2024-07-11,30.483,,449.75,1081.25
2024-07-12,30.855,653.0,449.75,1087.5
2024-07-15,30.686,642.0,447.25,1071.75
2024-07-16,30.845,639.25,449.25,1072.75
2024-07-17,30.522,644.0,451.0,1068.5
2024-07-18,30.778,640.5,446.75,1069.25
2024-07-19,30.653,640.75,447.5,1059.0
2024-07-22,30.515,644.5,454.25,1083.0
2024-07-23,30.431,640.25,456.75,1087.75
2024-07-24,31.009,644.5,456.25,1081.0
2024-07-25,30.755,638.0,458.5,1095.75
2024-07-26,31.014,626.5,452.5,1073.5
2024-07-29,31.439,629.25,453.25,1071.5
2024-07-30,31.466,622.75,450.25,1058.0
2024-07-31,31.854,625.75,449.0,1063.75
2024-08-01,32.452,627.0,446.5,1057.5
2024-08-02,32.271,628.25,451.0,1069.25
2024-08-05,31.683,634.25,452.0,1072.75
2024-08-06,32.038,637.5,451.75,1063.75
2024-08-07,32.744,637.25,450.0,1056.75
2024-08-08,33.509,636.75,448.25,1055.5
2024-08-09,33.579,642.25,447.5,1053.0
2024-08-12,32.781,636.0,452.25,1043.75
2024-08-13,32.676,631.75,446.0,1026.5
2024-08-14,32.666,631.5,446.25,1031.25
2024-08-15,32.95,627.5,446.5,1032.5
2024-08-16,33.05,632.0,443.75,1023.75
2024-08-19,32.685,633.75,448.75,1036.25
2024-08-20,31.884,635.75,447.75,1038.25
2024-08-21,31.792,626.75,444.75,1039.25
2024-08-22,31.74,620.25,441.0,1025.75
2024-08-23,31.984,616.0,441.5,1034.25
2024-08-26,32.308,613.75,440.0,1037.5
2024-08-27,32.552,619.75,444.75,1041.0
2024-08-28,32.34,626.25,442.75,1036.75
2024-08-29,32.508,627.0,445.75,1045.25
2024-08-30,32.688,637.25,447.25,1052.25
2024-09-02,32.311,,,
2024-09-03,31.424,650.0,451.5,1061.5
2024-09-04,30.856,661.25,452.5,1069.5
2024-09-05,31.016,657.5,452.75,1073.0
2024-09-06,30.993,649.0,450.5,1057.0
2024-09-09,30.878,649.75,450.5,1068.75
2024-09-10,30.133,652.5,449.25,1054.25
2024-09-11,30.675,655.25,450.25,1059.25
2024-09-12,30.203,654.5,451.0,1066.25
2024-09-13,30.458,665.0,453.5,1063.25
2024-09-16,29.891,655.25,452.5,1062.25
2024-09-17,30.604,654.25,454.75,1063.5
2024-09-18,30.811,654.25,455.25,1069.5
2024-09-19,30.091,645.75,451.5,1068.75
2024-09-20,30.352,646.5,448.5,1066.25
2024-09-23,30.857,659.0,455.5,1084.5
2024-09-24,30.785,656.25,454.0,1088.5
2024-09-25,31.37,663.5,455.5,1099.25
2024-09-26,31.33,659.5,455.25,1091.25
2024-09-27,31.348,656.75,458.0,1103.75
2024-09-30,31.36,659.75,456.75,1098.75
2024-10-01,31.444,671.25,459.5,1097.5
2024-10-02,31.426,686.75,460.5,1096.0
2024-10-03,31.74,681.75,460.25,1089.5
2024-10-04,32.008,673.25,457.5,1082.5
2024-10-07,31.814,676.75,459.25,1083.5
2024-10-08,31.681,677.25,458.5,1069.5
2024-10-09,31.426,679.0,460.25,1075.5
2024-10-10,32.126,682.0,460.25,1073.0
2024-10-11,32.063,677.75,457.25,1063.25
2024-10-14,32.44,663.0,451.75,1057.25
2024-10-15,32.056,655.5,446.0,1050.5
2024-10-16,31.931,656.75,446.75,1045.75
2024-10-17,32.051,660.75,447.5,1047.0
2024-10-18,31.901,648.5,446.25,1039.0
2024-10-21,32.326,649.0,446.25,1043.25
2024-10-22,32.589,652.75,449.75,1053.5
2024-10-23,32.954,653.25,450.25,1052.75
2024-10-24,33.428,653.0,450.25,1053.75
2024-10-25,33.613,647.5,449.25,1050.75
2024-10-28,33.061,643.0,448.75,1039.5
2024-10-29,32.922,649.0,448.75,1036.0
2024-10-30,32.156,658.0,448.5,1043.75
2024-10-31,32.033,652.75,450.25,1047.75
2024-11-01,31.405,652.25,450.25,1046.75
2024-11-04,31.927,650.25,450.0,1048.5
2024-11-05,32.128,649.25,450.75,1048.75
2024-11-06,32.131,648.75,453.5,1045.0
2024-11-07,32.392,646.5,454.0,1061.25
2024-11-08,32.542,647.0,455.0,1060.75
2024-11-11,32.778,643.25,452.5,1052.5
2024-11-12,33.126,630.5,450.5,1040.0
2024-11-13,32.684,621.0,449.0,1037.25
2024-11-14,33.452,611.0,447.0,1023.25
2024-11-15,33.08,619.5,449.5,1028.5
2024-11-18,33.425,628.5,449.25,1033.25
2024-11-19,33.462,631.0,447.5,1027.25
2024-11-20,33.45,634.0,449.25,1022.75
2024-11-21,34.041,632.5,444.75,1015.25
2024-11-22,33.899,629.25,445.0,1017.5
2024-11-25,33.985,621.75,443.75,1020.5
2024-11-26,34.015,621.25,442.0,1022.5
2024-11-27,33.769,616.75,441.5,1023.75
2024-11-28,33.87,,,
2024-11-29,34.368,619.5,442.25,1020.0
2024-12-02,34.625,618.5,443.0,1016.0
2024-12-03,34.399,618.75,441.75,1017.0
2024-12-04,34.01,619.25,441.5,1010.75
2024-12-05,33.845,627.75,445.25,1015.75
2024-12-06,34.048,627.0,447.75,1013.25
2024-12-09,33.775,629.5,448.75,1013.25
2024-12-10,34.246,633.75,448.5,1017.0
2024-12-11,34.262,636.25,451.0,1022.0
2024-12-12,33.628,632.0,450.5,1020.5
2024-12-13,33.111,625.5,448.75,1014.75
2024-12-16,32.853,630.5,449.5,1009.25
2024-12-17,33.982,624.5,448.0,1004.25
2024-12-18,33.666,625.25,442.75,986.25
2024-12-19,34.681,625.5,443.0,991.0
2024-12-20,34.978,624.25,445.5,999.25
2024-12-23,35.391,630.25,446.25,999.0
2024-12-24,35.626,626.5,446.5,1005.0
2024-12-26,35.626,631.25,449.75,1018.75
2024-12-27,36.604,635.5,449.5,1014.25
2024-12-30,36.508,637.5,446.5,1017.75
2024-12-31,37.156,641.0,450.25,1032.5
2025-01-02,37.934,637.5,452.5,1033.5
2025-01-03,38.15,637.0,447.25,1016.75
2025-01-06,37.659,645.25,450.5,1020.0
2025-01-07,37.929,648.25,451.0,1018.25
2025-01-08,36.899,641.5,450.5,1014.5
2025-01-09,36.853,638.75,451.75,1018.75
2025-01-10,37.289,643.25,453.25,1029.25
2025-01-13,38.969,653.75,458.25,1040.0
2025-01-14,38.249,652.0,458.25,1043.5
2025-01-15,38.079,650.5,458.0,1031.0
2025-01-16,37.907,642.5,454.75,1016.75
2025-01-17,38.448,643.0,457.0,1018.5
2025-01-20,38.253,,,
2025-01-21,38.597,659.75,458.5,1034.0
2025-01-22,37.623,658.0,459.75,1033.75
2025-01-23,37.874,655.75,463.25,1037.75
2025-01-24,38.063,648.0,461.75,1034.25
2025-01-27,37.339,641.25,460.0,1031.75
2025-01-28,37.47,647.5,462.0,1036.0
2025-01-29,38.586,660.0,465.5,1045.5
2025-01-30,38.175,662.5,464.5,1039.25
2025-01-31,39.54,658.0,462.5,1035.75
2025-02-03,39.912,660.25,465.5,1043.75
2025-02-04,39.666,665.25,467.0,1051.75
2025-02-05,40.487,665.25,466.75,1042.5
2025-02-06,41.236,673.0,467.0,1042.5
2025-02-07,41.912,669.75,464.75,1037.0
2025-02-10,43.053,669.5,468.25,1040.0
2025-02-11,42.975,663.5,468.0,1040.0
2025-02-12,42.04,660.75,466.0,1031.5
2025-02-13,38.191,665.25,465.0,1034.25
2025-02-14,37.364,669.5,467.0,1039.5
2025-02-17,35.248,,,
2025-02-18,36.43,679.25,470.0,1046.75
2025-02-19,35.868,674.75,470.0,1043.0
2025-02-20,35.961,670.75,472.5,1050.0
2025-02-21,36.043,673.0,469.5,1048.25
2025-02-24,35.781,678.0,466.25,1043.25
2025-02-25,34.075,673.25,466.0,1043.25
2025-02-26,33.396,662.25,463.75,1039.25
2025-02-27,35.056,650.25,460.25,1034.5
2025-02-28,34.926,642.25,456.25,1025.75
2025-03-03,35.18,638.0,455.5,1018.75
2025-03-04,33.473,637.5,452.5,1008.75
2025-03-05,32.42,641.25,452.0,1013.75
2025-03-06,31.007,644.0,454.0,1020.0
2025-03-07,32.138,644.5,456.0,1024.75
2025-03-10,33.252,654.0,456.5,1017.75
2025-03-11,33.832,654.0,455.75,1016.25
2025-03-12,33.277,653.25,452.5,1010.5
2025-03-13,32.876,658.75,455.25,1014.0
2025-03-14,32.485,658.5,455.25,1023.75
2025-03-17,31.911,664.5,457.75,1028.0
2025-03-18,31.656,663.5,459.0,1023.25
2025-03-19,33.345,663.5,457.5,1019.0
2025-03-20,33.394,656.75,457.0,1018.0
2025-03-21,33.813,655.75,455.0,1015.75
2025-03-24,34.123,654.5,454.5,1014.75
2025-03-25,33.394,650.25,454.0,1015.25
2025-03-26,33.378,647.0,450.25,1015.25
2025-03-27,33.512,645.75,449.25,1022.75
2025-03-28,33.278,642.25,448.0,1024.5
2025-03-31,33.984,642.25,447.75,1017.0
2025-04-01,34.854,646.75,454.25,1034.5
2025-04-02,34.568,644.5,455.5,1035.75
2025-04-03,33.087,645.25,454.5,1025.75
2025-04-04,32.001,640.5,452.75,1005.25
2025-04-07,32.736,639.25,451.5,1001.5
2025-04-08,32.499,641.75,450.0,995.0
2025-04-09,31.408,642.75,456.0,1008.5
2025-04-10,31.284,643.75,462.0,1016.0
2025-04-11,31.189,655.0,470.5,1031.5
2025-04-14,31.635,654.0,469.5,1034.25
2025-04-15,31.953,648.0,472.0,1034.25
2025-04-16,31.89,648.0,473.25,1036.5
2025-04-17,32.209,650.25,470.75,1036.25
2025-04-21,32.209,646.0,470.25,1034.75
2025-04-22,31.062,642.25,467.75,1034.5
2025-04-23,31.069,641.5,465.25,1034.0
2025-04-24,30.769,642.75,469.25,1040.5
2025-04-25,29.732,644.0,467.75,1041.5
2025-04-28,29.899,637.75,466.25,1043.0
2025-04-29,29.719,631.25,462.5,1035.0
2025-04-30,30.481,634.25,461.75,1029.25
2025-05-01,30.516,631.75,463.75,1032.75
2025-05-02,30.992,638.5,465.5,1038.0
2025-05-05,31.214,631.75,460.5,1032.0
2025-05-06,32.301,635.5,458.5,1030.5
2025-05-07,32.363,635.5,458.5,1032.0
2025-05-08,32.636,630.25,457.25,1035.75
2025-05-09,32.418,624.0,459.75,1038.5
2025-05-12,33.062,618.75,461.25,1059.5
2025-05-13,33.299,620.0,459.75,1058.5
2025-05-14,32.693,626.25,459.5,1059.0
2025-05-15,32.863,633.25,458.0,1038.75
2025-05-16,32.884,628.5,454.75,1037.75
2025-05-19,32.779,631.5,460.25,1041.5
2025-05-20,33.715,644.0,464.25,1043.0
2025-05-21,33.81,650.0,468.25,1050.75
2025-05-22,33.786,648.5,467.75,1054.5
2025-05-23,34.037,647.75,466.75,1051.5
2025-05-26,34.5,,,
2025-05-27,34.211,637.25,463.75,1054.75
2025-05-28,34.106,639.0,462.25,1045.5
2025-05-29,33.268,641.75,459.5,1044.75
2025-05-30,32.296,639.5,460.5,1039.25
2025-06-02,32.801,641.75,462.0,1035.5
2025-06-03,33.325,639.0,464.75,1040.5
2025-06-04,33.166,642.75,471.5,1045.5
2025-06-05,33.684,645.75,475.0,1056.5
2025-06-06,33.649,653.25,476.25,1059.75
2025-06-09,33.378,644.5,471.25,1057.5
2025-06-10,32.716,636.0,470.5,1056.0
2025-06-11,33.505,637.5,469.5,1053.0
2025-06-12,33.665,630.75,470.5,1051.25
2025-06-13,34.776,644.75,471.5,1072.25
2025-06-16,34.987,640.5,466.75,1077.5
2025-06-17,35.745,651.75,470.0,1086.25
2025-06-18,35.467,672.5,471.75,1083.5
2025-06-19,37.011,,,
2025-06-20,36.531,667.75,468.25,1079.0
2025-06-23,36.325,657.5,461.25,1068.5
2025-06-24,33.75,641.0,459.0,1058.25
2025-06-25,33.852,632.5,455.25,1043.5
2025-06-26,33.342,624.25,453.5,1042.5
2025-06-27,32.944,626.25,456.25,1050.0
2025-06-30,32.439,624.5,457.0,1053.25
2025-07-01,32.67,629.5,457.5,1053.5
2025-07-02,32.885,644.0,463.0,1067.25
2025-07-03,33.02,644.0,464.5,1071.5
2025-07-04,32.953,,,
2025-07-07,33.072,636.0,456.0,1050.5
2025-07-08,33.373,633.25,451.25,1047.75
2025-07-09,33.5,632.25,452.5,1042.0
2025-07-10,33.843,639.75,453.0,1048.25
2025-07-11,33.916,630.0,450.5,1044.0
2025-07-14,33.936,627.25,454.25,1045.5
2025-07-15,33.477,625.0,454.75,1040.25
2025-07-16,33.439,628.25,456.25,1055.75
2025-07-17,33.37,620.5,456.25,1061.25
2025-07-18,32.921,632.0,460.0,1067.5
2025-07-21,32.334,628.75,457.25,1061.5
2025-07-22,32.334,632.5,456.75,1062.25
2025-07-23,32.231,626.25,455.5,1063.5
2025-07-24,32.338,626.75,458.5,1066.75
2025-07-25,32.415,624.75,456.75,1066.5
2025-07-28,32.813,625.0,453.5,1059.25
2025-07-29,33.636,616.75,451.25,1059.5
2025-07-30,33.897,612.0,451.5,1048.0
2025-07-31,33.942,609.5,450.25,1043.75
2025-08-01,33.187,605.75,450.5,1045.75
2025-08-04,33.285,606.0,448.0,1051.25
2025-08-05,33.21,599.5,445.0,1047.25
2025-08-06,32.582,601.75,444.25,1040.25
2025-08-07,32.305,611.75,447.5,1047.0
2025-08-08,31.816,607.75,446.75,1040.75
2025-08-11,32.216,607.0,450.0,1055.0
2025-08-12,31.841,597.75,444.0,1064.5
2025-08-13,31.916,599.25,445.5,1070.0
2025-08-14,31.698,594.25,444.0,1061.5
2025-08-15,30.528,596.25,450.0,1069.75
2025-08-18,30.546,596.0,450.75,1070.5
2025-08-19,30.622,593.25,449.5,1064.75
2025-08-20,31.098,597.25,450.25,1066.75
2025-08-21,31.888,597.0,454.25,1075.25
2025-08-22,31.977,595.5,453.75,1076.75
2025-08-25,32.174,597.75,455.25,1073.5
2025-08-26,31.741,599.5,452.75,1075.25
2025-08-27,31.271,594.0,451.0,1073.0
2025-08-28,30.675,596.5,453.75,1075.5
2025-08-29,30.717,601.25,459.25,1083.0
2025-09-01,31.185,,,
2025-09-02,31.116,595.0,462.25,1078.25
2025-09-03,31.35,588.0,458.5,1070.75
2025-09-04,31.555,587.25,458.75,1071.75
2025-09-05,31.127,587.5,458.75,1070.0
2025-09-08,31.781,592.75,460.25,1074.25
2025-09-09,31.708,589.25,459.5,1071.75
2025-09-10,31.867,583.75,458.25,1068.5
2025-09-11,31.426,589.0,460.5,1075.25
2025-09-12,31.699,592.75,469.0,1084.0
2025-09-15,31.451,594.25,466.25,1081.5
2025-09-16,31.605,603.0,469.5,1088.5
2025-09-17,31.696,598.0,465.5,1084.5
2025-09-18,32.041,594.75,462.75,1079.75
2025-09-19,31.659,593.5,462.0,1070.25
2025-09-22,31.302,583.75,459.75,1060.5
2025-09-23,31.51,592.5,462.75,1063.5
2025-09-24,31.395,591.75,461.5,1061.75
2025-09-25,31.567,597.25,462.25,1062.5
2025-09-26,31.829,591.75,460.0,1064.75
2025-09-29,31.43,592.0,461.25,1063.5
2025-09-30,30.717,583.5,459.0,1054.0
2025-10-01,30.691,585.25,461.5,1063.0
2025-10-02,30.733,589.75,464.5,1070.5
2025-10-03,30.653,589.5,461.75,1065.75
2025-10-06,31.575,587.0,461.0,1066.0
2025-10-07,31.526,582.75,458.0,1068.5
2025-10-08,31.295,583.5,458.5,1072.0
2025-10-09,31.06,580.5,455.5,1068.0
2025-10-10,30.821,572.25,453.25,1056.75
2025-10-13,30.384,571.0,452.25,1058.0
2025-10-14,30.477,574.0,452.5,1054.75
2025-10-15,30.466,572.25,454.75,1056.0
2025-10-16,30.682,573.25,457.25,1058.0
2025-10-17,30.263,573.75,457.5,1064.25
2025-10-20,30.159,576.25,458.0,1074.25
2025-10-21,30.571,570.75,455.0,1072.75
2025-10-22,30.507,572.75,456.75,1070.75
2025-10-23,31.071,580.0,461.0,1080.5
2025-10-24,30.747,580.5,459.5,1080.5
2025-10-27,30.175,595.0,466.0,1094.0
2025-10-28,30.217,600.25,466.5,1103.0
2025-10-29,30.448,597.5,464.75,1098.5
2025-10-30,30.152,595.5,464.5,1095.75
2025-10-31,29.949,597.0,463.5,1106.0
2025-11-03,30.366,607.0,467.75,1113.5
2025-11-04,30.871,608.75,465.75,1103.0
2025-11-05,30.469,610.5,468.75,1111.5
2025-11-06,30.304,596.5,465.0,1096.25
2025-11-07,30.059,589.75,464.0,1100.5
2025-11-10,29.972,598.0,467.75,1110.5
2025-11-11,29.96,602.25,470.0,1112.0
2025-11-12,29.727,605.25,470.0,1115.75
2025-11-13,29.462,605.5,473.0,1121.75
2025-11-14,29.865,592.75,467.25,1115.0
2025-11-17,29.899,607.0,469.75,1129.0
2025-11-18,30.038,605.75,469.25,1127.0
2025-11-19,29.548,594.5,462.75,1119.5
2025-11-20,29.66,586.0,461.0,1113.75
2025-11-21,28.685,584.5,460.0,1112.0
2025-11-24,28.481,580.0,460.0,1116.75
2025-11-25,28.176,583.5,461.75,1119.25
2025-11-26,28.138,586.25,465.25,1122.25
2025-11-27,27.977,,,
2025-11-28,27.683,584.0,468.25,1128.5
2025-12-01,27.263,581.25,467.0,1125.0
2025-12-02,27.189,584.5,469.25,1123.0
2025-12-03,27.417,581.25,463.5,1114.0
2025-12-04,26.614,583.0,464.75,1114.75
2025-12-05,26.713,578.75,464.25,1104.0
2025-12-08,26.26,578.25,464.0,1101.5
2025-12-09,26.62,578.0,465.75,1094.75
2025-12-10,25.903,574.75,463.75,1095.5
2025-12-11,26.028,577.0,465.0,1098.25
2025-12-12,26.593,574.0,462.0,1088.25
2025-12-15,26.344,567.75,461.0,1088.5
