period,a6_01,a6_02,a6_03,a6_04,a6_05,a6_06,a6_07,a6_08,a6_09,a6_10,a6_11,a6_12,a6_13,a6_14,a6_15,a6_16,a6_17,a6_18,a6_19,a6_20,a6_21,a6_22,a6_23,a6_24,a6_25,a6_26,a6_27,a6_28,a6_29,a6_30,a6_31,a6_32,a6_33,a6_34,a6_35,a6_36,a6_37,a6_38,a6_39,a6_40,a6_41,a6_42,a6_43,a6_44,a6_45,a6_46,a6_47,a6_48,a6_49,a6_50,a6_51,a6_52,a6_53,a6_54,a6_55,a6_56,a6_57,a6_58,a6_59,a6_60,a6_61,a6_62,a6_63,a6_64,a6_65,a6_66,a6_67,a6_68,a6_69,a6_70,a6_71,a6_72
2003-03,7.5,24.2,-0.7000000000000028,8.806502444918898,-7.5,25.0,-0.7000000000000011,0.0,2.3675570980960003,0.7000000000000002,7.6,61.40273639,11709.3525101489,2.2240426936092623,-0.8230909607331136,-0.019759168981911115,66.0430581561033,-17.7,3.5999999999999996,-2.5,2.200000000000003,-1.9000000000000006,0.00026940278491149883,9.6,-1370.7615467274302,-0.0059146599651221906,22.0,57.4129586965426,0.9000000000000004,1.2000000000000028,2.8706260292987977,42.0,2.8000000000000007,2.3999999999999986,-5.1,-1.8999999999999986,8.9,3.6,1.8000000000000007,2.4999999999999996,5.899999999999999,2.957480836101901,14.006935896714287,-0.6999999999999997,0.0002851115614497246,0.01230339600475272,0.003524464153645823,0.0,0.004376374599798449,0.007517849527091284,0.014801792191079332,0.011648464181264112,3.98072138733691,2.46960713393477,2.5,0.005098387064698784,0.005666643688575057,0.011165180617672658,0.02081341710844311,29.2564024476222,-0.019485202287579228,-0.034986091892596605,-0.03812851107187054,0.13503369885588243,87.12377206616102,134.01940808003468,-3.6138099236057704,-0.21455070240880045,2.83315078999196,2.47229680175537,-5.500000000000001,39.1
2003-04,21.7,32.5,1.1000000000000014,-3.7317950768253,0.9000000000000057,5.500000000000001,-1.1999999999999993,0.0,1.2153795580050009,0.2999999999999998,7.5,62.95787252,11980.6177974406,0.8825217373210995,-0.7891514006093976,-0.020206430316901683,66.6912172020183,-18.1,9.4,2.399999999999999,2.3999999999999986,2.0999999999999996,-0.0023991220437009626,9.7,2487.922217861116,-0.020465267722609325,19.8,54.7136214057556,3.499999999999999,5.5,-0.4470433657114974,43.6,-13.900000000000002,9.0,8.6,2.1000000000000014,-9.299999999999999,-4.6,-1.4000000000000004,2.0999999999999996,-1.8999999999999986,0.12940087149650026,20.72078141345328,-0.8000000000000003,-0.0037069143518326793,-0.011864788829915263,-0.006596039732167824,-0.03901203927501573,-0.004376374599798449,0.0056160683153401135,0.023694801508234355,0.015545347621982477,3.89428323081294,2.55702308851104,2.5,0.004810188163099305,0.006361747368594628,0.007078614970740041,0.022800786815127164,24.963597768685,-0.07008059362175009,-0.017191112331813585,0.025847664077409682,-0.38766378273573737,82.84943642392236,138.14506785756146,4.30286261751032,-3.5650194128749995,2.73396594993978,2.57368942124938,-11.5,33.3
2003-05,12.8,23.8,-4.299999999999997,-5.2338387060902996,9.199999999999996,-8.8,-0.5,1.5,1.4674840381590002,-2.5,7.8,61.84312685,11831.9471148564,0.8157572008247206,-0.8516827283176365,-0.01989683363689064,66.8815647750512,-18.799999999999997,-4.5,4.399999999999999,-1.1000000000000014,0.40000000000000036,-0.0033073210275018634,9.7,287.45341085310326,-0.02015667770486652,10.1,52.8801211788734,-3.1999999999999993,-4.5,2.720171105101098,40.3,0.8000000000000007,-4.5,-11.3,2.5,-1.9,-3.0,1.0,3.2,0.6000000000000014,-4.165699704380501,23.940826579945444,-0.8000000000000003,-0.001410469334061304,-0.0001386192705030713,-0.0025115784966303067,0.0,0.0,0.006887221393970411,0.02339339106841197,0.016308044708033514,3.7499888085907,2.44632494124398,2.5,0.018137400635334977,0.014513290292419434,0.009866209540741345,0.02361868156936464,24.2200625732389,-0.1332901209993066,0.051261913222425015,-0.0005126451457657666,-0.3556101703761301,76.23609715004437,137.61987627495506,-6.04591988773624,2.3033060737187974,2.78432692250185,3.81422845721154,-24.0,31.5
2003-06,7.2,13.6,8.299999999999997,-0.5235916343625995,-0.10000000000000142,6.699999999999999,6.5,0.0,-3.481984347311201,0.7000000000000002,7.8,62.11304565,12646.6006193351,1.894063658786918,-0.8491658710731851,-0.01989673604620769,66.8132383813311,-18.6,7.5,-2.099999999999998,0.6000000000000014,0.29999999999999893,0.0032538187993473855,9.8,-1200.4916743524113,-0.008929558660920664,8.4,50.7625112553397,-1.7000000000000002,3.8999999999999986,3.9354734882429026,44.1,-2.299999999999999,-11.0,6.799999999999999,-3.7000000000000024,2.3,2.3999999999999995,-1.4000000000000004,3.5999999999999996,-3.4999999999999996,4.150779387596401,10.095159219666831,-0.8999999999999999,-0.002698472123960016,-0.0002852663158012807,-0.003943322406023242,0.0,0.0,0.004220740037147507,0.015653810285051667,0.010624447831544974,3.38229910908868,2.2761262180885,2.25,-0.003753113045494416,-0.00046882726597896607,0.009558524503976897,0.022012677828106036,26.6435883848238,-0.038171983160770105,0.023368255936158988,-0.008020434016899003,-0.17606165360769932,96.81345956348393,142.68484459100193,1.2415372950802501,-3.8126947389862984,2.76586302392948,3.30341453503144,-30.099999999999998,33.1
2003-07,9.0,11.3,-4.600000000000001,2.2090399502940983,5.300000000000004,-0.8999999999999986,-4.200000000000001,0.10000000000000009,0.06233472913499938,-7.3,7.8,62.33227874,13304.5831816963,0.25805599893629455,-0.8508232872087444,-0.010137664311202776,66.3175177493524,-19.3,1.8000000000000003,-0.9000000000000021,-1.2999999999999972,0.6000000000000014,0.000512370954179886,9.8,-493.4606788777611,-0.004238071495218338,9.2,50.562087808787,-1.9,-9.900000000000002,-3.3529539564301025,41.0,-1.700000000000001,-3.600000000000001,3.0,-0.09999999999999787,-5.3,-1.0999999999999996,-2.5999999999999996,1.5,6.100000000000001,-0.15115548499730025,14.689840329181616,-0.5,-0.001330617387918842,0.0052902975707143085,-0.0017337396370944447,0.0,0.0,0.005577295877095472,0.020493072761731537,0.013342663194336295,3.92669937420911,2.22088741409856,2.25,-0.019668746557616856,-0.021238079426797007,0.006905949995734845,0.020165539003482443,27.199857073961297,-0.08111742638794994,0.023379112771205968,-0.03807803929323583,-0.10361536540685057,94.74230312967292,150.25991481638175,-1.12233437908566,-1.4027235846515005,2.79156068077078,3.33752321962226,-33.5,34.9
2003-08,9.3,11.4,9.5,-3.8316647785893987,-3.3000000000000043,7.999999999999999,3.1000000000000014,-0.1000000000000001,5.612255073773202,1.1999999999999993,7.9,64.07005499,12715.7107478722,1.8959950872123827,-0.8731201758876925,-0.010034366680626808,66.0874250560529,-16.0,7.1000000000000005,2.900000000000002,2.0,-0.7000000000000011,0.0020416858805054616,9.8,19.279991202922183,-0.0005290518989038716,11.7,51.2808384302303,-1.9,4.300000000000001,-1.8091686962870988,44.3,12.7,2.1000000000000014,7.000000000000001,0.1999999999999993,4.8,2.8,1.0,3.3999999999999995,-5.200000000000003,-2.7726154490989003,7.606974168864145,-0.10000000000000009,0.0028242506618569863,-0.00022663844779025099,0.0020143280113886775,0.0,0.0,0.004996552057118674,0.013404374605943657,0.008862974060471483,4.10686938536931,2.03445076046412,2.0,-0.013964366155863495,-0.017501352218120658,0.007998730538694035,0.01858382404499915,26.722728464368103,0.01770943570910867,0.03811412910282552,0.05964732633732696,-0.04065664252950185,98.57434627096852,143.39557848287666,1.4463908382791897,-0.7157971752247008,2.63896728387294,3.22818931746193,-30.899999999999995,35.8
2003-09,8.8,10.3,-3.3999999999999915,-2.7929221504314015,-4.699999999999996,0.19999999999999574,-5.300000000000001,1.5,-3.5313686156206003,6.9,8.1,64.31336336,13161.0973327676,0.36287252081660837,-0.9160565369032927,-0.009827969008170442,66.6727464027157,-13.9,1.0,2.6999999999999993,0.5,2.5999999999999996,0.0017428721433701,9.8,487.3653969677815,-0.01082711768749802,13.3,50.7848744819878,-0.9,6.5,1.1805621038188008,42.5,10.300000000000004,-4.900000000000002,-9.0,-0.8000000000000007,-7.2,-3.4000000000000004,1.3000000000000007,-11.6,10.200000000000003,11.62565188345415,19.640737088400165,-0.10000000000000009,0.0015875539352041557,0.006335003127507122,0.003939014520479844,0.0,0.0,0.007141786555218882,0.02814211692235928,0.01862358754969142,4.16937929418255,1.99096573514437,2.0,0.007956885228884047,0.006796994231514475,0.005878178690509683,0.021127437894507564,25.030022011284103,-0.10569131466475107,0.029881703462823594,0.03439484256498826,0.0523935553967072,79.8301463223317,140.25756332495672,3.67480900892098,2.5209002508116996,2.68075060937694,2.98885414758018,-28.8,37.3
2003-10,34.7,17.2,-2.500000000000007,3.1425644777377997,-8.5,4.200000000000003,2.9000000000000004,0.20000000000000018,-2.146556678163101,-11.7,7.9,64.21715903,13392.7752426183,1.8106514569785945,-0.8642616043977063,-0.01027519758348465,67.3221907228537,-12.5,1.0,2.8999999999999986,-1.800000000000004,0.40000000000000036,0.0002577133664081188,9.8,-813.0207689560652,-0.015998798664776874,10.7,53.2523886526709,5.7,2.5,-0.9910133771797014,43.0,0.09999999999999432,10.099999999999998,-2.0999999999999996,0.9000000000000021,-3.1999999999999993,-1.7999999999999992,-3.9000000000000004,-1.4,-8.900000000000006,-9.410446766841751,22.76240870816626,-0.2999999999999998,0.0015879116664621051,-2.9246071166610932e-05,0.000453194266144763,0.03727139479723185,-0.00439561147303813,0.009897562546843904,0.03402044359628387,0.02459089880513517,4.41174794488133,2.02332873082581,2.0,0.015746549647533747,0.01528135831496158,0.008477845045740739,0.026858361232161652,29.0361945252686,-0.04045982993766034,0.05783966197601665,0.06569950984891104,-0.007935485523401287,82.59991146944837,136.11821541965742,1.4205987372348001,-0.18177687271159826,2.67778871976007,2.95639079371247,-30.399999999999995,48.9
2003-11,11.0,30.9,12.500000000000005,10.820668717047901,9.600000000000001,7.700000000000003,0.29999999999999893,-0.1000000000000001,0.32261641918320016,2.0999999999999996,8.2,65.13050991,12859.0977650508,1.710156311303567,-0.9202278983554031,-0.009965599872149025,67.8665029112397,-10.5,3.0,2.200000000000003,1.3000000000000043,-0.09999999999999966,0.0020812150636757565,9.8,481.43145316113544,-0.011092623118008326,9.8,53.0206347772485,6.7,2.6000000000000014,2.0172644229655994,53.5,-3.5,-4.899999999999999,2.0999999999999996,1.8999999999999986,-2.3000000000000007,-1.6000000000000012,3.4000000000000004,2.3,-1.799999999999997,-2.1893324446839983,22.441052998050573,0.10000000000000009,0.005155880815407521,0.001365829459349932,0.0059639555660950805,0.0,0.0,0.009815993255347084,0.02607991273716412,0.018788623377789485,4.66840827816327,2.01615487030944,2.0,0.0009824753803435726,0.0014851606676398177,0.009387115330340007,0.02248448380627029,30.921513505852403,-0.0514929456372429,0.027014804487567545,0.024844601874568717,0.15136715787124322,77.71023424432931,137.1990174971704,-0.8341567374744496,2.498318014375098,2.68453257003849,3.02450731309403,-19.3,45.2
2003-12,31.5,26.5,-7.900000000000005,-5.3197618273378,4.699999999999996,1.0,-2.799999999999999,-0.1000000000000001,-2.1334959437629006,-3.0999999999999996,8.4,67.27106546,12516.4512307833,1.7616480477090857,-0.9455104972465809,-0.009759202544366338,68.310932124252,-11.499999999999998,1.3999999999999986,-5.600000000000001,-0.30000000000000426,-0.8000000000000007,0.0005515693388211673,9.8,-1941.1646694835727,-0.005837828284362372,10.2,51.5372979273912,-3.5999999999999996,-17.8,-2.6784443861361,43.2,-7.899999999999999,-0.5999999999999979,2.2,-1.0,0.5,0.7000000000000011,-2.8000000000000007,-1.5,0.9999999999999999,2.6126875825758997,22.67533323699046,0.8000000000000003,0.006595078625811546,-0.00029683607539521305,0.00661331795112563,0.0,0.0,0.011634242426975796,0.02858961933927459,0.021793645630699108,4.83713208263934,2.05152223154179,2.0,-0.0018572958151263916,-0.003633834912513123,0.010289393286081215,0.023893049094575666,32.1543580631036,-0.03273681389465185,0.053022689579982796,0.011900312138420688,0.12937433642770868,80.14835085926399,137.54263058241764,-1.4261192759093406,1.6082522048204027,2.71949793011543,3.1244224613938,-16.2,46.6
2004-01,25.3,21.1,2.5,5.5407839879209035,-4.5,-4.100000000000001,-1.4000000000000004,-0.20000000000000018,-0.09947016102290007,-0.5,8.3,66.56605066,12469.436377118,2.4342255969969795,-0.8939610895198333,-0.01013759844797589,68.7106801102976,-9.6,-15.6,0.5,1.5,3.000000000000001,0.0034073990771501528,9.8,-3491.05680152111,0.0023346293059483096,11.7,52.8286759808067,-1.6000000000000005,-7.400000000000002,2.7869156352935995,43.6,1.4000000000000021,-4.800000000000001,-4.4,-2.1000000000000014,8.7,4.3999999999999995,-1.8000000000000007,2.1,2.6000000000000014,2.373967896185899,15.367995741113138,1.5,0.0036253624087310143,-0.00021450742130557686,0.003992388871449037,0.029186621086531694,0.04099819045058472,0.010765252506463327,0.021551094593501616,0.017045264328101765,4.80610347686324,2.08894973444982,2.0,-0.007664976903596354,-0.005614359856980222,0.011765604254270087,0.022181251996407067,32.1167072710712,-0.02177988135106201,0.051338407145923526,0.04016540566503579,0.6817310623975192,91.38717475275868,142.22254361148325,-2.34719440559529,6.9306169555,2.95042037488216,2.86006849308943,-18.3,47.6
2004-02,21.5,17.8,-4.700000000000003,-6.790077347238601,-19.0,-7.200000000000003,5.300000000000001,-1.0999999999999999,1.7392492398114001,-8.0,8.7,68.65531015,12845.9933600383,2.3503607498481527,-0.9680939189084103,-0.00972480104039683,68.7884210719076,-9.1,12.599999999999998,-1.1000000000000014,-0.19999999999999574,-1.0000000000000009,-5.860504619814577e-05,10.1,-3962.9531268764513,0.0028026791824059816,11.4,50.4656501978204,-0.5999999999999996,5.0,-4.389015394101698,40.7,-2.6999999999999993,-10.7,0.8000000000000004,-10.7,9.7,1.4000000000000004,-5.399999999999999,-3.0000000000000004,6.199999999999996,1.8183367584923005,10.86275682502919,1.5,0.0029619313578512774,-0.0006787241845334084,0.002205710200190225,0.0,0.008421102396408475,0.009224412481657368,0.022507728795196774,0.017560549212483817,5.09573199352989,2.11323937885498,2.0,-0.0019796646386902594,-0.0009590196653306293,0.010097658667279413,0.024176220347062648,32.8506090664099,0.03456490264314321,0.06895478973647506,0.012660747816599205,0.07691418767201519,107.63476177367387,146.6412410475184,7.09945812853508,-7.1115899745182,2.77652101938545,3.22113107095812,-15.8,56.3
2004-03,13.7,25.4,-7.599999999999994,-6.381100435669905,13.100000000000001,-1.6999999999999957,-1.0,-1.7,-0.11705962151969906,2.3000000000000003,8.3,68.15754136,13555.6199588793,0.8606646201524936,-0.8679449915716599,-0.010137600511627293,68.4991942116238,-9.5,-7.099999999999999,-4.0,-0.6000000000000014,-2.5,0.002985303789142968,10.3,1859.8867574451187,-0.007344501203200132,10.7,49.5195545103816,2.0999999999999996,7.300000000000001,1.789540167494298,36.7,10.5,13.1,1.2000000000000002,10.0,-4.3,-1.1000000000000005,5.399999999999999,-1.7999999999999998,-8.199999999999996,-1.1068221878547,24.859199079367905,1.9,0.004766761975513845,-0.000618217675707911,0.007032449098202775,-0.0016934805063328895,0.0,0.011031331059514586,0.026341672542766967,0.01881994193888367,4.79683497213174,2.11809605822166,2.0,-0.008307031674026355,-0.007981550859229358,0.007488068354278111,0.019368598265758624,32.7763671319586,-0.05720605997390063,-0.013247105401116066,0.05029510624145139,0.2744751342764442,71.93159570751357,135.07398725887535,3.2194138819484,6.2904045171482,2.8044634578955,2.98254672099209,-14.8,50.9
