commodity,reference_month,segment,fix_months,lower_ex_vat,upper_ex_vat,lower_inc_vat,upper_inc_vat,unit,available_from,availability_kind,historical_first_release_verified,national_weight,source_sha256
electricity,2026-05,D26d,24,2547.380846220336,2704.8772747917646,3082.3308239266066,3272.901502498035,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D26d,36,2531.699006015749,2661.265306015749,3063.3557972790563,3220.1310202790564,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D27d,12,2824.4351765036386,2945.4058836464956,3417.5665635694027,3563.9411192122593,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D27d,24,2578.0715605060504,2731.532989077479,3119.466588212321,3305.1549167837497,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D27d,36,2553.501506015749,2662.421263158606,3089.736822279056,3221.529728421913,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D35d,12,2814.101369456151,2987.528512313294,3405.0626570419427,3614.9094998990854,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D35d,24,2575.213935230089,2719.143935230089,3116.008861628408,3290.164161628408,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D35d,36,2558.7149545086554,2672.7268973657983,3096.045094955473,3233.999545812616,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D45d,12,2816.7640508736254,2997.2347651593395,3408.2845015570865,3626.6540658428007,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D45d,24,2577.8173726310147,2727.949515488158,3119.159020883528,3300.8189137406707,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D45d,36,2566.263511819705,2675.231026105419,3105.178849301843,3237.029541587557,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D56d,12,2844.850479445054,3041.7433365879115,3442.2690801285153,3680.509437271373,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D56d,24,2598.470944059586,2775.6495154881577,3144.1498423120993,3358.535913740671,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D56d,36,2588.618511819705,2719.2256546768476,3132.2283993018427,3290.2630421589856,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D57d,12,2844.850479445054,3041.7433365879115,3442.2690801285153,3680.509437271373,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D57d,24,2598.470944059586,2775.6495154881577,3144.1498423120993,3358.535913740671,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D57d,36,2588.618511819705,2719.2256546768476,3132.2283993018427,3290.2630421589856,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D61d,12,2836.278778424216,2996.55449270993,3431.897321893301,3625.830936179015,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D61d,24,2596.693258435166,2768.943258435166,3141.998842706551,3350.421342706551,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-05,D61d,36,2589.8057907599123,2702.340076474198,3133.6650068194936,3269.83149253378,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D01d,12,2836.9749036290964,2977.3911536290966,3432.7396333912066,3602.643295891207,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D01d,24,2590.5125708751993,2750.4500708751993,3134.520210758991,3328.044585758991,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D01d,36,2564.38507989892,2689.19632989892,3102.9059466776935,3253.927559177693,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D02d,12,2836.9749036290964,2977.3911536290966,3432.7396333912066,3602.643295891207,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D02d,24,2590.5125708751993,2750.4500708751993,3134.520210758991,3328.044585758991,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D02d,36,2564.38507989892,2689.19632989892,3102.9059466776935,3253.927559177693,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D25d,12,2856.234234533078,2987.619165783078,3456.0434237850245,3615.0191905975244,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D25d,24,2602.76129910944,2760.49254910944,3149.3411719224227,3340.1959844224225,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D25d,36,2569.994954734814,2692.530717234814,3109.6938952291252,3257.962167854125,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D26d,12,2846.068609533078,2957.772103283078,3443.743017535024,3578.9042449725243,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D26d,24,2580.05942410944,2736.98754910944,3121.871903172422,3311.754934422422,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D26d,36,2550.825579734814,2683.977967234814,3086.4989514791246,3247.613340354125,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D27d,12,2859.4404845330782,2991.527353283078,3459.9229862850248,3619.748097472524,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D27d,24,2609.26379910944,2766.03004910944,3157.209196922422,3346.8963594224224,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D27d,36,2576.057142234814,2689.393179734814,3117.0291421041247,3254.165747479125,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D35d,12,2856.8358527237783,3043.5796027237784,3456.7713817957715,3682.7313192957718,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D35d,24,2611.168195202079,2757.7294452020788,3159.5135161945154,3336.8526286945153,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D35d,36,2584.476613304625,2700.207063304625,3127.216702098596,3267.2505465985964,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D45d,12,2865.5456312319875,3058.8237562319878,3467.310213790705,3701.176745040705,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D45d,24,2618.137444611779,2772.2080696117787,3167.946307980252,3354.371764230252,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D45d,36,2594.0717620231144,2706.347712023114,3138.8268320479683,3274.680731547968,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D56d,12,2890.121256231988,3103.152506231988,3497.046720040705,3754.8145325407054,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D56d,24,2636.8343196117785,2816.8030696117785,3190.5695267302517,3408.3317142302517,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D56d,36,2613.632387023114,2746.351137023114,3162.495188297968,3323.084875797968,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D57d,12,2890.121256231988,3103.152506231988,3497.046720040705,3754.8145325407054,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D57d,24,2636.8343196117785,2816.8030696117785,3190.5695267302517,3408.3317142302517,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D57d,36,2613.632387023114,2746.351137023114,3162.495188297968,3323.084875797968,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D61d,12,2870.3186536290964,3044.2680286290965,3473.0855708912063,3683.5643146412067,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D61d,24,2625.4813208751993,2798.8875708751993,3176.832398258991,3386.653960758991,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-06,D61d,36,2607.91632989892,2724.50882989892,3155.5787591776934,3296.655684177693,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D01d,12,2841.9963951394193,2985.736395139419,3438.8156381186973,3612.741038118697,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D01d,24,2598.2209517009333,2760.7209517009333,3143.847351558129,3340.472351558129,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D01d,36,2575.3009432368026,2703.18872101458,3116.114141316531,3270.858352427642,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D02d,12,2841.9963951394193,2985.736395139419,3438.8156381186973,3612.741038118697,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D02d,24,2598.2209517009333,2760.7209517009333,3143.847351558129,3340.472351558129,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D02d,36,2575.3009432368026,2703.18872101458,3116.114141316531,3270.858352427642,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D25d,12,2861.6761516174965,2997.3572016174967,3462.6281434571706,3626.802213957171,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D25d,24,2608.4073928892485,2770.724059555915,3156.1729453959906,3352.576112062657,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D25d,36,2579.9729098580688,2705.838032080291,3121.767220928263,3274.0640188171524,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D26d,12,2850.4011516174965,2968.493146061941,3448.9853934571706,3591.8767067349486,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D26d,24,2587.505726222582,2747.655170667026,3130.881928729324,3324.6627565071017,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D26d,36,2561.2192987469575,2698.075032080291,3099.0753514838184,3264.670788817152,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D27d,12,2864.5261516174965,3001.531146061941,3466.0766434571706,3631.8526867349483,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D27d,24,2614.1873928892487,2775.6462817781376,3163.166745395991,3358.5320009515463,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D27d,36,2585.5423543025136,2703.0491098580687,3128.5062487060413,3270.689422928263,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D35d,12,2863.395366960481,3049.5253669604813,3464.708394022182,3689.925694022182,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D35d,24,2617.9476037684212,2770.335381546199,3167.7166005597896,3352.105811670901,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D35d,36,2598.8216597891496,2714.736504233594,3144.574208344871,3284.831170122649,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D45d,12,2872.2061404323426,3069.6200293212314,3475.3694299231347,3714.24023547869,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D45d,24,2626.2775385177943,2785.340316295572,3177.795821606531,3370.261782717642,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D45d,36,2610.5210515036874,2722.424951503687,3158.7304723194616,3294.1341913194615,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D56d,12,2894.051140432343,3109.023362654565,3501.801879923135,3761.9182688120236,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D56d,24,2649.5636496289053,2837.202538517794,3205.9720160509755,3433.0150716065305,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D56d,36,2632.233551503687,2763.5391070592427,3185.002597319461,3343.8823195416835,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D57d,12,2894.051140432343,3109.023362654565,3501.801879923135,3761.9182688120236,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D57d,24,2649.5636496289053,2837.202538517794,3205.9720160509755,3433.0150716065305,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D57d,36,2632.233551503687,2763.5391070592427,3185.002597319461,3343.8823195416835,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D61d,12,2874.913061806086,3049.479172917197,3478.6448047853637,3689.8697992298085,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D61d,24,2635.9709517009333,2806.776507256489,3189.5248515581293,3396.1995737803513,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-07,D61d,36,2623.1620543479135,2739.9081654590245,3174.026085760975,3315.2888802054194,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D01d,12,2990.8012665137035,3137.2002665137034,3618.8695324815812,3796.012322481581,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D01d,24,2700.6829205726704,2864.6329205726706,3267.826333892931,3466.2058338929314,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D01d,36,2654.9714869495688,2785.3204869495685,3212.5154992089783,3370.2377892089776,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D02d,12,2990.8012665137035,3137.2002665137034,3618.8695324815812,3796.012322481581,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D02d,24,2700.6829205726704,2864.6329205726706,3267.826333892931,3466.2058338929314,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D02d,36,2654.9714869495688,2785.3204869495685,3212.5154992089783,3370.2377892089776,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D25d,12,3009.146271174642,3143.9040961746423,3641.066988121317,3804.123956371317,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D25d,24,2709.759137525392,2874.898137525392,3278.808556405724,3478.626746405724,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D25d,36,2658.4477813872854,2786.9763913872853,3216.721815478615,3372.241433578615,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D26d,12,2996.9837711746422,3115.4315661746423,3626.350363121317,3769.672195071317,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D26d,24,2690.0016375253917,2852.178137525392,3254.9019814057237,3451.1355464057237,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D26d,36,2640.026781387285,2779.845191387285,3194.432405478615,3363.6126815786147,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D27d,12,3011.711271174642,3147.765766174642,3644.170638121317,3808.7965770713167,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D27d,24,2716.437137525392,2879.328137525392,3286.888936405724,3483.987046405724,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D27d,36,2663.623031387285,2784.466361387285,3222.983867978615,3369.204297278615,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
electricity,2026-08,D35d,12,3012.834102347007,3198.301102347007,3645.5292638398782,3869.9443338398787,raw_source_price_unit_not_explicit_in_csv_header,2026-09-15T07:58:43.185598+00:00,observed_download,False,,7808fc49b1be1ec69c6a23a0eab0921b79fad217f34ad9655c225f3e5b2357af
