origin,h,yy_frozen,yy_bbg,actual_frozen,actual_bbg
2021-09,3,6.116059864999213,6.066727266160137,6.613047363717604,6.582550216398357
2021-09,4,5.999400312941116,5.99246285276808,9.876543209876534,9.844207725488536
2021-09,5,6.3993099791419885,6.367252662791518,11.091549295774657,11.050082261397092
2021-09,6,6.543655320913587,6.486102651543013,12.741652021089633,12.712508642555731
2021-09,7,6.564080961452936,6.535386113204232,14.160839160839142,14.170481391165907
2021-09,8,6.939827899459257,6.884170929160581,15.968586387434563,15.9935629303462
2021-09,9,6.900923052729739,6.87033406505485,17.187499999999993,17.263144216150984
2021-09,10,6.452298727464996,6.465741509215567,17.525773195876276,17.611450585109846
2021-09,11,6.085356906712936,6.085356906712936,17.235494880546053,17.261068905114488
2021-09,12,6.241855511438209,6.241855511438209,17.972742759795548,17.963230994366665
2021-10,1,6.066530996804942,6.0253516130472144,5.976806422836781,5.945602705144981
2021-10,2,6.689909992924376,6.671557861297217,6.613047363717604,6.582550216398357
2021-10,3,6.593566611202317,6.617821769123388,9.876543209876534,9.844207725488536
2021-10,4,7.009661081843574,7.008765895491827,11.091549295774657,11.050082261397092
2021-10,5,7.1714669577479535,7.144961077380388,12.741652021089633,12.712508642555731
2021-10,6,7.205879599047324,7.2084164393979115,14.160839160839142,14.170481391165907
2021-10,7,7.594165397061521,7.569678207958866,15.968586387434563,15.9935629303462
2021-10,8,7.565619272047313,7.566349442863631,17.187499999999993,17.263144216150984
2021-10,9,7.124357678404583,7.169278370727975,17.525773195876276,17.611450585109846
2021-10,10,6.765493461883514,6.796777388417498,17.235494880546053,17.261068905114488
2021-10,11,6.625328008187206,6.625328008187206,17.972742759795548,17.963230994366665
2021-10,12,6.515599902947021,6.515599902947021,15.092748735244497,15.160144317272806
2021-11,1,7.244467216139923,7.202513145725694,6.613047363717604,6.582550216398357
2021-11,2,10.536831444346632,10.537746012801994,9.876543209876534,9.844207725488536
2021-11,3,11.043115218906022,11.017843147099315,11.091549295774657,11.050082261397092
2021-11,4,11.274091456008653,11.222182955847657,12.741652021089633,12.712508642555731
2021-11,5,11.36942865739735,11.34764855996684,14.160839160839142,14.170481391165907
2021-11,6,11.829140479928421,11.779179375727262,15.968586387434563,15.9935629303462
2021-11,7,11.84214356581648,11.818384086089956,17.187499999999993,17.263144216150984
2021-11,8,11.4254298658333,11.447716733110147,17.525773195876276,17.611450585109846
2021-11,9,11.093383827222274,11.10157438833683,17.235494880546053,17.261068905114488
2021-11,10,10.988551028899321,10.964219643344922,17.972742759795548,17.963230994366665
2021-11,11,10.595239869267905,10.595239869267905,15.092748735244497,15.160144317272806
2021-11,12,10.271048554532923,10.271048554532923,16.24579124579122,16.30944715477054
2021-12,1,10.339102152896674,10.374565999178262,9.876543209876534,9.844207725488536
2021-12,2,10.968897619291846,10.978382366954733,11.091549295774657,11.050082261397092
2021-12,3,11.30882566364919,11.291738979742478,12.741652021089633,12.712508642555731
2021-12,4,11.511242531520734,11.524345533175794,14.160839160839142,14.170481391165907
2021-12,5,12.068162590779638,12.053171073469828,15.968586387434563,15.9935629303462
2021-12,6,12.18383120350546,12.19511994427797,17.187499999999993,17.263144216150984
2021-12,7,11.85865306063797,11.916060032246818,17.525773195876276,17.611450585109846
2021-12,8,11.612990973259002,11.656171942495222,17.235494880546053,17.261068905114488
2021-12,9,11.588453706790071,11.598924986940942,17.972742759795548,17.963230994366665
2021-12,10,11.280520175140524,11.3153655905489,15.092748735244497,15.160144317272806
2021-12,11,11.661249796930777,11.661249796930777,16.24579124579122,16.30944715477054
2021-12,12,11.350861204349453,11.350861204349453,15.758591785414907,15.846062903157906
2022-01,1,10.44502755517955,10.431506329616395,11.091549295774657,11.050082261397092
2022-01,2,10.759759485524599,10.719735960751246,12.741652021089633,12.712508642555731
2022-01,3,10.929659475417589,10.919631449675467,14.160839160839142,14.170481391165907
2022-01,4,11.44983968497816,11.411765866632319,15.968586387434563,15.9935629303462
2022-01,5,11.526702962548688,11.514739152935425,17.187499999999993,17.263144216150984
2022-01,6,11.170851301665273,11.204783307946338,17.525773195876276,17.611450585109846
2022-01,7,10.882837804064561,10.902677126801159,17.235494880546053,17.261068905114488
2022-01,8,10.814861580449534,10.802221990893903,17.972742759795548,17.963230994366665
2022-01,9,10.465222101973303,10.47684159886446,15.092748735244497,15.160144317272806
2022-01,10,10.799952447712887,10.776919431613122,16.24579124579122,16.30944715477054
2022-01,11,10.85170569852153,10.85170569852153,15.758591785414907,15.846062903157906
2022-01,12,7.566746468052829,7.566746468052829,17.49598715890851,17.62148149171205
2022-02,1,11.176213182850008,11.090728490210413,12.741652021089633,12.712508642555731
2022-02,2,11.464472264085442,11.40895541532836,14.160839160839142,14.170481391165907
2022-02,3,12.087091454734786,12.003117119276528,15.968586387434563,15.9935629303462
2022-02,4,12.273645945878881,12.215832431708142,17.187499999999993,17.263144216150984
2022-02,5,12.011965569639187,12.000472565465989,17.525773195876276,17.611450585109846
2022-02,6,11.824631493837735,11.799039743628729,17.235494880546053,17.261068905114488
2022-02,7,11.855622706588438,11.79726555094682,17.972742759795548,17.963230994366665
2022-02,8,11.601423357047382,11.567657161608464,15.092748735244497,15.160144317272806
2022-02,9,12.03645225450686,11.96749390806113,16.24579124579122,16.30944715477054
2022-02,10,12.184567079608188,12.138828909402388,15.758591785414907,15.846062903157906
2022-02,11,9.025199898555575,9.025199898555575,17.49598715890851,17.62148149171205
2022-02,12,8.852384332616662,8.852384332616662,16.719492868462766,16.808697315560046
2022-03,1,12.20806606342101,12.169774838328241,14.160839160839142,14.170481391165907
2022-03,2,12.777465143508604,12.710654419211043,15.968586387434563,15.9935629303462
2022-03,3,12.897835590012773,12.857404510999885,17.187499999999993,17.263144216150984
2022-03,4,12.567710129333602,12.573819468756401,17.525773195876276,17.611450585109846
2022-03,5,12.306773652989559,12.298687767757599,17.235494880546053,17.261068905114488
2022-03,6,12.263080236671556,12.222114697068909,17.972742759795548,17.963230994366665
2022-03,7,11.93068124692131,11.914371349756598,15.092748735244497,15.160144317272806
2022-03,8,12.288671971418783,12.237164939058577,16.24579124579122,16.30944715477054
2022-03,9,12.358521673919322,12.330333752052402,15.758591785414907,15.846062903157906
2022-03,10,9.118172162385815,9.135292129175145,17.49598715890851,17.62148149171205
2022-03,11,8.462127109411158,8.462127109411158,16.719492868462766,16.808697315560046
2022-03,12,7.837390134805383,7.837390134805383,14.964925954793449,14.970999029376209
2022-04,1,13.61570213461962,13.588574853023799,15.968586387434563,15.9935629303462
2022-04,2,13.81171039420421,13.811210815527112,17.187499999999993,17.263144216150984
2022-04,3,13.535399788824511,13.581739253638162,17.525773195876276,17.611450585109846
2022-04,4,13.319895931370008,13.351833384255462,17.235494880546053,17.261068905114488
2022-04,5,13.31328656292439,13.312019993881488,17.972742759795548,17.963230994366665
2022-04,6,13.008188066119846,13.031704201686118,15.092748735244497,15.160144317272806
2022-04,7,13.387040572760506,13.375134239961254,16.24579124579122,16.30944715477054
2022-04,8,13.471971389599416,13.483647039186742,15.758591785414907,15.846062903157906
2022-04,9,10.211286227663443,10.267582977320394,17.49598715890851,17.62148149171205
2022-04,10,9.558749553044056,9.597517808926431,16.719492868462766,16.808697315560046
2022-04,11,8.232194650892637,8.232194650892637,14.964925954793449,14.970999029376209
2022-04,12,8.121621860537353,8.121621860537353,12.71056661562021,12.712236769467047
2022-05,1,16.520867340072638,16.528742480105603,17.187499999999993,17.263144216150984
2022-05,2,16.43979401034726,16.495703136196326,17.525773195876276,17.611450585109846
2022-05,3,16.38354464837379,16.424724667484934,17.235494880546053,17.261068905114488
2022-05,4,16.54576524401384,16.552850889357526,17.972742759795548,17.963230994366665
2022-05,5,16.369518303496875,16.402111402984023,15.092748735244497,15.160144317272806
2022-05,6,16.8945971541378,16.890735169778388,16.24579124579122,16.30944715477054
2022-05,7,17.100429515083803,17.12090774223424,15.758591785414907,15.846062903157906
2022-05,8,13.82853292287383,13.894874439495435,17.49598715890851,17.62148149171205
2022-05,9,13.249137402140196,13.297365579205467,16.719492868462766,16.808697315560046
2022-05,10,11.967301754757473,11.975360657027732,14.964925954793449,14.970999029376209
2022-05,11,10.881270058043555,10.881270058043555,12.71056661562021,12.712236769467047
2022-05,12,9.644003190979074,9.644003190979074,11.0609480812641,11.051447426105549
2022-06,1,17.090811692217116,17.191811957345877,17.525773195876276,17.611450585109846
2022-06,2,17.180297189285557,17.26656623689469,17.235494880546053,17.261068905114488
2022-06,3,17.466308272982605,17.518353204875886,17.972742759795548,17.963230994366665
2022-06,4,17.408130191345116,17.485905110050545,15.092748735244497,15.160144317272806
2022-06,5,18.045159769599348,18.086380133896046,16.24579124579122,16.30944715477054
2022-06,6,18.356929647040577,18.422876542916175,15.758591785414907,15.846062903157906
2022-06,7,15.139634253578102,15.25077679373344,17.49598715890851,17.62148149171205
2022-06,8,14.63760864603231,14.730266118849036,16.719492868462766,16.808697315560046
2022-06,9,13.419056436329612,13.470576509330478,14.964925954793449,14.970999029376209
2022-06,10,12.393802992541971,12.436764656891247,12.71056661562021,12.712236769467047
2022-06,11,11.393473851417884,11.393473851417884,11.0609480812641,11.051447426105549
2022-06,12,10.642525542776156,10.642525542776156,9.703703703703706,9.630513551558922
2022-07,1,17.490056222770136,17.59954606559699,17.235494880546053,17.261068905114488
2022-07,2,17.75724793729315,17.832460060604934,17.972742759795548,17.963230994366665
2022-07,3,17.68123543297219,17.78221972943642,15.092748735244497,15.160144317272806
2022-07,4,18.307513253594117,18.371968999759826,16.24579124579122,16.30944715477054
2022-07,5,18.60995199257577,18.699247628020952,15.758591785414907,15.846062903157906
2022-07,6,15.386059627070129,15.52002620394754,17.49598715890851,17.62148149171205
2022-07,7,14.887201061460267,15.002545260450217,16.719492868462766,16.808697315560046
2022-07,8,13.673245632636508,13.74712070220207,14.964925954793449,14.970999029376209
2022-07,9,12.656100396526874,12.72120126933437,12.71056661562021,12.712236769467047
2022-07,10,11.666363543901955,11.688200521661653,11.0609480812641,11.051447426105549
2022-07,11,10.809779266413772,10.809779266413772,9.703703703703706,9.630513551558922
2022-07,12,10.211216972952203,10.211216972952203,8.771929824561415,8.764724698239602
2022-08,1,17.58427940282811,17.620677306534503,17.972742759795548,17.963230994366665
2022-08,2,17.43187966605311,17.493987930119413,15.092748735244497,15.160144317272806
2022-08,3,17.982534194244163,18.007981698388733,16.24579124579122,16.30944715477054
2022-08,4,18.218843967350026,18.268928102351705,15.758591785414907,15.846062903157906
2022-08,5,14.944167395161614,15.03976644171717,17.49598715890851,17.62148149171205
2022-08,6,14.390590485521027,14.467769836644607,16.719492868462766,16.808697315560046
2022-08,7,13.134692319065556,13.170977843195347,14.964925954793449,14.970999029376209
2022-08,8,12.076629450120446,12.104506845621334,12.71056661562021,12.712236769467047
2022-08,9,11.047807085800244,11.032987074072137,11.0609480812641,11.051447426105549
2022-08,10,10.15300104132783,10.116766501511595,9.703703703703706,9.630513551558922
2022-08,11,9.665110200709002,9.665110200709002,8.771929824561415,8.764724698239602
2022-08,12,9.56194545970776,9.56194545970776,8.515283842794778,8.548061900035936
2022-09,1,16.891087617165777,16.907967260110755,15.092748735244497,15.160144317272806
2022-09,2,17.35345210958895,17.333657677917664,16.24579124579122,16.30944715477054
2022-09,3,17.508479199688836,17.513087156853288,15.758591785414907,15.846062903157906
2022-09,4,14.182448610059481,14.23349967039671,17.49598715890851,17.62148149171205
2022-09,5,13.5659714899037,13.598923953796369,16.719492868462766,16.808697315560046
2022-09,6,12.252356285963474,12.245208708063771,14.964925954793449,14.970999029376209
2022-09,7,11.147869576243309,11.132793487518192,12.71056661562021,12.712236769467047
2022-09,8,10.075127646794662,10.018143477882479,11.0609480812641,11.051447426105549
2022-09,9,9.137485629644967,9.059659640984178,9.703703703703706,9.630513551558922
2022-09,10,8.604631098419615,8.562896567691848,8.771929824561415,8.764724698239602
2022-09,11,8.680563020514859,8.680563020514859,8.515283842794778,8.548061900035936
2022-09,12,8.69859464774285,8.69859464774285,6.859205776173314,6.932763359856829
2022-10,1,18.71998042692532,18.69926986646305,16.24579124579122,16.30944715477054
2022-10,2,18.875031536425873,18.879006411629813,15.758591785414907,15.846062903157906
2022-10,3,15.50832433950801,15.55930070549951,17.49598715890851,17.62148149171205
2022-10,4,14.880464481698638,14.913134598736155,16.719492868462766,16.808697315560046
2022-10,5,13.546982912261482,13.539097074772066,14.964925954793449,14.970999029376209
2022-10,6,12.416428432848559,12.40053102820018,12.71056661562021,12.712236769467047
2022-10,7,11.324508050956377,11.266234400621398,11.0609480812641,11.051447426105549
2022-10,8,10.368364386868052,10.28902360583647,9.703703703703706,9.630513551558922
2022-10,9,9.82077009581758,9.777934127800098,8.771929824561415,8.764724698239602
2022-10,10,9.888319151713757,9.88768441774033,8.515283842794778,8.548061900035936
2022-10,11,9.20252994171215,9.20252994171215,6.859205776173314,6.932763359856829
2022-10,12,8.758328045823017,8.758328045823017,8.498168498168521,8.55952953673092
2022-11,1,15.737617185427103,15.79321045551874,15.758591785414907,15.846062903157906
2022-11,2,12.424004600224254,12.523882724341199,17.49598715890851,17.62148149171205
2022-11,3,11.781634781560497,11.86339154593934,16.719492868462766,16.808697315560046
2022-11,4,10.46599015030407,10.507680613137778,14.964925954793449,14.970999029376209
2022-11,5,9.33598517431156,9.369377251787414,12.71056661562021,12.712236769467047
2022-11,6,8.240981668032187,8.232668220072618,11.0609480812641,11.051447426105549
2022-11,7,7.288362888814776,7.259147484560175,9.703703703703706,9.630513551558922
2022-11,8,6.725058482626036,6.731105386518066,8.771929824561415,8.764724698239602
2022-11,9,6.7631602854189214,6.81025433667591,8.515283842794778,8.548061900035936
2022-11,10,6.070376271808534,6.11777768538055,6.859205776173314,6.932763359856829
2022-11,11,8.44742963981802,8.44742963981802,8.498168498168521,8.55952953673092
2022-11,12,8.17142741050475,8.17142741050475,7.313540912382349,7.379534650462107
2022-12,1,12.282887710668158,12.41356400185562,17.49598715890851,17.62148149171205
2022-12,2,11.518961781667352,11.631234755103662,16.719492868462766,16.808697315560046
2022-12,3,10.0916608641634,10.163514629361313,14.964925954793449,14.970999029376209
2022-12,4,8.86226191019948,8.925473315737511,12.71056661562021,12.712236769467047
2022-12,5,7.6730944680731525,7.6944500047981075,11.0609480812641,11.051447426105549
2022-12,6,6.620374231182115,6.620670710252254,9.703703703703706,9.630513551558922
2022-12,7,5.977638973713575,6.012806299182072,8.771929824561415,8.764724698239602
2022-12,8,5.933701092398624,6.009591147777961,8.515283842794778,8.548061900035936
2022-12,9,5.166369911155639,5.242318154486412,6.859205776173314,6.932763359856829
2022-12,10,7.440884760827612,7.470448508987729,8.498168498168521,8.55952953673092
2022-12,11,6.650179828137241,6.650179828137241,7.313540912382349,7.379534650462107
2022-12,12,7.048017344186526,7.048017344186526,6.879073135409149,6.950016511860259
2023-01,1,15.41222610941152,15.528418670651254,16.719492868462766,16.808697315560046
2023-01,2,13.830802786051882,13.905096985189907,14.964925954793449,14.970999029376209
2023-01,3,12.466060191996105,12.531364160656294,12.71056661562021,12.712236769467047
2023-01,4,11.147704086412825,11.169748766081756,11.0609480812641,11.051447426105549
2023-01,5,9.976793575492188,9.977099387751164,9.703703703703706,9.630513551558922
2023-01,6,9.219140950890516,9.25538392737504,8.771929824561415,8.764724698239602
2023-01,7,9.097311766087348,9.175468206826107,8.515283842794778,8.548061900035936
2023-01,8,8.233093023594726,8.311255969528322,6.859205776173314,6.932763359856829
2023-01,9,10.4995591012281,10.529964483167616,8.498168498168521,8.55952953673092
2023-01,10,9.613756119660515,9.613756119660515,7.313540912382349,7.379534650462107
2023-01,11,9.968395507913765,9.968395507913765,6.879073135409149,6.950016511860259
2023-01,12,6.19410090557043,6.19410090557043,2.3224043715847307,2.4096856222058145
2023-02,1,14.931088900621953,14.995103374695884,14.964925954793449,14.970999029376209
2023-02,2,13.517539545373095,13.572592254953314,12.71056661562021,12.712236769467047
2023-02,3,12.142820027710313,12.154335908349731,11.0609480812641,11.051447426105549
2023-02,4,10.92706830595532,10.916768951388338,9.703703703703706,9.630513551558922
2023-02,5,10.130020692681512,10.1560308788512,8.771929824561415,8.764724698239602
2023-02,6,9.959984895194426,10.02823651587839,8.515283842794778,8.548061900035936
2023-02,7,9.061486445858327,9.129810725680379,6.859205776173314,6.932763359856829
2023-02,8,11.308024082940694,11.32800478562443,8.498168498168521,8.55952953673092
2023-02,9,10.389529147844007,10.378972772105815,7.313540912382349,7.379534650462107
2023-02,10,10.71818641657446,10.707598611862485,6.879073135409149,6.950016511860259
2023-02,11,5.772626046500079,5.772626046500079,2.3224043715847307,2.4096856222058145
2023-02,12,5.759617302383354,5.759617302383354,1.9687712152070573,2.104288945400031
2023-03,1,13.681154880770588,13.719608705513654,12.71056661562021,12.712236769467047
2023-03,2,12.291205986221007,12.286269086052142,11.0609480812641,11.051447426105549
2023-03,3,11.062447809414982,11.03585125421004,9.703703703703706,9.630513551558922
2023-03,4,10.25366110674469,10.263529132569827,8.771929824561415,8.764724698239602
2023-03,5,10.073743321009188,10.125914372332243,8.515283842794778,8.548061900035936
2023-03,6,9.149822023263496,9.202185939401055,6.859205776173314,6.932763359856829
2023-03,7,11.389622864015465,11.393281162391116,8.498168498168521,8.55952953673092
2023-03,8,10.462230338543186,10.435470432043498,7.313540912382349,7.379534650462107
2023-03,9,10.783013057005755,10.756175439640314,6.879073135409149,6.950016511860259
2023-03,10,5.826997868755301,5.8114794495158755,2.3224043715847307,2.4096856222058145
2023-03,11,5.702950449794531,5.702950449794531,1.9687712152070573,2.104288945400031
2023-03,12,5.677241450092319,5.677241450092319,1.9661016949152732,2.104288945400031
2023-04,1,12.015251480655914,11.970306752070977,11.0609480812641,11.051447426105549
2023-04,2,10.696132002670472,10.630082227203374,9.703703703703706,9.630513551558922
2023-04,3,9.812200566843943,9.78279097263955,8.771929824561415,8.764724698239602
2023-04,4,9.564652885944348,9.577417942008749,8.515283842794778,8.548061900035936
2023-04,5,8.584852947142284,8.598131131216014,6.859205776173314,6.932763359856829
2023-04,6,10.748308054579471,10.71237493461545,8.498168498168521,8.55952953673092
2023-04,7,9.785368526837003,9.719557085528747,7.313540912382349,7.379534650462107
2023-04,8,10.067025180364753,10.001044898430722,6.879073135409149,6.950016511860259
2023-04,9,5.110589838765499,5.057627213587459,2.3224043715847307,2.4096856222058145
2023-04,10,4.9573399832887795,4.919839970969339,1.9687712152070573,2.104288945400031
2023-04,11,5.038441421926257,5.038441421926257,1.9661016949152732,2.104288945400031
2023-04,12,5.009242771247306,5.009242771247306,2.853260869565235,3.025069106230292
2023-05,1,9.51563971245836,9.454012049919626,9.703703703703706,9.630513551558922
2023-05,2,8.481502583170156,8.456133219536817,8.771929824561415,8.764724698239602
2023-05,3,8.100086510903601,8.116353240377377,8.515283842794778,8.548061900035936
2023-05,4,6.999481628097,7.016200884415184,6.859205776173314,6.932763359856829
2023-05,5,9.00567579518779,8.974009522438012,8.498168498168521,8.55952953673092
2023-05,6,7.927912255828057,7.86687810887583,7.313540912382349,7.379534650462107
2023-05,7,8.087868060576973,8.02674345726467,6.879073135409149,6.950016511860259
2023-05,8,3.1142071042691746,3.065751162737321,2.3224043715847307,2.4096856222058145
2023-05,9,2.860574868705928,2.827316662750472,1.9687712152070573,2.104288945400031
2023-05,10,2.8395911362600432,2.843084328893756,1.9661016949152732,2.104288945400031
2023-05,11,3.3957338414352853,3.3957338414352853,2.853260869565235,3.025069106230292
2023-05,12,3.609873705187186,3.609873705187186,2.574525745257463,2.716918351176762
2023-06,1,8.264283988504237,8.269471798448706,8.771929824561415,8.764724698239602
2023-06,2,7.779038470587975,7.825638208276967,8.515283842794778,8.548061900035936
2023-06,3,6.587227047810742,6.633927425614352,6.859205776173314,6.932763359856829
2023-06,4,8.49913816898627,8.498189865452908,8.498168498168521,8.55952953673092
2023-06,5,7.34638058636844,7.315912997596015,7.313540912382349,7.379534650462107
2023-06,6,7.426017647503783,7.395527455740774,6.879073135409149,6.950016511860259
2023-06,7,2.4231888202756617,2.403911280268165,2.3224043715847307,2.4096856222058145
2023-06,8,2.114029289296822,2.109783266335367,1.9687712152070573,2.104288945400031
2023-06,9,2.0381283587707975,2.070354018346978,1.9661016949152732,2.104288945400031
2023-06,10,2.536060505416904,2.5649595577002664,2.853260869565235,3.025069106230292
2023-06,11,2.6512188046275735,2.6512188046275735,2.574525745257463,2.716918351176762
2023-06,12,2.948106967405314,2.948106967405314,1.9581363943281478,2.1024602154768015
2023-07,1,8.268718758261386,8.273695993564727,8.515283842794778,8.548061900035936
2023-07,2,7.0976450777786235,7.103187124070222,6.859205776173314,6.932763359856829
2023-07,3,9.042900241929365,8.999832402696946,8.498168498168521,8.55952953673092
2023-07,4,7.908935901171814,7.836643288916438,7.313540912382349,7.379534650462107
2023-07,5,8.011920156462333,7.939558550839782,6.879073135409149,6.950016511860259
2023-07,6,2.993529135335056,2.934373006202127,2.3224043715847307,2.4096856222058145
2023-07,7,2.7052920351635774,2.6613556710494093,1.9687712152070573,2.104288945400031
2023-07,8,2.650716613399476,2.643476892630472,1.9661016949152732,2.104288945400031
2023-07,9,3.172961095197185,3.16218039156759,2.853260869565235,3.025069106230292
2023-07,10,3.309681021189885,3.2697801855760185,2.574525745257463,2.716918351176762
2023-07,11,3.310570504700714,3.310570504700714,1.9581363943281478,2.1024602154768015
2023-07,12,3.394502373853967,3.394502373853967,2.150537634408578,2.3056491910299894
2023-08,1,7.674280298341264,7.709160208406608,6.859205776173314,6.932763359856829
2023-08,2,9.6431127637047,9.629638455995075,8.498168498168521,8.55952953673092
2023-08,3,8.518451335035369,8.475266867926216,7.313540912382349,7.379534650462107
2023-08,4,8.639268057751295,8.596035512129,6.879073135409149,6.950016511860259
2023-08,5,3.609458079245916,3.57813213825554,2.3224043715847307,2.4096856222058145
2023-08,6,3.3302541402464843,3.314162553843779,1.9687712152070573,2.104288945400031
2023-08,7,3.2972365386766755,3.318064412701275,1.9661016949152732,2.104288945400031
2023-08,8,3.8452874101152097,3.862697843014514,2.853260869565235,3.025069106230292
2023-08,9,4.0057552752662335,3.993882682799095,2.574525745257463,2.716918351176762
2023-08,10,4.029844739727862,4.058159314404986,1.9581363943281478,2.1024602154768015
2023-08,11,4.044142382265324,4.044142382265324,2.150537634408578,2.3056491910299894
2023-08,12,3.7273296073928743,3.7273296073928743,2.2132796780684036,2.4077506373284217
2023-09,1,9.343254866635899,9.328057573094462,8.498168498168521,8.55952953673092
2023-09,2,8.166196948294145,8.12141224643547,7.313540912382349,7.379534650462107
2023-09,3,8.238165499467884,8.1933510000366,6.879073135409149,6.950016511860259
2023-09,4,3.1832951522158286,3.150437664084327,2.3224043715847307,2.4096856222058145
2023-09,5,2.8651409795299636,2.847466305982822,1.9687712152070573,2.104288945400031
2023-09,6,2.7878234242365365,2.8068937190641465,1.9661016949152732,2.104288945400031
2023-09,7,3.299292656435307,3.3149485052141507,2.853260869565235,3.025069106230292
2023-09,8,3.4266519121240737,3.4131808008954296,2.574525745257463,2.716918351176762
2023-09,9,3.4195767609708896,3.4460600799535097,1.9581363943281478,2.1024602154768015
2023-09,10,3.4037039503167117,3.4020395043778793,2.150537634408578,2.3056491910299894
2023-09,11,3.3151881697949275,3.3151881697949275,2.2132796780684036,2.4077506373284217
2023-09,12,3.3850156970404486,3.3850156970404486,2.567567567567563,2.717139612063553
2023-10,1,7.439742597471269,7.4361124107963565,7.313540912382349,7.379534650462107
2023-10,2,7.440399801937386,7.436769593056773,6.879073135409149,6.950016511860259
2023-10,3,2.3645712138725146,2.370902074824271,2.3224043715847307,2.4096856222058145
2023-10,4,1.9933703811419763,2.0146376613304957,1.9687712152070573,2.104288945400031
2023-10,5,1.8672304451781678,1.9248879763295905,1.9661016949152732,2.104288945400031
2023-10,6,2.3210278906916537,2.375464846746369,2.853260869565235,3.025069106230292
2023-10,7,2.4044528167763373,2.4300649784550448,2.574525745257463,2.716918351176762
2023-10,8,2.3564718783323273,2.4216298871996607,1.9581363943281478,2.1024602154768015
2023-10,9,2.3009949745910316,2.338263503549458,2.150537634408578,2.3056491910299894
2023-10,10,2.174903883380202,2.2137717691142185,2.2132796780684036,2.4077506373284217
2023-10,11,2.623569744266269,2.623569744266269,2.567567567567563,2.717139612063553
2023-10,12,2.7281513574302454,2.7281513574302454,2.8359216745442346,2.922368662237506
2023-11,1,7.141718207045777,7.172822119144703,6.879073135409149,6.950016511860259
2023-11,2,1.9992023761173416,2.038571170510356,2.3224043715847307,2.4096856222058145
2023-11,3,1.5551145233186559,1.6092118375741666,1.9687712152070573,2.104288945400031
2023-11,4,1.3631169666606282,1.4533600877637738,1.9661016949152732,2.104288945400031
2023-11,5,1.7506857343545659,1.8378147412624546,2.853260869565235,3.025069106230292
2023-11,6,1.7685346683325287,1.8269797562975767,2.574525745257463,2.716918351176762
2023-11,7,1.6699632006637872,1.7676569461567333,1.9581363943281478,2.1024602154768015
2023-11,8,1.5655229282438128,1.635453442593319,2.150537634408578,2.3056491910299894
2023-11,9,1.3925943408543182,1.464039013324363,2.2132796780684036,2.4077506373284217
2023-11,10,1.7910883525533934,1.824079387265909,2.567567567567563,2.717139612063553
2023-11,11,2.0761439207113046,2.0761439207113046,2.8359216745442346,2.922368662237506
2023-11,12,2.1215537106167743,2.1215537106167743,2.834008097166013,2.922368662237506
2023-12,1,2.035096640876078,2.107608725696172,2.3224043715847307,2.4096856222058145
2023-12,2,1.6323192118338432,1.7194611516077276,1.9687712152070573,2.104288945400031
2023-12,3,1.479202582083108,1.6025146090752607,1.9661016949152732,2.104288945400031
2023-12,4,1.9018981737054348,2.022258407498117,2.853260869565235,3.025069106230292
2023-12,5,1.9538077453600633,2.0454685090830456,2.574525745257463,2.716918351176762
2023-12,6,1.8762997905427947,2.007288689806742,1.9581363943281478,2.1024602154768015
2023-12,7,1.7991422847656677,1.9022964735903056,2.150537634408578,2.3056491910299894
2023-12,8,1.6514759687835445,1.756118451156442,2.2132796780684036,2.4077506373284217
2023-12,9,2.0751744284953286,2.141397936396496,2.567567567567563,2.717139612063553
2023-12,10,2.384226410110408,2.4174563783312393,2.8359216745442346,2.922368662237506
2023-12,11,2.454553608280745,2.454553608280745,2.834008097166013,2.922368662237506
2023-12,12,2.6798247697518107,2.6798247697518107,2.981029810298109,3.0257043737457767
2024-01,1,1.426472509493586,1.5183898264876343,1.9687712152070573,2.104288945400031
2024-01,2,1.2451860775343115,1.3731585312675563,1.9661016949152732,2.104288945400031
2024-01,3,1.6469930765292955,1.7720164786016381,2.853260869565235,3.025069106230292
2024-01,4,1.670407809424156,1.7667777755946252,2.574525745257463,2.716918351176762
2024-01,5,1.5678277519017076,1.7033809273991556,1.9581363943281478,2.1024602154768015
2024-01,6,1.459199491635037,1.5669634570460111,2.150537634408578,2.3056491910299894
2024-01,7,1.277960065979195,1.387163516119043,2.2132796780684036,2.4077506373284217
2024-01,8,1.667815227979567,1.7387370758101088,2.567567567567563,2.717139612063553
2024-01,9,1.944111962396029,1.9821735839704115,2.8359216745442346,2.922368662237506
2024-01,10,1.983519619213298,1.9884944250483743,2.834008097166013,2.922368662237506
2024-01,11,2.4217365591937225,2.4217365591937225,2.981029810298109,3.0257043737457767
2024-01,12,2.526099276177281,2.526099276177281,2.8037383177569937,2.822698059708839
2024-02,1,1.8272221028012154,1.9654588332800955,1.9661016949152732,2.104288945400031
2024-02,2,2.200091056598794,2.3353579145189656,2.853260869565235,3.025069106230292
2024-02,3,2.1942779242519976,2.3007043693583396,2.574525745257463,2.716918351176762
2024-02,4,2.0537709301076963,2.1995231137049713,1.9581363943281478,2.1024602154768015
2024-02,5,1.9095467012800842,2.02732337168502,2.150537634408578,2.3056491910299894
2024-02,6,1.6939154771074383,1.813081785277106,2.2132796780684036,2.4077506373284217
