scope,sample,model,h,metric,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.06252467387746004,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.06252467387746004,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.09783394872565267,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.09783394872565267,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.16902851926976364,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.16902851926976364,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,full,STATE_ADAPT_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.04724934835928718,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2019_2021,STATE_ADAPT_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.04724934835928718,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2022_2023,STATE_ADAPT_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,origins_2024plus,STATE_ADAPT_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_ADAPT_R15,recent_targets,STATE_ADAPT_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,full,STATE_FAST_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.07975481381562038,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.07975481381562038,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,full,STATE_FAST_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.13002785460999564,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.13002785460999564,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,full,STATE_FAST_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.22917401483693253,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.22917401483693253,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,full,STATE_FAST_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.37317393057368714,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2019_2021,STATE_FAST_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.37317393057368714,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2022_2023,STATE_FAST_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,origins_2024plus,STATE_FAST_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_FAST_R15,recent_targets,STATE_FAST_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,full,STATE_MID_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.06252467387746004,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.06252467387746004,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,full,STATE_MID_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.09783394872565267,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.09783394872565267,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,full,STATE_MID_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.16902851926976364,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,-0.16902851926976364,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,full,STATE_MID_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.04724934835928718,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2019_2021,STATE_MID_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,-0.04724934835928718,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2022_2023,STATE_MID_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,origins_2024plus,STATE_MID_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_MID_R15,recent_targets,STATE_MID_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.028167402732003785,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,3,headline_yy_squared_error,2,12,2000,1509,0,0,-0.028167402732003785,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,3,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.03020911121776655,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,6,headline_yy_squared_error,2,12,2000,1509,0,0,-0.03020911121776655,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,6,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,0.020432033352619047,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,9,headline_yy_squared_error,2,12,2000,1509,0,0,0.020432033352619047,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,9,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,full,STATE_SLOW_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,0.6097645836879607,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2019_2021,STATE_SLOW_R15,12,headline_yy_squared_error,2,12,2000,1509,0,0,0.6097645836879607,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2022_2023,STATE_SLOW_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,origins_2024plus,STATE_SLOW_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
paired_STATE_SLOW_R15,recent_targets,STATE_SLOW_R15,12,headline_yy_squared_error,0,12,2000,1509,0,0,,,,,insufficient_contiguous_support
