scope,metric,origin,target,h,model,forecast,baseline,actual,loss_difference,absolute_loss_difference
all_models_common,core_mm,2019-03,2019-09,6,STATE_MID_R15,-0.32836490421326403,-0.4132593637717374,-0.9,0.08985023577921694,0.08489445955847336
all_models_common,core_mm,2019-02,2019-08,6,STATE_FAST_R15,0.2762988086245952,0.12256957145811512,0.2,-0.00017396306664733963,-0.001131619917289689
all_models_common,core_mm,2019-03,2019-09,6,STATE_FAST_R15,-0.31089923264228486,-0.4132593637717374,-0.9,0.1101232671455549,0.10236013112945247
all_models_common,core_mm,2019-02,2019-08,6,STATE_ADAPT_R15,0.23494708728353136,0.12256957145811512,0.2,-0.004774172354577185,-0.04248334125835354
all_models_common,core_mm,2019-03,2019-09,6,STATE_ADAPT_R15,-0.32836490421326403,-0.4132593637717374,-0.9,0.08985023577921694,0.08489445955847336
all_models_common,core_mm,2019-02,2019-08,6,ENET_DOMESTIC_R15,0.17246795992626446,0.12256957145811512,0.2,-0.005237458033558163,-0.04989838846814934
all_models_common,core_mm,2019-03,2019-09,6,ENET_DOMESTIC_R15,-0.3381868281438457,-0.4132593637717374,-0.9,0.07871759311517887,0.07507253562789168
all_models_common,core_mm,2019-02,2019-08,6,ENET_IMPORTED_R15,0.16184414715043524,0.12256957145811512,0.2,-0.004539602157502303,-0.039274575692320124
all_models_common,core_mm,2019-03,2019-09,6,ENET_IMPORTED_R15,-0.31924365162191554,-0.4132593637717374,-0.9,0.10036148922555307,0.0940157121498218
all_models_common,core_mm,2019-02,2019-08,6,ENET_BOTH_R15,0.027042597925573935,0.12256957145811512,0.2,0.023918791668154745,0.09552697353254119
all_models_common,core_mm,2019-03,2019-09,6,ENET_BOTH_R15,-0.3835603743832274,-0.4132593637717374,-0.9,0.029793439951298434,0.029698989388510066
all_models_common,core_mm,2019-02,2019-08,6,ENET_WIDE_R15,0.2252535699576339,0.12256957145811512,0.2,-0.005357728468574834,-0.052176858584251
all_models_common,core_mm,2019-03,2019-09,6,ENET_WIDE_R15,-0.2966551645184544,-0.4132593637717374,-0.9,0.12710854354635945,0.11660419925328297
all_models_common,core_mm,2019-02,2019-08,6,RF_RESIDUAL_R15,0.20734308647999147,0.12256957145811512,0.2,-0.00594155034512731,-0.07008734206189343
all_models_common,core_mm,2019-03,2019-09,6,RF_RESIDUAL_R15,-0.3153552852468037,-0.4132593637717374,-0.9,0.10489299553295242,0.09790407852493371
all_models_common,core_mm,2019-02,2019-08,6,BLEND_LINEAR_RF_R15,0.11715225442779677,0.12256957145811512,0.2,0.000868277682216579,0.00541731703031835
all_models_common,core_mm,2019-03,2019-09,6,BLEND_LINEAR_RF_R15,-0.34946366512486304,-0.4132593637717374,-0.9,0.06617380906185508,0.06379569864687434
all_models_common,core_mm,2019-02,2019-08,6,BLEND_WIDE_STATE_R15,0.23010021143487955,0.12256957145811512,0.2,-0.00508944853575549,-0.04733021710700536
all_models_common,core_mm,2019-03,2019-09,6,BLEND_WIDE_STATE_R15,-0.3125112951905602,-0.4132593637717374,-0.9,0.10822653132277923,0.10074806858117719
all_models_common,core_mm,2019-02,2019-09,7,INDEPENDENT_BRIDGE,-0.29029022589730136,-0.29029022589730136,-0.9,0.0,0.0
all_models_common,core_mm,2019-03,2019-10,7,INDEPENDENT_BRIDGE,0.3593445537784812,0.3593445537784812,0.6,0.0,0.0
all_models_common,core_mm,2019-02,2019-09,7,STABLE_LOCAL_CORE_R14B,-0.29787763480844376,-0.29029022589730136,-0.9,-0.009194665972489968,-0.0075874089111424015
all_models_common,core_mm,2019-03,2019-10,7,STABLE_LOCAL_CORE_R14B,0.4388503232139794,0.3593445537784812,0.6,-0.03194582546783942,-0.0795057694354982
all_models_common,core_mm,2019-02,2019-09,7,STATE_SLOW_R15,-0.3604747360363803,-0.29029022589730136,-0.9,-0.08065849818135035,-0.070184510139079
all_models_common,core_mm,2019-03,2019-10,7,STATE_SLOW_R15,0.37319102938820764,0.3593445537784812,0.6,-0.006472734646097447,-0.01384647560972646
all_models_common,core_mm,2019-02,2019-09,7,STATE_MID_R15,-0.307332982650423,-0.29029022589730136,-0.9,-0.020491815182320072,-0.017042756753121724
all_models_common,core_mm,2019-03,2019-10,7,STATE_MID_R15,0.41532996426852586,0.3593445537784812,0.6,-0.023812021699014405,-0.055985410490044685
all_models_common,core_mm,2019-02,2019-09,7,STATE_FAST_R15,-0.2654185162153744,-0.29029022589730136,-0.9,0.030947650925933268,0.02487170968192698
all_models_common,core_mm,2019-03,2019-10,7,STATE_FAST_R15,0.4334786644519961,0.3593445537784812,0.6,-0.030185688603387436,-0.07413411067351494
all_models_common,core_mm,2019-02,2019-09,7,STATE_ADAPT_R15,-0.307332982650423,-0.29029022589730136,-0.9,-0.020491815182320072,-0.017042756753121724
all_models_common,core_mm,2019-03,2019-10,7,STATE_ADAPT_R15,0.41532996426852586,0.3593445537784812,0.6,-0.023812021699014405,-0.055985410490044685
all_models_common,core_mm,2019-02,2019-09,7,ENET_DOMESTIC_R15,-0.29390563671861064,-0.29029022589730136,-0.9,-0.0043956314348910785,-0.0036154108213093394
all_models_common,core_mm,2019-03,2019-10,7,ENET_DOMESTIC_R15,0.4278274853234858,0.3593445537784812,0.6,-0.028271668986043837,-0.06848293154500462
all_models_common,core_mm,2019-02,2019-09,7,ENET_IMPORTED_R15,-0.2242967304599957,-0.29029022589730136,-0.9,0.08482889983068781,0.0659934954373056
all_models_common,core_mm,2019-03,2019-10,7,ENET_IMPORTED_R15,0.4957642172084778,0.3593445537784812,0.6,-0.04704994538191694,-0.13641966342999662
all_models_common,core_mm,2019-02,2019-09,7,ENET_BOTH_R15,-0.2861543643494573,-0.29029022589730136,-0.9,0.005060455770855066,0.004135861547844066
all_models_common,core_mm,2019-03,2019-10,7,ENET_BOTH_R15,0.47747477682472933,0.3593445537784812,0.6,-0.04290261348192845,-0.11813022304624815
all_models_common,core_mm,2019-02,2019-09,7,ENET_WIDE_R15,-0.2949904745112055,-0.29029022589730136,-0.9,-0.00570948270418753,-0.004700248613904168
all_models_common,core_mm,2019-03,2019-10,7,ENET_WIDE_R15,0.4339875617615589,0.3593445537784812,0.6,-0.030354914146206113,-0.07464300798307771
all_models_common,core_mm,2019-02,2019-09,7,RF_RESIDUAL_R15,-0.2513003980404658,-0.29029022589730136,-0.9,0.049065164946094364,0.03898982785683558
all_models_common,core_mm,2019-03,2019-10,7,RF_RESIDUAL_R15,0.46834435804314056,0.3593445537784812,0.6,-0.040581835737005564,-0.10899980426465938
all_models_common,core_mm,2019-02,2019-09,7,BLEND_LINEAR_RF_R15,-0.26872890378529957,-0.29029022589730136,-0.9,0.02675718827974577,0.02156132211200179
all_models_common,core_mm,2019-03,2019-10,7,BLEND_LINEAR_RF_R15,0.4729094637187301,0.3593445537784812,0.6,-0.04176303938381755,-0.11356490994024893
all_models_common,core_mm,2019-02,2019-09,7,BLEND_WIDE_STATE_R15,-0.30116191957790855,-0.29029022589730136,-0.9,-0.013138962072748617,-0.010871693680607253
all_models_common,core_mm,2019-03,2019-10,7,BLEND_WIDE_STATE_R15,0.42465832972262524,0.3593445537784812,0.6,-0.027170342460418728,-0.06531377594414406
all_models_common,core_mm,2019-02,2019-10,8,INDEPENDENT_BRIDGE,0.4950422852541182,0.4950422852541182,0.6,0.0,0.0
all_models_common,core_mm,2019-03,2019-11,8,INDEPENDENT_BRIDGE,0.04381639564394403,0.04381639564394403,0.0,0.0,0.0
all_models_common,core_mm,2019-02,2019-10,8,STABLE_LOCAL_CORE_R14B,0.44691485131251796,0.4950422852541182,0.6,0.012418940863990587,0.04812743394160024
all_models_common,core_mm,2019-03,2019-11,8,STABLE_LOCAL_CORE_R14B,0.08577926736937133,0.04381639564394403,0.0,0.005438206183199456,0.0419628717254273
all_models_common,core_mm,2019-02,2019-10,8,STATE_SLOW_R15,0.3810830523385157,0.4950422852541182,0.6,0.03690850808874316,0.1139592329156025
all_models_common,core_mm,2019-03,2019-11,8,STATE_SLOW_R15,0.018646775985856595,0.04381639564394403,0.0,-0.0015721742725599193,-0.025169619658087436
all_models_common,core_mm,2019-02,2019-10,8,STATE_MID_R15,0.4357887933239773,0.4950422852541182,0.6,0.015949198513317546,0.0592534919301409
all_models_common,core_mm,2019-03,2019-11,8,STATE_MID_R15,0.06164814296771994,0.04381639564394403,0.0,0.0018806170041418004,0.01783174732377591
all_models_common,core_mm,2019-02,2019-10,8,STATE_FAST_R15,0.4786495592082417,0.4950422852541182,0.6,0.003709807595676141,0.016392726045876493
all_models_common,core_mm,2019-03,2019-11,8,STATE_FAST_R15,0.08017353228377344,0.04381639564394403,0.0,0.004507918751630625,0.03635713663982941
all_models_common,core_mm,2019-02,2019-10,8,STATE_ADAPT_R15,0.4357887933239773,0.4950422852541182,0.6,0.015949198513317546,0.0592534919301409
all_models_common,core_mm,2019-03,2019-11,8,STATE_ADAPT_R15,0.06164814296771994,0.04381639564394403,0.0,0.0018806170041418004,0.01783174732377591
all_models_common,core_mm,2019-02,2019-10,8,ENET_DOMESTIC_R15,0.449316228394279,0.4950422852541182,0.6,0.011689477140647199,0.045726056859839215
all_models_common,core_mm,2019-03,2019-11,8,ENET_DOMESTIC_R15,0.07410164538518665,0.04381639564394403,0.0,0.003571177321565317,0.030285249741242623
all_models_common,core_mm,2019-02,2019-10,8,ENET_IMPORTED_R15,0.5194440082630617,0.4950422852541182,0.6,-0.004526854079956222,-0.0244017230089435
all_models_common,core_mm,2019-03,2019-11,8,ENET_IMPORTED_R15,0.1417990912261568,0.04381639564394403,0.0,0.0181871057453373,0.09798269558221277
all_models_common,core_mm,2019-02,2019-10,8,ENET_BOTH_R15,0.45712527973014433,0.4950422852541182,0.6,0.00939706380751161,0.03791700552397387
all_models_common,core_mm,2019-03,2019-11,8,ENET_BOTH_R15,0.12357406971737288,0.04381639564394403,0.0,0.013350674179287494,0.07975767407342885
all_models_common,core_mm,2019-02,2019-10,8,ENET_WIDE_R15,0.44822330408327515,0.4950422852541182,0.6,0.012020043538720063,0.046818981170843044
all_models_common,core_mm,2019-03,2019-11,8,ENET_WIDE_R15,0.08024002486668212,0.04381639564394403,0.0,0.004518585063379128,0.03642362922273809
all_models_common,core_mm,2019-02,2019-10,8,RF_RESIDUAL_R15,0.49223905192173684,0.4950422852541182,0.6,0.0005963000460482339,0.0028032333323813607
all_models_common,core_mm,2019-03,2019-11,8,RF_RESIDUAL_R15,0.11447581000098926,0.04381639564394403,0.0,0.011184834548155956,0.07065941435704523
all_models_common,core_mm,2019-02,2019-10,8,BLEND_LINEAR_RF_R15,0.4746806318860213,0.4950422852541182,0.6,0.00468882213980901,0.02036165336809692
all_models_common,core_mm,2019-03,2019-11,8,BLEND_LINEAR_RF_R15,0.11902483650928085,0.04381639564394403,0.0,0.012247035178834399,0.07520844086533682
all_models_common,core_mm,2019-02,2019-10,8,BLEND_WIDE_STATE_R15,0.4420058562828154,0.4950422852541182,0.6,0.013946027564248481,0.053036428971302785
all_models_common,core_mm,2019-03,2019-11,8,BLEND_WIDE_STATE_R15,0.07094365215092203,0.04381639564394403,0.0,0.003113125253284387,0.027127256506978004
all_models_common,core_mm,2019-02,2019-11,9,INDEPENDENT_BRIDGE,0.20785762081970469,0.20785762081970469,0.0,0.0,0.0
all_models_common,core_mm,2019-03,2019-12,9,INDEPENDENT_BRIDGE,0.1820136100610109,0.1820136100610109,0.1,0.0,0.0
all_models_common,core_mm,2019-02,2019-11,9,STABLE_LOCAL_CORE_R14B,0.0938154463635396,0.20785762081970469,0.0,-0.03440345255643795,-0.11404217445616509
all_models_common,core_mm,2019-03,2019-12,9,STABLE_LOCAL_CORE_R14B,0.2542842412240635,0.1820136100610109,0.1,0.017077394854845468,0.0722706311630526
all_models_common,core_mm,2019-02,2019-11,9,STATE_SLOW_R15,0.02600923217700979,0.20785762081970469,0.0,-0.042528310374390525,-0.1818483886426949
all_models_common,core_mm,2019-03,2019-12,9,STATE_SLOW_R15,0.18567324415597491,0.1820136100610109,0.1,0.0006136725289697395,0.003659634094964004
all_models_common,core_mm,2019-02,2019-11,9,STATE_MID_R15,0.08145295607352272,0.20785762081970469,0.0,-0.03657020647971291,-0.12640466474618195
all_models_common,core_mm,2019-03,2019-12,9,STATE_MID_R15,0.2295568020484203,0.1820136100610109,0.1,0.010058732721774013,0.04754319198740939
all_models_common,core_mm,2019-02,2019-11,9,STATE_FAST_R15,0.12466781469268841,0.20785762081970469,0.0,-0.02766272651257763,-0.08318980612701628
all_models_common,core_mm,2019-03,2019-12,9,STATE_FAST_R15,0.24846636066342578,0.1820136100610109,0.1,0.015316028013402871,0.06645275060241487
all_models_common,core_mm,2019-02,2019-11,9,STATE_ADAPT_R15,0.08145295607352272,0.20785762081970469,0.0,-0.03657020647971291,-0.12640466474618195
all_models_common,core_mm,2019-03,2019-12,9,STATE_ADAPT_R15,0.2295568020484203,0.1820136100610109,0.1,0.010058732721774013,0.04754319198740939
all_models_common,core_mm,2019-02,2019-11,9,ENET_DOMESTIC_R15,0.09493266657184582,0.20785762081970469,0.0,-0.03419257935038687,-0.11292495424785887
all_models_common,core_mm,2019-03,2019-12,9,ENET_DOMESTIC_R15,0.24203120209180645,0.1820136100610109,0.1,0.013446630132404016,0.06001759203079554
all_models_common,core_mm,2019-02,2019-11,9,ENET_IMPORTED_R15,0.16481303676831083,0.20785762081970469,0.0,-0.016041453444035552,-0.04304458405139386
all_models_common,core_mm,2019-03,2019-12,9,ENET_IMPORTED_R15,0.30984224777412744,0.1820136100610109,0.1,0.03730753671565874,0.12782863771311653
all_models_common,core_mm,2019-02,2019-11,9,ENET_BOTH_R15,0.10271416770099238,0.20785762081970469,0.0,-0.03265459028632054,-0.1051434531187123
all_models_common,core_mm,2019-03,2019-12,9,ENET_BOTH_R15,0.2915866437296763,0.1820136100610109,0.1,0.02997920982036236,0.10957303366866539
all_models_common,core_mm,2019-02,2019-11,9,ENET_WIDE_R15,0.09384359808012163,0.20785762081970469,0.0,-0.03439816963220472,-0.11401402273958305
all_models_common,core_mm,2019-03,2019-12,9,ENET_WIDE_R15,0.2481798820938989,0.1820136100610109,0.1,0.015231045222122232,0.066166272032888
all_models_common,core_mm,2019-02,2019-11,9,RF_RESIDUAL_R15,0.13770405907263003,0.20785762081970469,0.0,-0.024242382647749746,-0.07015356174707466
all_models_common,core_mm,2019-03,2019-12,9,RF_RESIDUAL_R15,0.2824731166594433,0.1820136100610109,0.1,0.026570206068171252,0.10045950659843239
all_models_common,core_mm,2019-02,2019-11,9,BLEND_LINEAR_RF_R15,0.12020758485860698,0.20785762081970469,0.0,-0.028754927075288927,-0.0876500359610977
all_models_common,core_mm,2019-03,2019-12,9,BLEND_LINEAR_RF_R15,0.28702977667123303,0.1820136100610109,0.1,0.028253905126451755,0.10501616661022212
all_models_common,core_mm,2019-02,2019-11,9,BLEND_WIDE_STATE_R15,0.08764808533486884,0.20785762081970469,0.0,-0.03552260366995968,-0.12020953548483584
all_models_common,core_mm,2019-03,2019-12,9,BLEND_WIDE_STATE_R15,0.23886790958035434,0.1820136100610109,0.1,0.012558064075977919,0.056854299519343426
all_models_common,core_mm,2019-02,2019-12,10,INDEPENDENT_BRIDGE,0.23849667660436488,0.23849667660436488,0.1,0.0,0.0
all_models_common,core_mm,2019-03,2020-01,10,INDEPENDENT_BRIDGE,0.4997148737969213,0.4997148737969213,0.8,0.0,0.0
all_models_common,core_mm,2019-02,2019-12,10,STABLE_LOCAL_CORE_R14B,0.26233394997381954,0.23849667660436488,0.1,0.007170981883648512,0.023837273369454653
all_models_common,core_mm,2019-03,2020-01,10,STABLE_LOCAL_CORE_R14B,0.36097677771115955,0.4997148737969213,0.8,0.10257023269007774,0.13873809608576176
all_models_common,core_mm,2019-02,2019-12,10,STATE_SLOW_R15,0.192645974817736,0.23849667660436488,0.1,-0.01059805278052546,-0.045850701786628895
all_models_common,core_mm,2019-03,2020-01,10,STATE_SLOW_R15,0.2911992295386379,0.4997148737969213,0.8,0.16870706700327687,0.20851564425828345
all_models_common,core_mm,2019-02,2019-12,10,STATE_MID_R15,0.2489285049996038,0.23849667660436488,0.1,0.0029983701709629836,0.010431828395238929
all_models_common,core_mm,2019-03,2020-01,10,STATE_MID_R15,0.3357780022581656,0.4997148737969213,0.8,0.1253309061686208,0.1639368715387557
all_models_common,core_mm,2019-02,2019-12,10,STATE_FAST_R15,0.29262060119380007,0.23849667660436488,0.1,0.01792136657380694,0.054123924589435185
all_models_common,core_mm,2019-03,2020-01,10,STATE_FAST_R15,0.3549903672626865,0.4997148737969213,0.8,0.10786241621019975,0.1447245065342348
all_models_common,core_mm,2019-02,2019-12,10,STATE_ADAPT_R15,0.2489285049996038,0.23849667660436488,0.1,0.0029983701709629836,0.010431828395238929
all_models_common,core_mm,2019-03,2020-01,10,STATE_ADAPT_R15,0.3357780022581656,0.4997148737969213,0.8,0.1253309061686208,0.1639368715387557
all_models_common,core_mm,2019-02,2019-12,10,ENET_DOMESTIC_R15,0.27191558191646015,0.23849667660436488,0.1,0.010373637875221088,0.033418905312095265
all_models_common,core_mm,2019-03,2020-01,10,ENET_DOMESTIC_R15,0.3761022635124197,0.4997148737969213,0.8,0.08951813398049517,0.1236126102845016
all_models_common,core_mm,2019-02,2019-12,10,ENET_IMPORTED_R15,0.33342249948409663,0.23849667660436488,0.1,0.03530473383494906,0.09492582287973175
all_models_common,core_mm,2019-03,2020-01,10,ENET_IMPORTED_R15,0.4117011234283939,0.4997148737969213,0.8,0.06060486052797252,0.08801375036852743
all_models_common,core_mm,2019-02,2019-12,10,ENET_BOTH_R15,0.32311595554792555,0.23849667660436488,0.1,0.030599400189609854,0.08461927894356067
all_models_common,core_mm,2019-03,2020-01,10,ENET_BOTH_R15,0.40343909494367614,0.4997148737969213,0.8,0.06708939440029181,0.09627577885324518
all_models_common,core_mm,2019-02,2019-12,10,ENET_WIDE_R15,0.23538439853467655,0.23849667660436488,0.1,-0.000852394063857901,-0.0031122780696883345
all_models_common,core_mm,2019-03,2020-01,10,ENET_WIDE_R15,0.3226169279257318,0.4997148737969213,0.8,0.13772344048426705,0.1770979458711895
all_models_common,core_mm,2019-02,2019-12,10,RF_RESIDUAL_R15,0.33547340420482813,0.23849667660436488,0.1,0.036266394657356336,0.09697672760046325
all_models_common,core_mm,2019-03,2020-01,10,RF_RESIDUAL_R15,0.4256437744501144,0.4997148737969213,0.8,0.049971426589157916,0.07407109934680689
all_models_common,core_mm,2019-02,2019-12,10,BLEND_LINEAR_RF_R15,0.32929448961971014,0.23849667660436488,0.1,0.033394633539509326,0.09079781301534526
all_models_common,core_mm,2019-03,2020-01,10,BLEND_LINEAR_RF_R15,0.4145408209314654,0.4997148737969213,0.8,0.05840762170938975,0.08517405286545593
all_models_common,core_mm,2019-02,2019-12,10,BLEND_WIDE_STATE_R15,0.24215622301754694,0.23849667660436488,0.1,0.0010270623121605114,0.0036595464131820576
all_models_common,core_mm,2019-03,2020-01,10,BLEND_WIDE_STATE_R15,0.32919724928503247,0.4997148737969213,0.8,0.13148407306198096,0.17051762451188884
all_models_common,core_mm,2019-02,2020-01,11,INDEPENDENT_BRIDGE,0.5353138512358759,0.5353138512358759,0.8,0.0,0.0
all_models_common,core_mm,2019-03,2020-02,11,INDEPENDENT_BRIDGE,0.3769991737179563,0.3769991737179563,0.7,0.0,0.0
all_models_common,core_mm,2019-02,2020-01,11,STABLE_LOCAL_CORE_R14B,0.3690350531157074,0.5353138512358759,0.8,0.11567202809539714,0.16627879812016855
all_models_common,core_mm,2019-03,2020-02,11,STABLE_LOCAL_CORE_R14B,0.36958951189481326,0.3769991737179563,0.7,0.004841556871024791,0.0074096618231430655
all_models_common,core_mm,2019-02,2020-01,11,STATE_SLOW_R15,0.29785735061945123,0.5353138512358759,0.8,0.18208848297933267,0.23745650061642465
all_models_common,core_mm,2019-03,2020-02,11,STATE_SLOW_R15,0.2989310819233846,0.3769991737179563,0.7,0.056526743268263874,0.07806809179457175
all_models_common,core_mm,2019-02,2020-01,11,STATE_MID_R15,0.35479676619355655,0.5353138512358759,0.8,0.12814716204413076,0.1805170850423194
all_models_common,core_mm,2019-03,2020-02,11,STATE_MID_R15,0.3440325281241662,0.3769991737179563,0.7,0.02238330725478957,0.032966645593790145
all_models_common,core_mm,2019-02,2020-01,11,STATE_FAST_R15,0.3988592845907655,0.5353138512358759,0.8,0.09085511621144848,0.13645456664511046
all_models_common,core_mm,2019-03,2020-02,11,STATE_FAST_R15,0.3634727060411005,0.3769991737179563,0.7,0.008921085800416603,0.013526467676855836
all_models_common,core_mm,2019-02,2020-01,11,STATE_ADAPT_R15,0.35479676619355655,0.5353138512358759,0.8,0.12814716204413076,0.1805170850423194
all_models_common,core_mm,2019-03,2020-02,11,STATE_ADAPT_R15,0.3440325281241662,0.3769991737179563,0.7,0.02238330725478957,0.032966645593790145
all_models_common,core_mm,2019-02,2020-01,11,ENET_DOMESTIC_R15,0.37780811870018133,0.5353138512358759,0.8,0.10818722728789618,0.1575057325356946
all_models_common,core_mm,2019-03,2020-02,11,ENET_DOMESTIC_R15,0.3843601068157708,0.3769991737179563,0.7,-0.0047009916095313575,-0.007360933097814493
all_models_common,core_mm,2019-02,2020-01,11,ENET_IMPORTED_R15,0.43937999088141216,0.5353138512358759,0.8,0.059988033629106374,0.09593386035446377
all_models_common,core_mm,2019-03,2020-02,11,ENET_IMPORTED_R15,0.4199618954149707,0.3769991737179563,0.7,-0.025908193759307155,-0.04296272169701437
all_models_common,core_mm,2019-02,2020-01,11,ENET_BOTH_R15,0.42906256268042425,0.5353138512358759,0.8,0.06753582505763017,0.10625128855545168
all_models_common,core_mm,2019-03,2020-02,11,ENET_BOTH_R15,0.41169918722128784,0.3769991737179563,0.7,-0.021212175130016914,-0.03470001350333152
all_models_common,core_mm,2019-02,2020-01,11,ENET_WIDE_R15,0.3412383564236238,0.5353138512358759,0.8,0.140403488269314,0.19407549481225211
all_models_common,core_mm,2019-03,2020-02,11,ENET_WIDE_R15,0.3308703710430792,0.3769991737179563,0.7,0.03192714919499107,0.04612880267487712
all_models_common,core_mm,2019-02,2020-01,11,RF_RESIDUAL_R15,0.44143306146785294,0.5353138512358759,0.8,0.05851149206073253,0.093880789768023
all_models_common,core_mm,2019-03,2020-02,11,RF_RESIDUAL_R15,0.4339056934848907,0.3769991737179563,0.7,-0.03352335381912602,-0.056906519766934394
all_models_common,core_mm,2019-02,2020-01,11,BLEND_LINEAR_RF_R15,0.4352476216165507,0.5353138512358759,0.8,0.06298554018879898,0.10006622961932526
all_models_common,core_mm,2019-03,2020-02,11,BLEND_LINEAR_RF_R15,0.42280182653716564,0.3769991737179563,0.7,-0.02749070640775135,-0.04580265281920931
all_models_common,core_mm,2019-02,2020-01,11,BLEND_WIDE_STATE_R15,0.348017332317425,0.5353138512358759,0.8,0.13422957453787304,0.18729651891845095
all_models_common,core_mm,2019-03,2020-02,11,BLEND_WIDE_STATE_R15,0.3374512337589521,0.3769991737179563,0.7,0.027112074124023028,0.03954793995900424
all_models_common,core_mm,2019-02,2020-02,12,INDEPENDENT_BRIDGE,0.5036205742851665,0.5036205742851665,0.7,0.0,0.0
all_models_common,core_mm,2019-03,2020-03,12,INDEPENDENT_BRIDGE,0.11320731354723074,0.11320731354723074,-0.3,0.0,0.0
all_models_common,core_mm,2019-02,2020-02,12,STABLE_LOCAL_CORE_R14B,0.3809646082238606,0.5036205742851665,0.7,0.06321870236166695,0.12265596606130591
all_models_common,core_mm,2019-03,2020-03,12,STABLE_LOCAL_CORE_R14B,0.1324788637810565,0.11320731354723074,-0.3,0.016297683648434175,0.019271550233825763
all_models_common,core_mm,2019-02,2020-02,12,STATE_SLOW_R15,0.3086458743051897,0.5036205742851665,0.7,0.11459317285426154,0.1949746999799768
all_models_common,core_mm,2019-03,2020-03,12,STATE_SLOW_R15,0.06128909956119733,0.11320731354723074,-0.3,-0.040210470507178686,-0.05191821398603341
all_models_common,core_mm,2019-02,2020-02,12,STATE_MID_R15,0.3660696954633636,0.5036205742851665,0.7,0.07294456944384291,0.1375508788218029
all_models_common,core_mm,2019-03,2020-03,12,STATE_MID_R15,0.10669809234228211,0.11320731354723074,-0.3,-0.005336945654068004,-0.006509221204948623
all_models_common,core_mm,2019-02,2020-02,12,STATE_FAST_R15,0.41039661813105244,0.5036205742851665,0.7,0.04530523994584364,0.09322395615411405
all_models_common,core_mm,2019-03,2020-03,12,STATE_FAST_R15,0.1262728483702088,0.11320731354723074,-0.3,0.010968257288731575,0.013065534822978064
all_models_common,core_mm,2019-02,2020-02,12,STATE_ADAPT_R15,0.3660696954633636,0.5036205742851665,0.7,0.07294456944384291,0.1375508788218029
all_models_common,core_mm,2019-03,2020-03,12,STATE_ADAPT_R15,0.10669809234228211,0.11320731354723074,-0.3,-0.005336945654068004,-0.006509221204948623
all_models_common,core_mm,2019-02,2020-02,12,ENET_DOMESTIC_R15,0.38908363285240133,0.5036205742851665,0.7,0.05810410851617255,0.11453694143276516
all_models_common,core_mm,2019-03,2020-03,12,ENET_DOMESTIC_R15,0.14693028795136487,0.11320731354723074,-0.3,0.029006398319370463,0.03372297440413413
all_models_common,core_mm,2019-02,2020-02,12,ENET_IMPORTED_R15,0.45066242144801855,0.5036205742851665,0.7,0.023604349234077705,0.05295815283714794
all_models_common,core_mm,2019-03,2020-03,12,ENET_IMPORTED_R15,0.18244787094115142,0.11320731354723074,-0.3,0.06201566420673041,0.06924055739392065
all_models_common,core_mm,2019-02,2020-02,12,ENET_BOTH_R15,0.44034383428261553,0.5036205742851665,0.7,0.028856445550966003,0.06327674000255096
all_models_common,core_mm,2019-03,2020-03,12,ENET_BOTH_R15,0.17420470576500308,0.11320731354723074,-0.3,0.0541298190007537,0.06099739221777234
all_models_common,core_mm,2019-02,2020-02,12,ENET_WIDE_R15,0.35250976266713546,0.5036205742851665,0.7,0.08218458619756269,0.15111081161803103
all_models_common,core_mm,2019-03,2020-03,12,ENET_WIDE_R15,0.09356706649088377,0.11320731354723074,-0.3,-0.015845248142679735,-0.019640247056346982
all_models_common,core_mm,2019-02,2020-02,12,RF_RESIDUAL_R15,0.452715722657412,0.5036205742851665,0.7,0.02258463497675816,0.05090485162775449
all_models_common,core_mm,2019-03,2020-03,12,RF_RESIDUAL_R15,0.1963586890384293,0.11320731354723074,-0.3,0.0756316642150287,0.08315137549119855
all_models_common,core_mm,2019-02,2020-02,12,BLEND_LINEAR_RF_R15,0.44652958799103143,0.5036205742851665,0.7,0.025682370919908465,0.05709098629413506
all_models_common,core_mm,2019-03,2020-03,12,BLEND_LINEAR_RF_R15,0.1852810850375944,0.11320731354723074,-0.3,0.06475744752634546,0.07207377149036365
all_models_common,core_mm,2019-02,2020-02,12,BLEND_WIDE_STATE_R15,0.3592895000483617,0.5036205742851665,0.7,0.0775187659332075,0.1443310742368048
all_models_common,core_mm,2019-03,2020-03,12,BLEND_WIDE_STATE_R15,0.10013236410238249,0.11320731354723074,-0.3,-0.010634375166757831,-0.013074949444848216
all_models_common,core_cumulative_log,2019-02,2019-03,1,INDEPENDENT_BRIDGE,0.02507062887121929,0.02507062887121929,-0.10005003335835334,0.0,0.0
all_models_common,core_cumulative_log,2019-03,2019-04,1,INDEPENDENT_BRIDGE,0.40607733673014906,0.40607733673014906,0.39920212695374535,0.0,0.0
all_models_common,core_cumulative_log,2019-02,2019-03,1,STABLE_LOCAL_CORE_R14B,0.14042015715675432,0.02507062887121929,-0.10005003335835334,0.042170732409605366,0.11534952828553502
all_models_common,core_cumulative_log,2019-03,2019-04,1,STABLE_LOCAL_CORE_R14B,0.489501221919977,0.40607733673014906,0.39920212695374535,0.00810665804225097,0.08342388518982796
