geo,origin,band,label_end,f,r,mu,phase,momentum,change,last_month
EL,2023-09,2,2024-03,0.3981774431475426,0.6096974514458916,0.17550349540033902,fading,-11.778303565638396,-17.494144949633323,2023-07
EL,2023-09,3,2024-06,0.3984203240198327,0.26947823371272794,0.17550349540033902,fading,-11.778303565638396,-17.494144949633323,2023-07
EL,2023-09,4,2024-09,0.39854467902644525,0.5245266116061118,0.17550349540033902,fading,-11.778303565638396,-17.494144949633323,2023-07
EL,2023-12,1,2024-03,0.004359027413992356,0.5824599472775241,0.17696724418304463,building,0.3246756098870378,16.572503436389127,2023-10
EL,2023-12,2,2024-06,0.03042203616522692,0.24224072954436038,0.17696724418304463,building,0.3246756098870378,16.572503436389127,2023-10
EL,2023-12,3,2024-09,0.043766296645859036,0.5564378020918411,0.17696724418304463,building,0.3246756098870378,16.572503436389127,2023-10
EL,2023-12,4,2024-12,0.05059855801194269,0.041527411400789326,0.17696724418304463,building,0.3246756098870378,16.572503436389127,2023-10
EL,2024-03,1,2024-06,0.24976262543853114,0.2417448510252971,0.17930953814840178,building,3.554493741941144,15.33279730757954,2024-01
EL,2024-03,2,2024-09,0.24976843123692635,0.5559419235727777,0.17930953814840178,building,3.554493741941144,15.33279730757954,2024-01
EL,2024-03,3,2024-12,0.24977140380570476,0.08054586522842572,0.17930953814840178,building,3.554493741941144,15.33279730757954,2024-01
EL,2024-03,4,2025-03,0.24977292576091925,0.3784606917595918,0.17930953814840178,building,3.554493741941144,15.33279730757954,2024-01
EL,2024-06,1,2024-09,0.32552235114120215,0.5612816195673375,0.1837017713841216,fading,-3.630761835975761,-3.955437445862799,2024-04
EL,2024-06,2,2024-12,0.32513810713539537,0.0858855612229854,0.1837017713841216,fading,-3.630761835975761,-3.955437445862799,2024-04
EL,2024-06,3,2025-03,0.3249413742044223,0.3882266293367471,0.1837017713841216,fading,-3.630761835975761,-3.955437445862799,2024-04
EL,2024-06,4,2025-06,0.32484064694376413,0.34466076571441234,0.1837017713841216,fading,-3.630761835975761,-3.955437445862799,2024-04
EL,2024-09,1,2024-12,0.4347224182972394,0.09309259173418159,0.19313618711880057,fading,-4.0491361354736455,-7.6036298774147895,2024-07
EL,2024-09,2,2025-03,0.4275562216947257,0.3954336598479431,0.19313618711880057,fading,-4.0491361354736455,-7.6036298774147895,2024-07
EL,2024-09,3,2025-06,0.4238871290342387,0.35760025606601803,0.19313618711880057,fading,-4.0491361354736455,-7.6036298774147895,2024-07
EL,2024-09,4,2025-09,0.4220085535920692,0.01437294312549009,0.19313618711880057,fading,-4.0491361354736455,-7.6036298774147895,2024-07
EL,2024-12,1,2025-03,0.25094450479146885,0.38438505785747923,0.19768981887404435,building,3.3873540078878364,7.0181158438635975,2024-10
EL,2024-12,2,2025-06,0.2594203256457048,0.346551654075554,0.19768981887404435,building,3.3873540078878364,7.0181158438635975,2024-10
EL,2024-12,3,2025-09,0.2637599459230735,0.014145963608383197,0.19768981887404435,building,3.3873540078878364,7.0181158438635975,2024-10
EL,2024-12,4,2025-12,0.2659818315050863,0.29950779839879393,0.19768981887404435,building,3.3873540078878364,7.0181158438635975,2024-10
EL,2025-03,1,2025-06,0.20141017241062129,0.34439541611326024,0.20537459672181466,building,4.524196411333492,8.573332546807137,2025-01
EL,2025-03,2,2025-09,0.21021907255065894,0.011989725646089503,0.20537459672181466,building,4.524196411333492,8.573332546807137,2025-01
EL,2025-03,3,2025-12,0.21472922942235817,0.31125359722408913,0.20537459672181466,building,4.524196411333492,8.573332546807137,2025-01
EL,2025-03,4,2026-03,0.21703842974066823,,0.20537459672181466,building,4.524196411333492,8.573332546807137,2025-01
EL,2025-06,1,2025-09,0.3553767947389443,0.012922276212767722,0.20863996841128332,fading,1.7713828711614497,-1.6159711367263867,2025-04
EL,2025-06,2,2025-12,0.3522279838651032,0.31218614779076737,0.20863996841128332,fading,1.7713828711614497,-1.6159711367263867,2025-04
EL,2025-06,3,2026-03,0.35061579269769655,,0.20863996841128332,fading,1.7713828711614497,-1.6159711367263867,2025-04
EL,2025-06,4,2026-06,0.3497903508199843,,0.20863996841128332,fading,1.7713828711614497,-1.6159711367263867,2025-04
EL,2025-09,1,2025-12,0.3157840365290283,0.31248035582332717,0.20957044116274667,fading,-2.47913536420441,-7.003331775537902,2025-07
EL,2025-09,2,2026-03,0.3192746020126334,,0.20957044116274667,fading,-2.47913536420441,-7.003331775537902,2025-07
EL,2025-09,3,2026-06,0.32106177154023924,,0.20957044116274667,fading,-2.47913536420441,-7.003331775537902,2025-07
EL,2025-09,4,2026-09,0.32197680233837356,,0.20957044116274667,fading,-2.47913536420441,-7.003331775537902,2025-07
EL,2025-12,1,2026-03,0.4092211444115111,,0.20998738798162256,fading,-1.7713828711614497,-3.5427657423228993,2025-10
EL,2025-12,2,2026-06,0.39289221364954036,,0.20998738798162256,fading,-1.7713828711614497,-3.5427657423228993,2025-10
EL,2025-12,3,2026-09,0.3845318010994115,,0.20998738798162256,fading,-1.7713828711614497,-3.5427657423228993,2025-10
EL,2025-12,4,2026-12,0.3802512698737454,,0.20998738798162256,fading,-1.7713828711614497,-3.5427657423228993,2025-10
ES,2004-03,1,2004-06,0.1349537528778014,0.3692625452142258,,building,0.9493742192250352,1.266834803302288,2004-01
ES,2004-03,2,2004-09,0.1397496029940023,0.2326883367304314,,building,0.9493742192250352,1.266834803302288,2004-01
ES,2004-03,3,2004-12,0.14220507825349726,0.17910188280312125,,building,0.9493742192250352,1.266834803302288,2004-01
ES,2004-03,4,2005-03,0.14346228158635863,0.11684280095285356,,building,0.9493742192250352,1.266834803302288,2004-01
ES,2004-06,1,2004-09,0.24733248763209645,0.24459695982633975,,building,2.658483381106066,2.8168365416704546,2004-04
ES,2004-06,2,2004-12,0.24367191294381305,0.19101050589902957,,building,2.658483381106066,2.8168365416704546,2004-04
ES,2004-06,3,2005-03,0.24179769870341192,0.12980915870849893,,building,2.658483381106066,2.8168365416704546,2004-04
ES,2004-06,4,2005-06,0.2408381010123266,0.23396385238853523,,building,2.658483381106066,2.8168365416704546,2004-04
ES,2004-09,1,2004-12,0.25065291636509496,0.19734909096739103,,building,3.101023674256112,2.1516494550310767,2004-07
ES,2004-09,2,2005-03,0.2483443810864058,0.13614774377686042,,building,3.101023674256112,2.1516494550310767,2004-07
ES,2004-09,3,2005-06,0.24716241102371703,0.22545728106264537,,building,3.101023674256112,2.1516494550310767,2004-07
ES,2004-09,4,2005-09,0.24655724235162027,0.26917405778729897,,building,3.101023674256112,2.1516494550310767,2004-07
ES,2004-12,1,2005-03,0.22143256852118307,0.13717152083598624,,fading,2.5896344303579895,-0.06884895074807673,2004-10
ES,2004-12,2,2005-06,0.22204742230801644,0.2264810581217712,,fading,2.5896344303579895,-0.06884895074807673,2004-10
ES,2004-12,3,2005-09,0.22236222744687514,0.26445916000277686,,fading,2.5896344303579895,-0.06884895074807673,2004-10
ES,2004-12,4,2005-12,0.22252340767797082,0.2681927577325889,,fading,2.5896344303579895,-0.06884895074807673,2004-10
ES,2005-03,1,2005-06,0.16134007481282972,0.21959691089870712,,fading,1.6654434905136668,-1.4355801837424451,2005-01
ES,2005-03,2,2005-09,0.16436430399149496,0.2575750127797128,,fading,1.6654434905136668,-1.4355801837424451,2005-01
ES,2005-03,3,2005-12,0.1659127093309716,0.26332813580241643,,fading,1.6654434905136668,-1.4355801837424451,2005-01
ES,2005-03,4,2006-03,0.16670549286478367,0.16759356101282777,,fading,1.6654434905136668,-1.4355801837424451,2005-01
ES,2005-06,1,2005-09,0.21972894775998245,0.26015040186498456,,fading,2.083408690284216,-0.5062257400737735,2005-04
ES,2005-06,2,2005-12,0.21773640910843087,0.26590352488768826,,fading,2.083408690284216,-0.5062257400737735,2005-04
ES,2005-06,3,2006-03,0.2167162293188364,0.16293149200235582,,fading,2.083408690284216,-0.5062257400737735,2005-04
ES,2005-06,4,2006-06,0.2161938972665641,0.26473781120815293,,fading,2.083408690284216,-0.5062257400737735,2005-04
ES,2005-09,1,2005-12,0.22126318132308972,0.26848116096816294,,building,2.6668247082161542,1.0013812177024874,2005-07
ES,2005-09,2,2006-03,0.22006495464510203,0.16550912808283053,,building,2.6668247082161542,1.0013812177024874,2005-07
ES,2005-09,3,2006-06,0.2194514625859724,0.26226432719250653,,building,2.6668247082161542,1.0013812177024874,2005-07
ES,2005-09,4,2006-09,0.219137354651698,0.23040832634304817,,building,2.6668247082161542,1.0013812177024874,2005-07
ES,2005-12,1,2006-03,0.24853406658837743,0.1709071232564475,,building,2.616428320182763,0.533019629898547,2005-10
ES,2005-12,2,2006-06,0.24690429043660542,0.2676623223661235,,building,2.616428320182763,0.533019629898547,2005-10
ES,2005-12,3,2006-09,0.2460698450468981,0.22424083514369322,,building,2.616428320182763,0.533019629898547,2005-10
ES,2005-12,4,2006-12,0.245642609007368,0.20275222765647838,,building,2.616428320182763,0.533019629898547,2005-10
ES,2006-03,1,2006-06,0.2228527025101259,0.2660623426561078,0.2240761241732808,building,3.16573198706908,0.49890727885292563,2006-01
ES,2006-03,2,2006-09,0.22284184338672378,0.22264085543367754,0.2240761241732808,building,3.16573198706908,0.49890727885292563,2006-01
ES,2006-03,3,2006-12,0.222836283515542,0.19792687308950616,0.2240761241732808,building,3.16573198706908,0.49890727885292563,2006-01
ES,2006-03,4,2007-03,0.22283343686149681,0.17547099841097916,0.2240761241732808,building,3.16573198706908,0.49890727885292563,2006-01
ES,2006-06,1,2006-09,0.24374859193807877,0.22374029193001857,0.22574864827428706,building,2.9684158287699915,0.3519875085872286,2006-04
ES,2006-06,2,2006-12,0.24258967409128754,0.1990263095858471,0.22574864827428706,building,2.9684158287699915,0.3519875085872286,2006-04
ES,2006-06,3,2007-03,0.2419963081537305,0.17843399998944287,0.22574864827428706,building,2.9684158287699915,0.3519875085872286,2006-04
ES,2006-06,4,2007-06,0.24169250479370127,0.24015534924302717,0.22574864827428706,building,2.9684158287699915,0.3519875085872286,2006-04
ES,2006-09,1,2006-12,0.2331570494531253,0.19874964426532302,0.22929745293045867,fading,3.0685810703444076,-0.09715091672467224,2006-07
ES,2006-09,2,2007-03,0.23319601661593134,0.17815733466891873,0.22929745293045867,fading,3.0685810703444076,-0.09715091672467224,2006-07
ES,2006-09,3,2007-06,0.23321596780328793,0.2404979155959285,0.22929745293045867,fading,3.0685810703444076,-0.09715091672467224,2006-07
ES,2006-09,4,2007-09,0.23322618281121463,0.1687519487183343,0.22929745293045867,fading,3.0685810703444076,-0.09715091672467224,2006-07
ES,2006-12,1,2007-03,0.20463569159725079,0.1766379394597273,0.22816042902693734,fading,0.6939653110540576,-2.274450517715934,2006-10
ES,2006-12,2,2007-06,0.2063951310515045,0.23897852038673714,0.22816042902693734,fading,0.6939653110540576,-2.274450517715934,2006-10
ES,2006-12,3,2007-09,0.20729596405208248,0.16915541364316478,0.22816042902693734,fading,0.6939653110540576,-2.274450517715934,2006-10
ES,2006-12,4,2007-12,0.2077571905483784,0.19856337317176823,0.22816042902693734,fading,0.6939653110540576,-2.274450517715934,2006-10
ES,2007-03,1,2007-06,0.19343831035156392,0.2377738825068689,0.22499919758369127,fading,0.0,-3.0685810703444076,2007-01
ES,2007-03,2,2007-09,0.1951827221867463,0.16795077576329653,0.22499919758369127,fading,0.0,-3.0685810703444076,2007-01
ES,2007-03,3,2007-12,0.19607586104635963,0.1968902235215996,0.22499919758369127,fading,0.0,-3.0685810703444076,2007-01
ES,2007-03,4,2008-03,0.19653314814248177,0.21637394978166477,0.22499919758369127,fading,0.0,-3.0685810703444076,2007-01
ES,2007-06,1,2007-09,0.21755083973622855,0.16912398352727717,0.2242750077992194,building,2.4591403137322914,1.7651750026782338,2007-04
ES,2007-06,2,2007-12,0.2175425336748781,0.19806343128558027,0.2242750077992194,building,2.4591403137322914,1.7651750026782338,2007-04
ES,2007-06,3,2008-03,0.21753828097146666,0.21859797417866514,0.2242750077992194,building,2.4591403137322914,1.7651750026782338,2007-04
ES,2007-06,4,2008-06,0.21753610358732003,0.18240379676578722,0.2242750077992194,building,2.4591403137322914,1.7651750026782338,2007-04
ES,2007-09,1,2007-12,0.20946201911705553,0.19812530343077692,0.222529460148439,building,2.5764136936131763,2.5764136936131763,2007-07
ES,2007-09,2,2008-03,0.20992984639165668,0.21865984632386182,0.222529460148439,building,2.5764136936131763,2.5764136936131763,2007-07
ES,2007-09,3,2008-06,0.21016937395625254,0.18334023529962828,0.222529460148439,building,2.5764136936131763,2.5764136936131763,2007-07
ES,2007-09,4,2008-09,0.21029201206932557,0.256086071923322,0.222529460148439,building,2.5764136936131763,2.5764136936131763,2007-07
ES,2007-12,1,2008-03,0.17155735138713193,0.21662067051780123,0.22095631606952582,fading,2.004075088344564,-0.4550652253877274,2007-10
ES,2007-12,2,2008-06,0.17382588766667673,0.1813010594935677,0.22095631606952582,fading,2.004075088344564,-0.4550652253877274,2007-10
ES,2007-12,3,2008-09,0.17498737824180366,0.2602556395465052,0.22095631606952582,fading,2.004075088344564,-0.4550652253877274,2007-10
ES,2007-12,4,2008-12,0.17558206141626873,0.11064192538526502,0.22095631606952582,fading,2.004075088344564,-0.4550652253877274,2007-10
ES,2008-03,1,2008-06,0.19465911383560197,0.1815214253886136,0.218735217291136,building,3.550668845691007,0.9742551520778306,2008-01
ES,2008-03,2,2008-09,0.19431454995610786,0.26047600544155114,0.218735217291136,building,3.550668845691007,0.9742551520778306,2008-01
ES,2008-03,3,2008-12,0.19413813324980686,0.10820528924689932,0.218735217291136,building,3.550668845691007,0.9742551520778306,2008-01
ES,2008-03,4,2009-03,0.19404780789618073,-0.11118061888892516,0.218735217291136,building,3.550668845691007,0.9742551520778306,2008-01
ES,2008-06,1,2008-09,0.20997079709301528,0.26130976803148215,0.2180604315358603,building,4.399156928153445,2.3950818398088813,2008-04
ES,2008-06,2,2008-12,0.20839795220232085,0.10903905183683038,0.2180604315358603,building,4.399156928153445,2.3950818398088813,2008-04
ES,2008-06,3,2009-03,0.2075926556182853,-0.11592595113877509,0.2180604315358603,building,4.399156928153445,2.3950818398088813,2008-04
ES,2008-06,4,2009-06,0.2071803437672591,0.05212473363428305,0.2180604315358603,building,4.399156928153445,2.3950818398088813,2008-04
ES,2008-09,1,2008-12,0.25589017978074396,0.11222040949394996,0.21688246152655336,building,6.1384327087342285,2.5877638630432216,2008-07
ES,2008-09,2,2009-03,0.2523307391354615,-0.11274459348165551,0.21688246152655336,building,6.1384327087342285,2.5877638630432216,2008-07
ES,2008-09,3,2009-06,0.2505083055250769,0.052696290631840004,0.21688246152655336,building,6.1384327087342285,2.5877638630432216,2008-07
ES,2008-09,4,2009-09,0.24957521951655995,0.03225174599866942,0.21688246152655336,building,6.1384327087342285,2.5877638630432216,2008-07
ES,2008-12,1,2009-03,0.1705236863700166,-0.11484675331559298,0.21656599580229097,fading,1.6321768485694292,-2.766980079584016,2008-10
ES,2008-12,2,2009-06,0.1739474267458264,0.05059413079790256,0.21656599580229097,fading,1.6321768485694292,-2.766980079584016,2008-10
ES,2008-12,3,2009-09,0.1757003818182409,0.03197132927894133,0.21656599580229097,fading,1.6321768485694292,-2.766980079584016,2008-10
ES,2008-12,4,2009-12,0.1765978948153173,0.14660869315944947,0.21656599580229097,fading,1.6321768485694292,-2.766980079584016,2008-10
ES,2009-03,1,2009-06,-0.009183632593787551,0.04256736909390945,0.2161961054087953,fading,-6.656568582933971,-12.7950012916682,2009-01
ES,2009-03,2,2009-09,0.003514071020207504,0.023944567574948217,0.2161961054087953,fading,-6.656568582933971,-12.7950012916682,2009-01
ES,2009-03,3,2009-12,0.010015295270572972,0.1440024438304008,0.2161961054087953,fading,-6.656568582933971,-12.7950012916682,2009-01
ES,2009-03,4,2010-03,0.01334392208676008,0.32333279689995004,0.2161961054087953,fading,-6.656568582933971,-12.7950012916682,2009-01
ES,2009-06,1,2009-09,0.024845312189516577,0.02184807746288156,0.21551470709270437,fading,-4.978692478024129,-6.6108693265935585,2009-04
ES,2009-06,2,2009-12,0.0306687758028467,0.14190595371833412,0.21551470709270437,fading,-4.978692478024129,-6.6108693265935585,2009-04
ES,2009-06,3,2010-03,0.03365038917287177,0.32507689209522717,0.21551470709270437,fading,-4.978692478024129,-6.6108693265935585,2009-04
ES,2009-06,4,2010-06,0.03517697521832458,-0.19194964568555595,0.21551470709270437,fading,-4.978692478024129,-6.6108693265935585,2009-04
ES,2009-09,1,2009-12,0.052215147442942984,0.14221287832500748,0.21405286424439718,building,-0.2600781700057837,6.396490412928188,2009-07
ES,2009-09,2,2010-03,0.05388137317505163,0.3253838167019005,0.21405286424439718,building,-0.2600781700057837,6.396490412928188,2009-07
ES,2009-09,3,2010-06,0.05473448074989126,-0.19096562342216558,0.21405286424439718,building,-0.2600781700057837,6.396490412928188,2009-07
ES,2009-09,4,2010-09,0.055171271828209134,0.4359067035653077,0.21405286424439718,building,-0.2600781700057837,6.396490412928188,2009-07
ES,2009-12,1,2010-03,0.1191862239692363,0.3282656131639213,0.21339734583407413,building,0.6523180339123655,5.631010511936495,2009-10
ES,2009-12,2,2010-06,0.11459976757240636,-0.1880838269601449,0.21339734583407413,building,0.6523180339123655,5.631010511936495,2009-10
ES,2009-12,3,2010-09,0.11225150189722945,0.4409156559513574,0.21339734583407413,building,0.6523180339123655,5.631010511936495,2009-10
ES,2009-12,4,2010-12,0.11104918987153883,-0.23360328345775147,0.21339734583407413,building,0.6523180339123655,5.631010511936495,2009-10
ES,2010-03,1,2010-06,-0.26326027155167453,-0.19895672788356267,0.21330705992590468,building,1.1650617219975175,1.4251398920033012,2010-01
ES,2010-03,2,2010-09,-0.24341488181765403,0.43004275502793954,0.21330705992590468,building,1.1650617219975175,1.4251398920033012,2010-01
ES,2010-03,3,2010-12,-0.23325404227383553,-0.24708774226678332,0.21330705992590468,building,1.1650617219975175,1.4251398920033012,2010-01
ES,2010-03,4,2011-03,-0.22805169242740045,0.4014420342663067,0.21330705992590468,building,1.1650617219975175,1.4251398920033012,2010-01
ES,2010-06,1,2010-09,0.10278645837366057,0.44378882642066086,0.21153565118366516,building,3.325114514868801,2.6727964809564355,2010-04
ES,2010-06,2,2010-12,0.1017841274302459,-0.23334167087406207,0.21153565118366516,building,3.325114514868801,2.6727964809564355,2010-04
ES,2010-06,3,2011-03,0.10127093398721755,0.33212072977342905,0.21153565118366516,building,3.325114514868801,2.6727964809564355,2010-04
ES,2010-06,4,2011-06,0.10100817894438707,-0.09197218620729714,0.21153565118366516,building,3.325114514868801,2.6727964809564355,2010-04
ES,2010-09,1,2010-12,0.020721645005985903,-0.23581711811814235,0.21070878129701254,building,2.541432842256768,1.3763711202592503,2010-07
ES,2010-09,2,2011-03,0.02400674637796449,0.32964528252934894,0.21070878129701254,building,2.541432842256768,1.3763711202592503,2010-07
ES,2010-09,3,2011-06,0.025688718280417553,-0.0951562756308919,0.21070878129701254,building,2.541432842256768,1.3763711202592503,2010-07
ES,2010-09,4,2011-09,0.02654988789447354,0.3162156224719766,0.21070878129701254,building,2.541432842256768,1.3763711202592503,2010-07
ES,2010-12,1,2011-03,0.0381128387577602,0.3338882263385308,0.2102317208657094,fading,1.125715452463453,-2.199399062405348,2010-10
ES,2010-12,2,2011-06,0.04550286468551071,-0.09091333182171006,0.2102317208657094,fading,1.125715452463453,-2.199399062405348,2010-10
ES,2010-12,3,2011-09,0.049286557960518916,0.2693741903833702,0.2102317208657094,fading,1.125715452463453,-2.199399062405348,2010-10
ES,2010-12,4,2011-12,0.05122380891732314,-0.1413508881305137,0.2102317208657094,fading,1.125715452463453,-2.199399062405348,2010-10
ES,2011-03,1,2011-06,-0.19951012160601267,-0.10204026217559044,0.20980955755769526,building,4.537872356853143,1.996439514596375,2011-01
ES,2011-03,2,2011-09,-0.18236065293448042,0.2582472600294898,0.20980955755769526,building,4.537872356853143,1.996439514596375,2011-01
ES,2011-03,3,2011-12,-0.17358012497465583,-0.15090182459785442,0.20980955755769526,building,4.537872356853143,1.996439514596375,2011-01
ES,2011-03,4,2012-03,-0.16908449465922568,0.2503328709450739,0.20980955755769526,building,4.537872356853143,1.996439514596375,2011-01
ES,2011-06,1,2011-09,0.1402577875337765,0.2706143592140063,0.20854160562586196,building,5.916027831271265,4.790312378807812,2011-04
ES,2011-06,2,2011-12,0.13938197879282155,-0.13853472541333792,0.20854160562586196,building,5.916027831271265,4.790312378807812,2011-04
ES,2011-06,3,2012-03,0.13893356471745263,0.1950874128764025,0.20854160562586196,building,5.916027831271265,4.790312378807812,2011-04
ES,2011-06,4,2012-06,0.13870397671086374,-0.07383452063511355,0.20854160562586196,building,5.916027831271265,4.790312378807812,2011-04
ES,2011-09,1,2011-12,-0.049557006369762485,-0.145098638809849,0.20802051428835291,fading,2.8370697129215614,-1.7008026439315813,2011-07
ES,2011-09,2,2012-03,-0.040152826190008976,0.18852349947989136,0.20802051428835291,fading,2.8370697129215614,-1.7008026439315813,2011-07
ES,2011-09,3,2012-06,-0.035337885937975176,-0.07831415438457591,0.20802051428835291,fading,2.8370697129215614,-1.7008026439315813,2011-07
ES,2011-09,4,2012-09,-0.03287263652893393,0.6425010542718134,0.20802051428835291,fading,2.8370697129215614,-1.7008026439315813,2011-07
ES,2011-12,1,2012-03,0.03997951738769718,0.19373916859698528,0.20718290529756853,fading,0.4678371106100485,-5.448190720661216,2011-10
ES,2011-12,2,2012-06,0.04639151542053946,-0.07309848526748194,0.20718290529756853,fading,0.4678371106100485,-5.448190720661216,2011-10
ES,2011-12,3,2012-09,0.049674458413354695,0.6040113864990359,0.20718290529756853,fading,0.4678371106100485,-5.448190720661216,2011-10
ES,2011-12,4,2012-12,0.05135532522567609,-0.03126425841311477,0.20718290529756853,fading,0.4678371106100485,-5.448190720661216,2011-10
ES,2012-03,1,2012-06,-0.23158513443981596,-0.09195748764049971,0.20685667622484574,fading,1.847627616757336,-0.9894420961642254,2012-01
ES,2012-03,2,2012-09,-0.2124124055302038,0.5851523841260179,0.20685667622484574,fading,1.847627616757336,-0.9894420961642254,2012-01
ES,2012-03,3,2012-12,-0.20259596832848237,-0.04939062330567621,0.20685667622484574,fading,1.847627616757336,-0.9894420961642254,2012-01
ES,2012-03,4,2013-03,-0.19756995248120104,0.27834263282616906,0.20685667622484574,fading,1.847627616757336,-0.9894420961642254,2012-01
ES,2012-06,1,2012-09,0.12747966785932155,0.6018525422518236,0.20459777758035017,building,2.6483988874472857,2.180561776837237,2012-04
ES,2012-06,2,2012-12,0.12479553792412224,-0.03269046517987071,0.20459777758035017,building,2.6483988874472857,2.180561776837237,2012-04
ES,2012-06,3,2013-03,0.12342126339730021,0.22017398493519535,0.20459777758035017,building,2.6483988874472857,2.180561776837237,2012-04
ES,2012-06,4,2013-06,0.12271763483956732,-0.14944438631788334,0.20459777758035017,building,2.6483988874472857,2.180561776837237,2012-04
ES,2012-09,1,2012-12,-0.028094509710014925,-0.03600608348811424,0.20422008489851903,fading,1.0244824948425162,-0.8231451219148198,2012-07
ES,2012-09,2,2013-03,-0.020437190996609872,0.21685836662695177,0.20422008489851903,fading,1.0244824948425162,-0.8231451219148198,2012-07
ES,2012-09,3,2013-06,-0.016516643815346486,-0.15393631590875353,0.20422008489851903,fading,1.0244824948425162,-0.8231451219148198,2012-07
ES,2012-09,4,2013-09,-0.014509323658539658,0.13991788120404047,0.20422008489851903,fading,1.0244824948425162,-0.8231451219148198,2012-07
ES,2012-12,1,2013-03,0.2127828482085196,0.23004914267530707,0.2031974566848365,fading,1.2422519998556822,-1.4061468875916034,2012-10
ES,2012-12,2,2013-06,0.2135952608821513,-0.1407455398603983,0.2031974566848365,fading,1.2422519998556822,-1.4061468875916034,2012-10
ES,2012-12,3,2013-09,0.2140112161710507,0.07877915937134865,0.2031974566848365,fading,1.2422519998556822,-1.4061468875916034,2012-10
ES,2012-12,4,2013-12,0.21422418527896725,-0.21784639422065497,0.2031974566848365,fading,1.2422519998556822,-1.4061468875916034,2012-10
ES,2013-03,1,2013-06,-0.13267311352694552,-0.15836782306655614,0.20242341845276676,building,1.5730661454835513,0.5485836506410351,2013-01
ES,2013-03,2,2013-09,-0.11315701636309779,0.06115687616519083,0.20242341845276676,building,1.5730661454835513,0.5485836506410351,2013-01
ES,2013-03,3,2013-12,-0.10316477461520777,-0.23068029346019245,0.20242341845276676,building,1.5730661454835513,0.5485836506410351,2013-01
ES,2013-03,4,2014-03,-0.0980487468402881,0.22139487714425335,0.20242341845276676,building,1.5730661454835513,0.5485836506410351,2013-01
ES,2013-06,1,2013-09,0.12865505323702234,0.07340703307072656,0.19935196584847412,fading,-1.812054111319469,-3.0543061111751513,2013-04
ES,2013-06,2,2013-12,0.12986907355158747,-0.21843013655465673,0.19935196584847412,fading,-1.812054111319469,-3.0543061111751513,2013-04
ES,2013-06,3,2014-03,0.13049065195264478,0.15793205276581776,0.19935196584847412,fading,-1.812054111319469,-3.0543061111751513,2013-04
ES,2013-06,4,2014-06,0.13080890009398616,-0.039327284988764616,0.19935196584847412,fading,-1.812054111319469,-3.0543061111751513,2013-04
ES,2013-09,1,2013-12,-0.12435969977626622,-0.2285801147063596,0.19695915377486087,fading,-0.33500868852814847,-1.9080748340116997,2013-07
ES,2013-09,2,2014-03,-0.10907890755744067,0.14778207461411486,0.19695915377486087,fading,-0.33500868852814847,-1.9080748340116997,2013-07
ES,2013-09,3,2014-06,-0.10125514194140191,-0.04543004113393371,0.19695915377486087,fading,-0.33500868852814847,-1.9080748340116997,2013-07
ES,2013-09,4,2014-09,-0.09724937394599009,0.059594709045567296,0.19695915377486087,fading,-0.33500868852814847,-1.9080748340116997,2013-07
ES,2013-12,1,2014-03,-0.018331268488674297,0.15509451589125653,0.1962342424563482,building,1.6997576368570435,3.5118117481765125,2013-10
ES,2013-12,2,2014-06,-0.011842837030615077,-0.03811759985679206,0.1962342424563482,building,1.6997576368570435,3.5118117481765125,2013-10
ES,2013-12,3,2014-09,-0.008520760124088695,0.016843750794303298,0.1962342424563482,building,1.6997576368570435,3.5118117481765125,2013-10
ES,2013-12,4,2014-12,-0.006819856747947194,-0.15706914416568757,0.1962342424563482,building,1.6997576368570435,3.5118117481765125,2013-10
ES,2014-03,1,2014-06,-0.14734057134669792,-0.050896888547267705,0.19583381166534933,fading,-1.578386770126201,-1.2433780815980526,2014-01
ES,2014-03,2,2014-09,-0.13792639628820433,0.004064462103827641,0.19583381166534933,fading,-1.578386770126201,-1.2433780815980526,2014-01
ES,2014-03,3,2014-12,-0.13310633865825552,-0.16445955695199715,0.19583381166534933,fading,-1.578386770126201,-1.2433780815980526,2014-01
ES,2014-03,4,2015-03,-0.1306384691517218,0.21795798348431392,0.19583381166534933,fading,-1.578386770126201,-1.2433780815980526,2014-01
ES,2014-06,1,2014-09,0.08631233357369296,0.017016927410429854,0.19511971922794014,fading,-1.8141087070649746,-3.513866343922018,2014-04
ES,2014-06,2,2014-12,0.0826746744841554,-0.15150709164539497,0.19511971922794014,fading,-1.8141087070649746,-3.513866343922018,2014-04
ES,2014-06,3,2015-03,0.08081219303031213,0.15878505254576702,0.19511971922794014,fading,-1.8141087070649746,-3.513866343922018,2014-04
ES,2014-06,4,2015-06,0.07985860252594444,0.11087830188995125,0.19511971922794014,fading,-1.8141087070649746,-3.513866343922018,2014-04
ES,2014-09,1,2014-12,-0.09752540898298122,-0.15911734656604296,0.19348276577311585,building,1.017532804165171,2.595919574291372,2014-07
ES,2014-09,2,2015-03,-0.0893750611191801,0.1511747976251191,0.19348276577311585,building,1.017532804165171,2.595919574291372,2014-07
ES,2014-09,3,2015-06,-0.08520208301291399,0.1056990468091309,0.19348276577311585,building,1.017532804165171,2.595919574291372,2014-07
ES,2014-09,4,2015-09,-0.08306551822250574,0.018764636181152778,0.19348276577311585,building,1.017532804165171,2.595919574291372,2014-07
