origin,band,czech_phase,lambda_building,n_building,lambda_fading,n_fading,lambda_single,n_single,f_cz,mu_own,mu_target
2023-03,2,fading,0.5680844870256807,1022,0.400869635347739,934,0.49433214197557174,1956,0.6814620568581686,0.10802108443111812,0.16502189413483095
2023-03,3,fading,0.642681523538495,1001,0.5944118114115565,929,0.6207117195876051,1930,0.6907625679812512,0.10802108443111812,0.16502189413483095
2023-03,4,fading,0.6125851247006866,977,0.6394020945887402,927,0.6252189909514803,1904,0.6955244296762695,0.10802108443111812,0.16502189413483095
2023-04,1,fading,0.5680211013133653,1037,0.5247441415928102,971,0.5482280225468116,2008,0.6235473587351384,0.10802523448305186,0.16502189413483095
2023-04,2,fading,0.6024852455162585,1034,0.4333284594774887,948,0.5282322586916519,1982,0.6415536687734616,0.10802523448305186,0.16502189413483095
2023-04,3,fading,0.6895091390656312,1022,0.6010611954196488,934,0.6505102305188063,1956,0.6507728995130831,0.10802523448305186,0.16502189413483095
2023-04,4,fading,0.6654767343062892,1001,0.6399402364153443,929,0.6538535559254597,1930,0.6554931456517695,0.10802523448305186,0.16502189413483095
2023-05,1,fading,0.5680211013133653,1037,0.5247441415928102,971,0.5482280225468116,2008,0.42254658818403407,0.1080293845349856,0.16502189413483095
2023-05,2,fading,0.6024852455162585,1034,0.4333284594774887,948,0.5282322586916519,1982,0.45280993595090085,0.1080293845349856,0.16502189413483095
2023-05,3,fading,0.6895091390656312,1022,0.6010611954196488,934,0.6505102305188063,1956,0.4683047700075366,0.1080293845349856,0.16502189413483095
2023-05,4,fading,0.6654767343062892,1001,0.6399402364153443,929,0.6538535559254597,1930,0.47623812504453417,0.1080293845349856,0.16502189413483095
2023-06,1,fading,0.5680211013133653,1037,0.5247441415928102,971,0.5482280225468116,2008,0.32890905625916483,0.1121314836919728,0.16502189413483095
2023-06,2,fading,0.6024852455162585,1034,0.4333284594774887,948,0.5282322586916519,1982,0.3612139102040976,0.1121314836919728,0.16502189413483095
2023-06,3,fading,0.6895091390656312,1022,0.6010611954196488,934,0.6505102305188063,1956,0.3777539954239031,0.1121314836919728,0.16502189413483095
2023-06,4,fading,0.6654767343062892,1001,0.6399402364153443,929,0.6538535559254597,1930,0.3862225190564435,0.1121314836919728,0.16502189413483095
2023-07,1,building,0.5665656839374008,1038,0.5302794266426167,996,0.5490824656557338,2034,0.37884212298336856,0.11623358284896002,0.16502189413483095
2023-07,2,building,0.5923063773919436,1037,0.45068719725342976,971,0.527466775033619,2008,0.4018159085394665,0.11623358284896002,0.16502189413483095
2023-07,3,building,0.6839731708678153,1034,0.6004193840724246,948,0.6473193743663874,1982,0.4135784867441887,0.11623358284896002,0.16502189413483095
2023-07,4,building,0.665218467987816,1022,0.6437806018047092,934,0.6557673476925684,1956,0.4196009267850063,0.11623358284896002,0.16502189413483095
2023-08,1,fading,0.5665656839374008,1038,0.5302794266426167,996,0.5490824656557338,2034,0.43669789761295275,0.11628776001332874,0.16502189413483095
2023-08,2,fading,0.5923063773919436,1037,0.45068719725342976,971,0.527466775033619,2008,0.45138283990803024,0.11628776001332874,0.16502189413483095
2023-08,3,fading,0.6839731708678153,1034,0.6004193840724246,948,0.6473193743663874,1982,0.45890153036310993,0.11628776001332874,0.16502189413483095
2023-08,4,fading,0.665218467987816,1022,0.6437806018047092,934,0.6557673476925684,1956,0.4627510998761107,0.11628776001332874,0.16502189413483095
2023-09,1,fading,0.5665656839374008,1038,0.5302794266426167,996,0.5490824656557338,2034,0.3846369053045991,0.11634193717769747,0.16502189413483095
2023-09,2,fading,0.5923063773919436,1037,0.45068719725342976,971,0.527466775033619,2008,0.4007940745713885,0.11634193717769747,0.16502189413483095
2023-09,3,fading,0.6839731708678153,1034,0.6004193840724246,948,0.6473193743663874,1982,0.4090665452359847,0.11634193717769747,0.16502189413483095
2023-09,4,fading,0.665218467987816,1022,0.6437806018047092,934,0.6557673476925684,1956,0.4133020502162579,0.11634193717769747,0.16502189413483095
2023-10,1,fading,0.5647105137439581,1039,0.5155911427147454,1021,0.5402411719383129,2060,0.30403711265560657,0.11634193717769747,0.16502189413483095
2023-10,2,fading,0.5841853958057137,1038,0.4302926497166311,996,0.5097771602081002,2034,0.32355062590133116,0.11634193717769747,0.16502189413483095
2023-10,3,fading,0.6691071136507925,1037,0.5660999563745062,971,0.6219160386398668,2008,0.3335415446831422,0.11634193717769747,0.16502189413483095
2023-10,4,fading,0.6346325617235309,1034,0.627691534906764,948,0.6315885842131599,1982,0.3386568950994293,0.11634193717769747,0.16502189413483095
2023-11,1,building,0.5647105137439581,1039,0.5155911427147454,1021,0.5402411719383129,2060,0.2224424478830377,0.11634193717769747,0.16502189413483095
2023-11,2,building,0.5841853958057137,1038,0.4302926497166311,996,0.5097771602081002,2034,0.2448554608072935,0.11634193717769747,0.16502189413483095
2023-11,3,building,0.6691071136507925,1037,0.5660999563745062,971,0.6219160386398668,2008,0.2563309234245124,0.11634193717769747,0.16502189413483095
2023-11,4,building,0.6346325617235309,1034,0.627691534906764,948,0.6315885842131599,1982,0.26220636028452854,0.11634193717769747,0.16502189413483095
2023-12,1,building,0.5647105137439581,1039,0.5155911427147454,1021,0.5402411719383129,2060,0.27161277232773884,0.11635443720894756,0.16502189413483095
2023-12,2,building,0.5841853958057137,1038,0.4302926497166311,996,0.5097771602081002,2034,0.2864208884532646,0.11635443720894756,0.16502189413483095
2023-12,3,building,0.6691071136507925,1037,0.5660999563745062,971,0.6219160386398668,2008,0.2940026439095338,0.11635443720894756,0.16502189413483095
2023-12,4,building,0.6346325617235309,1034,0.627691534906764,948,0.6315885842131599,1982,0.2978845027031436,0.11635443720894756,0.16502189413483095
2024-01,1,fading,0.5578616505013481,1042,0.5034180405652868,1044,0.5302952953970252,2086,0.21410994740130987,0.11636693724019764,0.16502189413483095
2024-01,2,fading,0.5845545138919914,1039,0.3996592469581185,1021,0.49187547828847583,2060,0.23077121318313962,0.11636693724019764,0.16502189413483095
2024-01,3,fading,0.6593738288844999,1038,0.5053955319126545,996,0.5847806702593581,2034,0.23930178126343638,0.11636693724019764,0.16502189413483095
2024-01,4,fading,0.6157365779363566,1037,0.5690247174048488,971,0.5943288393594733,2008,0.24366943212054834,0.11636693724019764,0.16502189413483095
2024-02,1,building,0.5578616505013481,1042,0.5034180405652868,1044,0.5302952953970252,2086,0.12180868289789842,0.12034850960705279,0.16502189413483095
2024-02,2,building,0.5845545138919914,1039,0.3996592469581185,1021,0.49187547828847583,2060,0.142723689468618,0.12034850960705279,0.16502189413483095
2024-02,3,building,0.6593738288844999,1038,0.5053955319126545,996,0.5847806702593581,2034,0.15343217283282642,0.12034850960705279,0.16502189413483095
2024-02,4,building,0.6157365779363566,1037,0.5690247174048488,971,0.5943288393594733,2008,0.1589149163153011,0.12034850960705279,0.16502189413483095
2024-03,1,building,0.5578616505013481,1042,0.5034180405652868,1044,0.5302952953970252,2086,0.2402484993258974,0.12433008197390794,0.16502189413483095
2024-03,2,building,0.5845545138919914,1039,0.3996592469581185,1021,0.49187547828847583,2060,0.24848381502119818,0.12433008197390794,0.16502189413483095
2024-03,3,building,0.6593738288844999,1038,0.5053955319126545,996,0.5847806702593581,2034,0.25270029665719224,0.12433008197390794,0.16502189413483095
2024-03,4,building,0.6157365779363566,1037,0.5690247174048488,971,0.5943288393594733,2008,0.2548591352548212,0.12433008197390794,0.16502189413483095
2024-04,1,building,0.5557366745812881,1059,0.5038859915917746,1053,0.5295526436014578,2112,0.316368578688776,0.1244716599536474,0.16502189413483095
2024-04,2,building,0.5858568495941254,1042,0.4081949755796858,1044,0.49524534871560244,2086,0.31727692341237584,0.1244716599536474,0.16502189413483095
2024-04,3,building,0.6570277713971515,1039,0.5088828286869795,1021,0.5825171327488028,2060,0.317741995910859,0.1244716599536474,0.16502189413483095
2024-04,4,building,0.6110535909394991,1038,0.5517551989606659,996,0.582297762143625,2034,0.3179801130300823,0.1244716599536474,0.16502189413483095
2024-05,1,building,0.5557366745812881,1059,0.5038859915917746,1053,0.5295526436014578,2112,0.1950792451914242,0.12461323793338687,0.16502189413483095
2024-05,2,building,0.5858568495941254,1042,0.4081949755796858,1044,0.49524534871560244,2086,0.20505856214403986,0.12461323793338687,0.16502189413483095
2024-05,3,building,0.6570277713971515,1039,0.5088828286869795,1021,0.5825171327488028,2060,0.21016797242377908,0.12461323793338687,0.16502189413483095
2024-05,4,building,0.6110535909394991,1038,0.5517551989606659,996,0.582297762143625,2034,0.21278399048700558,0.12461323793338687,0.16502189413483095
2024-06,1,building,0.5557366745812881,1059,0.5038859915917746,1053,0.5295526436014578,2112,0.1674137384995397,0.12463386387689808,0.16502189413483095
2024-06,2,building,0.5858568495941254,1042,0.4081949755796858,1044,0.49524534871560244,2086,0.17786002873551252,0.12463386387689808,0.16502189413483095
2024-06,3,building,0.6570277713971515,1039,0.5088828286869795,1021,0.5825171327488028,2060,0.18320852933633058,0.12463386387689808,0.16502189413483095
2024-06,4,building,0.6110535909394991,1038,0.5517551989606659,996,0.582297762143625,2034,0.18594696164394942,0.12463386387689808,0.16502189413483095
2024-07,1,building,0.5545626895857778,1080,0.5043900821065447,1058,0.5294112509860777,2138,0.10873050020737256,0.12465448982040932,0.16502189413483095
2024-07,2,building,0.5808975927445218,1059,0.4070861127460574,1053,0.49248052110766916,2112,0.12185523268932992,0.12465448982040932,0.16502189413483095
2024-07,3,building,0.6560353622294278,1042,0.5054450938999728,1044,0.5789209906759533,2086,0.12857509572009207,0.12465448982040932,0.16502189413483095
2024-07,4,building,0.6110647623304423,1039,0.5409028491040371,1021,0.5757126616270082,2060,0.1320156655918423,0.12465448982040932,0.16502189413483095
2024-08,1,building,0.5545626895857778,1080,0.5043900821065447,1058,0.5294112509860777,2138,0.2695814213456503,0.13283396369162978,0.16502189413483095
2024-08,2,building,0.5808975927445218,1059,0.4070861127460574,1053,0.49248052110766916,2112,0.26829554601804356,0.13283396369162978,0.16502189413483095
2024-08,3,building,0.6560353622294278,1042,0.5054450938999728,1044,0.5789209906759533,2086,0.2676371778503089,0.13283396369162978,0.16502189413483095
2024-08,4,building,0.6110647623304423,1039,0.5409028491040371,1021,0.5757126616270082,2060,0.2673000933484287,0.13283396369162978,0.16502189413483095
2024-09,1,fading,0.5545626895857778,1080,0.5043900821065447,1058,0.5294112509860777,2138,0.26582697086548795,0.14101343756285026,0.16502189413483095
2024-09,2,fading,0.5808975927445218,1059,0.4070861127460574,1053,0.49248052110766916,2112,0.2650427499396915,0.14101343756285026,0.16502189413483095
2024-09,3,fading,0.6560353622294278,1042,0.5054450938999728,1044,0.5789209906759533,2086,0.26464122882568364,0.14101343756285026,0.16502189413483095
2024-09,4,fading,0.6110647623304423,1039,0.5409028491040371,1021,0.5757126616270082,2060,0.2644356500153117,0.14101343756285026,0.16502189413483095
2024-10,1,fading,0.5531389970502453,1086,0.5035611416522878,1078,0.5281701315275287,2164,0.18568643020339937,0.14115504917563054,0.16502189413483095
2024-10,2,fading,0.5752418128040118,1080,0.4089459285233695,1058,0.49129747440733884,2138,0.19114032573022888,0.14115504917563054,0.16502189413483095
2024-10,3,fading,0.6479969928770443,1059,0.5064725642659816,1053,0.5757140595169606,2112,0.19393272023996563,0.14115504917563054,0.16502189413483095
2024-10,4,fading,0.6101446757269694,1042,0.526413720169577,1044,0.5671756184178792,2086,0.19536242622895084,0.14115504917563054,0.16502189413483095
2024-11,1,fading,0.5531389970502453,1086,0.5035611416522878,1078,0.5281701315275287,2164,0.1734053023430332,0.14129666078841083,0.16502189413483095
2024-11,2,fading,0.5752418128040118,1080,0.4089459285233695,1058,0.49129747440733884,2138,0.1789210830385061,0.14129666078841083,0.16502189413483095
2024-11,3,fading,0.6479969928770443,1059,0.5064725642659816,1053,0.5757140595169606,2112,0.1817451627545883,0.14129666078841083,0.16502189413483095
2024-11,4,fading,0.6101446757269694,1042,0.526413720169577,1044,0.5671756184178792,2086,0.18319109156922234,0.14129666078841083,0.16502189413483095
2024-12,1,fading,0.5531389970502453,1086,0.5035611416522878,1078,0.5281701315275287,2164,0.18534299736477156,0.14129666078841083,0.16502189413483095
2024-12,2,fading,0.5752418128040118,1080,0.4089459285233695,1058,0.49129747440733884,2138,0.18900624379676448,0.14129666078841083,0.16502189413483095
2024-12,3,fading,0.6479969928770443,1059,0.5064725642659816,1053,0.5757140595169606,2112,0.19088182596994485,0.14129666078841083,0.16502189413483095
2024-12,4,fading,0.6101446757269694,1042,0.526413720169577,1044,0.5671756184178792,2086,0.19184212404261322,0.14129666078841083,0.16502189413483095
2025-01,1,fading,0.5501506745603942,1098,0.5003130329677347,1092,0.5250241089806785,2190,0.1606223514762807,0.14129666078841083,0.16502189413483095
2025-01,2,fading,0.5720235942432731,1086,0.4004499867622003,1078,0.4850207596976454,2164,0.16548859839530608,0.14129666078841083,0.16502189413483095
2025-01,3,fading,0.6382575286436886,1080,0.5060348950482891,1058,0.571257801326772,2138,0.16798011681784716,0.14129666078841083,0.16502189413483095
2025-01,4,fading,0.6104127880973381,1059,0.5255015130099283,1053,0.5669521610699076,2112,0.16925577425018812,0.14129666078841083,0.16502189413483095
2025-02,1,fading,0.5501506745603942,1098,0.5003130329677347,1092,0.5250241089806785,2190,0.19294549247321413,0.14536540938066211,0.16502189413483095
2025-02,2,fading,0.5720235942432731,1086,0.4004499867622003,1078,0.4850207596976454,2164,0.19452294694672648,0.14536540938066211,0.16502189413483095
2025-02,3,fading,0.6382575286436886,1080,0.5060348950482891,1058,0.571257801326772,2138,0.19533060363716484,0.14536540938066211,0.16502189413483095
2025-02,4,fading,0.6104127880973381,1059,0.5255015130099283,1053,0.5669521610699076,2112,0.19574412386266926,0.14536540938066211,0.16502189413483095
2025-03,1,building,0.5501506745603942,1098,0.5003130329677347,1092,0.5250241089806785,2190,0.2585382625161798,0.1494341579729134,0.16502189413483095
2025-03,2,building,0.5720235942432731,1086,0.4004499867622003,1078,0.4850207596976454,2164,0.2548368792153243,0.1494341579729134,0.16502189413483095
2025-03,3,building,0.6382575286436886,1080,0.5060348950482891,1058,0.571257801326772,2138,0.25294177096528625,0.1494341579729134,0.16502189413483095
2025-03,4,building,0.6104127880973381,1059,0.5255015130099283,1053,0.5669521610699076,2112,0.2519714755412668,0.1494341579729134,0.16502189413483095
2025-04,1,building,0.5487691849713642,1120,0.4996797265586848,1096,0.5240946405314544,2216,0.2747439325777263,0.1495299941018435,0.16502189413483095
2025-04,2,building,0.5738760816259388,1098,0.4018300746210925,1092,0.4865360756378046,2190,0.2704412932229295,0.1495299941018435,0.16502189413483095
2025-04,3,building,0.6383555236027302,1086,0.507015959148403,1078,0.571503195935673,2164,0.2682383418732736,0.1495299941018435,0.16502189413483095
2025-04,4,building,0.6121368956529961,1080,0.5271312890764708,1058,0.5689756893191732,2138,0.2671104307822498,0.1495299941018435,0.16502189413483095
2025-05,1,building,0.5487691849713642,1120,0.4996797265586848,1096,0.5240946405314544,2216,0.2180250690094868,0.1496258302307736,0.16502189413483095
2025-05,2,building,0.5738760816259388,1098,0.4018300746210925,1092,0.4865360756378046,2190,0.21873324536037222,0.1496258302307736,0.16502189413483095
2025-05,3,building,0.6383555236027302,1086,0.507015959148403,1078,0.571503195935673,2164,0.21909583165202562,0.1496258302307736,0.16502189413483095
2025-05,4,building,0.6121368956529961,1080,0.5271312890764708,1058,0.5689756893191732,2138,0.2192814758333521,0.1496258302307736,0.16502189413483095
2025-06,1,fading,0.5487691849713642,1120,0.4996797265586848,1096,0.5240946405314544,2216,0.2130309804715885,0.1536945788230249,0.16502189413483095
2025-06,2,fading,0.5738760816259388,1098,0.4018300746210925,1092,0.4865360756378046,2190,0.21400422129387717,0.1536945788230249,0.16502189413483095
2025-06,3,fading,0.6383555236027302,1086,0.507015959148403,1078,0.571503195935673,2164,0.21450252059488892,0.1536945788230249,0.16502189413483095
2025-06,4,fading,0.6121368956529961,1080,0.5271312890764708,1058,0.5689756893191732,2138,0.21475764983700696,0.1536945788230249,0.16502189413483095
2025-07,1,fading,0.5476273754077409,1142,0.4993948724996014,1100,0.5235510419011029,2242,0.2104490333988119,0.15776332741527618,0.16502189413483095
2025-07,2,fading,0.5677732998988404,1120,0.40132097142718637,1096,0.48351941799161396,2216,0.21144741942796164,0.15776332741527618,0.16502189413483095
2025-07,3,fading,0.6363138913381278,1098,0.5107021788370167,1092,0.5723039520761483,2190,0.21195859307488632,0.15776332741527618,0.16502189413483095
2025-07,4,fading,0.6136076540508507,1086,0.5287151243977686,1078,0.5703104357681656,2164,0.21222031398211175,0.15776332741527618,0.16502189413483095
2025-08,1,fading,0.5476273754077409,1142,0.4993948724996014,1100,0.5235510419011029,2242,0.22268324595400343,0.15780512091581295,0.16502189413483095
2025-08,2,fading,0.5677732998988404,1120,0.40132097142718637,1096,0.48351941799161396,2216,0.2227312491985126,0.15780512091581295,0.16502189413483095
2025-08,3,fading,0.6363138913381278,1098,0.5107021788370167,1092,0.5723039520761483,2190,0.22275582685970127,0.15780512091581295,0.16502189413483095
2025-08,4,fading,0.6136076540508507,1086,0.5287151243977686,1078,0.5703104357681656,2164,0.22276841062222985,0.15780512091581295,0.16502189413483095
2025-09,1,fading,0.5476273754077409,1142,0.4993948724996014,1100,0.5235510419011029,2242,0.2752914171970473,0.1578469144163497,0.16502189413483095
2025-09,2,fading,0.5677732998988404,1120,0.40132097142718637,1096,0.48351941799161396,2216,0.2712844523376425,0.1578469144163497,0.16502189413483095
2025-09,3,fading,0.6363138913381278,1098,0.5107021788370167,1092,0.5723039520761483,2190,0.26923288632962716,0.1578469144163497,0.16502189413483095
2025-09,4,fading,0.6136076540508507,1086,0.5287151243977686,1078,0.5703104357681656,2164,0.2681824845335234,0.1578469144163497,0.16502189413483095
2025-10,1,fading,0.5461288822207186,1155,0.49508011091979054,1113,0.5206410789311183,2268,0.2043667233412403,0.15788437332981842,0.16502189413483095
2025-10,2,fading,0.5640400707804141,1142,0.40403485573616277,1100,0.4836038974511509,2242,0.20638944917849114,0.15788437332981842,0.16502189413483095
2025-10,3,fading,0.6349140437416056,1120,0.5103259870155615,1096,0.5716083124156374,2216,0.2074250848071636,0.15788437332981842,0.16502189413483095
2025-10,4,fading,0.6135294482876177,1098,0.5277745683903041,1092,0.5697418608109658,2190,0.20795533024904386,0.15788437332981842,0.16502189413483095
2025-11,1,fading,0.5461288822207186,1155,0.49508011091979054,1113,0.5206410789311183,2268,0.18120343328864794,0.15792183224328712,0.16502189413483095
2025-11,2,fading,0.5640400707804141,1142,0.40403485573616277,1100,0.4836038974511509,2242,0.1846801909713903,0.15792183224328712,0.16502189413483095
2025-11,3,fading,0.6349140437416056,1120,0.5103259870155615,1096,0.5716083124156374,2216,0.1864602909049544,0.15792183224328712,0.16502189413483095
2025-11,4,fading,0.6135294482876177,1098,0.5277745683903041,1092,0.5697418608109658,2190,0.1873717020709392,0.15792183224328712,0.16502189413483095
2025-12,1,fading,0.5461288822207186,1155,0.49508011091979054,1113,0.5206410789311183,2268,0.15157947014529657,0.16200300620257133,0.16502189413483095
2025-12,2,fading,0.5640400707804141,1142,0.40403485573616277,1100,0.4836038974511509,2242,0.156735184529796,0.16200300620257133,0.16502189413483095
2025-12,3,fading,0.6349140437416056,1120,0.5103259870155615,1096,0.5716083124156374,2216,0.15937491029465975,0.16200300620257133,0.16502189413483095
2025-12,4,fading,0.6135294482876177,1098,0.5277745683903041,1092,0.5697418608109658,2190,0.16072644988626997,0.16200300620257133,0.16502189413483095
2026-01,1,fading,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.22798239163032052,0.16608418016185553,0.16502189413483095
2026-01,2,fading,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.22628494414703335,0.16608418016185553,0.16502189413483095
2026-01,3,fading,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.22541585103559028,0.16608418016185553,0.16502189413483095
2026-01,4,fading,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.22497087536253146,0.16608418016185553,0.16502189413483095
2026-02,1,fading,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.18189752207284918,0.16608418016185555,0.16502189413483095
2026-02,2,fading,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.18412028709608338,0.16608418016185555,0.16502189413483095
2026-02,3,fading,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.18525834278797929,0.16608418016185555,0.16502189413483095
2026-02,4,fading,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.18584102730222998,0.16608418016185555,0.16502189413483095
2026-03,1,building,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.24479349781585755,0.16608418016185555,0.16502189413483095
2026-03,2,building,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.2418348983324782,0.16608418016185555,0.16502189413483095
2026-03,3,building,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.24032009539698795,0.16608418016185555,0.16502189413483095
2026-03,4,building,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.23954451629401696,0.16608418016185555,0.16502189413483095
2026-04,1,building,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.33913460429043746,0.16608418016185555,0.16502189413483095
2026-04,2,building,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.32942810930498184,0.16608418016185555,0.16502189413483095
2026-04,3,building,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.3244583838724286,0.16608418016185555,0.16502189413483095
2026-04,4,building,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.3219138844509613,0.16608418016185555,0.16502189413483095
2026-05,1,building,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.2957430001839691,0.16608418016185555,0.16502189413483095
2026-05,2,building,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.29101691665498497,0.16608418016185555,0.16502189413483095
2026-05,3,building,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.28859716188814505,0.16608418016185555,0.16502189413483095
2026-05,4,building,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.2873582474475231,0.16608418016185555,0.16502189413483095
2026-06,1,building,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.2581067183470795,0.16614683234332492,0.16502189413483095
2026-06,2,building,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.25707729017450537,0.16614683234332492,0.16502189413483095
2026-06,3,building,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.2565502229501474,0.16614683234332492,0.16502189413483095
2026-06,4,building,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.2562803645312761,0.16614683234332492,0.16502189413483095
2026-07,1,building,0.5432698519077341,1160,0.49253971395859253,1134,0.5179309973441096,2294,0.2328773494622757,0.1662094845247943,0.16502189413483095
2026-07,2,building,0.5625052807995435,1155,0.4017100606399461,1113,0.48165763539099854,2268,0.23402345386980403,0.1662094845247943,0.16502189413483095
2026-07,3,building,0.6275228876124928,1142,0.5102607548079737,1100,0.5683450561474737,2242,0.23461025932645851,0.1662094845247943,0.16502189413483095
2026-07,4,building,0.6122257945803248,1120,0.5280594797673083,1096,0.5693721994810689,2216,0.23491070372026565,0.1662094845247943,0.16502189413483095
