origin,h,target,scored,mm_recorded,mm_lane,food_recorded,food_lane,alc_recorded,alc_lane,fuel_recorded,fuel_lane,yy_recorded,yy_lane_previous_history,yy_lane,actual_previous,actual_bbg
2019-06,1,2019-07,True,0.2647792687014753,0.2677334770838798,-0.002838130567070774,-0.011813448549358969,0.5006382609860527,0.55,-1.334376480305112,-1.3343745971637995,2.7613569884961895,2.7788903834662833,2.8357251657648437,2.9300567107750517,3.03489041370067
2019-06,2,2019-08,True,0.018093801723267793,0.023924455090576294,-0.3966551792972328,-0.3549500401457943,-0.3328819766809238,-0.35,7.308820215712331e-15,0.0,2.682896647128545,2.7064036770246442,2.757570482167028,2.9272898961284195,3.03489041370067
2019-06,3,2019-09,True,-0.12463091159674193,-0.13522863628803936,0.5523712943286827,0.49658978633288486,0.2824815536417502,0.275,-3.654410107856166e-15,0.0,2.8462712272588253,2.858900194337959,2.9273950059390907,2.6515151515151705,2.7248556381328646
2019-06,4,2019-10,True,0.2847064841732454,0.29549503300015606,0.4818797883036574,0.5380568420505172,0.11621002199403706,0.125,7.308820215712331e-15,0.0,2.7498771500593624,2.773549387730008,2.8202593085439145,2.735849056603792,2.827171231397938
2019-06,5,2019-11,True,0.03575059662896701,0.023248884428335725,0.1577522264441852,0.08331695328511517,-0.0828143751614413,-0.075,0.0,0.0,2.8836709110732714,2.89451338709826,2.9471109827822564,3.116147308781873,3.23889163672886
2019-06,6,2019-12,True,0.11030896559116603,0.1166172090765768,0.45621202696853513,0.4834858996482255,-0.5158842570692518,-0.5,-3.654410107856166e-15,0.0,2.8999936913644633,2.9173226005853885,2.9642008296057365,3.207547169811327,3.342027392609708
2019-06,7,2020-01,True,0.8074941578129691,0.8097247101063859,1.1438282949087821,1.156683274599789,2.3255735322844586,2.325,7.308820215712331e-15,0.0,2.6655083441091314,2.68506981159848,2.7702251547392263,3.6414565826330487,3.8536215876226265
2019-06,8,2020-02,True,0.26562238932655724,0.2622165560203905,0.4472619719786106,0.4387137139925751,-0.15951669731706586,-0.18,0.0,0.0,2.7463410025484523,2.7624271079545055,2.834037624505374,3.7278657968313063,3.9572679165523907
2019-06,9,2020-03,True,0.014906849498743317,0.01756681059519101,-0.15997432353301197,-0.15064418723529413,0.5491185109475216,0.5599999999999999,-3.654410107856166e-15,0.0,2.5704727663718874,2.5892596927222176,2.6468086677866847,3.4418604651162905,3.646018611413013
2019-06,10,2020-04,True,0.19137484388442277,0.18370107053409065,-0.32251199827148447,-0.36404741608923946,0.2032116199155598,0.2000000000000001,7.308820215712331e-15,0.0,2.6712587008713307,2.682198936438713,2.732639314863625,3.159851301115256,3.3353911830071796
2019-06,11,2020-05,True,0.2661032044493812,0.26902382245550155,0.7240969763412869,0.7322328582491427,0.4039875596182707,0.42000000000000004,0.0,0.0,2.2790858229985194,2.292963841169706,2.292963841169706,2.862419205909517,3.027539967963463
2019-06,12,2020-06,True,0.11612346244335686,0.11900701104983379,0.04513337436907472,0.06431852657106792,-0.0443104061040811,-0.05,-3.654410107856166e-15,0.0,2.270934236055884,2.273320847889779,2.273320847889779,3.317972350230406,3.438827552665912
2019-07,0,2019-07,False,0.435229027763851,0.4505815371932018,,,,,,,2.9983208838599005,3.0140651870081476,3.086799409135512,2.9300567107750517,3.03489041370067
2019-07,1,2019-08,True,0.04941758201750922,0.05397402733851023,-0.3591757490530129,-0.3246446079484004,-0.3328819766809238,-0.35,0.03703137199739473,0.03703455628779891,2.951912118079101,2.9723386744703806,3.0394001063246687,2.9272898961284195,3.03489041370067
2019-07,2,2019-09,True,-0.09538155744574445,-0.10657617258904549,0.5891829995041246,0.5300411455568182,0.2824815536417502,0.275,0.0,0.0,3.1459130348036752,3.154817977475164,3.2393025651280203,2.6515151515151705,2.7248556381328646
2019-07,3,2019-10,True,0.31115697626369676,0.32124860559142177,0.5068636273150411,0.5591171962586913,0.11621002199403706,0.125,0.0,0.0,3.076417762568975,3.0956874243118295,3.1583240886860584,2.735849056603792,2.827171231397938
2019-07,4,2019-11,True,0.0608532648094036,0.04803082111228231,0.1785572384966118,0.10231632615846989,-0.0828143751614413,-0.075,0.0,0.0,3.2365360865983344,3.242603812354917,3.311183061853376,3.116147308781873,3.23889163672886
2019-07,5,2019-12,True,0.1328954575056265,0.1388202322819506,0.46540190197143394,0.49051694044665,-0.5158842570692518,-0.5,0.0,0.0,3.2762103641534472,3.28839154286156,3.351248637515557,3.207547169811327,3.342027392609708
2019-07,6,2020-01,True,0.8320357105702528,0.8337603605521754,1.1651535158471218,1.1751603903647536,2.3255735322844586,2.325,0.0,0.0,3.065952972736955,3.079872419340563,3.181138990882061,3.6414565826330487,3.8536215876226265
2019-07,7,2020-02,True,0.2847841472506997,0.28127408364142925,0.4407785158217443,0.43164346694990463,-0.15951669731706586,-0.18,0.0,0.0,3.166813354375881,3.177134997489471,3.2648311318058427,3.7278657968313063,3.9572679165523907
2019-07,8,2020-03,True,0.033820241273868554,0.036365358396335125,-0.1663139152222246,-0.15763032215823897,0.5491185109475216,0.5599999999999999,0.0,0.0,3.0097014481816595,3.0226284659354756,3.096191374994305,3.4418604651162905,3.646018611413013
2019-07,9,2020-04,True,0.21012034619500627,0.20234227349878794,-0.3290924801769542,-0.3712150775743424,0.2032116199155598,0.2000000000000001,0.0,0.0,3.130210709749025,3.1351471228494763,3.201596955557573,3.159851301115256,3.3353911830071796
2019-07,10,2020-05,True,0.2846698905588782,0.28747561429834606,0.7175200995521723,0.7250091550909661,0.4039875596182707,0.42000000000000004,0.0,0.0,2.755308875028193,2.7631023270211115,2.7788246081144634,2.862419205909517,3.027539967963463
2019-07,11,2020-06,True,0.13893953148084842,0.1436193317620785,0.12555356541402346,0.15178270331962948,-0.16022550848397765,-0.16,0.0,0.0,2.7084027457973994,2.7209928834426713,2.7209928834426713,3.317972350230406,3.438827552665912
2019-07,12,2020-07,True,0.30058851503149475,0.30434785641894174,-0.15527436769487823,-0.1597166773218998,0.5006382609860527,0.55,0.0,0.0,2.570714883266686,2.5714539892694144,2.5714539892694144,3.397612488521572,3.438827552665912
2019-08,0,2019-08,False,0.0721202716889229,0.045591788901866,,,,,,,2.907024528677269,2.8797445307970944,2.978886976456897,2.9272898961284195,3.03489041370067
2019-08,1,2019-09,True,-0.02752400026207502,-0.038749323301583025,0.4805027273491577,0.42118970491724705,0.2824815536417502,0.275,-0.4058641369124939,-0.4058745809246228,3.170969434200683,3.132038074062191,3.2487295432397367,2.6515151515151705,2.7248556381328646
2019-08,2,2019-10,True,0.38812730069693363,0.39773363841403525,0.40275796892686966,0.4522794658569954,0.11621002199403706,0.125,0.0,-3.654410107856166e-15,3.180568645674273,3.1515034894591683,3.2463988763628797,2.735849056603792,2.827171231397938
2019-08,3,2019-11,True,0.14050838739869032,0.12766592611624686,0.1077384633398983,0.031384856936085594,-0.0828143751614413,-0.075,0.0,0.0,3.4231149751787813,3.38072179451683,3.481691038708771,3.116147308781873,3.23889163672886
2019-08,4,2019-12,True,0.21252955124068976,0.2181046468067289,0.40774067787255697,0.4308871086833944,-0.5158842570692518,-0.5,0.0,7.308820215712331e-15,3.5451433180153202,3.50845825458447,3.60378562982855,3.207547169811327,3.342027392609708
2019-08,5,2020-01,True,0.9152710964571567,0.9166653474595137,1.1357305679244105,1.1438773777188782,2.3255735322844586,2.325,0.0,-3.654410107856166e-15,3.4196394134320025,3.3844271601115583,3.5183026053004225,3.6414565826330487,3.8536215876226265
2019-08,6,2020-02,True,0.371215528584689,0.3673025112907436,0.44052687548556524,0.4291232968049511,-0.15951669731706586,-0.18,0.0,0.0,3.61006632426222,3.5707513244420745,3.6911456391369675,3.7278657968313063,3.9572679165523907
2019-08,7,2020-03,True,0.11957579608872532,0.12211180496971814,-0.16234326008130703,-0.15371094416920017,0.5491185109475216,0.5599999999999999,0.0,7.308820215712331e-15,3.54096547401678,3.5042983714430944,3.610543681308081,3.4418604651162905,3.646018611413013
2019-08,8,2020-04,True,0.29547896662322376,0.28769617935996894,-0.32338464137683504,-0.3655337806232355,0.2032116199155598,0.2000000000000001,0.0,-3.654410107856166e-15,3.750395253246702,3.7056059522127436,3.8048224344588375,3.159851301115256,3.3353911830071796
2019-08,9,2020-05,True,0.36947741027482156,0.3722683427234051,0.7255054300940589,0.7329112143151866,0.4039875596182707,0.42000000000000004,0.0,0.0,3.4606583294676216,3.4188697542523365,3.4669860244315496,2.862419205909517,3.027539967963463
2019-08,10,2020-06,True,0.22313456510979335,0.22781328074529275,0.13414832816956335,0.1603713597873599,-0.16022550848397765,-0.16,0.0,7.308820215712331e-15,3.5003783866438223,3.4634035237974063,3.4957061474871063,3.317972350230406,3.438827552665912
2019-08,11,2020-07,True,0.379254535298668,0.38290965669864063,-0.23947809307273793,-0.24441051849448153,0.31082451013413337,0.36000000000000004,0.0,-3.654410107856166e-15,3.5112997872481095,3.478088845213429,3.478088845213429,3.397612488521572,3.438827552665912
2019-08,12,2020-08,True,0.09760154310859175,0.10349674824518691,-0.5392710337195602,-0.4972024840363303,-0.3328819766809238,-0.35,0.0,7.308820215712331e-15,3.537656773766639,3.5379804848185974,3.5379804848185974,3.302752293577968,3.3354920606053065
2019-09,0,2019-09,False,-0.3115374275151629,-0.308849505091783,,,,,,,2.898128981068642,2.9009034464488352,3.0257448992839464,2.6515151515151705,2.7248556381328646
2019-09,1,2019-10,True,0.3151094606298493,0.32673229335167225,0.1766708852724197,0.23754490031770945,0.11621002199403706,0.125,0.1334590245445793,0.13345811513863265,2.8328523402224826,2.8475399133357544,2.950561034199224,2.735849056603792,2.827171231397938
2019-09,2,2019-11,True,0.07742932052712852,0.06551702319858789,-0.049482052054424096,-0.1205990649321634,-0.0828143751614413,-0.075,0.0,0.0,3.0096540379719237,3.0121037899104275,3.121132309464541,3.116147308781873,3.23889163672886
2019-09,3,2019-12,True,0.15761981440526018,0.1636899118093404,0.29083067398277773,0.31676384299133403,-0.5158842570692518,-0.5,0.0,-3.654410107856166e-15,3.0746855713507135,3.0833839058969326,3.1867444555431534,3.207547169811327,3.342027392609708
2019-09,4,2020-01,True,0.8650748429211012,0.8672124490348772,1.0393110797368668,1.0516427953726057,2.3255735322844586,2.325,0.0,7.308820215712331e-15,2.898543669829515,2.909408024889084,3.0510819299162666,3.6414565826330487,3.8536215876226265
2019-09,5,2020-02,True,0.3263475434297577,0.3229710791472864,0.37135959989491846,0.36297668226496227,-0.15951669731706586,-0.18,0.0,0.0,3.0419286371041863,3.04933990840528,3.177552017263744,3.7278657968313063,3.9572679165523907
2019-09,6,2020-03,True,0.07896082233115999,0.08151899759915851,-0.21139400604200048,-0.20263689884099761,0.5491185109475216,0.5599999999999999,0.0,-3.654410107856166e-15,2.93143410499254,2.9414687071965995,3.0555502229696283,3.4418604651162905,3.646018611413013
2019-09,7,2020-04,True,0.2628464968481147,0.2551767777398667,-0.3292160749201854,-0.37072866835546503,0.2032116199155598,0.2000000000000001,0.0,7.308820215712331e-15,3.1060731475093113,3.108236791126253,3.2153087465641286,3.159851301115256,3.3353911830071796
2019-09,8,2020-05,True,0.3374267064699104,0.3403502118884129,0.7201032322548359,0.7282553695818834,0.4039875596182707,0.42000000000000004,0.0,0.0,2.785302952860859,2.7904547566267004,2.8466755398056995,2.862419205909517,3.027539967963463
2019-09,9,2020-06,True,0.19157629622064629,0.19638625534250578,0.13047926481639563,0.15744116487575083,-0.16022550848397765,-0.16,0.0,-3.654410107856166e-15,2.792386261152482,2.8024734851090454,2.8429663419586633,3.317972350230406,3.438827552665912
2019-09,10,2020-07,True,0.34797375002549535,0.3517552882266227,-0.24272310932614607,-0.24694383935297087,0.31082451013413337,0.36000000000000004,0.0,7.308820215712331e-15,2.7711967941847724,2.785155174373222,2.7935477237406663,3.397612488521572,3.438827552665912
2019-09,11,2020-08,True,0.07508773228688759,0.07924003729408095,-0.4835012666702912,-0.4498428776823586,-0.1401794552186142,-0.15999999999999998,0.0,-3.654410107856166e-15,2.7540090568105136,2.772229140152714,2.772229140152714,3.302752293577968,3.3354920606053065
2019-09,12,2020-09,True,-0.0703072658600824,-0.07922427802212059,0.4426629477000112,0.39634343649841314,0.2824815536417502,0.275,0.0,7.308820215712331e-15,3.002657351466064,3.0089512196513186,3.0089512196513186,3.2287822878228734,3.3354920606053065
2019-10,0,2019-10,False,0.229406116745445,0.2446637877806893,,,,,,,2.498751160898179,2.5143542886361083,2.5659224710451847,2.735849056603792,2.827171231397938
2019-10,1,2019-11,True,-0.016291222661403516,-0.030249123519922008,0.2589092113314378,0.17627641319633464,-0.0828143751614413,-0.075,-0.4033485733552502,-0.4033513705796804,2.5788253378552195,2.580118291483082,2.637534713180752,3.116147308781873,3.23889163672886
2019-10,2,2019-12,True,0.06016543023812295,0.06529829760312088,0.48280299710676733,0.5034597922733701,-0.5158842570692518,-0.5,-7.4478201383954e-15,-3.654410107856166e-15,2.543711629142151,2.5502644743289484,2.6019533227275433,3.207547169811327,3.342027392609708
2019-10,3,2020-01,True,0.7637142080768392,0.7656000051890612,1.1929304105350163,1.2038445036303316,2.3255735322844586,2.325,1.48956402767908e-14,7.308820215712331e-15,2.26560567301947,2.274054773794361,2.3638355274162612,3.6414565826330487,3.8536215876226265
2019-10,4,2020-02,True,0.22330583210209762,0.21893355172396403,0.4902669515154607,0.4762778350021522,-0.15951669731706586,-0.18,0.0,0.0,2.302928850780157,2.3069176617011524,2.3831779523126855,3.7278657968313063,3.9572679165523907
2019-10,5,2020-03,True,-0.025060128582364692,-0.023113222916473407,-0.11421453018649665,-0.10889872000377807,0.5491185109475216,0.5599999999999999,-7.4478201383954e-15,-3.654410107856166e-15,2.0870082720475343,2.0929767776499917,2.155203493177243,3.4418604651162905,3.646018611413013
2019-10,6,2020-04,True,0.1505011750746211,0.14253402458620962,-0.28895865429542944,-0.33214571300457585,0.2032116199155598,0.2000000000000001,1.48956402767908e-14,7.308820215712331e-15,2.1456312272561857,2.143476818532873,2.1986108052350652,3.159851301115256,3.3353911830071796
2019-10,7,2020-05,True,0.22279270008598617,0.22561917420946698,0.7371869206048517,0.7447927956851145,0.4039875596182707,0.42000000000000004,0.0,0.0,1.7115122429417273,1.71223538881357,1.7171702750619504,2.862419205909517,3.027539967963463
2019-10,8,2020-06,True,0.07856128592204314,0.08326263784488404,0.14722284356533064,0.17357331189495628,-0.16022550848397765,-0.16,-7.4478201383954e-15,-3.654410107856166e-15,1.603784164448346,1.6092795800618127,1.598665343487165,3.317972350230406,3.438827552665912
2019-10,9,2020-07,True,0.23506636298593334,0.2387265532482678,-0.22763146879626367,-0.23253535777374096,0.31082451013413337,0.36000000000000004,1.48956402767908e-14,7.308820215712331e-15,1.4685429070024487,1.4777364402362683,1.435466469529795,3.397612488521572,3.438827552665912
2019-10,10,2020-08,True,-0.03658687243358688,-0.03254014181991965,-0.46894300373377557,-0.43587897252904834,-0.1401794552186142,-0.15999999999999998,-7.4478201383954e-15,-3.654410107856166e-15,1.3383623931803545,1.3516468946069267,1.3011580668180946,3.302752293577968,3.3354920606053065
2019-10,11,2020-09,True,-0.23678169093717114,-0.2450997936193651,0.2620824532154528,0.22329981587704822,0.31551075768510906,0.3,1.48956402767908e-14,7.308820215712331e-15,1.6579970097787216,1.6628462147508012,1.6628462147508012,3.2287822878228734,3.3354920606053065
2019-10,12,2020-10,True,0.23229203964377423,0.24272478900230765,0.41366696779650913,0.467840958336213,0.11621002199403706,0.125,0.0,0.0,1.6609240663456049,1.6608797845472498,1.6608797845472498,2.9384756657483617,3.027027905200515
