origin,as_of,own1,own3,agri4_1_3,agri4_4_6,food_ppi_1_3,food_ppi_4_6,agri4_positive_1_3,agri4_positive_4_6,agri4_negative_1_3,agri4_negative_4_6,food_ppi_positive_1_3,food_ppi_positive_4_6,food_ppi_negative_1_3,food_ppi_negative_4_6
2017-01,2017-02-09T23:59:00+01:00,0.807386203754495,0.7399079871607966,0.8931176970659719,0.776273796200023,0.4077522811878123,0.4821020675851586,0.8931176970659719,0.9178829839801933,0.0,-0.14160918778017026,0.4077522811878123,0.4821020675851586,0.0,0.0
2017-02,2017-03-08T23:59:00+01:00,0.1258305879259769,0.7824668266166045,1.3859938440520772,0.7836061748967941,0.27100420277500614,0.5141490108543917,1.3859938440520772,0.9252153626769642,0.0,-0.14160918778017026,0.27100420277500614,0.5141490108543917,0.0,0.0
2017-03,2017-04-09T23:59:00+02:00,0.8373770770965433,0.5901979562590051,1.2200523762356548,1.1105905475938862,0.10126590066922662,0.545342770173562,1.2200523762356548,1.1105905475938862,0.0,0.0,0.10126590066922662,0.545342770173562,0.0,0.0
2017-04,2017-05-09T23:59:00+02:00,-0.12857606042703978,0.2782105348651602,1.6680333905031064,0.8931176970659719,0.06747640630768403,0.4077522811878123,1.6680333905031064,0.8931176970659719,0.0,0.0,0.06747640630768403,0.4077522811878123,0.0,0.0
2017-05,2017-06-08T23:59:00+02:00,-0.5222425955938118,0.06218614035856392,0.7506731194621619,1.3859938440520772,0.3356859521198711,0.27100420277500614,0.7506731194621619,1.3859938440520772,0.0,0.0,0.3356859521198711,0.27100420277500614,0.0,0.0
2017-06,2017-07-11T23:59:00+02:00,0.2944521646519956,-0.11878883045628534,1.395325750530518,1.2200523762356548,0.4352983340699357,0.10126590066922662,1.395325750530518,1.2200523762356548,0.0,0.0,0.4352983340699357,0.10126590066922662,0.0,0.0
2017-07,2017-08-08T23:59:00+02:00,0.33133503788326035,0.034514868980481395,0.6567844681745144,1.6680333905031064,0.6673562910298966,0.06747640630768403,0.7436246595092116,1.6680333905031064,-0.08684019133469716,0.0,0.6673562910298966,0.06747640630768403,0.0,0.0
2017-08,2017-09-10T23:59:00+02:00,1.0370357370504124,0.5542743131952228,1.305055461415629,0.7506731194621619,0.4972742645739787,0.3356859521198711,1.391895652750326,0.7506731194621619,-0.08684019133469716,0.0,0.4972742645739787,0.3356859521198711,0.0,0.0
2017-09,2017-10-08T23:59:00+02:00,-0.040179682859743604,0.4427303640246431,-0.08954035087871048,1.395325750530518,0.5280638488552595,0.4352983340699357,0.7278093045814704,1.395325750530518,-0.8173496554601809,0.0,0.5280638488552595,0.4352983340699357,0.0,0.0
2017-10,2017-11-08T23:59:00+01:00,-0.17113948879792523,0.27523885513091456,0.3564072539299736,0.6567844681745144,0.39409326036854847,0.6673562910298966,1.0869167180554573,0.7436246595092116,-0.7305094641254838,-0.08684019133469716,0.39409326036854847,0.6673562910298966,0.0,0.0
2017-11,2017-12-10T23:59:00+01:00,1.284504156340909,0.35772832822774675,-0.5421631914377599,1.305055461415629,0.2622104638660718,0.4972742645739787,0.3591074134739869,1.391895652750326,-0.9012706049117468,-0.08684019133469716,0.2622104638660718,0.4972742645739787,0.0,0.0
2017-12,2018-01-09T23:59:00+01:00,-0.3445481744581018,0.2562721643616273,0.2160838698182593,-0.08954035087871048,-0.29600589189529863,0.5280638488552595,0.3868450106045224,0.7278093045814704,-0.17076114078626312,-0.8173496554601809,0.09808736847324984,0.5280638488552595,-0.39409326036854847,0.0
2018-01,2018-02-13T23:59:00+01:00,0.4506833469864379,0.46354644295641506,-0.6024340934357766,0.3564072539299736,-0.5929010067576658,0.39409326036854847,0.027737597130535512,1.0869167180554573,-0.6301716905663121,-0.7305094641254838,0.0,0.39409326036854847,-0.5929010067576658,0.0
2018-02,2018-03-08T23:59:00+01:00,-0.5911195689678348,-0.1616614654798329,-0.7023599393506176,-0.5421631914377599,-0.8263520193355749,0.2622104638660718,0.027737597130535512,0.3591074134739869,-0.730097536481153,-0.9012706049117468,0.0,0.2622104638660718,-0.8263520193355749,0.0
2018-03,2018-04-09T23:59:00+02:00,-0.953265975711233,-0.3645673992308766,-1.4443427144617467,0.2160838698182593,-0.7010774201913731,-0.29600589189529863,0.0,0.3868450106045224,-1.4443427144617467,-0.17076114078626312,0.0,0.09808736847324984,-0.7010774201913731,-0.39409326036854847
2018-04,2018-05-09T23:59:00+02:00,-0.37671429251566624,-0.6403666123982447,-0.8724072767941303,-0.6024340934357766,-0.5022696738022558,-0.5929010067576658,0.11252488788756725,0.027737597130535512,-0.9849321646816976,-0.6301716905663121,0.0,0.0,-0.5022696738022558,-0.5929010067576658
2018-05,2018-06-10T23:59:00+02:00,-0.4561881201080471,-0.5953894627783155,-0.8953644457717157,-0.7023599393506176,-0.2688186612243466,-0.8263520193355749,0.11252488788756725,0.027737597130535512,-1.007889333659283,-0.730097536481153,0.0,0.0,-0.2688186612243466,-0.8263520193355749
2018-06,2018-07-10T23:59:00+02:00,0.6413282938915662,-0.06385803957738238,-0.6194900071710997,-1.4443427144617467,0.033721129161476515,-0.7010774201913731,0.11252488788756725,0.0,-0.732014895058667,-1.4443427144617467,0.033721129161476515,0.0,0.0,-0.7010774201913731
2018-07,2018-08-08T23:59:00+02:00,0.45665541646406,0.2139318634158597,-0.7940280384918355,-0.8724072767941303,0.13468031790016566,-0.5022696738022558,0.0,0.11252488788756725,-0.7940280384918355,-0.9849321646816976,0.13468031790016566,0.0,0.0,-0.5022696738022558
2018-08,2018-09-09T23:59:00+02:00,-1.2921744577088128,-0.06473024911772889,-0.6213704808159362,-0.8953644457717157,0.16826554324349216,-0.2688186612243466,0.0,0.11252488788756725,-0.6213704808159362,-1.007889333659283,0.16826554324349216,0.0,0.0,-0.2688186612243466
2018-09,2018-10-08T23:59:00+02:00,0.4738791085582069,-0.12054664422884863,0.6833890390353451,-0.6194900071710997,0.2350975320628701,0.033721129161476515,0.8663887804713036,0.11252488788756725,-0.18299974143595854,-0.732014895058667,0.2350975320628701,0.033721129161476515,0.0,0.0
2018-10,2018-11-08T23:59:00+01:00,0.4432066072513966,-0.12502958063306976,1.1759565489026678,-0.7940280384918355,0.30105573434492555,0.13468031790016566,1.296943146905458,0.0,-0.12098659800279006,-0.7940280384918355,0.30105573434492555,0.13468031790016566,0.0,0.0
2018-11,2018-12-09T23:59:00+01:00,0.10145015105243727,0.33951195562068026,2.1029416230119398,-0.6213704808159362,0.36722120688339976,0.16826554324349216,2.1029416230119398,0.0,0.0,-0.6213704808159362,0.36722120688339976,0.16826554324349216,0.0,0.0
2018-12,2019-01-09T23:59:00+01:00,-1.3275808436964223,-0.2609746951308628,0.8884586883091803,0.6833890390353451,0.2998520969525955,0.2350975320628701,1.2365528425406362,0.8663887804713036,-0.3480941542314559,-0.18299974143595854,0.2998520969525955,0.2350975320628701,0.0,0.0
2019-01,2019-02-12T23:59:00+01:00,0.8411418004389478,-0.12832963073501238,0.8617877921268172,1.1759565489026678,0.09975069788180073,0.30105573434492555,1.209881946358273,1.296943146905458,-0.3480941542314559,-0.12098659800279006,0.13293470593185094,0.30105573434492555,-0.03318400805005021,0.0
2019-02,2019-03-10T23:59:00+01:00,-0.15952846066086268,-0.21532250130611238,0.150678040734839,2.1029416230119398,0.13253827932130993,0.36722120688339976,0.4987721949662949,2.1029416230119398,-0.3480941542314559,0.0,0.16572228737136013,0.36722120688339976,-0.03318400805005021,0.0
2019-03,2019-04-09T23:59:00+02:00,0.43478296788359627,0.3721321025538938,0.7951506544783666,0.8884586883091803,0.2642894585169077,0.2998520969525955,0.7951506544783666,1.2365528425406362,0.0,-0.3480941542314559,0.2974734665669579,0.2998520969525955,-0.03318400805005021,0.0
