period,actual,STRUCT,STRUCT_QRF,STRUCT_ST,STRUCT_R,STRUCT_QRF_R,STRUCT_PE,STRUCT_PE_R,STRUCT_PEH,STRUCT_PEH_R,pe_corr,fuel_pre,STRUCT_PE_WARM,STRUCT_PEH_WARM,pe_corr_warm,STRUCT_PRE,STRUCT_PE_PRE,adm_pred_R,alc_pred,alc_actual,core_pred,core_actual,food_pred,food_actual,adm_pred,adm_actual,fuel_mm,wedge,target_h1,STRUCT_H1,actual_h1,target_h3,STRUCT_H3,actual_h3,target_h6,STRUCT_H6,actual_h6,target_h12,STRUCT_H12,actual_h12,elig_edge_eom,STRUCT_EVE,STRUCT_QRF_EVE,STRUCT_PE_EVE,STRUCT_PE_WARM_EVE,STRUCT_PEH_WARM_EVE,fuel_eve,core_pred_eve,food_pred_eve,adm_pred_eve,alc_pred_eve,wedge_eve,elig_edge_eve,as_of_eve,band_lo,band_hi
2021-07,1.041666666666674,0.5960670050204877,0.6769251448886582,0.6125494128324783,0.5960670050204877,0.6769251448886582,0.5960670050204877,0.5960670050204877,0.5960670050204877,0.5960670050204877,0.0,3.4558207753637493,0.7240138064657164,0.6600404057431021,0.2334102533161814,0.5987636908346314,0.5987636908346314,0.05,0.32721464224216473,-0.1533742331288445,0.9958349235302412,1.5,-0.4212954871078639,0.3505696757230447,0.05,0.1,3.377089583810844,-0.026972070197667435,2021-08,0.1623425644873654,0.6872852233676952,2021-10,0.4782803969043441,1.0221465076660996,2022-01,0.9368595555710991,4.442581726739303,2022-07,0.3484841225125524,1.333333333333342,2021-06,0.5987636908346314,0.6796218307028019,0.5987636908346314,0.7267104922798602,0.6627370915572458,3.4558207753637493,0.9958349235302412,-0.4212954871078639,0.05,0.32721464224216473,-0.026972070197667435,2021-06,2021-08-09T23:59:00,0.30363139364771485,1.1127346383685481
2021-08,0.6872852233676952,0.16483541531728796,0.11946098826894574,0.22993886809064829,0.16483541531728796,0.11946098826894574,0.16483541531728796,0.16483541531728796,0.16483541531728796,0.16483541531728796,0.0,0.4599774289268055,0.08397715295062563,0.1244062841339568,-0.14553744620522932,0.16469840182864098,0.16469840182864098,0.0,-0.10323294726517311,0.5376344086021723,0.32481854442437225,1.0,-0.3217069699339534,0.2620087336244525,0.0,0.2,0.46397761135941185,0.0344560873093961,2021-09,-0.17127526704073023,0.1706484641638139,2021-11,0.06914447436777658,0.1686340640809414,2022-02,0.10574097629166938,1.2841091492777013,2022-08,0.12059843551695577,0.4385964912280604,2021-07,0.16469840182864098,0.11932397478029878,0.16469840182864098,0.08384013946197866,0.12426927064530983,0.4599774289268055,0.32481854442437225,-0.3217069699339534,0.0,-0.10323294726517311,0.0344560873093961,2021-07,2021-09-09T23:59:00,-0.25301373523905507,0.5517986727342075
2021-09,0.1706484641638139,-0.1586696147668576,-0.06289962318079217,0.08412812540615044,-0.1586696147668576,-0.06289962318079217,-0.1586696147668576,-0.1586696147668576,-0.1586696147668576,-0.1586696147668576,0.0,0.33964598238471755,0.02306835816797425,-0.06780062829944168,0.3280916954089766,-0.15445391036154663,-0.15445391036154663,0.1,0.39864767266375817,1.0695187165775444,-0.21476254281753332,0.2,-0.30207770370800346,-0.9581881533101022,0.1,0.6,0.21656622673644765,-0.0430440800687573,2021-10,0.43436651108234464,1.0221465076660996,2021-12,0.13643999114250838,0.4208754208754106,2022-03,-0.15478168063020786,1.6640253565768592,2022-09,-0.2807751095743801,0.8005822416302655,2021-08,-0.15445391036154663,-0.058683918775481216,-0.15445391036154663,0.027284062573285216,-0.06358492389413072,0.33964598238471755,-0.21476254281753332,-0.30207770370800346,0.1,0.39864767266375817,-0.0430440800687573,2021-08,2021-10-10T23:59:00,-0.43455531895585053,0.43168326028736415
2021-10,1.0221465076660996,0.6896108298193317,0.7414989520147792,0.7247151148616169,0.6896108298193317,0.7414989520147792,0.6896108298193317,0.6896108298193317,0.6896108298193317,0.6896108298193317,0.0,5.769728177658218,0.9254696174143052,0.8075402236168185,0.4267590981584324,0.7040378890081376,0.7040378890081376,0.0,-0.07061496648970342,0.680272108843516,0.7396916679727916,1.3,0.5875476639756556,-0.3518029903254227,0.0,1.2,5.348522431485803,-0.00035106042752558697,2021-11,0.2652590917253391,0.1686340640809414,2022-01,0.9808252320036009,4.442581726739303,2022-04,0.29756280771219445,1.7926734216679563,2022-10,0.44613813787327955,-1.4440433212996373,2021-09,0.7040378890081376,0.755926011203585,0.7040378890081376,0.939896676603111,0.8219672828056244,5.769728177658218,0.7396916679727916,0.5875476639756556,0.0,-0.07061496648970342,-0.00035106042752558697,2021-09,2021-11-09T23:59:00,0.3706622839726634,1.2329819436958116
2021-11,0.1686340640809414,0.6914222194670107,0.7577167137378643,0.825215974342579,0.6914222194670107,0.7577167137378643,0.6914222194670107,0.6914222194670107,0.6914222194670107,0.6914222194670107,0.0,4.6514364488322135,0.9765335343932878,0.8339778769301491,0.5164545033272238,0.6883656053206137,0.6883656053206137,0.0,-0.0008765217729356326,-0.3003003003002824,0.6820219728247787,1.1,0.7798268857778141,1.0591350397175736,0.0,-5.7,4.740675941472072,0.014442770187060085,2021-12,0.6034001932473911,0.4208754208754106,2022-02,0.2849717043975165,1.2841091492777013,2022-05,0.29120836558703633,1.7611026033690802,2022-11,0.09972721368744658,1.172161172161168,2021-10,0.6883656053206137,0.7546600995914675,0.6883656053206137,0.973476920246891,0.8309212627837522,4.6514364488322135,0.6820219728247787,0.7798268857778141,0.0,-0.0008765217729356326,0.014442770187060085,2021-10,2021-12-09T23:59:00,0.387699073428691,1.2460998136317727
2021-12,0.4208754208754106,0.7925304443783907,0.9266619135531412,1.0482888165615245,0.7925304443783907,0.9266619135531412,0.7925304443783907,0.7925304443783907,0.7925304443783907,0.7925304443783907,0.0,-1.6502897855581566,1.0900035549450755,0.941266999661733,0.5273971246930322,0.7925304443783907,0.7925304443783907,0.0,-0.350499330741072,-0.6777108433735024,1.3153412805952687,0.8,0.8325430907771435,0.698689956331866,0.0,0.0,-1.6502897855581566,-0.009870538303665891,2022-01,1.5348777114125203,4.442581726739303,2022-03,0.39984748282157956,1.6640253565768592,2022-06,0.1292240812257577,1.5801354401805856,2022-12,0.14112355334932933,0.0,2021-11,0.7925304443783907,0.9266619135531412,0.7925304443783907,1.0900035549450755,0.941266999661733,-1.6502897855581566,1.3153412805952687,0.8325430907771435,0.0,-0.350499330741072,-0.009870538303665891,2021-11,2022-01-11T23:59:00,0.525873997221157,1.4119451216599255
2022-01,4.442581726739303,1.2133711759638313,1.293743528033326,1.2747842998433672,3.490298822165556,3.5706711742350508,1.2133711759638313,3.490298822165556,1.2133711759638313,3.490298822165556,0.0,-1.2121780542906024,1.4454956504036538,1.3294334131837424,0.41185656190276976,1.2173446896884734,1.2173446896884734,17.4,2.822318278924763,3.1084154662623265,1.0977998548670813,1.7,1.4705946483657146,4.4232437120555135,0.9,17.1,-1.3281869228625731,0.009924832730536173,2022-02,0.6131451746324953,1.2841091492777013,2022-04,0.6622481652532392,1.7926734216679563,2022-07,0.23122684996180565,1.333333333333342,2023-01,0.7567124784187425,6.010137581462716,2021-12,1.2173446896884734,1.2977170417579682,1.2173446896884734,1.449469164128296,1.3334069269083846,-1.2121780542906024,1.0977998548670813,1.4705946483657146,0.9,2.822318278924763,0.009924832730536173,2021-12,2022-02-13T23:59:00,0.8342315126018666,1.7759268443529863
2022-02,1.2841091492777013,0.8287858197946151,0.9432508770058193,0.8619218503490674,0.8287858197946151,0.9432508770058193,1.102759508716399,1.102759508716399,0.965772664255507,0.965772664255507,0.484730441016109,4.175441864846663,1.1110792508334562,0.9699325353140356,0.49945022042782017,0.8630383692344035,1.1370120581561876,0.1,-0.3668622323300167,0.0735294117647056,1.067797614263972,0.9,0.716577902956813,1.4119601328903553,0.1,2.3,3.0973773454956666,0.01734058493359728,2022-03,0.3247650931140128,1.6640253565768592,2022-05,0.9842512336939482,1.7611026033690802,2022-08,-0.04552518876659536,0.4385964912280604,2023-02,0.1081334973126983,0.6147540983606703,2022-01,0.8630383692344035,0.9775034264456077,1.1370120581561876,1.1453318002732447,1.004185084753824,4.175441864846663,1.067797614263972,0.716577902956813,0.1,-0.3668622323300167,0.01734058493359728,2022-01,2022-03-09T23:59:00,0.48704418137766475,1.4793932867850539
2022-03,1.6640253565768592,0.9652496667811887,1.0004955559651834,0.8982947048462832,0.9652496667811887,1.0004955559651834,1.1626749785205568,1.1626749785205568,1.0639623226508728,1.0639623226508728,0.34929652845053805,21.653758604202643,1.200026812374247,1.0826382395777179,0.41538160022481546,0.9820869543733572,1.1795122661127255,0.1,0.7146224528670831,1.322556943423958,0.11001381741020098,0.7,1.0724165170422129,0.7371007371007376,0.1,2.2,21.123821923514562,-0.034988527986643286,2022-04,0.5763332307237579,1.7926734216679563,2022-06,0.8236639232242114,1.5801354401805856,2022-09,-0.3927441504439054,0.8005822416302655,2023-03,-0.04208196883238559,0.1357773251866811,2022-02,0.9820869543733572,1.017332843557352,1.1795122661127255,1.2168640999664158,1.0994755271698866,21.653758604202643,0.11001381741020098,1.0724165170422129,0.1,0.7146224528670831,-0.034988527986643286,2022-02,2022-04-10T23:59:00,0.5475941801403341,1.5345258440564504
2022-04,1.7926734216679563,0.8185044032833954,0.9158268047011273,0.9182143072640142,0.8185044032833954,0.9158268047011273,1.0536157875279784,1.0536157875279784,0.9360600954056868,0.9360600954056868,0.4159729549990485,-3.432223420571945,1.1328662974345989,0.9756853503589972,0.5561876404638078,0.8213126444390153,1.0564240286835982,0.1,0.21988582988038408,-1.16026105873821,1.1461590200437188,1.5,1.4255557063770614,3.577235772357734,0.1,3.3,-3.5206099845261685,-0.004231222509621084,2022-05,0.9374178431283908,1.7611026033690802,2022-07,0.8205825809131281,1.333333333333342,2022-10,0.5486555326492301,-1.4440433212996373,2023-04,0.21202519610240944,-0.2033898305084824,2022-03,0.8213126444390153,0.9186350458567473,1.0564240286835982,1.135674538590219,0.9784935915146171,-3.432223420571945,1.1461590200437188,1.4255557063770614,0.1,0.21988582988038408,-0.004231222509621084,2022-03,2022-05-09T23:59:00,0.466230748679583,1.4980068746268156
2022-05,1.7611026033690802,1.9807278959710946,2.113992880223202,2.194234193567984,1.9807278959710946,2.113992880223202,2.1755989569270437,2.1755989569270437,2.0781634264490694,2.0781634264490694,0.3485428521823648,3.373439298783776,2.269399401067702,2.125063648519398,0.5163126286508571,1.9849743131401492,2.179845374096099,0.1,0.709823848494527,1.1738811445341168,2.1442871859580084,1.4,3.56028593228169,3.375196232339084,0.1,1.2,3.2397875922920205,-0.031210759055784597,2022-06,2.093441386478401,1.5801354401805856,2022-08,1.3925641397909203,0.4385964912280604,2022-11,1.336651460279327,1.172161172161168,2023-05,0.2724369136857181,0.2717391304347893,2022-04,1.9849743131401492,2.1182392973922566,2.179845374096099,2.2736458182367567,2.1293100656884527,3.373439298783776,2.1442871859580084,3.56028593228169,0.1,0.709823848494527,-0.031210759055784597,2022-04,2022-06-09T23:59:00,1.6677021440049624,2.798854362470393
2022-06,1.5801354401805856,1.4579796525118653,1.586802695188404,1.5135195695453378,1.4579796525118653,1.586802695188404,1.6220229229110266,1.6220229229110266,1.540001287711446,1.540001287711446,0.29340619789502165,4.1922778495635304,1.7571281475453633,1.607553900028614,0.5350540885964017,1.4599421030879935,1.6239853734871548,0.05,0.31774690992063376,0.5801305293690939,1.544761925632822,1.5,2.371073603313104,2.2019741837509432,0.05,1.4,4.130511692833427,0.006005497475540294,2022-07,1.4375424731837583,1.333333333333342,2022-09,0.8917985660926934,0.8005822416302655,2022-12,0.35601768520495347,0.0,2023-06,0.2458768809947357,0.3387533875338855,2022-05,1.4599421030879935,1.588765145764532,1.6239853734871548,1.7590905981214915,1.6095163506047423,4.1922778495635304,1.544761925632822,2.371073603313104,0.05,0.31774690992063376,0.006005497475540294,2022-05,2022-07-12T23:59:00,1.14381727877347,2.2609983366178374
2022-07,1.333333333333342,1.4626819471889416,1.571733082952567,1.5139970199431154,1.4626819471889416,1.571733082952567,1.325445139804589,1.325445139804589,1.3940635434967652,1.3940635434967652,-0.24546481865090272,0.2407474456763481,1.578213984350606,1.5204479657697738,0.20664318188948766,1.4472712444172557,1.3100344370329031,0.05,0.25855908861773486,-0.2883922134102268,2.2360453280776666,1.6,1.0136082492350822,1.4858841010401136,0.05,1.0,0.7257838049588461,-0.020713096304226252,2022-08,1.2074893040974104,0.4385964912280604,2022-10,1.4691175391303972,-1.4440433212996373,2023-01,1.7811036248068552,6.010137581462716,2023-07,0.3193598086475843,0.4726536124240565,2022-06,1.4472712444172557,1.5563223801808812,1.3100344370329031,1.5628032815789201,1.505037262998088,0.2407474456763481,2.2360453280776666,1.0136082492350822,0.05,0.25855908861773486,-0.020713096304226252,2022-06,2022-08-09T23:59:00,1.1320529863409379,2.2352628835642427
2022-08,0.4385964912280604,0.6094667314300185,0.6131418251402598,0.6315102515910704,0.6094667314300185,0.6131418251402598,0.38026691665131535,0.38026691665131535,0.494866824040667,0.494866824040667,-0.4098641728543502,-10.03447971771363,0.49819806640847136,0.553832398919245,-0.1989750270858497,0.6229589155390018,0.39375910076029874,0.0,-0.011680467855552339,0.867678958785234,1.4522483099385493,0.9,0.5916282488543099,0.5124450951683901,0.0,0.6,-10.459132633024804,0.025327568419009343,2022-09,0.6881830981548962,0.8005822416302655,2022-11,1.166930335565912,1.172161172161168,2023-02,0.8783197021360309,0.6147540983606703,2023-08,0.08044831786661917,0.2016129032258007,2022-07,0.6229589155390018,0.6266340092492433,0.39375910076029874,0.5116902505174548,0.5673245830282283,-10.03447971771363,1.4522483099385493,0.5916282488543099,0.0,-0.011680467855552339,0.025327568419009343,2022-07,2022-09-11T23:59:00,0.17645343470398817,1.2718863474762894
2022-09,0.8005822416302655,0.10246684945016635,0.06015021617107672,0.1295282648796538,0.10246684945016635,0.06015021617107672,-0.18906859928427905,-0.18906859928427905,-0.043300874917056344,-0.043300874917056344,-0.5213426797741517,-4.119721463054249,-0.189068599284279,-0.043300874917056316,-0.5213426797741516,0.08611331886628545,-0.20542212986815994,0.1,0.49448639322287047,0.5734767025089793,0.4154894881746928,0.3,-0.24111970464588783,0.2184996358339352,0.1,4.6,-3.6050105473136584,-0.02979357267507298,2022-10,0.9169007957634827,-1.4440433212996373,2022-12,0.6621948416470439,0.0,2023-03,0.8765402141608487,0.1357773251866811,2023-09,-0.3558069260087049,-0.7377598926894713,2022-08,0.08611331886628545,0.04379668558719583,-0.20542212986815994,-0.2054221298681599,-0.05965440550093721,-4.119721463054249,0.4154894881746928,-0.24111970464588783,0.1,0.49448639322287047,-0.02979357267507298,2022-08,2022-10-10T23:59:00,-0.37354646808983777,0.7141094602314599
2022-10,-1.4440433212996373,1.1461979052394515,1.113191299380017,1.1677107745043604,1.1461979052394515,1.113191299380017,0.9455025804183778,0.9455025804183778,1.0458502428289147,1.0458502428289147,-0.35899074312856766,5.057227160206934,0.9375712672933185,1.041884586266385,-0.37317776016690085,1.1406198683422697,0.9399245435211959,0.0,0.036654615700756496,0.4276550249465494,1.4748278451730945,1.2,0.9292818638002316,2.9796511627906863,0.0,-16.9,5.232790257402176,-0.013237894625207141,2022-11,0.769158846692477,1.172161172161168,2023-01,1.6004522353873765,6.010137581462716,2023-04,1.3682799743729623,-0.2033898305084824,2023-10,0.7710293788733646,0.0675675675675613,2022-09,1.1406198683422697,1.1076132624828352,0.9399245435211959,0.9319932303961367,1.036306549369203,5.057227160206934,1.4748278451730945,0.9292818638002316,0.0,0.036654615700756496,-0.013237894625207141,2022-09,2022-11-09T23:59:00,0.6824863212944596,1.8420879911120789
2022-11,1.172161172161168,0.6856572084796365,0.6740449469257446,0.6731343467040681,0.6856572084796365,0.6740449469257446,0.4771672225420653,0.4771672225420653,0.5814122155108509,0.5814122155108509,-0.38130596246416665,-1.7559717907266625,0.49030931048846926,0.587983259484053,-0.357270484353996,0.6614814764134415,0.4529914904758702,0.0,-0.04365134727684231,0.3548616039744434,0.8054343301266387,0.4,1.4892512929541188,1.834862385321112,0.0,4.8,-0.9950649561648595,0.01547465053110358,2022-12,0.4338299343911713,0.0,2023-02,0.8071908704498789,0.6147540983606703,2023-05,0.7301979692364412,0.2717391304347893,2023-11,-0.1886320280634707,0.0675219446319985,2022-10,0.6614814764134415,0.6498692148595494,0.4529914904758702,0.46613357842227415,0.5638075274178578,-1.7559717907266625,0.8054343301266387,1.4892512929541188,0.0,-0.04365134727684231,0.01547465053110358,2022-10,2022-12-11T23:59:00,0.18147973346123436,1.3990965274154306
2022-12,0.0,-0.0862449152299337,-0.18514802424243149,-0.09957892367962394,-0.0862449152299337,-0.18514802424243149,-0.32440735029425866,-0.32440735029425866,-0.2053261327620962,-0.2053261327620962,-0.43500168619052143,-10.667102554531615,-0.29357150947776917,-0.18990821235385144,-0.3786802820754999,-0.0862449152299337,-0.32440735029425866,0.0,-0.3972438325457049,-1.2729844413012836,0.34142132135132597,0.4,0.635720434283877,0.2772002772002624,0.0,1.0,-10.667102554531615,-0.012920832641959054,2023-01,1.1750709616797088,6.010137581462716,2023-03,0.29836560418593916,0.1357773251866811,2023-06,0.44757554389969556,0.3387533875338855,2023-12,-0.3861292449599479,-0.4048582995951344,2022-11,-0.0862449152299337,-0.18514802424243149,-0.32440735029425866,-0.29357150947776917,-0.18990821235385144,-10.667102554531615,0.34142132135132597,0.635720434283877,0.0,-0.3972438325457049,-0.012920832641959054,2022-11,2023-01-10T23:59:00,-0.6744079179036369,0.5360584450048791
2023-01,6.010137581462716,1.168369434120472,1.1565871480770045,1.1535943032796423,3.737869483075615,3.7260871970321476,1.0404338631427499,3.609933912097893,1.1044016486316108,3.673901697586754,-0.23368222857015905,-2.3972564780358807,1.029776232326881,1.0990728332236765,-0.25314905004363264,1.1814701779053263,1.0535346069276041,17.4,2.8631893056872717,4.011461318051568,0.9557689297069794,0.8,2.045653963296841,3.870076019350388,0.9,30.9,-2.8095892031192116,-0.01900959303649821,2023-02,0.22369671500363927,0.6147540983606703,2023-04,0.8525428118318532,-0.2033898305084824,2023-07,0.30035237863160985,0.4726536124240565,2024-01,0.785848062948586,1.4905149051490652,2022-12,1.1814701779053263,1.1696878918618587,1.0535346069276041,1.0428769761117354,1.1121735770085308,-2.3972564780358807,0.9557689297069794,2.045653963296841,0.9,2.8631893056872717,-0.01900959303649821,2022-12,2023-02-09T23:59:00,0.6706325742191045,1.8739485060819394
2023-02,0.6147540983606703,0.5482118061865725,0.47442926025084453,0.5446097945752534,0.5482118061865725,0.47442926025084453,0.41879524820535435,0.41879524820535435,0.48350352719596346,0.48350352719596346,-0.23449368445886404,1.3161441285244768,0.3936335362709274,0.47092267122875,-0.2800849336068489,0.5438358882851932,0.41441933030397504,0.1,-0.3118132768181764,0.6198347107438051,0.7199207844554089,0.7,0.5312258766481264,0.6653359946773074,0.1,0.1,1.4538717402271528,0.022079035740631452,2023-03,0.1594163447918404,0.1357773251866811,2023-05,0.8895501596983125,0.2717391304347893,2023-08,-0.04046738272383603,0.2016129032258007,2024-02,0.2357234285736394,0.26702269692922,2023-01,0.5438358882851932,0.4700533423494652,0.41441933030397504,0.38925761836954803,0.46654675332737067,1.3161441285244768,0.7199207844554089,0.5312258766481264,0.1,-0.3118132768181764,0.022079035740631452,2023-01,2023-03-09T23:59:00,-0.008219993803750547,1.3035307701899994
2023-03,0.1357773251866811,0.2749135967000961,0.23446313837932212,0.2566517249870021,0.2749135967000961,0.23446313837932212,0.18966729913362643,0.18966729913362643,0.23229044791686124,0.23229044791686124,-0.1544601771059258,-1.8480222212273523,0.1746755881584417,0.22479459242926889,-0.18162408214874967,0.27075299632273175,0.18550669875626216,0.1,0.7906142641866926,0.4106776180698102,0.30684966568489697,0.2,0.5935966597023971,0.396563119629878,0.1,0.1,-1.7170715118817736,-0.029459098271893767,2023-04,0.49786964897427677,-0.2033898305084824,2023-06,0.5572813220749773,0.3387533875338855,2023-09,-0.6253867876272821,-0.7377598926894713,2024-03,0.014329245768928835,0.1331557922769732,2023-02,0.27075299632273175,0.23030253800195785,0.18550669875626216,0.1705149877810774,0.22063399205190456,-1.8480222212273523,0.30684966568489697,0.5935966597023971,0.1,0.7906142641866926,-0.029459098271893767,2023-02,2023-04-12T23:59:00,-0.24488079587196762,1.056743918743095
2023-04,-0.2033898305084824,0.5576374740928298,0.5170066344583161,0.5505106677279337,0.5576374740928298,0.5170066344583161,0.4719129954583274,0.4719129954583274,0.5147752347755785,0.5147752347755785,-0.15532731538133684,-0.6623550528787048,0.48252024015313727,0.5200788571229835,-0.13610766110892675,0.5470608622298551,0.4613363835953527,0.1,0.04736746880305981,-0.886162235855481,0.8352052499294156,0.2,0.48938396743982765,-1.6458196181698526,0.1,0.5,-0.32946683956589506,0.0007625743771102513,2023-05,0.4201821531660178,0.2717391304347893,2023-07,0.6227293988340027,0.4726536124240565,2023-10,0.10511331002389136,0.0675675675675613,2024-04,0.3167988428846855,0.6648936170212671,2023-03,0.5470608622298551,0.5064300225953414,0.4613363835953527,0.47194362829016256,0.5095022452600089,-0.6623550528787048,0.8352052499294156,0.48938396743982765,0.1,0.04736746880305981,0.0007625743771102513,2023-03,2023-05-10T23:59:00,0.04096802001033123,1.332466685246707
2023-05,0.2717391304347893,0.23538566926992766,0.21858390670497485,0.2027579882591757,0.23538566926992766,0.21858390670497485,0.06744012368771998,0.06744012368771998,0.1514128964788238,0.1514128964788238,-0.30430690426549506,-3.8939566137818127,0.044388542245730196,0.13988710575782892,-0.3460749390336586,0.23585997419501858,0.06791442861281088,0.1,0.7678310104994757,0.9628610729023324,0.4319173190250791,0.1,0.3753673659168405,0.937081659973238,0.1,0.3,-3.9088848839239465,-0.027529550592783496,2023-06,0.16612110327465715,0.3387533875338855,2023-08,0.21842587029595933,0.2016129032258007,2023-11,-0.04046602967868459,0.0675219446319985,2024-05,0.4433120154525504,0.0,2023-04,0.23585997419501858,0.21905821163006578,0.06791442861281088,0.0448628471708211,0.14036141068291985,-3.8939566137818127,0.4319173190250791,0.3753673659168405,0.1,0.7678310104994757,-0.027529550592783496,2023-04,2023-06-11T23:59:00,-0.3288506644623519,1.0272232279179838
2023-06,0.3387533875338855,0.04023367316272354,-0.05380754794282529,-0.0001196675558393246,0.04023367316272354,-0.05380754794282529,-0.11025843373996487,-0.11025843373996487,-0.03501238028862068,-0.03501238028862068,-0.2726852633905561,0.6359521890353159,-0.137347288013067,-0.04855680742517174,-0.3217691091445774,0.04698732596438175,-0.10350478093830666,0.05,0.3505448623516913,0.613079019073548,0.3005720106225707,0.5,-1.0075840178587436,0.0,0.05,0.2,0.4233877644723494,0.002280128363598739,2023-07,-0.0670168919421374,0.4726536124240565,2023-09,-0.39208681396975076,-0.7377598926894713,2023-12,-0.3510911387760124,-0.4048582995951344,2024-06,0.23469393633128774,-0.264200792602387,2023-05,0.04698732596438175,-0.047053895141167076,-0.10350478093830666,-0.1305936352114088,-0.04180315462351353,0.6359521890353159,0.3005720106225707,-1.0075840178587436,0.05,0.3505448623516913,0.002280128363598739,2023-05,2023-07-12T23:59:00,-0.5970773112611921,0.7480110436948015
2023-07,0.4726536124240565,0.35427375977573616,0.2881338638837172,0.3238736919751293,0.35427375977573616,0.2881338638837172,0.2797229029758236,0.2797229029758236,0.31699833137577993,0.31699833137577993,-0.13508478451879688,1.7997957439321421,0.24611703156617645,0.3001953956709563,-0.1959780068478513,0.36576313745263567,0.2912122806527231,0.05,0.19019017586423964,0.4062288422478133,0.8887045480198288,1.0,-1.0922838308002347,-0.7957559681697757,0.05,-0.1,1.4381791453002002,-0.011474353557373385,2023-08,0.0017451501082181506,0.2016129032258007,2023-10,0.40702453703042957,0.0675675675675613,2024-01,0.9257495580359031,1.4905149051490652,2024-07,0.2656720555060092,0.6622516556291425,2023-06,0.36576313745263567,0.2996232415606167,0.2912122806527231,0.257606409243076,0.3116847733478558,1.7997957439321421,0.8887045480198288,-1.0922838308002347,0.05,0.19019017586423964,-0.011474353557373385,2023-06,2023-08-09T23:59:00,-0.2509710915856903,1.083131725945962
2023-08,0.2016129032258007,0.4401019652154602,0.4087163637692347,0.4175086445767329,0.4401019652154602,0.4087163637692347,0.42820393423066855,0.42820393423066855,0.43415294972306434,0.43415294972306434,-0.02155939724045085,7.892450853828814,0.35987817678145345,0.39999007099845685,-0.14536661782049692,0.44438253314757137,0.4324845021627797,0.0,0.09823946047454596,0.944032366823988,0.5701260482877673,0.2,-0.848945558971,-0.9358288770053512,0.0,0.3,7.757724286441681,0.02161941760995796,2023-09,-0.27777990281967097,-0.7377598926894713,2023-11,0.17409014647836224,0.0675219446319985,2024-02,0.16023727573845858,0.26702269692922,2024-08,0.14331863069192044,0.263157894736854,2023-07,0.44438253314757137,0.4129969317013459,0.4324845021627797,0.36415874471356463,0.404270638930568,7.892450853828814,0.5701260482877673,-0.848945558971,0.0,0.09823946047454596,0.02161941760995796,2023-07,2023-09-10T23:59:00,-0.1262237838512128,1.1968934962560973
2023-09,-0.7377598926894713,-0.26216066615514694,-0.3448587092015072,-0.281386065671804,-0.26216066615514694,-0.3448587092015072,-0.35949500803370416,-0.35949500803370416,-0.3108278370944256,-0.3108278370944256,-0.17636878374804374,2.8007665140822535,-0.3540563748227584,-0.3081085204889527,-0.16651403868937775,-0.25732830837770787,-0.3546626502562651,0.15000000000000002,0.5043601818836341,0.2004008016032177,-0.19539637604324323,-0.6,-1.5507607909941914,-1.6194331983805488,0.15000000000000002,-1.2,2.64867291667501,-0.02887922681572961,2023-10,0.37559542602145224,0.0675675675675613,2023-12,0.047742716791220954,-0.4048582995951344,2024-03,-0.12779038810853544,0.1331557922769732,2024-09,-0.3281145332805644,-0.3937007874015741,2023-08,-0.25732830837770787,-0.3400263514240681,-0.3546626502562651,-0.34922401704531936,-0.30327616271151364,2.8007665140822535,-0.19539637604324323,-1.5507607909941914,0.15000000000000002,0.5043601818836341,-0.02887922681572961,2023-08,2023-10-09T23:59:00,-1.045558101871824,2.463180752243597
2023-10,0.0675675675675613,0.31324188439288125,0.2956612732604513,0.29322183275905184,0.31324188439288125,0.2956612732604513,0.10788640363348624,0.10788640363348624,0.21056414401318374,0.21056414401318374,-0.37211345045727334,-0.24107063380904847,0.09656467212764931,0.20490327826026533,-0.3926289417419882,0.30982915775439906,0.10447367699500411,0.0,0.08552966685648061,-0.3333333333333299,0.7027578864562941,0.3,-0.18161714575943055,0.8230452674897082,0.0,-1.2,-0.1336584976800559,-0.045432356384791026,2023-11,0.13176462144512976,0.0675219446319985,2024-01,1.143104775544181,1.4905149051490652,2024-04,0.13145505344600342,0.6648936170212671,2024-10,0.3485203857130966,0.3293807641633783,2023-09,0.30982915775439906,0.2922485466219691,0.10447367699500411,0.09315194548916718,0.2014905516217832,-0.24107063380904847,0.7027578864562941,-0.18161714575943055,0.0,0.08552966685648061,-0.045432356384791026,2023-09,2023-11-09T23:59:00,-0.39847242864437166,2.990101155618598
