period,actual,consensus,HARD_BASE_recorded,HARD_BASE_C0,HARD_BASE_C1,HARD_BASE_C2,HARD_BASE_C3,HARD_BASE_C123,HARD_HALF_recorded,HARD_HALF_C0,HARD_HALF_C1,HARD_HALF_C2,HARD_HALF_C3,HARD_HALF_C123,HARD_FULL_recorded,HARD_FULL_C0,HARD_FULL_C1,HARD_FULL_C2,HARD_FULL_C3,HARD_FULL_C123
2025-07,0.5,0.5,0.482699677975129,0.4808192490704156,0.4811856456811868,0.48025871891809596,0.4808655532005923,0.4806713762923822,0.5584568402910703,0.55599166781059,0.5448988415365285,0.5554222402592359,0.5560379719407667,0.5443770310610223,0.6342140026070118,0.6311640865507643,0.60861203739187,0.6305857616003758,0.631210390680941,0.6080826858296624
2025-08,0.1,0.1,0.1224612747710427,0.1164301265421099,0.11708548577405208,0.11684764223731964,0.1163986371079057,0.11747146497223276,0.0980835392772259,0.0915851532810826,0.09317938603844028,0.09200445314986788,0.0915536638468784,0.09356708198757074,0.0737058037834092,0.0667401800200553,0.0692732863028285,0.06716126406241613,0.0667086905858511,0.06966269900290872
2025-09,-0.6,-0.3,-0.4796923876781566,-0.473186673138969,-0.4727833821276638,-0.47387490283327255,-0.47329565746432,-0.4735806384824267,-0.5222102106965498,-0.5153491337878935,-0.5030907039991207,-0.5160329375161005,-0.5154581181132445,-0.5038847788702364,-0.564728033714943,-0.5575115944368179,-0.5333980258705775,-0.5581909721989283,-0.5576205787621689,-0.534188919258046
2025-10,0.5,0.3,0.2401825150651718,0.2350354872261487,0.23381499941169803,0.23594672971585173,0.2351917780441021,0.2348827161360575,0.28619898904433,0.2919973835634022,0.27014895140584483,0.2929000657355839,0.2921536743813557,0.271211207810484,0.3322154630234882,0.3489592799006558,0.3064829033999916,0.3498534017553161,0.3491155707186092,0.3075396994849105
2025-11,-0.3,0.1,0.013912520901711,0.0236031416782966,0.02341736950971449,0.023413486794064117,0.0234117120854795,0.023036317735395037,0.0281791766842468,0.0421458153733589,0.022461144695322538,0.041952896296976,0.0419543857805418,0.022080261251718733,0.0424458324667826,0.0606884890684211,0.021504919880930583,0.06049230579988789,0.060497059475604,0.021124204768042425
2025-12,-0.3,-0.1,-0.3176359844265689,-0.3248556006304595,-0.32377412207743045,-0.32490660060395465,-0.3246465211962097,-0.3236162245854009,-0.3192220059914924,-0.3195303294206075,-0.3232474900723473,-0.319582225420021,-0.3193212499863577,-0.3230896811910021,-0.3208080275564159,-0.3142050582107555,-0.32272085806726425,-0.3142578502360874,-0.3139959787765056,-0.3225631377966033
2026-01,0.9,0.8,0.8514524588474814,0.8504358971100507,0.8505857235513934,0.8512765047855408,0.8504506145935555,0.8514410241653363,0.853289440279114,0.8438038600053428,0.8715987736619267,0.8446455541626019,0.8438185774888476,0.8724506318500365,0.8551264217107467,0.8371718229006349,0.8926118237724601,0.838014603539663,0.8371865403841396,0.8934602395347366
2026-02,-0.1,0.1,0.0758514397150598,0.0863644783244499,0.08342779734327535,0.08527716198707977,0.0862025456707924,0.08217901592732166,0.0941571969640349,0.1056669346124062,0.08827762454199811,0.10457654495945161,0.1055050019587487,0.08702807094196124,0.1124629542130101,0.1249693909003625,0.09312745174072087,0.12387592793182345,0.124807458246705,0.09187712595660083
2026-03,0.6,0.7,0.5831477425464591,0.583451922930263,0.5822371051527165,0.5837827398888893,0.5835078652859391,0.5826240578889519,0.5745975532171261,0.5809566248457159,0.5791256945348632,0.581287839102923,0.5810125672013919,0.5795131426664306,0.5660473638877932,0.5784613267611687,0.5760142839170098,0.5787929383169568,0.5785172691168448,0.5764022274439092
2026-04,0.5,0.4,0.4980319143303553,0.5192440163984453,0.5206251781252554,0.5193651255568699,0.5193997665088599,0.5209018174870633,0.4728034992943644,0.4898983234246943,0.5060855717623898,0.4900241049716588,0.4900540735351089,0.5063645261041235,0.4475750842583734,0.4605526304509433,0.49154596539952405,0.4606830843864477,0.4607083805613579,0.49182723472118367
2026-05,0.1,0.3,0.3676493556665585,0.3853354748739452,0.3858838022268808,0.3851552220712128,0.3853043444075631,0.3856728459527474,0.385238322814708,0.406567808285824,0.3890707979362819,0.406404089584042,0.4065366778194419,0.38886232344819466,0.4028272899628575,0.4278001416977028,0.39225779364568303,0.4276529570968713,0.4277690112313208,0.3920518009436419
2026-06,-0.3,0.0,-0.058395297574722,-0.051301334758806,-0.04977260989093163,-0.05093402671880201,-0.051494757747727,-0.049597704260010506,-0.082817900723228,-0.0782228609871611,-0.07108590970287622,-0.0778735258129456,-0.0784162839760821,-0.07092523287435588,-0.107240503871734,-0.1051443872155161,-0.09239920951482081,-0.10481302490708919,-0.1053378102044371,-0.09225276148870126
2026-07,0.6,0.6,0.4476725274894585,0.473608101511613,0.4733650948797116,0.47345653860290315,0.4738221869815616,0.4734274935716145,0.5124477950466728,0.5288779491381937,0.5449938436713511,0.5287545592849536,0.5290920346081422,0.5450927541467958,0.577223062603887,0.5841477967647745,0.6166225924629904,0.5840525799670041,0.584361882234723,0.6167580147219772
