variant,origin,h,yy,actual_previous,scored
C123,2021-05,0,3.2201964468163653,2.872531418312392,False
C123,2021-05,1,2.7906642740349827,2.765388046387192,True
C123,2021-05,2,2.611895937024174,3.3747779751332514,True
C123,2021-05,3,2.588983219293192,4.085257548845505,True
C123,2021-05,4,2.90567499047419,4.915102770330665,True
C123,2021-05,5,3.011719875138052,5.798394290811807,True
C123,2021-05,6,3.0301817394210033,5.976806422836781,True
C123,2021-05,7,3.3023204425737864,6.613047363717604,True
C123,2021-05,8,2.9029917171618584,9.876543209876534,True
C123,2021-05,9,2.9268255974295543,11.091549295774657,True
C123,2021-05,10,2.7134175079342215,12.741652021089632,True
C123,2021-05,11,2.4302942412282302,14.160839160839142,True
C123,2021-05,12,2.0899540098378204,15.968586387434565,True
C123,2021-06,0,2.5564825576673953,2.765388046387192,False
C123,2021-06,1,2.532702777116682,3.3747779751332514,True
C123,2021-06,2,2.603701906355643,4.085257548845505,True
C123,2021-06,3,3.01972105267468,4.915102770330665,True
C123,2021-06,4,3.203676192588227,5.798394290811807,True
C123,2021-06,5,3.3004895791439837,5.976806422836781,True
C123,2021-06,6,3.6425972867534733,6.613047363717604,True
C123,2021-06,7,3.2991993465994747,9.876543209876534,True
C123,2021-06,8,3.38094252593593,11.091549295774657,True
C123,2021-06,9,3.2228649125055004,12.741652021089632,True
C123,2021-06,10,2.9943550877567082,14.160839160839142,True
C123,2021-06,11,3.0646159015139105,15.968586387434565,True
C123,2021-06,12,2.934803084843173,17.187499999999993,True
C123,2021-07,0,2.9719497338530942,3.3747779751332514,False
C123,2021-07,1,3.2314766691105556,4.085257548845505,True
C123,2021-07,2,3.789210300694988,4.915102770330665,True
C123,2021-07,3,4.1123386074773896,5.798394290811807,True
C123,2021-07,4,4.334975076020953,5.976806422836781,True
C123,2021-07,5,4.80402992087959,6.613047363717604,True
C123,2021-07,6,4.5815152057242665,9.876543209876534,True
C123,2021-07,7,4.774579610106861,11.091549295774657,True
C123,2021-07,8,4.7235301477068,12.741652021089632,True
C123,2021-07,9,4.599541323970098,14.160839160839142,True
C123,2021-07,10,4.777966019232486,15.968586387434565,True
C123,2021-07,11,4.606446216917639,17.187499999999993,True
C123,2021-07,12,4.337884659816998,17.525773195876276,True
C123,2021-08,0,3.5425662203345407,4.085257548845505,False
C123,2021-08,1,4.200982500187635,4.915102770330665,True
C123,2021-08,2,4.63446304766567,5.798394290811807,True
C123,2021-08,3,4.959385287138293,5.976806422836781,True
C123,2021-08,4,5.538666300362118,6.613047363717604,True
C123,2021-08,5,5.41454164983067,9.876543209876534,True
C123,2021-08,6,5.724008249544558,11.091549295774657,True
C123,2021-08,7,5.7791648576990395,12.741652021089632,True
C123,2021-08,8,5.760835270858243,14.160839160839142,True
C123,2021-08,9,6.045807923599257,15.968586387434565,True
C123,2021-08,10,5.976677194804854,17.187499999999993,True
C123,2021-08,11,5.514363967413911,17.525773195876276,True
C123,2021-08,12,5.551986390917638,17.235494880546053,True
C123,2021-09,0,4.537854263923919,4.915102770330665,False
C123,2021-09,1,5.033660294218459,5.798394290811807,True
C123,2021-09,2,5.4192318724064155,5.976806422836781,True
C123,2021-09,3,6.053408273946015,6.613047363717604,True
C123,2021-09,4,5.989340789566192,9.876543209876534,True
C123,2021-09,5,6.358251457616519,11.091549295774657,True
C123,2021-09,6,6.477603796870881,12.741652021089632,True
C123,2021-09,7,6.522974959469913,14.160839160839142,True
C123,2021-09,8,6.87306592254686,15.968586387434565,True
C123,2021-09,9,6.866165367393701,17.187499999999993,True
C123,2021-09,10,6.461792690013851,17.525773195876276,True
C123,2021-09,11,6.084260625365247,17.235494880546053,True
C123,2021-09,12,6.250017761622567,17.972742759795548,True
C123,2021-10,0,5.454120624125156,5.798394290811807,False
C123,2021-10,1,6.02070114324081,5.976806422836781,True
C123,2021-10,2,6.671767725071764,6.613047363717604,True
C123,2021-10,3,6.627864698508283,9.876543209876534,True
C123,2021-10,4,7.01190563326745,11.091549295774657,True
C123,2021-10,5,7.1477324654012255,12.741652021089632,True
C123,2021-10,6,7.207357252767774,14.160839160839142,True
C123,2021-10,7,7.569889412336712,15.968586387434565,True
C123,2021-10,8,7.573478956060979,17.187499999999993,True
C123,2021-10,9,7.176497221604468,17.525773195876276,True
C123,2021-10,10,6.80674524564848,17.235494880546053,True
C123,2021-10,11,6.627362589884264,17.972742759795548,True
C123,2021-10,12,6.517300417614538,15.092748735244497,True
C123,2021-11,0,6.453196713514234,5.976806422836781,False
C123,2021-11,1,7.209887917726351,6.613047363717604,True
C123,2021-11,2,10.558332309512506,9.876543209876534,True
C123,2021-11,3,11.035358768903166,11.091549295774657,True
C123,2021-11,4,11.240676056054502,12.741652021089632,True
C123,2021-11,5,11.363989900780057,14.160839160839142,True
C123,2021-11,6,11.798480183391884,15.968586387434565,True
C123,2021-11,7,11.845234922137122,17.187499999999993,True
C123,2021-11,8,11.475038778195632,17.525773195876276,True
C123,2021-11,9,11.132028525460882,17.235494880546053,True
C123,2021-11,10,10.986759561768219,17.972742759795548,True
C123,2021-11,11,10.624950521255153,15.092748735244497,True
C123,2021-11,12,10.28971710621884,16.24579124579122,True
C123,2021-12,0,6.95447312101872,6.613047363717604,False
C123,2021-12,1,10.355290502058685,9.876543209876534,True
C123,2021-12,2,10.951224518674646,11.091549295774657,True
C123,2021-12,3,11.260045886832522,12.741652021089632,True
C123,2021-12,4,11.487811948887458,14.160839160839142,True
C123,2021-12,5,12.016421320581347,15.968586387434565,True
C123,2021-12,6,12.164394162977525,17.187499999999993,True
C123,2021-12,7,11.885556378487095,17.525773195876276,True
C123,2021-12,8,11.628406236563523,17.235494880546053,True
C123,2021-12,9,11.56279295612615,17.972742759795548,True
C123,2021-12,10,11.286108778914551,15.092748735244497,True
C123,2021-12,11,11.62382158084836,16.24579124579122,True
C123,2021-12,12,11.341252812504054,15.758591785414907,True
C123,2022-01,0,9.869339899679822,9.876543209876534,False
C123,2022-01,1,10.473379084663943,11.091549295774657,True
C123,2022-01,2,10.758150147422207,12.741652021089632,True
C123,2022-01,3,10.953959373204146,14.160839160839142,True
C123,2022-01,4,11.446717612525118,15.968586387434565,True
C123,2022-01,5,11.556421357316419,17.187499999999993,True
C123,2022-01,6,11.246297782030766,17.525773195876276,True
C123,2022-01,7,10.946919626268624,17.235494880546053,True
C123,2022-01,8,10.838279754252321,17.972742759795548,True
C123,2022-01,9,10.519694539425405,15.092748735244497,True
C123,2022-01,10,10.812024485695575,16.24579124579122,True
C123,2022-01,11,10.88983314617706,15.758591785414907,True
C123,2022-01,12,7.565169121705013,17.49598715890851,True
C123,2022-02,0,10.594606021785097,11.091549295774657,False
C123,2022-02,1,11.113148582394487,12.741652021089632,True
C123,2022-02,2,11.42943674987919,14.160839160839142,True
C123,2022-02,3,12.024461597669777,15.968586387434565,True
C123,2022-02,4,12.245748487194984,17.187499999999993,True
C123,2022-02,5,12.031325893829177,17.525773195876276,True
C123,2022-02,6,11.833350638850384,17.235494880546053,True
C123,2022-02,7,11.823607549666773,17.972742759795548,True
C123,2022-02,8,11.60105977110223,15.092748735244497,True
C123,2022-02,9,11.993295437743319,16.24579124579122,True
C123,2022-02,10,12.16791010809,15.758591785414907,True
C123,2022-02,11,9.058689171783293,17.49598715890851,True
C123,2022-02,12,8.859214825183075,16.719492868462766,True
C123,2022-03,0,11.935809280495548,12.741652021089632,False
C123,2022-03,1,12.197269995585385,14.160839160839142,True
C123,2022-03,2,12.7396841216303,15.968586387434565,True
C123,2022-03,3,12.894921607550424,17.187499999999993,True
C123,2022-03,4,12.612751564352056,17.525773195876276,True
C123,2022-03,5,12.34120887188163,17.235494880546053,True
C123,2022-03,6,12.257010071608141,17.972742759795548,True
C123,2022-03,7,11.95649541921099,15.092748735244497,True
C123,2022-03,8,12.271701775520876,16.24579124579122,True
C123,2022-03,9,12.368187360111568,15.758591785414907,True
C123,2022-03,10,9.177274868492388,17.49598715890851,True
C123,2022-03,11,8.497303327556633,16.719492868462766,True
C123,2022-03,12,7.8454465863156315,14.964925954793449,True
C123,2022-04,0,13.013013678205304,14.160839160839142,False
C123,2022-04,1,13.61308083058121,15.968586387434565,True
C123,2022-04,2,13.8415945036231,17.187499999999993,True
C123,2022-04,3,13.610003754941596,17.525773195876276,True
C123,2022-04,4,13.381856532992861,17.235494880546053,True
C123,2022-04,5,13.332372801684231,17.972742759795548,True
C123,2022-04,6,13.057883755431126,15.092748735244497,True
C123,2022-04,7,13.393108375570401,16.24579124579122,True
C123,2022-04,8,13.504413033862347,15.758591785414907,True
C123,2022-04,9,10.292559762778058,17.49598715890851,True
C123,2022-04,10,9.615292711343178,16.719492868462766,True
C123,2022-04,11,8.25260678705446,14.964925954793449,True
C123,2022-04,12,8.109626598564011,12.71056661562021,True
C123,2022-05,0,16.019357241845963,15.968586387434565,False
C123,2022-05,1,16.531795095582645,17.187499999999993,True
C123,2022-05,2,16.49663794453387,17.525773195876276,True
C123,2022-05,3,16.42616109170753,17.235494880546053,True
C123,2022-05,4,16.544672111554334,17.972742759795548,True
C123,2022-05,5,16.399793583531903,15.092748735244497,True
C123,2022-05,6,16.8788878431237,16.24579124579122,True
C123,2022-05,7,17.111362441133256,15.758591785414907,True
C123,2022-05,8,13.889955918578739,17.49598715890851,True
C123,2022-05,9,13.284819728597968,16.719492868462766,True
C123,2022-05,10,11.965591035371775,14.964925954793449,True
C123,2022-05,11,10.863401590457867,12.71056661562021,True
C123,2022-05,12,9.632204764146723,11.0609480812641,True
C123,2022-06,0,17.012476327948946,17.187499999999993,False
C123,2022-06,1,17.18023623753247,17.525773195876276,True
C123,2022-06,2,17.25827487046917,17.235494880546053,True
C123,2022-06,3,17.501299750970464,17.972742759795548,True
C123,2022-06,4,17.47748094960881,15.092748735244497,True
C123,2022-06,5,18.07007267019419,16.24579124579122,True
C123,2022-06,6,18.41023262737293,15.758591785414907,True
C123,2022-06,7,15.244633236948918,17.49598715890851,True
C123,2022-06,8,14.717724469748017,16.719492868462766,True
C123,2022-06,9,13.462021790643652,14.964925954793449,True
C123,2022-06,10,12.420944148775977,12.71056661562021,True
C123,2022-06,11,11.381629443250185,11.0609480812641,True
C123,2022-06,12,10.649447393768115,9.703703703703706,True
C123,2022-07,0,17.755306187393785,17.525773195876276,False
C123,2022-07,1,17.631502284265586,17.235494880546053,True
C123,2022-07,2,17.856336695779742,17.972742759795548,True
C123,2022-07,3,17.815318811213253,15.092748735244497,True
C123,2022-07,4,18.398308239659304,16.24579124579122,True
C123,2022-07,5,18.73017067847959,15.758591785414907,True
C123,2022-07,6,15.556600598448583,17.49598715890851,True
C123,2022-07,7,15.032817594940889,16.719492868462766,True
C123,2022-07,8,13.7812025756978,14.964925954793449,True
C123,2022-07,9,12.7479157887323,12.71056661562021,True
C123,2022-07,10,11.718773091166877,11.0609480812641,True
C123,2022-07,11,10.846435138691325,9.703703703703706,True
C123,2022-07,12,10.22414853935951,8.771929824561415,True
C123,2022-08,0,17.521010284344058,17.235494880546053,False
C123,2022-08,1,17.603836045455264,17.972742759795548,True
C123,2022-08,2,17.486242423691596,15.092748735244497,True
C123,2022-08,3,17.992805674831132,16.24579124579122,True
C123,2022-08,4,18.258374266393666,15.758591785414907,True
C123,2022-08,5,15.035850465449451,17.49598715890851,True
C123,2022-08,6,14.457717560229927,16.719492868462766,True
C123,2022-08,7,13.165125963598708,14.964925954793449,True
C123,2022-08,8,12.091638096797558,12.71056661562021,True
C123,2022-08,9,11.024316410349542,11.0609480812641,True
C123,2022-08,10,10.11444632994613,9.703703703703706,True
C123,2022-08,11,9.662534599798757,8.771929824561415,True
C123,2022-08,12,9.571563084531187,8.515283842794778,True
C123,2022-09,0,17.248141762657472,17.972742759795548,False
C123,2022-09,1,16.94477062991776,15.092748735244497,True
C123,2022-09,2,17.36019148262534,16.24579124579122,True
C123,2022-09,3,17.541496877395303,15.758591785414907,True
C123,2022-09,4,14.265398968248657,17.49598715890851,True
C123,2022-09,5,13.62278045160807,16.719492868462766,True
C123,2022-09,6,12.271482615773452,14.964925954793449,True
C123,2022-09,7,11.150945979034153,12.71056661562021,True
C123,2022-09,8,10.039477919567638,11.0609480812641,True
C123,2022-09,9,9.086521341882209,9.703703703703706,True
C123,2022-09,10,8.588982387280748,8.771929824561415,True
C123,2022-09,11,8.710542567178939,8.515283842794778,True
C123,2022-09,12,8.691356148449898,6.859205776173314,True
C123,2022-10,0,18.164500197627426,15.092748735244497,False
C123,2022-10,1,18.6884316670261,16.24579124579122,True
C123,2022-10,2,18.871180257497784,15.758591785414907,True
C123,2022-10,3,15.556818485857729,17.49598715890851,True
C123,2022-10,4,14.903312518893808,16.719492868462766,True
C123,2022-10,5,13.53260114019733,14.964925954793449,True
C123,2022-10,6,12.386261691450983,12.71056661562021,True
C123,2022-10,7,11.255900601589007,11.0609480812641,True
C123,2022-10,8,10.284820892435288,9.703703703703706,True
C123,2022-10,9,9.773248879512904,8.771929824561415,True
C123,2022-10,10,9.886992876379939,8.515283842794778,True
C123,2022-10,11,9.195127122484777,6.859205776173314,True
C123,2022-10,12,8.758442287333965,8.498168498168521,True
C123,2022-11,0,15.802830123178035,16.24579124579122,False
C123,2022-11,1,15.798143117123203,15.758591785414907,True
C123,2022-11,2,12.53320841516015,17.49598715890851,True
C123,2022-11,3,11.864258610180404,16.719492868462766,True
C123,2022-11,4,10.51185764205055,14.964925954793449,True
C123,2022-11,5,9.365401685988104,12.71056661562021,True
C123,2022-11,6,8.231854543675194,11.0609480812641,True
C123,2022-11,7,7.263965146772898,9.703703703703706,True
C123,2022-11,8,6.735091326860128,8.771929824561415,True
C123,2022-11,9,6.817938572103517,8.515283842794778,True
C123,2022-11,10,6.1187136855772035,6.859205776173314,True
C123,2022-11,11,8.453728017112592,8.498168498168521,True
C123,2022-11,12,8.169188030089622,7.313540912382349,True
C123,2022-12,0,15.902288497434297,15.758591785414907,False
C123,2022-12,1,12.41772093054091,17.49598715890851,True
C123,2022-12,2,11.625457570784247,16.719492868462766,True
C123,2022-12,3,10.159289768887989,14.964925954793449,True
C123,2022-12,4,8.912507341116168,12.71056661562021,True
C123,2022-12,5,7.683746050644519,11.0609480812641,True
C123,2022-12,6,6.614813170765863,9.703703703703706,True
C123,2022-12,7,6.0059201780309355,8.771929824561415,True
C123,2022-12,8,6.006094529582553,8.515283842794778,True
C123,2022-12,9,5.232001098657825,6.859205776173314,True
C123,2022-12,10,7.46502569617762,8.498168498168521,True
C123,2022-12,11,6.6380062387190035,7.313540912382349,True
C123,2022-12,12,7.03735019413049,6.879073135409149,True
C123,2023-01,0,16.413303146462052,17.49598715890851,False
C123,2023-01,1,15.558981859217875,16.719492868462766,True
C123,2023-01,2,13.936231080495656,14.964925954793449,True
C123,2023-01,3,12.552853590977127,12.71056661562021,True
C123,2023-01,4,11.192834215499332,11.0609480812641,True
C123,2023-01,5,10.00466342610499,9.703703703703706,True
C123,2023-01,6,9.281178949295661,8.771929824561415,True
C123,2023-01,7,9.20487716890227,8.515283842794778,True
C123,2023-01,8,8.333511409948375,6.859205776173314,True
C123,2023-01,9,10.558027592352124,8.498168498168521,True
C123,2023-01,10,9.63466380471053,7.313540912382349,True
C123,2023-01,11,9.992390196417514,6.879073135409149,True
C123,2023-01,12,6.183510348074052,2.3224043715847307,True
C123,2023-02,0,16.77461662983385,16.719492868462766,False
C123,2023-02,1,15.046905133656105,14.964925954793449,True
C123,2023-02,2,13.616243640245976,12.71056661562021,True
C123,2023-02,3,12.201168991423904,11.0609480812641,True
C123,2023-02,4,10.969906573725064,9.703703703703706,True
C123,2023-02,5,10.208541696906439,8.771929824561415,True
C123,2023-02,6,10.085151045356941,8.515283842794778,True
C123,2023-02,7,9.179874570626929,6.859205776173314,True
C123,2023-02,8,11.384944928548428,8.498168498168521,True
C123,2023-02,9,10.428946267000532,7.313540912382349,True
C123,2023-02,10,10.761213657100544,6.879073135409149,True
C123,2023-02,11,5.825946714693451,2.3224043715847307,True
C123,2023-02,12,5.765285071388373,1.9687712152070571,True
C123,2023-03,0,15.211021210156158,14.964925954793449,False
C123,2023-03,1,13.727426904545807,12.71056661562021,True
C123,2023-03,2,12.296458477728486,11.0609480812641,True
C123,2023-03,3,11.051177552985578,9.703703703703706,True
C123,2023-03,4,10.277489800404798,8.771929824561415,True
C123,2023-03,5,10.143447961884958,8.515283842794778,True
C123,2023-03,6,9.212503462739377,6.859205776173314,True
C123,2023-03,7,11.409450913244338,8.498168498168521,True
C123,2023-03,8,10.444813970637666,7.313540912382349,True
C123,2023-03,9,10.768851110230052,6.879073135409149,True
C123,2023-03,10,5.825527010418238,2.3224043715847307,True
C123,2023-03,11,5.712110199736138,1.9687712152070571,True
C123,2023-03,12,5.672392409003544,1.9661016949152728,True
C123,2023-04,0,13.613666719437797,12.71056661562021,False
C123,2023-04,1,12.010433767871229,11.0609480812641,True
C123,2023-04,2,10.67391351301034,9.703703703703706,True
C123,2023-04,3,9.824608115658663,8.771929824561415,True
C123,2023-04,4,9.622618335415018,8.515283842794778,True
C123,2023-04,5,8.635889684573849,6.859205776173314,True
C123,2023-04,6,10.756522258249156,8.498168498168521,True
C123,2023-04,7,9.757374724374682,7.313540912382349,True
C123,2023-04,8,10.043012874334075,6.879073135409149,True
C123,2023-04,9,5.100444009909304,2.3224043715847307,True
C123,2023-04,10,4.958593218255281,1.9687712152070571,True
C123,2023-04,11,5.080899912825414,1.9661016949152728,True
C123,2023-04,12,5.009914535595512,2.853260869565235,True
C123,2023-05,0,11.002955858041151,11.0609480812641,False
C123,2023-05,1,9.483070971813277,9.703703703703706,True
C123,2023-05,2,8.480912979569878,8.771929824561415,True
C123,2023-05,3,8.143082905532875,8.515283842794778,True
C123,2023-05,4,7.034075975419442,6.859205776173314,True
C123,2023-05,5,8.996899904560612,8.498168498168521,True
C123,2023-05,6,7.882726698452476,7.313540912382349,True
C123,2023-05,7,8.047104416373804,6.879073135409149,True
C123,2023-05,8,3.088486706722697,2.3224043715847307,True
C123,2023-05,9,2.846689642585671,1.9687712152070571,True
C123,2023-05,10,2.8667153190659214,1.9661016949152728,True
C123,2023-05,11,3.4159583193736673,2.853260869565235,True
C123,2023-05,12,3.607074181924821,2.574525745257463,True
C123,2023-06,0,9.336784448922058,9.703703703703706,False
C123,2023-06,1,8.261188998637001,8.771929824561415,True
C123,2023-06,2,7.818317838681075,8.515283842794778,True
C123,2023-06,3,6.616888445115135,6.859205776173314,True
C123,2023-06,4,8.484875773469835,8.498168498168521,True
C123,2023-06,5,7.29506930038921,7.313540912382349,True
C123,2023-06,6,7.377275447704182,6.879073135409149,True
C123,2023-06,7,2.3892345250979767,2.3224043715847307,True
C123,2023-06,8,2.0912593506109594,1.9687712152070571,True
C123,2023-06,9,2.0554742937199424,1.9661016949152728,True
C123,2023-06,10,2.5458976238108977,2.853260869565235,True
C123,2023-06,11,2.6359460222067383,2.574525745257463,True
C123,2023-06,12,2.9433160692835,1.958136394328148,True
C123,2023-07,0,8.61273453785994,8.771929824561415,False
C123,2023-07,1,8.242612820948464,8.515283842794778,True
C123,2023-07,2,7.059497970918035,6.859205776173314,True
C123,2023-07,3,8.956528203713502,8.498168498168521,True
C123,2023-07,4,7.784006974855422,7.313540912382349,True
C123,2023-07,5,7.88756283060998,6.879073135409149,True
C123,2023-07,6,2.8850363266576315,2.3224043715847307,True
C123,2023-07,7,2.6072135325574726,1.9687712152070571,True
C123,2023-07,8,2.592037079867099,1.9661016949152728,True
C123,2023-07,9,3.1054681424142414,2.853260869565235,True
C123,2023-07,10,3.2159995547051894,2.574525745257463,True
C123,2023-07,11,3.2618018195719753,1.958136394328148,True
C123,2023-07,12,3.372938770393831,2.150537634408578,True
C123,2023-08,0,8.815277604437659,8.515283842794778,False
C123,2023-08,1,7.66642278385494,6.859205776173314,True
C123,2023-08,2,9.587631609367852,8.498168498168521,True
C123,2023-08,3,8.424187326214632,7.313540912382349,True
C123,2023-08,4,8.54590580921725,6.879073135409149,True
C123,2023-08,5,3.5308367500531097,2.3224043715847307,True
C123,2023-08,6,3.2612444820765196,1.9687712152070571,True
C123,2023-08,7,3.2681967103187644,1.9661016949152728,True
C123,2023-08,8,3.8077864342539027,2.853260869565235,True
C123,2023-08,9,3.942113758298559,2.574525745257463,True
C123,2023-08,10,4.011575696529506,1.958136394328148,True
C123,2023-08,11,3.997340190878506,2.150537634408578,True
C123,2023-08,12,3.71375825937161,2.213279678068404,True
C123,2023-09,0,7.4138796765078245,6.859205776173314,False
C123,2023-09,1,9.323809591442018,8.498168498168521,True
C123,2023-09,2,8.106693496694422,7.313540912382349,True
C123,2023-09,3,8.178935931671177,6.879073135409149,True
C123,2023-09,4,3.1365697272921538,2.3224043715847307,True
C123,2023-09,5,2.8274043675392337,1.9687712152070571,True
C123,2023-09,6,2.788584766564025,1.9661016949152728,True
C123,2023-09,7,3.2916266555967315,2.853260869565235,True
C123,2023-09,8,3.392908302424733,2.574525745257463,True
C123,2023-09,9,3.430869892781538,1.958136394328148,True
C123,2023-09,10,3.386552211538247,2.150537634408578,True
C123,2023-09,11,3.3031282212710233,2.213279678068404,True
C123,2023-09,12,3.371505572826671,2.567567567567563,True
C123,2023-10,0,8.789388856147959,8.498168498168521,False
C123,2023-10,1,7.449278357074619,7.313540912382349,True
C123,2023-10,2,7.451710890148863,6.879073135409149,True
C123,2023-10,3,2.386415265996203,2.3224043715847307,True
C123,2023-10,4,2.0247403023415576,1.9687712152070571,True
C123,2023-10,5,1.9375640923667246,1.9661016949152728,True
C123,2023-10,6,2.3831034508629276,2.853260869565235,True
C123,2023-10,7,2.4412979884345725,2.574525745257463,True
C123,2023-10,8,2.438352680343961,1.958136394328148,True
C123,2023-10,9,2.3549937115855046,2.150537634408578,True
C123,2023-10,10,2.234111497794527,2.213279678068404,True
C123,2023-10,11,2.636636731262055,2.567567567567563,True
C123,2023-10,12,2.725197025467886,2.8359216745442346,True
C123,2023-11,0,7.326452860658734,7.313540912382349,False
C123,2023-11,1,7.162929314802058,6.879073135409149,True
C123,2023-11,2,2.027034423392222,2.3224043715847307,True
C123,2023-11,3,1.5894060080313883,1.9687712152070571,True
C123,2023-11,4,1.4339473789088457,1.9661016949152728,True
C123,2023-11,5,1.8112330107050405,2.853260869565235,True
C123,2023-11,6,1.8016841674658608,2.574525745257463,True
C123,2023-11,7,1.7466962731290674,1.958136394328148,True
C123,2023-11,8,1.6135812757780306,2.150537634408578,True
C123,2023-11,9,1.4450184388184955,2.213279678068404,True
C123,2023-11,10,1.7970132220611053,2.567567567567563,True
C123,2023-11,11,2.054795123115436,2.8359216745442346,True
C123,2023-11,12,2.1021621360695106,2.834008097166013,True
C123,2023-12,0,7.225042787422005,6.879073135409149,False
C123,2023-12,1,2.0935465671742146,2.3224043715847307,True
C123,2023-12,2,1.6975095958661528,1.9687712152070571,True
C123,2023-12,3,1.581385479648938,1.9661016949152728,True
C123,2023-12,4,1.994174841679334,2.853260869565235,True
C123,2023-12,5,2.019063456908744,2.574525745257463,True
C123,2023-12,6,1.9848033804012937,1.958136394328148,True
C123,2023-12,7,1.8794256511958853,2.150537634408578,True
C123,2023-12,8,1.736558665235232,2.213279678068404,True
C123,2023-12,9,2.1141230427715922,2.567567567567563,True
C123,2023-12,10,2.396230272910863,2.8359216745442346,True
C123,2023-12,11,2.428230054594734,2.834008097166013,True
C123,2023-12,12,2.6679180609401025,2.981029810298109,True
C123,2024-01,0,1.837546456457934,2.3224043715847307,False
C123,2024-01,1,1.512831750144294,1.9687712152070571,True
C123,2024-01,2,1.3697953486814058,1.9661016949152728,True
C123,2024-01,3,1.764249916592046,2.853260869565235,True
C123,2024-01,4,1.7614784820298945,2.574525745257463,True
C123,2024-01,5,1.7031896037178522,1.958136394328148,True
C123,2024-01,6,1.566582913887013,2.150537634408578,True
C123,2024-01,7,1.3905196053634419,2.213279678068404,True
C123,2024-01,8,1.735018260382613,2.567567567567563,True
C123,2024-01,9,1.9849596316233127,2.8359216745442346,True
C123,2024-01,10,1.9865996849080303,2.834008097166013,True
C123,2024-01,11,2.4230597863556924,2.981029810298109,True
C123,2024-01,12,2.528893697289142,2.8037383177569937,True
C123,2024-02,0,2.0842200558394617,1.9687712152070571,False
C123,2024-02,1,1.9733492884769381,1.9661016949152728,True
C123,2024-02,2,2.3365053982306114,2.853260869565235,True
C123,2024-02,3,2.303504805474106,2.574525745257463,True
C123,2024-02,4,2.2056889818179006,1.958136394328148,True
C123,2024-02,5,2.032209478011834,2.150537634408578,True
C123,2024-02,6,1.8206543760310592,2.213279678068404,True
C123,2024-02,7,2.1174676271676964,2.567567567567563,True
C123,2024-02,8,2.3200659126057257,2.8359216745442346,True
C123,2024-02,9,2.2749126956594563,2.834008097166013,True
C123,2024-02,10,2.6680041773125165,2.981029810298109,True
C123,2024-02,11,2.131852351155374,2.8037383177569937,True
C123,2024-02,12,2.0686181607724965,2.729693741677764,True
C123,2024-03,0,2.1986883364124585,1.9661016949152728,False
C123,2024-03,1,2.69235267813652,2.853260869565235,True
C123,2024-03,2,2.743976693716834,2.574525745257463,True
C123,2024-03,3,2.7246052890346153,1.958136394328148,True
C123,2024-03,4,2.6229105523509517,2.150537634408578,True
C123,2024-03,5,2.479748104159867,2.213279678068404,True
C123,2024-03,6,2.855720884987505,2.567567567567563,True
C123,2024-03,7,3.1189146139235744,2.8359216745442346,True
C123,2024-03,8,3.131343189198352,2.834008097166013,True
C123,2024-03,9,3.58506038251785,2.981029810298109,True
C123,2024-03,10,3.100146525745834,2.8037383177569937,True
C123,2024-03,11,3.048839845514271,2.729693741677764,True
C123,2024-03,12,2.874321981387271,2.659574468085101,True
C123,2024-04,0,2.8600469452992905,2.853260869565235,False
C123,2024-04,1,3.032702787932913,2.574525745257463,True
C123,2024-04,2,3.089934274256551,1.958136394328148,True
C123,2024-04,3,3.059749074200376,2.150537634408578,True
C123,2024-04,4,2.9774604121790724,2.213279678068404,True
C123,2024-04,5,3.412751740848017,2.567567567567563,True
C123,2024-04,6,3.7441705769393976,2.8359216745442346,True
C123,2024-04,7,3.7972645296804433,2.834008097166013,True
C123,2024-04,8,4.294283965272377,2.981029810298109,True
C123,2024-04,9,3.8453684014021947,2.8037383177569937,True
C123,2024-04,10,3.832758685210072,2.729693741677764,True
C123,2024-04,11,3.768168258600111,2.659574468085101,True
C123,2024-04,12,3.4922951296270357,1.8494055482166376,True
C123,2024-05,0,2.955265292985905,2.574525745257463,False
C123,2024-05,1,2.769983162364659,1.958136394328148,True
C123,2024-05,2,2.6022615985496627,2.150537634408578,True
C123,2024-05,3,2.4007476852924836,2.213279678068404,True
C123,2024-05,4,2.7555503428739794,2.567567567567563,True
C123,2024-05,5,2.975920617141416,2.8359216745442346,True
C123,2024-05,6,2.959029465890742,2.834008097166013,True
C123,2024-05,7,3.3758260623668734,2.981029810298109,True
C123,2024-05,8,2.8557944994275655,2.8037383177569937,True
C123,2024-05,9,2.7705582328435954,2.729693741677764,True
C123,2024-05,10,2.645355975937848,2.659574468085101,True
C123,2024-05,11,2.1644736825383237,1.8494055482166376,True
C123,2024-05,12,2.2451543116652717,2.377807133421391,True
C123,2024-06,0,2.453142121523351,1.958136394328148,False
C123,2024-06,1,2.324219882410808,2.150537634408578,True
C123,2024-06,2,2.1133880834062464,2.213279678068404,True
C123,2024-06,3,2.4590231352383336,2.567567567567563,True
C123,2024-06,4,2.665245222862769,2.8359216745442346,True
C123,2024-06,5,2.6358842561353013,2.834008097166013,True
C123,2024-06,6,3.0437766549053284,2.981029810298109,True
C123,2024-06,7,2.506412340850137,2.8037383177569937,True
C123,2024-06,8,2.4032894717138147,2.729693741677764,True
C123,2024-06,9,2.2608168559660737,2.659574468085101,True
C123,2024-06,10,1.7645633005366712,1.8494055482166376,True
C123,2024-06,11,2.070609215627509,2.377807133421391,True
