model,h,metric,sample,n_intended,n,mae,rmse,bias
FOOD_H0_SELECT_R18,8,core_cumulative_log,recent_targets,31,31,0.6847576169131282,0.9076472029866496,0.3565586830151074
FOOD_H0_SELECT_R18,9,core_cumulative_log,full,78,78,2.154019017807008,2.9584352931496656,-0.002478576701380787
FOOD_H0_SELECT_R18,9,core_cumulative_log,origins_2019_2021,32,32,2.7219889748883697,3.4381416220855687,-2.0356111837081885
FOOD_H0_SELECT_R18,9,core_cumulative_log,origins_2022_2023,24,24,2.9675057255965704,3.5255584816999805,2.7082845396897617
FOOD_H0_SELECT_R18,9,core_cumulative_log,origins_2024plus,22,22,0.4404408535545981,0.5268603105769226,-0.002390911663633361
FOOD_H0_SELECT_R18,9,core_cumulative_log,recent_targets,31,31,0.8563251977925238,1.2316138483733183,0.5420574934441013
FOOD_H0_SELECT_R18,10,core_cumulative_log,full,77,77,2.425580395005297,3.3743325860762745,0.008764945517110828
FOOD_H0_SELECT_R18,10,core_cumulative_log,origins_2019_2021,32,32,3.01022310800583,3.876052079790103,-2.3790862666319494
FOOD_H0_SELECT_R18,10,core_cumulative_log,origins_2022_2023,24,24,3.3737284031768238,4.032267748652249,3.1954334547988643
FOOD_H0_SELECT_R18,10,core_cumulative_log,origins_2024plus,21,21,0.451098537284646,0.5232646139554046,0.0054884962793897004
FOOD_H0_SELECT_R18,10,core_cumulative_log,recent_targets,31,31,1.0664880474541392,1.5972858925862727,0.7646231809667078
FOOD_H0_SELECT_R18,11,core_cumulative_log,full,76,76,2.7004659603394323,3.8012315509957024,0.005803517846751342
FOOD_H0_SELECT_R18,11,core_cumulative_log,origins_2019_2021,32,32,3.276987931990293,4.319619624342773,-2.744598458953672
FOOD_H0_SELECT_R18,11,core_cumulative_log,origins_2022_2023,24,24,3.8117889176432853,4.544821642952582,3.6974359631132216
FOOD_H0_SELECT_R18,11,core_cumulative_log,origins_2024plus,20,20,0.4444432569334311,0.5162426932867519,-0.023512253592336073
FOOD_H0_SELECT_R18,11,core_cumulative_log,recent_targets,31,31,1.2902842166785182,1.953419643566844,0.9883774356941525
FOOD_H0_SELECT_R18,12,core_cumulative_log,full,75,75,3.0451115184949056,4.278484676610996,0.0040651496721158505
FOOD_H0_SELECT_R18,12,core_cumulative_log,origins_2019_2021,32,32,3.6135732043806534,4.822566348605122,-3.135938860761635
FOOD_H0_SELECT_R18,12,core_cumulative_log,origins_2022_2023,24,24,4.301139186464567,5.091429804141634,4.227662485099835
FOOD_H0_SELECT_R18,12,core_cumulative_log,origins_2024plus,19,19,0.5011410985151278,0.5864647794529918,-0.042577361716580435
FOOD_H0_SELECT_R18,12,core_cumulative_log,recent_targets,31,31,1.609807813434623,2.4019122026550814,1.2765610152280924
FOOD_H0_SLOW_R18,1,core_cumulative_log,full,88,88,0.2478805122469705,0.31765657150158044,-0.0025577352976292435
FOOD_H0_SLOW_R18,1,core_cumulative_log,origins_2019_2021,34,34,0.3240308216771627,0.4031871201256675,-0.10756027265591905
FOOD_H0_SLOW_R18,1,core_cumulative_log,origins_2022_2023,24,24,0.2712466509856846,0.3215007577244091,0.155134502011815
FOOD_H0_SLOW_R18,1,core_cumulative_log,origins_2024plus,30,30,0.14288391723511476,0.17048564447694134,-0.00970864947245619
FOOD_H0_SLOW_R18,1,core_cumulative_log,recent_targets,31,31,0.1492460533686947,0.17849148843242765,0.0015758275226583406
FOOD_H0_SLOW_R18,2,core_cumulative_log,full,86,86,0.43422287807503934,0.5711417488423787,-0.007832933942105309
FOOD_H0_SLOW_R18,2,core_cumulative_log,origins_2019_2021,33,33,0.5589499388190345,0.7083138334799607,-0.24736144558764542
FOOD_H0_SLOW_R18,2,core_cumulative_log,origins_2022_2023,24,24,0.5373869312080406,0.6318645745524801,0.32649344363188065
FOOD_H0_SLOW_R18,2,core_cumulative_log,origins_2024plus,29,29,0.20691493739421618,0.2569718172141548,-0.011949905579099768
FOOD_H0_SLOW_R18,2,core_cumulative_log,recent_targets,31,31,0.21510600503470223,0.264037300981416,0.010361474511277608
FOOD_H0_SLOW_R18,3,core_cumulative_log,full,84,84,0.6118143485368273,0.8213825884343018,-0.006841261747163949
FOOD_H0_SLOW_R18,3,core_cumulative_log,origins_2019_2021,32,32,0.7680380140221023,1.0096712773052818,-0.3973500769464824
FOOD_H0_SLOW_R18,3,core_cumulative_log,origins_2022_2023,24,24,0.8275091847017325,0.9493704396249706,0.521914060240025
FOOD_H0_SLOW_R18,3,core_cumulative_log,origins_2024plus,28,28,0.2483917284123087,0.293924769947105,-0.013764320365533366
FOOD_H0_SLOW_R18,3,core_cumulative_log,recent_targets,31,31,0.25650314496047644,0.30526192862142215,0.019717036386941666
FOOD_H0_SLOW_R18,4,core_cumulative_log,full,83,83,0.7899394970946951,1.09319064406253,-0.01067157411743934
FOOD_H0_SLOW_R18,4,core_cumulative_log,origins_2019_2021,32,32,0.9622613645915061,1.3164640040189484,-0.5773408325406805
FOOD_H0_SLOW_R18,4,core_cumulative_log,origins_2022_2023,24,24,1.1685881557101028,1.3087334610216501,0.7736656837534318
FOOD_H0_SLOW_R18,4,core_cumulative_log,origins_2024plus,27,27,0.24912958721811182,0.3118156151529815,-0.03625223779733527
FOOD_H0_SLOW_R18,4,core_cumulative_log,recent_targets,31,31,0.29057157562036695,0.3842008951087223,0.04201321189723557
FOOD_H0_SLOW_R18,5,core_cumulative_log,full,82,82,1.0217448612109068,1.4033850951195133,-0.01834826214567032
FOOD_H0_SLOW_R18,5,core_cumulative_log,origins_2019_2021,32,32,1.2155172487889812,1.6528018741764214,-0.8131731790892849
FOOD_H0_SLOW_R18,5,core_cumulative_log,origins_2022_2023,24,24,1.5250896196596173,1.7147874594986279,1.0799538788238017
FOOD_H0_SLOW_R18,5,core_cumulative_log,origins_2024plus,26,26,0.31862983793138994,0.367429929877297,-0.053919571417657415
FOOD_H0_SLOW_R18,5,core_cumulative_log,recent_targets,31,31,0.40923407782948723,0.5323641302930645,0.09677328289157655
FOOD_H0_SLOW_R18,6,core_cumulative_log,full,81,81,1.270482944866636,1.7578133542553755,-0.01650232314848116
FOOD_H0_SLOW_R18,6,core_cumulative_log,origins_2019_2021,32,32,1.5272340786595051,2.0628131949563313,-1.0807529859449643
FOOD_H0_SLOW_R18,6,core_cumulative_log,origins_2022_2023,24,24,1.9019463070856144,2.14318456457964,1.446044415366461
FOOD_H0_SLOW_R18,6,core_cumulative_log,origins_2024plus,25,25,0.3356366658815446,0.3938743006936503,-0.058306343743327126
FOOD_H0_SLOW_R18,6,core_cumulative_log,recent_targets,31,31,0.4929844957285869,0.6492029030515227,0.17528852022465796
FOOD_H0_SLOW_R18,7,core_cumulative_log,full,80,80,1.5750000504306336,2.1437754049380695,-0.016739203621119688
FOOD_H0_SLOW_R18,7,core_cumulative_log,origins_2019_2021,32,32,1.9575192733508977,2.5239444497490098,-1.3785015990999925
FOOD_H0_SLOW_R18,7,core_cumulative_log,origins_2022_2023,24,24,2.2663543248841873,2.5732198726833513,1.8354254619966586
FOOD_H0_SLOW_R18,7,core_cumulative_log,origins_2024plus,24,24,0.3736201454167289,0.45172483769840566,-0.05322067526706773
FOOD_H0_SLOW_R18,7,core_cumulative_log,recent_targets,31,31,0.5744526333084649,0.7492610571533278,0.24399522374681593
FOOD_H0_SLOW_R18,8,core_cumulative_log,full,79,79,1.8701071269080676,2.5446410547574967,-0.012465875694514954
FOOD_H0_SLOW_R18,8,core_cumulative_log,origins_2019_2021,32,32,2.35348459800378,2.9857456148877377,-1.7025663033914946
FOOD_H0_SLOW_R18,8,core_cumulative_log,origins_2022_2023,24,24,2.6173732250408883,3.031318751307595,2.2525619162860315
FOOD_H0_SLOW_R18,8,core_cumulative_log,origins_2024plus,23,23,0.4178260212450016,0.4994583466137766,-0.02452906357406977
FOOD_H0_SLOW_R18,8,core_cumulative_log,recent_targets,31,31,0.6847576169131282,0.9076472029866496,0.3565586830151074
FOOD_H0_SLOW_R18,9,core_cumulative_log,full,78,78,2.154019017807008,2.9584352931496656,-0.002478576701380787
FOOD_H0_SLOW_R18,9,core_cumulative_log,origins_2019_2021,32,32,2.7219889748883697,3.4381416220855687,-2.0356111837081885
FOOD_H0_SLOW_R18,9,core_cumulative_log,origins_2022_2023,24,24,2.9675057255965704,3.5255584816999805,2.7082845396897617
FOOD_H0_SLOW_R18,9,core_cumulative_log,origins_2024plus,22,22,0.4404408535545981,0.5268603105769226,-0.002390911663633361
FOOD_H0_SLOW_R18,9,core_cumulative_log,recent_targets,31,31,0.8563251977925238,1.2316138483733183,0.5420574934441013
FOOD_H0_SLOW_R18,10,core_cumulative_log,full,77,77,2.425580395005297,3.3743325860762745,0.008764945517110828
FOOD_H0_SLOW_R18,10,core_cumulative_log,origins_2019_2021,32,32,3.01022310800583,3.876052079790103,-2.3790862666319494
FOOD_H0_SLOW_R18,10,core_cumulative_log,origins_2022_2023,24,24,3.3737284031768238,4.032267748652249,3.1954334547988643
FOOD_H0_SLOW_R18,10,core_cumulative_log,origins_2024plus,21,21,0.451098537284646,0.5232646139554046,0.0054884962793897004
FOOD_H0_SLOW_R18,10,core_cumulative_log,recent_targets,31,31,1.0664880474541392,1.5972858925862727,0.7646231809667078
FOOD_H0_SLOW_R18,11,core_cumulative_log,full,76,76,2.7004659603394323,3.8012315509957024,0.005803517846751342
FOOD_H0_SLOW_R18,11,core_cumulative_log,origins_2019_2021,32,32,3.276987931990293,4.319619624342773,-2.744598458953672
FOOD_H0_SLOW_R18,11,core_cumulative_log,origins_2022_2023,24,24,3.8117889176432853,4.544821642952582,3.6974359631132216
FOOD_H0_SLOW_R18,11,core_cumulative_log,origins_2024plus,20,20,0.4444432569334311,0.5162426932867519,-0.023512253592336073
FOOD_H0_SLOW_R18,11,core_cumulative_log,recent_targets,31,31,1.2902842166785182,1.953419643566844,0.9883774356941525
FOOD_H0_SLOW_R18,12,core_cumulative_log,full,75,75,3.0451115184949056,4.278484676610996,0.0040651496721158505
FOOD_H0_SLOW_R18,12,core_cumulative_log,origins_2019_2021,32,32,3.6135732043806534,4.822566348605122,-3.135938860761635
FOOD_H0_SLOW_R18,12,core_cumulative_log,origins_2022_2023,24,24,4.301139186464567,5.091429804141634,4.227662485099835
FOOD_H0_SLOW_R18,12,core_cumulative_log,origins_2024plus,19,19,0.5011410985151278,0.5864647794529918,-0.042577361716580435
FOOD_H0_SLOW_R18,12,core_cumulative_log,recent_targets,31,31,1.609807813434623,2.4019122026550814,1.2765610152280924
FUEL_ANNUAL_R17,1,core_cumulative_log,full,88,88,0.2478805122469705,0.31765657150158044,-0.0025577352976292435
FUEL_ANNUAL_R17,1,core_cumulative_log,origins_2019_2021,34,34,0.3240308216771627,0.4031871201256675,-0.10756027265591905
FUEL_ANNUAL_R17,1,core_cumulative_log,origins_2022_2023,24,24,0.2712466509856846,0.3215007577244091,0.155134502011815
FUEL_ANNUAL_R17,1,core_cumulative_log,origins_2024plus,30,30,0.14288391723511476,0.17048564447694134,-0.00970864947245619
FUEL_ANNUAL_R17,1,core_cumulative_log,recent_targets,31,31,0.1492460533686947,0.17849148843242765,0.0015758275226583406
FUEL_ANNUAL_R17,2,core_cumulative_log,full,86,86,0.43422287807503934,0.5711417488423787,-0.007832933942105309
FUEL_ANNUAL_R17,2,core_cumulative_log,origins_2019_2021,33,33,0.5589499388190345,0.7083138334799607,-0.24736144558764542
FUEL_ANNUAL_R17,2,core_cumulative_log,origins_2022_2023,24,24,0.5373869312080406,0.6318645745524801,0.32649344363188065
FUEL_ANNUAL_R17,2,core_cumulative_log,origins_2024plus,29,29,0.20691493739421618,0.2569718172141548,-0.011949905579099768
FUEL_ANNUAL_R17,2,core_cumulative_log,recent_targets,31,31,0.21510600503470223,0.264037300981416,0.010361474511277608
FUEL_ANNUAL_R17,3,core_cumulative_log,full,84,84,0.6118143485368273,0.8213825884343018,-0.006841261747163949
FUEL_ANNUAL_R17,3,core_cumulative_log,origins_2019_2021,32,32,0.7680380140221023,1.0096712773052818,-0.3973500769464824
FUEL_ANNUAL_R17,3,core_cumulative_log,origins_2022_2023,24,24,0.8275091847017325,0.9493704396249706,0.521914060240025
FUEL_ANNUAL_R17,3,core_cumulative_log,origins_2024plus,28,28,0.2483917284123087,0.293924769947105,-0.013764320365533366
FUEL_ANNUAL_R17,3,core_cumulative_log,recent_targets,31,31,0.25650314496047644,0.30526192862142215,0.019717036386941666
FUEL_ANNUAL_R17,4,core_cumulative_log,full,83,83,0.7899394970946951,1.09319064406253,-0.01067157411743934
FUEL_ANNUAL_R17,4,core_cumulative_log,origins_2019_2021,32,32,0.9622613645915061,1.3164640040189484,-0.5773408325406805
FUEL_ANNUAL_R17,4,core_cumulative_log,origins_2022_2023,24,24,1.1685881557101028,1.3087334610216501,0.7736656837534318
FUEL_ANNUAL_R17,4,core_cumulative_log,origins_2024plus,27,27,0.24912958721811182,0.3118156151529815,-0.03625223779733527
FUEL_ANNUAL_R17,4,core_cumulative_log,recent_targets,31,31,0.29057157562036695,0.3842008951087223,0.04201321189723557
FUEL_ANNUAL_R17,5,core_cumulative_log,full,82,82,1.0217448612109068,1.4033850951195133,-0.01834826214567032
FUEL_ANNUAL_R17,5,core_cumulative_log,origins_2019_2021,32,32,1.2155172487889812,1.6528018741764214,-0.8131731790892849
FUEL_ANNUAL_R17,5,core_cumulative_log,origins_2022_2023,24,24,1.5250896196596173,1.7147874594986279,1.0799538788238017
FUEL_ANNUAL_R17,5,core_cumulative_log,origins_2024plus,26,26,0.31862983793138994,0.367429929877297,-0.053919571417657415
FUEL_ANNUAL_R17,5,core_cumulative_log,recent_targets,31,31,0.40923407782948723,0.5323641302930645,0.09677328289157655
FUEL_ANNUAL_R17,6,core_cumulative_log,full,81,81,1.270482944866636,1.7578133542553755,-0.01650232314848116
FUEL_ANNUAL_R17,6,core_cumulative_log,origins_2019_2021,32,32,1.5272340786595051,2.0628131949563313,-1.0807529859449643
FUEL_ANNUAL_R17,6,core_cumulative_log,origins_2022_2023,24,24,1.9019463070856144,2.14318456457964,1.446044415366461
FUEL_ANNUAL_R17,6,core_cumulative_log,origins_2024plus,25,25,0.3356366658815446,0.3938743006936503,-0.058306343743327126
FUEL_ANNUAL_R17,6,core_cumulative_log,recent_targets,31,31,0.4929844957285869,0.6492029030515227,0.17528852022465796
FUEL_ANNUAL_R17,7,core_cumulative_log,full,80,80,1.5750000504306336,2.1437754049380695,-0.016739203621119688
FUEL_ANNUAL_R17,7,core_cumulative_log,origins_2019_2021,32,32,1.9575192733508977,2.5239444497490098,-1.3785015990999925
FUEL_ANNUAL_R17,7,core_cumulative_log,origins_2022_2023,24,24,2.2663543248841873,2.5732198726833513,1.8354254619966586
FUEL_ANNUAL_R17,7,core_cumulative_log,origins_2024plus,24,24,0.3736201454167289,0.45172483769840566,-0.05322067526706773
FUEL_ANNUAL_R17,7,core_cumulative_log,recent_targets,31,31,0.5744526333084649,0.7492610571533278,0.24399522374681593
FUEL_ANNUAL_R17,8,core_cumulative_log,full,79,79,1.8701071269080676,2.5446410547574967,-0.012465875694514954
FUEL_ANNUAL_R17,8,core_cumulative_log,origins_2019_2021,32,32,2.35348459800378,2.9857456148877377,-1.7025663033914946
FUEL_ANNUAL_R17,8,core_cumulative_log,origins_2022_2023,24,24,2.6173732250408883,3.031318751307595,2.2525619162860315
FUEL_ANNUAL_R17,8,core_cumulative_log,origins_2024plus,23,23,0.4178260212450016,0.4994583466137766,-0.02452906357406977
FUEL_ANNUAL_R17,8,core_cumulative_log,recent_targets,31,31,0.6847576169131282,0.9076472029866496,0.3565586830151074
FUEL_ANNUAL_R17,9,core_cumulative_log,full,78,78,2.154019017807008,2.9584352931496656,-0.002478576701380787
FUEL_ANNUAL_R17,9,core_cumulative_log,origins_2019_2021,32,32,2.7219889748883697,3.4381416220855687,-2.0356111837081885
FUEL_ANNUAL_R17,9,core_cumulative_log,origins_2022_2023,24,24,2.9675057255965704,3.5255584816999805,2.7082845396897617
FUEL_ANNUAL_R17,9,core_cumulative_log,origins_2024plus,22,22,0.4404408535545981,0.5268603105769226,-0.002390911663633361
FUEL_ANNUAL_R17,9,core_cumulative_log,recent_targets,31,31,0.8563251977925238,1.2316138483733183,0.5420574934441013
FUEL_ANNUAL_R17,10,core_cumulative_log,full,77,77,2.425580395005297,3.3743325860762745,0.008764945517110828
FUEL_ANNUAL_R17,10,core_cumulative_log,origins_2019_2021,32,32,3.01022310800583,3.876052079790103,-2.3790862666319494
FUEL_ANNUAL_R17,10,core_cumulative_log,origins_2022_2023,24,24,3.3737284031768238,4.032267748652249,3.1954334547988643
FUEL_ANNUAL_R17,10,core_cumulative_log,origins_2024plus,21,21,0.451098537284646,0.5232646139554046,0.0054884962793897004
FUEL_ANNUAL_R17,10,core_cumulative_log,recent_targets,31,31,1.0664880474541392,1.5972858925862727,0.7646231809667078
FUEL_ANNUAL_R17,11,core_cumulative_log,full,76,76,2.7004659603394323,3.8012315509957024,0.005803517846751342
FUEL_ANNUAL_R17,11,core_cumulative_log,origins_2019_2021,32,32,3.276987931990293,4.319619624342773,-2.744598458953672
FUEL_ANNUAL_R17,11,core_cumulative_log,origins_2022_2023,24,24,3.8117889176432853,4.544821642952582,3.6974359631132216
FUEL_ANNUAL_R17,11,core_cumulative_log,origins_2024plus,20,20,0.4444432569334311,0.5162426932867519,-0.023512253592336073
FUEL_ANNUAL_R17,11,core_cumulative_log,recent_targets,31,31,1.2902842166785182,1.953419643566844,0.9883774356941525
FUEL_ANNUAL_R17,12,core_cumulative_log,full,75,75,3.0451115184949056,4.278484676610996,0.0040651496721158505
FUEL_ANNUAL_R17,12,core_cumulative_log,origins_2019_2021,32,32,3.6135732043806534,4.822566348605122,-3.135938860761635
FUEL_ANNUAL_R17,12,core_cumulative_log,origins_2022_2023,24,24,4.301139186464567,5.091429804141634,4.227662485099835
FUEL_ANNUAL_R17,12,core_cumulative_log,origins_2024plus,19,19,0.5011410985151278,0.5864647794529918,-0.042577361716580435
FUEL_ANNUAL_R17,12,core_cumulative_log,recent_targets,31,31,1.609807813434623,2.4019122026550814,1.2765610152280924
INDEPENDENT_BRIDGE,1,core_cumulative_log,full,88,88,0.285423966939762,0.36110310605677465,-0.0588199585412059
INDEPENDENT_BRIDGE,1,core_cumulative_log,origins_2019_2021,34,34,0.32434025285228374,0.4066082354997789,-0.1938036741229583
INDEPENDENT_BRIDGE,1,core_cumulative_log,origins_2022_2023,24,24,0.3612562738619795,0.4294239832775309,0.1097512234008131
INDEPENDENT_BRIDGE,1,core_cumulative_log,origins_2024plus,30,30,0.18065299736779689,0.21816294827582036,-0.04069535976883508
INDEPENDENT_BRIDGE,1,core_cumulative_log,recent_targets,31,31,0.18622444521621026,0.2238029821286639,-0.02798364233536905
INDEPENDENT_BRIDGE,2,core_cumulative_log,full,86,86,0.5311180892830503,0.6717415079930923,-0.10804191309179773
INDEPENDENT_BRIDGE,2,core_cumulative_log,origins_2019_2021,33,33,0.6344340599875361,0.7749505601321315,-0.3924450298547468
INDEPENDENT_BRIDGE,2,core_cumulative_log,origins_2022_2023,24,24,0.6690775468940648,0.8018429140187412,0.2342561385876305
INDEPENDENT_BRIDGE,2,core_cumulative_log,origins_2024plus,29,29,0.2993782956308994,0.3502416192859687,-0.06769192644107216
INDEPENDENT_BRIDGE,2,core_cumulative_log,recent_targets,31,31,0.30662960926141775,0.3574335791573405,-0.03675866299945886
INDEPENDENT_BRIDGE,3,core_cumulative_log,full,84,84,0.7534902848438483,0.9837056715553328,-0.09370506121770844
INDEPENDENT_BRIDGE,3,core_cumulative_log,origins_2019_2021,32,32,0.869105376222628,1.118221928275431,-0.6093323813210422
INDEPENDENT_BRIDGE,3,core_cumulative_log,origins_2022_2023,24,24,1.0516638916759706,1.2286741912655412,0.5706978534276184
INDEPENDENT_BRIDGE,3,core_cumulative_log,origins_2024plus,28,28,0.3657813745548522,0.42426574498139336,-0.07390490793846431
INDEPENDENT_BRIDGE,3,core_cumulative_log,recent_targets,31,31,0.36457197341100184,0.42302970972182585,-0.032564023679735606
INDEPENDENT_BRIDGE,4,core_cumulative_log,full,83,83,0.9849978917327746,1.3584437102237514,-0.07711855192494683
INDEPENDENT_BRIDGE,4,core_cumulative_log,origins_2019_2021,32,32,1.0793227159415903,1.4357309931999211,-0.8229598216637465
INDEPENDENT_BRIDGE,4,core_cumulative_log,origins_2022_2023,24,24,1.5092674131797177,1.8369313581562048,0.9366956248739001
INDEPENDENT_BRIDGE,4,core_cumulative_log,origins_2024plus,27,27,0.4071881550880066,0.47995748209376116,-0.09432668568534466
INDEPENDENT_BRIDGE,4,core_cumulative_log,recent_targets,31,31,0.4222001223660921,0.505467267577163,-0.014603126049407403
INDEPENDENT_BRIDGE,5,core_cumulative_log,full,82,82,1.2740847701064177,1.74863045799049,-0.12658278230288222
INDEPENDENT_BRIDGE,5,core_cumulative_log,origins_2019_2021,32,32,1.3968485644500055,1.825658179631786,-1.1103651930798437
INDEPENDENT_BRIDGE,5,core_cumulative_log,origins_2022_2023,24,24,1.9416304393657018,2.3743857821540977,1.1900621868776213
INDEPENDENT_BRIDGE,5,core_cumulative_log,origins_2024plus,26,26,0.5067948669826637,0.5807891773893533,-0.13113824828247117
INDEPENDENT_BRIDGE,5,core_cumulative_log,recent_targets,31,31,0.550134058342463,0.660318102063997,0.015093381023317766
INDEPENDENT_BRIDGE,6,core_cumulative_log,full,81,81,1.6681321403734715,2.2948800613204727,-0.17198937421740718
INDEPENDENT_BRIDGE,6,core_cumulative_log,origins_2019_2021,32,32,1.7809460914804007,2.308623017698797,-1.5111014899242705
INDEPENDENT_BRIDGE,6,core_cumulative_log,origins_2022_2023,24,24,2.581137603347353,3.1811223717448995,1.6264146320630894
INDEPENDENT_BRIDGE,6,core_cumulative_log,origins_2024plus,25,25,0.6472450385016755,0.7256389597039801,-0.18439371214189917
INDEPENDENT_BRIDGE,6,core_cumulative_log,recent_targets,31,31,0.7201529059379109,0.8236366777463148,0.04947649412857654
INDEPENDENT_BRIDGE,7,core_cumulative_log,full,80,80,2.0283421615748436,2.8687068201095687,-0.21705333787237358
INDEPENDENT_BRIDGE,7,core_cumulative_log,origins_2019_2021,32,32,2.2085254331611943,2.8502606477277657,-1.9208792084718007
INDEPENDENT_BRIDGE,7,core_cumulative_log,origins_2022_2023,24,24,3.0694903007777428,3.9802108552895517,2.0322159456055378
INDEPENDENT_BRIDGE,7,core_cumulative_log,origins_2024plus,24,24,0.746949660256809,0.8703657851338832,-0.19455479388438154
INDEPENDENT_BRIDGE,7,core_cumulative_log,recent_targets,31,31,0.8030388338391562,0.9458583774331112,0.021938835020892295
INDEPENDENT_BRIDGE,8,core_cumulative_log,full,79,79,2.4083239160229755,3.3891147096323824,-0.24432844182556498
INDEPENDENT_BRIDGE,8,core_cumulative_log,origins_2019_2021,32,32,2.7118713124542473,3.397143935380192,-2.3087804656670654
INDEPENDENT_BRIDGE,8,core_cumulative_log,origins_2022_2023,24,24,3.4816358177525295,4.624588033777139,2.447672782925892
INDEPENDENT_BRIDGE,8,core_cumulative_log,origins_2024plus,23,23,0.8660194670094994,1.0388005991626248,-0.18109212143891007
INDEPENDENT_BRIDGE,8,core_cumulative_log,recent_targets,31,31,0.8674589683436424,1.077745620185069,0.02647368642859645
INDEPENDENT_BRIDGE,9,core_cumulative_log,full,78,78,2.819721254323421,3.9593471514220493,-0.26173897492134623
INDEPENDENT_BRIDGE,9,core_cumulative_log,origins_2019_2021,32,32,3.200132204317779,3.983373171906849,-2.7519222856647296
INDEPENDENT_BRIDGE,9,core_cumulative_log,origins_2022_2023,24,24,4.008164196273843,5.3491674758109955,2.95867916384706
INDEPENDENT_BRIDGE,9,core_cumulative_log,origins_2024plus,22,22,0.9699130267493509,1.133837543097704,-0.1528375834055954
INDEPENDENT_BRIDGE,9,core_cumulative_log,recent_targets,31,31,1.0386077132182587,1.2926440769447043,0.1671692343831142
INDEPENDENT_BRIDGE,10,core_cumulative_log,full,77,77,3.1184065745494074,4.430891675869722,-0.3341575259680263
INDEPENDENT_BRIDGE,10,core_cumulative_log,origins_2019_2021,32,32,3.5801344885122393,4.521391742836236,-3.1852199200471984
INDEPENDENT_BRIDGE,10,core_cumulative_log,origins_2022_2023,24,24,4.365014129105373,5.867722154996464,3.3000953853366006
INDEPENDENT_BRIDGE,10,core_cumulative_log,origins_2024plus,21,21,0.9901268337801776,1.2194123499959137,-0.14311339552886193
INDEPENDENT_BRIDGE,10,core_cumulative_log,recent_targets,31,31,1.149745229400179,1.497833758687297,0.29431785274158034
INDEPENDENT_BRIDGE,11,core_cumulative_log,full,76,76,3.4467793628827734,4.919274020889648,-0.34877884471588777
INDEPENDENT_BRIDGE,11,core_cumulative_log,origins_2019_2021,32,32,3.921341847377744,4.988793296106208,-3.5835238114458314
INDEPENDENT_BRIDGE,11,core_cumulative_log,origins_2022_2023,24,24,4.785182722341111,6.475710966133433,3.8322228000192986
INDEPENDENT_BRIDGE,11,core_cumulative_log,origins_2024plus,20,20,1.0813953563408136,1.3470276498867746,-0.19038887163020124
INDEPENDENT_BRIDGE,11,core_cumulative_log,recent_targets,31,31,1.3193429436848898,1.7052809497901509,0.4172776507577011
INDEPENDENT_BRIDGE,12,core_cumulative_log,full,75,75,3.8594660310045295,5.454980110120902,-0.38169260495639834
INDEPENDENT_BRIDGE,12,core_cumulative_log,origins_2019_2021,32,32,4.359760209598578,5.5143770647639325,-4.050946333759629
INDEPENDENT_BRIDGE,12,core_cumulative_log,origins_2022_2023,24,24,5.3036278196608775,7.110526023678154,4.422325694322791
INDEPENDENT_BRIDGE,12,core_cumulative_log,origins_2024plus,19,19,1.192660944543377,1.5434638238948875,-0.2701304923773016
INDEPENDENT_BRIDGE,12,core_cumulative_log,recent_targets,31,31,1.659321868795348,2.217140784402716,0.7124920626622898
MCT_FAST_R18,1,core_cumulative_log,full,88,88,0.22901202752515368,0.30033031169393404,-0.017777394669245068
MCT_FAST_R18,1,core_cumulative_log,origins_2019_2021,34,34,0.3015149877415989,0.3747481804665852,-0.14393224134379962
MCT_FAST_R18,1,core_cumulative_log,origins_2022_2023,24,24,0.25100485256348287,0.32025469175426985,0.11424992345486051
MCT_FAST_R18,1,core_cumulative_log,origins_2024plus,30,30,0.1292477459158524,0.1528731149934434,0.019576243729298982
MCT_FAST_R18,1,core_cumulative_log,recent_targets,31,31,0.1373152788919216,0.16510070009951164,0.03118156709848287
MCT_FAST_R18,2,core_cumulative_log,full,86,86,0.4180564011166561,0.5549759547616592,-0.03557921925170803
MCT_FAST_R18,2,core_cumulative_log,origins_2019_2021,33,33,0.5396027741618497,0.6823715198773058,-0.3182422621043517
MCT_FAST_R18,2,core_cumulative_log,origins_2022_2023,24,24,0.5359464142188065,0.6320051547940965,0.2500295271932641
MCT_FAST_R18,2,core_cumulative_log,origins_2024plus,29,29,0.18218086232551858,0.23012012658988054,0.04970597038477173
MCT_FAST_R18,2,core_cumulative_log,recent_targets,31,31,0.19789580319860287,0.2501115102604952,0.07396767847983973
MCT_FAST_R18,3,core_cumulative_log,full,84,84,0.5963845614241489,0.8079924290291294,-0.04713229509036831
MCT_FAST_R18,3,core_cumulative_log,origins_2019_2021,32,32,0.740579774487808,0.991191928923945,-0.5088162260684436
MCT_FAST_R18,3,core_cumulative_log,origins_2022_2023,24,24,0.8474148824776048,0.9449009860371421,0.4152529536603626
MCT_FAST_R18,3,core_cumulative_log,origins_2024plus,28,28,0.21642118559129037,0.2654291168603079,0.08417626995537689
MCT_FAST_R18,3,core_cumulative_log,recent_targets,31,31,0.24063383698236376,0.3020055180500545,0.12118681640799028
MCT_FAST_R18,4,core_cumulative_log,full,83,83,0.8008738647061184,1.0877296808222947,-0.059547337319027116
