period,horizon,policy,model,actual,forecast,status,fallback_used,n_train,n_features,fallback_reason,selected_columns,engine,error
2022-11,7,common,AR3,1.172161172161168,1.3793885988324872,benchmark,False,,,,,,
2022-11,7,common,RW,1.172161172161168,1.7926734216679563,benchmark,False,,,,,,
2022-11,7,independent,BBIM,1.172161172161168,0.23136894997465038,estimated,False,80.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2022-11,7,independent,TVW_QRF,1.172161172161168,0.8441598933879093,estimated,False,80.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2022-12,7,common,AR3,0.0,1.7092965255818413,benchmark,False,,,,,,
2022-12,7,common,RW,0.0,1.7611026033690802,benchmark,False,,,,,,
2022-12,7,independent,BBIM,0.0,0.213702427369377,estimated,False,81.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2022-12,7,independent,TVW_QRF,0.0,1.4874535264186592,estimated,False,81.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-01,7,common,AR3,6.010137581462716,1.822480740524219,benchmark,False,,,,,,
2023-01,7,common,RW,6.010137581462716,1.5801354401805856,benchmark,False,,,,,,
2023-01,7,independent,BBIM,6.010137581462716,0.2162168838529049,estimated,False,82.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-01,7,independent,TVW_QRF,6.010137581462716,1.8257151648462624,estimated,False,82.0,34.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-02,7,common,AR3,0.6147540983606703,1.7585697574943746,benchmark,False,,,,,,
2023-02,7,common,RW,0.6147540983606703,1.333333333333342,benchmark,False,,,,,,
2023-02,7,independent,BBIM,0.6147540983606703,0.2662201377478868,estimated,False,83.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-02,7,independent,TVW_QRF,0.6147540983606703,2.0270608093781823,estimated,False,83.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-03,7,common,AR3,0.13577732518668117,1.1986482237034115,benchmark,False,,,,,,
2023-03,7,common,RW,0.13577732518668117,0.43859649122806044,benchmark,False,,,,,,
2023-03,7,independent,BBIM,0.13577732518668117,0.1918783788427806,estimated,False,84.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-03,7,independent,TVW_QRF,0.13577732518668117,0.3476701822486058,estimated,False,84.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-04,7,common,AR3,-0.20338983050848247,1.0651886338602097,benchmark,False,,,,,,
2023-04,7,common,RW,-0.20338983050848247,0.8005822416302655,benchmark,False,,,,,,
2023-04,7,independent,BBIM,-0.20338983050848247,0.23782212462408434,estimated,False,85.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-04,7,independent,TVW_QRF,-0.20338983050848247,0.6464191334300561,estimated,False,85.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-05,7,common,AR3,0.27173913043478937,0.23046012254113019,benchmark,False,,,,,,
2023-05,7,common,RW,0.27173913043478937,-1.4440433212996373,benchmark,False,,,,,,
2023-05,7,independent,BBIM,0.27173913043478937,0.21353689343875848,estimated,False,86.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-05,7,independent,TVW_QRF,0.27173913043478937,0.32121404180549823,estimated,False,86.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-06,7,common,AR3,0.3387533875338855,0.33177050823133913,benchmark,False,,,,,,
2023-06,7,common,RW,0.3387533875338855,1.172161172161168,benchmark,False,,,,,,
2023-06,7,independent,BBIM,0.3387533875338855,0.25390624975364473,estimated,False,87.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-06,7,independent,TVW_QRF,0.3387533875338855,0.3895954143590541,estimated,False,87.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-07,7,common,AR3,0.47265361242405657,0.5408803757246363,benchmark,False,,,,,,
2023-07,7,common,RW,0.47265361242405657,0.0,benchmark,False,,,,,,
2023-07,7,independent,BBIM,0.47265361242405657,0.18886010929579522,estimated,False,88.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-07,7,independent,TVW_QRF,0.47265361242405657,0.048447149187838545,estimated,False,88.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-08,7,common,AR3,0.20161290322580072,1.489917115395563,benchmark,False,,,,,,
2023-08,7,common,RW,0.20161290322580072,6.010137581462716,benchmark,False,,,,,,
2023-08,7,independent,BBIM,0.20161290322580072,0.22996866624405027,estimated,False,89.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-08,7,independent,TVW_QRF,0.20161290322580072,0.3572830127650255,estimated,False,89.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-09,7,common,AR3,-0.7377598926894713,1.4531620770640443,benchmark,False,,,,,,
2023-09,7,common,RW,-0.7377598926894713,0.6147540983606703,benchmark,False,,,,,,
2023-09,7,independent,BBIM,-0.7377598926894713,0.2651730331332379,estimated,False,90.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-09,7,independent,TVW_QRF,-0.7377598926894713,0.6369078251005624,estimated,False,90.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-10,7,common,AR3,0.06756756756756133,0.7411873279785277,benchmark,False,,,,,,
2023-10,7,common,RW,0.06756756756756133,0.13577732518668117,benchmark,False,,,,,,
2023-10,7,independent,BBIM,0.06756756756756133,0.1665740136269763,estimated,False,91.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-10,7,independent,TVW_QRF,0.06756756756756133,0.618349471340679,estimated,False,91.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-11,7,common,AR3,0.06752194463199857,0.2998133379243233,benchmark,False,,,,,,
2023-11,7,common,RW,0.06752194463199857,-0.20338983050848247,benchmark,False,,,,,,
2023-11,7,independent,BBIM,0.06752194463199857,0.24017010802016306,estimated,False,92.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-11,7,independent,TVW_QRF,0.06752194463199857,0.41921308660500856,estimated,False,92.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2023-12,7,common,AR3,-0.4048582995951344,0.31371687996746717,benchmark,False,,,,,,
2023-12,7,common,RW,-0.4048582995951344,0.27173913043478937,benchmark,False,,,,,,
2023-12,7,independent,BBIM,-0.4048582995951344,0.1970564852831273,estimated,False,93.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2023-12,7,independent,TVW_QRF,-0.4048582995951344,1.4925774554936702,estimated,False,93.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2024-01,7,common,AR3,1.4905149051490652,0.39721160571708153,benchmark,False,,,,,,
2024-01,7,common,RW,1.4905149051490652,0.3387533875338855,benchmark,False,,,,,,
2024-01,7,independent,BBIM,1.4905149051490652,0.23115769498032046,estimated,False,94.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2024-01,7,independent,TVW_QRF,1.4905149051490652,0.36480486754005426,estimated,False,94.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2024-02,7,common,AR3,0.26702269692922,0.449069052533672,benchmark,False,,,,,,
2024-02,7,common,RW,0.26702269692922,0.47265361242405657,benchmark,False,,,,,,
2024-02,7,independent,BBIM,0.26702269692922,0.24785979758289467,estimated,False,95.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,BBIM-lite,
2024-02,7,independent,TVW_QRF,0.26702269692922,0.2683536795620315,estimated,False,95.0,35.0,,agri_ppi_yoy;ppi_c_yoy;ppi_constr_yoy;ppi_d_yoy;ppi_e_yoy;ppi_yoy;ppi_services_yoy;eurczk_mm;usdczk_mm;ip_yoy;retail_yoy;constr_yoy;unemployment_rate;pribor_3m;czgb_10y;reer_ppi_mm;reer_cpi_mm;hh_loans_mm;nfc_loans_mm;trade_balance;cpi_breadth;median_cpi_mm;services_cpi_mm;agri_price_mm;hpi_yoy;constr_ppi_yoy;m3_yoy;wage_lci_yoy;import_prices_mm;de_food_processed_mm;de_food_unprocessed_mm;de_energy_mm;de_services_mm;de_industrial_goods_ex_energy_mm;de_food_hicp_mm_proxy,_SklearnQuantileForest,
2024-03,7,common,AR3,0.13315579227697327,0.4364717079294602,benchmark,False,,,,,,
2024-03,7,common,RW,0.13315579227697327,0.20161290322580072,benchmark,False,,,,,,
