period,HARD_BASE_frozen,HARD_HALF_frozen,HARD_FULL_frozen,HARD_BASE_bbg,HARD_HALF_bbg,HARD_FULL_bbg,actual,consensus,HARD_BASE_recorded,HARD_HALF_recorded,HARD_FULL_recorded
2020-10,0.18355070387348552,0.27165226170581747,0.35975381953814944,0.2116581294009707,0.3020226053519968,0.3923870813030229,0.2,0.2,0.1835507038734855,0.270934266171964,0.3583178284704426
2020-11,0.1331935220806632,0.1512926112005778,0.16939170032049242,0.1258203068005439,0.1356871900894888,0.14555407337843368,0.0,0.1,0.1331935220806632,0.1511549169764748,0.1691163118722865
2020-12,0.174398629750002,0.19002614785821645,0.20565366596643092,0.18132459614220905,0.19085884014392684,0.2003930841456446,-0.2,0.1,0.1743986297500019,0.1900261478582164,0.2056536659664309
2021-01,0.8285790522695597,0.8914431170215533,0.9543071817735469,0.8468362055728809,0.8973059289855184,0.9477756523981561,1.3,0.9,0.8285790522695597,0.8912732558451942,0.9539674594208288
2021-02,0.42877385474405416,0.5097990951579356,0.590824335571817,0.43809708964617755,0.5009465445163537,0.5637959993865297,0.2,0.3,0.4287738547440542,0.5098263614647857,0.5908788681855172
2021-03,0.15191007441957344,0.1483714360947152,0.14483279776985697,0.1531617473329951,0.14764319484643548,0.14212464235987587,0.2,0.3,0.1519100744195733,0.1480979520457448,0.1442858296719162
2021-04,0.25602646873647394,0.28984623258753933,0.32366599643860466,0.2604998471969213,0.30391720902283426,0.34733457084874714,0.5,0.2,0.256026468736474,0.285988103940522,0.31594973914457
2021-05,0.5680138323904844,0.588962180289776,0.6099105281890677,0.5880021786909563,0.6134376006266402,0.6388730225623241,0.2,0.4,0.5680138323904842,0.5879420434422872,0.6078702544940903
2021-06,0.3296679179291987,0.3467759231990192,0.36388392846883966,0.33864971612409045,0.3570541512495139,0.37545858637493734,0.5,0.4,0.3296679179291987,0.3465223378797241,0.3633767578302495
2021-07,0.6445519678863136,0.6697218783064215,0.6948917887265292,0.6477686533121289,0.6770263753107956,0.7062840973094623,1.0,0.5,0.6445519678863136,0.6697218783064215,0.6948917887265292
2021-08,0.2245033523586543,0.1664075232480993,0.1083116941375443,0.2011922715267037,0.14555703205273182,0.08992179257875996,0.7,0.2,0.2245033523586543,0.1664241039831655,0.1083448556076767
2021-09,-0.1240000974297057,-0.11789991145199859,-0.11179972547429146,-0.1345926408994898,-0.15455082425093042,-0.174509007602371,0.2,-0.2,-0.124000097429706,-0.1178999114519989,-0.1117997254742917
2021-10,0.7237052274417967,0.7933109205790316,0.8629166137162665,0.7381511315591153,0.797859922962821,0.8575687143665268,1.0,0.7,0.7237052274417968,0.7927388934226424,0.861772559403488
2021-11,0.6823484514284208,0.6982576755906598,0.7141668997528987,0.669515889282007,0.6816909536659524,0.693866018049898,0.2,0.3,0.6823484514284204,0.6982576755906593,0.7141668997528983
2021-12,0.7709389674170299,0.8734416066452868,0.9759442458735437,0.760196165878513,0.8599941891526565,0.9597922124267998,0.4,0.3,0.7709389674170302,0.873441606645287,0.975944245873544
2022-01,4.378137226971534,4.419232704115876,4.460328181260218,4.421916991847962,4.47005977866824,4.518202565488518,4.4,3.8,4.378137226971534,4.42010852550301,4.462079824034487
2022-02,0.8664254070284128,0.9472017761282608,1.027978145228109,0.8985473375672801,0.9770117833961873,1.0554762292250945,1.3,0.6,0.8664254070284128,0.9472553663580414,1.02808532568767
2022-03,0.9740717773895649,0.9600638557572923,0.9460559341250195,0.9861273663126439,0.9698015161166224,0.9534756659206008,1.7,1.4,0.9740717773895649,0.9599351536255072,0.9457985298614492
2022-04,0.7418585559133417,0.810830384916432,0.8798022139195223,0.7773167953931774,0.8422287680606416,0.9071407407281058,1.8,0.9,0.7418585559133414,0.810248090240683,0.8786376245680246
2022-05,1.8273429935590177,1.9288494818079143,2.030355970056811,1.8200922009774523,1.9254663167429553,2.0308404325084584,1.8,1.4,1.8273429935590184,1.928849481807915,2.0303559700568115
2022-06,1.39326069319845,1.5077713080228707,1.6222819228472916,1.410991251916954,1.5259450207569172,1.64089878959688,1.6,1.5,1.3932606931984497,1.507368052800301,1.6214754124021524
2022-07,1.4018402902822629,1.5144143355557445,1.626988380829226,1.4223420952062176,1.5323189897544478,1.6422958843026783,1.3,1.6,1.4018402902822626,1.5144143355557442,1.6269883808292258
2022-08,0.6308526564677205,0.671546328632204,0.7122400007966874,0.6260867630174428,0.6921197630686873,0.7581527631199318,0.4,0.8,0.6308526564677204,0.6720821029177679,0.7133115493678155
2022-09,0.16209244464284314,0.11477218707043393,0.06745192949802474,0.18512048764384123,0.14157913359960406,0.09803777955536687,0.8,0.2,0.1620924446428433,0.1149601618884696,0.067827879134096
2022-10,1.1729476113272232,1.124197435109564,1.075447258891905,1.2009625530812587,1.1449486564754296,1.0889347598696006,-1.4,0.9,1.1729476113272232,1.1241974351095645,1.075447258891905
2022-11,0.7585158740889217,0.788022037463438,0.8175282008379543,0.7652942446305855,0.7850736792700721,0.8048531139095587,1.2,0.7,0.7585158740889214,0.7882528330528827,0.817989792016844
2022-12,0.047475065722731746,0.08769839443592174,0.12792172314911174,0.042827670269819984,0.0750927186024277,0.10735776693503539,0.0,0.4,0.0474750657227316,0.0909414221677358,0.13440777861274
2023-01,4.873148431243555,4.854861010514977,4.836573589786399,4.909300727314689,4.880004574357764,4.850708421400838,6.0,5.8,4.873148431243555,4.8557166576029465,4.838284883962337
2023-02,0.5313152061494303,0.5011356256165705,0.4709560450837109,0.5531729076458556,0.5286003812842757,0.5040278549226958,0.6,0.5,0.5313152061494304,0.5039703923327187,0.4766255785160068
2023-03,0.292633856614649,0.22870778406259917,0.1647817115105493,0.3045165087513989,0.24910397168847745,0.193691434625556,0.1,0.1,0.2926338566146489,0.2285695805914532,0.1645053045682576
2023-04,0.5640927888903153,0.5035394349250231,0.4429860809597308,0.5926236335157601,0.5267633288217057,0.4609030241276514,-0.2,0.4,0.5640927888903151,0.5026749219687728,0.4412570550472305
2023-05,0.2289826804167739,0.16827255772048264,0.10756243502419138,0.2543444061268183,0.18253682385836295,0.11072924158990763,0.3,0.1,0.2289826804167738,0.1680241532119831,0.1070656260071924
2023-06,0.03504407904074455,-0.04713023043292175,-0.12930453990658805,0.036866310293691876,-0.05601394994948698,-0.14889421019266585,0.3,0.3,0.0350440790407446,-0.0471302304329217,-0.1293045399065881
2023-07,0.38617514341012105,0.37061756021979864,0.35505997702947617,0.3723615266990101,0.35697605829866896,0.34159058989832775,0.5,0.4,0.386175143410121,0.3623426582424115,0.3385101730747019
2023-08,0.4746143904367312,0.47191945043871963,0.46922451044070806,0.4642060028304362,0.45657051395834103,0.4489350250862459,0.2,0.1,0.4746143904367312,0.4718841229993044,0.4691538555618777
2023-09,-0.24889839959904417,-0.2752985167534023,-0.30169863390776036,-0.2467955646969014,-0.28060016799187226,-0.31440477128684313,-0.7,-0.2,-0.2488983995990439,-0.2755480777313318,-0.3021977558636196
2023-10,0.2905974273835785,0.2826615364616626,0.27472564553974665,0.3073663228726983,0.29391244637450015,0.28045856987630197,0.1,0.0,0.2905974273835784,0.2826615364616625,0.2747256455397465
2023-11,0.058492492932447515,0.03904411663018989,0.019595740327932258,0.06211674587497655,0.037958174878444634,0.01379960388191271,0.1,-0.1,0.0584924929324471,0.0389131139375782,0.0193337349427093
2023-12,-0.13307024110083238,-0.1466439494740163,-0.16021765784720018,-0.1350366496354116,-0.15060052256579073,-0.16616439549616988,-0.4,0.0,-0.1330702411008323,-0.1476501974424573,-0.1622301537840823
2024-01,0.9319165376518568,0.8857871746883094,0.839657811724762,0.935275976318774,0.8860997246396554,0.8369234729605367,1.5,2.0,0.9319165376518568,0.8857871746883093,0.8396578117247618
2024-02,0.2706200012537311,0.25784283514105627,0.24506566902838145,0.275797778657615,0.2569630696845672,0.23812836071151944,0.3,0.4,0.2706200012537311,0.2580380446649967,0.2454560880762622
2024-03,0.17828022163150511,0.17800142939646701,0.17772263716142891,0.19195670604047638,0.18799428057361212,0.18403185510674783,0.1,0.1,0.1782802216315052,0.1779588240592174,0.1776374264869296
2024-04,0.535513874597449,0.5167396276431452,0.4979653806888414,0.5377996887741335,0.5273363294979365,0.5168729702217394,0.7,0.2,0.535513874597449,0.5169386135775386,0.4983633525576281
2024-05,0.20798104347267365,0.22113516779494022,0.23428929211720678,0.23093951822938208,0.2416789630530841,0.2524184078767861,0.0,0.1,0.2079810434726739,0.2192464263661361,0.2305118092595983
2024-06,0.04956641210476366,0.08126073928770257,0.11295506647064148,0.041841788009681496,0.07061500206074339,0.09938821611180529,-0.3,0.2,0.0495664121047636,0.0812607392877025,0.1129550664706415
2024-07,0.20998444901121854,0.24629601714677643,0.2826075852823343,0.2060499831718604,0.24199599445740982,0.27794200574295924,0.7,0.5,0.2099844490112185,0.2468451753425322,0.283705901673846
2024-08,0.07281547435294274,0.04825268342035875,0.023689892487774776,0.060766383171316135,0.03599261510387986,0.011218847036443588,0.3,0.0,0.0728154743529428,0.0497880367945807,0.0267605992362186
2024-09,-0.4651739920724356,-0.5428417910368669,-0.6205095900012982,-0.4615092106354063,-0.5421709462819387,-0.6228326819284712,-0.4,-0.5,-0.4651739920724355,-0.5428417910368668,-0.6205095900012981
2024-10,0.22184048110787913,0.2843596766312555,0.3468788721546319,0.23893685200658554,0.303273055873596,0.3676092597406065,0.3,0.3,0.2218404811078794,0.2843596766312558,0.3468788721546322
2024-11,0.13103934262291975,0.11278677913500922,0.09453421564709868,0.1093624575375598,0.09129173920396522,0.07322102087037063,0.1,0.2,0.1310393426229197,0.1125881018490863,0.0941368610752528
2024-12,0.004238252534602131,-0.030007972465600774,-0.06425419746580369,0.020844639310659684,-0.011865298512575971,-0.044575236335811626,-0.3,0.1,0.004238252534602,-0.0299287341652862,-0.0640957208651746
2025-01,1.1241131790061303,1.141793065626156,1.1594729522461815,1.125674450045467,1.1421468768255982,1.1586193036057293,1.3,1.1,1.1241131790061305,1.141778566097235,1.1594439531883396
2025-02,0.3273352565503001,0.3451276896409603,0.36292012273162055,0.3388899125909224,0.3555505560973205,0.3722111996037187,0.2,0.2,0.3273352565503001,0.3449213748972017,0.3625074932441033
2025-03,0.02596120933647758,0.012251005274745635,-0.0014591987869863113,0.024540982101126707,0.013016459001693632,0.0014919359022605577,0.1,0.0,0.0259612093364776,0.0127990714734173,-0.0003630663896429
2025-04,0.1887731296337113,0.17126833697562596,0.15376354431754063,0.1929519563997881,0.17753482575626214,0.1621176951127362,-0.1,0.1,0.1887731296337113,0.1712714703823724,0.1537698111310336
2025-05,0.2616004842766493,0.285870147450087,0.3101398106235247,0.2818622433783398,0.30248894713264546,0.32311565088695104,0.5,0.2,0.2616004842766493,0.2843344825640807,0.3070684808515122
2025-06,0.21403896943571193,0.21870610642438404,0.22337324341305617,0.20335684655926303,0.20936025228199734,0.21536365800473162,0.3,0.2,0.2140389694357118,0.2187744207584629,0.2235098720812141
2025-07,0.48269967797512897,0.5584561595556666,0.6342126411362043,0.4808655532005923,0.5560379719407667,0.631210390680941,0.5,0.5,0.482699677975129,0.5584568402910703,0.6342140026070118
2025-08,0.12246127477104274,0.09809140599870995,0.07372153722637717,0.11639863710790575,0.09155366384687844,0.06670869058585113,0.1,0.1,0.1224612747710427,0.0980835392772259,0.0737058037834092
2025-09,-0.4796923876781567,-0.5249615875584313,-0.5702307874387059,-0.47329565746432,-0.5154581181132445,-0.5576205787621689,-0.6,-0.3,-0.4796923876781566,-0.5222102106965498,-0.564728033714943
2025-10,0.2401825150651718,0.2859954198543464,0.331808324643521,0.23519177804410218,0.2921536743813557,0.3491155707186092,0.5,0.3,0.2401825150651718,0.28619898904433,0.3322154630234882
2025-11,0.013912520901711047,0.025789668726856348,0.037666816552001645,0.023411712085479583,0.04195438578054183,0.060497059475604076,-0.3,0.1,0.013912520901711,0.0281791766842468,0.0424458324667826
2025-12,-0.317635984426569,-0.3189109235268491,-0.32018586262712917,-0.3246465211962097,-0.3193212499863577,-0.31399597877650565,-0.3,-0.1,-0.3176359844265689,-0.3192220059914924,-0.3208080275564159
2026-01,0.8514524588474814,0.8498727340052582,0.8482930091630349,0.8504506145935555,0.8438185774888476,0.8371865403841396,0.9,0.8,0.8514524588474814,0.853289440279114,0.8551264217107467
2026-02,0.07585143971505981,0.09442450488087971,0.11299757004669961,0.08620254567079244,0.10550500195874873,0.12480745824670503,-0.1,0.1,0.0758514397150598,0.0941571969640349,0.1124629542130101
2026-03,0.583147742546459,0.5744658315968669,0.5657839206472749,0.5835078652859391,0.5810125672013919,0.5785172691168448,0.6,0.7,0.5831477425464591,0.5745975532171261,0.5660473638877932
2026-04,0.49803191433035543,0.47286689000963544,0.4477018656889155,0.5193997665088599,0.4900540735351089,0.4607083805613579,0.5,0.4,0.4980319143303553,0.4728034992943644,0.4475750842583734
2026-05,0.36764935566655865,0.3877910408099033,0.407932725953248,0.38530434440756317,0.40653667781944197,0.4277690112313208,0.1,0.3,0.3676493556665585,0.385238322814708,0.4028272899628575
2026-06,-0.05839529757472206,-0.08197675265996192,-0.10555820774520178,-0.05149475774772708,-0.07841628397608212,-0.10533781020443717,-0.3,0.0,-0.058395297574722,-0.082817900723228,-0.107240503871734
2026-07,0.44767252748945857,0.5132278279728654,0.5787831284562722,0.4738221869815616,0.5290920346081422,0.584361882234723,0.6,0.6,0.4476725274894585,0.5124477950466728,0.577223062603887
