origin,h,target,as_of_utc,mm_forecast,model,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,0.09319232784809896,CORE_GAP_RF_R14,0.2754820936639035,3.116147308781873,,,1.5690215743087381
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,0.13334608681835375,CORE_GAP_RF_R14,0.1831501831501825,3.207547169811327,,,1.752004242016354
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,0.8158672493512849,CORE_GAP_RF_R14,1.4625228519195457,3.6414565826330487,,,3.2039353744616688
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,0.2577966955878597,CORE_GAP_RF_R14,0.2702702702702675,3.7278657968313063,,,3.473841071378167
2019-03,12,2020-03,2019-04-09T21:59:00+00:00,0.0565720875414135,CORE_GAP_RF_R14,-0.0898472596585708,3.4418604651162905,,,3.3839534248764616
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,CORE_GAP_RIDGE_R14,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,0.35332722683225576,CORE_GAP_RIDGE_R14,0.0930232558139509,2.769818529130847,2.947677196937097,0.35270449261475584,0.09298001599665273
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,,CORE_GAP_RIDGE_R14,0.6505576208178487,2.9467680608364977,,,0.7414306439227463
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,,CORE_GAP_RIDGE_R14,0.1846722068328699,2.7462121212121224,,,0.925932541279676
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,0.2279465826106308,CORE_GAP_RIDGE_R14,0.3686635944700533,2.9300567107750517,,,1.2939182371197377
2019-03,5,2019-08,2019-04-09T21:59:00+00:00,-9.719172972982859e-05,CORE_GAP_RIDGE_R14,0.0918273645546419,2.9272898961284195,,,1.3857034661426337
2019-03,6,2019-09,2019-04-09T21:59:00+00:00,-0.09702335613122423,CORE_GAP_RIDGE_R14,-0.5504587155963248,2.6515151515151705,,,0.8337241437828525
2019-03,7,2019-10,2019-04-09T21:59:00+00:00,0.3600201002835252,CORE_GAP_RIDGE_R14,0.4612546125461358,2.735849056603792,,,1.293918237119758
2019-03,8,2019-11,2019-04-09T21:59:00+00:00,0.0922778913319427,CORE_GAP_RIDGE_R14,0.2754820936639035,3.116147308781873,,,1.5690215743087381
2019-03,9,2019-12,2019-04-09T21:59:00+00:00,0.13243011075180008,CORE_GAP_RIDGE_R14,0.1831501831501825,3.207547169811327,,,1.752004242016354
2019-03,10,2020-01,2019-04-09T21:59:00+00:00,0.8192464160264399,CORE_GAP_RIDGE_R14,1.4625228519195457,3.6414565826330487,,,3.2039353744616688
2019-03,11,2020-02,2019-04-09T21:59:00+00:00,0.26117615225485497,CORE_GAP_RIDGE_R14,0.2702702702702675,3.7278657968313063,,,3.473841071378167
2019-03,12,2020-03,2019-04-09T21:59:00+00:00,0.05994356066314887,CORE_GAP_RIDGE_R14,-0.0898472596585708,3.4418604651162905,,,3.3839534248764616
2019-03,0,2019-03,2019-04-09T21:59:00+00:00,0.0994602395416571,CORE_LEVEL_RF_R14,0.1863932898415576,2.969348659003822,2.8800008017511463,0.0,0.0
2019-03,1,2019-04,2019-04-09T21:59:00+00:00,0.3299645558976655,CORE_LEVEL_RF_R14,0.0930232558139509,2.769818529130847,2.9237105505657603,0.3294213674152494,0.09298001599665273
2019-03,2,2019-05,2019-04-09T21:59:00+00:00,,CORE_LEVEL_RF_R14,0.6505576208178487,2.9467680608364977,,,0.7414306439227463
2019-03,3,2019-06,2019-04-09T21:59:00+00:00,,CORE_LEVEL_RF_R14,0.1846722068328699,2.7462121212121224,,,0.925932541279676
2019-03,4,2019-07,2019-04-09T21:59:00+00:00,0.17703591186215356,CORE_LEVEL_RF_R14,0.3686635944700533,2.9300567107750517,,,1.2939182371197377
