origin,as_of,band,config,prediction,n_train,train_start,train_end,last_training_target,last_training_release,status
2016-12,2017-01-09 23:59:00,2,a300_w60,0.030603413780357885,51,2011-12,2016-02,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,2,a300_wexpanding,0.027905059563296745,74,2010-01,2016-02,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a3_w60,0.11905364552828644,48,2011-12,2015-11,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a3_wexpanding,0.03696900987965837,71,2010-01,2015-11,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a30_w60,0.07358585057204019,48,2011-12,2015-11,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a30_wexpanding,0.04629044326174059,71,2010-01,2015-11,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a300_w60,0.0479076541919731,48,2011-12,2015-11,2016-11,2016-12-09 09:00:00,estimated
2016-12,2017-01-09 23:59:00,3,a300_wexpanding,0.04883458884009472,71,2010-01,2015-11,2016-11,2016-12-09 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a3_w60,0.06754605545475051,57,2012-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a3_wexpanding,0.010110648287554997,81,2010-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a30_w60,0.03360754543211515,57,2012-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a30_wexpanding,-0.0058360852160482465,81,2010-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a300_w60,0.01807164976899454,57,2012-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,0,a300_wexpanding,0.007064227628143717,81,2010-01,2016-09,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a3_w60,-0.02802559377529969,54,2012-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a3_wexpanding,-0.03134619473464094,78,2010-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a30_w60,-0.035320743147928685,54,2012-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a30_wexpanding,-0.022376875047128222,78,2010-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a300_w60,8.164884695616159e-05,54,2012-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,1,a300_wexpanding,0.008464263588583446,78,2010-01,2016-06,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a3_w60,0.07206266350077624,51,2012-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a3_wexpanding,0.02162623545087367,75,2010-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a30_w60,0.06007460136273399,51,2012-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a30_wexpanding,0.027151779261004816,75,2010-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a300_w60,0.047744449381448756,51,2012-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,2,a300_wexpanding,0.033472486542177535,75,2010-01,2016-03,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a3_w60,0.12668810721273696,48,2012-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a3_wexpanding,0.09498983398728483,72,2010-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a30_w60,0.08857488004293279,48,2012-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a30_wexpanding,0.08839067137037203,72,2010-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a300_w60,0.06041307245477235,48,2012-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-01,2017-02-09 23:59:00,3,a300_wexpanding,0.06593972989454433,72,2010-01,2015-12,2016-12,2017-01-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a3_w60,0.04589583451525281,57,2012-02,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a3_wexpanding,0.002153703342592267,82,2010-01,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a30_w60,0.025917857314404658,57,2012-02,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a30_wexpanding,-0.007673745751455321,82,2010-01,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a300_w60,0.02187381157905209,57,2012-02,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,0,a300_wexpanding,0.010988329940717165,82,2010-01,2016-10,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a3_w60,-0.04529906883924278,54,2012-02,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a3_wexpanding,-0.043067922967688355,79,2010-01,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a30_w60,-0.03952858890582419,54,2012-02,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a30_wexpanding,-0.024798651798564247,79,2010-01,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a300_w60,0.004936975632172068,54,2012-02,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,1,a300_wexpanding,0.012798816163329101,79,2010-01,2016-07,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a3_w60,0.03705988574055578,51,2012-02,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a3_wexpanding,0.012738411020271068,76,2010-01,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a30_w60,0.04403285303302153,51,2012-02,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a30_wexpanding,0.026430849982615197,76,2010-01,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a300_w60,0.04757029218492628,51,2012-02,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,2,a300_wexpanding,0.03739538286533735,76,2010-01,2016-04,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a3_w60,0.09837716233638169,48,2012-02,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a3_wexpanding,0.0490117055843873,73,2010-01,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a30_w60,0.07839172843172991,48,2012-02,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a30_wexpanding,0.06123750496119863,73,2010-01,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a300_w60,0.0668199792405206,48,2012-02,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-02,2017-03-08 23:59:00,3,a300_wexpanding,0.062440362668798585,73,2010-01,2016-01,2017-01,2017-02-10 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a3_w60,0.041581981115272816,57,2012-03,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a3_wexpanding,0.01462984370244065,83,2010-01,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a30_w60,0.03443807107752387,57,2012-03,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a30_wexpanding,0.007034791883949558,83,2010-01,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a300_w60,0.033374776418842816,57,2012-03,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,0,a300_wexpanding,0.0214273768666689,83,2010-01,2016-11,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a3_w60,-0.06509610196052773,54,2012-03,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a3_wexpanding,-0.043704176331535345,80,2010-01,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a30_w60,-0.03678518653721843,54,2012-03,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a30_wexpanding,-0.0195670588794285,80,2010-01,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a300_w60,0.01429777680883786,54,2012-03,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,1,a300_wexpanding,0.018957560962257817,80,2010-01,2016-08,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a3_w60,-0.04105217600716793,51,2012-03,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a3_wexpanding,-0.01263451812143574,77,2010-01,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a30_w60,0.006016422709997117,51,2012-03,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a30_wexpanding,0.013161355987967284,77,2010-01,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a300_w60,0.04319201603074172,51,2012-03,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,2,a300_wexpanding,0.037185169270577974,77,2010-01,2016-05,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a3_w60,0.03954937904917158,48,2012-03,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a3_wexpanding,0.011916112566687523,74,2010-01,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a30_w60,0.04429825877766311,48,2012-03,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a30_wexpanding,0.039207751983381986,74,2010-01,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a300_w60,0.06380290223900274,48,2012-03,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-03,2017-04-09 23:59:00,3,a300_wexpanding,0.05986169953022483,74,2010-01,2016-02,2017-02,2017-03-09 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a3_w60,-0.04113736061725662,57,2012-04,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a3_wexpanding,-0.007035442702040623,84,2010-01,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a30_w60,-0.008722649576983495,57,2012-04,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a30_wexpanding,5.668379580733851e-05,84,2010-01,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a300_w60,0.025595498070281143,57,2012-04,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,0,a300_wexpanding,0.023990884124670014,84,2010-01,2016-12,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a3_w60,-0.07689657096256992,54,2012-04,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a3_wexpanding,-0.04967231432993014,81,2010-01,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a30_w60,-0.02364732272805098,54,2012-04,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a30_wexpanding,-0.014415989061916025,81,2010-01,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a300_w60,0.026898144208084708,54,2012-04,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,1,a300_wexpanding,0.026665104793235018,81,2010-01,2016-09,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a3_w60,-0.06921767871166795,51,2012-04,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a3_wexpanding,-0.031745218450910884,78,2010-01,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a30_w60,-0.010000304628616223,51,2012-04,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a30_wexpanding,0.0028871860877822883,78,2010-01,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a300_w60,0.040960932866043,51,2012-04,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,2,a300_wexpanding,0.036848201125601804,78,2010-01,2016-06,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a3_w60,-0.08174227810774815,48,2012-04,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a3_wexpanding,-0.07661060201972272,75,2010-01,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a30_w60,-0.026695265016274755,48,2012-04,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a30_wexpanding,-0.021173401355403243,75,2010-01,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a300_w60,0.04601111946777424,48,2012-04,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-04,2017-05-09 23:59:00,3,a300_wexpanding,0.04102550702567615,75,2010-01,2016-03,2017-03,2017-04-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a3_w60,-0.09481410248139836,57,2012-05,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a3_wexpanding,-0.017141113617472538,85,2010-01,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a30_w60,-0.0311104095928611,57,2012-05,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a30_wexpanding,-0.0010697984456859572,85,2010-01,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a300_w60,0.02394188627027998,57,2012-05,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,0,a300_wexpanding,0.02616302608619609,85,2010-01,2017-01,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a3_w60,-0.09306171924442036,54,2012-05,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a3_wexpanding,-0.038334596968399366,82,2010-01,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a30_w60,-0.02203604760852624,54,2012-05,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a30_wexpanding,-0.0024193855950738682,82,2010-01,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a300_w60,0.03196999030212251,54,2012-05,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,1,a300_wexpanding,0.03290028207550568,82,2010-01,2016-10,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a3_w60,-0.09761516872468244,51,2012-05,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a3_wexpanding,-0.06259827399554241,79,2010-01,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a30_w60,-0.028551523426125436,51,2012-05,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a30_wexpanding,-0.01952419718158993,79,2010-01,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a300_w60,0.037418767997692656,51,2012-05,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,2,a300_wexpanding,0.03083233807616269,79,2010-01,2016-07,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a3_w60,-0.18855215627076408,48,2012-05,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a3_wexpanding,-0.11745050254917656,76,2010-01,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a30_w60,-0.08743901101656851,48,2012-05,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a30_wexpanding,-0.04791726604066661,76,2010-01,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a300_w60,0.03237814470877445,48,2012-05,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-05,2017-06-08 23:59:00,3,a300_wexpanding,0.03271023840700563,76,2010-01,2016-04,2017-04,2017-05-10 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a3_w60,-0.11307999921531403,57,2012-06,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a3_wexpanding,-0.02674919976336515,86,2010-01,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a30_w60,-0.03862100180293409,57,2012-06,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a30_wexpanding,-0.0035872225437637434,86,2010-01,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a300_w60,0.024025584216780804,57,2012-06,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,0,a300_wexpanding,0.026538225961315408,86,2010-01,2017-02,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a3_w60,-0.0972765340034149,54,2012-06,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a3_wexpanding,-0.02768992921954304,83,2010-01,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a30_w60,-0.01926537685222488,54,2012-06,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a30_wexpanding,0.008667781142684593,83,2010-01,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a300_w60,0.035844091318688105,54,2012-06,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,1,a300_wexpanding,0.038088419023810494,83,2010-01,2016-11,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a3_w60,-0.1260689638542412,51,2012-06,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a3_wexpanding,-0.06589578174931651,80,2010-01,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a30_w60,-0.04489046747631387,51,2012-06,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a30_wexpanding,-0.024500742816532688,80,2010-01,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a300_w60,0.03456984108651098,51,2012-06,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,2,a300_wexpanding,0.028878011995953464,80,2010-01,2016-08,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a3_w60,-0.2008825569674343,48,2012-06,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a3_wexpanding,-0.11472880095419072,77,2010-01,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a30_w60,-0.0871555246047052,48,2012-06,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a30_wexpanding,-0.04707341915448476,77,2010-01,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a300_w60,0.03626749000395543,48,2012-06,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-06,2017-07-11 23:59:00,3,a300_wexpanding,0.03167678493008859,77,2010-01,2016-05,2017-05,2017-06-09 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a3_w60,-0.1267708030791102,57,2012-07,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a3_wexpanding,-0.04211020427517388,87,2010-01,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a30_w60,-0.046286455580421944,57,2012-07,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a30_wexpanding,-0.009634975041056551,87,2010-01,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a300_w60,0.022553861755983576,57,2012-07,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,0,a300_wexpanding,0.02607415660082287,87,2010-01,2017-03,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a3_w60,-0.11432743418963093,54,2012-07,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a3_wexpanding,-0.04027965978982196,84,2010-01,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a30_w60,-0.026766283996318994,54,2012-07,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a30_wexpanding,0.003629529426503679,84,2010-01,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a300_w60,0.03678621818060063,54,2012-07,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,1,a300_wexpanding,0.03853098589251799,84,2010-01,2016-12,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a3_w60,-0.16954508340490385,51,2012-07,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a3_wexpanding,-0.07107188204662027,81,2010-01,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a30_w60,-0.0697708961104419,51,2012-07,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a30_wexpanding,-0.030582903438596667,81,2010-01,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a300_w60,0.029562391409705985,51,2012-07,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,2,a300_wexpanding,0.026523681766600818,81,2010-01,2016-09,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a3_w60,-0.19284839674686707,48,2012-07,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a3_wexpanding,-0.09950088950300462,78,2010-01,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a30_w60,-0.07796079204835019,48,2012-07,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a30_wexpanding,-0.03691468297178801,78,2010-01,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a300_w60,0.039840719509622556,48,2012-07,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-07,2017-08-08 23:59:00,3,a300_wexpanding,0.03343257951152122,78,2010-01,2016-06,2017-06,2017-07-12 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a3_w60,-0.09788121228547804,57,2012-08,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a3_wexpanding,-0.02681168225944011,88,2010-01,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a30_w60,-0.027579584356284423,57,2012-08,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a30_wexpanding,0.001024762812564868,88,2010-01,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a300_w60,0.024584230176390824,57,2012-08,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,0,a300_wexpanding,0.02836743940719391,88,2010-01,2017-04,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a3_w60,-0.09392973502972128,54,2012-08,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a3_wexpanding,-0.024519033696263716,85,2010-01,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a30_w60,-0.023260210045664934,54,2012-08,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a30_wexpanding,0.010627018243606307,85,2010-01,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a300_w60,0.034738771204338006,54,2012-08,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,1,a300_wexpanding,0.03845926908607319,85,2010-01,2017-01,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a3_w60,-0.1800272088255024,51,2012-08,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a3_wexpanding,-0.06970543326654802,82,2010-01,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a30_w60,-0.07441150128070981,51,2012-08,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a30_wexpanding,-0.030876763984314007,82,2010-01,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a300_w60,0.028458959464418572,51,2012-08,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,2,a300_wexpanding,0.025854709613091564,82,2010-01,2016-10,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,3,a3_w60,-0.1270017841997152,48,2012-08,2016-07,2017-07,2017-08-09 09:00:00,estimated
2017-08,2017-09-10 23:59:00,3,a3_wexpanding,-0.040447722041382334,79,2010-01,2016-07,2017-07,2017-08-09 09:00:00,estimated
