sample,h,model,control,n,mse_difference,ci_low,ci_high,block_length,replicates,seed
recent_targets,9,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,31,0.692191768178198,-0.47871536670286635,1.994204267648534,12,2000,1409
recent_targets,9,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,31,1.212908524864506,-0.5381662389945086,3.3904361320161676,12,2000,1409
recent_targets,9,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,31,0.35968819362648013,-0.5118055010847965,1.3335560617280835,12,2000,1409
recent_targets,9,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,31,2.7054007655300327,-0.4262661489627005,6.5893645328354795,12,2000,1409
recent_targets,9,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,31,0.6264222411270759,-0.030804777398304384,1.4432311638897324,12,2000,1409
recent_targets,9,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,31,2.3457125719035523,0.08758519062418553,5.427376718464757,12,2000,1409
recent_targets,9,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,31,0.5207167566863085,-0.09781226055423396,1.4966600972847413,12,2000,1409
recent_targets,10,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,31,1.963010883208242,-0.7756480158222376,5.380730432565338,12,2000,1409
recent_targets,10,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,31,0.43594681419585835,-0.529058308533152,1.5576083851443738,12,2000,1409
recent_targets,10,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,31,1.542049552840353,-0.4883727184922195,4.094132511090511,12,2000,1409
recent_targets,10,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,31,2.3811152008060463,-0.5974931619893077,6.335224288289866,12,2000,1409
recent_targets,10,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,31,0.7246699289370889,-0.5645892369384724,2.210837007937548,12,2000,1409
recent_targets,10,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,31,4.707012643735096,-0.459490957120908,11.03491088867937,12,2000,1409
recent_targets,10,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,31,1.1061027386444953,-0.014893509927553693,2.4718396656227024,12,2000,1409
recent_targets,10,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,31,3.982342714798007,0.10446940870989058,9.00298319218906,12,2000,1409
recent_targets,10,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,31,0.839065647965693,-0.13910389723545946,2.2905103459282845,12,2000,1409
recent_targets,11,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,31,3.3124120140509836,-0.9739861360643294,8.93242660184631,12,2000,1409
recent_targets,11,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,31,1.2584085756002823,-0.7041572844274996,3.8581972732239085,12,2000,1409
recent_targets,11,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,31,3.102746687337646,-0.6195700126836755,7.974075097949825,12,2000,1409
recent_targets,11,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,31,4.250047551771906,-0.726143287121928,10.414680926473775,12,2000,1409
recent_targets,11,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,31,1.3571632304272558,-0.6002691007302756,3.609360060626831,12,2000,1409
recent_targets,11,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,31,7.663950913252651,-0.45093878602626575,17.59533759495006,12,2000,1409
recent_targets,11,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,31,1.844338111737364,0.02086962711650177,4.076968511678851,12,2000,1409
recent_targets,11,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,31,6.306787682825393,0.15354619529599747,14.793425606979156,12,2000,1409
recent_targets,11,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,31,1.1473008644342597,-0.16756977703150808,2.983404254370823,12,2000,1409
recent_targets,12,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,31,4.6588570990494915,-1.208010152805679,12.02244544097221,12,2000,1409
recent_targets,12,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,31,2.4567345039564095,-0.8911013863229897,6.972546592912706,12,2000,1409
recent_targets,12,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,31,5.371358833868847,-0.7585051227715716,13.265816991204208,12,2000,1409
recent_targets,12,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,31,6.636133164058146,-0.9301533596820801,16.547834838535614,12,2000,1409
recent_targets,12,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,31,1.867423692182149,-0.7438617188491015,4.697857763419605,12,2000,1409
recent_targets,12,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,31,11.399267507978761,-0.4001306890261662,25.596073736835553,12,2000,1409
recent_targets,12,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,31,2.9146243299124395,0.06824402947319058,6.307802271976768,12,2000,1409
recent_targets,12,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,31,9.531843815796613,0.26061859086309824,21.24643746027011,12,2000,1409
recent_targets,12,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,31,1.2647743301892973,-0.21266349711300758,3.4190203893153357,12,2000,1409
recent_origins,1,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,30,-0.01598291861669769,-0.028000667893796738,-0.0027886210420887086,12,2000,1409
recent_origins,1,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,30,-0.0012465154183884807,-0.015538747098256273,0.013090639436351673,12,2000,1409
recent_origins,1,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,30,-0.0028300697458324155,-0.01679602780756164,0.01094929899197624,12,2000,1409
recent_origins,1,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,30,0.0005464461190751866,-0.01567671293967741,0.015944717695684518,12,2000,1409
recent_origins,1,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,30,-0.013053434945442761,-0.024341844956244786,-0.0005878386632155099,12,2000,1409
recent_origins,1,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,30,-0.009265855376272588,-0.021131513579555606,0.0031028266095525334,12,2000,1409
recent_origins,1,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,30,-0.001583554327443932,-0.004097247025921277,0.0008461577816640098,12,2000,1409
recent_origins,1,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,30,0.003787579569170176,0.0003386021286972118,0.007238846777591833,12,2000,1409
recent_origins,1,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,30,0.0033765158649075996,0.00022606902852461723,0.00692183067904642,12,2000,1409
recent_origins,2,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,29,-0.05069757184457978,-0.0975165255423886,-0.0008160432120766596,12,2000,1409
recent_origins,2,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,29,-0.006521534993684687,-0.04555203100488333,0.04558172116491786,12,2000,1409
recent_origins,2,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,29,-0.01652614490990213,-0.05392701130981254,0.030291497612949195,12,2000,1409
recent_origins,2,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,29,-0.005973462072384688,-0.04677537336572888,0.04449411489706519,12,2000,1409
recent_origins,2,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,29,-0.040922598883495795,-0.08461144929193841,0.005845219595969386,12,2000,1409
recent_origins,2,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,29,-0.03105980949989892,-0.06693008641742844,0.012437050426355243,12,2000,1409
recent_origins,2,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,29,-0.010004609916217438,-0.02190303351266558,-0.001597926767554296,12,2000,1409
recent_origins,2,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,29,0.009862789383596872,0.000513649629490016,0.020517763991884843,12,2000,1409
recent_origins,2,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,29,0.01055268283751744,0.0006876455074456114,0.022044988484983832,12,2000,1409
recent_origins,3,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,28,-0.07959224788850887,-0.14737796780114443,-0.016004074416683653,12,2000,1409
recent_origins,3,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,28,-0.021345350469098627,-0.09338409240544487,0.05204484675657881,12,2000,1409
recent_origins,3,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,28,-0.04089039617732028,-0.10465676357511428,0.031439045853200544,12,2000,1409
recent_origins,3,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,28,-0.025846805768854342,-0.09176473299384472,0.04737082460602282,12,2000,1409
recent_origins,3,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,28,-0.06752537751618586,-0.12980688620588765,-0.0010348430801815356,12,2000,1409
recent_origins,3,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,28,-0.052882780528240934,-0.11265968189495353,0.007206332631332059,12,2000,1409
recent_origins,3,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,28,-0.019545045708221655,-0.038169983494894866,-0.0024543518600866295,12,2000,1409
recent_origins,3,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,28,0.014642596987944937,0.002369376156024975,0.027868122685337154,12,2000,1409
recent_origins,3,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,28,0.015043590408465932,0.003097080874526828,0.028353488401155955,12,2000,1409
recent_origins,4,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,27,-0.0990094208143345,-0.16084250026417088,-0.03829283068236584,12,2000,1409
recent_origins,4,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,27,-0.05496256069253761,-0.11676303654364201,0.0026657582400641698,12,2000,1409
recent_origins,4,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,27,-0.06539383253986271,-0.1300657412315626,-0.001734062533928695,12,2000,1409
recent_origins,4,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,27,-0.06220837527351328,-0.1300930057705542,0.005258889303252104,12,2000,1409
recent_origins,4,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,27,-0.09259084316437242,-0.1534331600417784,-0.02943553319460105,12,2000,1409
recent_origins,4,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,27,-0.07428238091179445,-0.1384956841469804,-0.01008240933505542,12,2000,1409
recent_origins,4,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,27,-0.010431271847325084,-0.019719059015190887,-0.00044964101493160974,12,2000,1409
recent_origins,4,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,27,0.018308462252578005,0.009714171958702769,0.026620018908323027,12,2000,1409
recent_origins,4,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,27,0.0031854572663494256,-0.003102736679606174,0.009971889307441575,12,2000,1409
recent_origins,5,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,26,-0.14049701367577863,-0.19903129297175107,-0.08592163057453078,12,2000,1409
recent_origins,5,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,26,-0.08047505449212299,-0.160562034949862,-0.010355902410835578,12,2000,1409
recent_origins,5,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,26,-0.08884184561526204,-0.16087819021878202,-0.020478160181256387,12,2000,1409
recent_origins,5,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,26,-0.09258746520485601,-0.17296075586680698,-0.01447527791978068,12,2000,1409
recent_origins,5,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,26,-0.13048570176737,-0.18968178924927864,-0.07640503733522988,12,2000,1409
recent_origins,5,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,26,-0.10287416434804991,-0.1680538850735699,-0.04476235718800286,12,2000,1409
recent_origins,5,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,26,-0.008366791123139037,-0.01802986069917462,0.0006704833344861919,12,2000,1409
recent_origins,5,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,26,0.027611537419320084,0.017789562362793433,0.03813304416613625,12,2000,1409
recent_origins,5,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,26,-0.003745619589593986,-0.012653590996273438,0.0065634546374285846,12,2000,1409
recent_origins,6,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,25,-0.21285283175350844,-0.2974922411536504,-0.13503064600515652,12,2000,1409
recent_origins,6,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,25,-0.11191598051536525,-0.21772093005678192,-0.003568775601953354,12,2000,1409
recent_origins,6,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,25,-0.12462116273300934,-0.23051077288419172,-0.02259448546401939,12,2000,1409
recent_origins,6,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,25,-0.1361967790559909,-0.2453230039409651,-0.030279550110544787,12,2000,1409
recent_origins,6,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,25,-0.18350486519895193,-0.28096136675125977,-0.09542346784386901,12,2000,1409
recent_origins,6,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,25,-0.13911737124858026,-0.24050479215011733,-0.03930227637827852,12,2000,1409
recent_origins,6,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,25,-0.012705182217644098,-0.020924071935764253,-0.00480060948173129,12,2000,1409
recent_origins,6,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,25,0.04438749395037165,0.03102812450545427,0.05827330998137656,12,2000,1409
recent_origins,6,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,25,-0.011575616322981564,-0.02599482340798576,0.0051207628521484074,12,2000,1409
recent_origins,7,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,24,-0.3255534775742938,-0.5327103620290291,-0.12016889675822882,12,2000,1409
recent_origins,7,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,24,-0.17512375355178408,-0.4461973198086881,0.09600981946080879,12,2000,1409
recent_origins,7,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,24,-0.1856808011500356,-0.43986531898694503,0.080746071978101,12,2000,1409
recent_origins,7,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,24,-0.21831414717026854,-0.4770359105022477,0.031871691121960616,12,2000,1409
recent_origins,7,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,24,-0.2578608528460796,-0.4977796003865871,-0.02283375782756909,12,2000,1409
recent_origins,7,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,24,-0.19169066695894232,-0.44048203527243396,0.05710070135454932,12,2000,1409
recent_origins,7,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,24,-0.01055704759825155,-0.025657430624707375,0.005413312387552415,12,2000,1409
recent_origins,7,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,24,0.06617018588713729,0.04182986900420061,0.09051050277007396,12,2000,1409
recent_origins,7,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,24,-0.0326333460202329,-0.044954760851688765,-0.02108122977929225,12,2000,1409
recent_origins,8,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,23,-0.43959298938818786,-0.7397425808143667,-0.1363583160408558,12,2000,1409
recent_origins,8,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,23,-0.19024889833011285,-0.5834980911291683,0.2125474587925824,12,2000,1409
recent_origins,8,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,23,-0.20248148096159901,-0.6071475527537102,0.20096863839994708,12,2000,1409
recent_origins,8,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,23,-0.2715551894887365,-0.6564669225017031,0.11336918984258772,12,2000,1409
recent_origins,8,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,23,-0.31398317906531814,-0.6467189823457139,0.031252500066315164,12,2000,1409
recent_origins,8,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,23,-0.22707553866253455,-0.5953123603068083,0.13303718473896559,12,2000,1409
recent_origins,8,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,23,-0.012232582631486135,-0.0442658234893544,0.018686603820603193,12,2000,1409
recent_origins,8,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,23,0.0869076404027836,0.04762004747583765,0.1278666485133542,12,2000,1409
recent_origins,8,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,23,-0.0690737085271375,-0.08754404144227644,-0.050394041159960656,12,2000,1409
recent_origins,9,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,22,-0.5468827954136987,-0.7720623815986243,-0.32454291799494667,12,2000,1409
recent_origins,9,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,22,-0.2368002121052422,-0.6126210450767582,0.15510689893590793,12,2000,1409
recent_origins,9,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,22,-0.2434414164468652,-0.6196616505406757,0.1290822686640188,12,2000,1409
recent_origins,9,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,22,-0.33812446755845504,-0.6726424372273518,-0.003568415827203302,12,2000,1409
recent_origins,9,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,22,-0.3608157122086758,-0.6280979147674389,-0.0935335096499128,12,2000,1409
recent_origins,9,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,22,-0.2404614310970872,-0.5380926297050553,0.060773982698561296,12,2000,1409
recent_origins,9,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,22,-0.006641204341622997,-0.05328328843288609,0.04030308618038384,12,2000,1409
recent_origins,9,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,22,0.12035428111158865,0.06480576226953699,0.17636925291632582,12,2000,1409
recent_origins,9,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,22,-0.09468305111158988,-0.1358871506048067,-0.053499049156451296,12,2000,1409
recent_origins,10,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,21,-0.7368841029879498,-0.9283438626893162,-0.5635080516703993,12,2000,1409
recent_origins,10,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,21,-0.3412622405973815,-0.6688731562192712,-0.010564484086597523,12,2000,1409
recent_origins,10,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,21,-0.3396239345692756,-0.6442559173454974,-0.045327184198765504,12,2000,1409
recent_origins,10,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,21,-0.4786577833290943,-0.7332669775657281,-0.21052958728676083,12,2000,1409
recent_origins,10,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,21,-0.4320205976906373,-0.6861068721987921,-0.17445983222291422,12,2000,1409
recent_origins,10,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,21,-0.27532000606565254,-0.609028204574752,0.0668470257017929,12,2000,1409
recent_origins,10,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,21,0.0016383060281059032,-0.07390148643777651,0.07718585833410084,12,2000,1409
recent_origins,10,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,21,0.15670059162498462,0.06829204564291509,0.24783358795845528,12,2000,1409
recent_origins,10,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,21,-0.13903384875981878,-0.19377488654721417,-0.08127261906239644,12,2000,1409
recent_origins,11,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,20,-0.9234764164509561,-1.1608963564689319,-0.6842317721233376,12,2000,1409
recent_origins,11,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,20,-0.5228196308963684,-0.8896851032623718,-0.16374507405516794,12,2000,1409
recent_origins,11,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,20,-0.47928563242590216,-0.839031789161159,-0.11830156321418842,12,2000,1409
recent_origins,11,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,20,-0.6487697927427941,-0.9545578770255574,-0.3320219776084806,12,2000,1409
recent_origins,11,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,20,-0.4769782207641384,-0.8380088420340499,-0.11272242459083788,12,2000,1409
recent_origins,11,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,20,-0.26025626299043436,-0.7552012927558762,0.23475352440149036,12,2000,1409
recent_origins,11,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,20,0.04353399847046623,-0.06951827060577252,0.15794562017682315,12,2000,1409
recent_origins,11,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,20,0.216721957773704,0.08267474740039352,0.3568022453560752,12,2000,1409
recent_origins,11,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,20,-0.16948416031689212,-0.23958976545648128,-0.09400132049936423,12,2000,1409
recent_origins,12,CORE_LOCAL_R14,INDEPENDENT_BRIDGE,19,-0.9698042369179333,-1.545656923740748,-0.39395155009511895,12,2000,1409
recent_origins,12,CORE_LEVEL_RIDGE_R14,INDEPENDENT_BRIDGE,19,-0.5429488028431669,-1.236178187646552,0.15167982138918976,12,2000,1409
recent_origins,12,CORE_GAP_RIDGE_R14,INDEPENDENT_BRIDGE,19,-0.43728531122533193,-1.1736098163439774,0.29943462101638946,12,2000,1409
recent_origins,12,CORE_GAP_ADAPT_R14,INDEPENDENT_BRIDGE,19,-0.6462884992692848,-1.3043472930298288,0.004261639143380887,12,2000,1409
recent_origins,12,CORE_LEVEL_RF_R14,INDEPENDENT_BRIDGE,19,-0.30906609899045734,-1.2068979614888322,0.5596961856548605,12,2000,1409
recent_origins,12,CORE_GAP_RF_R14,INDEPENDENT_BRIDGE,19,-0.004873468004458694,-1.0181522051533207,0.9911092069292659,12,2000,1409
recent_origins,12,CORE_GAP_RIDGE_R14,CORE_LEVEL_RIDGE_R14,19,0.10566349161783503,-0.052418243847594616,0.26491448178232624,12,2000,1409
recent_origins,12,CORE_GAP_RF_R14,CORE_LEVEL_RF_R14,19,0.3041926309859986,0.10961362617553094,0.4936968344142439,12,2000,1409
recent_origins,12,CORE_GAP_ADAPT_R14,CORE_GAP_RIDGE_R14,19,-0.20900318804395282,-0.3176416838153591,-0.0996065093368047,12,2000,1409
