origin,as_of,band,model,level_prediction,current_trend,n_train,last_training_origin,last_training_target,training_last_release
2022-12,2023-01-10 23:59:00,1,CORE_LOCAL_R14,1.0682496968530122,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,1.0155694366304235,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,1,CORE_GAP_RIDGE_R14,1.200731848653257,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,1,CORE_GAP_ADAPT_R14,1.2664690071831006,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,1,CORE_LEVEL_RF_R14,0.8500999398618425,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,1,CORE_GAP_RF_R14,1.4141535166778916,1.0682496968530122,149,2022-05,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_LOCAL_R14,1.0682496968530122,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,1.362403248574478,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_GAP_RIDGE_R14,1.5720589780560366,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_GAP_ADAPT_R14,1.4308406225071701,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_LEVEL_RF_R14,0.7654791951237477,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,2,CORE_GAP_RF_R14,1.4770512832691536,1.0682496968530122,146,2022-02,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_LOCAL_R14,1.0682496968530122,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_LEVEL_RIDGE_R14,1.6064874374394333,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_GAP_RIDGE_R14,1.8070771438184245,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_GAP_ADAPT_R14,2.5730175224366745,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_LEVEL_RF_R14,0.8428379622267447,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2022-12,2023-01-10 23:59:00,3,CORE_GAP_RF_R14,1.5965830054300456,1.0682496968530122,143,2021-11,2022-11,2022-12-12 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_LOCAL_R14,1.0351151270226837,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.6881213062659646,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.8594826280086398,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_GAP_ADAPT_R14,1.0514182755629937,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_LEVEL_RF_R14,0.6420842533911629,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,0,CORE_GAP_RF_R14,1.1190960415616318,1.0351151270226837,153,2022-09,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_LOCAL_R14,1.0351151270226837,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.7784348197862271,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.9607676515485419,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_GAP_ADAPT_R14,1.1234908647971087,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_LEVEL_RF_R14,0.7388004465503089,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,1,CORE_GAP_RF_R14,1.3026148801265998,1.0351151270226837,150,2022-06,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_LOCAL_R14,1.0351151270226837,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,1.2029699767312474,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_GAP_RIDGE_R14,1.401442238842449,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_GAP_ADAPT_R14,1.3092529854068453,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_LEVEL_RF_R14,0.6901860995889383,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,2,CORE_GAP_RF_R14,1.3701797067458301,1.0351151270226837,147,2022-03,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_LOCAL_R14,1.0351151270226837,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,1.4199551462930071,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_GAP_RIDGE_R14,1.62007475132207,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_GAP_ADAPT_R14,1.447429923953866,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_LEVEL_RF_R14,0.8143629321511505,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-01,2023-02-09 23:59:00,3,CORE_GAP_RF_R14,1.5467703098172043,1.0351151270226837,144,2021-12,2022-12,2023-01-11 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_LOCAL_R14,0.9610405652123001,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.533143900993575,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.6786343755537236,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.9227696784308904,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_LEVEL_RF_R14,0.5867717433113893,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,0,CORE_GAP_RF_R14,0.9343128129890992,0.9610405652123001,154,2022-10,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_LOCAL_R14,0.9610405652123001,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.6428190975537958,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.8024230108546474,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.9965852769255369,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_LEVEL_RF_R14,0.636011446657586,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,1,CORE_GAP_RF_R14,1.1055776312553152,0.9610405652123001,151,2022-07,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_LOCAL_R14,0.9610405652123001,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,1.0098232528869537,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_GAP_RIDGE_R14,1.1721884743648978,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_GAP_ADAPT_R14,1.1703324114753193,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_LEVEL_RF_R14,0.6369700163958837,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,2,CORE_GAP_RF_R14,1.2252833749901506,0.9610405652123001,148,2022-04,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_LOCAL_R14,0.9610405652123001,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_LEVEL_RIDGE_R14,1.271113547644929,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_GAP_RIDGE_R14,1.444194044641298,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_GAP_ADAPT_R14,1.2460458870565665,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_LEVEL_RF_R14,0.7603800604196813,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-02,2023-03-09 23:59:00,3,CORE_GAP_RF_R14,1.4215485963368848,0.9610405652123001,145,2022-01,2023-01,2023-02-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_LOCAL_R14,0.9445061682535778,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.5318318691363936,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_GAP_RIDGE_R14,0.6645653997805074,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_GAP_ADAPT_R14,0.897284757787629,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_LEVEL_RF_R14,0.627641364634077,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,0,CORE_GAP_RF_R14,0.9507675026246192,0.9445061682535778,155,2022-11,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_LOCAL_R14,0.9445061682535778,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.6468831930704735,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_GAP_RIDGE_R14,0.7991817887281415,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_GAP_ADAPT_R14,0.9764479577780759,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_LEVEL_RF_R14,0.6431476951670324,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,1,CORE_GAP_RF_R14,1.0727990718148332,0.9445061682535778,152,2022-08,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_LOCAL_R14,0.9445061682535778,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.871296867599677,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_GAP_RIDGE_R14,1.0175259794450708,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_GAP_ADAPT_R14,1.0609498817349752,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_LEVEL_RF_R14,0.6489774575807736,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,2,CORE_GAP_RF_R14,1.1707735437048057,0.9445061682535778,149,2022-05,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_LOCAL_R14,0.9445061682535778,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,1.1608333975884044,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_RIDGE_R14,1.3332199618987735,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_ADAPT_R14,1.1873226545252922,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_LEVEL_RF_R14,0.7455375785457575,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-03,2023-04-12 23:59:00,3,CORE_GAP_RF_R14,1.3507804795535014,0.9445061682535778,146,2022-02,2023-02,2023-03-10 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.5537185403081567,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_RIDGE_R14,0.6766533423131533,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_ADAPT_R14,0.8641956615789923,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_LEVEL_RF_R14,0.6767661165257047,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,0,CORE_GAP_RF_R14,1.0965857236972212,0.9030260759723094,156,2022-12,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.5973835100228396,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_RIDGE_R14,0.7367632150586159,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_ADAPT_R14,0.9195926826345364,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_LEVEL_RF_R14,0.6878033555698176,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,1,CORE_GAP_RF_R14,1.0847759509592219,0.9030260759723094,153,2022-09,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.7737566503098551,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_RIDGE_R14,0.9153792909391671,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_ADAPT_R14,0.9874813149840052,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_LEVEL_RF_R14,0.6726703324998194,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,2,CORE_GAP_RF_R14,1.1582131616281477,0.9030260759723094,150,2022-06,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LOCAL_R14,0.9030260759723094,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.9964037945959946,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_RIDGE_R14,1.154829706874688,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_ADAPT_R14,1.095812998042901,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_LEVEL_RF_R14,0.7466072975622295,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-04,2023-05-10 23:59:00,3,CORE_GAP_RF_R14,1.2853575704196634,0.9030260759723094,147,2022-03,2023-03,2023-04-13 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.3647573611182783,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_RIDGE_R14,0.509721461965635,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_ADAPT_R14,0.7194330596207289,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_LEVEL_RF_R14,0.4841600947547551,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,0,CORE_GAP_RF_R14,0.8256478469058206,0.795604327379996,157,2023-01,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.38079083118032997,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_RIDGE_R14,0.5471174517722039,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_ADAPT_R14,0.7743004520228836,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_LEVEL_RF_R14,0.5463515978099054,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,1,CORE_GAP_RF_R14,0.9906125722654159,0.795604327379996,154,2022-10,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.5843815889532566,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_RIDGE_R14,0.7553629558875155,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_ADAPT_R14,0.8499777522211208,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_LEVEL_RF_R14,0.6294885761433539,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,2,CORE_GAP_RF_R14,1.052889469544029,0.795604327379996,151,2022-07,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LOCAL_R14,0.795604327379996,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.7251463196580712,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_RIDGE_R14,0.8914047027704177,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_ADAPT_R14,0.920633140735895,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_LEVEL_RF_R14,0.7322789462484023,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-05,2023-06-11 23:59:00,3,CORE_GAP_RF_R14,1.1665563508457983,0.795604327379996,148,2022-04,2023-04,2023-05-11 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.28913923315068735,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_RIDGE_R14,0.4212814318104211,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_ADAPT_R14,0.6031625131980003,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_LEVEL_RF_R14,0.48085011135750233,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,0,CORE_GAP_RF_R14,0.7564440026708824,0.6880759537474304,158,2023-02,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.29817616251782664,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_RIDGE_R14,0.4543596773208771,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_ADAPT_R14,0.6607513819225371,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_LEVEL_RF_R14,0.515530543600284,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,1,CORE_GAP_RF_R14,0.9041988101605118,0.6880759537474304,155,2022-11,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.4957919958372554,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_RIDGE_R14,0.6574981126741164,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_ADAPT_R14,0.7502687784410965,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_LEVEL_RF_R14,0.6806626574807687,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,2,CORE_GAP_RF_R14,1.0887187879608025,0.6880759537474304,152,2022-08,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LOCAL_R14,0.6880759537474304,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LEVEL_RIDGE_R14,0.5812619786078427,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_RIDGE_R14,0.7295033616235692,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_ADAPT_R14,0.7837341430558354,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_LEVEL_RF_R14,0.7295196416082408,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-06,2023-07-12 23:59:00,3,CORE_GAP_RF_R14,1.0935853451465551,0.6880759537474304,149,2022-05,2023-05,2023-06-12 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LEVEL_RIDGE_R14,0.280108042040873,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_RIDGE_R14,0.36619712372522883,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_ADAPT_R14,0.3272202819272837,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_LEVEL_RF_R14,0.4352657128566804,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,0,CORE_GAP_RF_R14,0.565610398925971,0.6055670288915006,159,2023-03,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LEVEL_RIDGE_R14,0.30667180683482115,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_RIDGE_R14,0.41663877004420324,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_ADAPT_R14,0.5815337340498763,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_LEVEL_RF_R14,0.4291894789516382,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,1,CORE_GAP_RF_R14,0.7731702591605354,0.6055670288915006,156,2022-12,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_LOCAL_R14,0.6055670288915006,0.6055670288915006,153,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_LEVEL_RIDGE_R14,0.4712689731471337,0.6055670288915006,153,2022-09,2023-06,2023-07-13 09:00:00
2023-07,2023-08-09 23:59:00,2,CORE_GAP_RIDGE_R14,0.5885171269910672,0.6055670288915006,153,2022-09,2023-06,2023-07-13 09:00:00
