sample,scope,model,block,h,metric,n,bias,rmse,mae
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,2,annual_other_error,31,0.030850584722868175,0.5114243858965952,0.40814985876844995
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,3,annual_other_error,31,0.047198708697478255,0.5674789125181794,0.48511232003205007
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,4,annual_other_error,31,0.13763376097136154,0.6049212161432614,0.4910039910836546
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,5,annual_other_error,31,0.25105308296175544,0.7302032524560018,0.5590558966194716
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,6,annual_other_error,31,0.3659920851931066,0.8625420732661575,0.6371786047030209
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,7,annual_other_error,31,0.4126340482734014,0.9460534835868016,0.7442479459643986
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,8,annual_other_error,31,0.5002785346581552,1.0222398893001379,0.8331118396817645
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,9,annual_other_error,31,0.6866649947727735,1.312230803837063,0.9855881566986668
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,10,annual_other_error,31,0.8781613280214866,1.6227194979346993,1.228619313422784
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,11,annual_other_error,31,1.0630688372693848,1.8731035580311255,1.41298851523601
recent_targets,own_coverage,INDEPENDENT_BRIDGE,administered,12,annual_other_error,31,1.3052811650067835,2.1314644008824915,1.605089664952871
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_other_error,31,0.004313097189560332,0.3512927917044175,0.26807632356286293
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_other_error,31,0.004443244191552502,0.4944396537062462,0.40098198816788583
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_other_error,31,0.0018078854060345896,0.5289820932395132,0.4481275447873414
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_other_error,31,0.07935009098413233,0.538414374987233,0.4489811051123651
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_other_error,31,0.1837798583984665,0.6377712487091091,0.4923512672579254
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_other_error,31,0.2935602796176286,0.7268179489411342,0.5631288207688221
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_other_error,31,0.33880778308153725,0.8104308337236803,0.6528033434350128
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_other_error,31,0.41171869655144555,0.8871283043175789,0.7627929548996915
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_other_error,31,0.583000330031057,1.1707072272339527,0.9212593750139588
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_other_error,31,0.7532972943389464,1.4580066509312113,1.1166614464813924
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_other_error,31,0.9117065456318139,1.6576908951854434,1.2939067079155682
recent_targets,own_coverage,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_other_error,31,1.1284005397262278,1.861810405009603,1.4704188332660386
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,1,annual_other_error,31,0.023905207691580773,0.3288258131586402,0.2548902681654602
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,2,annual_other_error,31,0.03391482780860643,0.43934472660097296,0.34003254259981286
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,3,annual_other_error,31,0.034554308337441775,0.46514389226485214,0.3710994387762051
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,4,annual_other_error,31,0.10680739067708724,0.43468052014031566,0.3544397401104964
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,5,annual_other_error,31,0.20236521372352578,0.47696317327363846,0.3911625814205414
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,6,annual_other_error,31,0.2949144407115792,0.5307798567364789,0.4484390678467147
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,7,annual_other_error,31,0.3552587341306012,0.5829293278189082,0.47349708840724003
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,8,annual_other_error,31,0.4285270728721674,0.6315083794285519,0.532091431609162
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,9,annual_other_error,31,0.5205748596624664,0.7328400059596863,0.61794097834617
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,10,annual_other_error,31,0.6208798113457513,0.8745746821027884,0.7482589782835587
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,11,annual_other_error,31,0.7146039831705004,0.9666944422912157,0.8014706568127934
recent_targets,own_coverage,INDEPENDENT_BRIDGE,core,12,annual_other_error,31,0.7645917038583303,0.9707662292013295,0.8035151388071411
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,1,annual_other_error,31,-0.0208580555982442,0.32869505373119856,0.26600631364093397
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,2,annual_other_error,31,-0.04884569935650994,0.4451844065564663,0.36990434122943683
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,3,annual_other_error,31,-0.07361375893766034,0.5069224403039304,0.43172306242827635
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,4,annual_other_error,31,-0.07307915084846334,0.5389902401061271,0.450024808989019
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,5,annual_other_error,31,-0.05725360183884292,0.5880695977295766,0.5269991151363196
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,6,annual_other_error,31,-0.045150940248884976,0.6240980035477365,0.5501656860214955
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,7,annual_other_error,31,-0.07499812128367876,0.6932947885932662,0.5820844960593544
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,8,annual_other_error,31,-0.08144416638311494,0.7251297215082595,0.6061147402362534
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,9,annual_other_error,31,0.0031006667219884093,0.8703223195892514,0.7431560681709698
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,10,annual_other_error,31,0.07856849336707777,0.9890616569494106,0.8504132899714173
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,11,annual_other_error,31,0.1400371146428825,1.0376727242543087,0.9070802017356606
recent_targets,own_coverage,INDEPENDENT_BRIDGE,food,12,annual_other_error,31,0.26706704133423914,1.0874977063286788,0.9169634945387016
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,1,annual_other_error,31,0.0075728298100584575,0.2999098998273722,0.23135395921860866
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,2,annual_other_error,31,0.009338973875682667,0.4147547873887246,0.3099397907970459
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,3,annual_other_error,31,0.015357153186092156,0.4695638156794314,0.35988012545225806
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,4,annual_other_error,31,0.10046829065970746,0.5247407950423152,0.4352466280798467
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,5,annual_other_error,31,0.21113938805478283,0.6493091817359286,0.5450274987959652
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,6,annual_other_error,31,0.3111726559470897,0.7926149732968298,0.6506928340050071
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,7,annual_other_error,31,0.3426745818707673,0.9314481909677017,0.7610741730212142
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,8,annual_other_error,31,0.40689196409421996,1.0355766794818544,0.8639677020405059
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,9,annual_other_error,31,0.561562392478361,1.2541882366735264,1.0185395516285984
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,10,annual_other_error,31,0.7117190685440843,1.5135315057154015,1.2317960057733466
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,11,annual_other_error,31,0.8526460690035287,1.707342715712854,1.3738597343407488
recent_targets,own_coverage,INDEPENDENT_BRIDGE,fuel,12,annual_other_error,31,1.0491886899341636,1.8961228813351865,1.5779513592911343
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,1,annual_other_error,31,0.015972874369077298,0.37857627409827505,0.30123882899647597
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,2,annual_other_error,31,0.030850584722868175,0.5114243858965952,0.40814985876844995
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,3,annual_other_error,31,0.047198708697478255,0.5674789125181794,0.48511232003205007
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,4,annual_other_error,31,0.13763376097136154,0.6049212161432614,0.4910039910836546
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,5,annual_other_error,31,0.25105308296175544,0.7302032524560018,0.5590558966194716
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,6,annual_other_error,31,0.3659920851931066,0.8625420732661575,0.6371786047030209
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,7,annual_other_error,31,0.4126340482734014,0.9460534835868016,0.7442479459643986
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,8,annual_other_error,31,0.5002785346581552,1.0222398893001379,0.8331118396817645
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,9,annual_other_error,31,0.6866649947727735,1.312230803837063,0.9855881566986668
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,10,annual_other_error,31,0.8781613280214866,1.6227194979346993,1.228619313422784
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,11,annual_other_error,31,1.0630688372693848,1.8731035580311255,1.41298851523601
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,administered,12,annual_other_error,31,1.3052811650067835,2.1314644008824915,1.605089664952871
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_other_error,31,0.004313097189560332,0.3512927917044175,0.26807632356286293
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_other_error,31,0.004443244191552502,0.4944396537062462,0.40098198816788583
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_other_error,31,0.0018078854060345896,0.5289820932395132,0.4481275447873414
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_other_error,31,0.07935009098413233,0.538414374987233,0.4489811051123651
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_other_error,31,0.1837798583984665,0.6377712487091091,0.4923512672579254
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_other_error,31,0.2935602796176286,0.7268179489411342,0.5631288207688221
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_other_error,31,0.33880778308153725,0.8104308337236803,0.6528033434350128
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_other_error,31,0.41171869655144555,0.8871283043175789,0.7627929548996915
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_other_error,31,0.583000330031057,1.1707072272339527,0.9212593750139588
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_other_error,31,0.7532972943389464,1.4580066509312113,1.1166614464813924
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_other_error,31,0.9117065456318139,1.6576908951854434,1.2939067079155682
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_other_error,31,1.1284005397262278,1.861810405009603,1.4704188332660386
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,1,annual_other_error,31,0.023905207691580773,0.3288258131586402,0.2548902681654602
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,2,annual_other_error,31,0.03391482780860643,0.43934472660097296,0.34003254259981286
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,3,annual_other_error,31,0.034554308337441775,0.46514389226485214,0.3710994387762051
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,4,annual_other_error,31,0.10680739067708724,0.43468052014031566,0.3544397401104964
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,5,annual_other_error,31,0.20236521372352578,0.47696317327363846,0.3911625814205414
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,6,annual_other_error,31,0.2949144407115792,0.5307798567364789,0.4484390678467147
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,7,annual_other_error,31,0.3552587341306012,0.5829293278189082,0.47349708840724003
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,8,annual_other_error,31,0.4285270728721674,0.6315083794285519,0.532091431609162
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,9,annual_other_error,31,0.5205748596624664,0.7328400059596863,0.61794097834617
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,10,annual_other_error,31,0.6208798113457513,0.8745746821027884,0.7482589782835587
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,11,annual_other_error,31,0.7146039831705004,0.9666944422912157,0.8014706568127934
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,core,12,annual_other_error,31,0.7645917038583303,0.9707662292013295,0.8035151388071411
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,1,annual_other_error,31,-0.0208580555982442,0.32869505373119856,0.26600631364093397
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,2,annual_other_error,31,-0.04884569935650994,0.4451844065564663,0.36990434122943683
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,3,annual_other_error,31,-0.07361375893766034,0.5069224403039304,0.43172306242827635
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,4,annual_other_error,31,-0.07307915084846334,0.5389902401061271,0.450024808989019
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,5,annual_other_error,31,-0.05725360183884292,0.5880695977295766,0.5269991151363196
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,6,annual_other_error,31,-0.045150940248884976,0.6240980035477365,0.5501656860214955
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,7,annual_other_error,31,-0.07499812128367876,0.6932947885932662,0.5820844960593544
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,8,annual_other_error,31,-0.08144416638311494,0.7251297215082595,0.6061147402362534
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,9,annual_other_error,31,0.0031006667219884093,0.8703223195892514,0.7431560681709698
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,10,annual_other_error,31,0.07856849336707777,0.9890616569494106,0.8504132899714173
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,11,annual_other_error,31,0.1400371146428825,1.0376727242543087,0.9070802017356606
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,food,12,annual_other_error,31,0.26706704133423914,1.0874977063286788,0.9169634945387016
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,annual_other_error,31,0.0075728298100584575,0.2999098998273722,0.23135395921860866
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,annual_other_error,31,0.009338973875682667,0.4147547873887246,0.3099397907970459
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_other_error,31,0.015357153186092156,0.4695638156794314,0.35988012545225806
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_other_error,31,0.10046829065970746,0.5247407950423152,0.4352466280798467
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_other_error,31,0.21113938805478283,0.6493091817359286,0.5450274987959652
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_other_error,31,0.3111726559470897,0.7926149732968298,0.6506928340050071
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_other_error,31,0.3426745818707673,0.9314481909677017,0.7610741730212142
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_other_error,31,0.40689196409421996,1.0355766794818544,0.8639677020405059
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_other_error,31,0.561562392478361,1.2541882366735264,1.0185395516285984
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_other_error,31,0.7117190685440843,1.5135315057154015,1.2317960057733466
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_other_error,31,0.8526460690035287,1.707342715712854,1.3738597343407488
recent_targets,model_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_other_error,31,1.0491886899341636,1.8961228813351865,1.5779513592911343
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,1,annual_other_error,31,0.015972874369077298,0.37857627409827505,0.30123882899647597
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,2,annual_other_error,31,0.030850584722868175,0.5114243858965952,0.40814985876844995
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,3,annual_other_error,31,0.047198708697478255,0.5674789125181794,0.48511232003205007
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,4,annual_other_error,31,0.13763376097136154,0.6049212161432614,0.4910039910836546
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,5,annual_other_error,31,0.25105308296175544,0.7302032524560018,0.5590558966194716
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,6,annual_other_error,31,0.3659920851931066,0.8625420732661575,0.6371786047030209
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,7,annual_other_error,31,0.4126340482734014,0.9460534835868016,0.7442479459643986
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,8,annual_other_error,31,0.5002785346581552,1.0222398893001379,0.8331118396817645
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,9,annual_other_error,31,0.6866649947727735,1.312230803837063,0.9855881566986668
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,10,annual_other_error,31,0.8781613280214866,1.6227194979346993,1.228619313422784
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,11,annual_other_error,31,1.0630688372693848,1.8731035580311255,1.41298851523601
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,administered,12,annual_other_error,31,1.3052811650067835,2.1314644008824915,1.605089664952871
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,1,annual_other_error,31,0.004313097189560332,0.3512927917044175,0.26807632356286293
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,2,annual_other_error,31,0.004443244191552502,0.4944396537062462,0.40098198816788583
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,3,annual_other_error,31,0.0018078854060345896,0.5289820932395132,0.4481275447873414
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,4,annual_other_error,31,0.07935009098413233,0.538414374987233,0.4489811051123651
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,5,annual_other_error,31,0.1837798583984665,0.6377712487091091,0.4923512672579254
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,6,annual_other_error,31,0.2935602796176286,0.7268179489411342,0.5631288207688221
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,7,annual_other_error,31,0.33880778308153725,0.8104308337236803,0.6528033434350128
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,8,annual_other_error,31,0.41171869655144555,0.8871283043175789,0.7627929548996915
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,9,annual_other_error,31,0.583000330031057,1.1707072272339527,0.9212593750139588
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,10,annual_other_error,31,0.7532972943389464,1.4580066509312113,1.1166614464813924
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,11,annual_other_error,31,0.9117065456318139,1.6576908951854434,1.2939067079155682
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,alcohol_tobacco,12,annual_other_error,31,1.1284005397262278,1.861810405009603,1.4704188332660386
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,1,annual_other_error,31,0.023905207691580773,0.3288258131586402,0.2548902681654602
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,2,annual_other_error,31,0.03391482780860643,0.43934472660097296,0.34003254259981286
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,3,annual_other_error,31,0.034554308337441775,0.46514389226485214,0.3710994387762051
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,4,annual_other_error,31,0.10680739067708724,0.43468052014031566,0.3544397401104964
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,5,annual_other_error,31,0.20236521372352578,0.47696317327363846,0.3911625814205414
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,6,annual_other_error,31,0.2949144407115792,0.5307798567364789,0.4484390678467147
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,7,annual_other_error,31,0.3552587341306012,0.5829293278189082,0.47349708840724003
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,8,annual_other_error,31,0.4285270728721674,0.6315083794285519,0.532091431609162
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,9,annual_other_error,31,0.5205748596624664,0.7328400059596863,0.61794097834617
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,10,annual_other_error,31,0.6208798113457513,0.8745746821027884,0.7482589782835587
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,11,annual_other_error,31,0.7146039831705004,0.9666944422912157,0.8014706568127934
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,core,12,annual_other_error,31,0.7645917038583303,0.9707662292013295,0.8035151388071411
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,1,annual_other_error,31,-0.0208580555982442,0.32869505373119856,0.26600631364093397
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,2,annual_other_error,31,-0.04884569935650994,0.4451844065564663,0.36990434122943683
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,3,annual_other_error,31,-0.07361375893766034,0.5069224403039304,0.43172306242827635
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,4,annual_other_error,31,-0.07307915084846334,0.5389902401061271,0.450024808989019
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,5,annual_other_error,31,-0.05725360183884292,0.5880695977295766,0.5269991151363196
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,6,annual_other_error,31,-0.045150940248884976,0.6240980035477365,0.5501656860214955
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,7,annual_other_error,31,-0.07499812128367876,0.6932947885932662,0.5820844960593544
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,8,annual_other_error,31,-0.08144416638311494,0.7251297215082595,0.6061147402362534
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,9,annual_other_error,31,0.0031006667219884093,0.8703223195892514,0.7431560681709698
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,10,annual_other_error,31,0.07856849336707777,0.9890616569494106,0.8504132899714173
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,11,annual_other_error,31,0.1400371146428825,1.0376727242543087,0.9070802017356606
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,food,12,annual_other_error,31,0.26706704133423914,1.0874977063286788,0.9169634945387016
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,1,annual_other_error,31,0.0075728298100584575,0.2999098998273722,0.23135395921860866
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,2,annual_other_error,31,0.009338973875682667,0.4147547873887246,0.3099397907970459
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,3,annual_other_error,31,0.015357153186092156,0.4695638156794314,0.35988012545225806
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,4,annual_other_error,31,0.10046829065970746,0.5247407950423152,0.4352466280798467
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,5,annual_other_error,31,0.21113938805478283,0.6493091817359286,0.5450274987959652
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,6,annual_other_error,31,0.3111726559470897,0.7926149732968298,0.6506928340050071
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,7,annual_other_error,31,0.3426745818707673,0.9314481909677017,0.7610741730212142
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,8,annual_other_error,31,0.40689196409421996,1.0355766794818544,0.8639677020405059
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,9,annual_other_error,31,0.561562392478361,1.2541882366735264,1.0185395516285984
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,10,annual_other_error,31,0.7117190685440843,1.5135315057154015,1.2317960057733466
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,11,annual_other_error,31,0.8526460690035287,1.707342715712854,1.3738597343407488
recent_targets,all_models_all_blocks_common,INDEPENDENT_BRIDGE,fuel,12,annual_other_error,31,1.0491886899341636,1.8961228813351865,1.5779513592911343
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,1,monthly_error,30,0.09833333333333334,0.35178118198675723,0.21166666666666664
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,2,monthly_error,29,0.09827586206896552,0.357312767464449,0.2155172413793103
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,3,monthly_error,28,0.12321428571428572,0.3455068740271313,0.20178571428571426
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,4,monthly_error,27,0.1314814814814815,0.3513202611947195,0.20555555555555555
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,5,monthly_error,26,0.13076923076923078,0.3568020351787421,0.20769230769230768
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,6,monthly_error,25,0.132,0.363318042491699,0.212
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,7,monthly_error,24,0.12291666666666667,0.3638623824103467,0.20625000000000002
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,8,monthly_error,23,0.1326086956521739,0.37110293895945884,0.21086956521739128
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,9,monthly_error,22,0.1409090909090909,0.3792936017963345,0.21818181818181817
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,10,monthly_error,21,0.1523809523809524,0.38760559237205966,0.22380952380952376
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,11,monthly_error,20,0.165,0.396547601177967,0.22999999999999993
recent_origins,own_coverage,INDEPENDENT_BRIDGE,administered,12,monthly_error,19,0.16842105263157894,0.4507304013896135,0.23684210526315788
