clock,report_date,cutoff_date,quarter,quarters_ahead,origin,as_of_utc,model,forecast,realised,error,model_cnb_deviation,realised_cnb_error,abs_error_gain_vs_cnb,squared_error_gain_vs_cnb,material_gain,material_loss,deviation_direction_correct,threshold,capture_ratio,relative_absolute_error_gain
cutoff,2022-05-12,2022-04-22,2023Q1,4,2022-03,2022-04-10 21:59:00+00:00,CORE_PHASE_FIXED080_R29,7.454319061081089,16.393468660721574,-8.939149599640484,-0.40287704891891085,8.536272550721574,-0.40287704891890996,-7.040446504550005,False,True,False,1.0,-0.04719589803688444,-0.047195898036884336
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,STATE_FAST_R15,17.643421750498852,17.578003612072624,0.06541813842622801,-1.8493491238354487,-1.9147672622616767,1.8493491238354487,3.6620541357939236,True,False,True,1.0,0.965834939986932,0.965834939986932
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,FOOD_ECM_R27,17.617510433618182,17.578003612072624,0.03950682154555807,-1.8752604407161186,-1.9147672622616767,1.8752604407161186,3.664772879680444,True,False,True,1.0,0.9793672984052936,0.9793672984052936
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_TARGET_R29,17.238041422947113,17.578003612072624,-0.33996218912551157,-2.2547294513871883,-1.9147672622616767,1.5748050731361651,3.5507593785940665,True,False,True,1.0,1.177547525396876,0.8224524746031241
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_OWN_R29,17.215463451424828,17.578003612072624,-0.3625401606477965,-2.277307422909473,-1.9147672622616767,1.5522271016138802,3.534898300546547,True,False,True,1.0,1.1893390219235171,0.8106609780764829
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_SINGLE_TARGET_R29,17.233511694184212,17.578003612072624,-0.34449191788841205,-2.2592591801500888,-1.9147672622616767,1.5702753443732647,3.5476589871386404,True,False,True,1.0,1.1799132065175935,0.8200867934824065
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_FIXED040_R29,17.617510433618182,17.578003612072624,0.03950682154555807,-1.8752604407161186,-1.9147672622616767,1.8752604407161186,3.664772879680444,True,False,True,1.0,0.9793672984052936,0.9793672984052936
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_FIXED060_R29,17.617510433618182,17.578003612072624,0.03950682154555807,-1.8752604407161186,-1.9147672622616767,1.8752604407161186,3.664772879680444,True,False,True,1.0,0.9793672984052936,0.9793672984052936
report,2022-08-11,2022-07-22,2022Q3,1,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_FIXED080_R29,17.617510433618182,17.578003612072624,0.03950682154555807,-1.8752604407161186,-1.9147672622616767,1.8752604407161186,3.664772879680444,True,False,True,1.0,0.9793672984052936,0.9793672984052936
report,2022-08-11,2022-07-22,2022Q4,2,2022-07,2022-08-09 21:59:00+00:00,STATE_FAST_R15,18.306023230426096,15.699043922150208,2.6069793082758874,-1.349750669573904,-3.9567299778497915,1.349750669573904,8.859371003836586,True,False,True,1.0,0.3411278194696015,0.3411278194696015
report,2022-08-11,2022-07-22,2022Q4,2,2022-07,2022-08-09 21:59:00+00:00,FOOD_ECM_R27,18.19956689304736,15.699043922150208,2.500522970897153,-1.4562070069526385,-3.9567299778497915,1.4562070069526385,9.403096989630887,True,False,True,1.0,0.36803295021511323,0.36803295021511323
report,2022-08-11,2022-07-22,2022Q4,2,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_TARGET_R29,16.670546892972137,15.699043922150208,0.9715029708219287,-2.985227007027863,-3.9567299778497915,2.985227007027863,14.711894095299378,True,False,True,1.0,0.7544682158599376,0.7544682158599376
report,2022-08-11,2022-07-22,2022Q4,2,2022-07,2022-08-09 21:59:00+00:00,CORE_PHASE_OWN_R29,16.579180993562556,15.699043922150208,0.8801370714123475,-3.076592906437444,-3.9567299778497915,3.076592906437444,14.881070853140908,True,False,True,1.0,0.7775594805964897,0.7775594805964897
report,2022-08-11,2022-07-22,2022Q4,2,2022-07,2022-08-09 21:59:00+00:00,CORE_SINGLE_TARGET_R29,16.618526701563056,15.699043922150208,0.9194827794128475,-3.037247198436944,-3.9567299778497915,3.037247198436944,14.810263535978436,True,False,True,1.0,0.7676154843620331,0.7676154843620331
