scope,sample,metric,h,model,n,mae,rmse,bias
all_models_common,origins_2022_2023,headline_yy,4,CORE_PHASE_FIXED080_R29,24,2.1001623554010607,2.7420248854274436,-1.0274728729311335
all_models_common,origins_2024plus,headline_yy,4,STATE_FAST_R15,27,0.3678516474008365,0.46932396577704605,0.111476963844954
all_models_common,origins_2024plus,headline_yy,4,FOOD_ECM_R27,27,0.34009728389685384,0.4420878566727141,0.0100006587325429
all_models_common,origins_2024plus,headline_yy,4,CORE_PHASE_TARGET_R29,27,0.32315183439440365,0.42011118237619044,-0.03788508509665825
all_models_common,origins_2024plus,headline_yy,4,CORE_PHASE_OWN_R29,27,0.3254889558555451,0.42557726671365226,-0.059355450065765605
all_models_common,origins_2024plus,headline_yy,4,CORE_SINGLE_TARGET_R29,27,0.3225044818971994,0.4193697693791213,-0.03797714498389109
all_models_common,origins_2024plus,headline_yy,4,CORE_PHASE_FIXED040_R29,27,0.33579114875421406,0.4345208413437609,-0.019557176118425758
all_models_common,origins_2024plus,headline_yy,4,CORE_PHASE_FIXED060_R29,27,0.33613254882082055,0.436411658847202,-0.009707931009926396
all_models_common,origins_2024plus,headline_yy,4,CORE_PHASE_FIXED080_R29,27,0.33654118601614225,0.43893736251766097,0.00014468009460227654
all_models_common,recent_targets,headline_yy,4,STATE_FAST_R15,31,0.3979811810929375,0.5034355196684832,0.10618284727443406
all_models_common,recent_targets,headline_yy,4,FOOD_ECM_R27,31,0.374918194706307,0.4848459944444638,-0.012865796508702239
all_models_common,recent_targets,headline_yy,4,CORE_PHASE_TARGET_R29,31,0.3611632566508722,0.4655302514458834,-0.07313324890762801
all_models_common,recent_targets,headline_yy,4,CORE_PHASE_OWN_R29,31,0.3662882988446825,0.47401462823674567,-0.0984046435851545
all_models_common,recent_targets,headline_yy,4,CORE_SINGLE_TARGET_R29,31,0.3611665964040632,0.4663756580381194,-0.07278188277204925
all_models_common,recent_targets,headline_yy,4,CORE_PHASE_FIXED040_R29,31,0.36598628135887645,0.4650776325260127,-0.05459819073052782
all_models_common,recent_targets,headline_yy,4,CORE_PHASE_FIXED060_R29,31,0.36747945879763233,0.4702503675045778,-0.04069574158774117
all_models_common,recent_targets,headline_yy,4,CORE_PHASE_FIXED080_R29,31,0.36903348923092266,0.476858156944954,-0.026784946073377943
all_models_common,full,headline_yy,5,STATE_FAST_R15,85,1.2986635056485694,1.9582277064034075,-0.6004753816939568
all_models_common,full,headline_yy,5,FOOD_ECM_R27,85,1.2552070953203769,1.9302594129178585,-0.7130649602355192
all_models_common,full,headline_yy,5,CORE_PHASE_TARGET_R29,85,1.412770473843807,2.391575153190589,-1.1512453277873165
all_models_common,full,headline_yy,5,CORE_PHASE_OWN_R29,85,1.4698911179933267,2.4509913934827376,-1.2420321508004415
all_models_common,full,headline_yy,5,CORE_SINGLE_TARGET_R29,85,1.4085876030919178,2.3854735288190483,-1.1419494692850436
all_models_common,full,headline_yy,5,CORE_PHASE_FIXED040_R29,85,1.322208116839671,2.153081009559401,-0.926721463121982
all_models_common,full,headline_yy,5,CORE_PHASE_FIXED060_R29,85,1.2964757786889372,2.069938280648759,-0.8557649012402053
all_models_common,full,headline_yy,5,CORE_PHASE_FIXED080_R29,85,1.2718391582568012,1.995277627286349,-0.7845465069423038
all_models_common,origins_2019_2021,headline_yy,5,STATE_FAST_R15,35,1.3736312460421745,2.0159689260844567,-1.110880890771596
all_models_common,origins_2019_2021,headline_yy,5,FOOD_ECM_R27,35,1.3431985614381605,1.970585818995833,-1.121545698945886
all_models_common,origins_2019_2021,headline_yy,5,CORE_PHASE_TARGET_R29,35,1.5572237933192339,2.390781375519701,-1.428053480661147
all_models_common,origins_2019_2021,headline_yy,5,CORE_PHASE_OWN_R29,35,1.6561897906439635,2.469140698536584,-1.5609362062396623
all_models_common,origins_2019_2021,headline_yy,5,CORE_SINGLE_TARGET_R29,35,1.5478984357818848,2.372379502349763,-1.4223140422099192
all_models_common,origins_2019_2021,headline_yy,5,CORE_PHASE_FIXED040_R29,35,1.341919068868041,1.9609141523079219,-1.1937704151323567
all_models_common,origins_2019_2021,headline_yy,5,CORE_PHASE_FIXED060_R29,35,1.342337116844902,1.9626066496230496,-1.1697299265105392
all_models_common,origins_2019_2021,headline_yy,5,CORE_PHASE_FIXED080_R29,35,1.3427636050542862,1.9658305332644057,-1.1456550420179656
all_models_common,origins_2022_2023,headline_yy,5,STATE_FAST_R15,24,2.199672905245464,2.7200555964454196,-0.6643302675327061
all_models_common,origins_2022_2023,headline_yy,5,FOOD_ECM_R27,24,2.132086202693946,2.705845467814559,-0.907135939997616
all_models_common,origins_2022_2023,headline_yy,5,CORE_PHASE_TARGET_R29,24,2.4043100751698074,3.426778165190699,-1.9464875592406525
all_models_common,origins_2022_2023,headline_yy,5,CORE_PHASE_OWN_R29,24,2.4442034466957785,3.492884229275977,-2.043517380451393
all_models_common,origins_2022_2023,headline_yy,5,CORE_SINGLE_TARGET_R29,24,2.4034556984981683,3.430325655423971,-1.922162018841575
all_models_common,origins_2022_2023,headline_yy,5,CORE_PHASE_FIXED040_R29,24,2.379856175923723,3.25884876981589,-1.5163802712766234
all_models_common,origins_2022_2023,headline_yy,5,CORE_PHASE_FIXED060_R29,24,2.2893410849905576,3.0595762795732457,-1.3141717736067304
all_models_common,origins_2022_2023,headline_yy,5,CORE_PHASE_FIXED080_R29,24,2.1982542620680943,2.8741472259748413,-1.1110918566501764
all_models_common,origins_2024plus,headline_yy,5,STATE_FAST_R15,26,0.3660444093369676,0.485652025305812,0.14555192899247987
all_models_common,origins_2024plus,headline_yy,5,FOOD_ECM_R27,26,0.32733017643237294,0.4416285399973848,0.015955400116524982
all_models_common,origins_2024plus,headline_yy,5,CORE_PHASE_TARGET_R29,26,0.3030467579413473,0.40606194580472504,-0.044549216038696764
all_models_common,origins_2024plus,headline_yy,5,CORE_PHASE_OWN_R29,26,0.31973921677674494,0.4130924914504799,-0.0729057103390731
