model,clock,report_date,quarter,next_report,forecast,cnb_current,cnb_next,realised,threshold,deviation,call,forecast_available,next_report_available,next_forecast_available,target_still_future,revision_eligible,revision,revision_direction_agrees,revision_distance_gain,revision_confirmed,abs_error_gain,material_gain,material_loss,joint_success,episode_start,is_baseline
CNB_MOMENTUM,cutoff,2023-11-09,2025Q4,2024-02-15,2.64061693,2.29729349,2.11605046,2.2333587331890636,0.3,0.34332344000000026,True,True,True,True,True,True,-0.18124303000000008,False,-0.18124303000000008,False,-0.34332344000000026,False,True,False,True,True
CNB_MOMENTUM,cutoff,2024-02-15,2025Q4,2024-05-09,1.9348074299999998,2.11605046,1.85637427,2.2333587331890636,0.3,-0.18124303000000008,False,True,True,True,True,True,-0.25967618999999975,True,0.10280987000000041,False,-0.18124303000000008,False,True,False,False,True
CNB_MOMENTUM,cutoff,2024-05-09,2025Q4,2024-08-08,1.5966980800000004,1.85637427,2.00095099,2.2333587331890636,0.3,-0.25967618999999975,False,True,True,True,True,True,0.1445767200000001,False,-0.1445767200000001,False,-0.25967618999999975,False,True,False,False,True
CNB_MOMENTUM,cutoff,2024-08-08,2025Q4,2024-11-14,2.1455277100000005,2.00095099,2.44980864,2.2333587331890636,0.3,0.14457672000000032,False,True,True,True,True,True,0.4488576499999999,True,-0.15970420999999924,False,0.14457672000000032,False,False,False,False,True
CNB_MOMENTUM,cutoff,2024-11-14,2025Q4,2025-02-13,2.89866629,2.44980864,2.39852331,2.2333587331890636,0.3,0.4488576499999999,True,True,True,True,True,True,-0.05128533000000024,False,-0.05128533000000024,False,-0.4488576499999999,False,True,False,True,True
CNB_MOMENTUM,cutoff,2025-02-13,2025Q4,2025-05-15,2.3472379799999996,2.39852331,2.42499112,2.2333587331890636,0.3,-0.05128533000000024,False,True,True,True,True,True,0.026467810000000203,False,-0.026467810000000203,False,0.05128533000000024,False,False,False,False,True
CNB_MOMENTUM,cutoff,2025-05-15,2025Q4,2025-08-14,2.4514589300000003,2.42499112,2.65166637,2.2333587331890636,0.3,0.026467810000000203,False,True,True,True,True,True,0.22667525,True,-0.1737396299999996,False,-0.026467810000000203,False,False,False,False,True
CNB_MOMENTUM,cutoff,2025-08-14,2025Q4,2025-11-13,2.87834162,2.65166637,2.21404464830904,2.2333587331890636,0.3,0.22667525,False,True,True,True,False,False,,False,,False,-0.22667525,False,True,False,False,True
CNB_MOMENTUM,cutoff,2025-11-13,2025Q4,2026-02-12,1.7764229266180802,2.21404464830904,,2.2333587331890636,0.3,-0.4376217216909599,True,True,True,False,False,False,,False,,False,-0.4376217216909599,False,True,False,True,True
CNB_MOMENTUM,cutoff,2024-08-08,2026Q1,2024-11-14,,1.92161042,2.24170294,1.6208666864394388,0.3,,False,False,True,True,True,False,,False,,False,,False,False,False,False,True
