model,origin,H,forecast,actual
FOOD_ROBUST_WINDOW_R24,2023-05,6,-1.4765312308605316,-2.9611854046644486
FOOD_ROBUST_WINDOW_R24,2023-05,12,1.514768467232783,-3.784235318316017
FOOD_ROBUST_WINDOW_R24,2023-06,3,-2.2379284378146904,-3.3718635999297923
FOOD_ROBUST_WINDOW_R24,2023-06,6,-1.8351695085557134,-4.405998979403042
FOOD_ROBUST_WINDOW_R24,2023-06,12,1.113751020420915,-4.336722911512985
FOOD_ROBUST_WINDOW_R24,2023-07,3,-0.991318990007332,-1.7532478761640453
FOOD_ROBUST_WINDOW_R24,2023-07,6,1.2168406995309131,-3.5377839081650864
FOOD_ROBUST_WINDOW_R24,2023-07,12,2.0340369509618696,-3.192121621374013
FOOD_ROBUST_WINDOW_R24,2023-08,3,-0.08862069291155245,-1.222011133477512
FOOD_ROBUST_WINDOW_R24,2023-08,6,2.1090552138915446,-2.874941328598579
FOOD_ROBUST_WINDOW_R24,2023-08,12,2.2105111457178355,-1.769957709940081
FOOD_ROBUST_WINDOW_R24,2023-09,3,0.22709084760482856,-1.0341353794732493
FOOD_ROBUST_WINDOW_R24,2023-09,6,2.3043185595284754,-2.009073463873611
FOOD_ROBUST_WINDOW_R24,2023-09,12,2.1552352370536743,0.6153865574378152
FOOD_ROBUST_WINDOW_R24,2023-10,3,1.7598451454210449,-1.7845360320010408
FOOD_ROBUST_WINDOW_R24,2023-10,6,1.8797828646782269,-1.1632016202499056
FOOD_ROBUST_WINDOW_R24,2023-10,12,2.042069132733459,0.0680040828655546
FOOD_ROBUST_WINDOW_R24,2023-11,3,1.607129595198351,-1.6529301951210673
FOOD_ROBUST_WINDOW_R24,2023-11,6,2.086669164404385,-0.8230499136515674
FOOD_ROBUST_WINDOW_R24,2023-11,12,1.9478048215996107,0.8840588010122773
FOOD_ROBUST_WINDOW_R24,2023-12,3,2.052919721423942,-0.9749380844003616
FOOD_ROBUST_WINDOW_R24,2023-12,6,2.9112212496822574,0.06927606789005603
FOOD_ROBUST_WINDOW_R24,2023-12,12,3.063564471696216,1.6495219369110614
FOOD_ROBUST_WINDOW_R24,2024-01,3,-0.12188082128123388,0.621334411751135
FOOD_ROBUST_WINDOW_R24,2024-01,6,0.24402997165707496,0.3456622867910737
FOOD_ROBUST_WINDOW_R24,2024-01,12,2.7471488522719927,4.667739433558431
FOOD_ROBUST_WINDOW_R24,2024-02,3,0.2521337939652827,0.8298802814694997
FOOD_ROBUST_WINDOW_R24,2024-02,6,-0.5241192360382722,1.1049836186584978
FOOD_ROBUST_WINDOW_R24,2024-02,12,2.685442246058129,4.348511193973878
FOOD_ROBUST_WINDOW_R24,2024-03,3,0.5888124164831195,1.0442141522904178
FOOD_ROBUST_WINDOW_R24,2024-03,6,-0.6380184362142443,2.6244600213114264
FOOD_ROBUST_WINDOW_R24,2024-03,12,3.181330863079051,5.910038827244938
FOOD_ROBUST_WINDOW_R24,2024-04,3,0.3498918145403487,-0.27567212496006144
FOOD_ROBUST_WINDOW_R24,2024-04,6,0.21895908101133854,1.2312057031154602
FOOD_ROBUST_WINDOW_R24,2024-04,12,3.4215954914936186,3.9802893169195137
FOOD_ROBUST_WINDOW_R24,2024-05,3,-1.1103831591829976,0.27510333718899815
FOOD_ROBUST_WINDOW_R24,2024-05,6,-0.6148207405350012,1.7071087146638453
FOOD_ROBUST_WINDOW_R24,2024-05,12,2.7299189466899416,5.297920027294236
FOOD_ROBUST_WINDOW_R24,2024-06,3,-1.6817110199511132,1.5802458690210086
FOOD_ROBUST_WINDOW_R24,2024-06,6,-0.6328460726751427,1.5802458690210053
FOOD_ROBUST_WINDOW_R24,2024-06,12,2.7983766911151506,6.046166247442991
FOOD_ROBUST_WINDOW_R24,2024-07,3,-0.7999287156464542,1.5068778280755217
FOOD_ROBUST_WINDOW_R24,2024-07,6,1.4510268522379692,4.322077146767357
FOOD_ROBUST_WINDOW_R24,2024-07,12,2.518446544022994,5.046479392590927
FOOD_ROBUST_WINDOW_R24,2024-08,3,0.5222710857898536,1.4320053774748471
FOOD_ROBUST_WINDOW_R24,2024-08,6,2.7964591601170268,3.243527575315381
FOOD_ROBUST_WINDOW_R24,2024-08,12,3.1783667503106914,4.5645507489960355
FOOD_ROBUST_WINDOW_R24,2024-09,3,1.4548083406798324,-3.219646771412954e-15
FOOD_ROBUST_WINDOW_R24,2024-09,6,3.729554460133187,3.285578805933512
FOOD_ROBUST_WINDOW_R24,2024-09,12,3.7553298614581796,2.690142048351368
FOOD_ROBUST_WINDOW_R24,2024-10,3,2.3563161877807777,2.8151993186918354
FOOD_ROBUST_WINDOW_R24,2024-10,6,2.6363742002738113,2.749083613804054
FOOD_ROBUST_WINDOW_R24,2024-10,12,2.804953680902281,3.539601564515411
FOOD_ROBUST_WINDOW_R24,2024-11,3,2.222011845439656,1.8115221978405338
FOOD_ROBUST_WINDOW_R24,2024-11,6,3.0750628767659016,3.5908113126303913
FOOD_ROBUST_WINDOW_R24,2024-11,12,2.981547335221745,2.1434176236469256
FOOD_ROBUST_WINDOW_R24,2024-12,3,2.0686701552010796,3.285578805933515
FOOD_ROBUST_WINDOW_R24,2024-12,6,3.1294598091283117,4.465920378421986
FOOD_ROBUST_WINDOW_R24,2024-12,12,2.830230062223532,1.6898002620724475
FOOD_ROBUST_WINDOW_R24,2025-01,3,0.4307313984490613,-0.06611570488778157
FOOD_ROBUST_WINDOW_R24,2025-01,6,0.9372536255300894,0.7244022458235705
FOOD_ROBUST_WINDOW_R24,2025-01,12,2.859744577982732,1.3132165083458243
FOOD_ROBUST_WINDOW_R24,2025-02,3,0.9814171165264882,1.7792891147898573
FOOD_ROBUST_WINDOW_R24,2025-02,6,0.3805863017611979,1.3210231736806546
FOOD_ROBUST_WINDOW_R24,2025-02,12,2.963805198675571,0.3318954258063853
FOOD_ROBUST_WINDOW_R24,2025-03,3,1.0738831819857275,1.1803415724884703
FOOD_ROBUST_WINDOW_R24,2025-03,6,-0.11728370824407425,-0.595436757582143
FOOD_ROBUST_WINDOW_R24,2025-03,12,2.6622782845276523,-1.1277068099719034
FOOD_ROBUST_WINDOW_R24,2025-04,3,0.23918097344962602,0.7905179507113521
FOOD_ROBUST_WINDOW_R24,2025-04,6,0.03037149366740377,0.7905179507113568
FOOD_ROBUST_WINDOW_R24,2025-04,12,2.279605639102762,-1.2645759200287587
FOOD_ROBUST_WINDOW_R24,2025-05,3,-0.8533903435115079,-0.4582659411092028
FOOD_ROBUST_WINDOW_R24,2025-05,6,-0.5186933121827518,-1.4473936889834649
FOOD_ROBUST_WINDOW_R24,2025-05,12,2.378895636332463,-1.9123563333603535
FOOD_ROBUST_WINDOW_R24,2025-06,3,-1.2659072995460203,-1.7757783300706134
FOOD_ROBUST_WINDOW_R24,2025-06,6,-0.5112610159899261,-2.7761201163495386
FOOD_ROBUST_WINDOW_R24,2025-06,12,2.73207323321058,-3.3811639789269217
FOOD_ROBUST_WINDOW_R24,2025-07,3,0.11120293124981928,4.6629367034256575e-15
FOOD_ROBUST_WINDOW_R24,2025-07,6,2.404647254489768,0.5888142625222534
FOOD_ROBUST_WINDOW_R24,2025-07,12,3.4174994351899577,-3.1325453715211835
FOOD_ROBUST_WINDOW_R24,2025-08,3,0.6611736548929823,-0.989127747874262
FOOD_ROBUST_WINDOW_R24,2025-08,6,2.7855944480189865,-0.9891277478742693
FOOD_ROBUST_WINDOW_R24,2025-09,3,0.8977156513697064,-1.0003417862789248
FOOD_ROBUST_WINDOW_R24,2025-09,6,3.1521047499132617,-0.5322700523897603
FOOD_ROBUST_WINDOW_R24,2025-10,3,1.9318412809536374,0.588814262522249
FOOD_ROBUST_WINDOW_R24,2025-10,6,2.173391665553574,-2.0550938707401154
FOOD_ROBUST_WINDOW_R24,2025-11,3,1.5275752367044255,-7.105427357601002e-15
FOOD_ROBUST_WINDOW_R24,2025-11,6,2.5696676357506854,-0.4649626443768887
FOOD_ROBUST_WINDOW_R24,2025-12,3,1.4708392630099576,0.46807173388916445
FOOD_ROBUST_WINDOW_R24,2025-12,6,2.4670824045085524,-0.6050438625773837
FOOD_ROBUST_WINDOW_R24,2026-01,3,-0.42599005728658873,-2.643908133262365
FOOD_ROBUST_WINDOW_R24,2026-01,6,-0.23834386844933103,-3.721359634043437
FOOD_ROBUST_WINDOW_R24,2026-02,3,-0.10108718395135896,-0.4649626443768816
FOOD_ROBUST_WINDOW_R24,2026-03,3,0.20208773547561026,-1.0731155964665482
FOOD_ROBUST_WINDOW_R24,2026-04,3,-0.4238814624178969,-1.077451500781072
FOOD_ZERO_DRIFT_R24,2019-02,3,-0.5257933972654487,1.2927234501459584
FOOD_ZERO_DRIFT_R24,2019-02,6,-1.6562261284444775,0.8329525252830221
FOOD_ZERO_DRIFT_R24,2019-02,12,0.16642895783465658,5.338218919377343
FOOD_ZERO_DRIFT_R24,2019-03,3,-0.21382683061858404,1.6590242260196826
FOOD_ZERO_DRIFT_R24,2019-03,6,-0.9383220001867967,0.27842245364049567
FOOD_ZERO_DRIFT_R24,2019-03,12,0.2813048712782703,6.215417526661047
FOOD_ZERO_DRIFT_R24,2019-04,3,-0.21761594901770714,1.7617516390842605
FOOD_ZERO_DRIFT_R24,2019-04,6,-0.44564801541851223,1.7617516390842605
FOOD_ZERO_DRIFT_R24,2019-04,12,0.1741670905878943,7.477593023079146
FOOD_ZERO_DRIFT_R24,2019-05,3,-0.98250009238006,-0.45977092486293625
FOOD_ZERO_DRIFT_R24,2019-05,6,-0.49173427284623406,1.0041161499490623
FOOD_ZERO_DRIFT_R24,2019-05,12,0.2732703200116277,6.137986811656255
FOOD_ZERO_DRIFT_R24,2019-06,3,-0.6594619717605811,-1.3806017723791868
FOOD_ZERO_DRIFT_R24,2019-06,6,-0.27176928516689225,1.361800436844056
FOOD_ZERO_DRIFT_R24,2019-06,12,0.33571669180752517,5.252653728713258
FOOD_ZERO_DRIFT_R24,2019-07,3,-0.16338968747196633,1.1102230246251565e-16
FOOD_ZERO_DRIFT_R24,2019-07,6,0.8943115257171621,4.229150249961526
FOOD_ZERO_DRIFT_R24,2019-07,12,0.2597403685307992,4.317217186520889
FOOD_ZERO_DRIFT_R24,2019-08,3,0.3476822797825381,1.4638870748119985
FOOD_ZERO_DRIFT_R24,2019-08,6,1.6831167938854819,4.5052663940943205
FOOD_ZERO_DRIFT_R24,2019-08,12,-0.006188326504731223,4.063764573182649
FOOD_ZERO_DRIFT_R24,2019-09,3,0.15114992457173151,2.7424022092232425
FOOD_ZERO_DRIFT_R24,2019-09,6,0.8573604620023683,5.936995073020551
FOOD_ZERO_DRIFT_R24,2019-09,12,-0.20589687843298532,3.3716177683121704
FOOD_ZERO_DRIFT_R24,2019-10,3,1.1000909687756573,4.229150249961526
FOOD_ZERO_DRIFT_R24,2019-10,6,0.4672182285974513,5.715841383994886
FOOD_ZERO_DRIFT_R24,2019-10,12,0.046061822687604365,3.166252732255534
FOOD_ZERO_DRIFT_R24,2019-11,3,1.3060508470569423,3.041379319282322
FOOD_ZERO_DRIFT_R24,2019-11,6,0.9045747344409685,5.133870661707194
FOOD_ZERO_DRIFT_R24,2019-11,12,-0.07909495984637444,1.8893949359961855
FOOD_ZERO_DRIFT_R24,2019-12,3,0.8093761610396872,3.1945928637973084
FOOD_ZERO_DRIFT_R24,2019-12,6,0.7015896637607298,3.890853291869202
FOOD_ZERO_DRIFT_R24,2019-12,12,0.13218080749741562,-0.09021200431379217
FOOD_ZERO_DRIFT_R24,2020-01,3,-0.47650592261971986,1.4866911340333604
FOOD_ZERO_DRIFT_R24,2020-01,6,-0.4876003958393452,0.08806693655936271
FOOD_ZERO_DRIFT_R24,2020-01,12,0.3557041481624569,0.6148460300452441
FOOD_ZERO_DRIFT_R24,2020-02,3,-0.3107579812664867,2.0924913424248714
FOOD_ZERO_DRIFT_R24,2020-02,6,-1.5926608052012443,-0.44150182091167167
FOOD_ZERO_DRIFT_R24,2020-02,12,0.29379104452234206,0.6148460300452436
FOOD_ZERO_DRIFT_R24,2020-03,3,-0.227098957472617,0.6962604280718937
FOOD_ZERO_DRIFT_R24,2020-03,6,-1.4738138812980996,-2.5653773047083805
FOOD_ZERO_DRIFT_R24,2020-03,12,-0.0662904543551468,-0.2623525772384605
FOOD_ZERO_DRIFT_R24,2020-04,3,-0.057258622197275566,-1.3986241974739975
FOOD_ZERO_DRIFT_R24,2020-04,6,-0.5415426040257213,-2.5495886517393513
FOOD_ZERO_DRIFT_R24,2020-04,12,0.17867693557721598,-0.08684325339540877
FOOD_ZERO_DRIFT_R24,2020-05,3,-1.3470833599965024,-2.533993163336543
FOOD_ZERO_DRIFT_R24,2020-05,6,-1.0888591522503601,-3.2444757257110086
FOOD_ZERO_DRIFT_R24,2020-05,12,0.10298291477022364,-1.302667140000855
FOOD_ZERO_DRIFT_R24,2020-06,3,-1.4353312550045279,-3.261637732780274
FOOD_ZERO_DRIFT_R24,2020-06,6,-1.0051719823915761,-3.9810652961829947
FOOD_ZERO_DRIFT_R24,2020-06,12,-0.1945265256540393,-1.0462170406983478
FOOD_ZERO_DRIFT_R24,2020-07,3,-0.7759830661021843,-1.1509644542653539
FOOD_ZERO_DRIFT_R24,2020-07,6,0.5457427678074158,0.5267790934858807
FOOD_ZERO_DRIFT_R24,2020-07,12,-0.32096159428788484,0.7891316707243206
FOOD_ZERO_DRIFT_R24,2020-08,3,0.08507665788912314,-0.7104825623744654
FOOD_ZERO_DRIFT_R24,2020-08,6,1.4954814658938025,1.0563478509569153
FOOD_ZERO_DRIFT_R24,2020-08,12,-0.333385734330083,1.580366517312524
FOOD_ZERO_DRIFT_R24,2020-09,3,0.35599915901644497,-0.7194275634027202
FOOD_ZERO_DRIFT_R24,2020-09,6,1.3666089440810119,2.30302472746992
FOOD_ZERO_DRIFT_R24,2020-09,12,-0.26029028265832255,1.864235080927962
FOOD_ZERO_DRIFT_R24,2020-10,3,1.2845759665549843,1.6777435477512346
FOOD_ZERO_DRIFT_R24,2020-10,6,0.8200214935933584,2.4627453983439427
FOOD_ZERO_DRIFT_R24,2020-10,12,-0.31084299237800783,0.8865306289562991
FOOD_ZERO_DRIFT_R24,2020-11,3,1.3389513422394987,1.7668304133313806
FOOD_ZERO_DRIFT_R24,2020-11,6,1.259209397020271,1.941808585710153
FOOD_ZERO_DRIFT_R24,2020-11,12,-0.21723427161970846,2.0291829905698258
FOOD_ZERO_DRIFT_R24,2020-12,3,1.0666426399015554,3.02245229087264
FOOD_ZERO_DRIFT_R24,2020-12,6,0.9640171298011563,2.934848255484647
FOOD_ZERO_DRIFT_R24,2020-12,12,-0.06306497516842152,3.9810652961829742
FOOD_ZERO_DRIFT_R24,2021-01,3,-0.43353229736970256,0.785001850592708
FOOD_ZERO_DRIFT_R24,2021-01,6,-0.8255835777271725,0.2623525772384397
FOOD_ZERO_DRIFT_R24,2021-01,12,-0.1419128123246025,5.286823565281073
FOOD_ZERO_DRIFT_R24,2021-02,3,-0.07984780553662785,0.17497817237877256
FOOD_ZERO_DRIFT_R24,2021-02,6,-1.6723225004364612,0.5240186663556086
FOOD_ZERO_DRIFT_R24,2021-02,12,0.006256942708403795,6.688908389474896
FOOD_ZERO_DRIFT_R24,2021-03,3,-0.026796195626669295,-0.08760403538799355
FOOD_ZERO_DRIFT_R24,2021-03,6,-1.6719386612692448,-0.43878964654195785
FOOD_ZERO_DRIFT_R24,2021-03,12,0.017532153784791393,7.423305815050747
FOOD_ZERO_DRIFT_R24,2021-04,3,-0.24917341143241184,-0.5226492733542683
FOOD_ZERO_DRIFT_R24,2021-04,6,-0.7940820042700141,-1.5762147693876432
FOOD_ZERO_DRIFT_R24,2021-04,12,0.2571052424560469,10.153042741022595
FOOD_ZERO_DRIFT_R24,2021-05,3,-1.4574661696590876,0.349040493976836
FOOD_ZERO_DRIFT_R24,2021-05,6,-1.303883843205964,0.08737440485967263
FOOD_ZERO_DRIFT_R24,2021-05,12,0.25381396611661866,14.082552980353764
FOOD_ZERO_DRIFT_R24,2021-06,3,-1.3915669048522632,-0.3511856111539643
FOOD_ZERO_DRIFT_R24,2021-06,6,-1.005361910971031,1.0462170406983273
FOOD_ZERO_DRIFT_R24,2021-06,12,0.2504378665646496,16.523216034259733
FOOD_ZERO_DRIFT_R24,2021-07,3,-0.43727633243502806,-1.053565496033375
FOOD_ZERO_DRIFT_R24,2021-07,6,1.1092868192494771,5.024470988042633
FOOD_ZERO_DRIFT_R24,2021-07,12,0.21102596072149316,17.64821241423952
FOOD_ZERO_DRIFT_R24,2021-08,3,0.20108202064946468,-0.2616660891171634
FOOD_ZERO_DRIFT_R24,2021-08,6,1.7124926479055902,6.164889723119288
FOOD_ZERO_DRIFT_R24,2021-08,12,0.08835536151039103,17.89768288884593
FOOD_ZERO_DRIFT_R24,2021-09,3,0.28135830431699577,1.3974026518522917
FOOD_ZERO_DRIFT_R24,2021-09,6,1.579435569621723,7.862095461592705
FOOD_ZERO_DRIFT_R24,2021-09,12,-0.035575337417425607,19.078752474275287
FOOD_ZERO_DRIFT_R24,2021-10,3,1.4507296887272827,6.078036484076008
FOOD_ZERO_DRIFT_R24,2021-10,6,1.131231674649099,11.72925751041024
FOOD_ZERO_DRIFT_R24,2021-10,12,-0.060578252681595834,22.367297866267396
FOOD_ZERO_DRIFT_R24,2021-11,3,1.6095331633017556,6.426555812236451
FOOD_ZERO_DRIFT_R24,2021-11,6,1.578784912513334,13.995178575494094
FOOD_ZERO_DRIFT_R24,2021-11,12,0.1188157532534355,23.131964278553074
FOOD_ZERO_DRIFT_R24,2021-12,3,1.643604147074928,6.464692809740412
FOOD_ZERO_DRIFT_R24,2021-12,6,1.5791261095483806,15.476998993561404
FOOD_ZERO_DRIFT_R24,2021-12,12,0.4268305246746384,22.71252063624247
FOOD_ZERO_DRIFT_R24,2022-01,3,0.13868711671195122,5.651221026334232
FOOD_ZERO_DRIFT_R24,2022-01,6,-0.3020963795584284,12.623741426196887
FOOD_ZERO_DRIFT_R24,2022-01,12,0.5805815892970854,22.1813763884208
FOOD_ZERO_DRIFT_R24,2022-02,3,0.46288855929531403,7.5686227632576415
FOOD_ZERO_DRIFT_R24,2022-02,6,-0.8355671930347625,11.732793165726646
FOOD_ZERO_DRIFT_R24,2022-02,12,0.9453510380700676,21.442423967765116
FOOD_ZERO_DRIFT_R24,2022-03,3,0.6258500310889508,9.012306183820993
FOOD_ZERO_DRIFT_R24,2022-03,6,-0.754262549609187,11.216657012682584
FOOD_ZERO_DRIFT_R24,2022-03,12,1.3212968419803555,21.103805422930964
FOOD_ZERO_DRIFT_R24,2022-04,3,0.4821736245628832,6.972520399862655
FOOD_ZERO_DRIFT_R24,2022-04,6,0.018126163588361166,10.63804035585716
FOOD_ZERO_DRIFT_R24,2022-04,12,1.913712572789881,15.92955295606538
FOOD_ZERO_DRIFT_R24,2022-05,3,0.8657598111757585,4.164170402469005
FOOD_ZERO_DRIFT_R24,2022-05,6,2.0052977136167156,9.136785703058983
FOOD_ZERO_DRIFT_R24,2022-05,12,5.148189229444094,13.542784682462035
FOOD_ZERO_DRIFT_R24,2022-06,3,1.169517563044852,2.2043508288615903
FOOD_ZERO_DRIFT_R24,2022-06,6,2.8848357286954633,7.235521642681064
FOOD_ZERO_DRIFT_R24,2022-06,12,6.266852275340066,11.364703836322832
FOOD_ZERO_DRIFT_R24,2022-07,3,0.6124269224775194,3.6655199559945055
FOOD_ZERO_DRIFT_R24,2022-07,6,2.9996371138072915,9.557634962223915
FOOD_ZERO_DRIFT_R24,2022-07,12,3.249830001893942,9.090811840368715
FOOD_ZERO_DRIFT_R24,2022-08,3,0.7901353981475603,4.972615300589977
FOOD_ZERO_DRIFT_R24,2022-08,6,2.89566790230245,9.70963080203847
FOOD_ZERO_DRIFT_R24,2022-08,12,2.203044559453389,7.639440008806092
FOOD_ZERO_DRIFT_R24,2022-09,3,0.6198401876277417,5.031170813819475
FOOD_ZERO_DRIFT_R24,2022-09,6,2.2984857852004095,9.887148410248383
FOOD_ZERO_DRIFT_R24,2022-09,12,1.2035667679917714,5.78848940753145
FOOD_ZERO_DRIFT_R24,2022-10,3,2.213994587932688,5.89211500622941
FOOD_ZERO_DRIFT_R24,2022-10,6,2.423800951401009,5.291512600208217
FOOD_ZERO_DRIFT_R24,2022-10,12,1.278233823023006,3.672044008210163
FOOD_ZERO_DRIFT_R24,2022-11,3,2.8415403711062983,4.737015501448493
FOOD_ZERO_DRIFT_R24,2022-11,6,3.8316770913832356,4.40599897940305
FOOD_ZERO_DRIFT_R24,2022-11,12,2.6706127425958055,1.4448135747386015
FOOD_ZERO_DRIFT_R24,2022-12,3,2.3543734153219846,4.8559775964289065
FOOD_ZERO_DRIFT_R24,2022-12,6,3.2025203889989857,4.129182193641766
FOOD_ZERO_DRIFT_R24,2022-12,12,1.9455960000002128,-0.2768167857612751
FOOD_ZERO_DRIFT_R24,2023-01,3,0.4188927952070993,-0.6006024060211925
FOOD_ZERO_DRIFT_R24,2023-01,6,0.417355922586894,-0.4668231218552019
FOOD_ZERO_DRIFT_R24,2023-01,12,1.1226572198329294,-4.0046070300202885
FOOD_ZERO_DRIFT_R24,2023-02,3,0.9085438146953726,-0.33101652204544263
FOOD_ZERO_DRIFT_R24,2023-02,6,-0.19935011925530538,-2.0701907932323795
FOOD_ZERO_DRIFT_R24,2023-02,12,1.4043504892022207,-4.945132121830959
FOOD_ZERO_DRIFT_R24,2023-03,3,0.9091124622094564,-0.7267954027871399
FOOD_ZERO_DRIFT_R24,2023-03,6,-0.6779443929121511,-4.098659002716932
FOOD_ZERO_DRIFT_R24,2023-03,12,1.1039226996518683,-6.1077324665905435
FOOD_ZERO_DRIFT_R24,2023-04,3,-0.6336255736718157,0.1337792841659906
FOOD_ZERO_DRIFT_R24,2023-04,6,-1.9333994358262334,-1.619468591998055
FOOD_ZERO_DRIFT_R24,2023-04,12,-0.6887725438019573,-2.782670212247961
FOOD_ZERO_DRIFT_R24,2023-05,3,-2.4654459900096173,-1.739174271186937
FOOD_ZERO_DRIFT_R24,2023-05,6,-3.2345117517382405,-2.9611854046644486
FOOD_ZERO_DRIFT_R24,2023-05,12,-2.001192574522633,-3.784235318316017
FOOD_ZERO_DRIFT_R24,2023-06,3,-3.1264721092738736,-3.3718635999297923
FOOD_ZERO_DRIFT_R24,2023-06,6,-3.612256851474079,-4.405998979403042
FOOD_ZERO_DRIFT_R24,2023-06,12,-2.4404236654158176,-4.336722911512985
FOOD_ZERO_DRIFT_R24,2023-07,3,-1.9170970448866247,-1.7532478761640453
FOOD_ZERO_DRIFT_R24,2023-07,6,-0.634715410227672,-3.5377839081650864
FOOD_ZERO_DRIFT_R24,2023-07,12,-1.6690752685553003,-3.192121621374013
FOOD_ZERO_DRIFT_R24,2023-08,3,-1.051633131210955,-1.222011133477512
FOOD_ZERO_DRIFT_R24,2023-08,6,0.1830303372927396,-2.874941328598579
FOOD_ZERO_DRIFT_R24,2023-08,12,-1.6415386074797744,-1.769957709940081
FOOD_ZERO_DRIFT_R24,2023-09,3,-0.7681754764409153,-1.0341353794732493
FOOD_ZERO_DRIFT_R24,2023-09,6,0.3137859114369876,-2.009073463873611
FOOD_ZERO_DRIFT_R24,2023-09,12,-1.8258300591293013,0.6153865574378152
FOOD_ZERO_DRIFT_R24,2023-10,3,0.751738569996627,-1.7845360320010408
FOOD_ZERO_DRIFT_R24,2023-10,6,-0.1364302861706086,-1.1632016202499056
FOOD_ZERO_DRIFT_R24,2023-10,12,-1.9903571689642126,0.0680040828655546
FOOD_ZERO_DRIFT_R24,2023-11,3,0.5990230197739338,-1.6529301951210673
FOOD_ZERO_DRIFT_R24,2023-11,6,0.0704560135555497,-0.8230499136515674
FOOD_ZERO_DRIFT_R24,2023-11,12,-2.08462148009806,0.8840588010122773
FOOD_ZERO_DRIFT_R24,2023-12,3,1.0448131459995242,-0.9749380844003616
FOOD_ZERO_DRIFT_R24,2023-12,6,0.8950080988334219,0.06927606789005603
FOOD_ZERO_DRIFT_R24,2023-12,12,-0.9688618300014553,1.6495219369110614
FOOD_ZERO_DRIFT_R24,2024-01,3,-1.1299873967056517,0.621334411751135
FOOD_ZERO_DRIFT_R24,2024-01,6,-1.7721831791917606,0.3456622867910737
FOOD_ZERO_DRIFT_R24,2024-01,12,-1.2852774494256785,4.667739433558431
FOOD_ZERO_DRIFT_R24,2024-02,3,-0.755972781459135,0.8298802814694997
FOOD_ZERO_DRIFT_R24,2024-02,6,-2.5403323868871075,1.1049836186584978
FOOD_ZERO_DRIFT_R24,2024-02,12,-1.346984055639542,4.348511193973878
FOOD_ZERO_DRIFT_R24,2024-03,3,-0.4192941589412982,1.0442141522904178
FOOD_ZERO_DRIFT_R24,2024-03,6,-2.6542315870630793,2.6244600213114264
FOOD_ZERO_DRIFT_R24,2024-03,12,-0.8510954386186201,5.910038827244938
FOOD_ZERO_DRIFT_R24,2024-04,3,-0.6453745095053953,-0.27567212496006144
FOOD_ZERO_DRIFT_R24,2024-04,6,-1.7715735670801491,1.2312057031154602
FOOD_ZERO_DRIFT_R24,2024-04,12,-0.5594698046893558,3.9802893169195137
FOOD_ZERO_DRIFT_R24,2024-05,3,-2.0733955974824,0.27510333718899815
FOOD_ZERO_DRIFT_R24,2024-05,6,-2.5408456171338063,1.7071087146638453
FOOD_ZERO_DRIFT_R24,2024-05,12,-1.1221308065076674,5.297920027294236
FOOD_ZERO_DRIFT_R24,2024-06,3,-2.6447234582505157,1.5802458690210086
FOOD_ZERO_DRIFT_R24,2024-06,6,-2.5588709492739476,1.5802458690210053
FOOD_ZERO_DRIFT_R24,2024-06,12,-1.0536730620824597,6.046166247442991
FOOD_ZERO_DRIFT_R24,2024-07,3,-1.717939717698992,1.5068778280755217
FOOD_ZERO_DRIFT_R24,2024-07,6,-0.3849951518671064,4.322077146767357
FOOD_ZERO_DRIFT_R24,2024-07,12,-1.153597464187157,5.046479392590927
FOOD_ZERO_DRIFT_R24,2024-08,3,-0.32063335628818873,1.4320053774748471
FOOD_ZERO_DRIFT_R24,2024-08,6,1.1106502759609422,3.243527575315381
FOOD_ZERO_DRIFT_R24,2024-08,12,-0.1932510180014776,4.5645507489960355
FOOD_ZERO_DRIFT_R24,2024-09,3,0.6632451576159486,-3.219646771412954e-15
FOOD_ZERO_DRIFT_R24,2024-09,6,2.1464280940054197,3.285578805933512
FOOD_ZERO_DRIFT_R24,2024-09,12,0.5890771292026454,2.690142048351368
FOOD_ZERO_DRIFT_R24,2024-10,3,1.6572958128396946,2.8151993186918354
FOOD_ZERO_DRIFT_R24,2024-10,6,1.2383334503916457,2.749083613804054
FOOD_ZERO_DRIFT_R24,2024-10,12,0.00887218113795113,3.539601564515411
FOOD_ZERO_DRIFT_R24,2024-11,3,1.5242921425127383,1.8115221978405338
FOOD_ZERO_DRIFT_R24,2024-11,6,1.6796234709120674,3.5908113126303913
FOOD_ZERO_DRIFT_R24,2024-11,12,0.1906685235140774,2.1434176236469256
FOOD_ZERO_DRIFT_R24,2024-12,3,1.3970225342410494,3.285578805933515
FOOD_ZERO_DRIFT_R24,2024-12,6,1.7861645672082513,4.465920378421986
FOOD_ZERO_DRIFT_R24,2024-12,12,0.143639578383411,1.6898002620724475
FOOD_ZERO_DRIFT_R24,2025-01,3,-0.23534034940089188,-0.06611570488778157
FOOD_ZERO_DRIFT_R24,2025-01,6,-0.39488987016981686,0.7244022458235705
FOOD_ZERO_DRIFT_R24,2025-01,12,0.19545758658291956,1.3132165083458243
FOOD_ZERO_DRIFT_R24,2025-02,3,0.31534536867653473,1.7792891147898573
FOOD_ZERO_DRIFT_R24,2025-02,6,-0.9515571939387089,1.3210231736806546
FOOD_ZERO_DRIFT_R24,2025-02,12,0.2995182072757568,0.3318954258063853
