period,BASE_RIDGE,RESIDUAL_QRF,PAST_FULL,PAST_HALF,SCENARIO_RIDGE,SCENARIO_PAST_FULL,SCENARIO_PAST_HALF
2021-10,0.7062238699512031,0.756531680309958,0.9412691929491488,0.823746531450176,0.7062238699512031,0.9412691929491488,0.823746531450176
2021-11,0.6790571991132657,0.7446988975522122,0.9641685140395428,0.8216128565764043,0.6790571991132657,0.9641685140395428,0.8216128565764043
2021-12,0.7993115838009635,0.9267840619143751,1.0967846943676482,0.9480481390843057,0.7993115838009635,1.0967846943676482,0.9480481390843057
2022-01,1.2646577531312104,1.3432914450196773,1.5075612391428077,1.386109496137009,3.5415853993329347,3.784488885344532,3.6630371423387333
2022-02,0.8339929553066703,0.9541587302564947,1.1162763239279667,0.9751346396173184,0.8339929553066703,1.1162763239279667,0.9751346396173184
2022-03,0.9688594841977687,1.006338124055384,1.203636629790827,1.0862480569942976,0.9688594841977687,1.203636629790827,1.0862480569942976
2022-04,0.8266182127367054,0.9241053519632358,1.140980106887909,0.9837991598123073,0.8266182127367054,1.140980106887909,0.9837991598123073
2022-05,1.9802519443888986,2.1198734604052256,2.268923449485506,2.124587696937202,1.9802519443888986,2.268923449485506,2.124587696937202
2022-06,1.4348502277429827,1.5665581855808028,1.7394919147429442,1.5871710712429636,1.4348502277429827,1.7394919147429442,1.5871710712429636
2022-07,1.4536760023182596,1.562616092911566,1.5693431115997962,1.511509556959028,1.4536760023182596,1.5693431115997962,1.511509556959028
2022-08,0.5970328912177877,0.6030514841625606,0.49140206744939724,0.5442174793335924,0.5970328912177877,0.49140206744939724,0.5442174793335924
2022-09,0.11077387606448075,0.0660802574211638,-0.17879971312985815,-0.0340129185326887,0.11077387606448075,-0.17879971312985815,-0.0340129185326887
2022-10,1.1235463519101485,1.0908483378187395,0.9149197139640158,1.019233032937082,1.1235463519101485,0.9149197139640158,1.019233032937082
2022-11,0.6491469660935945,0.6241588484686169,0.4582197115818622,0.5536833388377282,0.6491469660935945,0.4582197115818622,0.5536833388377282
2022-12,-0.09737203254421628,-0.1906011681301839,-0.3046986267920519,-0.20103532966813417,-0.09737203254421628,-0.3046986267920519,-0.20103532966813417
2023-01,1.1558212573902287,1.1400053290696197,1.0498247518462973,1.102823004618263,3.725321306345372,3.6193248008014405,3.672323053573406
2023-02,0.5459572309175775,0.4807974051052152,0.3914766102525963,0.46871692058508685,0.5459572309175775,0.3914766102525963,0.46871692058508685
2023-03,0.2291096376782656,0.18831210287844985,0.14452032472367105,0.18681498120096834,0.2291096376782656,0.14452032472367105,0.18681498120096834
2023-04,0.5732078581596924,0.5293408803258389,0.49743561661553515,0.5353217373876138,0.5732078581596924,0.49743561661553515,0.5353217373876138
2023-05,0.20462522588363954,0.18777894229263928,0.018974912920010766,0.1118000694018251,0.20462522588363954,0.018974912920010766,0.1118000694018251
2023-06,0.03562360222358095,-0.04394862048319258,-0.13824029672249766,-0.0513083472494584,0.03562360222358095,-0.13824029672249766,-0.0513083472494584
2023-07,0.3771497620559749,0.31013006454232317,0.27823886563186323,0.32769431384391906,0.3771497620559749,0.27823886563186323,0.32769431384391906
2023-08,0.4555148753193135,0.41874748662543215,0.3760311412906083,0.41577300830496083,0.4555148753193135,0.3760311412906083,0.41577300830496083
2023-09,-0.2380750721423129,-0.3205033997109947,-0.3373159655761865,-0.2876955188592497,-0.2380750721423129,-0.3373159655761865,-0.2876955188592497
2023-10,0.33007150951986775,0.3124908983874377,0.11288820082454945,0.2214798551722085,0.33007150951986775,0.11288820082454945,0.2214798551722085
2023-11,0.04532372272998012,-0.009071719862583785,-0.1590681485509705,-0.05687221291049521,0.04532372272998012,-0.1590681485509705,-0.05687221291049521
2023-12,-0.14390000887436222,-0.17612395030222447,-0.2797223633573657,-0.21181118611586397,-0.14390000887436222,-0.2797223633573657,-0.21181118611586397
2024-01,0.9355197672483323,0.9005068525612013,0.7864465855529094,0.8609831764006209,0.9355197672483323,0.7864465855529094,0.8609831764006209
2024-02,0.2713475466431242,0.24278797655462697,0.10273513492809078,0.18704134078560747,0.2713475466431242,0.10273513492809078,0.18704134078560747
2024-03,0.13390310225786028,0.10759027827865908,0.13720150966655448,0.1355523059622074,0.13390310225786028,0.13720150966655448,0.1355523059622074
2024-04,0.47788156482007665,0.4621835318106582,0.4913786961061246,0.4846301304631006,0.47788156482007665,0.4913786961061246,0.4846301304631006
2024-05,0.1610816105329416,0.16005245983826158,0.15638806611748382,0.15873483832521276,0.1610816105329416,0.15638806611748382,0.15873483832521276
2024-06,0.04090174562924864,0.04471897704490388,0.11116361276006445,0.07603267919465659,0.04090174562924864,0.11116361276006445,0.07603267919465659
2024-07,0.2230683813654875,0.2291171087486914,0.30143032933185465,0.26224935534867105,0.2230683813654875,0.30143032933185465,0.26224935534867105
2024-08,0.07022375980612865,0.03613319685714634,0.07345358764842967,0.07183867372727916,0.07022375980612865,0.07345358764842967,0.07183867372727916
2024-09,-0.5183518758263173,-0.6039700226459177,-0.6302356936484006,-0.574293784737359,-0.5183518758263173,-0.6302356936484006,-0.574293784737359
2024-10,0.21552403111856588,0.2026057723732596,0.2995743482004707,0.25754918965951834,0.21552403111856588,0.2995743482004707,0.25754918965951834
2024-11,0.12262944629077233,0.08781676802374275,0.086768039043691,0.10469874266723166,0.12262944629077233,0.086768039043691,0.10469874266723166
2024-12,-0.010197241302630515,0.00700623252739571,-0.09198125578385953,-0.05108924854324502,-0.010197241302630515,-0.09198125578385953,-0.05108924854324502
2025-01,1.2130706349072982,1.2141560976143142,1.189517084256968,1.201293859582133,1.1247338965595226,1.1011803459091924,1.1129571212343574
2025-02,0.3301637059642007,0.3667323632636084,0.38948369080402195,0.35982369838411127,0.3301637059642007,0.38948369080402195,0.35982369838411127
2025-03,0.028530453744197805,0.019027952061332558,0.009843384231951531,0.019186918988074668,0.028530453744197805,0.009843384231951531,0.019186918988074668
2025-04,0.17643749845729656,0.10449939756307332,0.13887890609440123,0.15765820227584887,0.17643749845729656,0.13887890609440123,0.15765820227584887
2025-05,0.2870258069644652,0.29984224330053133,0.3016934222938244,0.2943596146291448,0.2870258069644652,0.3016934222938244,0.2943596146291448
2025-06,0.23165152218422452,0.2792670876106061,0.24765272802417648,0.23965212510420053,0.23165152218422452,0.24765272802417648,0.23965212510420053
2025-07,0.4838302676208785,0.5586640895187394,0.691907088794056,0.5878686782074674,0.4838302676208785,0.691907088794056,0.5878686782074674
2025-08,0.10614071295758873,0.10836363332557769,0.08351602047471396,0.09482836671615133,0.10614071295758873,0.08351602047471396,0.09482836671615133
2025-09,-0.502358313369426,-0.5521498230786082,-0.5708567768058062,-0.5366075450876161,-0.502358313369426,-0.5708567768058062,-0.5366075450876161
2025-10,0.18686427809097886,0.23251274860806093,0.22716224080529113,0.20701325944813503,0.18686427809097886,0.22716224080529113,0.20701325944813503
2025-11,-0.04971555961985216,-0.005488325040144189,-0.04953973919980183,-0.049627649409826974,-0.04971555961985216,-0.04953973919980183,-0.049627649409826974
2025-12,-0.3436561746292799,-0.2550399264616786,-0.32733756851204177,-0.3354968715706609,-0.3436561746292799,-0.32733756851204177,-0.3354968715706609
2026-01,0.9624286680501422,0.9980534307424682,0.9686284642479728,0.9655285661490574,0.8319537373552645,0.8381535335530951,0.8350536354541797
2026-02,0.07243371375452852,0.1285267100414966,0.11605093830493189,0.09424232602973025,0.07243371375452852,0.11605093830493189,0.09424232602973025
2026-03,0.5685637355542315,0.6266300694023869,0.5988195348294001,0.5836916351918159,0.5685637355542315,0.5988195348294001,0.5836916351918159
2026-04,0.4246952109744853,0.41109648936095905,0.4438978818937431,0.43429654643411414,0.4246952109744853,0.4438978818937431,0.43429654643411414
2026-05,0.34291370878566385,0.35095400068888294,0.337335416710619,0.3401245627481414,0.34291370878566385,0.337335416710619,0.3401245627481414
2026-06,-0.07927106019351544,-0.06822103712643575,-0.09935898823693161,-0.08931502421522348,-0.07927106019351544,-0.09935898823693161,-0.08931502421522348
2026-07,0.47442142740461013,0.5171762611695947,0.6066621626162576,0.5405417950104339,0.47442142740461013,0.6066621626162576,0.5405417950104339
