origin,as_of_utc,target,h,family,model,component,log_forecast,mm_forecast,status,reason,outer_origin,weight_fraction,contribution_diagnostic,log_actual,mm_actual,cumulative_fallback,cumulative_log_forecast,cumulative_pct_forecast,cumulative_log_actual,cumulative_pct_actual
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,domestic,CATEGORY_DOMESTIC_R17,imputed_rent,0.18311190466476585,0.1832796568887203,estimated,,True,0.10385733600000001,,-0.25434519858302557,-0.2540220152413175,False,5.005669960159603,5.133070471822663,3.6304764930435782,3.697183098591593
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,domestic,CATEGORY_DOMESTIC_R17,catering,0.3272583166125343,0.3277943912649417,estimated,,True,0.051351304,,0.17361115471765173,0.17376194613381024,False,0.3272583166125343,0.3277943912649417,0.17361115471765173,0.17376194613381024
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,domestic,CATEGORY_DOMESTIC_R17,catering,0.2043741964915114,0.20458318289964914,estimated,,True,0.051351304,,0.2598528963263731,0.2601908065914982,False,0.5316325131040457,0.5330481863636072,0.43346405104402486,0.4344048653345031
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,domestic,CATEGORY_DOMESTIC_R17,catering,0.4711597706255386,0.4722714735527329,estimated,,True,0.051351304,,0.34542348680876034,0.34602076124568004,False,1.0027922837295842,1.0078370944408255,0.7788875378527852,0.7819287576021019
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,domestic,CATEGORY_DOMESTIC_R17,catering,0.3169480443599185,0.31745085575065657,estimated,,True,0.051351304,,0.5159082810027202,0.5172413793103293,False,1.3197403280895028,1.3284873376723567,1.2947958188555053,1.3032145960034764
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,domestic,CATEGORY_DOMESTIC_R17,catering,0.5960312820486378,0.5978110827939095,estimated,,True,0.051351304,,0.3424660881364175,0.34305317324185847,False,1.9157716101381406,1.9342402650043857,1.637261906991923,1.6507384882710752
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,domestic,CATEGORY_DOMESTIC_R17,catering,0.5003860286872537,0.5016400503530336,estimated,,True,0.051351304,,0.34129725962399426,0.3418803418803407,False,2.4161576388253945,2.445583239196736,1.9785591666159172,1.998262380538668
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,domestic,CATEGORY_DOMESTIC_R17,catering,0.6366221622933653,0.6386529082868164,estimated,,True,0.051351304,,0.7636863590344971,0.7666098807495694,False,3.0527798011187595,3.099854935965257,2.7422455256504144,2.7801911381407485
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,domestic,CATEGORY_DOMESTIC_R17,catering,0.487126671932385,0.4883150627776059,estimated,,True,0.051351304,,0.42176359442035133,0.4226542688081203,False,3.5399064730511447,3.603307057319436,3.1640091200707654,3.214596003475246
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,domestic,CATEGORY_DOMESTIC_R17,catering,0.4987350853914283,0.49998083896078516,estimated,,True,0.051351304,,0.41999221753257737,0.42087542087541063,False,4.038641558442573,4.1213037411357405,3.584001337603343,3.6490008688097273
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,domestic,CATEGORY_DOMESTIC_R17,catering,0.9032444014148363,0.9073359633147833,estimated,,True,0.051351304,,0.33472834600571905,0.3352891869237373,False,4.941885959857409,5.0660337754512845,3.918729683609062,3.996524761077336
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,domestic,CATEGORY_DOMESTIC_R17,catering,0.650149897350959,0.6522679595010459,estimated,,True,0.051351304,,1.0801933032813678,1.0860484544695121,False,5.592035857208368,5.751345850087102,4.99892298689043,5.125977410947021
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,domestic,CATEGORY_DOMESTIC_R17,catering,0.39460066634909785,0.39538023984197096,estimated,,True,0.051351304,,0.4946423935325395,0.49586776859502635,False,5.986636523557466,6.169465774945288,5.493565380422969,5.647263249348394
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.44396255669822215,0.44494953051449954,estimated,,True,0.007778524,,1.2339976235575876,1.241642788920716,False,0.44396255669822215,0.44494953051449954,1.2339976235575876,1.241642788920716
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,domestic,CATEGORY_DOMESTIC_R17,accommodation,1.0592794944505832,1.0649097220752402,estimated,,True,0.007778524,,1.8692133012152545,1.8867924528301883,False,1.5032420511488054,1.514597563398517,3.103210924772842,3.151862464183371
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.4883539481490597,0.48954833953674903,estimated,,True,0.007778524,,0.6460567002944116,0.6481481481481534,False,1.9915959992978651,2.011560590157547,3.7492676250672536,3.820439350525305
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.3801707677756941,0.3808943334769124,estimated,,True,0.007778524,,0.09195402946783598,0.09199632014718073,False,2.3717667670735594,2.4001168439368246,3.8412216545350897,3.915950334288424
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,domestic,CATEGORY_DOMESTIC_R17,accommodation,1.4345322584438922,1.4448710510617,estimated,,True,0.007778524,,1.2785562296971924,1.2867647058823597,False,3.8062990255174514,3.879666488468223,5.119777884232282,5.253104106972289
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.521245321070344,0.5226061679167986,estimated,,True,0.007778524,,0.2718624238993464,0.27223230490018846,False,4.327544346587795,4.422548032748357,5.391640308131628,5.539637058261693
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,domestic,CATEGORY_DOMESTIC_R17,accommodation,-0.4759938352103832,-0.47486277985080333,estimated,,True,0.007778524,,0.09045681304269146,0.09049773755656075,False,3.851550511377412,3.926684218369008,5.48209712117432,5.635148042024827
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,domestic,CATEGORY_DOMESTIC_R17,accommodation,-0.5680957758900187,-0.5664851632212791,estimated,,True,0.007778524,,-0.6349227678658668,-0.6329113924050553,False,3.2834547354873935,3.337954971644117,4.8471743533084535,4.966571155682906
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,domestic,CATEGORY_DOMESTIC_R17,accommodation,-0.7388865613063041,-0.7361635054460913,estimated,,True,0.007778524,,-1.0059526987733456,-1.0009099181073735,False,2.5445681741810895,2.577218659868559,3.8412216545351074,3.9159503342884427
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.2566625736612347,0.25699223402274857,estimated,,True,0.007778524,,0.3669728888962402,0.36764705882352816,False,2.801230747842324,2.840834145700955,4.208194543431348,4.297994269340973
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.023834025572883277,0.023836866102424685,estimated,,True,0.007778524,,0.18298266770761573,0.18315018315018256,False,2.8250647734152072,2.865348177634883,4.391177211138964,4.489016236867237
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,domestic,CATEGORY_DOMESTIC_R17,accommodation,0.30362621690613534,0.3040876281744429,estimated,,True,0.007778524,,1.1812949726710387,1.1882998171846457,False,3.128690990321343,3.1781489751216356,5.572472183810002,5.730659025787967
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,domestic,CATEGORY_DOMESTIC_R17,package_holidays,-3.134745916686303,-3.086122158430469,estimated,,True,0.019182249,,-9.175983136129027,-8.767576509511999,False,-3.134745916686303,-3.086122158430469,-9.175983136129027,-8.767576509511999
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,domestic,CATEGORY_DOMESTIC_R17,package_holidays,0.02376475532237987,0.02376757936406197,estimated,,True,0.019182249,,-1.9222559847075622,-1.903898458748865,False,-3.110981161363923,-3.0630880755996834,-11.098239120836588,-10.504549214226637
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,domestic,CATEGORY_DOMESTIC_R17,package_holidays,1.3406104078420369,1.3496368806782464,estimated,,True,0.019182249,,-1.86572576045427,-1.8484288354898348,False,-1.7703707535218862,-1.7547917612773887,-12.96396488129086,-12.158808933002486
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,domestic,CATEGORY_DOMESTIC_R17,package_holidays,5.919287589208248,6.097985844329247,estimated,,True,0.019182249,,6.47150592261221,6.685499058380406,False,4.148916835686362,4.236187129851706,-6.4924589586786485,-6.286186931348234
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,domestic,CATEGORY_DOMESTIC_R17,package_holidays,15.997565972683013,17.348230776426227,estimated,,True,0.019182249,,22.15535854285118,24.801412180052964,False,20.146482808369374,22.31932142568587,15.66289958417253,16.956162117452426
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,domestic,CATEGORY_DOMESTIC_R17,package_holidays,4.476762466861166,4.578481707780206,estimated,,True,0.019182249,,2.7895811636946695,2.8288543140028377,False,24.62324527523054,27.919689182241775,18.4524807478672,20.264681555004135
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,domestic,CATEGORY_DOMESTIC_R17,package_holidays,-16.140140837514622,-14.904957608527718,estimated,,True,0.019182249,,-26.905786845383478,-23.590096286107297,False,8.48310443771592,8.853313736668222,-8.453306097516279,-8.105872622001664
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,domestic,CATEGORY_DOMESTIC_R17,package_holidays,0.7768279749282032,0.7798531117374214,estimated,,True,0.019182249,,-0.6320562802589259,-0.6300630063006185,False,9.259932412644122,9.702209691072925,-9.085362377775205,-8.6848635235732
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,domestic,CATEGORY_DOMESTIC_R17,package_holidays,-1.3828804776154295,-1.373362609631258,estimated,,True,0.019182249,,-0.8185584586439518,-0.8152173913043572,False,7.8770519350286925,8.19560056123645,-9.903920836419156,-9.429280397022339
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,domestic,CATEGORY_DOMESTIC_R17,package_holidays,1.2116576869577587,1.2190279962682702,estimated,,True,0.019182249,,0.18248180246291174,0.18264840182649067,False,9.088709621986451,9.514535222808512,-9.721439033956244,-9.26385442514475
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,domestic,CATEGORY_DOMESTIC_R17,package_holidays,8.040142237308908,8.372201063247786,estimated,,True,0.019182249,,9.390038564952512,9.845031905195988,False,17.12885185929536,18.683312305143357,-0.3314004690037324,-0.3308519437551716
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,domestic,CATEGORY_DOMESTIC_R17,package_holidays,6.167414545470512,6.36157042422376,estimated,,True,0.019182249,,5.4896752632651165,5.643153526970956,False,23.29626640476587,26.233434799236477,5.158274794261384,5.293631100082712
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.0025109450911436565,0.002510976615633764,estimated,,True,0.215829614,0.0005419431137152616,-0.6811495520410622,-0.678834986678668,False,0.0025109450911436565,0.0025109766156337634,-0.6811495520410622,-0.678834986678668
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.3907618266725716,0.39152629612575807,estimated,,True,0.215829614,0.08450296936367206,0.2711351647339537,0.2715030685521296,False,0.3932727717637152,0.39404710387513153,-0.4100143873071085,-0.4091749759457765
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.6238940725125433,0.6258443453504269,estimated,,True,0.215829614,0.13507574348106532,0.2928005729697288,0.29322965252765076,False,1.0171668442762585,1.022357570743178,-0.11721381433737971,-0.11714514577832169
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.825772806678596,0.8291917146443828,estimated,,True,0.215829614,0.1789641277036953,0.9967932091160302,1.0017777406823867,False,1.8429396509548546,1.8600265896582036,0.8795793947786505,0.883459060909368
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,1.9753638823296886,1.9950032981573476,estimated,,True,0.215829614,0.4305807917700272,2.4696740170465223,2.5004230778327496,False,3.818303533284543,3.8921374796258346,3.3492534118251727,3.4059723529843
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.9355233080210511,0.9399130055228578,estimated,,True,0.215829614,0.20286106117557828,0.5911046846624992,0.5928551557428805,False,4.753826841305594,4.868633191512525,3.940358096487672,4.019019991425025
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,-0.9252328382905918,-0.9209657296361417,estimated,,True,0.215829614,-0.19877167793459682,-1.816434205685278,-1.8000364743388608,False,3.8285940030150023,3.9028290186808645,2.123923890802394,2.146639691329543
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.43667473917756605,0.4376295526205561,estimated,,True,0.215829614,0.09445341741708731,0.32484154395622156,0.32536972586285523,False,4.265268742192569,4.357538504475419,2.4487654347586156,2.4789939328713406
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.08913478890703821,0.08917452576558368,estimated,,True,0.215829614,0.01924650347461898,0.2520363521873098,0.25235423080188474,False,4.3544035310996065,4.450598844537421,2.7008017869459255,2.7376040097441483
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.5622629836776717,0.5638466487212761,estimated,,True,0.215829614,0.12169480454870661,0.28648206922653147,0.2868928212564511,False,4.916666514777279,5.03954004569165,2.987283856172457,3.032350820378984
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,1.1351877834854789,1.141655490374621,estimated,,True,0.215829614,0.24640306380853516,1.3666873406228421,1.376069203580964,False,6.051854298262757,6.238729721687535,4.353971196795299,4.450147269743717
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,domestic,CATEGORY_DOMESTIC_R17,covered_pressure,0.8058448198887014,0.8091004885940571,estimated,,True,0.215829614,0.17462784614046675,0.6071546854164589,0.609001605471797,False,6.857699118151459,7.09830780294183,4.961125882211758,5.086250343534114
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,imported,CATEGORY_IMPORTED_R17,actual_rent,0.28940120193324004,0.2898203714746682,estimated,,True,0.033660201,,0.09170106098814064,0.09174311926605226,False,0.28940120193324004,0.2898203714746682,0.09170106098814064,0.09174311926605226
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,imported,CATEGORY_IMPORTED_R17,actual_rent,0.2799301671718636,0.28032233751331276,estimated,,True,0.033660201,,0.09161704717795821,0.09165902841430373,False,0.5693313691051036,0.5709551402278886,0.18331810816609884,0.18348623853211224
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,imported,CATEGORY_IMPORTED_R17,actual_rent,0.20132186517591472,0.20152465370595402,estimated,,True,0.033660201,,0.36563112031104794,0.3663003663003651,False,0.7706532342810184,0.7736304093030033,0.5489492284771468,0.5504587155963311
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,imported,CATEGORY_IMPORTED_R17,actual_rent,0.13901184487414364,0.1391085111265444,estimated,,True,0.033660201,,0.7272759329079879,0.7299270072992804,False,0.9096650791551619,0.9138151061735511,1.2762251613851348,1.2844036697247818
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,imported,CATEGORY_IMPORTED_R17,actual_rent,0.1547921379853111,0.1549120028543739,estimated,,True,0.033660201,,0.5420067469339114,0.5434782608695565,False,1.0644572171404731,1.0701427183112846,1.8182319083190461,1.8348623853211035
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,imported,CATEGORY_IMPORTED_R17,actual_rent,0.2986473222177176,0.29909371760506354,estimated,,True,0.033660201,,0.26990569691649835,0.27027027027026757,False,1.3631045393581906,1.3724371655562249,2.0881376052355445,2.1100917431192663
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,imported,CATEGORY_IMPORTED_R17,actual_rent,0.21018555842996337,0.21040660311569867,estimated,,True,0.033660201,,0.1795332618674334,0.179694519317164,False,1.573290097788154,1.5857314670918679,2.2676708671029777,2.293577981651379
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,imported,CATEGORY_IMPORTED_R17,actual_rent,0.3170996463900276,0.3176029391579882,estimated,,True,0.033660201,,0.08964590470369839,0.08968609865469547,False,1.8903897441781816,1.9083707359964928,2.3573167718066763,2.385321100917421
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,imported,CATEGORY_IMPORTED_R17,actual_rent,0.2639635797850351,0.26431227038019245,estimated,,True,0.033660201,,0.08956561279446082,0.08960573476703984,False,2.1543533239632167,2.177727064396269,2.446882384601137,2.477064220183491
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,imported,CATEGORY_IMPORTED_R17,actual_rent,0.31597607757296253,0.31647580818539467,estimated,,True,0.033660201,,0.08948546458437055,0.08952551477170446,False,2.4703294015361794,2.501094851908784,2.5363678491855075,2.5688073394495405
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,imported,CATEGORY_IMPORTED_R17,actual_rent,0.44592851791940713,0.4469242586820397,estimated,,True,0.033660201,,1.2444605048083746,1.2522361359570633,False,2.916257919455586,2.9591971102166514,3.7808283539938823,3.853211009174308
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,imported,CATEGORY_IMPORTED_R17,actual_rent,0.3077978483205689,0.3082720322822521,estimated,,True,0.033660201,,0.4407234987407827,0.441696113074208,False,3.2240557677761554,3.276591519569806,4.221551852734665,4.311926605504587
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.13191239434585753,0.131999437013916,estimated,,True,0.10385733600000001,,0.0,0.0,False,0.13191239434585753,0.131999437013916,0.0,0.0
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.4386764992951063,0.4396400931549754,estimated,,True,0.10385733600000001,,0.6143064513714072,0.616197183098599,False,0.5705888936409639,0.5722198526167435,0.6143064513714072,0.616197183098599
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.6021056039240358,0.6039219032322555,estimated,,True,0.10385733600000001,,0.6105557562485033,0.6124234470691104,False,1.1726944975649995,1.1795975168735948,1.2248622076199105,1.2323943661971846
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.14583426745171357,0.14594065733087733,estimated,,True,0.10385733600000001,,0.3472225710749279,0.3478260869565376,False,1.3185287650167132,1.3272596865744564,1.5720847786948384,1.5845070422535388
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.23481083745047496,0.2350867340001337,estimated,,True,0.10385733600000001,,0.1731602164277894,0.17331022530329143,False,1.5533396024671882,1.5654666320234583,1.7452449951226279,1.7605633802817064
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.4699106250285119,0.471016436436025,estimated,,True,0.10385733600000001,,0.4315932465568729,0.4325259515570945,False,2.0232502274957,2.0438566736032353,2.1768382416795005,2.20070422535213
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.431310133660219,0.432241614526188,estimated,,True,0.10385733600000001,,0.17211708207730533,0.17226528854437095,False,2.4545603611559192,2.484932687214007,2.348955323756806,2.3767605633803113
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.5065065731734557,0.5077914861904413,estimated,,True,0.10385733600000001,,0.6000875273137338,0.6018916595012859,False,2.9610669343293745,3.0053424500276837,2.9490428510705398,2.9929577464788992
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.26129050086025263,0.2616321620006805,estimated,,True,0.10385733600000001,,0.5115100666770409,0.512820512820511,False,3.222357435189627,3.2748375544558965,3.460552917747581,3.521126760563405
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.4609829186617294,0.4620470794897412,estimated,,True,0.10385733600000001,,0.3395589001138329,0.3401360544217802,False,3.683340353851357,3.7520159252240344,3.8001118178614135,3.873239436619755
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.4241147527763224,0.42501539219201545,estimated,,True,0.10385733600000001,,0.0847098737651903,0.08474576271186861,False,4.107455106627679,4.192977962615747,3.884821691626604,3.961267605633844
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,imported,CATEGORY_IMPORTED_R17,imputed_rent,0.15724767355377844,0.15737137253739625,estimated,,True,0.10385733600000001,,-0.25434519858302557,-0.2540220152413175,False,4.264702780181458,4.356947882123103,3.6304764930435782,3.697183098591593
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,imported,CATEGORY_IMPORTED_R17,catering,0.14256864208196124,0.14267031948477626,estimated,,True,0.051351304,,0.17361115471765173,0.17376194613381024,False,0.14256864208196124,0.14267031948477626,0.17361115471765173,0.17376194613381024
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,imported,CATEGORY_IMPORTED_R17,catering,0.0900060301069461,0.09004654768940148,estimated,,True,0.051351304,,0.2598528963263731,0.2601908065914982,False,0.23257467218890734,0.23284533687145123,0.43346405104402486,0.4344048653345031
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,imported,CATEGORY_IMPORTED_R17,catering,0.3123662165567912,0.3128545881932957,estimated,,True,0.051351304,,0.34542348680876034,0.34602076124568004,False,0.5449408887456986,0.5464283923845433,0.7788875378527852,0.7819287576021019
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,imported,CATEGORY_IMPORTED_R17,catering,0.05588106271314067,0.05589667908772031,estimated,,True,0.051351304,,0.5159082810027202,0.5172413793103293,False,0.6008219514588392,0.602630506797199,1.2947958188555053,1.3032145960034764
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,imported,CATEGORY_IMPORTED_R17,catering,0.20195502760865122,0.20215909412560754,estimated,,True,0.051351304,,0.3424660881364175,0.34305317324185847,False,0.8027769790674905,0.8060078732962725,1.637261906991923,1.6507384882710752
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,imported,CATEGORY_IMPORTED_R17,catering,0.12427122286224618,0.1243484715423836,estimated,,True,0.051351304,,0.34129725962399426,0.3418803418803407,False,0.9270482019297366,0.9313586033096112,1.9785591666159172,1.998262380538668
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,imported,CATEGORY_IMPORTED_R17,catering,0.4071385690213425,0.4079685040395384,estimated,,True,0.051351304,,0.7636863590344971,0.7666098807495694,False,1.334186770951079,1.3431267571103152,2.7422455256504144,2.7801911381407485
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,imported,CATEGORY_IMPORTED_R17,catering,0.34822989124353054,0.3488369159385993,estimated,,True,0.051351304,,0.42176359442035133,0.4226542688081203,False,1.6824166621946097,1.6966489950055643,3.1640091200707654,3.214596003475246
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,imported,CATEGORY_IMPORTED_R17,catering,0.39769590771792485,0.39848776727603497,estimated,,True,0.051351304,,0.41999221753257737,0.42087542087541063,False,2.0801125699125347,2.1018977009803086,3.584001337603343,3.6490008688097273
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,imported,CATEGORY_IMPORTED_R17,catering,0.8307750608515473,0.834235573246744,estimated,,True,0.051351304,,0.33472834600571905,0.3352891869237373,False,2.9108876307640816,2.9536680525618855,3.918729683609062,3.996524761077336
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,imported,CATEGORY_IMPORTED_R17,catering,0.5753697443462763,0.5770281752373629,estimated,,True,0.051351304,,1.0801933032813678,1.0860484544695121,False,3.486257375110358,3.5477397246655147,4.99892298689043,5.125977410947021
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,imported,CATEGORY_IMPORTED_R17,catering,0.21834576582264958,0.2185843137781041,estimated,,True,0.051351304,,0.4946423935325395,0.49586776859502635,False,3.7046031409330076,3.7740788409754122,5.493565380422969,5.647263249348394
2019-02,2019-03-10T22:59:00+00:00,2019-03,1,imported,CATEGORY_IMPORTED_R17,accommodation,0.25154239635613596,0.25185902967531104,estimated,,True,0.007778524,,1.2339976235575876,1.241642788920716,False,0.25154239635613596,0.25185902967531104,1.2339976235575876,1.241642788920716
2019-02,2019-03-10T22:59:00+00:00,2019-04,2,imported,CATEGORY_IMPORTED_R17,accommodation,0.9358834627791803,0.9402765460770526,estimated,,True,0.007778524,,1.8692133012152545,1.8867924528301883,False,1.1874258591353164,1.1945037471375783,3.103210924772842,3.151862464183371
2019-02,2019-03-10T22:59:00+00:00,2019-05,3,imported,CATEGORY_IMPORTED_R17,accommodation,0.30380285489981484,0.3042648034588873,estimated,,True,0.007778524,,0.6460567002944116,0.6481481481481534,False,1.491228714035131,1.5024030050750021,3.7492676250672536,3.820439350525305
2019-02,2019-03-10T22:59:00+00:00,2019-06,4,imported,CATEGORY_IMPORTED_R17,accommodation,0.11500578791525301,0.11507194493055786,estimated,,True,0.007778524,,0.09195402946783598,0.09199632014718073,False,1.606234501950384,1.6192037943641953,3.8412216545350897,3.915950334288424
2019-02,2019-03-10T22:59:00+00:00,2019-07,5,imported,CATEGORY_IMPORTED_R17,accommodation,0.9665196268971694,0.9712055123433841,estimated,,True,0.007778524,,1.2785562296971924,1.2867647058823597,False,2.5727541288475537,2.606135103214518,5.119777884232282,5.253104106972289
2019-02,2019-03-10T22:59:00+00:00,2019-08,6,imported,CATEGORY_IMPORTED_R17,accommodation,0.07720875883600067,0.07723857247062436,estimated,,True,0.007778524,,0.2718624238993464,0.27223230490018846,False,2.649962887683554,2.6853866172355207,5.391640308131628,5.539637058261693
2019-02,2019-03-10T22:59:00+00:00,2019-09,7,imported,CATEGORY_IMPORTED_R17,accommodation,-0.8047942227969099,-0.8015644243099869,estimated,,True,0.007778524,,0.09045681304269146,0.09049773755656075,False,1.8451686648866443,1.8622970891465922,5.48209712117432,5.635148042024827
2019-02,2019-03-10T22:59:00+00:00,2019-10,8,imported,CATEGORY_IMPORTED_R17,accommodation,-0.8149457699099876,-0.8116340891108582,estimated,,True,0.007778524,,-0.6349227678658668,-0.6329113924050553,False,1.0302228949766568,1.035547962019701,4.8471743533084535,4.966571155682906
2019-02,2019-03-10T22:59:00+00:00,2019-11,9,imported,CATEGORY_IMPORTED_R17,accommodation,-0.966415469392581,-0.961760682025172,estimated,,True,0.007778524,,-1.0059526987733456,-1.0009099181073735,False,0.06380742558407568,0.06382778685231075,3.8412216545351074,3.9159503342884427
2019-02,2019-03-10T22:59:00+00:00,2019-12,10,imported,CATEGORY_IMPORTED_R17,accommodation,0.08677653641798438,0.08681419814740819,estimated,,True,0.007778524,,0.3669728888962402,0.36764705882352816,False,0.15058396200206006,0.15069739658106998,4.208194543431348,4.297994269340973
2019-02,2019-03-10T22:59:00+00:00,2020-01,11,imported,CATEGORY_IMPORTED_R17,accommodation,-0.13273264303597462,-0.1326445922250363,estimated,,True,0.007778524,,0.18298266770761573,0.18315018315018256,False,0.01785131896608544,0.017852912408845026,4.391177211138964,4.489016236867237
2019-02,2019-03-10T22:59:00+00:00,2020-02,12,imported,CATEGORY_IMPORTED_R17,accommodation,0.05037684883305832,0.050389540098613815,estimated,,True,0.007778524,,1.1812949726710387,1.1882998171846457,False,0.06822816779914376,0.06825144850791585,5.572472183810002,5.730659025787967
