dataset,freq,indic_bt,nace_r2,s_adj,unit,geo,time,value,status
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2001-10,0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2001-11,-0.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2001-12,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-01,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-02,-0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-03,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-04,-1.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-05,-1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-06,-1.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-07,-2.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-08,-1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-09,-1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-10,-1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-11,-1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2002-12,-1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-01,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-02,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-03,-0.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-04,-1.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-05,-1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-06,-1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-07,-0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-08,-0.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-09,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-10,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-11,0.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2003-12,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-01,1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-02,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-03,1.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-04,3.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-05,4.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-06,6.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-07,7.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-08,8.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-09,8.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-10,9.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-11,8.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2004-12,7.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-01,6.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-02,6.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-03,6.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-04,4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-05,2.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-06,1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-07,0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-08,-0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-09,-0.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-10,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-11,-1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2005-12,-1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-01,-0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-02,-0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-03,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-04,-0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-05,0.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-06,0.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-07,1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-08,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-09,1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-10,1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-11,1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2006-12,2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-01,2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-02,2.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-03,3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-04,3.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-05,3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-06,4.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-07,3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-08,3.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-09,3.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-10,4.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-11,4.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2007-12,4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-01,4.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-02,4.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-03,4.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-04,3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-05,4.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-06,4.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-07,3.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-08,4.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-09,4.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-10,2.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-11,-0.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2008-12,-2.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-01,-3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-02,-2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-03,-4.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-04,-4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-05,-6.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-06,-7.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-07,-7.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-08,-7.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-09,-8.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-10,-7.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-11,-4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2009-12,-2.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-01,-1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-02,-2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-03,-0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-04,0.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-05,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-06,2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-07,2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-08,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-09,3.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-10,3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-11,3.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2010-12,4.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-01,4.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-02,5.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-03,6.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-04,6.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-05,6.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-06,5.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-07,5.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-08,6.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-09,5.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-10,6.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-11,5.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2011-12,4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-01,4.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-02,4.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-03,3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-04,2.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-05,2.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-06,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-07,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-08,2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-09,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-10,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-11,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2012-12,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-01,1.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-02,0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-03,0.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-04,-0.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-05,-0.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-06,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-07,0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-08,-0.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-09,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-10,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-11,-0.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2013-12,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-01,1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-02,1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-03,1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-04,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-05,1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-06,1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-07,1.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-08,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-09,1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-10,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-11,-0.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2014-12,-2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-01,-4.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-02,-4.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-03,-3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-04,-3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-05,-2.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-06,-2.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-07,-3.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-08,-4.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-09,-5.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-10,-5.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-11,-4.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2015-12,-3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-01,-3.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-02,-4.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-03,-4.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-04,-4.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-05,-5.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-06,-4.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-07,-3.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-08,-3.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-09,-2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-10,-1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-11,-0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2016-12,0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-01,2.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-02,4.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-03,3.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-04,3.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-05,2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-06,1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-07,1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-08,1.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-09,2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-10,1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-11,1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2017-12,0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-01,0.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-02,-1.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-03,-0.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-04,-0.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-05,1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-06,2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-07,3.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-08,3.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-09,3.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-10,3.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-11,4.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2018-12,2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-01,1.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-02,3.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-03,3.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-04,3.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-05,2.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-06,1.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-07,0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-08,0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-09,0.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-10,-0.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-11,-0.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2019-12,0.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-01,1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-02,-0.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-03,-1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-04,-2.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-05,-2.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-06,-1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-07,-1.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-08,-2.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-09,-1.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-10,-1.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-11,-1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2020-12,-1.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-01,-0.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-02,1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-03,4.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-04,5.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-05,6.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-06,7.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-07,9.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-08,11.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-09,11.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-10,13.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-11,15.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2021-12,14.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-01,15.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-02,16.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-03,20.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-04,22.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-05,24.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-06,25.8,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-07,22.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-08,19.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-09,18.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-10,18.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-11,15.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2022-12,13.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-01,13.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-02,11.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-03,5.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-04,2.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-05,-1.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-06,-3.6,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-07,-3.5,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-08,-2.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-09,-1.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-10,-3.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-11,-2.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2023-12,-1.3,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-01,-2.4,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-02,-1.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-03,-0.9,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-04,0.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-05,0.1,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-06,0.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-07,1.0,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-08,0.2,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-09,-0.7,
sts_inppd_m,M,PRC_PRR_DOM,C,NSA,PCH_SM,CZ,2024-10,-0.3,
