origin,config,prediction,n_train,last_training_target,status,converged,n_iter,dual_gap,family,band
2010-12,a0.01_l0.2,,5,2010-11,insufficient_history,False,,,imported,1
2010-12,a0.01_l0.8,,5,2010-11,insufficient_history,False,,,imported,1
2010-12,a0.1_l0.2,,5,2010-11,insufficient_history,False,,,imported,1
2010-12,a0.1_l0.8,,5,2010-11,insufficient_history,False,,,imported,1
2010-12,a1_l0.2,,5,2010-11,insufficient_history,False,,,imported,1
2010-12,a1_l0.8,,5,2010-11,insufficient_history,False,,,imported,1
2011-01,a0.01_l0.2,,6,2010-12,insufficient_history,False,,,imported,1
2011-01,a0.01_l0.8,,6,2010-12,insufficient_history,False,,,imported,1
2011-01,a0.1_l0.2,,6,2010-12,insufficient_history,False,,,imported,1
2011-01,a0.1_l0.8,,6,2010-12,insufficient_history,False,,,imported,1
2011-01,a1_l0.2,,6,2010-12,insufficient_history,False,,,imported,1
2011-01,a1_l0.8,,6,2010-12,insufficient_history,False,,,imported,1
2011-02,a0.01_l0.2,,7,2011-01,insufficient_history,False,,,imported,1
2011-02,a0.01_l0.8,,7,2011-01,insufficient_history,False,,,imported,1
2011-02,a0.1_l0.2,,7,2011-01,insufficient_history,False,,,imported,1
2011-02,a0.1_l0.8,,7,2011-01,insufficient_history,False,,,imported,1
2011-02,a1_l0.2,,7,2011-01,insufficient_history,False,,,imported,1
2011-02,a1_l0.8,,7,2011-01,insufficient_history,False,,,imported,1
2011-03,a0.01_l0.2,,8,2011-02,insufficient_history,False,,,imported,1
2011-03,a0.01_l0.8,,8,2011-02,insufficient_history,False,,,imported,1
2011-03,a0.1_l0.2,,8,2011-02,insufficient_history,False,,,imported,1
2011-03,a0.1_l0.8,,8,2011-02,insufficient_history,False,,,imported,1
2011-03,a1_l0.2,,8,2011-02,insufficient_history,False,,,imported,1
2011-03,a1_l0.8,,8,2011-02,insufficient_history,False,,,imported,1
2011-04,a0.01_l0.2,,9,2011-03,insufficient_history,False,,,imported,1
2011-04,a0.01_l0.8,,9,2011-03,insufficient_history,False,,,imported,1
2011-04,a0.1_l0.2,,9,2011-03,insufficient_history,False,,,imported,1
2011-04,a0.1_l0.8,,9,2011-03,insufficient_history,False,,,imported,1
2011-04,a1_l0.2,,9,2011-03,insufficient_history,False,,,imported,1
2011-04,a1_l0.8,,9,2011-03,insufficient_history,False,,,imported,1
2011-05,a0.01_l0.2,,10,2011-04,insufficient_history,False,,,imported,1
2011-05,a0.01_l0.8,,10,2011-04,insufficient_history,False,,,imported,1
2011-05,a0.1_l0.2,,10,2011-04,insufficient_history,False,,,imported,1
2011-05,a0.1_l0.8,,10,2011-04,insufficient_history,False,,,imported,1
2011-05,a1_l0.2,,10,2011-04,insufficient_history,False,,,imported,1
2011-05,a1_l0.8,,10,2011-04,insufficient_history,False,,,imported,1
2011-06,a0.01_l0.2,,11,2011-05,insufficient_history,False,,,imported,1
2011-06,a0.01_l0.8,,11,2011-05,insufficient_history,False,,,imported,1
2011-06,a0.1_l0.2,,11,2011-05,insufficient_history,False,,,imported,1
2011-06,a0.1_l0.8,,11,2011-05,insufficient_history,False,,,imported,1
2011-06,a1_l0.2,,11,2011-05,insufficient_history,False,,,imported,1
2011-06,a1_l0.8,,11,2011-05,insufficient_history,False,,,imported,1
2011-07,a0.01_l0.2,,12,2011-06,insufficient_history,False,,,imported,1
2011-07,a0.01_l0.8,,12,2011-06,insufficient_history,False,,,imported,1
2011-07,a0.1_l0.2,,12,2011-06,insufficient_history,False,,,imported,1
2011-07,a0.1_l0.8,,12,2011-06,insufficient_history,False,,,imported,1
2011-07,a1_l0.2,,12,2011-06,insufficient_history,False,,,imported,1
2011-07,a1_l0.8,,12,2011-06,insufficient_history,False,,,imported,1
2011-08,a0.01_l0.2,,13,2011-07,insufficient_history,False,,,imported,1
2011-08,a0.01_l0.8,,13,2011-07,insufficient_history,False,,,imported,1
2011-08,a0.1_l0.2,,13,2011-07,insufficient_history,False,,,imported,1
2011-08,a0.1_l0.8,,13,2011-07,insufficient_history,False,,,imported,1
2011-08,a1_l0.2,,13,2011-07,insufficient_history,False,,,imported,1
2011-08,a1_l0.8,,13,2011-07,insufficient_history,False,,,imported,1
2011-09,a0.01_l0.2,,14,2011-08,insufficient_history,False,,,imported,1
2011-09,a0.01_l0.8,,14,2011-08,insufficient_history,False,,,imported,1
2011-09,a0.1_l0.2,,14,2011-08,insufficient_history,False,,,imported,1
2011-09,a0.1_l0.8,,14,2011-08,insufficient_history,False,,,imported,1
2011-09,a1_l0.2,,14,2011-08,insufficient_history,False,,,imported,1
2011-09,a1_l0.8,,14,2011-08,insufficient_history,False,,,imported,1
2011-10,a0.01_l0.2,,15,2011-09,insufficient_history,False,,,imported,1
2011-10,a0.01_l0.8,,15,2011-09,insufficient_history,False,,,imported,1
2011-10,a0.1_l0.2,,15,2011-09,insufficient_history,False,,,imported,1
2011-10,a0.1_l0.8,,15,2011-09,insufficient_history,False,,,imported,1
2011-10,a1_l0.2,,15,2011-09,insufficient_history,False,,,imported,1
2011-10,a1_l0.8,,15,2011-09,insufficient_history,False,,,imported,1
2011-11,a0.01_l0.2,,16,2011-10,insufficient_history,False,,,imported,1
2011-11,a0.01_l0.8,,16,2011-10,insufficient_history,False,,,imported,1
2011-11,a0.1_l0.2,,16,2011-10,insufficient_history,False,,,imported,1
2011-11,a0.1_l0.8,,16,2011-10,insufficient_history,False,,,imported,1
2011-11,a1_l0.2,,16,2011-10,insufficient_history,False,,,imported,1
2011-11,a1_l0.8,,16,2011-10,insufficient_history,False,,,imported,1
2011-12,a0.01_l0.2,,17,2011-11,insufficient_history,False,,,imported,1
2011-12,a0.01_l0.8,,17,2011-11,insufficient_history,False,,,imported,1
2011-12,a0.1_l0.2,,17,2011-11,insufficient_history,False,,,imported,1
2011-12,a0.1_l0.8,,17,2011-11,insufficient_history,False,,,imported,1
2011-12,a1_l0.2,,17,2011-11,insufficient_history,False,,,imported,1
2011-12,a1_l0.8,,17,2011-11,insufficient_history,False,,,imported,1
2012-01,a0.01_l0.2,,18,2011-12,insufficient_history,False,,,imported,1
2012-01,a0.01_l0.8,,18,2011-12,insufficient_history,False,,,imported,1
2012-01,a0.1_l0.2,,18,2011-12,insufficient_history,False,,,imported,1
2012-01,a0.1_l0.8,,18,2011-12,insufficient_history,False,,,imported,1
2012-01,a1_l0.2,,18,2011-12,insufficient_history,False,,,imported,1
2012-01,a1_l0.8,,18,2011-12,insufficient_history,False,,,imported,1
2012-02,a0.01_l0.2,,19,2012-01,insufficient_history,False,,,imported,1
2012-02,a0.01_l0.8,,19,2012-01,insufficient_history,False,,,imported,1
2012-02,a0.1_l0.2,,19,2012-01,insufficient_history,False,,,imported,1
2012-02,a0.1_l0.8,,19,2012-01,insufficient_history,False,,,imported,1
2012-02,a1_l0.2,,19,2012-01,insufficient_history,False,,,imported,1
2012-02,a1_l0.8,,19,2012-01,insufficient_history,False,,,imported,1
2012-03,a0.01_l0.2,,20,2012-02,insufficient_history,False,,,imported,1
2012-03,a0.01_l0.8,,20,2012-02,insufficient_history,False,,,imported,1
2012-03,a0.1_l0.2,,20,2012-02,insufficient_history,False,,,imported,1
2012-03,a0.1_l0.8,,20,2012-02,insufficient_history,False,,,imported,1
2012-03,a1_l0.2,,20,2012-02,insufficient_history,False,,,imported,1
2012-03,a1_l0.8,,20,2012-02,insufficient_history,False,,,imported,1
2012-04,a0.01_l0.2,,21,2012-03,insufficient_history,False,,,imported,1
2012-04,a0.01_l0.8,,21,2012-03,insufficient_history,False,,,imported,1
2012-04,a0.1_l0.2,,21,2012-03,insufficient_history,False,,,imported,1
2012-04,a0.1_l0.8,,21,2012-03,insufficient_history,False,,,imported,1
2012-04,a1_l0.2,,21,2012-03,insufficient_history,False,,,imported,1
2012-04,a1_l0.8,,21,2012-03,insufficient_history,False,,,imported,1
2012-05,a0.01_l0.2,,22,2012-04,insufficient_history,False,,,imported,1
2012-05,a0.01_l0.8,,22,2012-04,insufficient_history,False,,,imported,1
2012-05,a0.1_l0.2,,22,2012-04,insufficient_history,False,,,imported,1
2012-05,a0.1_l0.8,,22,2012-04,insufficient_history,False,,,imported,1
2012-05,a1_l0.2,,22,2012-04,insufficient_history,False,,,imported,1
2012-05,a1_l0.8,,22,2012-04,insufficient_history,False,,,imported,1
2012-06,a0.01_l0.2,,23,2012-05,insufficient_history,False,,,imported,1
2012-06,a0.01_l0.8,,23,2012-05,insufficient_history,False,,,imported,1
2012-06,a0.1_l0.2,,23,2012-05,insufficient_history,False,,,imported,1
2012-06,a0.1_l0.8,,23,2012-05,insufficient_history,False,,,imported,1
2012-06,a1_l0.2,,23,2012-05,insufficient_history,False,,,imported,1
2012-06,a1_l0.8,,23,2012-05,insufficient_history,False,,,imported,1
2012-07,a0.01_l0.2,,24,2012-06,insufficient_history,False,,,imported,1
2012-07,a0.01_l0.8,,24,2012-06,insufficient_history,False,,,imported,1
2012-07,a0.1_l0.2,,24,2012-06,insufficient_history,False,,,imported,1
2012-07,a0.1_l0.8,,24,2012-06,insufficient_history,False,,,imported,1
2012-07,a1_l0.2,,24,2012-06,insufficient_history,False,,,imported,1
2012-07,a1_l0.8,,24,2012-06,insufficient_history,False,,,imported,1
2012-08,a0.01_l0.2,,25,2012-07,insufficient_history,False,,,imported,1
2012-08,a0.01_l0.8,,25,2012-07,insufficient_history,False,,,imported,1
2012-08,a0.1_l0.2,,25,2012-07,insufficient_history,False,,,imported,1
2012-08,a0.1_l0.8,,25,2012-07,insufficient_history,False,,,imported,1
2012-08,a1_l0.2,,25,2012-07,insufficient_history,False,,,imported,1
2012-08,a1_l0.8,,25,2012-07,insufficient_history,False,,,imported,1
2012-09,a0.01_l0.2,,26,2012-08,insufficient_history,False,,,imported,1
2012-09,a0.01_l0.8,,26,2012-08,insufficient_history,False,,,imported,1
2012-09,a0.1_l0.2,,26,2012-08,insufficient_history,False,,,imported,1
2012-09,a0.1_l0.8,,26,2012-08,insufficient_history,False,,,imported,1
2012-09,a1_l0.2,,26,2012-08,insufficient_history,False,,,imported,1
2012-09,a1_l0.8,,26,2012-08,insufficient_history,False,,,imported,1
2012-10,a0.01_l0.2,,27,2012-09,insufficient_history,False,,,imported,1
2012-10,a0.01_l0.8,,27,2012-09,insufficient_history,False,,,imported,1
2012-10,a0.1_l0.2,,27,2012-09,insufficient_history,False,,,imported,1
2012-10,a0.1_l0.8,,27,2012-09,insufficient_history,False,,,imported,1
2012-10,a1_l0.2,,27,2012-09,insufficient_history,False,,,imported,1
2012-10,a1_l0.8,,27,2012-09,insufficient_history,False,,,imported,1
2012-11,a0.01_l0.2,,28,2012-10,insufficient_history,False,,,imported,1
2012-11,a0.01_l0.8,,28,2012-10,insufficient_history,False,,,imported,1
2012-11,a0.1_l0.2,,28,2012-10,insufficient_history,False,,,imported,1
2012-11,a0.1_l0.8,,28,2012-10,insufficient_history,False,,,imported,1
2012-11,a1_l0.2,,28,2012-10,insufficient_history,False,,,imported,1
2012-11,a1_l0.8,,28,2012-10,insufficient_history,False,,,imported,1
2012-12,a0.01_l0.2,,29,2012-11,insufficient_history,False,,,imported,1
2012-12,a0.01_l0.8,,29,2012-11,insufficient_history,False,,,imported,1
2012-12,a0.1_l0.2,,29,2012-11,insufficient_history,False,,,imported,1
2012-12,a0.1_l0.8,,29,2012-11,insufficient_history,False,,,imported,1
2012-12,a1_l0.2,,29,2012-11,insufficient_history,False,,,imported,1
2012-12,a1_l0.8,,29,2012-11,insufficient_history,False,,,imported,1
2013-01,a0.01_l0.2,,30,2012-12,insufficient_history,False,,,imported,1
2013-01,a0.01_l0.8,,30,2012-12,insufficient_history,False,,,imported,1
2013-01,a0.1_l0.2,,30,2012-12,insufficient_history,False,,,imported,1
2013-01,a0.1_l0.8,,30,2012-12,insufficient_history,False,,,imported,1
2013-01,a1_l0.2,,30,2012-12,insufficient_history,False,,,imported,1
2013-01,a1_l0.8,,30,2012-12,insufficient_history,False,,,imported,1
2013-02,a0.01_l0.2,,31,2013-01,insufficient_history,False,,,imported,1
2013-02,a0.01_l0.8,,31,2013-01,insufficient_history,False,,,imported,1
2013-02,a0.1_l0.2,,31,2013-01,insufficient_history,False,,,imported,1
2013-02,a0.1_l0.8,,31,2013-01,insufficient_history,False,,,imported,1
2013-02,a1_l0.2,,31,2013-01,insufficient_history,False,,,imported,1
2013-02,a1_l0.8,,31,2013-01,insufficient_history,False,,,imported,1
2013-03,a0.01_l0.2,,32,2013-02,insufficient_history,False,,,imported,1
2013-03,a0.01_l0.8,,32,2013-02,insufficient_history,False,,,imported,1
2013-03,a0.1_l0.2,,32,2013-02,insufficient_history,False,,,imported,1
2013-03,a0.1_l0.8,,32,2013-02,insufficient_history,False,,,imported,1
2013-03,a1_l0.2,,32,2013-02,insufficient_history,False,,,imported,1
2013-03,a1_l0.8,,32,2013-02,insufficient_history,False,,,imported,1
2013-04,a0.01_l0.2,,33,2013-03,insufficient_history,False,,,imported,1
2013-04,a0.01_l0.8,,33,2013-03,insufficient_history,False,,,imported,1
2013-04,a0.1_l0.2,,33,2013-03,insufficient_history,False,,,imported,1
2013-04,a0.1_l0.8,,33,2013-03,insufficient_history,False,,,imported,1
2013-04,a1_l0.2,,33,2013-03,insufficient_history,False,,,imported,1
2013-04,a1_l0.8,,33,2013-03,insufficient_history,False,,,imported,1
2013-05,a0.01_l0.2,,34,2013-04,insufficient_history,False,,,imported,1
2013-05,a0.01_l0.8,,34,2013-04,insufficient_history,False,,,imported,1
2013-05,a0.1_l0.2,,34,2013-04,insufficient_history,False,,,imported,1
2013-05,a0.1_l0.8,,34,2013-04,insufficient_history,False,,,imported,1
2013-05,a1_l0.2,,34,2013-04,insufficient_history,False,,,imported,1
2013-05,a1_l0.8,,34,2013-04,insufficient_history,False,,,imported,1
2013-06,a0.01_l0.2,,35,2013-05,insufficient_history,False,,,imported,1
2013-06,a0.01_l0.8,,35,2013-05,insufficient_history,False,,,imported,1
2013-06,a0.1_l0.2,,35,2013-05,insufficient_history,False,,,imported,1
2013-06,a0.1_l0.8,,35,2013-05,insufficient_history,False,,,imported,1
2013-06,a1_l0.2,,35,2013-05,insufficient_history,False,,,imported,1
2013-06,a1_l0.8,,35,2013-05,insufficient_history,False,,,imported,1
2013-07,a0.01_l0.2,,36,2013-06,insufficient_history,False,,,imported,1
2013-07,a0.01_l0.8,,36,2013-06,insufficient_history,False,,,imported,1
2013-07,a0.1_l0.2,,36,2013-06,insufficient_history,False,,,imported,1
2013-07,a0.1_l0.8,,36,2013-06,insufficient_history,False,,,imported,1
2013-07,a1_l0.2,,36,2013-06,insufficient_history,False,,,imported,1
2013-07,a1_l0.8,,36,2013-06,insufficient_history,False,,,imported,1
2013-08,a0.01_l0.2,,37,2013-07,insufficient_history,False,,,imported,1
2013-08,a0.01_l0.8,,37,2013-07,insufficient_history,False,,,imported,1
2013-08,a0.1_l0.2,,37,2013-07,insufficient_history,False,,,imported,1
2013-08,a0.1_l0.8,,37,2013-07,insufficient_history,False,,,imported,1
2013-08,a1_l0.2,,37,2013-07,insufficient_history,False,,,imported,1
2013-08,a1_l0.8,,37,2013-07,insufficient_history,False,,,imported,1
2013-09,a0.01_l0.2,,38,2013-08,insufficient_history,False,,,imported,1
2013-09,a0.01_l0.8,,38,2013-08,insufficient_history,False,,,imported,1
2013-09,a0.1_l0.2,,38,2013-08,insufficient_history,False,,,imported,1
2013-09,a0.1_l0.8,,38,2013-08,insufficient_history,False,,,imported,1
2013-09,a1_l0.2,,38,2013-08,insufficient_history,False,,,imported,1
2013-09,a1_l0.8,,38,2013-08,insufficient_history,False,,,imported,1
2013-10,a0.01_l0.2,,39,2013-09,insufficient_history,False,,,imported,1
2013-10,a0.01_l0.8,,39,2013-09,insufficient_history,False,,,imported,1
2013-10,a0.1_l0.2,,39,2013-09,insufficient_history,False,,,imported,1
2013-10,a0.1_l0.8,,39,2013-09,insufficient_history,False,,,imported,1
2013-10,a1_l0.2,,39,2013-09,insufficient_history,False,,,imported,1
2013-10,a1_l0.8,,39,2013-09,insufficient_history,False,,,imported,1
2013-11,a0.01_l0.2,,40,2013-10,insufficient_history,False,,,imported,1
2013-11,a0.01_l0.8,,40,2013-10,insufficient_history,False,,,imported,1
2013-11,a0.1_l0.2,,40,2013-10,insufficient_history,False,,,imported,1
2013-11,a0.1_l0.8,,40,2013-10,insufficient_history,False,,,imported,1
2013-11,a1_l0.2,,40,2013-10,insufficient_history,False,,,imported,1
2013-11,a1_l0.8,,40,2013-10,insufficient_history,False,,,imported,1
2013-12,a0.01_l0.2,,41,2013-11,insufficient_history,False,,,imported,1
2013-12,a0.01_l0.8,,41,2013-11,insufficient_history,False,,,imported,1
2013-12,a0.1_l0.2,,41,2013-11,insufficient_history,False,,,imported,1
2013-12,a0.1_l0.8,,41,2013-11,insufficient_history,False,,,imported,1
2013-12,a1_l0.2,,41,2013-11,insufficient_history,False,,,imported,1
2013-12,a1_l0.8,,41,2013-11,insufficient_history,False,,,imported,1
2014-01,a0.01_l0.2,,42,2013-12,insufficient_history,False,,,imported,1
2014-01,a0.01_l0.8,,42,2013-12,insufficient_history,False,,,imported,1
2014-01,a0.1_l0.2,,42,2013-12,insufficient_history,False,,,imported,1
2014-01,a0.1_l0.8,,42,2013-12,insufficient_history,False,,,imported,1
2014-01,a1_l0.2,,42,2013-12,insufficient_history,False,,,imported,1
2014-01,a1_l0.8,,42,2013-12,insufficient_history,False,,,imported,1
2014-02,a0.01_l0.2,,43,2014-01,insufficient_history,False,,,imported,1
2014-02,a0.01_l0.8,,43,2014-01,insufficient_history,False,,,imported,1
2014-02,a0.1_l0.2,,43,2014-01,insufficient_history,False,,,imported,1
2014-02,a0.1_l0.8,,43,2014-01,insufficient_history,False,,,imported,1
2014-02,a1_l0.2,,43,2014-01,insufficient_history,False,,,imported,1
2014-02,a1_l0.8,,43,2014-01,insufficient_history,False,,,imported,1
2014-03,a0.01_l0.2,,44,2014-02,insufficient_history,False,,,imported,1
2014-03,a0.01_l0.8,,44,2014-02,insufficient_history,False,,,imported,1
2014-03,a0.1_l0.2,,44,2014-02,insufficient_history,False,,,imported,1
2014-03,a0.1_l0.8,,44,2014-02,insufficient_history,False,,,imported,1
2014-03,a1_l0.2,,44,2014-02,insufficient_history,False,,,imported,1
2014-03,a1_l0.8,,44,2014-02,insufficient_history,False,,,imported,1
2014-04,a0.01_l0.2,,45,2014-03,insufficient_history,False,,,imported,1
2014-04,a0.01_l0.8,,45,2014-03,insufficient_history,False,,,imported,1
2014-04,a0.1_l0.2,,45,2014-03,insufficient_history,False,,,imported,1
2014-04,a0.1_l0.8,,45,2014-03,insufficient_history,False,,,imported,1
2014-04,a1_l0.2,,45,2014-03,insufficient_history,False,,,imported,1
2014-04,a1_l0.8,,45,2014-03,insufficient_history,False,,,imported,1
2014-05,a0.01_l0.2,,46,2014-04,insufficient_history,False,,,imported,1
2014-05,a0.01_l0.8,,46,2014-04,insufficient_history,False,,,imported,1
2014-05,a0.1_l0.2,,46,2014-04,insufficient_history,False,,,imported,1
2014-05,a0.1_l0.8,,46,2014-04,insufficient_history,False,,,imported,1
2014-05,a1_l0.2,,46,2014-04,insufficient_history,False,,,imported,1
2014-05,a1_l0.8,,46,2014-04,insufficient_history,False,,,imported,1
2014-06,a0.01_l0.2,,47,2014-05,insufficient_history,False,,,imported,1
2014-06,a0.01_l0.8,,47,2014-05,insufficient_history,False,,,imported,1
2014-06,a0.1_l0.2,,47,2014-05,insufficient_history,False,,,imported,1
2014-06,a0.1_l0.8,,47,2014-05,insufficient_history,False,,,imported,1
2014-06,a1_l0.2,,47,2014-05,insufficient_history,False,,,imported,1
2014-06,a1_l0.8,,47,2014-05,insufficient_history,False,,,imported,1
2014-07,a0.01_l0.2,-0.01600082909668929,48,2014-06,estimated,True,249.0,9.566520363472424e-07,imported,1
2014-07,a0.01_l0.8,-0.034871981452367314,48,2014-06,estimated,True,248.0,8.429943926432001e-07,imported,1
2014-07,a0.1_l0.2,-0.06444876068587595,48,2014-06,estimated,True,52.0,6.335349267046672e-07,imported,1
2014-07,a0.1_l0.8,-0.060510596585419824,48,2014-06,estimated,True,37.0,6.06971157409338e-08,imported,1
2014-07,a1_l0.2,-0.04454256462577642,48,2014-06,estimated,True,9.0,2.0756327767657012e-09,imported,1
2014-07,a1_l0.8,0.0,48,2014-06,estimated,True,0.0,0.0,imported,1
2014-08,a0.01_l0.2,-0.032643053698304184,49,2014-07,estimated,True,234.0,9.479449872681503e-07,imported,1
2014-08,a0.01_l0.8,-0.04413958383780288,49,2014-07,estimated,True,212.0,2.467261883596769e-07,imported,1
2014-08,a0.1_l0.2,-0.04258669858850048,49,2014-07,estimated,True,70.0,2.08503863535203e-07,imported,1
2014-08,a0.1_l0.8,-0.03691668360563999,49,2014-07,estimated,True,36.0,4.855351614640786e-08,imported,1
2014-08,a1_l0.2,-0.03444234443394754,49,2014-07,estimated,True,10.0,7.702811812429659e-10,imported,1
2014-08,a1_l0.8,0.0,49,2014-07,estimated,True,0.0,0.0,imported,1
2014-09,a0.01_l0.2,-0.07269463351138257,50,2014-08,estimated,True,234.0,9.532211906915222e-07,imported,1
2014-09,a0.01_l0.8,-0.06444223259315664,50,2014-08,estimated,True,224.0,9.467236897009456e-07,imported,1
2014-09,a0.1_l0.2,-0.053728520201054904,50,2014-08,estimated,True,55.0,3.664571398687144e-07,imported,1
2014-09,a0.1_l0.8,-0.037152571762356146,50,2014-08,estimated,True,33.0,4.3621184957487456e-08,imported,1
2014-09,a1_l0.2,-0.028752432965077006,50,2014-08,estimated,True,10.0,5.660049851030635e-10,imported,1
2014-09,a1_l0.8,0.0,50,2014-08,estimated,True,0.0,0.0,imported,1
2014-10,a0.01_l0.2,-0.14943248122827663,51,2014-09,estimated,True,245.0,9.9997000934997e-07,imported,1
2014-10,a0.01_l0.8,-0.14480102106448128,51,2014-09,estimated,True,118.0,9.574489450507569e-07,imported,1
2014-10,a0.1_l0.2,-0.1060480766564124,51,2014-09,estimated,True,51.0,3.882408320409878e-07,imported,1
2014-10,a0.1_l0.8,-0.07240242760200374,51,2014-09,estimated,True,31.0,9.415664650572687e-08,imported,1
2014-10,a1_l0.2,-0.03118280727859935,51,2014-09,estimated,True,9.0,1.1796332277005122e-08,imported,1
2014-10,a1_l0.8,0.0,51,2014-09,estimated,True,0.0,0.0,imported,1
2014-11,a0.01_l0.2,-0.1603237009083452,52,2014-10,estimated,True,248.0,9.640989124815036e-07,imported,1
2014-11,a0.01_l0.8,-0.151762075108373,52,2014-10,estimated,True,140.0,9.122261273031285e-07,imported,1
2014-11,a0.1_l0.2,-0.12117417549969475,52,2014-10,estimated,True,53.0,4.0915048682421684e-07,imported,1
2014-11,a0.1_l0.8,-0.08608780082757032,52,2014-10,estimated,True,28.0,5.791885835894671e-08,imported,1
2014-11,a1_l0.2,-0.029863585967372423,52,2014-10,estimated,True,10.0,7.745860636659403e-09,imported,1
2014-11,a1_l0.8,0.0,52,2014-10,estimated,True,0.0,0.0,imported,1
2014-12,a0.01_l0.2,-0.20590650611705202,53,2014-11,estimated,True,257.0,9.788445463820011e-07,imported,1
2014-12,a0.01_l0.8,-0.18958206207715103,53,2014-11,estimated,True,140.0,9.965273855246277e-07,imported,1
2014-12,a0.1_l0.2,-0.13422534898279861,53,2014-11,estimated,True,52.0,8.795495319071519e-07,imported,1
2014-12,a0.1_l0.8,-0.0878512047009323,53,2014-11,estimated,True,29.0,2.3393952804279356e-07,imported,1
2014-12,a1_l0.2,-0.028194372148339038,53,2014-11,estimated,True,11.0,2.7788644006421856e-09,imported,1
2014-12,a1_l0.8,0.0,53,2014-11,estimated,True,0.0,0.0,imported,1
2015-01,a0.01_l0.2,-0.2712306431248887,54,2014-12,estimated,True,255.0,9.956130003886522e-07,imported,1
2015-01,a0.01_l0.8,-0.24362463858678862,54,2014-12,estimated,True,137.0,9.249721368102352e-07,imported,1
2015-01,a0.1_l0.2,-0.1735258717702252,54,2014-12,estimated,True,53.0,3.884489598130851e-07,imported,1
2015-01,a0.1_l0.8,-0.11992781823690155,54,2014-12,estimated,True,27.0,1.821122223228039e-07,imported,1
2015-01,a1_l0.2,-0.027358165705750687,54,2014-12,estimated,True,11.0,3.85462203719608e-09,imported,1
2015-01,a1_l0.8,0.0,54,2014-12,estimated,True,0.0,0.0,imported,1
2015-02,a0.01_l0.2,-0.18945607299682388,55,2015-01,estimated,True,246.0,9.978132983464021e-07,imported,1
2015-02,a0.01_l0.8,-0.18310203358989136,55,2015-01,estimated,True,144.0,8.629193444808049e-07,imported,1
2015-02,a0.1_l0.2,-0.134394871458506,55,2015-01,estimated,True,52.0,2.1783577576105595e-07,imported,1
2015-02,a0.1_l0.8,-0.11099902598301285,55,2015-01,estimated,True,30.0,2.504112475517931e-07,imported,1
2015-02,a1_l0.2,-0.019234242288671707,55,2015-01,estimated,True,11.0,1.2342193852790926e-09,imported,1
2015-02,a1_l0.8,0.0,55,2015-01,estimated,True,0.0,0.0,imported,1
2015-03,a0.01_l0.2,-0.009702787853361131,56,2015-02,estimated,True,286.0,9.529642246748031e-07,imported,1
2015-03,a0.01_l0.8,-0.006149381130794205,56,2015-02,estimated,True,153.0,9.413224632151948e-07,imported,1
2015-03,a0.1_l0.2,-0.007471081593953413,56,2015-02,estimated,True,81.0,1.4691068142954782e-07,imported,1
2015-03,a0.1_l0.8,0.007527167027715055,56,2015-02,estimated,True,36.0,3.0884840107603395e-07,imported,1
2015-03,a1_l0.2,0.00987703765070434,56,2015-02,estimated,True,13.0,8.329482500560711e-10,imported,1
2015-03,a1_l0.8,0.0,56,2015-02,estimated,True,0.0,0.0,imported,1
2015-04,a0.01_l0.2,0.14324376882258744,57,2015-03,estimated,True,248.0,9.649538760551256e-07,imported,1
2015-04,a0.01_l0.8,0.1322593511238042,57,2015-03,estimated,True,152.0,9.57790081257988e-07,imported,1
2015-04,a0.1_l0.2,0.08548782484698642,57,2015-03,estimated,True,82.0,1.6690506604869656e-07,imported,1
2015-04,a0.1_l0.8,0.07230373251058134,57,2015-03,estimated,True,39.0,3.080314052950646e-07,imported,1
2015-04,a1_l0.2,0.01784836937931716,57,2015-03,estimated,True,13.0,5.319968091785804e-10,imported,1
2015-04,a1_l0.8,0.0,57,2015-03,estimated,True,0.0,0.0,imported,1
2015-05,a0.01_l0.2,0.020816427319042412,58,2015-04,estimated,True,279.0,9.887270069648248e-07,imported,1
2015-05,a0.01_l0.8,0.02736661617756829,58,2015-04,estimated,True,169.0,5.775634072152073e-07,imported,1
2015-05,a0.1_l0.2,0.033861887398865836,58,2015-04,estimated,True,82.0,1.588601189905015e-07,imported,1
2015-05,a0.1_l0.8,0.05494034738597581,58,2015-04,estimated,True,28.0,1.0036745068769756e-07,imported,1
2015-05,a1_l0.2,0.01959518641427042,58,2015-04,estimated,True,12.0,7.130546268383803e-10,imported,1
2015-05,a1_l0.8,0.0,58,2015-04,estimated,True,0.0,0.0,imported,1
2015-06,a0.01_l0.2,-0.030594141745383274,59,2015-05,estimated,True,241.0,9.85996496773473e-07,imported,1
2015-06,a0.01_l0.8,-0.026982867855823635,59,2015-05,estimated,True,185.0,4.857545297825081e-07,imported,1
2015-06,a0.1_l0.2,-0.0038052772856312788,59,2015-05,estimated,True,83.0,1.6104889336245724e-07,imported,1
2015-06,a0.1_l0.8,0.017015354743479198,59,2015-05,estimated,True,29.0,6.075443003674159e-08,imported,1
2015-06,a1_l0.2,0.004285306249061168,59,2015-05,estimated,True,12.0,5.393121730745499e-10,imported,1
2015-06,a1_l0.8,0.0,59,2015-05,estimated,True,0.0,0.0,imported,1
2015-07,a0.01_l0.2,-0.076957649084601,60,2015-06,estimated,True,220.0,9.590758711652825e-07,imported,1
