model,h,sample,scope,benchmark,n,block,draws,seed,eligible_blocks,n_origins_in_blocks,mean_loss_difference,ci_low,ci_high,bootstrap_probability_improvement,status
MONTHLY_OWN_CORE_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.4174084416290158,0.03760884814823406,0.45502545437374015,0.0,ok
MONTHLY_OWN_CORE_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.02168634331167755,0.0044429993004658315,0.031909171536286224,0.0,ok
MONTHLY_OWN_CORE_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.02099921819395107,0.009351543590175678,0.036761303814672665,0.0,ok
MONTHLY_OWN_CORE_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.8076616735991791,-0.11439157557272384,2.590544072899662,0.103,ok
MONTHLY_OWN_CORE_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.6247397424608268,-0.3954849092605024,2.3707319196120396,0.543,ok
MONTHLY_OWN_CORE_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.44219325044469876,0.04815422097503469,0.5672296059452343,0.0,ok
MONTHLY_OWN_CORE_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.017877307787125037,0.00487521817818383,0.02280008728034412,0.0,ok
MONTHLY_OWN_CORE_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.030677143448340247,0.007967547976968978,0.041743669251898124,0.0,ok
MONTHLY_OWN_CORE_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.8185929336497924,-0.1477362994062552,2.726003408168737,0.095,ok
MONTHLY_OWN_CORE_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.6013052970194037,-0.5172994247210843,2.520916826831022,0.539,ok
MONTHLY_OWN_CORE_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.47973309999218033,0.07719995819344672,0.6173827966777624,0.0,ok
MONTHLY_OWN_CORE_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.013156761266703284,0.0025580475815530556,0.020898905565016217,0.0,ok
MONTHLY_OWN_CORE_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.040645304518310534,0.004795753624140929,0.07282808325534731,0.0055,ok
MONTHLY_OWN_CORE_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.9351868790254506,-0.10864717494111878,2.9739316668541607,0.063,ok
MONTHLY_OWN_CORE_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.5994086163918786,-0.5406026873294107,2.4118082669120797,0.5385,ok
MONTHLY_OWN_CORE_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.8139936834683245,0.15089959950449958,0.934331818470989,0.0,ok
MONTHLY_OWN_CORE_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.017863933907717393,0.0011062725438611087,0.032960022118161285,0.013,ok
MONTHLY_OWN_CORE_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.09782256133350793,0.011461032568429504,0.18049750653876717,0.0015,ok
MONTHLY_OWN_CORE_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,1.010639579725642,-0.11157678834310804,3.2088109763466672,0.0585,ok
MONTHLY_OWN_CORE_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,1.590513031119947,-0.6819891489476622,2.3465526649065045,0.546,ok
MONTHLY_OWN_CORE_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.0204806826199946,0.18463310979049305,1.047290601837383,0.0,ok
MONTHLY_OWN_CORE_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.02157974214236687,0.0033022648237552095,0.04331962136343434,0.0125,ok
MONTHLY_OWN_CORE_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.15111650799616994,0.01975385575170483,0.2972832709540516,0.0,ok
PATH_COMPONENT_HALF_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.002893917651737711,-0.006553669012676636,0.016795092163319723,0.2365,ok
PATH_COMPONENT_HALF_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.002616501995487119,-0.006686559656190729,0.011124373887074672,0.5175,ok
PATH_COMPONENT_HALF_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.007999337258016779,-0.0291081757559207,0.01583185186982008,0.7385,ok
PATH_COMPONENT_HALF_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,-0.0008760136228682096,-0.006792595725879448,0.005085093974917441,0.554,ok
PATH_COMPONENT_HALF_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.000565565939200494,-0.00649155765552621,0.0058874019169565086,0.5045,ok
PATH_COMPONENT_HALF_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.027505036141622932,-0.008365535656865118,0.09687562514732617,0.0825,ok
PATH_COMPONENT_HALF_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.006919992352197169,-0.024177087281961062,0.02388752714172963,0.61,ok
PATH_COMPONENT_HALF_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.09444470792041337,-0.046867872166876344,0.20330867867007632,0.1235,ok
PATH_COMPONENT_HALF_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,-0.004468952742512237,-0.025185302418314348,0.017168693915192122,0.6175,ok
PATH_COMPONENT_HALF_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.0027724786922643427,-0.023066310700542214,0.020654864682469472,0.509,ok
PATH_COMPONENT_HALF_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.0886045289183124,-0.014897345671079545,0.27811271540617305,0.069,ok
PATH_COMPONENT_HALF_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.04529857687341219,-0.034139000001502565,0.07085582865935826,0.4715,ok
PATH_COMPONENT_HALF_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.2605109523005454,-0.09946541694271542,0.5591372406304878,0.136,ok
PATH_COMPONENT_HALF_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,-0.009251317358001382,-0.03876814903644378,0.0174227759188328,0.767,ok
PATH_COMPONENT_HALF_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.006097930817223474,-0.03426747765871775,0.027892401287647094,0.5965,ok
PATH_COMPONENT_HALF_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.10071560162469456,-0.0301185707308814,0.3157325065795694,0.0805,ok
PATH_COMPONENT_HALF_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.12045821083317493,-0.03668649594558318,0.17330623693526717,0.3405,ok
PATH_COMPONENT_HALF_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.18908492821279446,-0.2623691665952918,0.46382600778744815,0.25,ok
PATH_COMPONENT_HALF_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,-0.0012335588488524912,-0.044236840165603225,0.027206758415076575,0.691,ok
PATH_COMPONENT_HALF_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0014964008944988744,-0.037402319830790294,0.04733311137056942,0.4195,ok
PATH_COMPONENT_HALF_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.11675626254700606,-0.08642144484889853,0.42472683714549064,0.16,ok
PATH_COMPONENT_HALF_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.2284345041788837,-0.05281916818739887,0.33374232124736153,0.3735,ok
PATH_COMPONENT_HALF_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.0837715870870598,-0.37848900255659207,0.2278607949119301,0.707,ok
PATH_COMPONENT_HALF_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.009753511732337797,-0.047177587524634294,0.040440316405608516,0.6185,ok
PATH_COMPONENT_HALF_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0019688557419757766,-0.033971443046347104,0.06359384611984242,0.3345,ok
PATH_COMPONENT_HALF_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.1453872106014625,-0.1345783471751389,0.5974953512357908,0.2085,ok
PATH_COMPONENT_HALF_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.35069268589587754,-0.0686630891046966,0.5208867996467627,0.4225,ok
PATH_COMPONENT_HALF_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.3876187481924132e-05,-0.5283782353626081,0.023746330913672693,0.94,ok
PATH_COMPONENT_HALF_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.02215460326203264,-0.06311997821537861,0.06850584500425833,0.5905,ok
PATH_COMPONENT_HALF_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.0017077362713429642,-0.049861406575574245,0.10357391972722456,0.304,ok
PATH_COMPONENT_HALF_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.24561781560241594,-0.08705078066543845,0.8453946154075096,0.1495,ok
PATH_COMPONENT_HALF_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.5412902911384969,-0.10594498381538722,0.7873007523739358,0.49,ok
PATH_COMPONENT_HALF_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.08506614076938172,-0.31870368721394454,0.1359889328451915,0.819,ok
PATH_COMPONENT_HALF_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.011939523054008907,-0.102448348139847,0.07580744585944776,0.671,ok
PATH_COMPONENT_HALF_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.023130949073736248,-0.07199233216126871,0.12375176154335978,0.3335,ok
PATH_COMPONENT_HALF_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.32777212215477747,-0.07122200629243296,1.1110367390393803,0.1145,ok
PATH_COMPONENT_HALF_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.6802714078797926,-0.24817811996803243,0.9103708703379425,0.5295,ok
PATH_COMPONENT_HALF_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.19363651459501863,-0.08173351776801449,0.2649366105356993,0.2605,ok
PATH_COMPONENT_HALF_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,-0.02269407618288667,-0.12930007130492446,0.06352626926794706,0.7725,ok
PATH_COMPONENT_HALF_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.07610390221302982,-0.11441413092029384,0.10241364997968085,0.5475,ok
PATH_COMPONENT_HALF_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.4341726147006795,-0.0223638288528215,1.319501464102852,0.0385,ok
PATH_COMPONENT_HALF_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.8457493719296287,-0.2181123745208812,1.205202639999977,0.4575,ok
PATH_COMPONENT_HALF_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.30270302373745395,0.06273515489056637,0.5600534721491872,0.0,ok
PATH_COMPONENT_HALF_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,-0.02106311476336389,-0.13300821210259944,0.06727283998040695,0.766,ok
PATH_COMPONENT_HALF_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.05177096943126573,-0.12463079740720409,0.10146372429494296,0.549,ok
PATH_COMPONENT_HALF_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.6283697474089734,-0.0002351786164751882,1.7854577654079622,0.026,ok
PATH_COMPONENT_HALF_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.9815180630435325,-0.189056667124329,1.4358739578692306,0.385,ok
PATH_COMPONENT_HALF_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.746703844746992,0.1478493129270719,1.4514519963676362,0.0,ok
PATH_COMPONENT_HALF_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,-0.04499998765856622,-0.1504923839882165,0.05723188299785297,0.859,ok
PATH_COMPONENT_HALF_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.07328247188262989,-0.1407759248675841,0.08029229791945974,0.714,ok
PATH_COMPONENT_HALF_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.6774348723719773,-0.027531412306306485,1.9334404126268308,0.041,ok
PATH_COMPONENT_HALF_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.9473739650427254,-0.3178435263203201,1.3230891939676592,0.408,ok
PATH_COMPONENT_HALF_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.9208901994665778,0.035081134606982235,1.9209775890201441,0.0,ok
PATH_COMPONENT_HALF_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,-0.04661406841474042,-0.17875199996727648,0.08703077843636123,0.7515,ok
PATH_COMPONENT_HALF_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.049901921182614564,-0.18691305254529123,0.08929262583873357,0.7245,ok
PATH_COMPONENT_HALF_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,0.6518037318022921,-0.1104386049437519,1.9852405223509382,0.0625,ok
PATH_COMPONENT_HALF_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.8545966600157626,-0.42820313562871803,1.1672851842908527,0.401,ok
PATH_COMPONENT_HALF_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,1.0075817210949103,-0.09559748744504089,2.1895055573556594,0.0855,ok
PATH_COMPONENT_HALF_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,-0.1391460285058069,-0.21590939521075328,0.010703471936504741,0.9415,ok
PATH_COMPONENT_HALF_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.14394368963164078,-0.33219881455383904,-0.000894027229159002,0.9775,ok
PATH_COMPONENT_SELECT_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.003832738471918835,-0.0005146454508819275,0.012690992968177278,0.0655,ok
PATH_COMPONENT_SELECT_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.01405337439703573,-0.0018870333199004009,0.03045829156920536,0.105,ok
PATH_COMPONENT_SELECT_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.01887436885531341,0.0,0.059164303634706636,0.0205,ok
PATH_COMPONENT_SELECT_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,2,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.06763315506487305,0.0,0.1441167479028873,0.0,ok
PATH_COMPONENT_SELECT_R17,2,origins_2024plus,original_R16_calendar,STATE_FAST_R15,29,12,2000,1509,18,29,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,2,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,3,full,original_R16_calendar,STATE_FAST_R15,84,12,2000,1509,73,84,0.06236221989286585,-8.440410078160352e-06,0.19349618282834247,0.0385,ok
PATH_COMPONENT_SELECT_R17,3,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,3,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.21826776962503047,0.0,0.4477028885853702,0.0,ok
PATH_COMPONENT_SELECT_R17,3,origins_2024plus,original_R16_calendar,STATE_FAST_R15,28,12,2000,1509,17,28,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,3,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,4,full,original_R16_calendar,STATE_FAST_R15,83,12,2000,1509,72,83,0.08788860841971682,-0.0012105999356477979,0.27832510465940447,0.0425,ok
PATH_COMPONENT_SELECT_R17,4,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,4,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.30394810411818735,0.0,0.6327644384002721,0.0,ok
PATH_COMPONENT_SELECT_R17,4,origins_2024plus,original_R16_calendar,STATE_FAST_R15,27,12,2000,1509,16,27,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,4,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,5,full,original_R16_calendar,STATE_FAST_R15,82,12,2000,1509,71,82,0.0752638587595568,-0.0033355340370732475,0.2407263420160855,0.0455,ok
PATH_COMPONENT_SELECT_R17,5,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,5,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.2571515174284857,-0.05051857436810444,0.5156306034287962,0.067,ok
PATH_COMPONENT_SELECT_R17,5,origins_2024plus,original_R16_calendar,STATE_FAST_R15,26,12,2000,1509,15,26,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,5,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,6,full,original_R16_calendar,STATE_FAST_R15,81,12,2000,1509,70,81,0.04487439440677042,-0.05605704488048518,0.20022889236950206,0.158,ok
PATH_COMPONENT_SELECT_R17,6,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,6,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.15145108112285016,-0.24070647185858343,0.2861880208345012,0.4535,ok
PATH_COMPONENT_SELECT_R17,6,origins_2024plus,original_R16_calendar,STATE_FAST_R15,25,12,2000,1509,14,25,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,6,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,7,full,original_R16_calendar,STATE_FAST_R15,80,12,2000,1509,69,80,0.037359444965322196,-0.03944604075588206,0.15736494297874246,0.157,ok
PATH_COMPONENT_SELECT_R17,7,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,7,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.12453148321774066,-0.17664491835238852,0.2166787748788428,0.4645,ok
PATH_COMPONENT_SELECT_R17,7,origins_2024plus,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,7,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,8,full,original_R16_calendar,STATE_FAST_R15,79,12,2000,1509,68,79,0.06483729427117317,-0.014294066801089614,0.22211051015578923,0.134,ok
PATH_COMPONENT_SELECT_R17,8,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,8,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.21342276030927834,-0.08400036277264156,0.3891070487403161,0.4535,ok
PATH_COMPONENT_SELECT_R17,8,origins_2024plus,original_R16_calendar,STATE_FAST_R15,23,12,2000,1509,12,23,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,8,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,9,full,original_R16_calendar,STATE_FAST_R15,78,12,2000,1509,67,78,0.07981516352349667,0.0,0.24578305711842738,0.0,ok
PATH_COMPONENT_SELECT_R17,9,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,9,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.2593992814513642,0.0,0.5076490686568954,0.0,ok
PATH_COMPONENT_SELECT_R17,9,origins_2024plus,original_R16_calendar,STATE_FAST_R15,22,12,2000,1509,11,22,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,9,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,10,full,original_R16_calendar,STATE_FAST_R15,77,12,2000,1509,66,77,0.18294177173357448,0.0,0.5621309090651088,0.0,ok
PATH_COMPONENT_SELECT_R17,10,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,10,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.5869381843118848,0.0,1.166095848932241,0.0,ok
PATH_COMPONENT_SELECT_R17,10,origins_2024plus,original_R16_calendar,STATE_FAST_R15,21,12,2000,1509,10,21,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,10,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,11,full,original_R16_calendar,STATE_FAST_R15,76,12,2000,1509,65,76,0.22863922753401197,0.0,0.6899360336593182,0.0,ok
PATH_COMPONENT_SELECT_R17,11,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,11,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7240242205243712,0.0,1.4410939365449658,0.0,ok
PATH_COMPONENT_SELECT_R17,11,origins_2024plus,original_R16_calendar,STATE_FAST_R15,20,12,2000,1509,9,20,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,11,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,12,full,original_R16_calendar,STATE_FAST_R15,75,12,2000,1509,64,75,0.2407476038173073,0.0,0.735464070844669,0.0,ok
PATH_COMPONENT_SELECT_R17,12,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,32,12,2000,1509,21,32,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,12,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.7523362619290853,0.0,1.4625391514580128,0.0,ok
PATH_COMPONENT_SELECT_R17,12,origins_2024plus,original_R16_calendar,STATE_FAST_R15,19,12,2000,1509,8,19,0.0,0.0,0.0,0.0,ok
PATH_COMPONENT_SELECT_R17,12,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,0.0,0.0,0.0,0.0,ok
PATH_FAST_CURRENT_HALF_R17,1,full,original_R16_calendar,STATE_FAST_R15,88,12,2000,1509,77,88,0.004311869998139241,-0.013475105035095894,0.030774850730780595,0.2955,ok
PATH_FAST_CURRENT_HALF_R17,1,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,34,12,2000,1509,23,34,-0.0017079893041082243,-0.016696991044221163,0.01915438015220319,0.6785,ok
PATH_FAST_CURRENT_HALF_R17,1,origins_2022_2023,original_R16_calendar,STATE_FAST_R15,24,12,2000,1509,13,24,0.02252179354915206,-0.03271411378814817,0.008450343844335476,0.9095,ok
PATH_FAST_CURRENT_HALF_R17,1,origins_2024plus,original_R16_calendar,STATE_FAST_R15,30,12,2000,1509,19,30,-0.003433561633457225,-0.0035754625070754478,-4.3595872415950454e-05,0.9795,ok
PATH_FAST_CURRENT_HALF_R17,1,recent_targets,original_R16_calendar,STATE_FAST_R15,31,12,2000,1509,20,31,-0.0035465178121829124,-0.004107289146041636,-8.120943639709901e-05,0.983,ok
PATH_FAST_CURRENT_HALF_R17,2,full,original_R16_calendar,STATE_FAST_R15,86,12,2000,1509,75,86,0.023796055391557693,-0.02843177140229644,0.11683353682677407,0.212,ok
PATH_FAST_CURRENT_HALF_R17,2,origins_2019_2021,original_R16_calendar,STATE_FAST_R15,33,12,2000,1509,22,33,0.0030905941190748167,-0.051628192684181264,0.04094999110920371,0.7715,ok
