origin,model,feature,band,monthly_log_core_correction,coefficient
2023-02,GAP_DOMESTIC_R23,intercept,2,0.07178423839582501,0.07178423839582501
2023-02,GAP_DOMESTIC_R23,intercept,3,0.09787554292529033,0.09787554292529033
2023-02,GAP_DOMESTIC_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-02,GAP_DOMESTIC_R23,ulc_gap,1,-1.746641033647919e-11,4.2509622075754795e-12
2023-02,GAP_DOMESTIC_R23,ulc_gap,2,-2.1555655159791384e-16,5.2461996299506055e-17
2023-02,GAP_DOMESTIC_R23,ulc_gap,3,-0.042543647581697916,0.010354241916811804
2023-02,GAP_DOMESTIC_R23,ulc_gap,4,-0.0906765576175559,0.02206879445287157
2023-02,GAP_DOMESTIC_R23,tightening,1,-6.591732255787735e-16,8.477831488880855e-16
2023-02,GAP_DOMESTIC_R23,tightening,2,-7.229407670172617e-42,9.297965635411242e-42
2023-02,GAP_DOMESTIC_R23,tightening,3,-1.196002677531728e-31,1.5382161724577804e-31
2023-02,GAP_DOMESTIC_R23,tightening,4,-8.790822230183122e-20,1.1306149373825567e-19
2023-02,GAP_IMPORTED_R23,intercept,1,0.03942292715013794,0.03942292715013794
2023-02,GAP_IMPORTED_R23,intercept,2,0.071784238395825,0.071784238395825
2023-02,GAP_IMPORTED_R23,intercept,3,0.0978755429252903,0.0978755429252903
2023-02,GAP_IMPORTED_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-02,GAP_IMPORTED_R23,import_gap,1,-5.625209090266364e-17,1.0195520428150882e-15
2023-02,GAP_IMPORTED_R23,import_gap,2,-3.2590753636492963e-23,5.906974996621194e-22
2023-02,GAP_IMPORTED_R23,import_gap,3,-6.011016747599974e-14,1.0894785075662072e-12
2023-02,GAP_IMPORTED_R23,import_gap,4,-2.5065831129490387e-19,4.5431056735563646e-18
2023-02,GAP_IMPORTED_R23,ppi_gap,1,0.009854386456325288,0.012356705698883997
2023-02,GAP_IMPORTED_R23,ppi_gap,2,1.8986244779381977e-16,2.380741207030774e-16
2023-02,GAP_IMPORTED_R23,ppi_gap,3,6.5003219706965996e-12,8.150945357773181e-12
2023-02,GAP_IMPORTED_R23,ppi_gap,4,4.756113367613688e-18,5.963830768622583e-18
2023-02,GAP_IMPORTED_R23,fx_news,1,-9.406847024079907e-20,7.893252653529709e-20
2023-02,GAP_IMPORTED_R23,fx_news,2,-1.3291417152087788e-30,1.1152781950884208e-30
2023-02,GAP_IMPORTED_R23,fx_news,3,-5.3650157773081554e-21,4.5017660978289795e-21
2023-02,GAP_IMPORTED_R23,fx_news,4,-5e-324,5e-324
2023-02,GAP_JOINT_R23,intercept,1,0.03942292715013795,0.03942292715013795
2023-02,GAP_JOINT_R23,intercept,2,0.07178423839582501,0.07178423839582501
2023-02,GAP_JOINT_R23,intercept,3,0.0978755429252903,0.0978755429252903
2023-02,GAP_JOINT_R23,intercept,4,0.11237985979880002,0.11237985979880002
2023-02,GAP_JOINT_R23,ulc_gap,1,-2e-323,5e-324
2023-02,GAP_JOINT_R23,ulc_gap,2,-2.7355556682772007e-18,6.657775432126565e-19
2023-02,GAP_JOINT_R23,ulc_gap,3,-0.042543647581700775,0.0103542419168125
2023-02,GAP_JOINT_R23,ulc_gap,4,-0.09067655753411288,0.02206879443256327
2023-02,GAP_JOINT_R23,tightening,1,-2.7888574435096766e-27,3.586836135801244e-27
2023-02,GAP_JOINT_R23,tightening,2,-1.308855015630778e-30,1.6833590678916635e-30
2023-02,GAP_JOINT_R23,tightening,3,-1.4858076945292215e-23,1.9109434015681186e-23
2023-02,GAP_JOINT_R23,tightening,4,-4.105369571704869e-27,5.280043253870537e-27
2023-02,GAP_JOINT_R23,import_gap,1,-3.3106990181339065e-17,6.000541300633676e-16
2023-02,GAP_JOINT_R23,import_gap,2,-7.925029103182527e-23,1.436387427002499e-21
2023-02,GAP_JOINT_R23,import_gap,3,-8.289853482197594e-22,1.5025107363630663e-20
2023-02,GAP_JOINT_R23,import_gap,4,-5.032731500620141e-21,9.121672812617425e-20
2023-02,GAP_JOINT_R23,ppi_gap,1,0.009854386456325546,0.012356705698884321
2023-02,GAP_JOINT_R23,ppi_gap,2,4.173170946510862e-16,5.232862080831885e-16
2023-02,GAP_JOINT_R23,ppi_gap,3,2.780182026650384e-19,3.486152206928595e-19
2023-02,GAP_JOINT_R23,ppi_gap,4,1.0187766575082398e-19,1.2774740858312558e-19
2023-02,GAP_JOINT_R23,fx_news,1,-9.967778071189381e-25,8.363927946187306e-25
2023-02,GAP_JOINT_R23,fx_news,2,-2.969318276530706e-29,2.491544648850363e-29
2023-02,GAP_JOINT_R23,fx_news,3,-5e-324,5e-324
2023-02,GAP_JOINT_R23,fx_news,4,-1.1555261711399031e-29,9.695979952927091e-30
2023-02,GAP_FREE_R23,intercept,1,0.03942292715013794,0.03942292715013794
2023-02,GAP_FREE_R23,intercept,2,0.071784238395825,0.071784238395825
2023-02,GAP_FREE_R23,intercept,3,0.09787554292529031,0.09787554292529031
2023-02,GAP_FREE_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-02,GAP_FREE_R23,ulc_gap,1,0.12602362625716285,-0.030671538235990208
2023-02,GAP_FREE_R23,ulc_gap,2,0.1220321869021047,-0.02970010463713879
2023-02,GAP_FREE_R23,ulc_gap,3,0.07548465860287087,-0.01837140115175054
2023-02,GAP_FREE_R23,ulc_gap,4,0.04099055538117739,-0.009976251469884984
2023-02,GAP_FREE_R23,tightening,1,0.02826507855682299,-0.036352594997214244
2023-02,GAP_FREE_R23,tightening,2,0.057027497414034026,-0.07334483479426349
2023-02,GAP_FREE_R23,tightening,3,0.08434212108313906,-0.10847502025432139
2023-02,GAP_FREE_R23,tightening,4,0.11168953254128638,-0.14364737510773556
2023-02,GAP_FREE_R23,import_gap,1,0.0029739443300444133,-0.05390183668304417
2023-02,GAP_FREE_R23,import_gap,2,0.004617058081191297,-0.08368277379448659
2023-02,GAP_FREE_R23,import_gap,3,0.0043142986883996275,-0.0781953518613832
2023-02,GAP_FREE_R23,import_gap,4,0.0034988162956540864,-0.06341498145982567
2023-02,GAP_FREE_R23,ppi_gap,1,0.04119268754550234,0.05165272533219339
2023-02,GAP_FREE_R23,ppi_gap,2,0.03862057419607832,0.04842747657379881
2023-02,GAP_FREE_R23,ppi_gap,3,0.006332837045197008,0.007940931071995951
2023-02,GAP_FREE_R23,ppi_gap,4,-0.034222480311989684,-0.04291257699049075
2023-02,GAP_FREE_R23,fx_news,1,0.03501612326491376,-0.02938190736700515
2023-02,GAP_FREE_R23,fx_news,2,0.042200161270849475,-0.035410008696627526
2023-02,GAP_FREE_R23,fx_news,3,0.07224279909417146,-0.06061868171011927
2023-02,GAP_FREE_R23,fx_news,4,0.057717732888695625,-0.04843074912488826
2023-02,GAP_ENET_R23,intercept,1,0.03817434812452913,0.03817434812452913
2023-02,GAP_ENET_R23,intercept,2,0.07359468879145024,0.07359468879145024
2023-02,GAP_ENET_R23,intercept,3,0.10215233554011877,0.10215233554011877
2023-02,GAP_ENET_R23,intercept,4,0.11802770724246767,0.11802770724246767
2023-02,GAP_ENET_R23,ulc_gap,1,0.11320009864169618,-0.02755055743850497
2023-02,GAP_ENET_R23,ulc_gap,2,0.11729545998508006,-0.02854728349507371
2023-02,GAP_ENET_R23,ulc_gap,3,0.06551209905156026,-0.015944286882204377
2023-02,GAP_ENET_R23,ulc_gap,4,0.037845462143015665,-0.00921080097163328
2023-02,GAP_ENET_R23,tightening,1,0.026354635636449127,-0.0338955150492485
2023-02,GAP_ENET_R23,tightening,2,0.05863615390291441,-0.0754137778439828
2023-02,GAP_ENET_R23,tightening,3,0.08908382017664856,-0.11457346666049277
2023-02,GAP_ENET_R23,tightening,4,0.11867544185025529,-0.15263216994160353
2023-02,GAP_ENET_R23,import_gap,1,0.0028631510418395197,-0.05189374202368367
2023-02,GAP_ENET_R23,import_gap,2,0.00511748068182848,-0.09275278126555678
2023-02,GAP_ENET_R23,import_gap,3,0.004176961874722264,-0.07570616387402891
2023-02,GAP_ENET_R23,import_gap,4,0.003870217911897,-0.07014652282067059
2023-02,GAP_ENET_R23,ppi_gap,1,0.0397195567129914,0.049805523151320356
2023-02,GAP_ENET_R23,ppi_gap,2,0.043768416936725514,0.05488250835200595
2023-02,GAP_ENET_R23,ppi_gap,3,0.0,0.0
2023-02,GAP_ENET_R23,ppi_gap,4,-0.03115290350144988,-0.03906354413227429
2023-02,GAP_ENET_R23,fx_news,1,0.03226634380541785,-0.027074576976734398
2023-02,GAP_ENET_R23,fx_news,2,0.0417396423958934,-0.035023588908738704
2023-02,GAP_ENET_R23,fx_news,3,0.07175055169458014,-0.060205638627450736
2023-02,GAP_ENET_R23,fx_news,4,0.05749988829078159,-0.04824795647968627
2023-03,GAP_CALIBRATION_R23,intercept,1,0.02168260993257587,0.02168260993257587
2023-03,GAP_CALIBRATION_R23,intercept,2,0.03948133111770376,0.03948133111770376
2023-03,GAP_CALIBRATION_R23,intercept,3,0.053831548608909686,0.053831548608909686
2023-03,GAP_CALIBRATION_R23,intercept,4,0.061808922889340014,0.061808922889340014
2023-03,GAP_DOMESTIC_R23,intercept,1,0.03942292715013794,0.03942292715013794
2023-03,GAP_DOMESTIC_R23,intercept,2,0.07178423839582501,0.07178423839582501
2023-03,GAP_DOMESTIC_R23,intercept,3,0.09787554292529033,0.09787554292529033
2023-03,GAP_DOMESTIC_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-03,GAP_DOMESTIC_R23,ulc_gap,1,-1.0458978974121125e-11,4.2509622075754795e-12
2023-03,GAP_DOMESTIC_R23,ulc_gap,2,-1.2907640422188143e-16,5.2461996299506055e-17
2023-03,GAP_DOMESTIC_R23,ulc_gap,3,-0.02547536139180682,0.010354241916811804
2023-03,GAP_DOMESTIC_R23,ulc_gap,4,-0.05429760272990766,0.02206879445287157
2023-03,GAP_DOMESTIC_R23,tightening,1,-4.3666749542560087e-16,8.477831488880855e-16
2023-03,GAP_DOMESTIC_R23,tightening,2,-4.789101283616458e-42,9.297965635411242e-42
2023-03,GAP_DOMESTIC_R23,tightening,3,-7.922886935547733e-32,1.5382161724577804e-31
2023-03,GAP_DOMESTIC_R23,tightening,4,-5.823456076534808e-20,1.1306149373825567e-19
2023-03,GAP_IMPORTED_R23,intercept,1,0.03942292715013794,0.03942292715013794
2023-03,GAP_IMPORTED_R23,intercept,2,0.071784238395825,0.071784238395825
2023-03,GAP_IMPORTED_R23,intercept,3,0.0978755429252903,0.0978755429252903
2023-03,GAP_IMPORTED_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-03,GAP_IMPORTED_R23,import_gap,1,-6.028367233186016e-16,1.0195520428150882e-15
2023-03,GAP_IMPORTED_R23,import_gap,2,-3.492652951639332e-22,5.906974996621194e-22
2023-03,GAP_IMPORTED_R23,import_gap,3,-6.44182568467836e-13,1.0894785075662072e-12
2023-03,GAP_IMPORTED_R23,import_gap,4,-2.6862296606016247e-18,4.5431056735563646e-18
2023-03,GAP_IMPORTED_R23,ppi_gap,1,0.006973287938546173,0.012356705698883997
2023-03,GAP_IMPORTED_R23,ppi_gap,2,1.3435291208146955e-16,2.380741207030774e-16
2023-03,GAP_IMPORTED_R23,ppi_gap,3,4.5998416031096446e-12,8.150945357773181e-12
2023-03,GAP_IMPORTED_R23,ppi_gap,4,3.365582233630636e-18,5.963830768622583e-18
2023-03,GAP_IMPORTED_R23,fx_news,1,-4.5684552367026045e-20,7.893252653529709e-20
2023-03,GAP_IMPORTED_R23,fx_news,2,-6.455004969913761e-31,1.1152781950884208e-30
2023-03,GAP_IMPORTED_R23,fx_news,3,-2.6055313071526075e-21,4.5017660978289795e-21
2023-03,GAP_IMPORTED_R23,fx_news,4,-5e-324,5e-324
2023-03,GAP_JOINT_R23,intercept,1,0.03942292715013795,0.03942292715013795
2023-03,GAP_JOINT_R23,intercept,2,0.07178423839582501,0.07178423839582501
2023-03,GAP_JOINT_R23,intercept,3,0.0978755429252903,0.0978755429252903
2023-03,GAP_JOINT_R23,intercept,4,0.11237985979880002,0.11237985979880002
2023-03,GAP_JOINT_R23,ulc_gap,1,-1e-323,5e-324
2023-03,GAP_JOINT_R23,ulc_gap,2,-1.6380652157984522e-18,6.657775432126565e-19
2023-03,GAP_JOINT_R23,ulc_gap,3,-0.025475361391808532,0.0103542419168125
2023-03,GAP_JOINT_R23,ulc_gap,4,-0.05429760267994154,0.02206879443256327
2023-03,GAP_JOINT_R23,tightening,1,-1.8474709646878444e-27,3.586836135801244e-27
2023-03,GAP_JOINT_R23,tightening,2,-8.67047415417857e-31,1.6833590678916635e-30
2023-03,GAP_JOINT_R23,tightening,3,-9.842692322408766e-24,1.9109434015681186e-23
2023-03,GAP_JOINT_R23,tightening,4,-2.719590813323478e-27,5.280043253870537e-27
2023-03,GAP_JOINT_R23,import_gap,1,-3.547976468002632e-16,6.000541300633676e-16
2023-03,GAP_JOINT_R23,import_gap,2,-8.493015104156575e-22,1.436387427002499e-21
2023-03,GAP_JOINT_R23,import_gap,3,-8.883986407983743e-21,1.5025107363630663e-20
2023-03,GAP_JOINT_R23,import_gap,4,-5.393426837103566e-20,9.121672812617425e-20
2023-03,GAP_JOINT_R23,ppi_gap,1,0.006973287938546356,0.012356705698884321
2023-03,GAP_JOINT_R23,ppi_gap,2,2.953073005181005e-16,5.232862080831885e-16
2023-03,GAP_JOINT_R23,ppi_gap,3,1.9673482341419575e-19,3.486152206928595e-19
2023-03,GAP_JOINT_R23,ppi_gap,4,7.209198674479188e-20,1.2774740858312558e-19
2023-03,GAP_JOINT_R23,fx_news,1,-4.840872591108025e-25,8.363927946187306e-25
2023-03,GAP_JOINT_R23,fx_news,2,-1.4420557276129703e-29,2.491544648850363e-29
2023-03,GAP_JOINT_R23,fx_news,3,-5e-324,5e-324
2023-03,GAP_JOINT_R23,fx_news,4,-5.611837392675513e-30,9.695979952927091e-30
2023-03,GAP_FREE_R23,intercept,1,0.03942292715013794,0.03942292715013794
2023-03,GAP_FREE_R23,intercept,2,0.071784238395825,0.071784238395825
2023-03,GAP_FREE_R23,intercept,3,0.09787554292529031,0.09787554292529031
2023-03,GAP_FREE_R23,intercept,4,0.11237985979880004,0.11237985979880004
2023-03,GAP_FREE_R23,ulc_gap,1,0.07546361455354758,-0.030671538235990208
2023-03,GAP_FREE_R23,ulc_gap,2,0.07307351953763902,-0.02970010463713879
2023-03,GAP_FREE_R23,ulc_gap,3,0.04520061317620919,-0.01837140115175054
2023-03,GAP_FREE_R23,ulc_gap,4,0.024545361560290777,-0.009976251469884984
2023-03,GAP_FREE_R23,tightening,1,0.01872412376970974,-0.036352594997214244
2023-03,GAP_FREE_R23,tightening,2,0.037777709257398054,-0.07334483479426349
2023-03,GAP_FREE_R23,tightening,3,0.05587220679347185,-0.10847502025432139
2023-03,GAP_FREE_R23,tightening,4,0.0739884245104724,-0.14364737510773556
2023-03,GAP_FREE_R23,import_gap,1,0.031870866068927146,-0.05390183668304417
2023-03,GAP_FREE_R23,import_gap,2,0.04947962147492789,-0.08368277379448659
2023-03,GAP_FREE_R23,import_gap,3,0.04623504020913503,-0.0781953518613832
2023-03,GAP_FREE_R23,import_gap,4,0.03749576090985734,-0.06341498145982567
2023-03,GAP_FREE_R23,ppi_gap,1,0.029149300414636665,0.05165272533219339
2023-03,GAP_FREE_R23,ppi_gap,2,0.027329188419272465,0.04842747657379881
2023-03,GAP_FREE_R23,ppi_gap,3,0.004481323761735061,0.007940931071995951
2023-03,GAP_FREE_R23,ppi_gap,4,-0.02421695254640154,-0.04291257699049075
2023-03,GAP_FREE_R23,fx_news,1,0.01700565463530177,-0.02938190736700515
2023-03,GAP_FREE_R23,fx_news,2,0.02049459795125813,-0.035410008696627526
2023-03,GAP_FREE_R23,fx_news,3,0.03508486881852989,-0.06061868171011927
2023-03,GAP_FREE_R23,fx_news,4,0.028030739565657447,-0.04843074912488826
2023-03,GAP_ENET_R23,intercept,1,0.03817434812452913,0.03817434812452913
2023-03,GAP_ENET_R23,intercept,2,0.07359468879145024,0.07359468879145024
2023-03,GAP_ENET_R23,intercept,3,0.10215233554011877,0.10215233554011877
2023-03,GAP_ENET_R23,intercept,4,0.11802770724246767,0.11802770724246767
2023-03,GAP_ENET_R23,ulc_gap,1,0.06778481833151499,-0.02755055743850497
2023-03,GAP_ENET_R23,ulc_gap,2,0.07023714238418091,-0.02854728349507371
2023-03,GAP_ENET_R23,ulc_gap,3,0.03922899172360376,-0.015944286882204377
2023-03,GAP_ENET_R23,ulc_gap,4,0.022662063079613107,-0.00921080097163328
2023-03,GAP_ENET_R23,tightening,1,0.01745855609671946,-0.0338955150492485
2023-03,GAP_ENET_R23,tightening,2,0.03884335933652979,-0.0754137778439828
2023-03,GAP_ENET_R23,tightening,3,0.05901333235330726,-0.11457346666049277
2023-03,GAP_ENET_R23,tightening,4,0.07861622097253196,-0.15263216994160353
2023-03,GAP_ENET_R23,import_gap,1,0.030683527753935392,-0.05189374202368367
2023-03,GAP_ENET_R23,import_gap,2,0.05484249983201323,-0.09275278126555678
2023-03,GAP_ENET_R23,import_gap,3,0.044763242922674355,-0.07570616387402891
2023-03,GAP_ENET_R23,import_gap,4,0.04147596021939997,-0.07014652282067059
2023-03,GAP_ENET_R23,ppi_gap,1,0.028106864590572208,0.049805523151320356
2023-03,GAP_ENET_R23,ppi_gap,2,0.03097197124009901,0.05488250835200595
2023-03,GAP_ENET_R23,ppi_gap,3,0.0,0.0
2023-03,GAP_ENET_R23,ppi_gap,4,-0.022044819045828414,-0.03906354413227429
2023-03,GAP_ENET_R23,fx_news,1,0.015670218400466215,-0.027074576976734398
2023-03,GAP_ENET_R23,fx_news,2,0.020270945981527153,-0.035023588908738704
2023-03,GAP_ENET_R23,fx_news,3,0.03484580782342072,-0.060205638627450736
2023-03,GAP_ENET_R23,fx_news,4,0.027924942873994434,-0.04824795647968627
2023-04,GAP_CALIBRATION_R23,intercept,1,0.026943948131534147,0.026943948131534147
2023-04,GAP_CALIBRATION_R23,intercept,2,0.04216982477350659,0.04216982477350659
2023-04,GAP_CALIBRATION_R23,intercept,3,0.051315564759096446,0.051315564759096446
2023-04,GAP_CALIBRATION_R23,intercept,4,0.05684020177317162,0.05684020177317162
2023-04,GAP_DOMESTIC_R23,intercept,1,0.04898899660278921,0.04898899660278921
2023-04,GAP_DOMESTIC_R23,intercept,2,0.07667240867910287,0.07667240867910287
2023-04,GAP_DOMESTIC_R23,intercept,3,0.0933010268347208,0.0933010268347208
2023-04,GAP_DOMESTIC_R23,intercept,4,0.10334582140576655,0.10334582140576655
2023-04,GAP_DOMESTIC_R23,ulc_gap,1,-7.138865631640024e-11,2.967934384544335e-11
2023-04,GAP_DOMESTIC_R23,ulc_gap,2,-3.674765618126144e-10,1.5277585818171983e-10
2023-04,GAP_DOMESTIC_R23,ulc_gap,3,-0.05043002119203462,0.020965935154427948
2023-04,GAP_DOMESTIC_R23,ulc_gap,4,-0.08396059163003083,0.0349060396572007
2023-04,GAP_DOMESTIC_R23,tightening,1,-1.893096411771425e-23,1.778236368597273e-23
2023-04,GAP_DOMESTIC_R23,tightening,2,-3.8770474409245535e-22,3.6418149225573914e-22
2023-04,GAP_DOMESTIC_R23,tightening,3,-2.6961324650368628e-30,2.5325497286206055e-30
2023-04,GAP_DOMESTIC_R23,tightening,4,-5.0026105720814894e-24,4.699086640220523e-24
2023-04,GAP_IMPORTED_R23,intercept,1,0.04898899660278935,0.04898899660278935
2023-04,GAP_IMPORTED_R23,intercept,2,0.07667240867910287,0.07667240867910287
2023-04,GAP_IMPORTED_R23,intercept,3,0.0933010268347208,0.0933010268347208
2023-04,GAP_IMPORTED_R23,intercept,4,0.10334582140576656,0.10334582140576656
2023-04,GAP_IMPORTED_R23,import_gap,1,-9.027223494206578e-14,8.334140342880372e-14
2023-04,GAP_IMPORTED_R23,import_gap,2,-5.356210803295103e-18,4.944976998670936e-18
2023-04,GAP_IMPORTED_R23,import_gap,3,-5.324614637017561e-12,4.915806691297576e-12
2023-04,GAP_IMPORTED_R23,import_gap,4,-1.891818173144317e-18,1.746570046517062e-18
2023-04,GAP_IMPORTED_R23,ppi_gap,1,0.007375740811285149,0.02302606380261084
2023-04,GAP_IMPORTED_R23,ppi_gap,2,0.0021119257289343653,0.006593146075091667
2023-04,GAP_IMPORTED_R23,ppi_gap,3,4.497455690912021e-12,1.4040447507307586e-11
2023-04,GAP_IMPORTED_R23,ppi_gap,4,2.818422683637077e-19,8.79873387590545e-19
2023-04,GAP_IMPORTED_R23,fx_news,1,-1.0490562043029291e-11,1.559112895400676e-11
2023-04,GAP_IMPORTED_R23,fx_news,2,-1.9261850181455146e-23,2.862706391135417e-23
2023-04,GAP_IMPORTED_R23,fx_news,3,-1.6160651331819008e-17,2.401804573116786e-17
2023-04,GAP_IMPORTED_R23,fx_news,4,-3.190829592326041e-23,4.74222786540525e-23
2023-04,GAP_JOINT_R23,intercept,1,0.04898899660278935,0.04898899660278935
2023-04,GAP_JOINT_R23,intercept,2,0.07667240867910287,0.07667240867910287
2023-04,GAP_JOINT_R23,intercept,3,0.09330102683472079,0.09330102683472079
2023-04,GAP_JOINT_R23,intercept,4,0.10334582140576656,0.10334582140576656
2023-04,GAP_JOINT_R23,ulc_gap,1,-7.0971390425412705e-44,2.950586841541555e-44
2023-04,GAP_JOINT_R23,ulc_gap,2,-5.621297507505074e-11,2.3370158536580993e-11
2023-04,GAP_JOINT_R23,ulc_gap,3,-0.05043002119138205,0.020965935154156644
2023-04,GAP_JOINT_R23,ulc_gap,4,-0.08396059163003082,0.034906039657200696
2023-04,GAP_JOINT_R23,tightening,1,-3.0575862093197197e-25,2.8720729508150815e-25
2023-04,GAP_JOINT_R23,tightening,2,-2.812370782974487e-21,2.6417355065323823e-21
2023-04,GAP_JOINT_R23,tightening,3,-3.800063703099367e-18,3.569502027376735e-18
2023-04,GAP_JOINT_R23,tightening,4,-5e-324,5e-324
2023-04,GAP_JOINT_R23,import_gap,1,-6.290222891989451e-26,5.807278439875e-26
2023-04,GAP_JOINT_R23,import_gap,2,-8.749712347040314e-27,8.077935669463161e-27
2023-04,GAP_JOINT_R23,import_gap,3,-7.035481222006878e-13,6.495318070006236e-13
2023-04,GAP_JOINT_R23,import_gap,4,-1.2178297629882879e-20,1.1243284455065104e-20
2023-04,GAP_JOINT_R23,ppi_gap,1,0.007375740812089705,0.023026063805122555
2023-04,GAP_JOINT_R23,ppi_gap,2,0.002111925727835046,0.006593146071659739
2023-04,GAP_JOINT_R23,ppi_gap,3,4.86937271592181e-13,1.5201522084935057e-12
2023-04,GAP_JOINT_R23,ppi_gap,4,1.6281229393559695e-21,5.0827792948940034e-21
2023-04,GAP_JOINT_R23,fx_news,1,-1.3176180285672008e-20,1.958250903169272e-20
2023-04,GAP_JOINT_R23,fx_news,2,-1.739114102327541e-23,2.5846806037563504e-23
2023-04,GAP_JOINT_R23,fx_news,3,-4.270264645911252e-18,6.346489967749429e-18
2023-04,GAP_JOINT_R23,fx_news,4,-2.8841271721671385e-24,4.286405101706824e-24
2023-04,GAP_FREE_R23,intercept,1,0.04898899660278935,0.04898899660278935
2023-04,GAP_FREE_R23,intercept,2,0.07667240867910288,0.07667240867910288
2023-04,GAP_FREE_R23,intercept,3,0.09330102683472082,0.09330102683472082
2023-04,GAP_FREE_R23,intercept,4,0.10334582140576659,0.10334582140576659
2023-04,GAP_FREE_R23,ulc_gap,1,0.09716498410883166,-0.04039567519413522
2023-04,GAP_FREE_R23,ulc_gap,2,0.06912761177047988,-0.02873933009548826
2023-04,GAP_FREE_R23,ulc_gap,3,0.024452295201597002,-0.01016587388733018
2023-04,GAP_FREE_R23,ulc_gap,4,0.0026223968195565176,-0.0010902434773651104
2023-04,GAP_FREE_R23,tightening,1,0.036461171678877094,-0.03424895906932636
2023-04,GAP_FREE_R23,tightening,2,0.07552974894428205,-0.07094712432425261
2023-04,GAP_FREE_R23,tightening,3,0.11468796789243345,-0.10772949242242066
2023-04,GAP_FREE_R23,tightening,4,0.15440622115988048,-0.14503791581710804
2023-04,GAP_FREE_R23,import_gap,1,0.06673253619778219,-0.061609012169200006
2023-04,GAP_FREE_R23,import_gap,2,0.08147983069295191,-0.0752240536134945
2023-04,GAP_FREE_R23,import_gap,3,0.06761710185287734,-0.06242566352570914
2023-04,GAP_FREE_R23,import_gap,4,0.05413251981417736,-0.049976387261779984
2023-04,GAP_FREE_R23,ppi_gap,1,0.022638193814695916,0.07067337485008945
2023-04,GAP_FREE_R23,ppi_gap,2,0.018203159426663444,0.056827798195693
2023-04,GAP_FREE_R23,ppi_gap,3,0.0008927416392849954,0.002787018480092437
2023-04,GAP_FREE_R23,ppi_gap,4,-0.017798745674642145,-0.05556527323786803
2023-04,GAP_FREE_R23,fx_news,1,0.01609172457503119,-0.023915606419617878
2023-04,GAP_FREE_R23,fx_news,2,0.028692926507136764,-0.04264357957235133
2023-04,GAP_FREE_R23,fx_news,3,0.04777899825986606,-0.0710094006505421
2023-04,GAP_FREE_R23,fx_news,4,0.03644802066256289,-0.05416924164191174
2023-04,GAP_ENET_R23,intercept,1,0.04864467289857539,0.04864467289857539
2023-04,GAP_ENET_R23,intercept,2,0.0789449249224012,0.0789449249224012
2023-04,GAP_ENET_R23,intercept,3,0.09714540250566456,0.09714540250566456
2023-04,GAP_ENET_R23,intercept,4,0.10813970502123708,0.10813970502123708
2023-04,GAP_ENET_R23,ulc_gap,1,0.09363406017713288,-0.03892771780610804
2023-04,GAP_ENET_R23,ulc_gap,2,0.06582033006441879,-0.027364350427669774
2023-04,GAP_ENET_R23,ulc_gap,3,0.018009413699599203,-0.0074872901273875
2023-04,GAP_ENET_R23,ulc_gap,4,0.0,-0.0
2023-04,GAP_ENET_R23,tightening,1,0.03377817551301082,-0.031728748619777154
2023-04,GAP_ENET_R23,tightening,2,0.07712442311105222,-0.07244504465296943
2023-04,GAP_ENET_R23,tightening,3,0.11994798128099513,-0.11267036445022012
2023-04,GAP_ENET_R23,tightening,4,0.16426967926591343,-0.15430292726355155
2023-04,GAP_ENET_R23,import_gap,1,0.07304671867686878,-0.0674384106509188
2023-04,GAP_ENET_R23,import_gap,2,0.08962504847856008,-0.0827439060013466
2023-04,GAP_ENET_R23,import_gap,3,0.06773028128999195,-0.06253015338501601
2023-04,GAP_ENET_R23,import_gap,4,0.05251765886139225,-0.04848551049071235
2023-04,GAP_ENET_R23,ppi_gap,1,0.02478779943423852,0.07738415244009189
2023-04,GAP_ENET_R23,ppi_gap,2,0.020114355371144737,0.06279429307164967
2023-04,GAP_ENET_R23,ppi_gap,3,0.0,0.0
2023-04,GAP_ENET_R23,ppi_gap,4,-0.019213847464243573,-0.059983029355964834
2023-04,GAP_ENET_R23,fx_news,1,0.015275279475218383,-0.022702201381562103
2023-04,GAP_ENET_R23,fx_news,2,0.028776107096435754,-0.04276720300538679
2023-04,GAP_ENET_R23,fx_news,3,0.04835473740069635,-0.0718650672155684
2023-04,GAP_ENET_R23,fx_news,4,0.035501327237651766,-0.0527622608522116
2023-05,GAP_CALIBRATION_R23,intercept,1,0.026943948131534147,0.026943948131534147
2023-05,GAP_CALIBRATION_R23,intercept,2,0.04216982477350659,0.04216982477350659
2023-05,GAP_CALIBRATION_R23,intercept,3,0.051315564759096446,0.051315564759096446
2023-05,GAP_CALIBRATION_R23,intercept,4,0.05684020177317162,0.05684020177317162
2023-05,GAP_DOMESTIC_R23,intercept,1,0.04898899660278921,0.04898899660278921
2023-05,GAP_DOMESTIC_R23,intercept,2,0.07667240867910287,0.07667240867910287
2023-05,GAP_DOMESTIC_R23,intercept,3,0.0933010268347208,0.0933010268347208
2023-05,GAP_DOMESTIC_R23,intercept,4,0.10334582140576655,0.10334582140576655
