sample,model,h,n,unit,total_mae_log,total_rmse_log,total_bias_log,core_effect_mae_log,core_effect_rmse_log,core_effect_bias_log,retained_mae_log,retained_rmse_log,retained_bias_log,core_cumulative_mae_log,core_cumulative_rmse_log,core_cumulative_bias_log,total_mse_log,core_effect_mse_log,retained_mse_log,twice_core_retained_cross_moment,squared_identity_residual
full,STABLE_LOCAL_CORE_R14B,2,86,annual_log_pp,0.7241493504323113,1.1167655421106042,-0.177231059367395,0.2881199546584942,0.3890774974796645,-0.005732185675775417,0.5705708479606019,1.0077265764346397,-0.17149887369161956,0.5224411894934649,0.7032430386708078,-0.008168097533304297,1.2471652760455916,0.15138129904503836,1.0155128528526798,0.08027112414787338,1.3877787807814457e-16
full,STABLE_LOCAL_CORE_R14B,3,84,annual_log_pp,0.9441881164001733,1.3795383493843199,-0.2991496602673194,0.4168038887002329,0.5782613683682117,-0.005877272210728363,0.6839145905414342,1.1618876691837123,-0.29327238805659095,0.7557428280398392,1.0453943968556545,-0.007760952220562927,1.9031260574220135,0.33438621014707665,1.3499829558011596,0.21875689147377717,2.7755575615628914e-17
full,STABLE_LOCAL_CORE_R14B,4,83,annual_log_pp,1.1300605221685163,1.682197121826501,-0.4211209961926425,0.5545660404489862,0.7806027214691386,-0.005304350949743341,0.7990821800615518,1.3453023508171673,-0.41581664524289896,1.005280866625651,1.4116737535967532,-0.006799683832683355,2.8297871566813644,0.6093406087650255,1.8098384151141969,0.41060813280214203,0.0
full,STABLE_LOCAL_CORE_R14B,5,82,annual_log_pp,1.3144559103169722,2.021615843770719,-0.5514884494031594,0.7049371172858903,0.9979456400605778,-0.008175603160765117,0.9516014563106252,1.551081503420013,-0.5433128462423944,1.277027509762416,1.804219327441924,-0.011776710425582652,4.086930619784796,0.9958955005159165,2.4058538302516874,0.6851812890171911,4.440892098500626e-16
full,STABLE_LOCAL_CORE_R14B,6,81,annual_log_pp,1.4934942217931728,2.3790210639950384,-0.6731692514595228,0.8563874133228199,1.2270049989470286,-0.007870758465129309,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.5513898144143379,2.218693102920843,-0.011012501583214129,5.659741222932085,1.5055412674409978,3.04537830444689,1.1088216510441966,8.881784197001252e-16
full,STABLE_LOCAL_CORE_R14B,7,80,annual_log_pp,1.7367879649533884,2.77318453715499,-0.7979974108334732,1.0219708605903683,1.467837580037982,-0.007075795027711667,1.221492414029364,1.9518343003176963,-0.7909216158057615,1.8513725723597545,2.6542557211265527,-0.010049058636346512,7.690552477115537,2.154547161371759,3.8096571358966713,1.726348179847107,-1.1102230246251565e-15
full,STABLE_LOCAL_CORE_R14B,8,79,annual_log_pp,1.974531082141556,3.185190410237184,-0.9259035181799635,1.2077626588240014,1.7165946840080046,-0.00673488998163446,1.3497006776912919,2.1579812460846832,-0.9191686281983288,2.1868014115010403,3.103851481309952,-0.010056052378269112,10.14543794946692,2.9466973091645414,4.656883058453203,2.541857581849176,0.0
full,STABLE_LOCAL_CORE_R14B,9,78,annual_log_pp,2.2188654934168066,3.646011560297939,-1.0587141756972396,1.3837430291733117,1.971487924133077,-0.001776738830152434,1.5078474577050425,2.411820719103458,-1.0569374368670874,2.504508957921604,3.5647695777699293,-0.003389151672729165,13.29340029782621,3.8867646350025487,5.816879181096723,3.589756481726939,-1.3322676295501878e-15
full,STABLE_LOCAL_CORE_R14B,10,77,annual_log_pp,2.5144538241427274,4.109430597458759,-1.1929378600233276,1.5613404338510561,2.230934963629112,0.005714063986186721,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.827045184604951,4.034569681408878,0.006538031342432076,16.88741983533025,4.977070811942827,7.135044120369782,4.77530490301764,-8.881784197001252e-16
full,STABLE_LOCAL_CORE_R14B,11,76,annual_log_pp,2.835791666803669,4.57278591751297,-1.3368407735387338,1.747727722097852,2.4939974174172908,0.010636710478250561,1.8465462587399704,2.935766960364673,-1.3474774840169845,3.1646450985762384,4.511610274729414,0.011414122680574545,20.910371047404936,6.220023118084115,8.618727645568832,6.071620283751994,-3.552713678800501e-15
full,STABLE_LOCAL_CORE_R14B,12,75,annual_log_pp,3.1178070370877315,4.94163010077471,-1.4642781857684224,1.952730366392166,2.771044460338969,0.0133798079183745,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.5378303817904864,5.014212105585778,0.01272581657006004,24.419708052882672,7.678687401175289,9.631209567951302,7.109811083756085,-3.552713678800501e-15
full,STATE_FAST_R15,1,88,annual_log_pp,0.4657222495775336,0.7653596881074928,-0.0970479245233674,0.13583284500785453,0.1741193307060363,-0.0021192881058274826,0.41347537987441174,0.7218396532242669,-0.09492863641753992,0.2478805122469705,0.31765657150158044,-0.0025577352976292435,0.5857754521799986,0.030317541325518036,0.5210524849669299,0.03440542588755061,7.632783294297951e-17
full,STATE_FAST_R15,2,86,annual_log_pp,0.7080468968296184,1.0935193713542115,-0.17729163938401626,0.2388088683340631,0.315736401989283,-0.005792765692396742,0.5705708479606019,1.0077265764346397,-0.17149887369161948,0.43422287807503934,0.5711417488423787,-0.007832933942105325,1.19578461552691,0.0996894755411381,1.0155128528526798,0.08058228713309243,-3.0531133177191805e-16
full,STATE_FAST_R15,3,84,annual_log_pp,0.8931381013374219,1.3090558978927835,-0.298945167944747,0.33616956974166984,0.4530353125018011,-0.005672779888156084,0.6839145905414343,1.1618876691837121,-0.29327238805659084,0.6118143485368274,0.8213825884343018,-0.006841261747163955,1.7136273438078815,0.2052409943736046,1.3499829558011593,0.15840339363311737,1.3877787807814457e-16
full,STATE_FAST_R15,4,83,annual_log_pp,1.059645202699232,1.5396658339410023,-0.42360098613243136,0.4342317844148662,0.6020342662443477,-0.007784340889532371,0.7990821800615517,1.3453023508171673,-0.41581664524289896,0.7899394970946951,1.09319064406253,-0.010671574117439402,2.3705708802052423,0.36244525773237013,1.8098384151141966,0.1982872073586752,2.498001805406602e-16
full,STATE_FAST_R15,5,82,annual_log_pp,1.2294969550667385,1.7980560351817554,-0.5555381218739953,0.5622514325112898,0.7738196064348025,-0.012225275631601067,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.021744861210907,1.4033850951195135,-0.01834826214567036,3.233005505653534,0.5987967833029126,2.4058538302516874,0.22835489209893328,4.996003610813204e-16
full,STATE_FAST_R15,6,81,annual_log_pp,1.3895328297996639,2.0762181012945216,-0.6767243104690314,0.6992694684003881,0.9691665001323616,-0.011425817474637924,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.270482944866636,1.7578133542553755,-0.01650232314848124,4.310681604143029,0.9392837049788109,3.04537830444689,0.32601959471732866,-7.771561172376096e-16
full,STATE_FAST_R15,7,80,annual_log_pp,1.594484317306727,2.408876065530694,-0.8022870319109536,0.8666998587932611,1.181741644734989,-0.01136541610519216,1.221492414029364,1.9518343003176961,-0.7909216158057614,1.5750000504306338,2.1437754049380695,-0.01673920362111973,5.802683899086635,1.396513314900957,3.8096571358966704,0.5965134482890073,1.1102230246251565e-15
full,STATE_FAST_R15,8,79,annual_log_pp,1.836855564226477,2.7927465688429023,-0.9280199852202211,1.0293607711185933,1.403288298479587,-0.008851357021891925,1.3497006776912917,2.1579812460846832,-0.9191686281983288,1.8701071269080678,2.5446410547574967,-0.012465875694515018,7.799433397783803,1.9692180486497342,4.656883058453203,1.1733322906808668,-1.3322676295501878e-15
full,STATE_FAST_R15,9,78,annual_log_pp,2.0746216395920865,3.232072023223231,-1.0591960149714628,1.1861359084716299,1.6322162451963598,-0.0022585781043757513,1.5078474577050425,2.411820719103458,-1.0569374368670872,2.154019017807008,2.958435293149666,-0.0024785767013807266,10.44628956330231,2.664129871082903,5.816879181096723,1.9652805111226839,6.661338147750939e-16
full,STATE_FAST_R15,10,77,annual_log_pp,2.296203666702292,3.6770608559462117,-1.1928345715071846,1.3362670185259686,1.8623858094056562,0.005817352502329919,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.4255803950052974,3.374332586076275,0.008764945517110946,13.520776538331885,3.468480903075561,7.135044120369782,2.917251514886541,1.3322676295501878e-15
full,STATE_FAST_R15,11,76,annual_log_pp,2.5716740708255448,4.102643347846426,-1.3409908909265709,1.4879995788158868,2.0986070841347426,0.006486593090413755,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.7004659603394323,3.801231550995703,0.005803517846751376,16.831682439628533,4.404151693580527,8.618727645568834,3.808803100479171,1.7763568394002505e-15
full,STATE_FAST_R15,12,75,annual_log_pp,2.799259031928891,4.450743628070207,-1.4701656660659297,1.6783842292778848,2.3624435075996137,0.0074923276208670704,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.045111518494906,4.278484676610996,0.004065149672115985,19.809118842807546,5.5811393265995655,9.631209567951302,4.596769948256676,2.6645352591003757e-15
full,TRANSMISSION_BOTH_R16,1,88,annual_log_pp,0.47112883674556977,0.7755633796999223,-0.10513632453143354,0.14764502562640616,0.1904870279991533,-0.010207688113893658,0.41347537987441174,0.7218396532242669,-0.0949286364175399,0.26909179114475584,0.3464091249880318,-0.017168495380823722,0.6014985559315659,0.03628530783595021,0.5210524849669299,0.04416076312868571,6.938893903907228e-17
full,TRANSMISSION_BOTH_R16,2,86,annual_log_pp,0.7246146746991342,1.1173546170541218,-0.19401671182837746,0.26527583610288147,0.35577095474422193,-0.0225178381367579,0.5705708479606019,1.00772657643464,-0.17149887369161954,0.4817974164756299,0.6430690135947549,-0.03812647335311975,1.2484813402521633,0.1265729722396152,1.01551285285268,0.1063955151598687,-5.828670879282072e-16
full,TRANSMISSION_BOTH_R16,3,84,annual_log_pp,0.9367188590073651,1.373727226217634,-0.3250529639496608,0.38554948794163363,0.519782871811902,-0.031780575893069894,0.6839145905414343,1.1618876691837123,-0.29327238805659095,0.7004172466194695,0.9402860237383047,-0.05404069460185834,1.8871264920515947,0.27017423382902817,1.3499829558011598,0.26696930242140643,1.6653345369377348e-16
full,TRANSMISSION_BOTH_R16,4,83,annual_log_pp,1.1037894936230719,1.6449769094943412,-0.4398778674643722,0.4946039142004959,0.6916424992663465,-0.024061222221473187,0.7990821800615517,1.3453023508171673,-0.4158166452428991,0.8984569243165221,1.252459913741544,-0.04075470017395392,2.7059490327695537,0.4783693467913981,1.8098384151141969,0.417741270863959,-2.7755575615628914e-16
full,TRANSMISSION_BOTH_R16,5,82,annual_log_pp,1.270157687833946,1.9495383484450528,-0.5617108702679554,0.651367081877981,0.9040819547646073,-0.018398024025561125,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.181318093119326,1.6341250888636207,-0.0307593287605872,3.800699772057864,0.8173641809309935,2.4058538302516874,0.5774817608751831,-1.1102230246251565e-16
full,TRANSMISSION_BOTH_R16,6,81,annual_log_pp,1.4149760144527652,2.2894562751433507,-0.6724492388606883,0.8107692290088206,1.1460022987745742,-0.007150745866294711,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.4692153602024034,2.0694846886412095,-0.010634202785307221,5.241610035793266,1.3133212687966083,3.04537830444689,0.8829104625497677,0.0
full,TRANSMISSION_BOTH_R16,7,80,annual_log_pp,1.631024939928753,2.6891454940020076,-0.8250073921268115,0.9821344358835937,1.3800780506468227,-0.03408577632105014,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.7796722326078693,2.492130289197351,-0.0588080737323007,7.2315034879113025,1.9046154258771342,3.8096571358966713,1.5172309261374974,-4.440892098500626e-16
full,TRANSMISSION_BOTH_R16,8,79,annual_log_pp,1.9060967164835219,3.1236205965704156,-0.9784624444197667,1.1625752513689107,1.6239299758259398,-0.05929381622143762,1.3497006776912917,2.1579812460846837,-0.9191686281983288,2.105394750821837,2.9315939396346398,-0.10375663330956418,9.757005631318918,2.6371485663860375,4.656883058453204,2.462974006479677,4.440892098500626e-16
full,TRANSMISSION_BOTH_R16,9,78,annual_log_pp,2.2107560983454597,3.590025790477272,-1.1382702802119453,1.337962533123239,1.8734187435199081,-0.0813328433448579,1.5078474577050425,2.411820719103458,-1.0569374368670872,2.421852287650254,3.3815778905749148,-0.1446804091450519,12.88828517629196,3.5096977885717116,5.816879181096723,3.5617082066235275,-1.7763568394002505e-15
full,TRANSMISSION_BOTH_R16,10,77,annual_log_pp,2.4557753045336628,4.010799950907667,-1.2758333964167987,1.469200566303667,2.055280874458397,-0.07718147240728414,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.660177269848943,3.711946556748335,-0.1393388806718642,16.08651624620094,4.224179472914472,7.135044120369783,4.7272926529166845,8.881784197001252e-16
full,TRANSMISSION_BOTH_R16,11,76,annual_log_pp,2.7286942084852996,4.43049067114557,-1.4294520785775104,1.5934491309258885,2.235792136738764,-0.08197459456052585,1.8465462587399704,2.935766960364673,-1.347477484016985,2.8853872385920405,4.040476614662753,-0.15103376626324594,19.629247587107926,4.998766478702888,8.618727645568834,6.011753462836204,1.7763568394002505e-15
full,TRANSMISSION_BOTH_R16,12,75,annual_log_pp,2.983527725661414,4.771159816040466,-1.5654392051819441,1.7577933522889528,2.4388373918390482,-0.08778121149514766,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.1833887101119362,4.410187022449128,-0.16399279408882414,22.763965990199292,5.947927823832291,9.631209567951302,7.184828598415699,0.0
full,TRANSMISSION_GOODS_R16,1,88,annual_log_pp,0.468639529440102,0.7736977426235393,-0.10506815973996808,0.1452644020383546,0.18719326152165047,-0.010139523322428167,0.41347537987441174,0.7218396532242669,-0.09492863641753989,0.2647060206710832,0.3402083934159316,-0.017110166676530272,0.5986081969407604,0.035041317159113024,0.5210524849669299,0.04251439481471744,-2.7755575615628914e-17
full,TRANSMISSION_GOODS_R16,2,86,annual_log_pp,0.719581528377104,1.112872279533306,-0.19403179948644478,0.25881245175429873,0.34936815317320413,-0.022532925794825177,0.5705708479606019,1.00772657643464,-0.17149887369161956,0.4699393828317245,0.6311146313759954,-0.0382868010248825,1.2384847105536567,0.12205810645165543,1.01551285285268,0.10091375124932185,-6.245004513516506e-16
full,TRANSMISSION_GOODS_R16,3,84,annual_log_pp,0.9301607344796265,1.3660702874334258,-0.3252927537301192,0.3768993796464229,0.5108547471512394,-0.032020365673528325,0.6839145905414343,1.1618876691837121,-0.29327238805659095,0.6846561118998251,0.9237151211737809,-0.05468249189615544,1.8661480302084428,0.2609725726869567,1.3499829558011593,0.25519250172032604,6.661338147750939e-16
full,TRANSMISSION_GOODS_R16,4,83,annual_log_pp,1.0898998800427535,1.618088930007159,-0.4296865618151472,0.47880611538406914,0.6715973048490248,-0.013869916572248186,0.7990821800615518,1.3453023508171673,-0.41581664524289896,0.8698570780653635,1.2163798868209295,-0.022765813258777096,2.618211785411713,0.451042939880474,1.8098384151141969,0.35733043041704227,-1.1102230246251565e-16
full,TRANSMISSION_GOODS_R16,5,82,annual_log_pp,1.2453633394357344,1.902104515245172,-0.5408779637926497,0.627595756166999,0.8734800961787709,0.0024348824497444515,0.9516014563106252,1.551081503420013,-0.5433128462423943,1.1388676338214074,1.5795885098092948,0.006228866379101798,3.618001586916071,0.7629674784204747,2.4058538302516874,0.4491802782439087,2.220446049250313e-16
full,TRANSMISSION_GOODS_R16,6,81,annual_log_pp,1.3811515053878187,2.2195114965256373,-0.6407863761452264,0.7802771257894452,1.1057551796209595,0.02451211684916708,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.4149051326540796,1.9978886773383777,0.0456960342560667,4.926231283209473,1.2226945172585804,3.04537830444689,0.6581584615040031,-3.3306690738754696e-16
full,TRANSMISSION_GOODS_R16,7,80,annual_log_pp,1.582034850212475,2.609632092610472,-0.7811672645114662,0.9463809387248647,1.3383128851981834,0.009754351294295213,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.71567323565696,2.417743389731363,0.018967114577333053,6.810179658782511,1.7910813786874862,3.8096571358966713,1.2094411441983548,-1.1102230246251565e-15
full,TRANSMISSION_GOODS_R16,8,79,annual_log_pp,1.8294946167157229,3.0285483572727716,-0.9220881983394946,1.1237981271326207,1.5816834160508673,-0.002919570141165444,1.3497006776912917,2.1579812460846832,-0.9191686281983288,2.0358965225462,2.856233640838136,-0.0038952765421827666,9.172105152339602,2.5017224286103406,4.656883058453202,2.013499665276058,1.3322676295501878e-15
full,TRANSMISSION_GOODS_R16,9,78,annual_log_pp,2.117989325767205,3.478247923567232,-1.0690211834710095,1.2996847598393166,1.8329216895977969,-0.01208374660392245,1.5078474577050427,2.411820719103458,-1.0569374368670874,2.353165445418635,3.309249588637794,-0.022123950221586537,12.098208617799763,3.3596019201980423,5.816879181096723,2.921727516504998,4.440892098500626e-16
full,TRANSMISSION_GOODS_R16,10,77,annual_log_pp,2.3561075328244527,3.893269836070138,-1.2281121313305818,1.43200649809139,2.0194698760027534,-0.02946020732106788,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.5937214326339295,3.647527444533404,-0.056716719687030154,15.1575500164536,4.078258580082576,7.135044120369782,3.944247316001245,-3.1086244689504383e-15
full,TRANSMISSION_GOODS_R16,11,76,annual_log_pp,2.634122929470497,4.314716437954165,-1.403390318496604,1.5483323101245028,2.206402715204968,-0.05591283447961939,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.8045753831861204,3.98713434239702,-0.10856110112761765,18.616777939951877,4.868212941663854,8.618727645568834,5.1298373527191865,2.6645352591003757e-15
full,TRANSMISSION_GOODS_R16,12,75,annual_log_pp,2.889762184482163,4.660778865146695,-1.5613425979384679,1.7118184096359732,2.4155240462245833,-0.08368460425167103,1.9775166251150444,3.1034190126296672,-1.4776579936867968,3.1008776977082246,4.367293529586353,-0.16221250102639728,21.72285962979812,5.834756417889182,9.631209567951299,6.2568936439576355,3.552713678800501e-15
full,TRANSMISSION_OWN_R16,1,88,annual_log_pp,0.46408495107237724,0.7654173745362604,-0.10050740204161893,0.14184175974316657,0.18073852665527546,-0.005578765624079009,0.41347537987441174,0.7218396532242669,-0.09492863641753994,0.2585794696976724,0.3289348070865906,-0.009019044244320096,0.5858637572419819,0.03266641501751972,0.5210524849669299,0.03214485725753221,3.469446951953614e-17
full,TRANSMISSION_OWN_R16,2,86,annual_log_pp,0.7106562464654479,1.0935947980968852,-0.18486924688160014,0.24881972135014718,0.3321682926543278,-0.013370373189980573,0.5705708479606019,1.00772657643464,-0.17149887369161956,0.45208177859271886,0.600704207203017,-0.022005761235914738,1.1959495824245672,0.11033577464489117,1.01551285285268,0.07010095492699614,-1.6653345369377348e-16
full,TRANSMISSION_OWN_R16,3,84,annual_log_pp,0.9122236493188254,1.331302354114147,-0.3111761166194661,0.3589751522862193,0.4841614029493344,-0.017903728562875042,0.6839145905414343,1.1618876691837123,-0.293272388056591,0.6526924549536195,0.8766519870193008,-0.029619236530478255,1.7723659580698699,0.23441226410586774,1.3499829558011598,0.18797073816284238,0.0
full,TRANSMISSION_OWN_R16,4,83,annual_log_pp,1.082983034825036,1.6117787220723008,-0.443921257560377,0.470687269855397,0.6523133793122882,-0.028104612317477982,0.7990821800615517,1.3453023508171673,-0.41581664524289896,0.8550648345411014,1.1816879609765256,-0.04791734862021826,2.597830648925019,0.4255127448298171,1.8098384151141969,0.3624794889810048,2.220446049250313e-16
full,TRANSMISSION_OWN_R16,5,82,annual_log_pp,1.2553941902208248,1.9245280236758642,-0.5841491463968621,0.6097399073917619,0.8395417346774281,-0.04083630015446765,0.9516014563106252,1.551081503420013,-0.5433128462423944,1.106673090411285,1.519124036387226,-0.07041882134998138,3.7038081139137273,0.704830324265185,2.4058538302516874,0.5931239593968555,-7.771561172376096e-16
full,TRANSMISSION_OWN_R16,6,81,annual_log_pp,1.421029095548971,2.2500894299005796,-0.7137730837213891,0.7458226258040205,1.0454591046230635,-0.04847459072699548,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.3532747769466782,1.8914249827746168,-0.08362752585181381,5.062902442550315,1.0929847394392576,3.04537830444689,0.9245393986641677,-4.440892098500626e-16
full,TRANSMISSION_OWN_R16,7,80,annual_log_pp,1.6394919659972236,2.63766347296915,-0.8529142970452067,0.9122499973219604,1.277461310315686,-0.061992681239445305,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.6547632904619622,2.3104063771814145,-0.10815050060697891,6.957268596635677,1.6319073993534694,3.8096571358966713,1.5157040613855375,-1.3322676295501878e-15
full,TRANSMISSION_OWN_R16,8,79,annual_log_pp,1.8855855078046766,3.0508382530018245,-0.9925086843776911,1.0870103904886579,1.5174684521177362,-0.07334005617936201,1.3497006776912917,2.1579812460846832,-0.9191686281983288,1.9705072180757208,2.7432048056065126,-0.12864218733876437,9.307614045979225,2.302710503172598,4.656883058453203,2.3480204843534236,4.440892098500626e-16
full,TRANSMISSION_OWN_R16,9,78,annual_log_pp,2.140341856548045,3.51842378068772,-1.1380020651520546,1.2587021632510875,1.765966266029029,-0.08106462828496748,1.5078474577050425,2.411820719103458,-1.0569374368670872,2.2804632114350394,3.191550501223791,-0.1442863306111874,12.37930590050887,3.1186368527525112,5.816879181096723,3.443789866659636,4.440892098500626e-16
full,TRANSMISSION_OWN_R16,10,77,annual_log_pp,2.3846977504493365,3.946287798793402,-1.2399611841893143,1.425984741530818,2.00309330074181,-0.041309260179799995,1.6872542684932763,2.6711503365347635,-1.1986519240095144,2.5841935578221555,3.6209882174996437,-0.07562829290603594,15.573187390905675,4.012382771476719,7.1350441203697805,4.425760499059172,4.440892098500626e-15
full,TRANSMISSION_OWN_R16,11,76,annual_log_pp,2.692740330353887,4.370532420248386,-1.3556882657485838,1.5894802089217197,2.2419166338394723,-0.008210781731599405,1.8465462587399704,2.935766960364673,-1.3474774840169845,2.8805434026186454,4.0537759546550145,-0.019824706909756865,19.10155363644222,5.026190193086111,8.618727645568834,5.456635797787277,-3.552713678800501e-15
full,TRANSMISSION_OWN_R16,12,75,annual_log_pp,2.9774751835737776,4.709391657378942,-1.4515178303020362,1.7902601187525853,2.504029770679715,0.02614016338476083,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.244043687776092,4.529000698306231,0.03886644077545491,22.178369782590373,6.270165092450308,9.631209567951302,6.276995122188766,-4.440892098500626e-15
full,TRANSMISSION_SERVICES_R16,1,88,annual_log_pp,0.4667337288785964,0.7672906847955165,-0.10011876498299395,0.14419250061985392,0.18359981620155752,-0.005190128565454023,0.41347537987441174,0.7218396532242669,-0.09492863641753989,0.2628918439857156,0.3343186321372191,-0.008240840240751073,0.5887349949739726,0.0337088925092457,0.5210524849669299,0.03397361749779708,-4.163336342344337e-17
full,TRANSMISSION_SERVICES_R16,2,86,annual_log_pp,0.715038852656446,1.097950294424755,-0.18372362875995854,0.2549900707285782,0.33868519631949484,-0.01222475506833902,0.5705708479606019,1.0077265764346397,-0.17149887369161954,0.4633946117176073,0.6128146160037433,-0.01980077635753976,1.2054948490274062,0.11470766220597475,1.0155128528526798,0.07527433396875172,-1.1102230246251565e-16
full,TRANSMISSION_SERVICES_R16,3,84,annual_log_pp,0.9194274922172424,1.3388552821799002,-0.3091751360501032,0.3675417111520233,0.49380659643686814,-0.015902747993512278,0.6839145905414343,1.1618876691837123,-0.29327238805659095,0.6683136418138004,0.8944734865566262,-0.025797774518632653,1.7925334666210202,0.24384495468456396,1.3499829558011596,0.19870555613529645,1.6653345369377348e-16
full,TRANSMISSION_SERVICES_R16,4,83,annual_log_pp,1.0979957642826326,1.6395921938277342,-0.452823116523612,0.4866792385938811,0.6733147896991066,-0.037006471280712896,0.7990821800615518,1.3453023508171673,-0.41581664524289896,0.8839352128288435,1.2194154944315405,-0.06357987081165903,2.6882625620608427,0.45335280602755224,1.8098384151141969,0.42507134091909365,-2.7755575615628914e-16
full,TRANSMISSION_SERVICES_R16,5,82,annual_log_pp,1.2804002539076573,1.97362700654263,-0.6041737172485511,0.6351509099872994,0.8735006190684239,-0.06086087100615656,0.9516014563106252,1.5510815034200132,-0.5433128462423944,1.1520081052661615,1.5794245655231245,-0.10595517624664769,3.895203560954423,0.7630033315129199,2.4058538302516883,0.7263463991898147,2.220446049250313e-16
full,TRANSMISSION_SERVICES_R16,6,81,annual_log_pp,1.4543191290578992,2.321883404068912,-0.7451229118188147,0.7787615847846812,1.0926036583296388,-0.07982441882442123,1.0708640419903628,1.745101230429596,-0.6652984929943935,1.411915363235177,1.974877863574038,-0.13940433247261377,5.391142542090638,1.19378275419531,3.04537830444689,1.1519814834484383,-8.881784197001252e-16
full,TRANSMISSION_SERVICES_R16,7,80,annual_log_pp,1.689534750127605,2.7264268801463563,-0.8993158157362036,0.9548846605753649,1.3353745476806538,-0.10839419993044226,1.221492414029364,1.9518343003176963,-0.7909216158057614,1.7308252870479754,2.4125732689139876,-0.1904834509284114,7.433403532784593,1.7832251825933105,3.8096571358966713,1.8405212142946095,1.7763568394002505e-15
full,TRANSMISSION_SERVICES_R16,8,79,annual_log_pp,1.9656141418587751,3.163144332147846,-1.054393551619594,1.139322824900139,1.5825430365029647,-0.13522492342126474,1.3497006776912919,2.1579812460846832,-0.9191686281983288,2.063747889976647,2.8578602726319957,-0.23830664266525386,10.005482065999043,2.504442462384024,4.656883058453203,2.844156545161816,8.881784197001252e-16
full,TRANSMISSION_SERVICES_R16,9,78,annual_log_pp,2.2406470488626,3.6550224727497516,-1.215787853590315,1.3188184127834197,1.8339418853345264,-0.15885041672322758,1.507847457705043,2.411820719103458,-1.0569374368670874,2.387558743101389,3.311223921961264,-0.2820304180621196,13.35918927630571,3.363342838784357,5.816879181096723,4.178967256424632,-1.7763568394002505e-15
full,TRANSMISSION_SERVICES_R16,10,77,annual_log_pp,2.495778952500779,4.090849541204342,-1.3189765101175948,1.4749322006320031,2.0372748788714645,-0.12032458610808058,1.6872542684932763,2.671150336534764,-1.1986519240095144,2.6711314836498476,3.680913524646703,-0.21417639062871918,16.735049968771776,4.15048893208074,7.135044120369782,5.449516916321254,-8.881784197001252e-16
full,TRANSMISSION_SERVICES_R16,11,76,annual_log_pp,2.8022210591636454,4.511750210500997,-1.436047277522604,1.6318873211658578,2.24148372325297,-0.08856979350561918,1.8465462587399704,2.935766960364673,-1.347477484016985,2.9560835616098897,4.052748939350553,-0.15934003006171346,20.35588996195579,5.0242492816079976,8.618727645568834,6.712913034778953,5.329070518200751e-15
full,TRANSMISSION_SERVICES_R16,12,75,annual_log_pp,3.082390817803572,4.84282026235415,-1.533325129920999,1.8192953004722752,2.4690418341871343,-0.055667136234202094,1.9775166251150444,3.1034190126296677,-1.4776579936867966,3.2966057608580623,4.467400029773796,-0.10176693077316895,23.45290809346791,6.096167578966168,9.631209567951302,7.725530946550439,3.552713678800501e-15
origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,1,30,annual_log_pp,0.23775191589991723,0.3236727078384141,0.029948459231618516,0.0749903802530157,0.08919302579626089,-0.00037484319843887154,0.22634200783957711,0.3052912822424531,0.030323302430057385,0.1403654438052309,0.1665989576961774,-0.0006053652641853485,0.10476402179945138,0.00795539585069246,0.09320276701324118,0.0036058589355177427,-6.5052130349130266e-18
origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,2,29,annual_log_pp,0.34538462937927383,0.42688146833747104,0.06302651820729938,0.10555195686440591,0.134008534876164,0.004635951839271078,0.30399261564142255,0.37324286516942184,0.05839056636802829,0.19733106035554676,0.2495043279387542,0.007973958232348767,0.1822277880099553,0.017958287419656056,0.13931023639987922,0.024959264190420036,-1.3877787807814457e-17
origins_2024plus,BLEND_DAMPED_TRANSMISSION_R16,3,28,annual_log_pp,0.41169279845181833,0.4993229885153831,0.08826480876304307,0.12279943295464937,0.15378491260325422,0.010785961680037695,0.35311053121526115,0.4450460443082818,0.07747884708300536,0.23041018797556181,0.28719336726019573,0.019146209503043774,0.24932344685993338,0.02364979934439054,0.19806598155444913,0.027607665961093715,-6.938893903907228e-18
