origin,h,target,model,actual_annual_log,forecast_annual_log,oracle_annual_log,oracle_headline_yy,total_error_log,core_effect_log,retained_error_log,core_cumulative_error_log,h0_in_annual_window,additive_identity_residual
2019-05,2,2019-07,DAMPED_P80_Q001_R16,2.8879510514715814,2.3675921354199088,2.711481406825423,2.7485765812297265,-0.5203589160516726,-0.3438892714055144,-0.17646964464615822,-0.6226118229390851,True,0.0
2019-05,3,2019-08,DAMPED_P80_Q001_R16,2.885262962178289,2.27402826016335,2.638585301608334,2.673704163589684,-0.6112347020149391,-0.3645570414449839,-0.24667766056995521,-0.6600643597114917,True,0.0
2019-05,4,2019-09,DAMPED_P80_Q001_R16,2.616971773338492,2.421871648061668,2.4969217763216034,2.528355951737237,-0.19510012527682363,-0.07505012825993518,-0.12004999701688845,-0.1326569284296528,True,0.0
2019-05,5,2019-10,DAMPED_P80_Q001_R16,2.6990935826847817,2.319884768513864,2.5215248937415415,2.553584226884595,-0.37920881417091756,-0.20164012522767738,-0.17756868894324018,-0.3621125460643206,True,0.0
2019-05,6,2019-11,DAMPED_P80_Q001_R16,3.0685810703443925,2.447994665212279,2.6399707791667186,2.6751266945736334,-0.6205864051321135,-0.1919761139544396,-0.4286102911776739,-0.3445668744484452,True,0.0
2019-05,7,2019-12,DAMPED_P80_Q001_R16,3.157179587581374,2.4619603881510987,2.606217902831412,2.640476734041419,-0.6952191994302752,-0.14425751468031311,-0.5509616847499621,-0.2579988028672074,True,0.0
2019-05,8,2020-01,DAMPED_P80_Q001_R16,3.5767223858631,2.235970134147864,2.656408978425986,2.692006023780268,-1.340752251715236,-0.42043884427812195,-0.920313407437114,-0.7613295722655793,True,0.0
2019-05,9,2020-02,DAMPED_P80_Q001_R16,3.660060864484629,2.317090496406383,2.9554111040354734,2.999516807410842,-1.3429703680782459,-0.6383206076290904,-0.7046497604491555,-1.1563411575203222,True,0.0
2019-05,10,2020-03,DAMPED_P80_Q001_R16,3.3839534248764616,2.148513885898138,2.602701924562045,2.6368679806257407,-1.2354395389783237,-0.454188038663907,-0.7812515003144167,-0.8219066612779267,True,0.0
2019-05,11,2020-04,DAMPED_P80_Q001_R16,3.1109553584650236,2.249617405220481,2.5760184463061275,2.6094845478642155,-0.8613379532445427,-0.3264010410856466,-0.534936912158896,-0.5903769605187348,True,0.0
2019-05,12,2020-05,DAMPED_P80_Q001_R16,2.822217348623878,2.2088033036344044,2.84061582611456,2.881346066027146,-0.6134140449894736,-0.6318125224801556,0.01839847749068202,-1.144297642703699,False,0.0
2019-05,1,2019-06,DAMPED_P80_Q010_R16,2.709180170835316,2.261566731243061,2.3194026547920648,2.3465099683834536,-0.4476134395922551,-0.0578359235490038,-0.3897775160432513,-0.10492300394551593,True,0.0
2019-05,2,2019-07,DAMPED_P80_Q010_R16,2.8879510514715814,2.3583486000107325,2.711481406825423,2.7485765812297265,-0.5296024514608488,-0.3531328068146906,-0.17646964464615822,-0.6393718620626441,True,0.0
2019-05,3,2019-08,DAMPED_P80_Q010_R16,2.885262962178289,2.259137603013698,2.638585301608334,2.673704163589684,-0.626125359164591,-0.3794476985946358,-0.24667766056995521,-0.6870587703732941,True,0.0
2019-05,4,2019-09,DAMPED_P80_Q010_R16,2.616971773338492,2.4008548487408974,2.4969217763216034,2.528355951737237,-0.21611692459759446,-0.09606692758070601,-0.12004999701688845,-0.17079862237195775,True,0.0
2019-05,5,2019-10,DAMPED_P80_Q010_R16,2.6990935826847817,2.2923186697501894,2.5215248937415415,2.553584226884595,-0.40677491293459234,-0.22920622399135215,-0.17756868894324018,-0.4121318526809357,True,0.0
2019-05,6,2019-11,DAMPED_P80_Q010_R16,3.0685810703443925,2.4135645894087325,2.6399707791667186,2.6751266945736334,-0.65501648093566,-0.2264061897579861,-0.4286102911776739,-0.4070480572544162,True,0.0
2019-05,7,2019-12,DAMPED_P80_Q010_R16,3.157179587581374,2.420402171474506,2.606217902831412,2.640476734041419,-0.7367774161068681,-0.185815731356906,-0.5509616847499621,-0.33340927267457104,True,0.0
2019-05,8,2020-01,DAMPED_P80_Q010_R16,3.5767223858631,2.1871208546057854,2.656408978425986,2.692006023780268,-1.3896015312573144,-0.46928812382020046,-0.920313407437114,-0.8500432577239649,True,0.0
2019-05,9,2020-02,DAMPED_P80_Q010_R16,3.660060864484629,2.260745258274729,2.9554111040354734,2.999516807410842,-1.3993156062098997,-0.6946658457607442,-0.7046497604491555,-1.2586572015494333,True,0.0
2019-05,10,2020-03,DAMPED_P80_Q010_R16,3.3839534248764616,2.08454222517858,2.6027019245620457,2.6368679806257416,-1.2994111996978814,-0.5181596993834656,-0.7812515003144158,-0.9380643782135261,True,0.0
2019-05,11,2020-04,DAMPED_P80_Q010_R16,3.1109553584650236,2.1778967403844685,2.5760184463061275,2.6094845478642155,-0.9330586180805551,-0.3981217059216591,-0.534936912158896,-0.7205678018294328,True,0.0
2019-05,12,2020-05,DAMPED_P80_Q010_R16,2.822217348623878,2.1292708117995085,2.8406158261145595,2.8813460660271457,-0.6929465368243695,-0.711345014315051,0.018398477490681575,-1.2886747695643834,False,0.0
2019-05,1,2019-06,DAMPED_P95_Q001_R16,2.709180170835316,2.2659629740728757,2.3194026547920648,2.3465099683834536,-0.4432171967624403,-0.05343968071918903,-0.3897775160432513,-0.09694582746455709,True,0.0
2019-05,2,2019-07,DAMPED_P95_Q001_R16,2.8879510514715814,2.3677751220611984,2.711481406825423,2.7485765812297265,-0.5201759294103829,-0.3437062847642247,-0.17646964464615822,-0.6222798217682225,True,0.0
2019-05,3,2019-08,DAMPED_P95_Q001_R16,2.885262962178289,2.274029764132996,2.638585301608334,2.673704163589684,-0.611233198045293,-0.36455553747533775,-0.24667766056995521,-0.6600612552678177,True,0.0
2019-05,4,2019-09,DAMPED_P95_Q001_R16,2.616971773338492,2.421475873224382,2.4969217763216034,2.528355951737237,-0.19549590011410967,-0.07544590309722121,-0.12004999701688845,-0.13337670558234357,True,0.0
2019-05,5,2019-10,DAMPED_P95_Q001_R16,2.6990935826847817,2.318857101367277,2.5215248937415415,2.553584226884595,-0.38023648131750454,-0.20266779237426436,-0.17756868894324018,-0.36397827653745835,True,0.0
2019-05,6,2019-11,DAMPED_P95_Q001_R16,3.0685810703443925,2.4460929151135558,2.6399707791667186,2.6751266945736334,-0.6224881552308368,-0.19387786405316287,-0.4286102911776739,-0.3480195052585994,True,0.0
2019-05,7,2019-12,DAMPED_P95_Q001_R16,3.157179587581374,2.458935564330667,2.606217902831412,2.640476734041419,-0.698244023250707,-0.1472823385007449,-0.5509616847499621,-0.26348845678307276,True,0.0
2019-05,8,2020-01,DAMPED_P95_Q001_R16,3.5767223858631,2.231580797644107,2.656408978425986,2.692006023780268,-1.345141588218993,-0.424828180781879,-0.920313407437114,-0.7693088443997782,True,0.0
2019-05,9,2020-02,DAMPED_P95_Q001_R16,3.660060864484629,2.311081191205417,2.9554111040354734,2.999516807410842,-1.3489796732792119,-0.6443299128300564,-0.7046497604491555,-1.1672599960157362,True,0.0
2019-05,10,2020-03,DAMPED_P95_Q001_R16,3.3839534248764616,2.140640584996216,2.602701924562045,2.6368679806257407,-1.2433128398802458,-0.46206133956582907,-0.7812515003144167,-0.8362085030990053,True,0.0
2019-05,11,2020-04,DAMPED_P95_Q001_R16,3.1109553584650236,2.2396363007043756,2.5760184463061275,2.6094845478642155,-0.871319057760648,-0.33638214560175195,-0.534936912158896,-0.6084958597646748,True,0.0
2019-05,12,2020-05,DAMPED_P95_Q001_R16,2.822217348623878,2.1964875446899708,2.8406158261145595,2.8813460660271457,-0.6257298039339072,-0.6441282814245888,0.018398477490681575,-1.1666561819551131,False,0.0
2019-05,1,2019-06,DAMPED_P95_Q010_R16,2.709180170835316,2.2502783894304175,2.3194026547920648,2.3465099683834536,-0.45890178140489857,-0.06912426536164729,-0.3897775160432513,-0.12540750655893235,True,0.0
2019-05,2,2019-07,DAMPED_P95_Q010_R16,2.8879510514715814,2.332414990766136,2.711481406825423,2.7485765812297265,-0.5555360607054456,-0.37906641605928737,-0.17646964464615822,-0.6863957032310362,True,0.0
2019-05,3,2019-08,DAMPED_P95_Q010_R16,2.885262962178289,2.2153083542916887,2.638585301608334,2.673704163589684,-0.6699546078866003,-0.4232769473166451,-0.24667766056995521,-0.7665182748652835,True,0.0
2019-05,4,2019-09,DAMPED_P95_Q010_R16,2.616971773338492,2.3360606683108043,2.4969217763216034,2.528355951737237,-0.28091110502768757,-0.16086110801079911,-0.12004999701688845,-0.2884106832170472,True,0.0
2019-05,5,2019-10,DAMPED_P95_Q010_R16,2.6990935826847817,2.2034446517181947,2.5215248937415415,2.553584226884595,-0.495648930966587,-0.31808024202334684,-0.17756868894324018,-0.5734198258566028,True,0.0
2019-05,6,2019-11,DAMPED_P95_Q010_R16,3.0685810703443925,2.2977068743291666,2.6399707791667186,2.6751266945736334,-0.7708741960152259,-0.342263904837552,-0.4286102911776739,-0.6173329770188244,True,0.0
2019-05,7,2019-12,DAMPED_P95_Q010_R16,3.157179587581374,2.2747166041912,2.606217902831412,2.640476734041419,-0.882462983390174,-0.33150129864021194,-0.5509616847499621,-0.5978051984366237,True,0.0
2019-05,8,2020-01,DAMPED_P95_Q010_R16,3.5767223858631,2.0090954676094177,2.656408978425986,2.692006023780268,-1.5676269182536822,-0.6473135108165682,-0.920313407437114,-1.1734558074130386,True,0.0
2019-05,9,2020-02,DAMPED_P95_Q010_R16,3.660060864484629,2.047614166073656,2.9554111040354734,2.999516807410842,-1.6124466984109729,-0.9077969379618174,-0.7046497604491555,-1.64578452139117,True,0.0
2019-05,10,2020-03,DAMPED_P95_Q010_R16,3.3839534248764616,1.8338369781676376,2.602701924562045,2.6368679806257407,-1.550116446708824,-0.7688649463944073,-0.7812515003144167,-1.3933999544764735,True,0.0
2019-05,11,2020-04,DAMPED_P95_Q010_R16,3.1109553584650236,1.8871645015442746,2.5760184463061275,2.6094845478642155,-1.223790856920749,-0.6888539447618529,-0.534936912158896,-1.2484046443520618,True,0.0
2019-05,12,2020-05,DAMPED_P95_Q010_R16,2.822217348623878,1.7963671422721663,2.8406158261145595,2.8813460660271457,-1.0258502063517116,-1.0442486838423932,0.018398477490681575,-1.8931105959999213,False,0.0
2019-05,1,2019-06,DAMPED_ADAPT_R16,2.709180170835316,2.2657919258415458,2.3194026547920648,2.3465099683834536,-0.4433882449937703,-0.05361072895051899,-0.3897775160432513,-0.09725619668237645,True,0.0
2019-05,2,2019-07,DAMPED_ADAPT_R16,2.8879510514715814,2.3675921354199088,2.711481406825423,2.7485765812297265,-0.5203589160516726,-0.3438892714055144,-0.17646964464615822,-0.6226118229390851,True,0.0
2019-05,3,2019-08,DAMPED_ADAPT_R16,2.885262962178289,2.27402826016335,2.638585301608334,2.673704163589684,-0.6112347020149391,-0.3645570414449839,-0.24667766056995521,-0.6600643597114917,True,0.0
2019-05,4,2019-09,DAMPED_ADAPT_R16,2.616971773338492,2.421871648061668,2.4969217763216034,2.528355951737237,-0.19510012527682363,-0.07505012825993518,-0.12004999701688845,-0.1326569284296528,True,0.0
2019-05,5,2019-10,DAMPED_ADAPT_R16,2.6990935826847817,2.319884768513864,2.5215248937415415,2.553584226884595,-0.37920881417091756,-0.20164012522767738,-0.17756868894324018,-0.3621125460643206,True,0.0
2019-05,6,2019-11,DAMPED_ADAPT_R16,3.0685810703443925,2.447994665212279,2.6399707791667186,2.6751266945736334,-0.6205864051321135,-0.1919761139544396,-0.4286102911776739,-0.3445668744484452,True,0.0
2019-05,7,2019-12,DAMPED_ADAPT_R16,3.157179587581374,2.4619603881510987,2.606217902831412,2.640476734041419,-0.6952191994302752,-0.14425751468031311,-0.5509616847499621,-0.2579988028672074,True,0.0
2019-05,8,2020-01,DAMPED_ADAPT_R16,3.5767223858631,2.235970134147864,2.656408978425986,2.692006023780268,-1.340752251715236,-0.42043884427812195,-0.920313407437114,-0.7613295722655793,True,0.0
2019-05,9,2020-02,DAMPED_ADAPT_R16,3.660060864484629,2.317090496406383,2.9554111040354734,2.999516807410842,-1.3429703680782459,-0.6383206076290904,-0.7046497604491555,-1.1563411575203222,True,0.0
2019-05,10,2020-03,DAMPED_ADAPT_R16,3.3839534248764616,2.148513885898138,2.602701924562045,2.6368679806257407,-1.2354395389783237,-0.454188038663907,-0.7812515003144167,-0.8219066612779267,True,0.0
2019-05,11,2020-04,DAMPED_ADAPT_R16,3.1109553584650236,2.249617405220481,2.5760184463061275,2.6094845478642155,-0.8613379532445427,-0.3264010410856466,-0.534936912158896,-0.5903769605187348,True,0.0
2019-05,12,2020-05,DAMPED_ADAPT_R16,2.822217348623878,2.2088033036344044,2.84061582611456,2.881346066027146,-0.6134140449894736,-0.6318125224801556,0.01839847749068202,-1.144297642703699,False,0.0
2019-05,1,2019-06,TRANSMISSION_OWN_R16,2.709180170835316,2.302633008946328,2.3194026547920648,2.3465099683834536,-0.4065471618889882,-0.016769645845736925,-0.3897775160432513,-0.030417557127622712,True,0.0
2019-05,2,2019-07,TRANSMISSION_OWN_R16,2.8879510514715814,2.441175349078545,2.711481406825423,2.7485765812297265,-0.4467757023930363,-0.2703060577468781,-0.17646964464615822,-0.4892077392237555,True,0.0
2019-05,3,2019-08,TRANSMISSION_OWN_R16,2.885262962178289,2.3842266438697046,2.638585301608334,2.673704163589684,-0.5010363183085844,-0.2543586577386292,-0.24667766056995521,-0.4603133881509285,True,0.0
2019-05,4,2019-09,TRANSMISSION_OWN_R16,2.616971773338492,2.583720491397515,2.4969217763216034,2.528355951737237,-0.03325128194097671,0.08679871507591175,-0.12004999701688845,0.16105628363592608,True,0.0
2019-05,5,2019-10,TRANSMISSION_OWN_R16,2.6990935826847817,2.5334794006248074,2.5215248937415415,2.553584226884595,-0.16561418205997436,0.011954506883265825,-0.17756868894324018,0.02542303046445477,True,0.0
2019-05,6,2019-11,TRANSMISSION_OWN_R16,3.0685810703443925,2.713217145506476,2.6399707791667186,2.6751266945736334,-0.35536392483791657,0.07324636633975734,-0.4286102911776739,0.13667916571007147,True,0.0
2019-05,7,2019-12,TRANSMISSION_OWN_R16,3.157179587581374,2.7762859236146955,2.606217902831412,2.640476734041419,-0.38089366396667845,0.17006802078328365,-0.5509616847499621,0.31229181481679064,True,0.0
2019-05,8,2020-01,TRANSMISSION_OWN_R16,3.5767223858631,2.5990701454090015,2.656408978425986,2.692006023780268,-0.9776522404540984,-0.05733883301698439,-0.920313407437114,-0.10206599358951128,True,0.0
2019-05,9,2020-02,TRANSMISSION_OWN_R16,3.660060864484629,2.729201238218136,2.9554111040354734,2.999516807410842,-0.9308596262664928,-0.22620986581733726,-0.7046497604491555,-0.4081619110789133,True,0.0
2019-05,10,2020-03,TRANSMISSION_OWN_R16,3.3839534248764616,2.598794978292886,2.6027019245620457,2.6368679806257416,-0.7851584465835755,-0.003906946269159661,-0.7812515003144158,-0.004462573802955019,True,0.0
2019-05,11,2020-04,TRANSMISSION_OWN_R16,3.1109553584650236,2.7381329912882886,2.576018446306128,2.609484547864216,-0.372822367176735,0.1621145449821606,-0.5349369121588956,0.2962953003246929,True,0.0
2019-05,12,2020-05,TRANSMISSION_OWN_R16,2.822217348623878,2.735431095114202,2.84061582611456,2.881346066027146,-0.08678625350967595,-0.10518473100035797,0.01839847749068202,-0.18842654262390032,False,0.0
2019-05,1,2019-06,TRANSMISSION_SERVICES_R16,2.709180170835316,2.2786779812034306,2.3194026547920648,2.3465099683834536,-0.43050218963188547,-0.040724673588634186,-0.3897775160432513,-0.07387549397583205,True,0.0
2019-05,2,2019-07,TRANSMISSION_SERVICES_R16,2.8879510514715814,2.393231600706586,2.711481406825423,2.7485765812297265,-0.49471945076499546,-0.31824980611883724,-0.17646964464615822,-0.5761236129201742,True,0.0
2019-05,3,2019-08,TRANSMISSION_SERVICES_R16,2.885262962178289,2.312298328832576,2.638585301608334,2.673704163589684,-0.572964633345713,-0.3262869727757578,-0.24667766056995521,-0.5906871986955566,True,0.0
2019-05,4,2019-09,TRANSMISSION_SERVICES_R16,2.616971773338492,2.499318011219862,2.4969217763216034,2.528355951737237,-0.11765376211862977,0.0023962348982586867,-0.12004999701688845,0.007993179436389507,True,0.0
2019-05,5,2019-10,TRANSMISSION_SERVICES_R16,2.6990935826847817,2.436561112798017,2.5215248937415415,2.553584226884595,-0.2625324698867648,-0.08496378094352464,-0.17756868894324018,-0.15032936738999023,True,0.0
2019-05,6,2019-11,TRANSMISSION_SERVICES_R16,3.0685810703443925,2.6037966656987583,2.6399707791667186,2.6751266945736334,-0.4647844046456342,-0.03617411346796029,-0.4286102911776739,-0.06176252579928201,True,0.0
2019-05,7,2019-12,TRANSMISSION_SERVICES_R16,3.157179587581374,2.6502130153705745,2.606217902831412,2.640476734041419,-0.5069665722107994,0.04399511253916266,-0.5509616847499621,0.08365622270847468,True,0.0
2019-05,8,2020-01,TRANSMISSION_SERVICES_R16,3.5767223858631,2.456442913178035,2.656408978425986,2.692006023780268,-1.120279472685065,-0.1999660652479509,-0.920313407437114,-0.3608954862967897,True,0.0
2019-05,9,2020-02,TRANSMISSION_SERVICES_R16,3.660060864484629,2.5699287941843503,2.9554111040354734,2.999516807410842,-1.0901320703002786,-0.3854823098511231,-0.7046497604491555,-0.6971853043851541,True,0.0
2019-05,10,2020-03,TRANSMISSION_SERVICES_R16,3.3839534248764616,2.445771709817134,2.6027019245620453,2.636867980625741,-0.9381817150593275,-0.1569302147449112,-0.7812515003144163,-0.28214811328114975,True,0.0
2019-05,11,2020-04,TRANSMISSION_SERVICES_R16,3.1109553584650236,2.5913727116883036,2.5760184463061275,2.6094845478642155,-0.51958264677672,0.015354265382176102,-0.534936912158896,0.02994761467454434,True,0.0
2019-05,12,2020-05,TRANSMISSION_SERVICES_R16,2.822217348623878,2.5949164229031565,2.84061582611456,2.881346066027146,-0.22730092572072147,-0.2456994032114035,0.01839847749068202,-0.44343637444600287,False,0.0
2019-05,1,2019-06,TRANSMISSION_GOODS_R16,2.709180170835316,2.2979369496944395,2.3194026547920648,2.3465099683834536,-0.4112432211408765,-0.021465705097625243,-0.3897775160432513,-0.03893623011940136,True,0.0
2019-05,2,2019-07,TRANSMISSION_GOODS_R16,2.8879510514715814,2.431776626176965,2.711481406825423,2.7485765812297265,-0.45617442529461627,-0.27970478064845805,-0.17646964464615822,-0.5062450852073127,True,0.0
2019-05,3,2019-08,TRANSMISSION_GOODS_R16,2.885262962178289,2.370126071568261,2.638585301608334,2.673704163589684,-0.515136890610028,-0.26845923004007277,-0.24667766056995521,-0.48586940712626436,True,0.0
2019-05,4,2019-09,TRANSMISSION_GOODS_R16,2.616971773338492,2.576872696834435,2.4969217763216034,2.528355951737237,-0.040099076504056974,0.07995092051283148,-0.12004999701688845,0.14869129682422658,True,0.0
2019-05,5,2019-10,TRANSMISSION_GOODS_R16,2.6990935826847817,2.5339085933538295,2.5215248937415415,2.553584226884595,-0.16518498933095227,0.012383699612287913,-0.17756868894324018,0.026249075816391684,True,0.0
2019-05,6,2019-11,TRANSMISSION_GOODS_R16,3.0685810703443925,2.7209154098378594,2.639970779166719,2.675126694573634,-0.34766566050653314,0.08094463067114033,-0.42861029117767346,0.15069624322564482,True,0.0
2019-05,7,2019-12,TRANSMISSION_GOODS_R16,3.157179587581374,2.7894681435173077,2.606217902831412,2.640476734041419,-0.3677114440640663,0.1832502406858958,-0.5509616847499621,0.336251412649353,True,0.0
2019-05,8,2020-01,TRANSMISSION_GOODS_R16,3.5767223858631,2.617704016810714,2.656408978425986,2.692006023780268,-0.9590183690523859,-0.03870496161527193,-0.920313407437114,-0.06816387543995993,True,0.0
2019-05,9,2020-02,TRANSMISSION_GOODS_R16,3.660060864484629,2.753316688881826,2.9554111040354734,2.999516807410842,-0.9067441756028027,-0.20209441515364723,-0.7046497604491555,-0.3643172726123729,True,0.0
2019-05,10,2020-03,TRANSMISSION_GOODS_R16,3.3839534248764616,2.6331657238441237,2.6027019245620457,2.6368679806257416,-0.7507877010323378,0.030463799282077986,-0.7812515003144158,0.057987901053865344,True,0.0
2019-05,11,2020-04,TRANSMISSION_GOODS_R16,3.1109553584650236,2.7827816998057155,2.5760184463061275,2.6094845478642155,-0.32817365865930803,0.20676325349958802,-0.534936912158896,0.37735161157179314,True,0.0
2019-05,12,2020-05,TRANSMISSION_GOODS_R16,2.822217348623878,2.7903292430437796,2.8406158261145604,2.881346066027147,-0.03188810558009836,-0.05028658307078082,0.018398477490682463,-0.08876439498652021,False,0.0
2019-05,1,2019-06,TRANSMISSION_BOTH_R16,2.709180170835316,2.2781103958565008,2.3194026547920648,2.3465099683834536,-0.43106977497881527,-0.041292258935563986,-0.3897775160432513,-0.07490527991435716,True,0.0
2019-05,2,2019-07,TRANSMISSION_BOTH_R16,2.8879510514715814,2.3920956316026007,2.711481406825423,2.7485765812297265,-0.49585541986898063,-0.3193857752228224,-0.17646964464615822,-0.5781831847972244,True,0.0
