report_date,cutoff_date,season,vintage_year,quarter,value,is_forecast,row_label,xlsx_url
2023-02-09,2023-01-20,winter,2023,2020Q2,3.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2020Q3,3.3,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2020Q4,2.63333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2021Q1,2.2,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2021Q2,2.93333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2021Q3,4.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2021Q4,6.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2022Q1,11.2333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2022Q2,15.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2022Q3,17.5666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2022Q4,15.7,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2023Q1,16.3076255004732,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2023Q2,11.3077531,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2023Q3,7.77590417,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2023Q4,7.62282898,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2024Q1,2.28509891,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2024Q2,1.95024725,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2024Q3,2.06427262,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-02-09,2023-01-20,winter,2023,2024Q4,2.16216693,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/zima_2023/download/zomp_2023_zima_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2019Q1,2.73333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2019Q2,2.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2019Q3,2.83333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2019Q4,3.0,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2020Q1,3.56666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2020Q2,3.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2020Q3,3.3,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2020Q4,2.63333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2021Q1,2.2,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2021Q2,2.93333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2021Q3,4.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2021Q4,6.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2022Q1,11.2333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2022Q2,15.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2022Q3,17.5666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2022Q4,15.7,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2023Q1,16.4,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2023Q2,11.6366874653985,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2023Q3,8.32302304,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2023Q4,8.33257222,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2024Q1,2.50204809,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2024Q2,2.10115528,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2024Q3,1.97289662,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-05-11,2023-04-21,spring,2023,2024Q4,1.81285974,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/jaro_2023/download/zomp_2023_jaro_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2020Q1,3.56666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2020Q2,3.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2020Q3,3.3,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2020Q4,2.63333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2021Q1,2.2,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2021Q2,2.93333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2021Q3,4.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2021Q4,6.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2022Q1,11.2333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2022Q2,15.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2022Q3,17.5666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2022Q4,15.7,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2023Q1,16.4,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2023Q2,11.1666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2023Q3,8.1866590723162,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2023Q4,8.18874505,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2024Q1,2.54878083,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2024Q2,2.34805158,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2024Q3,1.87132286,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2024Q4,1.78466814,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2025Q1,1.57384912,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2025Q2,1.59045157,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2025Q3,1.81543984,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-08-10,2023-07-21,summer,2023,2025Q4,1.95397005,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/leto_2023/download/zomp_2023_leto_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2020Q1,3.56666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2020Q2,3.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2020Q3,3.3,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2020Q4,2.63333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2021Q1,2.2,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2021Q2,2.93333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2021Q3,4.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2021Q4,6.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2022Q1,11.2333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2022Q2,15.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2022Q3,17.5666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2022Q4,15.7,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2023Q1,16.4,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2023Q2,11.1666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2023Q3,8.06666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2023Q4,7.4869530045711,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2024Q1,2.72442838094152,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2024Q2,2.60050989,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2024Q3,2.23573565,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2024Q4,2.75147403,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2025Q1,1.84748967,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2025Q2,1.97308566,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2025Q3,2.22360544,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2023-11-09,2023-10-20,autumn,2023,2025Q4,2.29729349,True,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2023/podzim_2023/download/zomp_2023_podzim_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2020Q1,3.56666666666667,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2020Q2,3.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2020Q3,3.3,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2020Q4,2.63333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2021Q1,2.2,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2021Q2,2.93333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2021Q3,4.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2021Q4,6.13333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2022Q1,11.2333333333333,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
2024-02-15,2024-01-26,winter,2024,2022Q2,15.8,False,"Consumer Price Index  (%, y-o-y, average)",https://www.cnb.cz/export/sites/cnb/cs/menova-politika/.galleries/zpravy_o_menove_politice/2024/zima_2024/download/zomp_2024_zima_makroindikatory.xlsx
