KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2021-09,110.56,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2021-10,115.21,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2021-11,118.1,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2021-12,118.6,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-01,121.08,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-02,129.25,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-03,143.77,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-04,143.45,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-05,143.37,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-06,151.22,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-07,158.89,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-08,153.75,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-09,173.26,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-10,175.78,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-11,171.37,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2022-12,153.94,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-01,167.57,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-02,165.8,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-03,160.46,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-04,161.54,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-05,159.07,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-06,158.18,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-07,156.74,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-08,162.8,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-09,165.63,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-10,165.77,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-11,162.36,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2023-12,158.61,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-01,160.3,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-02,159.46,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-03,159.03,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-04,158.78,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-05,156.25,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-06,154.45,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-07,154.07,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-08,151.39,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-09,148.29,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-10,145.39,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-11,145.52,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2024-12,146.17,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-01,168.68,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-02,169.09,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-03,166.99,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-04,164.63,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-05,162.71,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-06,163.75,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-07,164.84,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-08,164.37,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-09,163.3,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-10,162.87,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-11,164.98,A,F,,,P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.NRGY00.4.INX,M,AT,N,NRGY00,4,INX,2025-12,163.26,A,F,,"As of 4 February 2026 onwards, the euro area HICP inflation will undergo major methodological changes, according to the announcement by Eurostat. On the same day, the ECB will also discontinue the current Indices of Consumer Prices - ICP dataset  and replace it with a new HICP dataset that will accurately reflect the methodological changes by Eurostat.",P1M,,A,,045100 + 045200 + 045300 + 045400 + 045500 + 072200,,ICPT.M.VAL.HICP.INDEX.AT.NRG.M,,,,2015 = 100,,,2,,"HICP - Energy""","Austria - HICP - Energy, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-01,96.42,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-02,96.94,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-03,96.93,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-04,96.85,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-05,96.9,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-06,97.34,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-07,98.02,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-08,98.36,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-09,97.86,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-10,97.66,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-11,97.97,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2014-12,99.02,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-01,98.91,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-02,99.34,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-03,99.56,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-04,99.27,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-05,99.37,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
ICP.M.AT.N.SERV00.4.INX,M,AT,N,SERV00,4,INX,2015-06,99.79,A,F,,,P1M,,A,,HOUSE0 + RECR00 + TRANSP + COMM00 + MISC00,,ICPT.M.VAL.HICP.INDEX.AT.SERV.M,,,,2015 = 100,,,2,,"HICP - Services""","Austria - HICP - Services, Index, Eurostat, Neither seasonally nor working day adjusted",PURE_NUMB,0
