model,frame,removed,rmse_model,rmse_consensus,model_minus_consensus
HARD_FULL,all,2022-12,0.4160059109628159,0.38130467926182887,0.034701231700987045
HARD_FULL,all,2023-01,0.3976179796395595,0.3830686270548761,0.014549352584683428
HARD_FULL,all,2023-02,0.4160443189059608,0.3835083463047358,0.03253597260122498
HARD_FULL,all,2023-03,0.41619364300765305,0.3836548073932542,0.03253883561439885
HARD_FULL,all,2023-04,0.4106623389246947,0.37834649121635877,0.032315847708335954
HARD_FULL,all,2023-05,0.41574710707092205,0.3830686270548761,0.03267848001604595
HARD_FULL,all,2023-06,0.41375486366062797,0.3836548073932542,0.030100056267373776
HARD_FULL,all,2023-07,0.41589767789841925,0.3835083463047358,0.03238933159368346
HARD_FULL,all,2023-08,0.4152709059071485,0.3835083463047358,0.0317625596024127
HARD_FULL,all,2023-09,0.4141084985601346,0.3799763446214909,0.03413215393864372
HARD_FULL,all,2023-10,0.4158375614391622,0.3835083463047358,0.03232921513442638
HARD_FULL,all,2023-11,0.416161972879531,0.3830686270548761,0.033093345824654896
HARD_FULL,all,2023-12,0.415486078530232,0.38130467926182887,0.034181399268403134
HARD_FULL,all,2024-01,0.41032236358855145,0.3799763446214909,0.030346018967060573
HARD_FULL,all,2024-02,0.4162096504816066,0.3835083463047358,0.03270130417687078
HARD_FULL,all,2024-03,0.4161684455186886,0.3836548073932542,0.032513638125434396
HARD_FULL,all,2024-04,0.4157007054758013,0.3799763446214909,0.03572436085431041
HARD_FULL,all,2024-05,0.4155320327952621,0.3835083463047358,0.03202368649052628
HARD_FULL,all,2024-06,0.41394179776128337,0.3799763446214909,0.03396545313979249
HARD_FULL,all,2024-07,0.41390421695996654,0.3830686270548761,0.030835589905090444
HARD_FULL,all,2024-08,0.41524092612516134,0.38233463782516325,0.03290628829999809
HARD_FULL,all,2024-09,0.4155930197766987,0.3835083463047358,0.03208467347196292
HARD_FULL,all,2024-10,0.4162201437871217,0.3836548073932542,0.032565336393867494
HARD_FULL,all,2024-11,0.4162493415001407,0.3835083463047358,0.03274099519540491
HARD_FULL,all,2024-12,0.4154980268767182,0.38130467926182887,0.03419334761488935
HARD_FULL,all,2025-01,0.4159830801812548,0.3830686270548761,0.032914453126378695
HARD_FULL,all,2025-02,0.41589322397601175,0.3836548073932542,0.032238416582757556
HARD_FULL,all,2025-03,0.4161138349535894,0.3835083463047358,0.0326054886488536
HARD_FULL,all,2025-04,0.41537972382655913,0.3830686270548761,0.032311096771683034
HARD_FULL,all,2025-05,0.4157471219566328,0.38233463782516325,0.03341248413146958
HARD_FULL,all,2025-06,0.41617083259521875,0.3835083463047358,0.03266248629048296
HARD_FULL,all,2025-07,0.4160066139078278,0.3836548073932542,0.03235180651457359
HARD_FULL,all,2025-08,0.4162404739846117,0.3836548073932542,0.03258566659135753
HARD_FULL,all,2025-09,0.4162330137902071,0.38233463782516325,0.03389837596504386
HARD_FULL,all,2025-10,0.4158696789467515,0.3830686270548761,0.03280105189187538
HARD_FULL,all,2025-11,0.4146640443450652,0.38130467926182887,0.033359365083236336
HARD_FULL,all,2025-12,0.4162439617273007,0.3830686270548761,0.03317533467242462
HARD_FULL,all,2026-01,0.4162226272135825,0.3835083463047358,0.032714280908846705
HARD_FULL,all,2026-02,0.4156401133722268,0.3830686270548761,0.032571486317350684
HARD_FULL,all,2026-03,0.4162342464885035,0.3835083463047358,0.0327259001837677
HARD_FULL,all,2026-04,0.4162127100042097,0.3835083463047358,0.03270436369947388
HARD_FULL,all,2026-05,0.41501025818497456,0.3830686270548761,0.03194163113009846
HARD_FULL,all,2026-06,0.41574801851045906,0.38233463782516325,0.03341338068529581
HARD_FULL,all,2026-07,0.4162428034962971,0.3836548073932542,0.032587996103042915
HARD_FULL,2024+,2024-01,0.19474278704287204,0.22730302828309765,-0.03256024124022561
HARD_FULL,2024+,2024-02,0.2288244859016729,0.24426761280748352,-0.015443126905810622
HARD_FULL,2024+,2024-03,0.22860204350073646,0.24494897427831785,-0.016346930777581398
HARD_FULL,2024+,2024-04,0.22606319626608046,0.22730302828309765,-0.0012398320170171895
HARD_FULL,2024+,2024-05,0.2251413411292825,0.24426761280748352,-0.019126271678201023
HARD_FULL,2024+,2024-06,0.21627625172828693,0.22730302828309765,-0.011026776554810713
HARD_FULL,2024+,2024-07,0.21606277039105298,0.24221202832779937,-0.026149257936746384
HARD_FULL,2024+,2024-08,0.22354228747175495,0.23874672772626648,-0.015204440254511536
HARD_FULL,2024+,2024-09,0.22547504810143637,0.24426761280748352,-0.01879256470604715
HARD_FULL,2024+,2024-10,0.2288811023303294,0.24494897427831785,-0.01606787194798845
HARD_FULL,2024+,2024-11,0.22903857188800034,0.24426761280748352,-0.015229040919483183
HARD_FULL,2024+,2024-12,0.22495507476373813,0.23380903889000246,-0.008853964126264324
HARD_FULL,2024+,2025-01,0.2275989452580694,0.24221202832779937,-0.01461308306972997
HARD_FULL,2024+,2025-02,0.2271112585945788,0.24494897427831785,-0.01783771568373904
HARD_FULL,2024+,2025-03,0.2283069318321106,0.24426761280748352,-0.015960680975372926
HARD_FULL,2024+,2025-04,0.22430598756545422,0.24221202832779937,-0.017906040762345143
HARD_FULL,2024+,2025-05,0.22631628514772184,0.23874672772626648,-0.012430442578544643
HARD_FULL,2024+,2025-06,0.2286149352881288,0.24426761280748352,-0.01565267751935473
HARD_FULL,2024+,2025-07,0.22772651728752016,0.24494897427831785,-0.01722245699079769
HARD_FULL,2024+,2025-08,0.22899075774786307,0.24494897427831785,-0.01595821653045479
HARD_FULL,2024+,2025-09,0.2289505250170349,0.23874672772626648,-0.009796202709231594
HARD_FULL,2024+,2025-10,0.22698331421233509,0.24221202832779937,-0.015228714115464281
HARD_FULL,2024+,2025-11,0.22034255532382785,0.23380903889000246,-0.013466483566174609
HARD_FULL,2024+,2025-12,0.22900956492121335,0.24221202832779937,-0.013202463406586012
HARD_FULL,2024+,2026-01,0.22889449976968357,0.24426761280748352,-0.015373113037799951
HARD_FULL,2024+,2026-02,0.2257324295015356,0.24221202832779937,-0.016479598826263764
HARD_FULL,2024+,2026-03,0.2289571733806655,0.24426761280748352,-0.015310439426818007
HARD_FULL,2024+,2026-04,0.2288409947964143,0.24426761280748352,-0.015426618011069232
HARD_FULL,2024+,2026-05,0.22226785876704735,0.24221202832779937,-0.019944169560752012
HARD_FULL,2024+,2026-06,0.22632117115766176,0.23874672772626648,-0.012425556568604723
HARD_FULL,2024+,2026-07,0.22900331947344818,0.24494897427831785,-0.015945654804869674
HARD_FULL,2025+,2025-01,0.165023770028263,0.19436506316151,-0.029341293133247015
HARD_FULL,2025+,2025-02,0.1639001255970263,0.2,-0.036099874402973714
HARD_FULL,2025+,2025-03,0.16664574224289352,0.1986062547968831,-0.03196051255398957
HARD_FULL,2025+,2025-04,0.15732981800309742,0.19436506316151,-0.03703524515841258
HARD_FULL,2025+,2025-05,0.162057026203144,0.18708286933869708,-0.02502584313555309
HARD_FULL,2025+,2025-06,0.16734801840682323,0.1986062547968831,-0.03125823639005987
HARD_FULL,2025+,2025-07,0.16531683518788085,0.2,-0.034683164812119166
HARD_FULL,2025+,2025-08,0.16820222975117113,0.2,-0.03179777024882888
HARD_FULL,2025+,2025-09,0.16811092482641168,0.18708286933869708,-0.0189719445122854
HARD_FULL,2025+,2025-10,0.16360446129224082,0.19436506316151,-0.030760601869269183
HARD_FULL,2025+,2025-11,0.1477005337874189,0.17638342073763938,-0.028682886950220476
HARD_FULL,2025+,2025-12,0.16824489961274897,0.19436506316151003,-0.026120163548761066
HARD_FULL,2025+,2026-01,0.16798372414628257,0.1986062547968831,-0.030622530650600527
HARD_FULL,2025+,2026-02,0.1606941020006889,0.19436506316151003,-0.03367096116082113
HARD_FULL,2025+,2026-03,0.1681260150625272,0.1986062547968831,-0.0304802397343559
HARD_FULL,2025+,2026-04,0.16786218465073988,0.1986062547968831,-0.03074407014614322
HARD_FULL,2025+,2026-05,0.15243265159247135,0.19436506316151003,-0.04193241156903868
HARD_FULL,2025+,2026-06,0.16206839829834488,0.18708286933869708,-0.025014471040352204
HARD_FULL,2025+,2026-07,0.16823073070378236,0.2,-0.03176926929621765
LEGACY_BASE,all,2019-02,0.42218113996937673,0.3835083463047358,0.038672793664640936
LEGACY_BASE,all,2019-03,0.42208723279824695,0.3835083463047358,0.038578886493511155
LEGACY_BASE,all,2019-04,0.4209218121751505,0.3830686270548761,0.03785318512027441
LEGACY_BASE,all,2019-05,0.41938048140364365,0.38233463782516325,0.0370458435784804
LEGACY_BASE,all,2019-06,0.4221947252430095,0.3835083463047358,0.0386863789382737
LEGACY_BASE,all,2019-07,0.42226827961253305,0.3830686270548761,0.03919965255765695
LEGACY_BASE,all,2019-08,0.4221172990260547,0.3835083463047358,0.03860895272131892
LEGACY_BASE,all,2019-09,0.4214263745433245,0.3830686270548761,0.03835774748844839
LEGACY_BASE,all,2019-10,0.4216341965677805,0.3835083463047358,0.038125850263044714
LEGACY_BASE,all,2019-11,0.4220424338944254,0.3835083463047358,0.038534087589689625
LEGACY_BASE,all,2019-12,0.421643353189867,0.3835083463047358,0.03813500688513122
LEGACY_BASE,all,2020-01,0.4170917386859635,0.3799763446214909,0.03711539406447262
LEGACY_BASE,all,2020-02,0.42224463953640307,0.3836548073932542,0.03858983214314887
LEGACY_BASE,all,2020-03,0.4216448899685597,0.3830686270548761,0.0385762629136836
LEGACY_BASE,all,2020-04,0.42149789691112105,0.3836548073932542,0.03784308951786686
LEGACY_BASE,all,2020-05,0.4210464329909628,0.38233463782516325,0.038711795165799534
LEGACY_BASE,all,2020-06,0.4206434612961278,0.38130467926182887,0.039338782034298914
LEGACY_BASE,all,2020-07,0.4222692020496197,0.3830686270548761,0.03920057499474361
LEGACY_BASE,all,2020-08,0.42226233100862687,0.3836548073932542,0.038607523615372674
LEGACY_BASE,all,2020-09,0.42169450099976474,0.38233463782516325,0.039359863174601495
LEGACY_BASE,all,2020-10,0.42226948851116763,0.3836548073932542,0.03861468111791344
LEGACY_BASE,all,2020-11,0.4220913270479334,0.3835083463047358,0.038582980743197604
LEGACY_BASE,all,2020-12,0.4205718327829478,0.38233463782516325,0.03823719495778455
LEGACY_BASE,all,2021-01,0.4191080084914933,0.38130467926182887,0.03780332922966445
LEGACY_BASE,all,2021-02,0.4216156024251676,0.3835083463047358,0.03810725612043181
LEGACY_BASE,all,2021-03,0.42221342427480596,0.3835083463047358,0.03870507797007017
LEGACY_BASE,all,2021-04,0.4215449396222928,0.38233463782516325,0.03921030179712953
LEGACY_BASE,all,2021-05,0.42043133080948236,0.3830686270548761,0.037362703754606263
LEGACY_BASE,all,2021-06,0.42190917974904374,0.3835083463047358,0.03840083344430795
LEGACY_BASE,all,2021-07,0.42012217429800414,0.3799763446214909,0.040145829676513256
LEGACY_BASE,all,2021-08,0.4184398236214651,0.3799763446214909,0.03846347899997421
LEGACY_BASE,all,2021-09,0.420594657674591,0.38130467926182887,0.039289978412762105
LEGACY_BASE,all,2021-10,0.42110251338108995,0.38233463782516325,0.0387678755559267
LEGACY_BASE,all,2021-11,0.41908440446640405,0.3835083463047358,0.035576058161668256
LEGACY_BASE,all,2021-12,0.4202145719545128,0.3835083463047358,0.03670622564977699
LEGACY_BASE,all,2022-01,0.42223153342869624,0.3783464912163587,0.04388504221233752
LEGACY_BASE,all,2022-02,0.4197215527963905,0.37641120235511966,0.04331035044127085
LEGACY_BASE,all,2022-03,0.415355898741001,0.38233463782516325,0.033021260915837736
LEGACY_BASE,all,2022-04,0.4093279874180341,0.3716044774225,0.03772350999553409
LEGACY_BASE,all,2022-05,0.42181403534873047,0.38130467926182887,0.04050935608690159
LEGACY_BASE,all,2022-06,0.4220084327425582,0.3835083463047358,0.038500086437822434
LEGACY_BASE,all,2022-07,0.421980840332544,0.38233463782516325,0.03964620250738077
LEGACY_BASE,all,2022-08,0.421607610535124,0.38130467926182887,0.04030293127329515
LEGACY_BASE,all,2022-09,0.4154338663510902,0.3783464912163587,0.03708737513473148
LEGACY_BASE,all,2022-10,0.32524798406990596,0.29623100612320113,0.029016977946704825
LEGACY_BASE,all,2022-11,0.41839344223002467,0.3799763446214909,0.03841709760853379
LEGACY_BASE,all,2022-12,0.4221705213371317,0.38130467926182887,0.040865842075302805
LEGACY_BASE,all,2023-01,0.40414494987760147,0.3830686270548761,0.02107632282272537
LEGACY_BASE,all,2023-02,0.4222275232931619,0.3835083463047358,0.038719176988426085
LEGACY_BASE,all,2023-03,0.42188140764616033,0.3836548073932542,0.03822660025290614
LEGACY_BASE,all,2023-04,0.4147779387143306,0.37834649121635877,0.036431447497971836
LEGACY_BASE,all,2023-05,0.4222147558846655,0.3830686270548761,0.039146128829789406
LEGACY_BASE,all,2023-06,0.4214169549103426,0.3836548073932542,0.037762147517088396
LEGACY_BASE,all,2023-07,0.4220296880314291,0.3835083463047358,0.0385213417266933
LEGACY_BASE,all,2023-08,0.42147417626033196,0.3835083463047358,0.037965829955596164
LEGACY_BASE,all,2023-09,0.4196543177236268,0.3799763446214909,0.039677973102135944
LEGACY_BASE,all,2023-10,0.4216833225070466,0.3835083463047358,0.038174976202310806
LEGACY_BASE,all,2023-11,0.42223014560512345,0.3830686270548761,0.039161518550247354
LEGACY_BASE,all,2023-12,0.421413131784951,0.38130467926182887,0.04010845252312212
LEGACY_BASE,all,2024-01,0.41809457891006213,0.3799763446214909,0.03811823428857125
LEGACY_BASE,all,2024-02,0.42223625120519326,0.3835083463047358,0.038727904900457466
LEGACY_BASE,all,2024-03,0.4222523461297184,0.3836548073932542,0.03859753873646421
LEGACY_BASE,all,2024-04,0.42147443300517334,0.3799763446214909,0.04149808838368246
LEGACY_BASE,all,2024-05,0.42192758339682085,0.3835083463047358,0.03841923709208506
LEGACY_BASE,all,2024-06,0.4208257106398955,0.3799763446214909,0.04084936601840461
LEGACY_BASE,all,2024-07,0.41905283245387365,0.3830686270548761,0.03598420539899755
LEGACY_BASE,all,2024-08,0.42141366218189824,0.38233463782516325,0.03907902435673499
LEGACY_BASE,all,2024-09,0.42213030074502667,0.3835083463047358,0.03862195444029087
LEGACY_BASE,all,2024-10,0.42223657873690035,0.3836548073932542,0.038581771343646154
LEGACY_BASE,all,2024-11,0.42225840530185493,0.3835083463047358,0.03875005899711914
LEGACY_BASE,all,2024-12,0.42122284102930596,0.38130467926182887,0.03991816176747709
LEGACY_BASE,all,2025-01,0.42180958077287484,0.3830686270548761,0.03874095371799874
LEGACY_BASE,all,2025-02,0.42203515475689524,0.3836548073932542,0.03838034736364104
LEGACY_BASE,all,2025-03,0.42219220270152913,0.3835083463047358,0.03868385639679334
LEGACY_BASE,all,2025-04,0.42117342704470706,0.3830686270548761,0.03810479998983096
LEGACY_BASE,all,2025-05,0.4215224972610503,0.38233463782516325,0.03918785943588704
LEGACY_BASE,all,2025-06,0.42216177976613095,0.3835083463047358,0.03865343346139516
LEGACY_BASE,all,2025-07,0.42226654022093885,0.3836548073932542,0.03861173282768465
LEGACY_BASE,all,2025-08,0.4222688455562165,0.3836548073932542,0.03861403816296233
LEGACY_BASE,all,2025-09,0.4221574548551054,0.38233463782516325,0.03982281702994217
LEGACY_BASE,all,2025-10,0.4211952550765433,0.3830686270548761,0.03812662802166722
LEGACY_BASE,all,2025-11,0.42128340620676963,0.38130467926182887,0.03997872694494076
LEGACY_BASE,all,2025-12,0.4222346523450494,0.3830686270548761,0.03916602529017332
LEGACY_BASE,all,2026-01,0.4221777580105688,0.3835083463047358,0.03866941170583299
LEGACY_BASE,all,2026-02,0.4219183033450001,0.3830686270548761,0.03884967629012398
LEGACY_BASE,all,2026-03,0.4222422580045369,0.3835083463047358,0.038733911699801116
LEGACY_BASE,all,2026-04,0.42225996537117977,0.3835083463047358,0.038751619066443976
LEGACY_BASE,all,2026-05,0.4214293726487104,0.3830686270548761,0.03836074559383429
LEGACY_BASE,all,2026-06,0.4215854535685883,0.38233463782516325,0.03925081574342504
LEGACY_BASE,all,2026-07,0.42192057071874467,0.3836548073932542,0.038265763325490476
LEGACY_BASE,2024+,2024-01,0.19511616525023476,0.22730302828309765,-0.03218686303286289
LEGACY_BASE,2024+,2024-02,0.2199896138416414,0.24426761280748352,-0.024277998965842124
LEGACY_BASE,2024+,2024-03,0.22008124198326365,0.24494897427831785,-0.024867732295054207
LEGACY_BASE,2024+,2024-04,0.21561213526223197,0.22730302828309765,-0.011690893020865678
LEGACY_BASE,2024+,2024-05,0.21822561063270607,0.24426761280748352,-0.02604200217477745
LEGACY_BASE,2024+,2024-06,0.21181961668522692,0.22730302828309765,-0.015483411597870728
LEGACY_BASE,2024+,2024-07,0.20112229210209104,0.24221202832779937,-0.04108973622570833
LEGACY_BASE,2024+,2024-08,0.2152594511174091,0.23874672772626648,-0.023487276608857383
LEGACY_BASE,2024+,2024-09,0.21938557190063104,0.24426761280748352,-0.024882040906852476
LEGACY_BASE,2024+,2024-10,0.21999147881987677,0.24494897427831785,-0.024957495458441087
LEGACY_BASE,2024+,2024-11,0.22011572777307623,0.24426761280748352,-0.024151885034407294
LEGACY_BASE,2024+,2024-12,0.21414857564640263,0.23380903889000246,-0.019660463243599824
LEGACY_BASE,2024+,2025-01,0.2175478023595015,0.24221202832779937,-0.02466422596829787
LEGACY_BASE,2024+,2025-02,0.2188418369222015,0.24494897427831785,-0.02610713735611636
LEGACY_BASE,2024+,2025-03,0.2197386689433262,0.24426761280748352,-0.024528943864157327
LEGACY_BASE,2024+,2025-04,0.213860051251451,0.24221202832779937,-0.028351977076348372
LEGACY_BASE,2024+,2025-05,0.2158907045987541,0.23874672772626648,-0.022856023127512393
LEGACY_BASE,2024+,2025-06,0.21956519693830057,0.24426761280748352,-0.024702415869182953
LEGACY_BASE,2024+,2025-07,0.22016201996398702,0.24494897427831785,-0.02478695431433084
LEGACY_BASE,2024+,2025-08,0.22017513698955657,0.24494897427831785,-0.024773837288761286
LEGACY_BASE,2024+,2025-09,0.21954052612226196,0.23874672772626648,-0.01920620160400452
LEGACY_BASE,2024+,2025-10,0.21398754721749544,0.24221202832779937,-0.02822448111030393
LEGACY_BASE,2024+,2025-11,0.21450172770362025,0.23380903889000246,-0.01930731118638221
LEGACY_BASE,2024+,2025-12,0.21998050966380153,0.24221202832779937,-0.022231518663997835
LEGACY_BASE,2024+,2026-01,0.21965632063522894,0.24426761280748352,-0.02461129217225458
LEGACY_BASE,2024+,2026-02,0.2181723753513787,0.24221202832779937,-0.02403965297642066
LEGACY_BASE,2024+,2026-03,0.22002381450643138,0.24426761280748352,-0.02424379830105214
LEGACY_BASE,2024+,2026-04,0.22012460611612064,0.24426761280748352,-0.024143006691362878
LEGACY_BASE,2024+,2026-05,0.2153506774682411,0.24221202832779937,-0.026861350859558264
LEGACY_BASE,2024+,2026-06,0.21625508993705947,0.23874672772626648,-0.022491637789207014
LEGACY_BASE,2024+,2026-07,0.21818538329636672,0.24494897427831785,-0.026763590981951135
LEGACY_BASE,2025+,2025-01,0.16875130778631084,0.19436506316151,-0.025613755375199165
LEGACY_BASE,2025+,2025-02,0.1715172761161823,0.2,-0.0284827238838177
LEGACY_BASE,2025+,2025-03,0.17341779342236913,0.1986062547968831,-0.02518846137451397
LEGACY_BASE,2025+,2025-04,0.1607030259908975,0.19436506316151,-0.0336620371706125
LEGACY_BASE,2025+,2025-05,0.16516634215466885,0.18708286933869708,-0.02191652718402823
LEGACY_BASE,2025+,2025-06,0.17305120495997758,0.1986062547968831,-0.025555049836905513
LEGACY_BASE,2025+,2025-07,0.17431040823259528,0.2,-0.025689591767404735
LEGACY_BASE,2025+,2025-08,0.17433801920730216,0.2,-0.025661980792697853
LEGACY_BASE,2025+,2025-09,0.17299902998930844,0.18708286933869708,-0.014083839349388644
LEGACY_BASE,2025+,2025-10,0.16098564315110644,0.19436506316151,-0.03337942001040356
LEGACY_BASE,2025+,2025-11,0.16212211037848107,0.17638342073763938,-0.014261310359158313
LEGACY_BASE,2025+,2025-12,0.17392805336427314,0.19436506316151003,-0.020437009797236894
LEGACY_BASE,2025+,2026-01,0.17324383207544936,0.1986062547968831,-0.02536242272143374
LEGACY_BASE,2025+,2026-02,0.17008988497638666,0.19436506316151003,-0.02427517818512337
LEGACY_BASE,2025+,2026-03,0.17401932347810264,0.1986062547968831,-0.024586931318780453
LEGACY_BASE,2025+,2026-04,0.17423163812428288,0.1986062547968831,-0.024374616672600213
LEGACY_BASE,2025+,2026-05,0.1639871453414149,0.19436506316151003,-0.030377917820095135
LEGACY_BASE,2025+,2026-06,0.1659589303612547,0.18708286933869708,-0.021123938977442386
LEGACY_BASE,2025+,2026-07,0.17011769210602334,0.2,-0.029882307893976667
