origin,band,family,source,log_core_pp
2024-01,0,both,services.ip_growth3,9.271237971495365e-06
2024-01,0,both,goods_centering,-0.0001805105637717923
2024-01,0,both,goods.intercept,0.00023387948162100194
2024-01,0,both,goods.level,0.0002722480764668566
2024-01,0,both,goods.change3,-0.004419993135887974
2024-01,0,both,goods.change12,0.0011330658934383606
2024-01,0,both,goods.cost_26_mean3,0.0002272768478265155
2024-01,0,both,goods.cost_45_mean3,-0.00033438124163480436
2024-01,0,both,goods.cost_47_mean3,-0.00026211832150953757
2024-01,0,both,goods.fx3,3.0932756521641564e-05
2024-01,0,both,goods.cost_62_mean3,1.34540484070035e-05
2024-02,0,both,core_intercept,0.0011348660596243705
2024-02,0,both,core_acceleration,-0.004229895055906692
2024-02,0,both,services_centering,0.00019094230776970432
2024-02,0,both,services.intercept,-0.0003720861607417201
2024-02,0,both,services.level,0.00011984076777369648
2024-02,0,both,services.change3,0.0016339143817239922
2024-02,0,both,services.change12,-0.0003955780240240715
2024-02,0,both,services.unemployment_change3,8.998833561104845e-05
2024-02,0,both,services.ulc_growth12,-0.00021601200539515087
2024-02,0,both,services.ip_growth3,1.451034951863405e-05
2024-02,0,both,goods_centering,-0.0001510600661656715
2024-02,0,both,goods.intercept,0.0002068448601524683
2024-02,0,both,goods.level,0.00042933786273611693
2024-02,0,both,goods.change3,-0.0029770002088422604
2024-02,0,both,goods.change12,0.0011869263192427616
2024-02,0,both,goods.cost_26_mean3,-0.00036652805667950557
2024-02,0,both,goods.cost_45_mean3,0.00016171799683171922
2024-02,0,both,goods.cost_47_mean3,-0.00021273477928511166
2024-02,0,both,goods.fx3,4.204183226208374e-05
2024-02,0,both,goods.cost_62_mean3,-6.0883710284346455e-05
2024-03,0,both,core_intercept,0.001043622354104749
2024-03,0,both,core_acceleration,-0.0028811496170140496
2024-03,0,both,services_centering,0.0001387922361285406
2024-03,0,both,services.intercept,-0.00032328594114240964
2024-03,0,both,services.level,0.00017366491824777157
2024-03,0,both,services.change3,0.0005162663152955773
2024-03,0,both,services.change12,-0.0005056439989702455
2024-03,0,both,services.unemployment_change3,6.401671541966575e-05
2024-03,0,both,services.ulc_growth12,-0.00010114420513070958
2024-03,0,both,services.ip_growth3,-5.256789847705121e-07
2024-03,0,both,goods_centering,-0.00011190038509620332
2024-03,0,both,goods.intercept,0.00017368511988938206
2024-03,0,both,goods.level,0.0006817524802464519
2024-03,0,both,goods.change3,-0.0038435705677577724
2024-03,0,both,goods.change12,0.0013305652736798942
2024-03,0,both,goods.cost_26_mean3,-0.000522261482822412
2024-03,0,both,goods.cost_45_mean3,0.00038576415805099664
2024-03,0,both,goods.cost_47_mean3,-6.2926426068917125e-06
2024-03,0,both,goods.fx3,0.00019510072996240844
2024-03,0,both,goods.cost_62_mean3,6.0203795981338296e-05
2024-04,0,both,core_intercept,0.000966074970608121
2024-04,0,both,core_acceleration,0.0005747567442004752
2024-04,0,both,services_centering,0.00011511126458769514
2024-04,0,both,services.intercept,-0.0003253996778862256
2024-04,0,both,services.level,0.00012965216368225982
2024-04,0,both,services.change3,0.0002575488715183826
2024-04,0,both,services.change12,-0.0006086390128084603
2024-04,0,both,services.unemployment_change3,4.45395528621474e-05
2024-04,0,both,services.ulc_growth12,-5.1200419596642565e-05
2024-04,0,both,services.ip_growth3,-3.700941425056346e-06
2024-04,0,both,goods_centering,-7.81880407681297e-05
2024-04,0,both,goods.intercept,0.00011877940137864198
2024-04,0,both,goods.level,0.0007205893280288549
2024-04,0,both,goods.change3,-0.002636725389117892
2024-04,0,both,goods.change12,0.0011057738021670188
2024-04,0,both,goods.cost_26_mean3,1.364627163736378e-05
2024-04,0,both,goods.cost_45_mean3,0.0004824727948202567
2024-04,0,both,goods.cost_47_mean3,0.00016347313870084435
2024-04,0,both,goods.fx3,0.00013121172930133298
2024-04,0,both,goods.cost_62_mean3,0.0003413300920185366
2024-05,0,both,core_intercept,0.0009227072510324301
2024-05,0,both,core_acceleration,0.001423625607964932
2024-05,0,both,services_centering,0.00010045232757361398
2024-05,0,both,services.intercept,-0.00034978674340890083
2024-05,0,both,services.level,9.450919016891959e-05
2024-05,0,both,services.change3,9.5075334240684e-06
2024-05,0,both,services.change12,-0.0006318075554700978
2024-05,0,both,services.unemployment_change3,-3.150102809273456e-05
2024-05,0,both,services.ulc_growth12,-2.4726745965130545e-07
2024-05,0,both,services.ip_growth3,8.679296547837963e-06
2024-05,0,both,goods_centering,-4.908826135711921e-05
2024-05,0,both,goods.intercept,7.953738943241075e-05
2024-05,0,both,goods.level,0.0007894880314171405
2024-05,0,both,goods.change3,-0.002149586357284913
2024-05,0,both,goods.change12,0.0008040987220706047
2024-05,0,both,goods.cost_26_mean3,0.00036420128593987267
2024-05,0,both,goods.cost_45_mean3,-7.552180938448407e-06
2024-05,0,both,goods.cost_47_mean3,0.0001420894593801878
2024-05,0,both,goods.fx3,0.00014379265736012197
2024-05,0,both,goods.cost_62_mean3,0.0005837111730317398
2024-06,0,both,core_intercept,0.0009240298476567104
2024-06,0,both,core_acceleration,-0.001120931897908522
2024-06,0,both,services_centering,9.385067037745308e-05
2024-06,0,both,services.intercept,-0.00034273272759024543
2024-06,0,both,services.level,0.00010902618276890175
2024-06,0,both,services.change3,0.0004644784212911071
2024-06,0,both,services.change12,-0.0004717775368675613
2024-06,0,both,services.unemployment_change3,5.364983323486595e-05
2024-06,0,both,services.ulc_growth12,-1.6037356794626554e-05
2024-06,0,both,services.ip_growth3,1.8901772316358182e-07
2024-06,0,both,goods_centering,-3.7019339090874634e-05
2024-06,0,both,goods.intercept,5.543843293528989e-05
2024-06,0,both,goods.level,0.0008454589928153034
2024-06,0,both,goods.change3,-0.0008291749252152768
2024-06,0,both,goods.change12,0.0004359821993531836
2024-06,0,both,goods.cost_26_mean3,0.0004009469870125431
2024-06,0,both,goods.cost_45_mean3,-0.0003816652453612423
2024-06,0,both,goods.cost_47_mean3,-0.0001221147586169086
2024-06,0,both,goods.fx3,-0.00015568022289511277
2024-06,0,both,goods.cost_62_mean3,0.00031656951353039204
2024-07,0,both,core_intercept,0.0006738916647828231
2024-07,0,both,core_acceleration,-0.00418466435389179
2024-07,0,both,services_centering,9.557106348060843e-05
2024-07,0,both,services.intercept,-0.00031824688853911794
2024-07,0,both,services.level,-3.1531288348794074e-05
2024-07,0,both,services.change3,0.0014067334608114802
2024-07,0,both,services.change12,-0.0003452830169039456
2024-07,0,both,services.unemployment_change3,-1.8253331994889208e-05
2024-07,0,both,services.ulc_growth12,-7.022477910134392e-05
2024-07,0,both,services.ip_growth3,5.34677218375721e-06
2024-07,0,both,goods_centering,-2.6846322315735415e-05
2024-07,0,both,goods.intercept,4.2504950366427405e-05
2024-07,0,both,goods.level,0.0009525270156992583
2024-07,0,both,goods.change3,-0.0010009264239006885
2024-07,0,both,goods.change12,0.00040189950761953895
2024-07,0,both,goods.cost_26_mean3,-0.00019896000282116323
2024-07,0,both,goods.cost_45_mean3,-0.000449041131753539
2024-07,0,both,goods.cost_47_mean3,-0.00026121038262796555
2024-07,0,both,goods.fx3,-0.00022326217494981622
2024-07,0,both,goods.cost_62_mean3,-0.00012548826772064496
2024-08,0,both,core_intercept,0.0005892334112236335
2024-08,0,both,core_acceleration,0.0002799926338280544
2024-08,0,both,services_centering,0.00010155823678350982
2024-08,0,both,services.intercept,-0.0002926060813759123
2024-08,0,both,services.level,-4.37683342757177e-05
2024-08,0,both,services.change3,0.0012144187293975748
2024-08,0,both,services.change12,-0.00025831839003657064
2024-08,0,both,services.unemployment_change3,-1.4940424420506566e-06
2024-08,0,both,services.ulc_growth12,-0.00015177143883762884
2024-08,0,both,services.ip_growth3,7.253550411720277e-06
2024-08,0,both,goods_centering,-3.136922263125505e-05
2024-08,0,both,goods.intercept,2.526704977727483e-05
2024-08,0,both,goods.level,0.0008302444142600687
2024-08,0,both,goods.change3,0.00012528450219974414
2024-08,0,both,goods.change12,0.00023928348466826791
2024-08,0,both,goods.cost_26_mean3,-0.00027157772430490295
2024-08,0,both,goods.cost_45_mean3,-0.00037886880388111503
2024-08,0,both,goods.cost_47_mean3,-0.00020277740637266188
2024-08,0,both,goods.fx3,3.7067608081067856e-05
2024-08,0,both,goods.cost_62_mean3,-0.0004397185052088074
2024-09,0,both,core_intercept,0.0006382446518039512
2024-09,0,both,core_acceleration,0.0018044044715048997
2024-09,0,both,services_centering,0.00010659487803458451
2024-09,0,both,services.intercept,-0.00026092180553139886
2024-09,0,both,services.level,2.2688435251960682e-06
2024-09,0,both,services.change3,0.0009476242369987301
2024-09,0,both,services.change12,-0.00015344309217949834
2024-09,0,both,services.unemployment_change3,-1.5247615448571306e-05
2024-09,0,both,services.ulc_growth12,-5.464768744588066e-05
2024-09,0,both,services.ip_growth3,1.3788726742008084e-05
2024-09,0,both,goods_centering,-3.817725544296656e-05
2024-09,0,both,goods.intercept,6.69769874346331e-06
2024-09,0,both,goods.level,0.0008955951259667129
2024-09,0,both,goods.change3,-4.088783793042247e-05
2024-09,0,both,goods.change12,0.00017934728326561753
2024-09,0,both,goods.cost_26_mean3,5.8395546981368984e-05
2024-09,0,both,goods.cost_45_mean3,-0.00021569260271209784
2024-09,0,both,goods.cost_47_mean3,-0.00010027036412757323
2024-09,0,both,goods.fx3,0.00018537091089583703
2024-09,0,both,goods.cost_62_mean3,-0.00015544836830015918
2024-10,0,both,core_intercept,0.0007374918809024736
2024-10,0,both,core_acceleration,0.0026108003117455993
2024-10,0,both,services_centering,0.00010648477170056632
2024-10,0,both,services.intercept,-0.000234760922992822
2024-10,0,both,services.level,-6.45617367464659e-05
2024-10,0,both,services.change3,0.00024609646708645486
2024-10,0,both,services.change12,-0.00012759755464399834
2024-10,0,both,services.unemployment_change3,5.210317241894186e-05
2024-10,0,both,services.ulc_growth12,-5.1586867213161285e-05
2024-10,0,both,services.ip_growth3,-1.1938071311527866e-06
2024-10,0,both,goods_centering,-4.3711030425088334e-05
2024-10,0,both,goods.intercept,-7.561988075257727e-07
2024-10,0,both,goods.level,0.0008352458081228818
2024-10,0,both,goods.change3,0.0006968046036350835
2024-10,0,both,goods.change12,0.00012364243641292753
2024-10,0,both,goods.cost_26_mean3,0.00032502511618629057
2024-10,0,both,goods.cost_45_mean3,-0.0002002738967558621
2024-10,0,both,goods.cost_47_mean3,-0.00012878568130421467
2024-10,0,both,goods.fx3,0.00016451929076617363
2024-10,0,both,goods.cost_62_mean3,0.0001297916014705018
2024-11,0,both,core_intercept,0.0007874463890896587
2024-11,0,both,core_acceleration,-0.0008229559018975243
2024-11,0,both,services_centering,0.00010063811309277586
2024-11,0,both,services.intercept,-0.00023050254721244237
2024-11,0,both,services.level,1.3619563102047776e-05
2024-11,0,both,services.change3,-0.00046420532254290306
2024-11,0,both,services.change12,-6.426279917130559e-05
2024-11,0,both,services.unemployment_change3,2.5841963853978173e-05
2024-11,0,both,services.ulc_growth12,-5.273699463147167e-05
2024-11,0,both,services.ip_growth3,-9.422317664860077e-07
2024-11,0,both,goods_centering,-3.6856777626038975e-05
2024-11,0,both,goods.intercept,5.950685560827428e-06
2024-11,0,both,goods.level,0.0008601535750043608
2024-11,0,both,goods.change3,-0.00019947966213599314
2024-11,0,both,goods.change12,0.00011450072346690069
2024-11,0,both,goods.cost_26_mean3,0.0001491369896417272
2024-11,0,both,goods.cost_45_mean3,-0.00026624662782342724
2024-11,0,both,goods.cost_47_mean3,-0.00018564457688701892
2024-11,0,both,goods.fx3,1.9302048042707825e-05
2024-11,0,both,goods.cost_62_mean3,9.990863225043394e-05
2024-12,0,both,core_intercept,0.0006490257685462906
2024-12,0,both,core_acceleration,-0.0012515013478219446
2024-12,0,both,services_centering,9.338631019857611e-05
2024-12,0,both,services.intercept,-0.00022165873736028786
2024-12,0,both,services.level,5.9088993222672255e-06
2024-12,0,both,services.change3,-2.8138464910835453e-05
2024-12,0,both,services.change12,-5.514915704730403e-05
2024-12,0,both,services.unemployment_change3,6.478445656915729e-05
2024-12,0,both,services.ulc_growth12,2.836595193906789e-05
2024-12,0,both,services.ip_growth3,5.7618582866903805e-06
2024-12,0,both,goods_centering,-3.69828459675369e-05
2024-12,0,both,goods.intercept,2.9770795148298846e-06
2024-12,0,both,goods.level,0.0009673962069518589
2024-12,0,both,goods.change3,-0.00037521498243132977
2024-12,0,both,goods.change12,0.0001008237672854262
2024-12,0,both,goods.cost_26_mean3,-4.1251161053006796e-05
2024-12,0,both,goods.cost_45_mean3,-9.286268968776006e-05
2024-12,0,both,goods.cost_47_mean3,-9.959260314889161e-05
2024-12,0,both,goods.fx3,7.466846602291459e-05
2024-12,0,both,goods.cost_62_mean3,-9.945878841111344e-06
2025-01,0,both,core_intercept,0.0004812429309708883
2025-01,0,both,core_acceleration,-0.0008197462423131797
2025-01,0,both,services_centering,8.679768195150334e-05
2025-01,0,both,services.intercept,-0.0002128787529584951
2025-01,0,both,services.level,-5.755474736202395e-05
2025-01,0,both,services.change3,-4.444134984414096e-05
2025-01,0,both,services.change12,-5.356131154307504e-05
2025-01,0,both,services.unemployment_change3,-3.518693448144342e-05
2025-01,0,both,services.ulc_growth12,2.732778854116672e-05
2025-01,0,both,services.ip_growth3,8.789424680674106e-06
2025-01,0,both,goods_centering,-4.3776343568581966e-05
2025-01,0,both,goods.intercept,3.6875747318521676e-06
2025-01,0,both,goods.level,0.0009035241435647592
2025-01,0,both,goods.change3,-0.00036193937323907683
2025-01,0,both,goods.change12,5.369985080650203e-05
2025-01,0,both,goods.cost_26_mean3,0.00022155129308905393
2025-01,0,both,goods.cost_45_mean3,7.686359180569577e-05
2025-01,0,both,goods.cost_47_mean3,-4.1603102938000654e-05
2025-01,0,both,goods.fx3,4.225617300230328e-05
2025-01,0,both,goods.cost_62_mean3,-0.0001744919092452828
2025-02,0,both,core_intercept,0.00038755291743286513
2025-02,0,both,core_acceleration,-0.0006794829832038117
2025-02,0,both,services_centering,8.750405320326789e-05
2025-02,0,both,services.intercept,-0.00021359698714699902
2025-02,0,both,services.level,-9.306740212556204e-05
2025-02,0,both,services.change3,0.0008153755635751007
2025-02,0,both,services.change12,-4.526103768467277e-05
2025-02,0,both,services.unemployment_change3,-6.481243438516591e-06
2025-02,0,both,services.ulc_growth12,2.812696419739101e-05
2025-02,0,both,services.ip_growth3,2.907335905961312e-06
2025-02,0,both,goods_centering,-5.997337318388859e-05
2025-02,0,both,goods.intercept,-3.658186730830064e-06
2025-02,0,both,goods.level,0.0009063787726447427
2025-02,0,both,goods.change3,-0.00018119073601779553
2025-02,0,both,goods.change12,2.8793021958058324e-05
2025-02,0,both,goods.cost_26_mean3,0.0003088143379621031
2025-02,0,both,goods.cost_45_mean3,7.75915475800858e-05
2025-02,0,both,goods.cost_47_mean3,3.0069702447369887e-05
2025-02,0,both,goods.fx3,-2.9956945804914902e-05
2025-02,0,both,goods.cost_62_mean3,4.18925525163272e-05
2025-03,0,both,core_intercept,0.00037818899662166747
2025-03,0,both,core_acceleration,0.000926899938790564
2025-03,0,both,services_centering,9.157831749876366e-05
2025-03,0,both,services.intercept,-0.00020115079771132116
2025-03,0,both,services.level,-9.996882248225551e-05
2025-03,0,both,services.change3,0.0008005242332027009
2025-03,0,both,services.change12,-6.022367233240221e-05
2025-03,0,both,services.unemployment_change3,2.5597560132726445e-05
2025-03,0,both,services.ulc_growth12,5.575515136645864e-07
2025-03,0,both,services.ip_growth3,-5.299694034656406e-06
2025-03,0,both,goods_centering,-6.550454224860596e-05
2025-03,0,both,goods.intercept,-1.5433625089259745e-05
2025-03,0,both,goods.level,0.0009028738012581221
2025-03,0,both,goods.change3,0.0003543479876512132
2025-03,0,both,goods.change12,1.1678701226616665e-05
2025-03,0,both,goods.cost_26_mean3,0.00021236410342381968
2025-03,0,both,goods.cost_45_mean3,-3.158048434332956e-05
2025-03,0,both,goods.cost_47_mean3,4.438228061302901e-07
2025-03,0,both,goods.fx3,-6.797525993322303e-05
2025-03,0,both,goods.cost_62_mean3,0.0001979350052093628
2025-04,0,both,core_intercept,0.0005059232149490602
2025-04,0,both,core_acceleration,0.00295746024838555
2025-04,0,both,services_centering,9.243611754735945e-05
2025-04,0,both,services.intercept,-0.00019114249365641145
2025-04,0,both,services.level,-0.0001076241078084562
2025-04,0,both,services.change3,0.00037298120517540595
2025-04,0,both,services.change12,-5.1920608507917195e-05
2025-04,0,both,services.unemployment_change3,5.910640467185854e-05
2025-04,0,both,services.ulc_growth12,2.6098588113245703e-06
2025-04,0,both,services.ip_growth3,-1.500958903845814e-05
2025-04,0,both,goods_centering,-7.080982832760036e-05
2025-04,0,both,goods.intercept,-1.5500087602075917e-05
2025-04,0,both,goods.level,0.0009346619266886894
2025-04,0,both,goods.change3,-0.0001835244685650157
2025-04,0,both,goods.change12,1.1837394970937813e-05
2025-04,0,both,goods.cost_26_mean3,-3.843581989776797e-05
2025-04,0,both,goods.cost_45_mean3,-0.0002214122289338622
2025-04,0,both,goods.cost_47_mean3,-4.832795213242469e-05
2025-04,0,both,goods.fx3,-3.2437677406737896e-05
2025-04,0,both,goods.cost_62_mean3,-2.7123116643717893e-05
2025-05,0,both,core_intercept,0.0006625622428179891
2025-05,0,both,core_acceleration,0.0018355157299880685
2025-05,0,both,services_centering,9.45992268510233e-05
2025-05,0,both,services.intercept,-0.00019231692712129287
2025-05,0,both,services.level,-2.963503777947928e-05
2025-05,0,both,services.change3,-0.00047117196672565953
2025-05,0,both,services.change12,-2.8074351802826605e-05
2025-05,0,both,services.unemployment_change3,7.607096908647031e-05
2025-05,0,both,services.ulc_growth12,3.876749192312752e-06
2025-05,0,both,services.ip_growth3,-9.37711397505404e-06
2025-05,0,both,goods_centering,-7.789676105290891e-05
2025-05,0,both,goods.intercept,-1.4822474263261279e-05
2025-05,0,both,goods.level,0.0009639098226616095
2025-05,0,both,goods.change3,-0.0003598566652727305
2025-05,0,both,goods.change12,8.865267340504242e-06
2025-05,0,both,goods.cost_26_mean3,-0.00024565370573498236
2025-05,0,both,goods.cost_45_mean3,-0.0004085871333370514
2025-05,0,both,goods.cost_47_mean3,-0.00021481288148796128
2025-05,0,both,goods.fx3,-2.76282879122119e-05
2025-05,0,both,goods.cost_62_mean3,-0.00010379673786641583
2025-06,0,both,core_intercept,0.000733340396386019
2025-06,0,both,core_acceleration,0.00020325598952426565
2025-06,0,both,services_centering,9.055432734530977e-05
2025-06,0,both,services.intercept,-0.00020290736951848862
2025-06,0,both,services.level,-7.806707803014437e-06
2025-06,0,both,services.change3,-0.0006898391262623722
2025-06,0,both,services.change12,-2.7149962386484094e-05
2025-06,0,both,services.unemployment_change3,3.4045480136209874e-05
2025-06,0,both,services.ulc_growth12,2.7790351854295743e-05
2025-06,0,both,services.ip_growth3,-1.683148966934372e-05
2025-06,0,both,goods_centering,-8.83148987339151e-05
2025-06,0,both,goods.intercept,-1.627572852505561e-05
2025-06,0,both,goods.level,0.0008583416234726745
2025-06,0,both,goods.change3,0.0001912574559470284
2025-06,0,both,goods.change12,-2.0902603009146072e-06
2025-06,0,both,goods.cost_26_mean3,-0.0006237667258195173
2025-06,0,both,goods.cost_45_mean3,-0.0005159280227991531
2025-06,0,both,goods.cost_47_mean3,-0.00024999943333068534
2025-06,0,both,goods.fx3,-3.971922268783095e-05
2025-06,0,both,goods.cost_62_mean3,-0.00015825879708578422
2025-07,0,both,core_intercept,0.0006250551898395896
2025-07,0,both,core_acceleration,-0.0012193633131353054
2025-07,0,both,services_centering,8.452228691092827e-05
2025-07,0,both,services.intercept,-0.00020726742208670618
2025-07,0,both,services.level,-1.4183934206853499e-05
2025-07,0,both,services.change3,-0.0006778937832897406
2025-07,0,both,services.change12,3.7410094911936894e-06
2025-07,0,both,services.unemployment_change3,5.054939580318884e-05
2025-07,0,both,services.ulc_growth12,2.5980973588328228e-05
2025-07,0,both,services.ip_growth3,3.358441403026479e-06
2025-07,0,both,goods_centering,-0.00010026283369749453
2025-07,0,both,goods.intercept,-1.2391259422207207e-05
2025-07,0,both,goods.level,0.0007146873675434699
2025-07,0,both,goods.change3,0.0010747375449032006
2025-07,0,both,goods.change12,-1.8996138604645247e-05
2025-07,0,both,goods.cost_26_mean3,-0.0006955970587911822
2025-07,0,both,goods.cost_45_mean3,-0.0004872965221212564
2025-07,0,both,goods.cost_47_mean3,-0.00017577857873044692
2025-07,0,both,goods.fx3,-5.890020469299217e-05
2025-07,0,both,goods.cost_62_mean3,0.00027845710276779673
2025-08,0,both,core_intercept,0.0005160189334469683
2025-08,0,both,core_acceleration,0.00016161195810379827
2025-08,0,both,services_centering,8.335503043418122e-05
2025-08,0,both,services.intercept,-0.00021042203995457547
2025-08,0,both,services.level,-7.714891977643535e-05
2025-08,0,both,services.change3,0.00034223836448354607
2025-08,0,both,services.change12,-6.464901002251285e-06
2025-08,0,both,services.unemployment_change3,2.7208299353582844e-05
2025-08,0,both,services.ulc_growth12,2.4464382602516233e-05
2025-08,0,both,services.ip_growth3,1.1713335144417756e-05
2025-08,0,both,goods_centering,-0.0001032739103465697
2025-08,0,both,goods.intercept,-5.108425578499744e-06
2025-08,0,both,goods.level,0.0008066737376425299
2025-08,0,both,goods.change3,0.0007196437138988159
2025-08,0,both,goods.change12,9.533146565954316e-08
2025-08,0,both,goods.cost_26_mean3,-0.0005501186401952931
2025-08,0,both,goods.cost_45_mean3,-0.00033488585616371473
2025-08,0,both,goods.cost_47_mean3,-0.00016193941546175484
2025-08,0,both,goods.fx3,-0.0001539130267044936
2025-08,0,both,goods.cost_62_mean3,-2.2240861678459448e-05
2025-09,0,both,core_intercept,0.0005570993391379181
2025-09,0,both,core_acceleration,0.0013170215915499074
2025-09,0,both,services_centering,8.732905372608007e-05
2025-09,0,both,services.intercept,-0.00020244001572618294
2025-09,0,both,services.level,-8.36702704198301e-05
2025-09,0,both,services.change3,0.00054778338994777
2025-09,0,both,services.change12,-1.6569663399962744e-05
2025-09,0,both,services.unemployment_change3,4.700668420567412e-05
2025-09,0,both,services.ulc_growth12,-3.872986611028577e-06
2025-09,0,both,services.ip_growth3,1.198920783062587e-05
2025-09,0,both,goods_centering,-9.958278420245735e-05
2025-09,0,both,goods.intercept,9.40947183654604e-06
2025-09,0,both,goods.level,0.0007825440385263827
2025-09,0,both,goods.change3,0.0003641735734249035
2025-09,0,both,goods.change12,-7.666756131902958e-06
2025-09,0,both,goods.cost_26_mean3,-0.00045745659168854
2025-09,0,both,goods.cost_45_mean3,-0.00020301257047996974
2025-09,0,both,goods.cost_47_mean3,-0.00023410708253221698
2025-09,0,both,goods.fx3,-0.00014346610154578743
2025-09,0,both,goods.cost_62_mean3,-1.835668794874121e-05
2025-10,0,both,core_intercept,0.00058591540402517
2025-10,0,both,core_acceleration,0.00027691972605139233
2025-10,0,both,services_centering,9.200725232141458e-05
2025-10,0,both,services.intercept,-0.00019790690691100614
2025-10,0,both,services.level,-9.102770269317499e-05
2025-10,0,both,services.change3,0.0005448354800382999
2025-10,0,both,services.change12,-4.960566282087033e-06
2025-10,0,both,services.unemployment_change3,5.212312765580228e-05
2025-10,0,both,services.ulc_growth12,-3.0332815441453972e-06
2025-10,0,both,services.ip_growth3,7.653600026491065e-06
2025-10,0,both,goods_centering,-9.496912387831592e-05
2025-10,0,both,goods.intercept,1.3728308424625328e-05
2025-10,0,both,goods.level,0.0008532865272456102
2025-10,0,both,goods.change3,-0.0006901551996669284
2025-10,0,both,goods.change12,2.0181423444988834e-06
2025-10,0,both,goods.cost_26_mean3,-0.000422699151617839
2025-10,0,both,goods.cost_45_mean3,-0.00023534393091584932
2025-10,0,both,goods.cost_47_mean3,-0.0002756760915784964
2025-10,0,both,goods.fx3,-0.00016130012310590106
2025-10,0,both,goods.cost_62_mean3,-4.051721803078328e-05
2025-11,0,both,core_intercept,0.0005443692397505159
2025-11,0,both,core_acceleration,-0.0005574736723182748
2025-11,0,both,services_centering,9.813074053081294e-05
2025-11,0,both,services.intercept,-0.000198383858258014
2025-11,0,both,services.level,-9.913499214627188e-05
2025-11,0,both,services.change3,0.00015430903933187827
2025-11,0,both,services.change12,-1.9502476569218883e-05
2025-11,0,both,services.unemployment_change3,0.00021857404411649713
2025-11,0,both,services.ulc_growth12,-1.642903354745779e-06
2025-11,0,both,services.ip_growth3,-6.958068347778066e-07
2025-11,0,both,goods_centering,-0.00010012624995097518
2025-11,0,both,goods.intercept,7.279656237381789e-07
2025-11,0,both,goods.level,0.0007885305423470487
2025-11,0,both,goods.change3,0.0001758511512953782
2025-11,0,both,goods.change12,-4.721003638208165e-06
2025-11,0,both,goods.cost_26_mean3,-0.00044891214961119316
2025-11,0,both,goods.cost_45_mean3,-0.0002599888394940719
2025-11,0,both,goods.cost_47_mean3,-0.00033278903654994466
2025-11,0,both,goods.fx3,-0.00010146773658997747
2025-11,0,both,goods.cost_62_mean3,0.00022380919394548204
2025-12,0,both,core_intercept,0.0004080939179233639
2025-12,0,both,core_acceleration,-0.002732596015458988
2025-12,0,both,services_centering,9.560706374580454e-05
2025-12,0,both,services.intercept,-0.0001961494902027245
2025-12,0,both,services.level,-0.00013320781604000105
2025-12,0,both,services.change3,0.0003415931073412689
2025-12,0,both,services.change12,-2.5048462266481832e-05
2025-12,0,both,services.unemployment_change3,2.4152390243261125e-05
2025-12,0,both,services.ulc_growth12,1.2756324643583813e-05
2025-12,0,both,services.ip_growth3,7.764869262609443e-07
2025-12,0,both,goods_centering,-0.0001027137748660778
2025-12,0,both,goods.intercept,-8.633867051841125e-06
2025-12,0,both,goods.level,0.000871164605958316
2025-12,0,both,goods.change3,-0.0005283181792473822
2025-12,0,both,goods.change12,-4.914237362940548e-06
2025-12,0,both,goods.cost_26_mean3,-0.00037865240708428034
2025-12,0,both,goods.cost_45_mean3,-0.00019848884136577265
2025-12,0,both,goods.cost_47_mean3,-0.00021107227839253106
2025-12,0,both,goods.fx3,-9.729124940324643e-05
2025-12,0,both,goods.cost_62_mean3,0.000287692473342792
2026-01,0,both,core_intercept,0.0002442051079696061
2026-01,0,both,core_acceleration,-0.0010685965905770593
2026-01,0,both,services_centering,9.103663145741088e-05
2026-01,0,both,services.intercept,-0.00019008321813494247
2026-01,0,both,services.level,-8.339541188079389e-05
2026-01,0,both,services.change3,-4.7219413475526675e-05
2026-01,0,both,services.change12,-4.799478720285932e-06
2026-01,0,both,services.unemployment_change3,0.00010950379216335778
2026-01,0,both,services.ulc_growth12,8.730509480844985e-06
2026-01,0,both,services.ip_growth3,-1.6863732930544277e-05
2026-01,0,both,goods_centering,-0.00010376473900322894
2026-01,0,both,goods.intercept,-2.0897313840325588e-05
2026-01,0,both,goods.level,0.0007979237316567752
2026-01,0,both,goods.change3,0.00016258695888786068
2026-01,0,both,goods.change12,-5.285194602797494e-06
2026-01,0,both,goods.cost_26_mean3,-0.0002708733500916498
2026-01,0,both,goods.cost_45_mean3,-0.0001690120557996589
2026-01,0,both,goods.cost_47_mean3,-0.00030427137675099726
2026-01,0,both,goods.fx3,-1.40866703092701e-05
2026-01,0,both,goods.cost_62_mean3,0.00045534281111650563
2026-02,0,both,core_intercept,0.00021648140983434165
2026-02,0,both,core_acceleration,-0.0010586419464084888
2026-02,0,both,services_centering,8.774408282598628e-05
2026-02,0,both,services.intercept,-0.00018696353774806342
2026-02,0,both,services.level,-6.276819712582965e-05
2026-02,0,both,services.change3,-0.00023620039011956994
2026-02,0,both,services.change12,4.9753100775733164e-06
2026-02,0,both,services.unemployment_change3,1.9989171350889093e-05
2026-02,0,both,services.ulc_growth12,7.157739273120986e-06
2026-02,0,both,services.ip_growth3,-2.087085953931773e-05
2026-02,0,both,goods_centering,-9.614544592614778e-05
2026-02,0,both,goods.intercept,-2.4540090988813186e-05
2026-02,0,both,goods.level,0.0008946072929499733
2026-02,0,both,goods.change3,-0.0006937807615071358
2026-02,0,both,goods.change12,2.291413157391302e-06
