origin,as_of_utc,target,model,log_rate_forecast,mm_forecast,status,reason,outer_origin,h,mm_actual,cumulative_log_forecast,cumulative_pct_forecast,cumulative_log_actual,cumulative_pct_actual
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_SEASONAL_R17,-0.5928846447228555,-0.5911305520072951,control,,True,8,-1.474414570685167,1.5594865942470246,1.57171004479755,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_SEASONAL_R17,-0.5109181921793111,-0.5096152251601231,control,,True,9,-0.528169014084501,1.0485684020677135,1.0540851459537681,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_SEASONAL_R17,0.2212281951816924,0.2214730853087809,control,,True,10,-1.23893805309735,1.2697965972494059,1.277892746157074,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_SEASONAL_R17,0.4639371450546582,0.4650149996387644,control,,True,11,0.6272401433691679,1.733733742304064,1.7488501387447644,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_SEASONAL_R17,0.09123604176309019,0.09127767450006424,control,,True,12,-0.08904719501334778,1.8249697840671542,1.841724122981966,1.8893949359961848,1.907356948228902
2019-11,2019-12-09T22:59:00+00:00,2019-12,FOOD_PERSISTENCE_R17,0.33712061880870353,0.33768950946976917,control,own3,True,1,0.7266121707538703,0.33712061880870353,0.33768950946976917,0.7239850627687172,0.7266121707538703
2019-11,2019-12-09T22:59:00+00:00,2020-01,FOOD_PERSISTENCE_R17,1.042186788164738,1.0476364701735525,control,own3,True,2,2.344454463480617,1.3793074069734415,1.3888637381004771,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-02,FOOD_PERSISTENCE_R17,0.2534067695896834,0.2537281159245117,control,own3,True,3,0.0,1.6327141765631248,1.64611579182043,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-03,FOOD_PERSISTENCE_R17,-0.20996995152734005,-0.20974966882741727,control,own3,True,4,0.8810572687224736,1.4227442250357847,1.4329134005711537,3.9185779265660265,3.9963669391462524
2019-11,2019-12-09T22:59:00+00:00,2020-04,FOOD_PERSISTENCE_R17,-0.2795101697039443,-0.27911990372481654,control,own3,True,5,0.6113537117903971,1.1432340553318403,1.1497939503422028,4.528070453315683,4.632152588555884
2019-11,2019-12-09T22:59:00+00:00,2020-05,FOOD_PERSISTENCE_R17,0.5762357825274471,0.5778992144746081,control,own3,True,6,0.6076388888888834,1.7194698378592874,1.7343378150239146,5.133870661707194,5.267938237965505
2019-11,2019-12-09T22:59:00+00:00,2020-06,FOOD_PERSISTENCE_R17,0.026324722310833874,0.026328187569924198,control,own3,True,7,-0.5176876617774002,1.7457945601701212,1.7611226223068746,4.61483835463792,4.7229791099001055
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_PERSISTENCE_R17,-0.6509670274085353,-0.648852827124474,control,own3,True,8,-1.474414570685167,1.0948275327615862,1.1008427012584336,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_PERSISTENCE_R17,-0.5690005748649909,-0.5673848325741953,control,own3,True,9,-0.528169014084501,0.5258269578965953,0.5272118541667982,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_PERSISTENCE_R17,0.1631458124960126,0.16327896767921013,control,own3,True,10,-1.23893805309735,0.6889727703926078,0.6913516479189744,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_PERSISTENCE_R17,0.4058547623689784,0.4066794681347619,control,own3,True,11,0.6272401433691679,1.0948275327615862,1.1008427012584336,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_PERSISTENCE_R17,0.03315365907741038,0.033159155510367584,control,own3,True,12,-0.08904719501334778,1.1279811918389966,1.1343668869120365,1.8893949359961848,1.907356948228902
2019-11,2019-12-09T22:59:00+00:00,2019-12,FOOD_OWN_R17,0.3006386401849206,0.30109101136537275,estimated,,True,1,0.7266121707538703,0.3006386401849206,0.30109101136537275,0.7239850627687172,0.7266121707538703
2019-11,2019-12-09T22:59:00+00:00,2020-01,FOOD_OWN_R17,1.0527006737761808,1.058261061604001,estimated,,True,2,2.344454463480617,1.3533393139611014,1.362538401902643,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-02,FOOD_OWN_R17,0.3345280560263173,0.33508822559494494,estimated,,True,3,0.0,1.6878673699874187,1.7021923332515736,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-03,FOOD_OWN_R17,-0.018734616593880565,-0.018732861774173926,estimated,,True,4,0.8810572687224736,1.669132753393538,1.6831406021404804,3.9185779265660265,3.9963669391462524
2019-11,2019-12-09T22:59:00+00:00,2020-04,FOOD_OWN_R17,-0.3500841662326569,-0.34947208608897423,estimated,,True,5,0.6113537117903971,1.3190485871608812,1.3277864094773955,4.528070453315683,4.632152588555884
2019-11,2019-12-09T22:59:00+00:00,2020-05,FOOD_OWN_R17,0.6286621203229682,0.6306423481030806,estimated,,True,6,0.6076388888888834,1.9477107074838496,1.9668023409709985,5.133870661707194,5.267938237965505
2019-11,2019-12-09T22:59:00+00:00,2020-06,FOOD_OWN_R17,0.12411241592386905,0.12418946725626086,estimated,,True,7,-0.5176876617774002,2.0718231234077185,2.0934343695764945,4.61483835463792,4.7229791099001055
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_OWN_R17,-0.7239918987488254,-0.7213773908150162,estimated,,True,8,-1.474414570685167,1.347831224658893,1.3569554165278026,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_OWN_R17,-0.488787838317878,-0.4875952144880782,estimated,,True,9,-0.528169014084501,0.8590433863410151,0.862743752365998,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_OWN_R17,0.33679438376827414,0.337362173301775,estimated,,True,10,-1.23893805309735,1.1958377701092893,1.2030164967407802,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_OWN_R17,0.5945332697850552,0.5963041265342165,estimated,,True,11,0.6272401433691679,1.7903710398943444,1.8064942602879492,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_OWN_R17,-0.0016292132968706158,-0.0016292000252628564,estimated,,True,12,-0.08904719501334778,1.7887418265974737,1.8048356288577414,1.8893949359961848,1.907356948228902
2019-11,2019-12-09T22:59:00+00:00,2019-12,FOOD_SYMMETRIC_R17,0.2852725754874256,0.2856798649019645,estimated,,True,1,0.7266121707538703,0.2852725754874256,0.2856798649019645,0.7239850627687172,0.7266121707538703
2019-11,2019-12-09T22:59:00+00:00,2020-01,FOOD_SYMMETRIC_R17,0.8570876066293989,0.8607711185773584,estimated,,True,2,2.344454463480617,1.1423601821168243,1.1489100332479896,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-02,FOOD_SYMMETRIC_R17,0.08859932799477865,0.08863858879346277,estimated,,True,3,0.0,1.230959510111603,1.2385669996814301,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-03,FOOD_SYMMETRIC_R17,-0.24573022899160446,-0.2454285594127766,estimated,,True,4,0.8810572687224736,0.9852292811199986,0.9900986431239732,3.9185779265660265,3.9963669391462524
2019-11,2019-12-09T22:59:00+00:00,2020-04,FOOD_SYMMETRIC_R17,-0.4621003933175972,-0.46103435214236616,estimated,,True,5,0.6113537117903971,0.5231288878024014,0.5244995961167103,4.528070453315683,4.632152588555884
2019-11,2019-12-09T22:59:00+00:00,2020-05,FOOD_SYMMETRIC_R17,0.5758908894304551,0.5775523288413105,estimated,,True,6,0.6076388888888834,1.0990197772328565,1.105081184590156,5.133870661707194,5.267938237965505
2019-11,2019-12-09T22:59:00+00:00,2020-06,FOOD_SYMMETRIC_R17,0.11178214691252321,0.11184464643996679,estimated,,True,7,-0.5176876617774002,1.2108019241453798,1.2181618051739023,4.61483835463792,4.7229791099001055
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_SYMMETRIC_R17,-0.8151992121944751,-0.8118854740528105,estimated,,True,8,-1.474414570685167,0.39560271195090446,0.39638625237442515,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_SYMMETRIC_R17,-0.6735584140482713,-0.6712950938082438,estimated,,True,9,-0.528169014084501,-0.27795570209736686,-0.27756976289853874,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_SYMMETRIC_R17,0.19820053545690197,0.1983970825491919,estimated,,True,10,-1.23893805309735,-0.07975516664046489,-0.07972337066097623,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_SYMMETRIC_R17,0.4916577857538956,0.4928684058682185,estimated,,True,11,0.6272401433691679,0.41190261911343073,0.412752103901161,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_SYMMETRIC_R17,-0.16228059756214885,-0.16214899379917366,estimated,,True,12,-0.08904719501334778,0.24962202155128188,0.24993383671862668,1.8893949359961848,1.907356948228902
2019-11,2019-12-09T22:59:00+00:00,2019-12,FOOD_ASYMMETRIC_R17,0.5094380686188317,0.5107379107070463,estimated,,True,1,0.7266121707538703,0.5094380686188317,0.5107379107070463,0.7239850627687172,0.7266121707538703
2019-11,2019-12-09T22:59:00+00:00,2020-01,FOOD_ASYMMETRIC_R17,1.0380996838294034,1.0435066322385946,estimated,,True,2,2.344454463480617,1.547537752448235,1.5595741269172254,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-02,FOOD_ASYMMETRIC_R17,0.374554941316814,0.3752572749384664,estimated,,True,3,0.0,1.922092693765049,1.9406838172250072,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-03,FOOD_ASYMMETRIC_R17,0.06247319882119445,0.062492717388462043,estimated,,True,4,0.8810572687224736,1.9845658925862435,2.0043893206667707,3.9185779265660265,3.9963669391462524
2019-11,2019-12-09T22:59:00+00:00,2020-04,FOOD_ASYMMETRIC_R17,-0.14196411624799557,-0.1418633948648638,estimated,,True,5,0.6113537117903971,1.8426017763382478,1.8596824310653008,4.528070453315683,4.632152588555884
2019-11,2019-12-09T22:59:00+00:00,2020-05,FOOD_ASYMMETRIC_R17,0.8830859646975263,0.8869966719619591,estimated,,True,6,0.6076388888888834,2.7256877410357743,2.76317442429987,5.133870661707194,5.267938237965505
2019-11,2019-12-09T22:59:00+00:00,2020-06,FOOD_ASYMMETRIC_R17,0.3723544004030016,0.3730485006373672,estimated,,True,7,-0.5176876617774002,3.0980421414387758,3.146530905697083,4.61483835463792,4.7229791099001055
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_ASYMMETRIC_R17,-0.59645959410846,-0.5946843052520442,estimated,,True,8,-1.474414570685167,2.501582547330316,2.533134674988954,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_ASYMMETRIC_R17,-0.5824385395221915,-0.5807456545267526,estimated,,True,9,-0.528169014084501,1.9191440078081246,1.9376779509138926,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_ASYMMETRIC_R17,0.33149201132879463,0.332042053710921,estimated,,True,10,-1.23893805309735,2.2506360191369192,2.276153910287331,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_ASYMMETRIC_R17,0.6611059179320173,0.6632960468027168,estimated,,True,11,0.6272401433691679,2.9117419370689364,2.954547595996129,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_ASYMMETRIC_R17,0.22964001276568158,0.22990388739157872,estimated,,True,12,-0.08904719501334778,3.141381949834618,3.191244103165738,1.8893949359961848,1.907356948228902
2019-11,2019-12-09T22:59:00+00:00,2019-12,FOOD_HALF_CORRECTION_R17,0.42327934371376763,0.42417643601671995,estimated,,True,1,0.7266121707538703,0.42327934371376763,0.42417643601671995,0.7239850627687172,0.7266121707538703
2019-11,2019-12-09T22:59:00+00:00,2020-01,FOOD_HALF_CORRECTION_R17,1.0401432359970708,1.0455715301072255,estimated,,True,2,2.344454463480617,1.4634225797108384,1.4741830341763598,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-02,FOOD_HALF_CORRECTION_R17,0.3139808554532487,0.31447429163776924,estimated,,True,3,0.0,1.777403435164087,1.793293252468299,3.0413793192823224,3.0881017257039196
2019-11,2019-12-09T22:59:00+00:00,2020-03,FOOD_HALF_CORRECTION_R17,-0.0737483763530728,-0.07372118892183965,estimated,,True,4,0.8810572687224736,1.7036550588110142,1.7182500264398846,3.9185779265660265,3.9963669391462524
2019-11,2019-12-09T22:59:00+00:00,2020-04,FOOD_HALF_CORRECTION_R17,-0.21073714297596996,-0.2105152481577911,estimated,,True,5,0.6113537117903971,1.4929179158350443,1.5041175999749625,4.528070453315683,4.632152588555884
2019-11,2019-12-09T22:59:00+00:00,2020-05,FOOD_HALF_CORRECTION_R17,0.7296608736124868,0.7323293849776172,estimated,,True,6,0.6076388888888834,2.222578789447531,2.2474620801218164,5.133870661707194,5.267938237965505
2019-11,2019-12-09T22:59:00+00:00,2020-06,FOOD_HALF_CORRECTION_R17,0.19933956135691774,0.1995383747431573,estimated,,True,7,-0.5176876617774002,2.4219183508044484,2.451485004172617,4.61483835463792,4.7229791099001055
2019-11,2019-12-09T22:59:00+00:00,2020-07,FOOD_HALF_CORRECTION_R17,-0.6237133107584976,-0.6217722569221023,estimated,,True,8,-1.474414570685167,1.7982050400459515,1.8144700936119644,3.1294462558416853,3.1789282470481544
2019-11,2019-12-09T22:59:00+00:00,2020-08,FOOD_HALF_CORRECTION_R17,-0.5757195571935911,-0.5740654679782903,estimated,,True,9,-0.528169014084501,1.2224854828523604,1.2299883793994544,2.5998774983706507,2.6339691189827654
2019-11,2019-12-09T22:59:00+00:00,2020-09,FOOD_HALF_CORRECTION_R17,0.24731891191240363,0.24762499741711647,estimated,,True,10,-1.23893805309735,1.4698043947647639,1.4806591355092893,1.3532006218576456,1.362397820163505
2019-11,2019-12-09T22:59:00+00:00,2020-10,FOOD_HALF_CORRECTION_R17,0.5334803401504978,0.534905880382051,estimated,,True,11,0.6272401433691679,2.003284734915262,2.0234851486755945,1.978481801576331,1.9981834695731246
2019-11,2019-12-09T22:59:00+00:00,2020-11,FOOD_HALF_CORRECTION_R17,0.13139683592154597,0.13148319938614134,estimated,,True,12,-0.08904719501334778,2.1346815708368077,2.157628891074317,1.8893949359961848,1.907356948228902
2019-12,2020-01-12T22:59:00+00:00,2020-01,FOOD_SEASONAL_R17,1.1002691708504178,1.106344392912712,control,,True,1,2.344454463480617,1.1002691708504178,1.106344392912712,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-02,FOOD_SEASONAL_R17,0.3114891522753632,0.31197478383425237,control,,True,2,0.0,1.411758323125781,1.421770692275216,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-03,FOOD_SEASONAL_R17,-0.15188756884166024,-0.151772278051997,control,,True,3,0.8810572687224736,1.2598707542841208,1.2678405604548777,3.1945928637973093,3.2461677186654754
2019-12,2020-01-12T22:59:00+00:00,2020-04,FOOD_SEASONAL_R17,-0.22142778701826452,-0.22118281653820865,control,,True,4,0.6113537117903971,1.0384429672658562,1.0438534984558405,3.804085390546966,3.8773669972948754
2019-12,2020-01-12T22:59:00+00:00,2020-05,FOOD_SEASONAL_R17,0.6343181652131269,0.6363342233735371,control,,True,5,0.6076388888888834,1.672761132478983,1.6868301188819343,4.409885598938477,4.508566275924266
2019-12,2020-01-12T22:59:00+00:00,2020-06,FOOD_SEASONAL_R17,0.08440710499651369,0.08444273781822234,control,,True,6,-0.5176876617774002,1.7571682374754967,1.7726972622348829,3.8908532918692025,3.96753832281335
2019-12,2020-01-12T22:59:00+00:00,2020-07,FOOD_SEASONAL_R17,-0.5928846447228555,-0.5911305520072951,control,,True,7,-1.474414570685167,1.1642835927526411,1.171087755115921,2.405461193072968,2.4346257889991043
2019-12,2020-01-12T22:59:00+00:00,2020-08,FOOD_SEASONAL_R17,-0.5109181921793111,-0.5096152251601231,control,,True,8,-0.528169014084501,0.6533654005733304,0.6555044884557412,1.8758924356019335,1.8935978358881995
2019-12,2020-01-12T22:59:00+00:00,2020-09,FOOD_SEASONAL_R17,0.2212281951816924,0.2214730853087809,control,,True,9,-1.23893805309735,0.8745935957550228,0.8784293397794426,0.6292155590889283,0.6311992786294031
2019-12,2020-01-12T22:59:00+00:00,2020-10,FOOD_SEASONAL_R17,0.4639371450546582,0.4650149996387644,control,,True,10,0.6272401433691679,1.3385307408096812,1.3475291676094094,1.2544967388076138,1.262398557258791
2019-12,2020-01-12T22:59:00+00:00,2020-11,FOOD_SEASONAL_R17,0.31054301954631286,0.3110257038994508,control,,True,11,-0.08904719501334778,1.649073760355994,1.6627460335876678,1.1654098732274676,1.1722272317403155
2019-12,2020-01-12T22:59:00+00:00,2020-12,FOOD_SEASONAL_R17,0.39520300149438337,0.39598495832261277,control,,True,12,-1.2477718360071384,2.0442767618503774,2.0653152160983934,-0.09021200431379128,-0.09017132551848478
2019-12,2020-01-12T22:59:00+00:00,2020-01,FOOD_PERSISTENCE_R17,1.2563287425268626,1.2642537051596978,control,own3,True,1,2.344454463480617,1.2563287425268626,1.2642537051596978,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-02,FOOD_PERSISTENCE_R17,0.46754872395180813,0.4686434384410805,control,own3,True,2,0.0,1.7238774664786707,1.7388219856352571,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-03,FOOD_PERSISTENCE_R17,0.004172002834784638,0.004172089864033189,control,own3,True,3,0.8810572687224736,1.7280494693134554,1.7430666207151069,3.1945928637973093,3.2461677186654754
2019-12,2020-01-12T22:59:00+00:00,2020-04,FOOD_PERSISTENCE_R17,-0.06536821534181964,-0.0653468549784844,control,own3,True,4,0.6113537117903971,1.6626812539716358,1.6765807265198058,3.804085390546966,3.8773669972948754
2019-12,2020-01-12T22:59:00+00:00,2020-05,FOOD_PERSISTENCE_R17,0.7903777368895718,0.7935094671200085,control,own3,True,5,0.6076388888888834,2.4530589908612077,2.483394020428658,4.409885598938477,4.508566275924266
2019-12,2020-01-12T22:59:00+00:00,2020-06,FOOD_PERSISTENCE_R17,0.24046667667295857,0.2407560296719386,control,own3,True,6,-0.5176876617774002,2.6935256675341663,2.730128970945291,3.8908532918692025,3.96753832281335
2019-12,2020-01-12T22:59:00+00:00,2020-07,FOOD_PERSISTENCE_R17,-0.4368250730464106,-0.435872380029679,control,own3,True,7,-1.474414570685167,2.256700594487756,2.2823567127920734,2.405461193072968,2.4346257889991043
2019-12,2020-01-12T22:59:00+00:00,2020-08,FOOD_PERSISTENCE_R17,-0.3548586205028662,-0.35422974139730373,control,own3,True,8,-0.528169014084501,1.9018419739848893,1.9200421851132818,1.8758924356019335,1.8935978358881995
2019-12,2020-01-12T22:59:00+00:00,2020-09,FOOD_PERSISTENCE_R17,0.37728776685813725,0.3780003930885909,control,own3,True,9,-1.23893805309735,2.2791297408430267,2.305300345209068,0.6292155590889283,0.6311992786294031
2019-12,2020-01-12T22:59:00+00:00,2020-10,FOOD_PERSISTENCE_R17,0.6199967167311031,0.6219226746094374,control,own3,True,10,0.6272401433691679,2.8991264575741296,2.9415602053832095,1.2544967388076138,1.262398557258791
2019-12,2020-01-12T22:59:00+00:00,2020-11,FOOD_PERSISTENCE_R17,0.4666025912227577,0.46769287621987377,control,own3,True,11,-0.08904719501334778,3.3657290487968874,3.4230105491333798,1.1654098732274676,1.1722272317403155
2019-12,2020-01-12T22:59:00+00:00,2020-12,FOOD_PERSISTENCE_R17,0.5512625731708283,0.5527848212028174,control,own3,True,12,-1.2477718360071384,3.916991621967716,3.9947172530799775,-0.09021200431379128,-0.09017132551848478
2019-12,2020-01-12T22:59:00+00:00,2020-01,FOOD_OWN_R17,0.9190842882065071,0.9233208370553935,estimated,,True,1,2.344454463480617,0.9190842882065071,0.9233208370553935,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-02,FOOD_OWN_R17,0.37858424382841555,0.3793017791829804,estimated,,True,2,0.0,1.2976685320349226,1.3061247886008922,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-03,FOOD_OWN_R17,-0.07939542987216683,-0.07936392004041773,estimated,,True,3,0.8810572687224736,1.2182731021627557,1.225724276727621,3.1945928637973093,3.2461677186654754
2019-12,2020-01-12T22:59:00+00:00,2020-04,FOOD_OWN_R17,0.03011407943436986,0.030118614178458153,estimated,,True,4,0.6113537117903971,1.2483871815971257,1.2562120620718784,3.804085390546966,3.8773669972948754
2019-12,2020-01-12T22:59:00+00:00,2020-05,FOOD_OWN_R17,0.47956028117527905,0.48071201183662343,estimated,,True,5,0.6076388888888834,1.7279474627724047,1.742962836185022,4.409885598938477,4.508566275924266
2019-12,2020-01-12T22:59:00+00:00,2020-06,FOOD_OWN_R17,0.06978251744761015,0.06980687111085376,estimated,,True,6,-0.5176876617774002,1.7977299802200148,1.8139864151164415,3.8908532918692025,3.96753832281335
2019-12,2020-01-12T22:59:00+00:00,2020-07,FOOD_OWN_R17,-0.42936364315904707,-0.4284431952960913,estimated,,True,7,-1.474414570685167,1.3683663370609678,1.3777713184611877,2.405461193072968,2.4346257889991043
2019-12,2020-01-12T22:59:00+00:00,2020-08,FOOD_OWN_R17,-0.6521284449071472,-0.6500067020321459,estimated,,True,8,-0.528169014084501,0.7162378921538206,0.7188090105203679,1.8758924356019335,1.8935978358881995
2019-12,2020-01-12T22:59:00+00:00,2020-09,FOOD_OWN_R17,0.39782134959575705,0.39861370910339716,estimated,,True,9,-1.23893805309735,1.1140592417495776,1.1202879908819696,0.6292155590889283,0.6311992786294031
2019-12,2020-01-12T22:59:00+00:00,2020-10,FOOD_OWN_R17,0.6598422113404887,0.6620239661330239,estimated,,True,10,0.6272401433691679,1.7739014530900663,1.7897285320043428,1.2544967388076138,1.262398557258791
2019-12,2020-01-12T22:59:00+00:00,2020-11,FOOD_OWN_R17,0.3484409185029195,0.3490486795624112,estimated,,True,11,-0.08904719501334778,2.122342371592986,2.1450242353754665,1.1654098732274676,1.1722272317403155
2019-12,2020-01-12T22:59:00+00:00,2020-12,FOOD_OWN_R17,0.08833102502023121,0.08837004835919612,estimated,,True,12,-1.2477718360071384,2.2106733966132173,2.2352898426887804,-0.09021200431379128,-0.09017132551848478
2019-12,2020-01-12T22:59:00+00:00,2020-01,FOOD_SYMMETRIC_R17,0.912861609473063,0.9170408984248096,estimated,,True,1,2.344454463480617,0.912861609473063,0.9170408984248096,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-02,FOOD_SYMMETRIC_R17,0.41439856289749566,0.4152583810232108,estimated,,True,2,0.0,1.3272601723705586,1.3361073686361398,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-03,FOOD_SYMMETRIC_R17,-0.06533785800444698,-0.06531651747407213,estimated,,True,3,0.8810572687224736,1.2619223143661116,1.2699181523591605,3.1945928637973093,3.2461677186654754
2019-12,2020-01-12T22:59:00+00:00,2020-04,FOOD_SYMMETRIC_R17,0.10832085739601774,0.10837954562537089,estimated,,True,4,0.6113537117903971,1.3702431717621293,1.3796740295078718,3.804085390546966,3.8773669972948754
2019-12,2020-01-12T22:59:00+00:00,2020-05,FOOD_SYMMETRIC_R17,0.46891531114940943,0.4700164394415205,estimated,,True,5,0.6076388888888834,1.8391584829115386,1.8561751636987849,4.409885598938477,4.508566275924266
2019-12,2020-01-12T22:59:00+00:00,2020-06,FOOD_SYMMETRIC_R17,0.09426779936031426,0.09431224541530424,estimated,,True,6,-0.5176876617774002,1.9334262822718529,1.9522380095898146,3.8908532918692025,3.96753832281335
2019-12,2020-01-12T22:59:00+00:00,2020-07,FOOD_SYMMETRIC_R17,-0.49020700486258045,-0.4890074512236038,estimated,,True,7,-1.474414570685167,1.4432192774092725,1.4536839690336971,2.405461193072968,2.4346257889991043
2019-12,2020-01-12T22:59:00+00:00,2020-08,FOOD_SYMMETRIC_R17,-0.6412392779374494,-0.6391877263400734,estimated,,True,8,-0.528169014084501,0.8019799994718232,0.8052044731837873,1.8758924356019335,1.8935978358881995
2019-12,2020-01-12T22:59:00+00:00,2020-09,FOOD_SYMMETRIC_R17,0.3130097392732939,0.31350012627723295,estimated,,True,9,-1.23893805309735,1.114989738745117,1.1212289165012415,0.6292155590889283,0.6311992786294031
2019-12,2020-01-12T22:59:00+00:00,2020-10,FOOD_SYMMETRIC_R17,0.6849730508864992,0.6873243568268587,estimated,,True,10,0.6272401433691679,1.7999627896316164,1.816259752766999,1.2544967388076138,1.262398557258791
2019-12,2020-01-12T22:59:00+00:00,2020-11,FOOD_SYMMETRIC_R17,0.34195206294199276,0.34253738599333233,estimated,,True,11,-0.08904719501334778,2.141914852573609,2.165018507440308,1.1654098732274676,1.1722272317403155
2019-12,2020-01-12T22:59:00+00:00,2020-12,FOOD_SYMMETRIC_R17,0.19412537553515666,0.19431392082730276,estimated,,True,12,-1.2477718360071384,2.3360402281087658,2.363539360616055,-0.09021200431379128,-0.09017132551848478
2019-12,2020-01-12T22:59:00+00:00,2020-01,FOOD_ASYMMETRIC_R17,1.154519864875522,1.1612101676354176,estimated,,True,1,2.344454463480617,1.154519864875522,1.1612101676354176,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-02,FOOD_ASYMMETRIC_R17,0.5660657870460717,0.5676709667842135,estimated,,True,2,0.0,1.7205856519215936,1.735472987404644,2.317394256513605,2.344454463480617
2019-12,2020-01-12T22:59:00+00:00,2020-03,FOOD_ASYMMETRIC_R17,0.18272251904420814,0.1828895583630275,estimated,,True,3,0.8810572687224736,1.9033081709658017,1.9215365446498451,3.1945928637973093,3.2461677186654754
2019-12,2020-01-12T22:59:00+00:00,2020-04,FOOD_ASYMMETRIC_R17,0.3709187332711015,0.3716074881148537,estimated,,True,4,0.6113537117903971,2.274226904236903,2.3002846064514815,3.804085390546966,3.8773669972948754
2019-12,2020-01-12T22:59:00+00:00,2020-05,FOOD_ASYMMETRIC_R17,0.7335101213385582,0.7362068965029206,estimated,,True,5,0.6076388888888834,3.0077370255754614,3.053426356866293,4.409885598938477,4.508566275924266
2019-12,2020-01-12T22:59:00+00:00,2020-06,FOOD_ASYMMETRIC_R17,0.3410038205642296,0.34158590004211925,estimated,,True,6,-0.5176876617774002,3.348740846139691,3.4054423308116366,3.8908532918692025,3.96753832281335
2019-12,2020-01-12T22:59:00+00:00,2020-07,FOOD_ASYMMETRIC_R17,-0.2988199676687359,-0.29837394518203986,estimated,,True,7,-1.474414570685167,3.0499208784709553,3.0969074329962556,2.405461193072968,2.4346257889991043
2019-12,2020-01-12T22:59:00+00:00,2020-08,FOOD_ASYMMETRIC_R17,-0.452892780602912,-0.4518687677260252,estimated,,True,8,-0.528169014084501,2.5970280978680433,2.631044707815134,1.8758924356019335,1.8935978358881995
2019-12,2020-01-12T22:59:00+00:00,2020-09,FOOD_ASYMMETRIC_R17,0.45773335917736063,0.45878255855224076,estimated,,True,9,-1.23893805309735,3.054761457045404,3.1018980405945427,0.6292155590889283,0.6311992786294031
