scope,sample,h,horizon_label,metric,model,n_intended,n_scored,n_missing_forecast,n_fallback,rmse,mae,bias
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.381140824756471,1.2873773351104254,-1.2873773351104254
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.5476337953084616,1.27715600816276,-1.27715600816276
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.5501700422222402,1.5086373350999045,-1.5086373350999045
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,1.777420979070858,1.2655373822489275,-1.2655373822489275
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.5851814556877424,1.583530704248687,-1.583530704248687
primary_control_calendar,full,4,h4,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.140754686715657,1.9995440024256261,-1.9995440024256261
primary_control_calendar,full,4,h4,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.4222181118167134,1.3749140003113802,-1.3749140003113802
common,full,4,h4,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.381140824756471,1.2873773351104254,-1.2873773351104254
common,full,4,h4,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.5476337953084616,1.27715600816276,-1.27715600816276
common,full,4,h4,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.5501700422222402,1.5086373350999045,-1.5086373350999045
common,full,4,h4,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,1.777420979070858,1.2655373822489275,-1.2655373822489275
common,full,4,h4,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.5851814556877424,1.583530704248687,-1.583530704248687
common,full,4,h4,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.140754686715657,1.9995440024256261,-1.9995440024256261
common,full,4,h4,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.4222181118167134,1.3749140003113802,-1.3749140003113802
primary_control_calendar,full,5,h5,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.16608312215583204,0.15329052972078197,-0.15329052972078197
primary_control_calendar,full,5,h5,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.13531479137573071,0.1238963848468777,-0.1238963848468777
primary_control_calendar,full,5,h5,mm,FOOD_OWN_R17,2,2,0,0,0.21062832123630523,0.18631016714504403,-0.18631016714504403
primary_control_calendar,full,5,h5,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.19687823032519478,0.17279637192288733,-0.09435280295925308
primary_control_calendar,full,5,h5,mm,FOOD_SEASONAL_R17,2,2,0,0,0.2100771922047783,0.17280844952786475,-0.17280844952786475
primary_control_calendar,full,5,h5,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.3588416047534539,0.35860821259476683,-0.35860821259476683
primary_control_calendar,full,5,h5,mm,STATE_FAST_R15,2,2,0,0,0.3340490750089045,0.3294562035554963,0.05520321053257746
common,full,5,h5,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.16608312215583204,0.15329052972078197,-0.15329052972078197
common,full,5,h5,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.13531479137573071,0.1238963848468777,-0.1238963848468777
common,full,5,h5,mm,FOOD_OWN_R17,2,2,0,0,0.21062832123630523,0.18631016714504403,-0.18631016714504403
common,full,5,h5,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.19687823032519478,0.17279637192288733,-0.09435280295925308
common,full,5,h5,mm,FOOD_SEASONAL_R17,2,2,0,0,0.2100771922047783,0.17280844952786475,-0.17280844952786475
common,full,5,h5,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.3588416047534539,0.35860821259476683,-0.35860821259476683
common,full,5,h5,mm,STATE_FAST_R15,2,2,0,0,0.3340490750089045,0.3294562035554963,0.05520321053257746
primary_control_calendar,full,5,h5,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.495427869294758,1.4316493867534144,-1.4316493867534144
primary_control_calendar,full,5,h5,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.6723074040952055,1.393563091436596,-1.393563091436596
primary_control_calendar,full,5,h5,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.7049391657324902,1.6858975680707136,-1.6858975680707136
primary_control_calendar,full,5,h5,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,1.9607860607714005,1.4168149601469804,-1.3554767961197773
primary_control_calendar,full,5,h5,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.7482690057124064,1.7475007992392309,-1.7475007992392309
primary_control_calendar,full,5,h5,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.4783805255476103,2.353334925588001,-2.353334925588001
primary_control_calendar,full,5,h5,cumulative_log,STATE_FAST_R15,2,2,0,0,1.3099493499905095,1.3096240578756912,-1.3096240578756912
common,full,5,h5,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.495427869294758,1.4316493867534144,-1.4316493867534144
common,full,5,h5,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.6723074040952055,1.393563091436596,-1.393563091436596
common,full,5,h5,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.7049391657324902,1.6858975680707136,-1.6858975680707136
common,full,5,h5,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,1.9607860607714005,1.4168149601469804,-1.3554767961197773
common,full,5,h5,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.7482690057124064,1.7475007992392309,-1.7475007992392309
common,full,5,h5,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.4783805255476103,2.353334925588001,-2.353334925588001
common,full,5,h5,cumulative_log,STATE_FAST_R15,2,2,0,0,1.3099493499905095,1.3096240578756912,-1.3096240578756912
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.4986211246295722,1.4349856781066006,-1.4349856781066006
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.6719376652442473,1.3944184478246504,-1.3944184478246504
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.7072018232039705,1.688107314025451,-1.688107314025451
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,1.9554343150326736,1.4132898607152542,-1.3514196720511207
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.7498272246796214,1.7491408586979937,-1.7491408586979937
primary_control_calendar,full,5,h5,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.4696956252793636,2.3466354612122773,-2.3466354612122773
primary_control_calendar,full,5,h5,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.3141816541292926,1.3138181832581375,-1.3138181832581375
common,full,5,h5,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.4986211246295722,1.4349856781066006,-1.4349856781066006
common,full,5,h5,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.6719376652442473,1.3944184478246504,-1.3944184478246504
common,full,5,h5,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.7072018232039705,1.688107314025451,-1.688107314025451
common,full,5,h5,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,1.9554343150326736,1.4132898607152542,-1.3514196720511207
common,full,5,h5,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.7498272246796214,1.7491408586979937,-1.7491408586979937
common,full,5,h5,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.4696956252793636,2.3466354612122773,-2.3466354612122773
common,full,5,h5,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.3141816541292926,1.3138181832581375,-1.3138181832581375
primary_control_calendar,full,6,h6,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.7529254529226621,0.6899988037027119,0.30132770955825205
primary_control_calendar,full,6,h6,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.883901793689797,0.8073150634118492,0.3598954977161598
primary_control_calendar,full,6,h6,mm,FOOD_OWN_R17,2,2,0,0,0.7383242042705068,0.6503625445804141,0.3495013465189597
primary_control_calendar,full,6,h6,mm,FOOD_PERSISTENCE_R17,2,2,0,0,1.0151111970737206,0.9247679517408656,0.4186346591688823
primary_control_calendar,full,6,h6,mm,FOOD_SEASONAL_R17,2,2,0,0,0.7156919918469837,0.6306451637816598,0.33838100507077284
primary_control_calendar,full,6,h6,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.7560268547420684,0.7292192995804103,0.19953901425696263
primary_control_calendar,full,6,h6,mm,STATE_FAST_R15,2,2,0,0,0.7226307917266307,0.6337886167340728,0.34714154238547656
common,full,6,h6,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.7529254529226621,0.6899988037027119,0.30132770955825205
common,full,6,h6,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.883901793689797,0.8073150634118492,0.3598954977161598
common,full,6,h6,mm,FOOD_OWN_R17,2,2,0,0,0.7383242042705068,0.6503625445804141,0.3495013465189597
common,full,6,h6,mm,FOOD_PERSISTENCE_R17,2,2,0,0,1.0151111970737206,0.9247679517408656,0.4186346591688823
common,full,6,h6,mm,FOOD_SEASONAL_R17,2,2,0,0,0.7156919918469837,0.6306451637816598,0.33838100507077284
common,full,6,h6,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.7560268547420684,0.7292192995804103,0.19953901425696263
common,full,6,h6,mm,STATE_FAST_R15,2,2,0,0,0.7226307917266307,0.6337886167340728,0.34714154238547656
primary_control_calendar,full,6,h6,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.5939882311848195,1.1309513509313012,-1.1309513509313012
primary_control_calendar,full,6,h6,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,2.0182735857545304,1.7327089068982056,-1.034962854845562
primary_control_calendar,full,6,h6,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.6145159957765947,1.3367705705404322,-1.3367705705404322
primary_control_calendar,full,6,h6,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.523351767799254,2.342142458871193,-0.9389743587598227
primary_control_calendar,full,6,h6,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.5239949325141184,1.4094031625031669,-1.4094031625031669
primary_control_calendar,full,6,h6,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.6302900938406917,2.1548207553804435,-2.1548207553804435
primary_control_calendar,full,6,h6,cumulative_log,STATE_FAST_R15,2,2,0,0,1.169483071364586,0.9627749308184474,-0.9627749308184474
common,full,6,h6,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.5939882311848195,1.1309513509313012,-1.1309513509313012
common,full,6,h6,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,2.0182735857545304,1.7327089068982056,-1.034962854845562
common,full,6,h6,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.6145159957765947,1.3367705705404322,-1.3367705705404322
common,full,6,h6,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.523351767799254,2.342142458871193,-0.9389743587598227
common,full,6,h6,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.5239949325141184,1.4094031625031669,-1.4094031625031669
common,full,6,h6,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.6302900938406917,2.1548207553804435,-2.1548207553804435
common,full,6,h6,cumulative_log,STATE_FAST_R15,2,2,0,0,1.169483071364586,0.9627749308184474,-0.9627749308184474
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.5893399876195407,1.127675044213965,-1.127675044213965
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,2.0086757341193993,1.727346525232857,-1.0252083625322617
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.610105811063352,1.3337040939352447,-1.3337040939352447
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.5101862611657095,2.335934752074869,-0.9189362871244148
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.521612512011174,1.4072490037395462,-1.4072490037395462
primary_control_calendar,full,6,h6,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.6050522403720784,2.136577887017283,-2.136577887017283
primary_control_calendar,full,6,h6,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.1697668349043506,0.9631364076828179,-0.9631364076828179
common,full,6,h6,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.5893399876195407,1.127675044213965,-1.127675044213965
common,full,6,h6,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,2.0086757341193993,1.727346525232857,-1.0252083625322617
common,full,6,h6,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.610105811063352,1.3337040939352447,-1.3337040939352447
common,full,6,h6,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.5101862611657095,2.335934752074869,-0.9189362871244148
common,full,6,h6,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.521612512011174,1.4072490037395462,-1.4072490037395462
common,full,6,h6,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.6050522403720784,2.136577887017283,-2.136577887017283
common,full,6,h6,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.1697668349043506,0.9631364076828179,-0.9631364076828179
primary_control_calendar,full,7,h7,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.6753033749659256,0.6209755046725886,0.2653753395419278
primary_control_calendar,full,7,h7,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.6003598725886599,0.5205156787544936,0.29915782588028794
primary_control_calendar,full,7,h7,mm,FOOD_OWN_R17,2,2,0,0,0.6856290152962399,0.620700984581295,0.2912343289447564
primary_control_calendar,full,7,h7,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.5360167252297336,0.4199883324300057,0.33305214358816354
primary_control_calendar,full,7,h7,mm,FOOD_SEASONAL_R17,2,2,0,0,0.7588388857881055,0.7150890985991152,0.25393707025331747
primary_control_calendar,full,7,h7,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.6299547710342415,0.593061216278119,0.21241800134527614
primary_control_calendar,full,7,h7,mm,STATE_FAST_R15,2,2,0,0,0.7589037824532808,0.7133106378801599,0.2590808462794883
common,full,7,h7,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.6753033749659256,0.6209755046725886,0.2653753395419278
common,full,7,h7,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.6003598725886599,0.5205156787544936,0.29915782588028794
common,full,7,h7,mm,FOOD_OWN_R17,2,2,0,0,0.6856290152962399,0.620700984581295,0.2912343289447564
common,full,7,h7,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.5360167252297336,0.4199883324300057,0.33305214358816354
common,full,7,h7,mm,FOOD_SEASONAL_R17,2,2,0,0,0.7588388857881055,0.7150890985991152,0.25393707025331747
common,full,7,h7,mm,FOOD_SYMMETRIC_R17,2,2,0,0,0.6299547710342415,0.593061216278119,0.21241800134527614
common,full,7,h7,mm,STATE_FAST_R15,2,2,0,0,0.7589037824532808,0.7133106378801599,0.2590808462794883
primary_control_calendar,full,7,h7,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,0.9996734832104113,0.8639267506411152,-0.8639267506411152
primary_control_calendar,full,7,h7,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.4174916822878065,1.212398251726503,-0.7344202806061625
primary_control_calendar,full,7,h7,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.0822826422167258,1.043995026318527,-1.043995026318527
primary_control_calendar,full,7,h7,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.0147809632771407,1.921827674835645,-0.6049138105712095
primary_control_calendar,full,7,h7,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.1615333694912995,1.1537474149384446,-1.1537474149384446
primary_control_calendar,full,7,h7,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.14586617882865,1.9405773193659133,-1.9405773193659133
primary_control_calendar,full,7,h7,cumulative_log,STATE_FAST_R15,2,2,0,0,0.70366023939416,0.7019953859792988,-0.7019953859792988
common,full,7,h7,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,0.9996734832104113,0.8639267506411152,-0.8639267506411152
common,full,7,h7,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.4174916822878065,1.212398251726503,-0.7344202806061625
common,full,7,h7,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.0822826422167258,1.043995026318527,-1.043995026318527
common,full,7,h7,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.0147809632771407,1.921827674835645,-0.6049138105712095
common,full,7,h7,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.1615333694912995,1.1537474149384446,-1.1537474149384446
common,full,7,h7,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,2.14586617882865,1.9405773193659133,-1.9405773193659133
common,full,7,h7,cumulative_log,STATE_FAST_R15,2,2,0,0,0.70366023939416,0.7019953859792988,-0.7019953859792988
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,0.9965168354407526,0.8628533246091188,-0.8628533246091188
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.40936337891317,1.2089156583260916,-0.7244501810860017
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.0811022917961928,1.0442168653477468,-1.0442168653477468
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.0071013122885324,1.9212251879061433,-0.5808179190980187
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.163842095565956,1.1555783273739078,-1.1555783273739078
primary_control_calendar,full,7,h7,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.1256929126158917,1.9273657220749574,-1.9273657220749574
primary_control_calendar,full,7,h7,cumulative_pct,STATE_FAST_R15,2,2,0,0,0.7064671725632555,0.7046023093350666,-0.7046023093350666
common,full,7,h7,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,0.9965168354407526,0.8628533246091188,-0.8628533246091188
common,full,7,h7,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.40936337891317,1.2089156583260916,-0.7244501810860017
common,full,7,h7,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.0811022917961928,1.0442168653477468,-1.0442168653477468
common,full,7,h7,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.0071013122885324,1.9212251879061433,-0.5808179190980187
common,full,7,h7,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,1.163842095565956,1.1555783273739078,-1.1555783273739078
common,full,7,h7,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,2.1256929126158917,1.9273657220749574,-1.9273657220749574
common,full,7,h7,cumulative_pct,STATE_FAST_R15,2,2,0,0,0.7064671725632555,0.7046023093350666,-0.7046023093350666
primary_control_calendar,full,8,h8,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.8889019475969473,0.8742345186722933,-0.8742345186722933
primary_control_calendar,full,8,h8,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.7945959414907721,0.7890395704839784,-0.7890395704839784
primary_control_calendar,full,8,h8,mm,FOOD_OWN_R17,2,2,0,0,0.8269891437444533,0.7926095549042937,-0.7926095549042937
primary_control_calendar,full,8,h8,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.7042329819746497,0.7037273263779071,-0.7037273263779071
primary_control_calendar,full,8,h8,mm,FOOD_SEASONAL_R17,2,2,0,0,0.8457362362070535,0.7823636475111023,-0.7823636475111023
primary_control_calendar,full,8,h8,mm,FOOD_SYMMETRIC_R17,2,2,0,0,1.007373573733786,1.0013312351983634,-1.0013312351983634
primary_control_calendar,full,8,h8,mm,STATE_FAST_R15,2,2,0,0,0.8422970316322126,0.7792217448216491,-0.7792217448216491
common,full,8,h8,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,0.8889019475969473,0.8742345186722933,-0.8742345186722933
common,full,8,h8,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,0.7945959414907721,0.7890395704839784,-0.7890395704839784
common,full,8,h8,mm,FOOD_OWN_R17,2,2,0,0,0.8269891437444533,0.7926095549042937,-0.7926095549042937
common,full,8,h8,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.7042329819746497,0.7037273263779071,-0.7037273263779071
common,full,8,h8,mm,FOOD_SEASONAL_R17,2,2,0,0,0.8457362362070535,0.7823636475111023,-0.7823636475111023
common,full,8,h8,mm,FOOD_SYMMETRIC_R17,2,2,0,0,1.007373573733786,1.0013312351983634,-1.0013312351983634
common,full,8,h8,mm,STATE_FAST_R15,2,2,0,0,0.8422970316322126,0.7792217448216491,-0.7792217448216491
primary_control_calendar,full,8,h8,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.7667913335224132,1.7329907042254686,-1.7329907042254686
primary_control_calendar,full,8,h8,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.8869693744226226,1.5184801639156293,-1.5184801639156293
primary_control_calendar,full,8,h8,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.832313015554264,1.831595010228007,-1.831595010228007
primary_control_calendar,full,8,h8,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.3015159852755582,1.8964807015080059,-1.3039696236057896
primary_control_calendar,full,8,h8,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.9837034890805363,1.9312080285969153,-1.9312080285969153
primary_control_calendar,full,8,h8,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,3.045673297986599,2.936663331571092,-2.936663331571092
primary_control_calendar,full,8,h8,cumulative_log,STATE_FAST_R15,2,2,0,0,1.521022345013552,1.4763194594005546,-1.4763194594005546
common,full,8,h8,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,1.7667913335224132,1.7329907042254686,-1.7329907042254686
common,full,8,h8,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.8869693744226226,1.5184801639156293,-1.5184801639156293
common,full,8,h8,cumulative_log,FOOD_OWN_R17,2,2,0,0,1.832313015554264,1.831595010228007,-1.831595010228007
common,full,8,h8,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,2.3015159852755582,1.8964807015080059,-1.3039696236057896
common,full,8,h8,cumulative_log,FOOD_SEASONAL_R17,2,2,0,0,1.9837034890805363,1.9312080285969153,-1.9312080285969153
common,full,8,h8,cumulative_log,FOOD_SYMMETRIC_R17,2,2,0,0,3.045673297986599,2.936663331571092,-2.936663331571092
common,full,8,h8,cumulative_log,STATE_FAST_R15,2,2,0,0,1.521022345013552,1.4763194594005546,-1.4763194594005546
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.7765443254097,1.7449666178864698,-1.7449666178864698
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.8840495370173795,1.5199685167990271,-1.5199685167990271
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.8462494838617876,1.8458104324969007,-1.8458104324969007
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.292747420092358,1.8964914258849832,-1.2884141430009637
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,2.001713403580532,1.9472259045637834,-1.9472259045637834
primary_control_calendar,full,8,h8,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,3.0376662315622207,2.9357612242721176,-2.9357612242721176
primary_control_calendar,full,8,h8,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.538757095101646,1.492179026512117,-1.492179026512117
common,full,8,h8,cumulative_pct,FOOD_ASYMMETRIC_R17,2,2,0,0,1.7765443254097,1.7449666178864698,-1.7449666178864698
common,full,8,h8,cumulative_pct,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.8840495370173795,1.5199685167990271,-1.5199685167990271
common,full,8,h8,cumulative_pct,FOOD_OWN_R17,2,2,0,0,1.8462494838617876,1.8458104324969007,-1.8458104324969007
common,full,8,h8,cumulative_pct,FOOD_PERSISTENCE_R17,2,2,0,0,2.292747420092358,1.8964914258849832,-1.2884141430009637
common,full,8,h8,cumulative_pct,FOOD_SEASONAL_R17,2,2,0,0,2.001713403580532,1.9472259045637834,-1.9472259045637834
common,full,8,h8,cumulative_pct,FOOD_SYMMETRIC_R17,2,2,0,0,3.0376662315622207,2.9357612242721176,-2.9357612242721176
common,full,8,h8,cumulative_pct,STATE_FAST_R15,2,2,0,0,1.538757095101646,1.492179026512117,-1.492179026512117
primary_control_calendar,full,9,h9,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,1.170524385218448,0.8945048724793989,-0.8945048724793989
primary_control_calendar,full,9,h9,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.050112596233452,0.7661387759690567,-0.7661387759690567
primary_control_calendar,full,9,h9,mm,FOOD_OWN_R17,2,2,0,0,0.8874143366179018,0.6665707282214477,-0.6665707282214477
primary_control_calendar,full,9,h9,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.9330877801795544,0.6812684695165463,-0.6375939757894447
primary_control_calendar,full,9,h9,mm,FOOD_SEASONAL_R17,2,2,0,0,0.8146142408588148,0.7171012395538322,-0.7171012395538322
primary_control_calendar,full,9,h9,mm,FOOD_SYMMETRIC_R17,2,2,0,0,1.1868030413212156,0.918716513167817,-0.918716513167817
primary_control_calendar,full,9,h9,mm,STATE_FAST_R15,2,2,0,0,0.8132676130743938,0.7151743863416351,-0.7151743863416351
common,full,9,h9,mm,FOOD_ASYMMETRIC_R17,2,2,0,0,1.170524385218448,0.8945048724793989,-0.8945048724793989
common,full,9,h9,mm,FOOD_HALF_CORRECTION_R17,2,2,0,0,1.050112596233452,0.7661387759690567,-0.7661387759690567
common,full,9,h9,mm,FOOD_OWN_R17,2,2,0,0,0.8874143366179018,0.6665707282214477,-0.6665707282214477
common,full,9,h9,mm,FOOD_PERSISTENCE_R17,2,2,0,0,0.9330877801795544,0.6812684695165463,-0.6375939757894447
common,full,9,h9,mm,FOOD_SEASONAL_R17,2,2,0,0,0.8146142408588148,0.7171012395538322,-0.7171012395538322
common,full,9,h9,mm,FOOD_SYMMETRIC_R17,2,2,0,0,1.1868030413212156,0.918716513167817,-0.918716513167817
common,full,9,h9,mm,STATE_FAST_R15,2,2,0,0,0.8132676130743938,0.7151743863416351,-0.7151743863416351
primary_control_calendar,full,9,h9,cumulative_log,FOOD_ASYMMETRIC_R17,2,2,0,0,2.8438439332059957,2.624017613266062,-2.624017613266062
primary_control_calendar,full,9,h9,cumulative_log,FOOD_HALF_CORRECTION_R17,2,2,0,0,2.927717516478965,2.2811204556715925,-2.2811204556715925
primary_control_calendar,full,9,h9,cumulative_log,FOOD_OWN_R17,2,2,0,0,2.573634255984821,2.49435784056012,-2.49435784056012
primary_control_calendar,full,9,h9,cumulative_log,FOOD_PERSISTENCE_R17,2,2,0,0,3.222207339757025,2.5740844172588986,-1.9382232980771226
