period,gross_petrol95,gross_diesel,net_petrol95,net_diesel,vat_petrol95,vat_diesel,excise_petrol95,excise_diesel
2015-05-18,32.725014300000005,32.85599108,14.20550043,16.203855360000002,0.21,0.21,12.84,10.95
2015-05-25,32.809995239999985,32.89813307999999,14.275592879999989,16.23843899999999,0.21,0.21,12.84,10.95
2015-06-01,32.87202240000005,32.92004240000004,14.326972800000018,16.25655360000002,0.21,0.21,12.84,10.95
2015-06-08,32.90293588000003,32.93695032000002,14.352447820000013,16.270697650000013,0.21,0.21,12.84,10.95
2015-06-15,32.92493462999998,32.91893324999998,14.370849989999991,16.255828889999993,0.21,0.21,12.84,10.95
2015-06-22,33.08712101999998,32.952995439999974,14.50460683999999,16.283879239999987,0.21,0.21,12.84,10.95
2015-06-29,33.07609907999999,32.8900089,14.495416919999998,16.231804499999996,0.21,0.21,12.84,10.95
2015-07-06,33.07593690000003,32.89006215000003,14.495517000000012,16.231885650000013,0.21,0.21,12.84,10.95
2015-07-13,33.11105543999996,32.68392791999996,14.52450383999998,16.06145825999998,0.21,0.21,12.84,10.95
2015-07-20,33.13287936000001,32.54595840000001,14.542536960000003,15.947573760000004,0.21,0.21,12.84,10.95
2015-07-27,33.09809166000001,32.242083230000006,14.513762130000005,15.696280880000003,0.21,0.21,12.84,10.95
2015-08-03,33.074928739999976,31.978957009999974,14.494787229999988,15.478809219999986,0.21,0.21,12.84,10.95
2015-08-10,32.986886800000036,31.62194014000004,14.422098320000018,15.183916440000017,0.21,0.21,12.84,10.95
2015-08-17,32.84213403000001,31.24411209,14.302215300000002,14.871547770000003,0.21,0.21,12.84,10.95
2015-08-24,32.600969879999965,30.90191151999997,14.102969359999983,14.588839959999985,0.21,0.21,12.84,10.95
2015-08-31,32.339003010000006,30.670996680000005,13.886362110000002,14.397869640000003,0.21,0.21,12.84,10.95
2015-09-07,31.88905844000003,30.37587270000003,13.514621560000013,14.154056720000014,0.21,0.21,12.84,10.95
2015-09-14,31.63894879999996,30.272031239999965,13.307990479999983,14.06805195999998,0.21,0.21,12.84,10.95
2015-09-21,31.43098698999999,30.184925809999992,13.136125209999996,13.996410609999996,0.21,0.21,12.84,10.95
2015-09-28,31.430933999999986,30.18507459999999,13.136099799999995,13.996251799999996,0.21,0.21,12.84,10.95
2015-10-05,30.957864459999982,30.015917399999985,12.745170239999991,13.856629799999991,0.21,0.21,12.84,10.95
2015-10-12,30.668906880000012,29.925063360000017,12.506275800000006,13.781436120000008,0.21,0.21,12.84,10.95
2015-10-19,30.426125520000003,29.869028209999996,12.30543188,13.735143449999997,0.21,0.21,12.84,10.95
2015-10-26,30.09097568000001,29.64294016000001,12.028697280000006,13.548334080000005,0.21,0.21,12.84,10.95
2015-11-02,29.80886775999998,29.528955749999984,11.795595069999992,13.454202439999992,0.21,0.21,12.84,10.95
2015-11-09,29.65912476000001,29.410067940000012,11.671597620000005,13.355773380000006,0.21,0.21,12.84,10.95
2015-11-16,29.690039469999984,29.47406177999999,11.697124629999994,13.408727549999995,0.21,0.21,12.84,10.95
2015-11-23,29.66696400000001,29.458060750000012,11.678313250000004,13.395481750000005,0.21,0.21,12.84,10.95
2015-11-30,29.505947999999965,29.339983799999967,11.545053599999987,13.297949099999986,0.21,0.21,12.84,10.95
2015-12-07,29.43209218000003,29.285092500000026,11.48407978000001,13.252399460000012,0.21,0.21,12.84,10.95
2015-12-14,29.179974719999986,29.04296303999999,11.275763999999995,13.052591999999995,0.21,0.21,12.84,10.95
2016-01-04,28.42711508000001,27.906922330000008,10.653277290000004,12.113600210000005,0.21,0.21,12.84,10.95
2016-01-11,28.208032530000004,27.520888500000005,10.47252897,11.794666500000002,0.21,0.21,12.84,10.95
2016-01-18,27.911106209999982,27.104051759999983,10.227015619999994,11.449899129999995,0.21,0.21,12.84,10.95
2016-01-25,27.631134180000004,26.598931980000003,9.99560832,11.032674300000002,0.21,0.21,12.84,10.95
2016-02-01,27.320933100000005,26.02608678,9.739449240000003,10.55899617,0.21,0.21,12.84,10.95
2016-02-08,27.167000559999966,25.72892587999997,9.612151779999989,10.313598819999989,0.21,0.21,12.84,10.95
2016-02-15,26.829896579999986,25.439113299999985,9.333442769999994,10.073986199999995,0.21,0.21,12.84,10.95
2016-02-22,26.42400314000002,25.129108900000023,8.998055780000008,9.817903260000008,0.21,0.21,12.84,10.95
2016-02-29,26.223103259999995,24.940060319999997,8.831945939999999,9.66151356,0.21,0.21,12.84,10.95
2016-03-07,26.26894095999998,25.073065759999988,8.870039039999995,9.771544959999995,0.21,0.21,12.84,10.95
2016-03-14,26.477080999999984,25.534929499999983,9.041732999999995,10.153217499999993,0.21,0.21,12.84,10.95
2016-03-21,26.784115200000002,25.980905350000004,9.295444050000002,10.522022000000002,0.21,0.21,12.84,10.95
2016-04-04,27.38001809999999,25.92710697999999,9.788217859999998,10.477349939999995,0.21,0.21,12.84,10.95
2016-04-11,27.521927100000028,25.790911800000025,9.905569520000007,10.365011520000008,0.21,0.21,12.84,10.95
2016-04-18,27.741055420000023,25.981923220000024,10.086501940000009,10.522637020000008,0.21,0.21,12.84,10.95
2016-04-25,27.89789862000003,26.17906177000003,10.216192840000012,10.685458290000012,0.21,0.21,12.84,10.95
2016-05-02,28.208900160000027,26.42400264000002,10.473256080000008,10.88790192000001,0.21,0.21,12.84,10.95
2016-05-09,28.410930800000028,26.639098260000026,10.64018272000001,11.06577922000001,0.21,0.21,12.84,10.95
2016-05-16,28.40009208000001,26.737907350000008,10.631118430000004,11.147527960000003,0.21,0.21,12.84,10.95
2016-05-23,28.617133800000012,27.071927520000013,10.810496700000003,11.423605140000005,0.21,0.21,12.84,10.95
2016-05-30,29.149984590000003,27.658965810000005,11.251003980000002,11.908695120000003,0.21,0.21,12.84,10.95
2016-06-06,29.55397418000001,28.023121230000008,11.584760100000004,12.209531860000002,0.21,0.21,12.84,10.95
2016-06-13,29.677130550000005,28.212103900000002,11.68641945,12.365809,0.21,0.21,12.84,10.95
2016-06-20,29.71003203,28.274069250000004,11.71367829,12.417045660000001,0.21,0.21,12.84,10.95
2016-06-27,29.720027619999982,28.32202262999999,11.721901229999993,12.456607289999994,0.21,0.21,12.84,10.95
2016-07-04,29.719963599999996,28.322132549999992,11.722109849999997,12.456655299999996,0.21,0.21,12.84,10.95
2016-07-11,29.603081669999984,28.318013059999988,11.625369259999994,12.453242199999993,0.21,0.21,12.84,10.95
2016-07-18,29.402111999999992,28.119012479999988,11.459256959999996,12.288893759999995,0.21,0.21,12.84,10.95
2016-07-25,29.332124250000007,28.063030250000015,11.401307000000005,12.242595250000004,0.21,0.21,12.84,10.95
2016-08-01,29.212132330000006,27.955013540000007,11.302176350000002,12.153319560000002,0.21,0.21,12.84,10.95
2016-08-08,28.9080792,27.532945440000002,11.05079976,11.80458279,0.21,0.21,12.84,10.95
2016-08-15,28.73193452000001,27.38808073000001,10.905401880000003,11.684745200000004,0.21,0.21,12.84,10.95
2016-08-22,28.90297871999999,27.63095903999999,11.046870719999996,11.885425439999995,0.21,0.21,12.84,10.95
2016-08-29,28.972979680000012,27.70587121000001,11.104561390000004,11.947408760000004,0.21,0.21,12.84,10.95
2016-09-05,29.061085500000004,27.762996660000006,11.177236650000001,11.994621900000002,0.21,0.21,12.84,10.95
2016-09-12,29.041882079999993,27.75202655999999,11.161722719999995,11.985414239999995,0.21,0.21,12.84,10.95
2016-09-19,29.05000689,27.768130650000007,11.168319720000001,11.998675050000001,0.21,0.21,12.84,10.95
2016-09-26,29.038117650000007,27.715980120000005,11.158321950000001,11.95571166,0.21,0.21,12.84,10.95
2016-10-03,29.068110960000006,27.743001120000006,11.18318127,11.978139090000003,0.21,0.21,12.84,10.95
2016-10-10,29.155118580000007,28.018074900000006,11.25505713,12.2053857,0.21,0.21,12.84,10.95
2016-10-17,29.42697407999999,28.36709279999999,11.479795199999995,12.493735679999995,0.21,0.21,12.84,10.95
2016-10-24,29.555029380000004,28.493914710000006,11.585523960000002,12.59881146,0.21,0.21,12.84,10.95
2016-10-31,29.59911695999999,28.55193695999999,11.621941439999995,12.646691519999996,0.21,0.21,12.84,10.95
2016-11-07,29.542869930000002,28.550929019999998,11.575796400000002,12.645828000000002,0.21,0.21,12.84,10.95
2016-11-14,29.408882420000026,28.492971280000024,11.464969720000012,12.59789964000001,0.21,0.21,12.84,10.95
2016-11-21,29.322961999999958,28.466047599999957,11.393987999999984,12.575556719999982,0.21,0.21,12.84,10.95
2016-11-28,29.417922320000038,28.649061400000036,11.472335240000016,12.726906400000017,0.21,0.21,12.84,10.95
2016-12-05,29.593052609999997,28.906887089999998,11.61692295,12.940010249999998,0.21,0.21,12.84,10.95
2016-12-12,29.862943110000003,29.278078830000002,11.84025843,13.24674351,0.21,0.21,12.84,10.95
2016-12-19,30.117066180000002,29.555029380000004,12.050014950000001,13.475642910000001,0.21,0.21,12.84,10.95
2017-01-02,30.525893910000008,29.950076400000004,12.388047660000002,13.802056590000001,0.21,0.21,12.84,10.95
2017-01-09,30.866088300000005,30.33188313,12.669066060000002,14.117661870000003,0.21,0.21,12.84,10.95
2017-01-16,30.98498070000001,30.508870680000005,12.767422500000002,14.264115690000002,0.21,0.21,12.84,10.95
2017-01-23,31.018887900000003,30.53402352,12.79566288,14.284580309999999,0.21,0.21,12.84,10.95
2017-01-30,31.050980200000023,30.541885720000028,12.821939000000011,14.291395360000013,0.21,0.21,12.84,10.95
2017-02-06,31.067124540000005,30.561021210000003,12.83524521,14.307079080000003,0.21,0.21,12.84,10.95
2017-02-13,31.060909710000004,30.498872910000006,12.830381430000001,14.255739180000003,0.21,0.21,12.84,10.95
2017-02-20,31.099009320000004,30.541025670000003,12.861725790000003,14.290596270000002,0.21,0.21,12.84,10.95
2017-02-27,31.100900790000004,30.505087740000008,12.863347050000002,14.26087317,0.21,0.21,12.84,10.95
2017-03-06,31.1038731,30.50292606,12.865778940000002,14.258981700000003,0.21,0.21,12.84,10.95
2017-03-13,31.02199947,30.385925130000004,12.797956230000002,14.162516730000002,0.21,0.21,12.84,10.95
2017-03-20,30.876896700000003,30.241903200000003,12.6782532,14.043354120000004,0.21,0.21,12.84,10.95
2017-03-27,30.732874770000002,30.11598534,12.559090590000002,13.939323270000003,0.21,0.21,12.84,10.95
2017-04-03,30.63192748000004,30.01207900000004,12.475667640000015,13.853289000000016,0.21,0.21,12.84,10.95
2017-04-10,30.830045759999987,30.04110303999999,12.639265599999993,13.877327359999994,0.21,0.21,12.84,10.95
2017-04-24,31.050943560000018,30.134890890000015,12.822058080000007,13.954866120000007,0.21,0.21,12.84,10.95
2017-05-01,31.051027140000002,30.13487148,12.82187172,13.955018700000002,0.21,0.21,12.84,10.95
2017-05-08,30.638129759999977,29.787085439999974,12.480647759999991,13.66746191999999,0.21,0.21,12.84,10.95
2017-05-15,30.463091510000027,29.56890113000003,12.336015420000013,13.487239210000013,0.21,0.21,12.84,10.95
2017-05-22,30.38597408000001,29.49200408000001,12.272420160000003,13.423588640000004,0.21,0.21,12.84,10.95
2017-05-29,30.430121549999996,29.521021899999997,12.308664699999998,13.447484499999996,0.21,0.21,12.84,10.95
2017-06-05,30.353977920000016,29.439904480000017,12.246004050000005,13.380697750000007,0.21,0.21,12.84,10.95
2017-06-12,30.107003580000033,29.05201012000003,12.041910700000013,13.059964980000013,0.21,0.21,12.84,10.95
2017-06-19,29.948881319999984,28.87609103999998,11.911138919999994,12.914573399999991,0.21,0.21,12.84,10.95
2017-06-26,29.639893920000024,28.58597504000002,11.655828450000008,12.67484414000001,0.21,0.21,12.84,10.95
2017-07-03,29.490886599999982,28.464107399999982,11.532706599999992,12.573862799999992,0.21,0.21,12.84,10.95
2017-07-10,29.433939359999993,28.397928159999992,11.485632479999996,12.519295039999996,0.21,0.21,12.84,10.95
2017-07-17,29.379949000000003,28.33791440000001,11.440986800000003,12.469715500000001,0.21,0.21,12.84,10.95
2017-07-24,29.33112992,28.30292168,11.400593919999999,12.441033440000002,0.21,0.21,12.84,10.95
2017-07-31,29.276024609999983,28.22608406999998,11.355057389999995,12.377354189999995,0.21,0.21,12.84,10.95
2017-08-07,29.44396188,28.47505828,11.493912759999999,12.58294996,0.21,0.21,12.84,10.95
2017-08-14,29.445955560000016,28.468881180000015,11.495576520000006,12.578167620000006,0.21,0.21,12.84,10.95
2017-08-21,29.439094440000012,28.46113030000001,11.489839560000004,12.571365120000006,0.21,0.21,12.84,10.95
2017-08-28,29.395028319999984,28.426905139999977,11.453296579999993,12.543316099999991,0.21,0.21,12.84,10.95
2017-09-04,29.530070340000005,28.48498414000001,11.565012500000002,12.591334060000003,0.21,0.21,12.84,10.95
2017-09-11,29.90197436,28.689915399999997,11.872336559999997,12.76077995,0.21,0.21,12.84,10.95
2017-09-18,30.01691276999998,28.760892029999976,11.967419879999992,12.819291029999992,0.21,0.21,12.84,10.95
2017-09-25,29.96007805000002,28.902877920000023,11.920250370000009,12.93683902000001,0.21,0.21,12.84,10.95
2017-10-02,30.00602849999997,29.09906294999998,11.95847984999999,13.09888049999999,0.21,0.21,12.84,10.95
2017-10-09,29.99289761999996,29.208080789999965,11.947548059999987,13.188858479999984,0.21,0.21,12.84,10.95
2017-10-16,29.987002799999992,29.18890589999999,11.942591099999996,13.173108599999996,0.21,0.21,12.84,10.95
2017-10-23,29.997918720000005,29.237919480000002,11.951782920000001,13.213576530000003,0.21,0.21,12.84,10.95
2017-10-30,29.985929149999993,29.216066249999997,11.9418507,13.195378299999996,0.21,0.21,12.84,10.95
2017-11-06,30.192962320000014,29.477106920000015,12.112939280000006,13.411211560000007,0.21,0.21,12.84,10.95
2017-11-13,30.508078419999965,29.77609520999997,12.373149649999986,13.658147069999986,0.21,0.21,12.84,10.95
2017-11-20,30.600038079999983,29.857031999999986,12.449314879999994,13.725158079999993,0.21,0.21,12.84,10.95
2017-11-27,30.49100607000004,29.869981050000035,12.359211690000015,13.736046030000017,0.21,0.21,12.84,10.95
2017-12-04,30.468033119999976,29.734036079999974,12.34019744999999,13.62366998999999,0.21,0.21,12.84,10.95
2017-12-11,30.437028899999977,29.704072269999973,12.314593019999988,13.598739179999987,0.21,0.21,12.84,10.95
2017-12-18,30.412067399999973,29.669000349999973,12.29386839999999,13.569899199999991,0.21,0.21,12.84,10.95
2018-01-01,30.455083800000015,29.67396815000001,12.329319400000005,13.573895300000007,0.21,0.21,12.84,10.95
2018-01-08,30.400104959999982,29.82709115999998,12.283935479999993,13.700517479999991,0.21,0.21,12.84,10.95
2018-01-15,30.561117619999983,29.933055019999987,12.417001849999993,13.788016549999991,0.21,0.21,12.84,10.95
2018-01-22,30.639067690000026,30.001044810000028,12.481576580000011,13.844232930000015,0.21,0.21,12.84,10.95
2018-01-29,30.719917890000023,30.033104340000026,12.54832388000001,13.87059807000001,0.21,0.21,12.84,10.95
2018-02-05,30.738112159999975,30.061095639999973,12.56322951999999,13.893830279999987,0.21,0.21,12.84,10.95
2018-02-12,30.738967599999977,29.93892269999998,12.564128259999991,13.79297693999999,0.21,0.21,12.84,10.95
2018-02-19,30.544108730000033,29.68602997000003,12.402885170000012,13.583883180000015,0.21,0.21,12.84,10.95
2018-02-26,30.43492214999997,29.608952919999968,12.312857629999987,13.520199679999987,0.21,0.21,12.84,10.95
2018-03-05,30.413922840000023,29.56898580000002,12.29553600000001,13.487237640000009,0.21,0.21,12.84,10.95
2018-03-12,30.39305535999999,29.547927279999993,12.27815104,13.469880879999995,0.21,0.21,12.84,10.95
2018-03-19,30.321047679999968,29.50798663999997,12.218804399999986,13.436742879999986,0.21,0.21,12.84,10.95
2018-03-26,30.302114639999974,29.565961859999977,12.20288375999999,13.484598779999988,0.21,0.21,12.84,10.95
2018-04-09,30.611984680000024,29.772921550000024,12.459161950000011,13.65575878000001,0.21,0.21,12.84,10.95
2018-04-16,30.73588310000002,30.02290480000002,12.561758000000008,13.862400200000009,0.21,0.21,12.84,10.95
2018-04-23,30.908069759999965,30.164885759999965,12.703745919999985,13.979735679999985,0.21,0.21,12.84,10.95
2018-04-30,31.048088940000014,30.283872300000017,12.819529800000005,14.077984140000005,0.21,0.21,12.84,10.95
2018-05-07,31.389946979999976,30.692029679999976,13.102217099999992,14.415373379999988,0.21,0.21,12.84,10.95
2018-05-14,31.659919200000026,31.01507280000002,13.325381280000009,14.68210752000001,0.21,0.21,12.84,10.95
2018-05-21,32.12593679999996,31.423075199999968,13.710295199999985,15.019461599999982,0.21,0.21,12.84,10.95
2018-05-28,32.87598408000004,32.18690790000004,14.330365830000016,15.650880750000018,0.21,0.21,12.84,10.95
2018-06-04,33.17199424000003,32.43708864000002,14.574771200000013,15.857515520000014,0.21,0.21,12.84,10.95
2018-06-11,33.22506022,32.45408658,14.618708040000001,15.871476000000001,0.21,0.21,12.84,10.95
2018-06-18,33.11605479000002,32.35289344000003,14.528635940000013,15.788045210000012,0.21,0.21,12.84,10.95
2018-06-25,32.97894599999999,32.18300085,14.415451050000001,15.6476229,0.21,0.21,12.84,10.95
2018-07-02,32.96494403999999,32.22010133999999,14.403671939999997,15.678093899999997,0.21,0.21,12.84,10.95
2018-07-09,33.16107494000001,32.44894562000001,14.565811400000005,15.867244540000005,0.21,0.21,12.84,10.95
2018-07-16,33.12506339999995,32.42104579999996,14.536151629999981,15.84427844999998,0.21,0.21,12.84,10.95
2018-07-23,32.97791232,32.236074720000005,14.41465416,15.69128688,0.21,0.21,12.84,10.95
2018-07-30,32.93606464000002,32.20091208000002,14.379932560000013,15.662413760000012,0.21,0.21,12.84,10.95
2018-08-06,33.07387949999997,32.24589749999997,14.493788999999984,15.699595499999985,0.21,0.21,12.84,10.95
2018-08-13,33.05390760000004,32.22111384000004,14.477424240000015,15.678894720000018,0.21,0.21,12.84,10.95
2018-08-20,33.05097538,32.14998008,14.474791539999998,15.620250899999997,0.21,0.21,12.84,10.95
2018-08-27,33.06507871999997,32.235092159999965,14.486406239999985,15.690453119999983,0.21,0.21,12.84,10.95
2018-09-03,33.21003024000003,32.28306624000003,14.606377740000013,15.730064100000014,0.21,0.21,12.84,10.95
2018-09-10,33.26802079999999,32.468059679999996,14.654241279999999,15.883036959999998,0.21,0.21,12.84,10.95
2018-09-17,33.27509926999996,32.51698980999996,14.659922589999983,15.923608069999982,0.21,0.21,12.84,10.95
2018-09-24,33.271067349999996,32.524902399999995,14.65664685,15.930224649999996,0.21,0.21,12.84,10.95
2018-10-01,33.28090815,32.639102,14.664922700000002,16.024284100000003,0.21,0.21,12.84,10.95
2018-10-08,33.40508178000001,33.065096010000005,14.767375860000001,16.376453100000003,0.21,0.21,12.84,10.95
2018-10-15,33.50102481999998,33.35191237999998,14.846748999999992,16.61365401999999,0.21,0.21,12.84,10.95
2018-10-22,33.43697279999999,33.4899612,14.793844320000002,16.72779168,0.21,0.21,12.84,10.95
2018-10-29,33.42896076000004,33.53907750000003,14.787178940000016,16.76824630000002,0.21,0.21,12.84,10.95
2018-11-05,33.32298934000004,33.68612564000004,14.69965404000002,16.889585620000023,0.21,0.21,12.84,10.95
2018-11-12,33.155951359999975,33.67712613999998,14.561763439999991,16.88227533999999,0.21,0.21,12.84,10.95
2018-11-19,32.95612983000002,33.49303815000002,14.396374590000006,16.73026095000001,0.21,0.21,12.84,10.95
2018-11-26,32.79404540000002,33.36605566000002,14.262416220000008,16.625101100000016,0.21,0.21,12.84,10.95
2018-12-03,32.358998770000014,33.00391325000002,13.902987560000009,16.32608264000001,0.21,0.21,12.84,10.95
2018-12-10,32.01900408000003,32.74790796000002,13.62207024000001,16.11451800000001,0.21,0.21,12.84,10.95
2018-12-17,31.73910014999999,32.43495311999998,13.390460989999994,15.855746539999993,0.21,0.21,12.84,10.95
2019-01-07,31.02701903999996,31.48296779999996,12.802110359999984,15.069068159999981,0.21,0.21,12.84,10.95
2019-01-14,30.67601170999999,31.183908779999996,12.512109499999998,14.821801459999996,0.21,0.21,12.84,10.95
2019-01-21,30.474096959999976,31.003872059999978,12.34503947999999,14.67323468999999,0.21,0.21,12.84,10.95
2019-01-28,30.34201618000003,30.888950940000033,12.236057380000013,14.578152420000013,0.21,0.21,12.84,10.95
2019-02-04,30.168910079999993,30.866910719999996,12.092931839999997,14.559989759999997,0.21,0.21,12.84,10.95
2019-02-11,30.064061400000032,30.94403556000003,12.006247560000011,14.623434360000013,0.21,0.21,12.84,10.95
2019-02-18,29.992947400000023,30.83691370000003,11.94770330000001,14.535146600000013,0.21,0.21,12.84,10.95
2019-02-25,30.098921429999997,30.99498072,12.03510495,14.665820100000001,0.21,0.21,12.84,10.95
2019-03-04,30.19896028000002,31.124903220000014,12.117964370000006,14.773068600000007,0.21,0.21,12.84,10.95
2019-03-11,30.288960480000032,31.246955520000036,12.192244320000015,14.874066000000017,0.21,0.21,12.84,10.95
2019-03-18,30.42694095999998,31.452093279999975,12.306182559999993,15.04350831999999,0.21,0.21,12.84,10.95
2019-03-25,30.607101389999976,31.464876089999972,12.454991679999988,15.054074779999985,0.21,0.21,12.84,10.95
2019-04-01,31.071965160000026,31.510927980000023,12.83927562000001,15.09211947000001,0.21,0.21,12.84,10.95
2019-04-08,31.764114759999988,31.603902259999984,13.41119611999999,15.168919499999992,0.21,0.21,12.84,10.95
2019-04-15,32.21011250000004,31.677881250000034,13.779843750000014,15.230218750000017,0.21,0.21,12.84,10.95
2019-04-29,32.615883180000004,32.08503624,14.11534084,15.566630660000001,0.21,0.21,12.84,10.95
2019-05-06,32.82802615000003,32.22012355000003,14.290596950000014,15.678178350000014,0.21,0.21,12.84,10.95
2019-05-13,32.984000640000005,32.31098928000001,14.419609920000001,15.753260160000002,0.21,0.21,12.84,10.95
2019-05-20,33.022993900000024,32.41388566000002,14.45163408000001,15.838360200000013,0.21,0.21,12.84,10.95
2019-05-27,33.2909841,32.5069222,14.673195320000001,15.91529404,0.21,0.21,12.84,10.95
2019-06-03,33.49997088,32.57105216,14.84590872,15.96830912,0.21,0.21,12.84,10.95
2019-06-10,33.267929459999976,32.22700133999998,14.65422809999999,15.68388077999999,0.21,0.21,12.84,10.95
2019-06-17,32.85507960000004,32.00802120000004,14.312833200000018,15.502906800000018,0.21,0.21,12.84,10.95
2019-06-24,32.69990128999997,31.87887721999997,14.184746069999989,15.396185389999985,0.21,0.21,12.84,10.95
2019-07-01,32.60699917999996,31.80597085999996,14.107932939999984,15.33597253999998,0.21,0.21,12.84,10.95
2019-07-08,32.64896909999996,31.75691936999996,14.142699779999981,15.29545148999998,0.21,0.21,12.84,10.95
2019-07-15,32.62502123999996,31.72396967999996,14.122781459999985,15.268272659999983,0.21,0.21,12.84,10.95
2019-07-22,32.65211318000003,31.849068880000026,14.145069980000011,15.37146800000001,0.21,0.21,12.84,10.95
2019-07-29,32.63710912000002,31.821078940000024,14.13274114000001,15.348334120000011,0.21,0.21,12.84,10.95
2019-08-05,32.61205296000001,31.809903840000004,14.112102240000002,15.339297600000004,0.21,0.21,12.84,10.95
2019-08-12,32.48403236,31.61404428,14.00634313,15.177262359999999,0.21,0.21,12.84,10.95
2019-08-19,32.38792959999998,31.54801719999998,13.926871599999991,15.122805799999991,0.21,0.21,12.84,10.95
2019-08-26,32.34394176000002,31.639046400000026,13.89053952000001,15.197936000000013,0.21,0.21,12.84,10.95
2019-09-02,32.282114499999985,31.610034829999982,13.839450049999995,15.174019359999994,0.21,0.21,12.84,10.95
2019-09-09,32.23497980000001,31.602049400000013,13.800623350000006,15.167318650000006,0.21,0.21,12.84,10.95
2019-09-16,32.086950680000015,31.63194512000001,13.678119360000004,15.192216360000005,0.21,0.21,12.84,10.95
2019-09-23,32.21596259999996,31.852984799999962,13.784871599999985,15.374776499999982,0.21,0.21,12.84,10.95
2019-09-30,32.18403272000002,31.877080480000018,13.75837904000001,15.394597120000011,0.21,0.21,12.84,10.95
2019-10-07,32.34097545000001,32.07800925000001,13.888224700000004,15.560638170000004,0.21,0.21,12.84,10.95
2019-10-14,32.217033029999975,31.85396164999998,13.785608549999992,15.37553065999999,0.21,0.21,12.84,10.95
2019-10-21,32.058004000000004,31.8150316,13.654126200000002,15.343399500000002,0.21,0.21,12.84,10.95
2019-10-28,31.99090439999999,31.8280872,13.598930799999998,15.354247999999998,0.21,0.21,12.84,10.95
2019-11-04,31.942067989999963,31.762980769999967,13.558331169999986,15.300477359999983,0.21,0.21,12.84,10.95
2019-11-11,31.98698900000002,31.741072600000013,13.595554500000008,15.282275700000008,0.21,0.21,12.84,10.95
2019-11-18,31.96207397999997,31.714077809999978,13.57478312999999,15.259826249999987,0.21,0.21,12.84,10.95
2019-11-25,31.920981899999965,31.697988149999965,13.540945049999985,15.246656099999983,0.21,0.21,12.84,10.95
2019-12-02,31.899115520000024,31.67211826000003,13.522806400000011,15.225158180000012,0.21,0.21,12.84,10.95
2019-12-09,31.7810836,31.659059759999998,13.425175199999998,15.214432719999998,0.21,0.21,12.84,10.95
2019-12-16,31.70390995999999,31.60605523999999,13.361756219999997,15.170539559999998,0.21,0.21,12.84,10.95
2020-01-06,31.887103309999983,31.851934919999984,13.513011089999994,15.373899639999992,0.21,0.21,12.84,10.95
2020-01-13,32.070105299999994,32.05093049999999,13.6640634,15.538400099999997,0.21,0.21,12.84,10.95
2020-01-20,31.980105000000012,31.935885000000017,13.589861250000007,15.443332500000007,0.21,0.21,12.84,10.95
2020-01-27,31.93008280999996,31.831934219999958,13.548542379999985,15.357352769999979,0.21,0.21,12.84,10.95
2020-02-03,31.778912939999984,31.631123949999978,13.423621089999992,15.191298259999993,0.21,0.21,12.84,10.95
2020-02-10,31.570048739999987,31.366086839999987,13.251016739999994,14.972305019999993,0.21,0.21,12.84,10.95
2020-02-17,31.49702719999998,31.278105009999972,13.190619789999989,14.89960127999999,0.21,0.21,12.84,10.95
2020-02-24,31.43792077999997,31.212002359999975,13.141802939999987,14.845132119999986,0.21,0.21,12.84,10.95
2020-03-02,31.308965000000033,31.078984750000032,13.035107000000014,14.735072000000017,0.21,0.21,12.84,10.95
2020-03-09,30.962111040000007,30.636935040000008,12.748429440000004,14.369718720000003,0.21,0.21,12.84,10.95
2020-03-16,30.1118936,29.851999199999995,12.045997599999998,13.721022399999997,0.21,0.21,12.84,10.95
2020-03-23,28.70613260000003,28.64201940000003,10.884044750000012,12.720943200000013,0.21,0.21,12.84,10.95
2020-03-30,27.60508530000002,27.918934650000022,9.974072250000006,12.123489600000008,0.21,0.21,12.84,10.95
2020-04-06,26.936939609999985,27.304887599999986,9.422008019999996,11.616170489999995,0.21,0.21,12.84,10.95
2020-04-20,26.21192448000002,26.728970240000027,8.82284480000001,11.13998592000001,0.21,0.21,12.84,10.95
2020-04-27,25.695132319999978,26.143940159999975,8.395506559999992,10.65667167999999,0.21,0.21,12.84,10.95
2020-05-04,25.322095060000006,25.74488027000001,8.087156990000002,10.326915200000004,0.21,0.21,12.84,10.95
2020-05-11,25.239096000000007,25.597896000000013,8.018628000000003,10.205376000000005,0.21,0.21,12.84,10.95
2020-05-18,25.683926400000008,25.754884100000005,8.386537500000003,10.335251300000003,0.21,0.21,12.84,10.95
2020-05-25,25.841971500000017,25.942889000000015,8.516891500000005,10.490510500000006,0.21,0.21,12.84,10.95
2020-06-01,25.947942719999997,25.98796263,8.604549239999999,10.527653639999997,0.21,0.21,12.84,10.95
2020-06-08,26.121091750000012,26.138106150000013,8.747528400000006,10.651546100000004,0.21,0.21,12.84,10.95
2020-06-15,26.399893369999987,26.267012029999986,8.978295839999998,10.758318769999994,0.21,0.21,12.84,10.95
2020-06-22,26.69994351000003,26.418992580000026,9.226022990000011,10.88398033000001,0.21,0.21,12.84,10.95
2020-06-29,27.008014080000013,26.824105280000012,9.480565760000003,11.218705280000005,0.21,0.21,12.84,10.95
2020-07-06,27.368886299999964,27.24711149999997,9.779103949999989,11.568071899999989,0.21,0.21,12.84,10.95
