origin,block,status,n,window_start,window_end,mean_log,level_log,phi,last_deviation,last_month,gap_months
2026-01,fuel,estimated,96,2018-01,2025-12,0.1168696209726625,0.1168696209726625,0.29749216725415156,0.9174089157580831,2025-12,0
2026-01,administered,estimated,96,2018-01,2025-12,0.6115712028345272,0.6115712028345272,0.0,-0.2616112271823885,2025-12,0
2026-01,alcohol_tobacco,estimated,96,2018-01,2025-12,0.42950088880491455,0.42950088880491455,0.0,-0.29720987074606287,2025-12,0
2026-02,core,estimated,96,2018-02,2026-01,0.3957648281357957,0.3957648281357957,0.8137870546355185,-0.3099067133212414,2026-01,0
2026-02,food,estimated,96,2018-02,2026-01,0.37454994939152325,0.37454994939152325,0.3324927649872963,0.17671686419406685,2026-01,0
2026-02,fuel,estimated,96,2018-02,2026-01,0.08451955186360409,0.08451955186360409,0.2968955849684529,-1.7996983216385312,2026-01,0
2026-02,administered,estimated,96,2018-02,2026-01,0.5886993591692194,0.5886993591692194,0.0,-7.467136602099378,2026-01,0
2026-02,alcohol_tobacco,estimated,96,2018-02,2026-01,0.4521099941348217,0.4521099941348217,0.0,0.9045017848735304,2026-01,0
2026-03,core,estimated,96,2018-03,2026-02,0.39680182838735994,0.39680182838735994,0.8101613175897041,-0.04955349060904976,2026-02,0
2026-03,food,estimated,96,2018-03,2026-02,0.36593047600621337,0.36593047600621337,0.3246098855604761,-1.6228837255671207,2026-02,0
2026-03,fuel,estimated,96,2018-03,2026-02,0.09522336704923334,0.09522336704923334,0.2935798942817202,-0.17467832980298947,2026-02,0
2026-03,administered,estimated,96,2018-03,2026-02,0.5886993591692193,0.5886993591692193,0.0,-0.508945079622994,2026-02,0
2026-03,alcohol_tobacco,estimated,96,2018-03,2026-02,0.45152552355054354,0.45152552355054354,0.0,-0.6139083584547647,2026-02,0
2026-04,core,estimated,96,2018-04,2026-03,0.3978419349806823,0.3978419349806823,0.8092354049405502,0.12524892413856126,2026-03,0
2026-04,food,estimated,96,2018-04,2026-03,0.36490628524624064,0.36490628524624064,0.324205744927003,-0.8361915105640441,2026-03,0
2026-04,fuel,estimated,96,2018-04,2026-03,0.2894589595364893,0.2894589595364893,0.29689923329384493,13.450215421454496,2026-03,0
2026-04,administered,estimated,96,2018-04,2026-03,0.5897405053495147,0.5897405053495147,0.0,-0.44606105080447706,2026-03,0
2026-04,alcohol_tobacco,estimated,96,2018-04,2026-03,0.44391635349062136,0.44391635349062136,0.0,-1.0211088310547416,2026-03,0
2026-05,core,estimated,96,2018-05,2026-04,0.39576690109397344,0.39576690109397344,0.8088977442798512,-0.09876360256999922,2026-04,0
2026-05,food,estimated,96,2018-05,2026-04,0.36666391082043903,0.36666391082043903,0.3317147932931883,-0.8507343132600264,2026-04,0
2026-05,fuel,estimated,96,2018-05,2026-04,0.3483789982914797,0.3483789982914797,0.3298546306692453,7.179746758057782,2026-04,0
2026-05,administered,estimated,96,2018-05,2026-04,0.590780611942837,0.590780611942837,0.0,-0.3308152000635718,2026-04,0
2026-05,alcohol_tobacco,estimated,96,2018-05,2026-04,0.44529561756821784,0.44529561756821784,0.0,1.0934218039464847,2026-04,0
2026-06,core,estimated,96,2018-06,2026-05,0.39576690109397344,0.39576690109397344,0.8069984566782512,-0.19851281497707973,2026-05,0
2026-06,food,estimated,96,2018-06,2026-05,0.3630506721020493,0.3630506721020493,0.33319565503771637,-0.3957875653083455,2026-05,0
2026-06,fuel,estimated,96,2018-06,2026-05,0.2991620550073547,0.2991620550073547,0.31211483749699875,-0.05681176788272846,2026-05,0
2026-06,administered,estimated,96,2018-06,2026-05,0.590780611942837,0.590780611942837,0.0,-0.24883291662089005,2026-05,0
2026-06,alcohol_tobacco,estimated,96,2018-06,2026-05,0.4421117724458104,0.4421117724458104,0.0,-0.9463302487002787,2026-05,0
2026-07,core,estimated,96,2018-07,2026-06,0.39680597017431235,0.39680597017431235,0.8116391734735459,-0.24806740401739796,2026-06,0
2026-07,food,estimated,96,2018-07,2026-06,0.34488777499417367,0.34488777499417367,0.3453982397038914,-1.289672658904398,2026-06,0
2026-07,fuel,estimated,96,2018-07,2026-06,0.17642628693593942,0.17642628693593942,0.31529987417865873,-8.216831392141474,2026-06,0
2026-07,administered,estimated,96,2018-07,2026-06,0.5835143476340608,0.5835143476340608,0.0,-0.24872388950630742,2026-06,0
2026-07,alcohol_tobacco,estimated,96,2018-07,2026-06,0.4477328666043796,0.4477328666043796,0.0,-0.03523034635966018,2026-06,0
