block,H,sample,name,kind,n,rmse,bias,constant_log_per_month,constant_annual_pct,ratio_to_fast
core,6,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,2.737767242402905,-1.7475160717862903,,,1.3272007611241121
core,6,origins_2019_2021,SA_AR,benchmark,32,2.9939021405685593,-2.255415467950346,,,1.4513685232811098
core,6,origins_2019_2021,SA_AR_TARGET,benchmark,32,3.0194636265100585,-2.119788458592225,,,1.463760089324995
core,6,origins_2022_2023,FAST,model,24,2.1431845645796406,1.446044415366461,,,1.0
core,6,origins_2022_2023,CURRENT_CORE,model,24,2.9779349319170496,1.935610536759891,,,1.3894906584963835
core,6,origins_2022_2023,GENTLE_SLOPE,model,24,2.4252201747960624,1.747392496934113,,,1.1315965105747856
core,6,origins_2022_2023,FAST_FOODNORM_R24,model,24,2.1431845645796406,1.446044415366461,,,1.0
core,6,origins_2022_2023,ZERO,benchmark,24,3.854547422358498,-3.083800417305015,,,1.7985139899113265
core,6,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,2.9042756133270977,0.4128347861117902,,,1.3551215613092733
core,6,origins_2022_2023,SA_AR,benchmark,24,2.2694638272476264,-0.6160209863931599,,,1.0589213195890825
core,6,origins_2022_2023,SA_AR_TARGET,benchmark,24,2.5433447126138375,-1.660021677568186,,,1.1867128732856862
core,6,origins_2024plus,FAST,model,25,0.3938743006936503,-0.05830634374332721,,,1.0
core,6,origins_2024plus,CURRENT_CORE,model,25,0.2777697368437639,-0.09424221069874747,,,0.7052243224667992
core,6,origins_2024plus,GENTLE_SLOPE,model,25,0.5052411534705303,-0.36535296571255693,,,1.2827471926468732
core,6,origins_2024plus,FAST_FOODNORM_R24,model,25,0.3938743006936503,-0.05830634374332721,,,1.0
core,6,origins_2024plus,ZERO,benchmark,25,1.444137948001336,-1.3500718445337099,,,3.666494476684747
core,6,origins_2024plus,SEASONAL_NAIVE,benchmark,25,2.137293758024777,1.8225649256434509,,,5.426334630771285
core,6,origins_2024plus,SA_AR,benchmark,25,0.6790856390387967,0.5526663315317659,,,1.7241176635359605
core,6,origins_2024plus,SA_AR_TARGET,benchmark,25,0.8839287569587578,-0.7902055355559798,,,2.2441899748271843
core,12,full,FAST,model,75,4.278484676610996,0.004065149672115768,,,1.0
core,12,full,CURRENT_CORE,model,75,5.014212105585778,0.012725816570059952,,,1.1719598139492589
core,12,full,GENTLE_SLOPE,model,75,4.658799633866295,0.06967906016914174,,,1.0888901061944547
core,12,full,FAST_FOODNORM_R24,model,75,4.278484676610996,0.004065149672115768,,,1.0
core,12,full,ZERO,benchmark,75,6.504992880713422,-5.2894877016985316,,,1.5203964422904164
core,12,full,SEASONAL_NAIVE,benchmark,75,5.1432486067000776,-0.02655854541691682,,,1.202119207021226
core,12,full,SA_AR,benchmark,75,4.777568219801484,-1.9978978731861472,,,1.116649603986852
core,12,full,SA_AR_TARGET,benchmark,75,4.828239078148629,-3.2268761993203077,,,1.1284927826300164
core,12,full,CONSTANT_ORACLE,ceiling,75,3.7863243695848725,-4.796163466380677e-16,0.440790641808211,5.431880615564516,0.8849685474587311
core,12,origins_2019_2021,FAST,model,32,4.822566348605122,-3.135938860761635,,,1.0
core,12,origins_2019_2021,CURRENT_CORE,model,32,5.284343311303669,-3.747873409357377,,,1.0957533664274233
core,12,origins_2019_2021,GENTLE_SLOPE,model,32,4.765763060967724,-2.9506991760819905,,,0.9882213569433156
core,12,origins_2019_2021,FAST_FOODNORM_R24,model,32,4.822566348605122,-3.135938860761635,,,1.0
core,12,origins_2019_2021,ZERO,benchmark,32,8.356612554278263,-7.215663924965549,,,1.732814429125548
core,12,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,5.736386185462294,-4.266189240714522,,,1.1894882871070265
core,12,origins_2019_2021,SA_AR,benchmark,32,6.610885242040511,-5.4301397838475856,,,1.3708230772092211
core,12,origins_2019_2021,SA_AR_TARGET,benchmark,32,6.623585167235721,-5.158885765131343,,,1.3734565143207464
core,12,origins_2019_2021,CONSTANT_ORACLE,ceiling,32,4.634363208397785,-1.9261762232670172,0.440790641808211,5.431880615564516,0.9609744839981781
core,12,origins_2022_2023,FAST,model,24,5.091429804141634,4.227662485099835,,,1.0
core,12,origins_2022_2023,CURRENT_CORE,model,24,6.415834224046374,5.1826143755023475,,,1.2601242619170356
core,12,origins_2022_2023,GENTLE_SLOPE,model,24,6.040151272727682,4.9511341459049225,,,1.1863369436644906
core,12,origins_2022_2023,FAST_FOODNORM_R24,model,24,5.091429804141634,4.227662485099835,,,1.0
core,12,origins_2022_2023,ZERO,benchmark,24,5.803533809544023,-4.8387412520655015,,,1.1398632668613298
core,12,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,4.9340953142044786,2.4365888501825625,,,0.9690981716355647
core,12,origins_2022_2023,SA_AR,benchmark,24,3.3427756706928804,-0.1774759988620561,,,0.6565494957769412
core,12,origins_2022_2023,SA_AR_TARGET,benchmark,24,3.620088912690588,-2.2654773812121083,,,0.7110161687284423
core,12,origins_2022_2023,CONSTANT_ORACLE,ceiling,24,3.2358553947815594,0.4507464496330304,0.440790641808211,5.431880615564516,0.6355494466700388
core,12,origins_2024plus,FAST,model,19,0.586464779452992,-0.04257736171658057,,,1.0
core,12,origins_2024plus,CURRENT_CORE,model,19,0.46942527007497536,-0.18401892999293473,,,0.8004321598183921
core,12,origins_2024plus,GENTLE_SLOPE,model,19,1.1568758495675375,-1.0094166502320414,,,1.9726263027194573
core,12,origins_2024plus,FAST_FOODNORM_R24,model,19,0.586464779452992,-0.04257736171658057,,,1.0
core,12,origins_2024plus,ZERO,benchmark,19,2.6219786405765735,-2.6147653673115956,,,4.470820298914025
core,12,origins_2024plus,SEASONAL_NAIVE,benchmark,19,4.271646438417517,4.002528020642865,,,7.283722037667413
core,12,origins_2024plus,SA_AR,benchmark,19,1.5421372526588526,1.4832398193079506,,,2.629547939941485
core,12,origins_2024plus,SA_AR_TARGET,benchmark,19,1.255948374300757,-1.187363858722605,,,2.1415580582216824
core,12,origins_2024plus,CONSTANT_ORACLE,ceiling,19,2.68177434390292,2.674722334386936,0.440790641808211,5.431880615564516,4.572779880156259
food,3,full,FAST,model,84,2.218792223024734,-0.17189875651481065,,,1.0
food,3,full,CURRENT_CORE,model,84,2.218792223024734,-0.17189875651481065,,,1.0
food,3,full,GENTLE_SLOPE,model,84,2.218792223024734,-0.17189875651481065,,,1.0
food,3,full,FAST_FOODNORM_R24,model,84,2.1773508096600787,-0.4509565851602152,,,0.9813225353259257
food,3,full,ZERO,benchmark,84,2.849617766277207,-1.1077596087766524,,,1.2843103273512064
food,3,full,SEASONAL_NAIVE,benchmark,84,2.788263943856465,0.2406264755828344,,,1.2566584265629919
food,3,full,SA_AR,benchmark,84,2.6106948294086765,-0.24829064819634145,,,1.1766287993608016
food,3,full,SA_AR_TARGET,benchmark,84,2.6106948294086765,-0.24829064819634145,,,1.1766287993608016
food,3,origins_2019_2021,FAST,model,32,1.8044260829719247,-0.360226735188477,,,1.0
food,3,origins_2019_2021,CURRENT_CORE,model,32,1.8044260829719247,-0.360226735188477,,,1.0
food,3,origins_2019_2021,GENTLE_SLOPE,model,32,1.8044260829719247,-0.360226735188477,,,1.0
food,3,origins_2019_2021,FAST_FOODNORM_R24,model,32,1.7679554671145803,-0.3047920329177584,,,0.9797882461345955
food,3,origins_2019_2021,ZERO,benchmark,32,2.60390132920154,-1.0374192585154067,,,1.4430634503536237
food,3,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,1.8048122971358727,-0.24349808058752304,,,1.0002140371210506
food,3,origins_2019_2021,SA_AR,benchmark,32,1.853383749945301,-0.5124010774684916,,,1.027131988079413
food,3,origins_2019_2021,SA_AR_TARGET,benchmark,32,1.853383749945301,-0.5124010774684916,,,1.027131988079413
food,3,origins_2022_2023,FAST,model,24,3.2994915921886765,-0.6113487268268453,,,1.0
food,3,origins_2022_2023,CURRENT_CORE,model,24,3.2994915921886765,-0.6113487268268453,,,1.0
food,3,origins_2022_2023,GENTLE_SLOPE,model,24,3.2994915921886765,-0.6113487268268453,,,1.0
food,3,origins_2022_2023,FAST_FOODNORM_R24,model,24,3.2515661483198777,-1.070421669516555,,,0.9854749004415532
food,3,origins_2022_2023,ZERO,benchmark,24,4.150223363240264,-2.0695889233614624,,,1.2578372295494364
food,3,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,4.425411414373385,-0.3492133572543405,,,1.3412403974146343
food,3,origins_2022_2023,SA_AR,benchmark,24,4.074292985813322,-1.0849920448210515,,,1.2348244788557534
food,3,origins_2022_2023,SA_AR_TARGET,benchmark,24,4.074292985813322,-1.0849920448210515,,,1.2348244788557534
food,3,origins_2024plus,FAST,model,28,1.3101974221597303,0.42000462223683765,,,1.0
food,3,origins_2024plus,CURRENT_CORE,model,28,1.3101974221597303,0.42000462223683765,,,1.0
food,3,origins_2024plus,GENTLE_SLOPE,model,28,1.3101974221597303,0.42000462223683765,,,1.0
food,3,origins_2024plus,FAST_FOODNORM_R24,model,28,1.2601905039587218,-0.08703171541758856,,,0.9618325319869908
food,3,origins_2024plus,ZERO,benchmark,28,1.3595276934648135,-0.36372345371681025,,,1.0376510214954988
food,3,origins_2024plus,SEASONAL_NAIVE,benchmark,28,1.6775132825052104,1.299488682209393,,,1.2803515364424976
food,3,origins_2024plus,SA_AR,benchmark,28,1.5142582689860706,0.7707224680787246,,,1.1557481669365264
food,3,origins_2024plus,SA_AR_TARGET,benchmark,28,1.5142582689860706,0.7707224680787246,,,1.1557481669365264
food,6,full,FAST,model,81,4.2630877292889755,-0.3874413652860323,,,1.0
food,6,full,CURRENT_CORE,model,81,4.2630877292889755,-0.3874413652860323,,,1.0
food,6,full,GENTLE_SLOPE,model,81,4.2630877292889755,-0.3874413652860323,,,1.0
food,6,full,FAST_FOODNORM_R24,model,81,4.097396688686691,-0.9338281576079297,,,0.961133560666855
food,6,full,ZERO,benchmark,81,5.145928795923932,-2.352586626090669,,,1.2070895845209832
food,6,full,SEASONAL_NAIVE,benchmark,81,5.09738934180304,0.432279907629059,,,1.1957035992438312
food,6,full,SA_AR,benchmark,81,4.814206965287625,-0.5885079827719112,,,1.1292770102318699
food,6,full,SA_AR_TARGET,benchmark,81,4.814206965287625,-0.5885079827719112,,,1.1292770102318699
food,6,origins_2019_2021,FAST,model,32,4.121690729621782,-1.4295467104674329,,,1.0
food,6,origins_2019_2021,CURRENT_CORE,model,32,4.121690729621782,-1.4295467104674329,,,1.0
food,6,origins_2019_2021,GENTLE_SLOPE,model,32,4.121690729621782,-1.4295467104674329,,,1.0
food,6,origins_2019_2021,FAST_FOODNORM_R24,model,32,4.029751740540508,-1.318677305925996,,,0.9776938651848558
food,6,origins_2019_2021,ZERO,benchmark,32,5.354409553813152,-2.827104850488782,,,1.2990808639115163
food,6,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,3.902919228494333,-1.1361654830864543,,,0.9469219028115863
food,6,origins_2019_2021,SA_AR,benchmark,32,4.216856694391382,-1.6854134642024974,,,1.0230890600514155
food,6,origins_2019_2021,SA_AR_TARGET,benchmark,32,4.216856694391382,-1.6854134642024974,,,1.0230890600514155
food,6,origins_2022_2023,FAST,model,24,5.695128224909845,-0.5492746311940557,,,1.0
food,6,origins_2022_2023,CURRENT_CORE,model,24,5.695128224909845,-0.5492746311940557,,,1.0
food,6,origins_2022_2023,GENTLE_SLOPE,model,24,5.695128224909845,-0.5492746311940557,,,1.0
food,6,origins_2022_2023,FAST_FOODNORM_R24,model,24,5.471912984367883,-1.467420516573475,,,0.9608059324168253
food,6,origins_2022_2023,ZERO,benchmark,24,6.765832900044778,-3.3168144663936823,,,1.1880036116573798
food,6,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,7.627527195566095,0.311408526661056,,,1.3393073683932446
food,6,origins_2022_2023,SA_AR,benchmark,24,6.867717651028016,-1.2853233144048075,,,1.2058934197459152
food,6,origins_2022_2023,SA_AR_TARGET,benchmark,24,6.867717651028016,-1.2853233144048075,,,1.2058934197459152
food,6,origins_2024plus,FAST,model,25,2.44975852671233,1.1018134118178629,,,1.0
food,6,origins_2024plus,CURRENT_CORE,model,25,2.44975852671233,1.1018134118178629,,,1.0
food,6,origins_2024plus,GENTLE_SLOPE,model,25,2.44975852671233,1.1018134118178629,,,1.0
food,6,origins_2024plus,FAST_FOODNORM_R24,model,25,2.205744297827885,0.07102741684611913,,,0.9003925381935822
food,6,origins_2024plus,ZERO,benchmark,25,2.2703383677282165,-0.8195445721701929,,,0.9267600634806639
food,6,origins_2024plus,SEASONAL_NAIVE,benchmark,25,2.972571999228083,2.5559265334741985,,,1.2134142883124848
food,6,origins_2024plus,SA_AR,benchmark,25,2.655638644542314,1.48447375182682,,,1.0840409842786762
food,6,origins_2024plus,SA_AR_TARGET,benchmark,25,2.655638644542314,1.48447375182682,,,1.0840409842786762
food,12,full,FAST,model,75,7.949014658050488,-1.0483053163235025,,,1.0
food,12,full,CURRENT_CORE,model,75,7.949014658050488,-1.0483053163235025,,,1.0
food,12,full,GENTLE_SLOPE,model,75,7.949014658050488,-1.0483053163235025,,,1.0
food,12,full,FAST_FOODNORM_R24,model,75,7.465822062938064,-2.0780353705350647,,,0.9392135231977383
food,12,full,ZERO,benchmark,75,8.91016789467808,-4.889782954011012,,,1.1209147646562923
food,12,full,SEASONAL_NAIVE,benchmark,75,9.034826381976174,0.7313994652147193,,,1.1365970212202356
food,12,full,SA_AR,benchmark,75,8.357047465568352,-1.4934508189030289,,,1.0513312435654678
food,12,full,SA_AR_TARGET,benchmark,75,8.357047465568352,-1.4934508189030289,,,1.0513312435654678
food,12,full,CONSTANT_ORACLE,ceiling,75,7.4485645982306785,-4.7369515717340015e-17,0.407481912834251,5.011305472514225,0.9370425038387656
food,12,origins_2019_2021,FAST,model,32,8.912585760666483,-4.4642335808417215,,,1.0
food,12,origins_2019_2021,CURRENT_CORE,model,32,8.912585760666483,-4.4642335808417215,,,1.0
food,12,origins_2019_2021,GENTLE_SLOPE,model,32,8.912585760666483,-4.4642335808417215,,,1.0
food,12,origins_2019_2021,FAST_FOODNORM_R24,model,32,8.707323688127058,-4.242494771758849,,,0.9769694140341069
food,12,origins_2019_2021,ZERO,benchmark,32,10.316256996086825,-6.898908751550655,,,1.1574931532906085
food,12,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,8.811146685619988,-4.003281823728036,,,0.9886184461198487
food,12,origins_2019_2021,SA_AR,benchmark,32,9.200138033926136,-4.952400050892986,,,1.032263619221337
food,12,origins_2019_2021,SA_AR_TARGET,benchmark,32,9.200138033926136,-4.952400050892986,,,1.032263619221337
food,12,origins_2019_2021,CONSTANT_ORACLE,ceiling,32,7.9288588660303105,-2.0091257975396433,0.407481912834251,5.011305472514225,0.889624972925634
food,12,origins_2022_2023,FAST,model,24,8.834515872395777,0.851396414255826,,,1.0
food,12,origins_2022_2023,CURRENT_CORE,model,24,8.834515872395777,0.851396414255826,,,1.0
food,12,origins_2022_2023,GENTLE_SLOPE,model,24,8.834515872395777,0.851396414255826,,,1.0
food,12,origins_2022_2023,FAST_FOODNORM_R24,model,24,8.005329372888214,-0.9848953565030131,,,0.9061423951822387
food,12,origins_2022_2023,ZERO,benchmark,24,9.767098189083166,-4.3840508872606145,,,1.1055612248772255
food,12,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,11.164238395719407,3.3601846120846415,,,1.2637068693942872
food,12,origins_2022_2023,SA_AR,benchmark,24,9.61850943326836,-0.141671795119881,,,1.088742107909075
food,12,origins_2022_2023,SA_AR_TARGET,benchmark,24,9.61850943326836,-0.141671795119881,,,1.088742107909075
food,12,origins_2022_2023,CONSTANT_ORACLE,ceiling,24,8.742543667402566,0.5057320667503976,0.407481912834251,5.011305472514225,0.9895894459502206
food,12,origins_2024plus,FAST,model,19,4.129167990823488,2.305213785291189,,,1.0
food,12,origins_2024plus,CURRENT_CORE,model,19,4.129167990823488,2.305213785291189,,,1.0
food,12,origins_2024plus,GENTLE_SLOPE,model,19,4.129167990823488,2.305213785291189,,,1.0
food,12,origins_2024plus,FAST_FOODNORM_R24,model,19,3.3731191554664446,0.18656149801187352,,,0.8169004416780188
food,12,origins_2024plus,ZERO,benchmark,19,3.6936492824196776,-2.1448115898394837,,,0.8945262800225878
food,12,origins_2024plus,SEASONAL_NAIVE,benchmark,19,5.832664540430154,5.385028818966826,,,1.4125520088774433
food,12,origins_2024plus,SA_AR,benchmark,19,4.033279528973036,2.6246375417750256,,,0.9767777765245805
food,12,origins_2024plus,SA_AR_TARGET,benchmark,19,4.033279528973036,2.6246375417750256,,,0.9767777765245805
food,12,origins_2024plus,CONSTANT_ORACLE,ceiling,19,4.071571693551683,2.744971364171528,0.407481912834251,5.011305472514225,0.9860513552851798
fuel,3,full,FAST,model,84,8.486462849247069,-0.7613851543724877,,,1.0
fuel,3,full,CURRENT_CORE,model,84,8.486462849247069,-0.7613851543724877,,,1.0
fuel,3,full,GENTLE_SLOPE,model,84,8.486462849247069,-0.7613851543724877,,,1.0
fuel,3,full,FAST_FOODNORM_R24,model,84,8.486462849247069,-0.7613851543724877,,,1.0
fuel,3,full,ZERO,benchmark,84,8.662210692791273,-0.7721721211245712,,,1.020709198480707
fuel,3,full,SEASONAL_NAIVE,benchmark,84,9.966723247488785,-0.026938528992426478,,,1.1744260741532673
fuel,3,full,SA_AR,benchmark,84,9.2978578096787,-0.22699311907234976,,,1.0956105004929844
fuel,3,full,SA_AR_TARGET,benchmark,84,9.2978578096787,-0.22699311907234976,,,1.0956105004929844
fuel,3,origins_2019_2021,FAST,model,32,7.811749936701135,-1.7648707743734682,,,1.0
fuel,3,origins_2019_2021,CURRENT_CORE,model,32,7.811749936701135,-1.7648707743734682,,,1.0
fuel,3,origins_2019_2021,GENTLE_SLOPE,model,32,7.811749936701135,-1.7648707743734682,,,1.0
fuel,3,origins_2019_2021,FAST_FOODNORM_R24,model,32,7.811749936701135,-1.7648707743734682,,,1.0
fuel,3,origins_2019_2021,ZERO,benchmark,32,8.238129811927548,-1.7256576268224397,,,1.0545818643301927
fuel,3,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,9.331045492316214,-1.70872717827146,,,1.19448850359087
fuel,3,origins_2019_2021,SA_AR,benchmark,32,9.566641088846394,-1.9809440068489252,,,1.2246476354677505
fuel,3,origins_2019_2021,SA_AR_TARGET,benchmark,32,9.566641088846394,-1.9809440068489252,,,1.2246476354677505
fuel,3,origins_2022_2023,FAST,model,24,9.092723512556379,0.29981997743475236,,,1.0
fuel,3,origins_2022_2023,CURRENT_CORE,model,24,9.092723512556379,0.29981997743475236,,,1.0
fuel,3,origins_2022_2023,GENTLE_SLOPE,model,24,9.092723512556379,0.29981997743475236,,,1.0
fuel,3,origins_2022_2023,FAST_FOODNORM_R24,model,24,9.092723512556379,0.29981997743475236,,,1.0
fuel,3,origins_2022_2023,ZERO,benchmark,24,9.54035821014208,0.5559252576593835,,,1.049229991098657
fuel,3,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,10.703496280245792,2.523806906239537,,,1.1771496477887022
fuel,3,origins_2022_2023,SA_AR,benchmark,24,9.899112241554105,1.8005471145691774,,,1.0886850598595859
fuel,3,origins_2022_2023,SA_AR_TARGET,benchmark,24,9.899112241554105,1.8005471145691774,,,1.0886850598595859
fuel,3,origins_2024plus,FAST,model,28,8.686342841178814,-0.5241488444918578,,,1.0
fuel,3,origins_2024plus,CURRENT_CORE,model,28,8.686342841178814,-0.5241488444918578,,,1.0
fuel,3,origins_2024plus,GENTLE_SLOPE,model,28,8.686342841178814,-0.5241488444918578,,,1.0
fuel,3,origins_2024plus,FAST_FOODNORM_R24,model,28,8.686342841178814,-0.5241488444918578,,,1.0
fuel,3,origins_2024plus,ZERO,benchmark,28,8.338095917963777,-0.8208435821418257,,,0.9599086831383026
fuel,3,origins_2024plus,SEASONAL_NAIVE,benchmark,28,10.015065384337529,-0.2912475885866428,,,1.1529668546882264
fuel,3,origins_2024plus,SA_AR,benchmark,28,8.41201389188884,0.039630552408141284,,,0.968418360372621
fuel,3,origins_2024plus,SA_AR_TARGET,benchmark,28,8.41201389188884,0.039630552408141284,,,0.968418360372621
fuel,6,full,FAST,model,81,11.819554220574501,-1.5498534868569165,,,1.0
fuel,6,full,CURRENT_CORE,model,81,11.819554220574501,-1.5498534868569165,,,1.0
fuel,6,full,GENTLE_SLOPE,model,81,11.819554220574501,-1.5498534868569165,,,1.0
fuel,6,full,FAST_FOODNORM_R24,model,81,11.819554220574501,-1.5498534868569165,,,1.0
fuel,6,full,ZERO,benchmark,81,12.135863488622805,-1.463927141238173,,,1.026761522655203
fuel,6,full,SEASONAL_NAIVE,benchmark,81,14.67914199608921,0.18383277290765304,,,1.2419370242015537
fuel,6,full,SA_AR,benchmark,81,13.044567416165604,-0.5255891035216769,,,1.10364292702839
fuel,6,full,SA_AR_TARGET,benchmark,81,13.044567416165604,-0.5255891035216769,,,1.10364292702839
fuel,6,origins_2019_2021,FAST,model,32,13.502434676798346,-5.000306048399464,,,1.0
fuel,6,origins_2019_2021,CURRENT_CORE,model,32,13.502434676798346,-5.000306048399464,,,1.0
fuel,6,origins_2019_2021,GENTLE_SLOPE,model,32,13.502434676798346,-5.000306048399464,,,1.0
fuel,6,origins_2019_2021,FAST_FOODNORM_R24,model,32,13.502434676798346,-5.000306048399464,,,1.0
fuel,6,origins_2019_2021,ZERO,benchmark,32,13.963592570033025,-4.96109290084844,,,1.0341536844482648
fuel,6,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,15.463655565729145,-4.999853865573981,,,1.1452494261868806
fuel,6,origins_2019_2021,SA_AR,benchmark,32,14.820114090290966,-5.409503489848916,,,1.0975882827825731
fuel,6,origins_2019_2021,SA_AR_TARGET,benchmark,32,14.820114090290966,-5.409503489848916,,,1.0975882827825731
fuel,6,origins_2022_2023,FAST,model,24,11.35404886256766,2.322064185850164,,,1.0
fuel,6,origins_2022_2023,CURRENT_CORE,model,24,11.35404886256766,2.322064185850164,,,1.0
fuel,6,origins_2022_2023,GENTLE_SLOPE,model,24,11.35404886256766,2.322064185850164,,,1.0
fuel,6,origins_2022_2023,FAST_FOODNORM_R24,model,24,11.35404886256766,2.322064185850164,,,1.0
fuel,6,origins_2022_2023,ZERO,benchmark,24,11.798705614253684,2.578169466074795,,,1.0391628358366485
fuel,6,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,14.87088677276698,7.408023103420451,,,1.309743066351751
fuel,6,origins_2022_2023,SA_AR,benchmark,24,13.247670138969774,4.789054962554871,,,1.1667793841054406
fuel,6,origins_2022_2023,SA_AR_TARGET,benchmark,24,13.247670138969774,4.789054962554871,,,1.1667793841054406
fuel,6,origins_2024plus,FAST,model,25,9.773025847948547,-0.8503151738812533,,,1.0
fuel,6,origins_2024plus,CURRENT_CORE,model,25,9.773025847948547,-0.8503151738812533,,,1.0
fuel,6,origins_2024plus,GENTLE_SLOPE,model,25,9.773025847948547,-0.8503151738812533,,,1.0
fuel,6,origins_2024plus,FAST_FOODNORM_R24,model,25,9.773025847948547,-0.8503151738812533,,,1.0
fuel,6,origins_2024plus,ZERO,benchmark,25,9.693638187738621,-0.8679677119574807,,,0.9918768596906361
fuel,6,origins_2024plus,SEASONAL_NAIVE,benchmark,25,13.407798979206413,-0.11627104712814046,,,1.3719189110730572
fuel,6,origins_2024plus,SA_AR,benchmark,25,10.084952183580251,0.6237630075437032,,,1.0319170685194883
fuel,6,origins_2024plus,SA_AR_TARGET,benchmark,25,10.084952183580251,0.6237630075437032,,,1.0319170685194883
fuel,12,full,FAST,model,75,17.289790564595524,-2.48939228038187,,,1.0
fuel,12,full,CURRENT_CORE,model,75,17.289790564595524,-2.48939228038187,,,1.0
fuel,12,full,GENTLE_SLOPE,model,75,17.289790564595524,-2.48939228038187,,,1.0
fuel,12,full,FAST_FOODNORM_R24,model,75,17.289790564595524,-2.48939228038187,,,1.0
fuel,12,full,ZERO,benchmark,75,17.533180000796456,-2.421034767601488,,,1.0140770609853031
fuel,12,full,SEASONAL_NAIVE,benchmark,75,21.74106076910515,1.591000847039286,,,1.2574507879594874
fuel,12,full,SA_AR,benchmark,75,19.487778305193284,-0.5475718979735966,,,1.1271263369203905
fuel,12,full,SA_AR_TARGET,benchmark,75,19.487778305193284,-0.5475718979735966,,,1.1271263369203905
fuel,12,full,CONSTANT_ORACLE,ceiling,75,17.365223626385976,-7.105427357601002e-16,0.201752897300124,2.4505797640592175,1.0043628672949294
fuel,12,origins_2019_2021,FAST,model,32,22.311827310532177,-10.997319016861535,,,1.0
fuel,12,origins_2019_2021,CURRENT_CORE,model,32,22.311827310532177,-10.997319016861535,,,1.0
fuel,12,origins_2019_2021,GENTLE_SLOPE,model,32,22.311827310532177,-10.997319016861535,,,1.0
fuel,12,origins_2019_2021,FAST_FOODNORM_R24,model,32,22.311827310532177,-10.997319016861535,,,1.0
fuel,12,origins_2019_2021,ZERO,benchmark,32,22.753865885107018,-10.958105869310518,,,1.0198118499405102
fuel,12,origins_2019_2021,SEASONAL_NAIVE,benchmark,32,24.480650887276077,-10.455264761522079,,,1.0972051077017846
fuel,12,origins_2019_2021,SA_AR,benchmark,32,23.734934313711697,-11.105047637414906,,,1.0637826289784769
fuel,12,origins_2019_2021,SA_AR_TARGET,benchmark,32,23.734934313711697,-11.105047637414906,,,1.0637826289784769
fuel,12,origins_2019_2021,CONSTANT_ORACLE,ceiling,32,21.69193194415967,-8.537071101709031,0.201752897300124,2.4505797640592175,0.9722167369913316
fuel,12,origins_2022_2023,FAST,model,24,12.670169659128351,6.180431591291672,,,1.0
fuel,12,origins_2022_2023,CURRENT_CORE,model,24,12.670169659128351,6.180431591291672,,,1.0
fuel,12,origins_2022_2023,GENTLE_SLOPE,model,24,12.670169659128351,6.180431591291672,,,1.0
fuel,12,origins_2022_2023,FAST_FOODNORM_R24,model,24,12.670169659128351,6.180431591291672,,,1.0
fuel,12,origins_2022_2023,ZERO,benchmark,24,12.754123349698618,6.436536871516303,,,1.0066260904809416
fuel,12,origins_2022_2023,SEASONAL_NAIVE,benchmark,24,20.609719556140146,16.427983349475607,,,1.6266332741086593
fuel,12,origins_2022_2023,SA_AR,benchmark,24,17.32068575739586,10.339953447001747,,,1.3670445008537828
fuel,12,origins_2022_2023,SA_AR_TARGET,benchmark,24,17.32068575739586,10.339953447001747,,,1.3670445008537828
fuel,12,origins_2022_2023,CONSTANT_ORACLE,ceiling,24,14.1313562994867,8.85757163911779,0.201752897300124,2.4505797640592175,1.1153249466794333
fuel,12,origins_2024plus,FAST,model,19,11.781571555570663,0.8883910168383548,,,1.0
fuel,12,origins_2024plus,CURRENT_CORE,model,19,11.781571555570663,0.8883910168383548,,,1.0
fuel,12,origins_2024plus,GENTLE_SLOPE,model,19,11.781571555570663,0.8883910168383548,,,1.0
fuel,12,origins_2024plus,FAST_FOODNORM_R24,model,19,11.781571555570663,0.8883910168383548,,,1.0
fuel,12,origins_2024plus,ZERO,benchmark,19,11.662528762310835,0.7686787016544051,,,0.9898958477060269
fuel,12,origins_2024plus,SEASONAL_NAIVE,benchmark,19,17.88648963292836,3.13799660574939,,,1.5181751898345954
fuel,12,origins_2024plus,SA_AR,benchmark,19,13.090288893184427,3.4807762800639614,,,1.111081728905255
fuel,12,origins_2024plus,SA_AR_TARGET,benchmark,19,13.090288893184427,3.4807762800639614,,,1.111081728905255
fuel,12,origins_2024plus,CONSTANT_ORACLE,ceiling,19,12.066398891189653,3.1897134692558935,0.201752897300124,2.4505797640592175,1.0241756657229923
