block,origin,H,actual,FAST,CURRENT_CORE,GENTLE_SLOPE,FAST_FOODNORM_R24,ZERO,SEASONAL_NAIVE,SA_AR,SA_AR_TARGET
fuel,2022-04,6,-2.432165666804587,-0.6285633478544946,-0.6285633478544946,-0.6285633478544946,-0.6285633478544946,0.0,5.754288823142967,21.728332760482612,21.728332760482612
fuel,2022-04,12,-18.331144586580585,-0.6285633478544946,-0.6285633478544946,-0.6285633478544946,-0.6285633478544946,0.0,13.840196601270796,24.76972317529637,24.76972317529637
fuel,2022-05,3,-6.353583202389327,2.489924433745824,2.489924433745824,2.489924433745824,2.489924433745824,0.0,3.822395281859117,1.0109076000274888,1.0109076000274888
fuel,2022-05,6,-7.452898047485457,2.489924433745824,2.489924433745824,2.489924433745824,2.489924433745824,0.0,6.769526270483403,2.0027202169652094,2.0027202169652094
fuel,2022-05,12,-25.58193815465953,2.489924433745824,2.489924433745824,2.489924433745824,2.489924433745824,0.0,11.355766393527091,4.1154407904788926,4.1154407904788926
fuel,2022-06,3,-14.203725621229424,1.6595575119429475,1.6595575119429475,1.6595575119429475,1.6595575119429475,0.0,1.9990989552939693,0.2133441570058553,0.2133441570058553
fuel,2022-06,6,-22.34729863361315,1.6595575119429475,1.6595575119429475,1.6595575119429475,1.6595575119429475,0.0,4.75916366509803,0.7953854648804493,0.7953854648804493
fuel,2022-06,12,-28.812134326929872,1.6595575119429475,1.6595575119429475,1.6595575119429475,1.6595575119429475,0.0,11.591091356984018,5.521806342993249,5.521806342993249
fuel,2022-07,3,-9.656013885000071,-4.834546962983978,-4.834546962983978,-4.834546962983978,-4.834546962983978,0.0,2.0941552923404307,0.744310280627533,0.744310280627533
fuel,2022-07,6,-24.289687016137663,-4.834546962983978,-4.834546962983978,-4.834546962983978,-4.834546962983978,0.0,2.9673207852488774,-0.007788341850067659,-0.007788341850067659
fuel,2022-07,12,-27.26736341263519,-4.834546962983978,-4.834546962983978,-4.834546962983978,-4.834546962983978,0.0,12.871266980651413,6.006611170728089,6.006611170728089
fuel,2022-08,3,-1.099314845096131,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,0.0,2.947130988624285,1.0500781474330267,1.0500781474330267
fuel,2022-08,6,-12.730342979107004,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,0.0,4.048677409185741,-0.6772330653801016,-0.6772330653801016
fuel,2022-08,12,-9.552886260579353,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,-1.3107972395163896,0.0,13.366596353870339,5.541113911019771,5.541113911019771
fuel,2022-09,3,-8.143573012383724,-2.387505840042769,-2.387505840042769,-2.387505840042769,-2.387505840042769,0.0,2.7600647098040594,-1.0390758094108248,-1.0390758094108248
fuel,2022-09,6,-10.477012218561004,-2.387505840042769,-2.387505840042769,-2.387505840042769,-2.387505840042769,0.0,11.414834291149432,0.763482841925069,0.763482841925069
fuel,2022-09,12,-2.6935064262665156,-2.387505840042769,-2.387505840042769,-2.387505840042769,-2.387505840042769,0.0,10.221162410266949,2.493322720271646,2.493322720271646
fuel,2022-10,3,-14.633673131137591,2.693608962032774,2.693608962032774,2.693608962032774,2.693608962032774,0.0,0.8731654929084464,-1.4826978166843503,-1.4826978166843503
fuel,2022-10,6,-15.898978919775995,2.693608962032774,2.693608962032774,2.693608962032774,2.693608962032774,0.0,5.601477570384122,0.5858942568347292,0.5858942568347292
fuel,2022-10,12,-7.5947796495628825,2.693608962032774,2.693608962032774,2.693608962032774,2.693608962032774,0.0,9.03467526150786,2.9169962789016117,2.9169962789016117
fuel,2022-11,3,-11.631028134010872,-4.129686027877658,-4.129686027877658,-4.129686027877658,-4.129686027877658,0.0,1.1015464205614558,-1.2043769636964936,-1.2043769636964936
fuel,2022-11,6,-18.129040107174067,-4.129686027877658,-4.129686027877658,-4.129686027877658,-4.129686027877658,0.0,4.8215650865006126,3.0178337636551626,3.0178337636551626
fuel,2022-11,12,-9.258728744238075,-4.129686027877658,-4.129686027877658,-4.129686027877658,-4.129686027877658,0.0,10.577572941091745,4.755747204724634,4.755747204724634
fuel,2022-12,3,-2.33343920617728,-2.057409036149528,-2.057409036149528,-2.057409036149528,-2.057409036149528,0.0,8.654769581345374,1.5775296079424304,1.5775296079424304
fuel,2022-12,6,-6.46483569331672,-2.057409036149528,-2.057409036149528,-2.057409036149528,-2.057409036149528,0.0,8.112103315553387,4.689492948793321,4.689492948793321
fuel,2022-12,12,-2.9254071082072266,-2.057409036149528,-2.057409036149528,-2.057409036149528,-2.057409036149528,0.0,10.195044831139482,3.593802691048258,3.593802691048258
fuel,2023-01,3,-1.2653057886384043,2.0334139763431347,2.0334139763431347,2.0334139763431347,2.0334139763431347,0.0,4.7283120774756755,0.5090508228764115,0.5090508228764115
fuel,2023-01,6,-2.9776763964975297,2.0334139763431347,2.0334139763431347,2.0334139763431347,2.0334139763431347,0.0,10.39927556862146,4.171385761082721,4.171385761082721
fuel,2023-01,12,-1.6906573444440283,2.0334139763431347,2.0334139763431347,2.0334139763431347,2.0334139763431347,0.0,6.769996557406468,0.8086799861202822,0.8086799861202822
fuel,2023-02,3,-6.498011973163196,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,0.0,3.7200186659391576,3.9659982247608383,3.9659982247608383
fuel,2023-02,6,3.177456718527649,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,0.0,6.172485001081206,4.582859678662116,4.582859678662116
fuel,2023-02,12,1.2340757192412375,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,-0.8084501089084813,0.0,5.931385564564904,2.025698767202134,2.025698767202134
fuel,2023-03,3,-4.13139648713944,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,0.0,-0.5426662657919872,3.259811854333414,3.259811854333414
fuel,2023-03,6,7.783505792294488,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,0.0,-2.3801590296415736,1.3353059132143505,1.3353059132143505
fuel,2023-03,12,4.694151195304062,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,-0.9683675801875622,0.0,6.818155697111443,3.0631115925817904,3.0631115925817904
fuel,2023-04,3,-1.7123706078591254,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,0.0,5.670963491145786,3.100012850995731,3.100012850995731
fuel,2023-04,6,8.304199270213115,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,0.0,4.976095370707625,2.1129580971544666,2.1129580971544666
fuel,2023-04,12,8.069549182100758,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,-1.8063262827365523,0.0,7.984700703313407,1.46765857019934,1.46765857019934
fuel,2023-05,3,9.675468691690845,-1.062922439503748,-1.062922439503748,-1.062922439503748,-1.062922439503748,0.0,2.452466335142048,0.5989108124920122,0.5989108124920122
fuel,2023-05,6,8.870311362935992,-1.0629224395037442,-1.0629224395037442,-1.0629224395037442,-1.0629224395037442,0.0,5.373479744638868,1.3288201536271942,1.3288201536271942
fuel,2023-05,12,10.235246242973806,-1.0629224395037369,-1.0629224395037369,-1.0629224395037369,-1.0629224395037369,0.0,11.331036159138577,1.7751908114741135,1.7751908114741135
fuel,2023-06,3,11.914902279433928,1.3790752275701879,1.3790752275701879,1.3790752275701879,1.3790752275701879,0.0,-1.8374927638495864,-2.640338419005741,-2.640338419005741
fuel,2023-06,6,3.5394285851094933,1.3790752275701879,1.3790752275701879,1.3790752275701879,1.3790752275701879,0.0,-1.3421067581469162,-3.242566952031811,-3.242566952031811
fuel,2023-06,12,5.886560641125547,1.3790752275701879,1.3790752275701879,1.3790752275701879,1.3790752275701879,0.0,11.192612398517138,0.3020257683323455,0.3020257683323455
fuel,2023-07,3,10.016569878072241,1.5631750150708625,1.5631750150708625,1.5631750150708625,1.5631750150708625,0.0,-0.6948681204381599,-1.151250473110956,-1.151250473110956
fuel,2023-07,6,1.2870190520535019,1.5631750150708625,1.5631750150708625,1.5631750150708625,1.5631750150708625,0.0,-4.467890004056555,-3.75298809427557,-3.75298809427557
fuel,2023-07,12,5.4612477554231775,1.5631750150708625,1.5631750150708625,1.5631750150708625,1.5631750150708625,0.0,10.345554441553809,0.8023267466160329,0.8023267466160329
fuel,2023-08,3,-0.8051573287548535,0.860739355902759,0.860739355902759,0.860739355902759,0.860739355902759,0.0,2.92101340949682,0.8934964904885434,0.8934964904885434
fuel,2023-08,6,-1.9433809992864104,0.860739355902759,0.860739355902759,0.860739355902759,0.860739355902759,0.0,0.6456706960302365,-1.7352947658045736,-1.7352947658045736
fuel,2023-08,12,-4.175801116945954,0.860739355902759,0.860739355902759,0.860739355902759,0.860739355902759,0.0,9.469754300395714,1.3802789070029886,1.3802789070029886
fuel,2023-09,3,-8.375473694324434,1.4934040045280914,1.4934040045280914,1.4934040045280914,1.4934040045280914,0.0,0.4953860057026702,0.6088878245672333,0.6088878245672333
fuel,2023-09,6,-3.089354596990426,1.4934040045280914,1.4934040045280914,1.4934040045280914,1.4934040045280914,0.0,10.364859732954981,2.190545932685345,2.190545932685345
fuel,2023-09,12,-11.91490227943392,1.4934040045280914,1.4934040045280914,1.4934040045280914,1.4934040045280914,0.0,11.92173301398297,3.5823436112055718,3.5823436112055718
fuel,2023-10,3,-8.729550826018738,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,0.0,-3.7730218836183957,-2.1929208505881435,-2.1929208505881435
fuel,2023-10,6,-0.23465008811235588,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,0.0,6.35494078843095,-0.5234262732174825,-0.5234262732174825
fuel,2023-10,12,-12.110887262596556,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,-1.6627801539448508,0.0,13.127698825849862,3.5340288408056693,3.5340288408056693
fuel,2023-11,3,-1.1382236705315574,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,0.0,-2.275342713466584,-2.8905553051268638,-2.8905553051268638
fuel,2023-11,6,1.3649348800378138,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,0.0,5.81913265387827,-0.5822510871582248,-0.5822510871582248
fuel,2023-11,12,-7.903270859767739,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,-1.9431361186760265,0.0,12.933049212794478,3.2022474759840978,3.2022474759840978
fuel,2023-12,3,5.286119097334009,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,0.0,9.869473727252311,1.0610929884933082,1.0610929884933082
fuel,2023-12,6,2.347132056016052,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,0.0,11.687661199700724,3.0089595129664124,3.0089595129664124
fuel,2023-12,12,-2.664532365785946,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,-1.1447015495345674,0.0,11.927729209814036,2.856958207856276,2.856958207856276
fuel,2024-01,3,8.49490073790638,2.4149575373890544,2.4149575373890544,2.4149575373890544,2.4149575373890544,0.0,10.127962672049346,1.299031665891019,1.299031665891019
fuel,2024-01,6,4.174228703369676,2.4149575373890544,2.4149575373890544,2.4149575373890544,2.4149575373890544,0.0,13.937644304452268,4.404342640920204,4.404342640920204
fuel,2024-01,12,-0.427168526530324,2.4149575373890544,2.4149575373890544,2.4149575373890544,2.4149575373890544,0.0,9.972666142926922,2.677003838682676,2.677003838682676
fuel,2024-02,3,2.5031585505693714,1.3016054184973218,1.3016054184973218,1.3016054184973218,1.3016054184973218,0.0,8.094475367344854,2.279433739477055,2.279433739477055
fuel,2024-02,6,-2.2324201176595437,1.3016054184973218,1.3016054184973218,1.3016054184973218,1.3016054184973218,0.0,11.276062317952732,4.2192804730792846,4.2192804730792846
fuel,2024-02,12,-4.003870910891309,1.3016054184973218,1.3016054184973218,1.3016054184973218,1.3016054184973218,0.0,9.68971868927855,3.3995378479758336,3.3995378479758336
fuel,2024-03,3,-2.938987041317957,1.008773256190245,1.008773256190245,1.008773256190245,1.008773256190245,0.0,1.8181874724484135,2.3562461002931148,2.3562461002931148
fuel,2024-03,6,-8.825547682443492,1.008773256190245,1.008773256190245,1.008773256190245,1.008773256190245,0.0,2.762839092894884,2.5587517938914357,2.5587517938914357
fuel,2024-03,12,-8.913459776017506,1.008773256190245,1.008773256190245,1.008773256190245,1.008773256190245,0.0,10.533814340087694,4.864241028949031,4.864241028949031
fuel,2024-04,3,-4.320672034536706,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.0,3.809681632402923,3.0125378404437764,3.0125378404437764
fuel,2024-04,6,-11.8762371744842,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.0,6.578108424363527,4.298057842091694,4.298057842091694
fuel,2024-04,12,-14.376367395025927,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.6837543375705837,0.0,9.221498976373349,4.628128277762691,4.628128277762691
fuel,2024-05,3,-4.735578668228914,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,0.0,3.181586950607878,2.3647826637406784,2.3647826637406784
fuel,2024-05,6,-9.268205739805552,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,0.0,6.108596555935767,4.106471150220708,4.106471150220708
fuel,2024-05,12,-14.475845521830623,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,-2.5894195007277774,0.0,9.17285531935493,5.090382975013383,5.090382975013383
fuel,2024-06,3,-5.886560641125536,1.0808442151136832,1.0808442151136832,1.0808442151136832,1.0808442151136832,0.0,0.94465162044647,-0.027767847134280776,-0.027767847134280776
fuel,2024-06,6,-5.011664421801997,1.0808442151136832,1.0808442151136832,1.0808442151136832,1.0808442151136832,0.0,-1.7149950567738053,-0.6824355965648079,-0.6824355965648079
fuel,2024-06,12,-9.647075358957077,1.0808442151136832,1.0808442151136832,1.0808442151136832,1.0808442151136832,0.0,8.13626585826837,3.8107071866526114,3.8107071866526114
fuel,2024-07,3,-7.555565139947492,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,0.0,2.768426791960604,0.7065516760598269,0.7065516760598269
fuel,2024-07,6,-4.601397229899999,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,0.0,-4.24792561517372,-1.9341040054030896,-1.9341040054030896
fuel,2024-07,12,-9.24524517929531,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,-0.6859198747493854,0.0,6.379579559213828,2.460421213756748,2.460421213756748
fuel,2024-08,3,-4.532627071576636,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,0.0,2.9270096053278896,1.7838271025583514,1.7838271025583514
fuel,2024-08,6,-1.7714507932317658,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,0.0,-0.7422479778650377,0.25833216942261417,0.25833216942261417
fuel,2024-08,12,-7.913732055872376,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,-2.0692849520325027,0.0,5.856731054212187,3.3318588534096047,3.3318588534096047
fuel,2024-09,3,0.8748962193235388,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,0.0,-2.6596466772202745,-0.8526564775730527,-0.8526564775730527
fuel,2024-09,6,-0.0879120935740132,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,0.0,6.458659883478466,2.372806892271927,2.372806892271927
fuel,2024-09,12,-3.669315441104588,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,-1.7238175874460613,0.0,4.796371043599476,3.030362216958352,3.030362216958352
fuel,2024-10,3,2.954167910047493,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.0,-7.016352407134325,-3.1578514476774777,-3.1578514476774777
fuel,2024-10,6,-2.500130220541729,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.0,2.5947468949914048,-0.2986557616259964,-0.2986557616259964
fuel,2024-10,12,-3.408401677973651,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.7913304081101027,0.0,3.0349032012027433,2.0157672338929298,2.0157672338929298
fuel,2024-11,3,2.76117627834487,1.2535651192555177,1.2535651192555177,1.2535651192555177,1.2535651192555177,0.0,-3.6692575831929273,-1.7648748874117681,-1.7648748874117681
fuel,2024-11,6,-5.207639782025071,1.2535651192555177,1.2535651192555177,1.2535651192555177,1.2535651192555177,0.0,2.027669302332604,0.1202994064417455,0.1202994064417455
fuel,2024-11,12,-2.5699243307581217,1.2535651192555177,1.2535651192555177,1.2535651192555177,1.2535651192555177,0.0,1.0409043389946753,2.11390308610688,2.11390308610688
fuel,2024-12,3,-0.9628083128975518,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.0,9.118306560698741,3.3236020292750776,3.3236020292750776
fuel,2024-12,6,-4.635410937155077,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.0,8.094574615987632,3.6120499102663484,3.6120499102663484
fuel,2024-12,12,-4.9095088702973,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.04387369821615411,0.0,-0.17309664453903295,2.513185452984586,2.513185452984586
fuel,2025-01,3,-5.454298130589222,1.5078119456421297,1.5078119456421297,1.5078119456421297,1.5078119456421297,0.0,9.611099302125728,3.228014290202596,3.228014290202596
fuel,2025-01,6,-4.64384794939531,1.5078119456421297,1.5078119456421297,1.5078119456421297,1.5078119456421297,0.0,10.104656669385905,4.976084384416657,4.976084384416657
fuel,2025-01,12,-9.231808524464675,1.5078119456421297,1.5078119456421297,1.5078119456421297,1.5078119456421297,0.0,0.6344678429120512,2.5602440744989376,2.5602440744989376
fuel,2025-02,3,-7.9688160603699405,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.0,5.696926885525531,2.1569210160415255,2.1569210160415255
fuel,2025-02,6,-6.142281262640609,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.0,5.538619021464513,3.3081975404882717,3.3081975404882717
fuel,2025-02,12,-8.801768585652969,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.04431880506590388,0.0,1.3912613808627283,2.30149763648088,2.30149763648088
fuel,2025-03,3,-3.6726026242575256,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,0.0,-1.0237319447111082,0.22822914888326906,0.22822914888326906
fuel,2025-03,6,-3.5814033475305753,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,0.0,-3.423756682275723,-0.07699967076588221,-0.07699967076588221
fuel,2025-03,12,12.314341104702844,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,-1.4665163984328815,0.0,0.2943034963194089,1.969066979484689,1.969066979484689
fuel,2025-04,3,0.810450181193912,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,0.0,0.4935573672601774,1.0702357725925917,1.0702357725925917
fuel,2025-04,6,-0.908271457431923,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,0.0,-1.5538425559967295,1.4229026757405552,1.4229026757405552
fuel,2025-04,12,22.060869571102167,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,-1.0701755345796606,0.0,-7.776798051682151,0.9925180559501697,0.9925180559501697
fuel,2025-05,3,1.8265347977293322,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,0.0,-0.1583078640610176,0.9054554940651566,0.9054554940651566
fuel,2025-05,6,2.637715451266949,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,0.0,-2.2007659468716363,1.807347266572433,1.807347266572433
fuel,2025-05,12,23.323075284761057,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,-0.19025265300636984,0.0,-7.569282439471591,1.1268102369681803,1.1268102369681803
fuel,2025-06,3,0.0911992767269505,1.8384647431382122,1.8384647431382122,1.8384647431382122,1.8384647431382122,0.0,-2.400024737564615,-0.5488385021848746,-0.5488385021848746
fuel,2025-06,6,-0.27409793314222375,1.8384647431382122,1.8384647431382122,1.8384647431382122,1.8384647431382122,0.0,-7.46010677307558,-1.5719185452997861,-1.5719185452997861
fuel,2025-06,12,13.785596975242484,1.8384647431382122,1.8384647431382122,1.8384647431382122,1.8384647431382122,0.0,-9.338885756804153,1.0201408201356372,1.0201408201356372
fuel,2025-07,3,-1.718721638625835,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.0,-2.0473999232569065,0.35225710983103453,0.35225710983103453
fuel,2025-07,6,-4.587960575069366,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.0,-8.713395288523179,-2.6026474477407673,-2.6026474477407673
fuel,2025-07,12,15.504713887429501,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.10062100528076826,0.0,-10.280238173305262,1.62407697411776,1.62407697411776
fuel,2025-08,3,0.811180653537617,-0.9877800474304123,-0.9877800474304123,-0.9877800474304123,-0.9877800474304123,0.0,-2.0424580828106187,0.9570257175169201,0.9570257175169201
fuel,2025-08,6,-2.6594873230123612,-0.9877800474304123,-0.9877800474304123,-0.9877800474304123,-0.9877800474304123,0.0,-5.244315525145103,-0.9577113960373596,-0.9577113960373596
fuel,2025-09,3,-0.36529720986917424,0.1599484690907334,0.1599484690907334,0.1599484690907334,0.1599484690907334,0.0,-5.060082035510966,-1.0485855476357175,-1.0485855476357175
fuel,2025-09,6,15.89574445223342,0.1599484690907334,0.1599484690907334,0.1599484690907334,0.1599484690907334,0.0,-4.353041369406427,1.66467575432601,1.66467575432601
fuel,2025-10,3,-2.869238936443531,-0.3217611352773269,-0.3217611352773269,-0.3217611352773269,-0.3217611352773269,0.0,-6.665995365266272,-2.9315213235613755,-2.9315213235613755
fuel,2025-10,6,22.96914102853409,-0.3217611352773269,-0.3217611352773269,-0.3217611352773269,-0.3217611352773269,0.0,-6.015439883474861,-0.7141072495576549,-0.7141072495576549
fuel,2025-11,3,-3.4706679765499784,1.289481461006979,1.289481461006979,1.289481461006979,1.289481461006979,0.0,-3.2018574423344837,-2.1103705933895167,-2.1103705933895167
fuel,2025-11,6,20.685359833494108,1.289481461006979,1.289481461006979,1.289481461006979,1.289481461006979,0.0,-7.138119809932515,-0.9801535351423485,-0.9801535351423485
fuel,2025-12,3,16.261041662102592,-2.1602594300203437,-2.1602594300203437,-2.1602594300203437,-2.1602594300203437,0.0,0.7070406661045383,2.9083810819189964,2.9083810819189964
fuel,2025-12,6,14.059694908384706,-2.1602594300203437,-2.1602594300203437,-2.1602594300203437,-2.1602594300203437,0.0,-2.8201314002296822,3.162438267649596,3.162438267649596
fuel,2026-01,3,25.83837996497762,0.18715014604100266,0.18715014604100266,0.18715014604100266,0.18715014604100266,0.0,0.6505554817914103,2.329314567446982,2.329314567446982
fuel,2026-01,6,20.092674462498866,0.18715014604100266,0.18715014604100266,0.18715014604100266,0.18715014604100266,0.0,-1.061676577762206,4.819963027867801,4.819963027867801
fuel,2026-02,3,24.156027810044087,0.1356295256279611,0.1356295256279611,0.1356295256279611,0.1356295256279611,0.0,-3.936262367598032,0.9158927771260317,0.9158927771260317
fuel,2026-03,3,-2.2013467537178855,10.693427548895178,10.693427548895178,10.693427548895178,10.693427548895178,0.0,-3.5271720663342205,0.2281687755311933,0.2281687755311933
fuel,2026-04,3,-5.745705502478751,-2.962917872229705,-2.962917872229705,-2.962917872229705,-2.962917872229705,0.0,-1.7122320595536165,4.129833825071952,4.129833825071952
administered,2019-05,3,0.19980026626730563,0.04998750416510479,0.04998750416510479,0.04998750416510479,0.04998750416510479,0.0,0.3330337671563216,0.3850954368341034,0.3850954368341034
administered,2019-05,6,0.7988026594883566,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.0,0.09949460996524834,0.5090411473861775,0.5090411473861775
administered,2019-05,12,3.2857688254108934,2.038598920081937,2.038598920081937,2.038598920081937,2.038598920081937,0.0,1.6234677779238653,1.8411999618561905,1.8411999618561905
administered,2019-06,3,0.19980026626730563,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.0,-0.10022803373921862,0.17205853019853024,0.17205853019853024
administered,2019-06,6,0.7988026594883566,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.14993753747345812,0.0,-0.13356692386298413,0.4457855859698009,0.4457855859698009
administered,2019-06,12,3.185918592451941,2.038598920081937,2.038598920081937,2.038598920081937,2.038598920081937,0.0,2.0237351568896154,1.8775243490599505,1.8775243490599505
administered,2019-07,3,0.19980026626730563,0.09995003330835331,0.09995003330835331,0.09995003330835331,0.09995003330835331,0.0,-0.16689470287502123,0.05342658402999479,0.05342658402999479
administered,2019-07,6,2.287663908863422,1.5888112826834189,1.5888112826834189,1.5888112826834189,1.5888112826834189,0.0,1.1247278237796117,1.2871611820533366,1.2871611820533366
administered,2019-07,12,3.2858686257602936,2.038598920081937,2.038598920081937,2.038598920081937,2.038598920081937,0.0,2.0902245210412307,1.7341616992532605,1.7341616992532605
administered,2019-08,3,0.599002393221051,0.09995003330835331,0.09995003330835331,0.09995003330835331,0.09995003330835331,0.0,-0.23353915719107327,0.12204282450504328,0.12204282450504328
administered,2019-08,6,2.487464175130728,1.6887613159917723,1.6887613159917723,1.6887613159917723,1.6887613159917723,0.0,1.1247278237796117,1.318394792900444,1.318394792900444
administered,2019-08,12,3.285868625760294,2.038598920081937,2.038598920081937,2.038598920081937,2.038598920081937,0.0,2.0902245210412307,1.6784371542406475,1.6784371542406475
administered,2019-09,3,0.599002393221051,0.0,0.0,0.0,0.0,0.0,-0.033338890123765515,0.27160095478873103,0.27160095478873103
administered,2019-09,6,2.7864180599673296,1.6887613159917723,1.6887613159917723,1.6887613159917723,1.6887613159917723,0.0,1.6577071001143864,1.468237806597441,1.468237806597441
administered,2019-09,12,3.3856192574728357,2.0385989200819368,2.0385989200819368,2.0385989200819368,2.0385989200819368,0.0,2.0902245210412307,1.6659320265847615,1.6659320265847615
administered,2019-10,3,2.0878636425961163,1.4888612493750655,1.4888612493750655,1.4888612493750655,1.4888612493750655,0.0,1.2916225266546328,1.2432735380332818,1.2432735380332818
administered,2019-10,6,2.6863680266089762,1.7887113493001257,1.7887113493001257,1.7887113493001257,1.7887113493001257,0.0,1.7909960235465052,1.604751221804343,1.604751221804343
administered,2019-10,12,2.0770953026072894,2.0385989200819368,2.0385989200819368,2.0385989200819368,2.0385989200819368,0.0,2.157002486794874,1.677521101671828,1.677521101671828
administered,2019-11,3,1.888461781909677,1.5888112826834189,1.5888112826834189,1.5888112826834189,1.5888112826834189,0.0,1.3582669809706849,1.1976076525549222,1.1976076525549222
administered,2019-11,6,2.486966165922537,1.888661382608479,1.888661382608479,1.888661382608479,1.888661382608479,0.0,1.9242405469243673,1.3458772720783179,1.3458772720783179
administered,2019-11,12,1.5778431422951906,2.0385989200819368,2.0385989200819368,2.0385989200819368,2.0385989200819368,0.0,2.157002486794874,1.6566254058431926,1.6566254058431926
administered,2019-12,3,2.1874156667462787,1.6887613159917723,1.6887613159917723,1.6887613159917723,1.6887613159917723,0.0,1.6910459902381518,1.210911889245256,1.210911889245256
administered,2019-12,6,2.3871159329635843,1.888661382608479,1.888661382608479,1.888661382608479,1.888661382608479,0.0,2.223791444904215,1.3219513949516892,1.3219513949516892
administered,2019-12,12,1.2779928426695315,2.0385989200819368,2.0385989200819368,2.0385989200819368,2.0385989200819368,0.0,2.323530418700995,1.5952440202178133,1.5952440202178133
administered,2020-01,3,0.5985043840128597,0.29985009992505995,0.29985009992505995,0.29985009992505995,0.29985009992505995,0.0,0.4993734968918722,0.362808833579175,0.362808833579175
administered,2020-01,6,0.9982047168968718,0.449787637398518,0.449787637398518,0.449787637398518,0.449787637398518,0.0,0.9654966972616192,0.39851173282453894,0.39851173282453894
