model,origin,h,target,yy_exante,yy_actual
FAST_FOOD_SA_AR,2023-04,9,2024-01,5.807508905503496,2.3224043715847307
FAST_FOOD_SA_AR,2023-04,10,2024-02,5.701378953095944,1.9687712152070571
FAST_FOOD_SA_AR,2023-04,11,2024-03,5.830246152181278,1.9661016949152728
FAST_FOOD_SA_AR,2023-04,12,2024-04,5.842474459254201,2.853260869565235
FAST_FUEL_SA_AR,2023-04,0,2023-04,13.57736360154152,12.71056661562021
FAST_FUEL_SA_AR,2023-04,1,2023-05,12.240155996666005,11.0609480812641
FAST_FUEL_SA_AR,2023-04,2,2023-06,11.080418798774144,9.703703703703706
FAST_FUEL_SA_AR,2023-04,3,2023-07,10.29414626380043,8.771929824561415
FAST_FUEL_SA_AR,2023-04,4,2023-08,10.066423168632912,8.515283842794778
FAST_FUEL_SA_AR,2023-04,5,2023-09,9.124964361756744,6.859205776173314
FAST_FUEL_SA_AR,2023-04,6,2023-10,11.412529957027477,8.498168498168521
FAST_FUEL_SA_AR,2023-04,7,2023-11,10.492698137892308,7.313540912382349
FAST_FUEL_SA_AR,2023-04,8,2023-12,10.750502697870349,6.879073135409149
FAST_FUEL_SA_AR,2023-04,9,2024-01,5.7865612731244,2.3224043715847307
FAST_FUEL_SA_AR,2023-04,10,2024-02,5.677695213900146,1.9687712152070571
FAST_FUEL_SA_AR,2023-04,11,2024-03,5.874863042065663,1.9661016949152728
FAST_FUEL_SA_AR,2023-04,12,2024-04,5.881781459969071,2.853260869565235
FAST_ADMINISTERED_SA_AR,2023-04,0,2023-04,13.57736360154152,12.71056661562021
FAST_ADMINISTERED_SA_AR,2023-04,1,2023-05,12.147316080501133,11.0609480812641
FAST_ADMINISTERED_SA_AR,2023-04,2,2023-06,10.973127051060096,9.703703703703706
FAST_ADMINISTERED_SA_AR,2023-04,3,2023-07,10.193065617023512,8.771929824561415
FAST_ADMINISTERED_SA_AR,2023-04,4,2023-08,10.042316207205673,8.515283842794778
FAST_ADMINISTERED_SA_AR,2023-04,5,2023-09,9.207736310512022,6.859205776173314
FAST_ADMINISTERED_SA_AR,2023-04,6,2023-10,11.059979363480018,8.498168498168521
FAST_ADMINISTERED_SA_AR,2023-04,7,2023-11,10.119553415735579,7.313540912382349
FAST_ADMINISTERED_SA_AR,2023-04,8,2023-12,10.47049040812899,6.879073135409149
FAST_ADMINISTERED_SA_AR,2023-04,9,2024-01,6.393197007168308,2.3224043715847307
FAST_ADMINISTERED_SA_AR,2023-04,10,2024-02,6.323479444376899,1.9687712152070571
FAST_ADMINISTERED_SA_AR,2023-04,11,2024-03,6.511431802476385,1.9661016949152728
FAST_ADMINISTERED_SA_AR,2023-04,12,2024-04,6.587010424188142,2.853260869565235
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,0,2023-04,13.57736360154152,12.71056661562021
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,1,2023-05,12.138566711684298,11.0609480812641
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,2,2023-06,10.920300043946552,9.703703703703706
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,3,2023-07,10.12197450977506,8.771929824561415
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,4,2023-08,9.950495438264257,8.515283842794778
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,5,2023-09,9.035908777320556,6.859205776173314
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,6,2023-10,11.27247834707269,8.498168498168521
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,7,2023-11,10.350596363335368,7.313540912382349
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,8,2023-12,10.679295625467631,6.879073135409149
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,9,2024-01,5.739040163225238,2.3224043715847307
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,10,2024-02,5.608365604639935,1.9687712152070571
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,11,2024-03,5.735201745828499,1.9661016949152728
FAST_ALCOHOL_TOBACCO_SA_AR,2023-04,12,2024-04,5.74857176027644,2.853260869565235
SELL_SIDE_PATH,2023-05,0,2023-05,11.0135910500929,11.0609480812641
SELL_SIDE_PATH,2023-05,1,2023-06,9.626767882360822,9.703703703703706
SELL_SIDE_PATH,2023-05,2,2023-07,8.640729629889911,8.771929824561415
SELL_SIDE_PATH,2023-05,3,2023-08,8.226019674492338,8.515283842794778
SELL_SIDE_PATH,2023-05,4,2023-09,7.171201313618769,6.859205776173314
SELL_SIDE_PATH,2023-05,5,2023-10,8.862968867487133,8.498168498168521
SELL_SIDE_PATH,2023-05,6,2023-11,7.769558296975701,7.313540912382349
SELL_SIDE_PATH,2023-05,7,2023-12,7.856076947433034,6.879073135409149
SELL_SIDE_PATH,2023-05,8,2024-01,3.71021956922677,2.3224043715847307
SELL_SIDE_PATH,2023-05,9,2024-02,3.4664178400231838,1.9687712152070571
SELL_SIDE_PATH,2023-05,10,2024-03,3.549697405225892,1.9661016949152728
SELL_SIDE_PATH,2023-05,11,2024-04,4.11869601014869,2.853260869565235
SELL_SIDE_PATH,2023-05,12,2024-05,4.359714795228028,2.574525745257463
SELL_SIDE_TARGET_PATH,2023-05,0,2023-05,11.0135910500929,11.0609480812641
SELL_SIDE_TARGET_PATH,2023-05,1,2023-06,9.501678476523512,9.703703703703706
SELL_SIDE_TARGET_PATH,2023-05,2,2023-07,8.392450869721015,8.771929824561415
SELL_SIDE_TARGET_PATH,2023-05,3,2023-08,7.855287393898104,8.515283842794778
SELL_SIDE_TARGET_PATH,2023-05,4,2023-09,6.682531284922585,6.859205776173314
SELL_SIDE_TARGET_PATH,2023-05,5,2023-10,8.242315705606629,8.498168498168521
SELL_SIDE_TARGET_PATH,2023-05,6,2023-11,7.032892433565895,7.313540912382349
SELL_SIDE_TARGET_PATH,2023-05,7,2023-12,6.996387239869415,6.879073135409149
SELL_SIDE_TARGET_PATH,2023-05,8,2024-01,2.7676545196265825,2.3224043715847307
SELL_SIDE_TARGET_PATH,2023-05,9,2024-02,2.4089691148408985,1.9687712152070571
SELL_SIDE_TARGET_PATH,2023-05,10,2024-03,2.3746682504676158,1.9661016949152728
SELL_SIDE_TARGET_PATH,2023-05,11,2024-04,2.819621968977526,2.853260869565235
SELL_SIDE_TARGET_PATH,2023-05,12,2024-05,2.940128259389044,2.574525745257463
FAST_CORE_SA_AR,2023-05,0,2023-05,11.0135910500929,11.0609480812641
FAST_CORE_SA_AR,2023-05,1,2023-06,9.456050462392326,9.703703703703706
FAST_CORE_SA_AR,2023-05,2,2023-07,8.418057105730451,8.771929824561415
FAST_CORE_SA_AR,2023-05,3,2023-08,7.988524234343224,8.515283842794778
FAST_CORE_SA_AR,2023-05,4,2023-09,6.833204383043643,6.859205776173314
FAST_CORE_SA_AR,2023-05,5,2023-10,8.814533953609722,8.498168498168521
FAST_CORE_SA_AR,2023-05,6,2023-11,7.711907044124781,7.313540912382349
FAST_CORE_SA_AR,2023-05,7,2023-12,7.824526711751299,6.879073135409149
FAST_CORE_SA_AR,2023-05,8,2024-01,2.8520599387239427,2.3224043715847307
FAST_CORE_SA_AR,2023-05,9,2024-02,2.5761446616277004,1.9687712152070571
FAST_CORE_SA_AR,2023-05,10,2024-03,2.518690563081947,1.9661016949152728
FAST_CORE_SA_AR,2023-05,11,2024-04,3.0285183804345217,2.853260869565235
FAST_CORE_SA_AR,2023-05,12,2024-05,3.217024726335977,2.574525745257463
FAST_FOOD_SA_AR,2023-05,0,2023-05,11.0135910500929,11.0609480812641
FAST_FOOD_SA_AR,2023-05,1,2023-06,9.61957772053507,9.703703703703706
FAST_FOOD_SA_AR,2023-05,2,2023-07,8.67126840214302,8.771929824561415
FAST_FOOD_SA_AR,2023-05,3,2023-08,8.398748265490449,8.515283842794778
FAST_FOOD_SA_AR,2023-05,4,2023-09,7.398596867487776,6.859205776173314
FAST_FOOD_SA_AR,2023-05,5,2023-10,9.50087525732733,8.498168498168521
FAST_FOOD_SA_AR,2023-05,6,2023-11,8.493670027349248,7.313540912382349
FAST_FOOD_SA_AR,2023-05,7,2023-12,8.71630767672961,6.879073135409149
FAST_FOOD_SA_AR,2023-05,8,2024-01,3.7684722214636155,2.3224043715847307
FAST_FOOD_SA_AR,2023-05,9,2024-02,3.5637675080572513,1.9687712152070571
FAST_FOOD_SA_AR,2023-05,10,2024-03,3.5903196548982796,1.9661016949152728
FAST_FOOD_SA_AR,2023-05,11,2024-04,4.196202089953355,2.853260869565235
FAST_FOOD_SA_AR,2023-05,12,2024-05,4.445307678245334,2.574525745257463
FAST_FUEL_SA_AR,2023-05,0,2023-05,11.0135910500929,11.0609480812641
FAST_FUEL_SA_AR,2023-05,1,2023-06,9.690541254866426,9.703703703703706
FAST_FUEL_SA_AR,2023-05,2,2023-07,8.734912098740628,8.771929824561415
FAST_FUEL_SA_AR,2023-05,3,2023-08,8.357102097114002,8.515283842794778
FAST_FUEL_SA_AR,2023-05,4,2023-09,7.282710422725347,6.859205776173314
FAST_FUEL_SA_AR,2023-05,5,2023-10,9.394260489848556,8.498168498168521
FAST_FUEL_SA_AR,2023-05,6,2023-11,8.364374029360338,7.313540912382349
FAST_FUEL_SA_AR,2023-05,7,2023-12,8.495306153404409,6.879073135409149
FAST_FUEL_SA_AR,2023-05,8,2024-01,3.5213651478628893,2.3224043715847307
FAST_FUEL_SA_AR,2023-05,9,2024-02,3.3068566808831057,1.9687712152070571
FAST_FUEL_SA_AR,2023-05,10,2024-03,3.394432713313845,1.9661016949152728
FAST_FUEL_SA_AR,2023-05,11,2024-04,3.975279796338959,2.853260869565235
FAST_FUEL_SA_AR,2023-05,12,2024-05,4.278555635514259,2.574525745257463
FAST_ADMINISTERED_SA_AR,2023-05,0,2023-05,11.0135910500929,11.0609480812641
FAST_ADMINISTERED_SA_AR,2023-05,1,2023-06,9.634297246670732,9.703703703703706
FAST_ADMINISTERED_SA_AR,2023-05,2,2023-07,8.683177546745824,8.771929824561415
FAST_ADMINISTERED_SA_AR,2023-05,3,2023-08,8.380822358765643,8.515283842794778
FAST_ADMINISTERED_SA_AR,2023-05,4,2023-09,7.4111141718131295,6.859205776173314
FAST_ADMINISTERED_SA_AR,2023-05,5,2023-10,9.095274324695163,8.498168498168521
FAST_ADMINISTERED_SA_AR,2023-05,6,2023-11,8.045098050723718,7.313540912382349
FAST_ADMINISTERED_SA_AR,2023-05,7,2023-12,8.26787169888979,6.879073135409149
FAST_ADMINISTERED_SA_AR,2023-05,8,2024-01,4.1610275372667935,2.3224043715847307
FAST_ADMINISTERED_SA_AR,2023-05,9,2024-02,3.984131549619159,1.9687712152070571
FAST_ADMINISTERED_SA_AR,2023-05,10,2024-03,4.062090650856062,1.9661016949152728
FAST_ADMINISTERED_SA_AR,2023-05,11,2024-04,4.731877267657074,2.853260869565235
FAST_ADMINISTERED_SA_AR,2023-05,12,2024-05,4.995673061576655,2.574525745257463
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,0,2023-05,11.0135910500929,11.0609480812641
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,1,2023-06,9.590570987628453,9.703703703703706
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,2,2023-07,8.621418546904888,8.771929824561415
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,3,2023-08,8.298691990840863,8.515283842794778
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,4,2023-09,7.250227688449799,6.859205776173314
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,5,2023-10,9.31276526924452,8.498168498168521
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,6,2023-11,8.28048049758794,7.313540912382349
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,7,2023-12,8.481196353643119,6.879073135409149
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,8,2024-01,3.5279880165614257,2.3224043715847307
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,9,2024-02,3.2920649521324936,1.9687712152070571
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,10,2024-03,3.310965678878941,1.9661016949152728
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,11,2024-04,3.904437053412293,2.853260869565235
FAST_ALCOHOL_TOBACCO_SA_AR,2023-05,12,2024-05,4.1580221178009324,2.574525745257463
SELL_SIDE_PATH,2023-06,0,2023-06,9.37164819308454,9.703703703703706
SELL_SIDE_PATH,2023-06,1,2023-07,8.352656481498437,8.771929824561415
SELL_SIDE_PATH,2023-06,2,2023-08,7.913783733704907,8.515283842794778
SELL_SIDE_PATH,2023-06,3,2023-09,6.843181704971402,6.859205776173314
SELL_SIDE_PATH,2023-06,4,2023-10,8.514926873780308,8.498168498168521
SELL_SIDE_PATH,2023-06,5,2023-11,7.413654170758235,7.313540912382349
SELL_SIDE_PATH,2023-06,6,2023-12,7.49100133188331,6.879073135409149
SELL_SIDE_PATH,2023-06,7,2024-01,3.352588525194697,2.3224043715847307
SELL_SIDE_PATH,2023-06,8,2024-02,3.104409274498663,1.9687712152070571
SELL_SIDE_PATH,2023-06,9,2024-03,3.1833210811285326,1.9661016949152728
SELL_SIDE_PATH,2023-06,10,2024-04,3.747083401735938,2.853260869565235
SELL_SIDE_PATH,2023-06,11,2024-05,3.946004504386032,2.574525745257463
SELL_SIDE_PATH,2023-06,12,2024-06,4.3523669444111865,1.958136394328148
SELL_SIDE_TARGET_PATH,2023-06,0,2023-06,9.37164819308454,9.703703703703706
SELL_SIDE_TARGET_PATH,2023-06,1,2023-07,8.228553605391127,8.771929824561415
SELL_SIDE_TARGET_PATH,2023-06,2,2023-08,7.66701888591962,8.515283842794778
SELL_SIDE_TARGET_PATH,2023-06,3,2023-09,6.477564986152183,6.859205776173314
SELL_SIDE_TARGET_PATH,2023-06,4,2023-10,8.01959048981631,8.498168498168521
SELL_SIDE_TARGET_PATH,2023-06,5,2023-11,6.801374312739032,7.313540912382349
SELL_SIDE_TARGET_PATH,2023-06,6,2023-12,6.75613248444208,6.879073135409149
SELL_SIDE_TARGET_PATH,2023-06,7,2024-01,2.5303664550502583,2.3224043715847307
SELL_SIDE_TARGET_PATH,2023-06,8,2024-02,2.1673444612457553,1.9687712152070571
SELL_SIDE_TARGET_PATH,2023-06,9,2024-03,2.129094790206174,1.9661016949152728
SELL_SIDE_TARGET_PATH,2023-06,10,2024-04,2.5697988695219562,2.853260869565235
SELL_SIDE_TARGET_PATH,2023-06,11,2024-05,2.6492992473743966,2.574525745257463
SELL_SIDE_TARGET_PATH,2023-06,12,2024-06,2.9329692879976936,1.958136394328148
FAST_CORE_SA_AR,2023-06,0,2023-06,9.37164819308454,9.703703703703706
FAST_CORE_SA_AR,2023-06,1,2023-07,8.3213709149844,8.771929824561415
FAST_CORE_SA_AR,2023-06,2,2023-08,7.845887727352661,8.515283842794778
FAST_CORE_SA_AR,2023-06,3,2023-09,6.653051063158939,6.859205776173314
FAST_CORE_SA_AR,2023-06,4,2023-10,8.599520941950871,8.498168498168521
FAST_CORE_SA_AR,2023-06,5,2023-11,7.472303177408227,7.313540912382349
FAST_CORE_SA_AR,2023-06,6,2023-12,7.563857012094682,6.879073135409149
FAST_CORE_SA_AR,2023-06,7,2024-01,2.588214273131518,2.3224043715847307
FAST_CORE_SA_AR,2023-06,8,2024-02,2.3011772132623034,1.9687712152070571
FAST_CORE_SA_AR,2023-06,9,2024-03,2.2347335282587726,1.9661016949152728
FAST_CORE_SA_AR,2023-06,10,2024-04,2.7360245775494603,2.853260869565235
FAST_CORE_SA_AR,2023-06,11,2024-05,2.893934713913326,2.574525745257463
FAST_CORE_SA_AR,2023-06,12,2024-06,3.195976963178186,1.958136394328148
FAST_FOOD_SA_AR,2023-06,0,2023-06,9.37164819308454,9.703703703703706
FAST_FOOD_SA_AR,2023-06,1,2023-07,8.420749905625462,8.771929824561415
FAST_FOOD_SA_AR,2023-06,2,2023-08,8.091093788440771,8.515283842794778
FAST_FOOD_SA_AR,2023-06,3,2023-09,7.036192263763219,6.859205776173314
FAST_FOOD_SA_AR,2023-06,4,2023-10,9.073251887429153,8.498168498168521
FAST_FOOD_SA_AR,2023-06,5,2023-11,8.01353354769393,7.313540912382349
FAST_FOOD_SA_AR,2023-06,6,2023-12,8.179482799384306,6.879073135409149
FAST_FOOD_SA_AR,2023-06,7,2024-01,3.2039750176114996,2.3224043715847307
FAST_FOOD_SA_AR,2023-06,8,2024-02,2.9487250600107022,1.9687712152070571
FAST_FOOD_SA_AR,2023-06,9,2024-03,2.9240445095821657,1.9661016949152728
FAST_FOOD_SA_AR,2023-06,10,2024-04,3.4749549938736877,2.853260869565235
FAST_FOOD_SA_AR,2023-06,11,2024-05,3.6375849232207997,2.574525745257463
FAST_FOOD_SA_AR,2023-06,12,2024-06,3.975633717468453,1.958136394328148
FAST_FUEL_SA_AR,2023-06,0,2023-06,9.37164819308454,9.703703703703706
FAST_FUEL_SA_AR,2023-06,1,2023-07,8.307338031745378,8.771929824561415
FAST_FUEL_SA_AR,2023-06,2,2023-08,7.84151589507549,8.515283842794778
FAST_FUEL_SA_AR,2023-06,3,2023-09,6.6910706195515175,6.859205776173314
FAST_FUEL_SA_AR,2023-06,4,2023-10,8.71514652415883,8.498168498168521
FAST_FUEL_SA_AR,2023-06,5,2023-11,7.619599714374724,7.313540912382349
FAST_FUEL_SA_AR,2023-06,6,2023-12,7.682073175593213,6.879073135409149
FAST_FUEL_SA_AR,2023-06,7,2024-01,2.684932075745407,2.3224043715847307
FAST_FUEL_SA_AR,2023-06,8,2024-02,2.4140909974222104,1.9687712152070571
FAST_FUEL_SA_AR,2023-06,9,2024-03,2.444994124952133,1.9661016949152728
FAST_FUEL_SA_AR,2023-06,10,2024-04,2.9657322186935904,2.853260869565235
FAST_FUEL_SA_AR,2023-06,11,2024-05,3.1425128606901804,2.574525745257463
FAST_FUEL_SA_AR,2023-06,12,2024-06,3.5383683901973906,1.958136394328148
FAST_ADMINISTERED_SA_AR,2023-06,0,2023-06,9.37164819308454,9.703703703703706
FAST_ADMINISTERED_SA_AR,2023-06,1,2023-07,8.375793544795602,8.771929824561415
FAST_ADMINISTERED_SA_AR,2023-06,2,2023-08,7.990102970050981,8.515283842794778
FAST_ADMINISTERED_SA_AR,2023-06,3,2023-09,6.944361560192908,6.859205776173314
FAST_ADMINISTERED_SA_AR,2023-06,4,2023-10,8.545765737212307,8.498168498168521
FAST_ADMINISTERED_SA_AR,2023-06,5,2023-11,7.429122834655878,7.313540912382349
FAST_ADMINISTERED_SA_AR,2023-06,6,2023-12,7.5832473026637714,6.879073135409149
FAST_ADMINISTERED_SA_AR,2023-06,7,2024-01,3.441996171666043,2.3224043715847307
FAST_ADMINISTERED_SA_AR,2023-06,8,2024-02,3.2078350856937443,1.9687712152070571
FAST_ADMINISTERED_SA_AR,2023-06,9,2024-03,3.2288670937782293,1.9661016949152728
FAST_ADMINISTERED_SA_AR,2023-06,10,2024-04,3.838099638977841,2.853260869565235
FAST_ADMINISTERED_SA_AR,2023-06,11,2024-05,3.996581360104269,2.574525745257463
FAST_ADMINISTERED_SA_AR,2023-06,12,2024-06,4.376567865053634,1.958136394328148
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,0,2023-06,9.37164819308454,9.703703703703706
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,1,2023-07,8.357417531542819,8.771929824561415
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,2,2023-08,7.951298310481805,8.515283842794778
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,3,2023-09,6.826693625622797,6.859205776173314
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,4,2023-10,8.80574645042854,8.498168498168521
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,5,2023-11,7.706322248474012,7.313540912382349
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,6,2023-12,7.838419954015947,6.879073135409149
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,7,2024-01,2.8540086278117576,2.3224043715847307
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,8,2024-02,2.561466114354385,1.9687712152070571
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,9,2024-03,2.5242386239682313,1.9661016949152728
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,10,2024-04,3.058373649984175,2.853260869565235
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,11,2024-05,3.2158602444318536,2.574525745257463
FAST_ALCOHOL_TOBACCO_SA_AR,2023-06,12,2024-06,3.5517097273622116,1.958136394328148
SELL_SIDE_PATH,2023-07,0,2023-07,8.678308031718114,8.771929824561415
SELL_SIDE_PATH,2023-07,1,2023-08,8.317250554245405,8.515283842794778
SELL_SIDE_PATH,2023-07,2,2023-09,7.305141728389521,6.859205776173314
SELL_SIDE_PATH,2023-07,3,2023-10,9.034553056268479,8.498168498168521
SELL_SIDE_PATH,2023-07,4,2023-11,7.9669600064980255,7.313540912382349
SELL_SIDE_PATH,2023-07,5,2023-12,8.075278004806705,6.879073135409149
SELL_SIDE_PATH,2023-07,6,2024-01,3.937036122704978,2.3224043715847307
SELL_SIDE_PATH,2023-07,7,2024-02,3.7053742356982355,1.9687712152070571
SELL_SIDE_PATH,2023-07,8,2024-03,3.7987314437076,1.9661016949152728
SELL_SIDE_PATH,2023-07,9,2024-04,4.37687918675773,2.853260869565235
SELL_SIDE_PATH,2023-07,10,2024-05,4.585624221355719,2.574525745257463
SELL_SIDE_PATH,2023-07,11,2024-06,4.708790980339817,1.958136394328148
SELL_SIDE_PATH,2023-07,12,2024-07,4.828964823802607,2.150537634408578
SELL_SIDE_TARGET_PATH,2023-07,0,2023-07,8.678308031718114,8.771929824561415
SELL_SIDE_TARGET_PATH,2023-07,1,2023-08,8.19154467932602,8.515283842794778
SELL_SIDE_TARGET_PATH,2023-07,2,2023-09,7.056756486813784,6.859205776173314
SELL_SIDE_TARGET_PATH,2023-07,3,2023-10,8.655513019702342,8.498168498168521
SELL_SIDE_TARGET_PATH,2023-07,4,2023-11,7.46701892285451,7.313540912382349
SELL_SIDE_TARGET_PATH,2023-07,5,2023-12,7.450016495385528,6.879073135409149
SELL_SIDE_TARGET_PATH,2023-07,6,2024-01,3.2175236179789937,2.3224043715847307
SELL_SIDE_TARGET_PATH,2023-07,7,2024-02,2.8680621906167336,1.9687712152070571
SELL_SIDE_TARGET_PATH,2023-07,8,2024-03,2.8416331243756123,1.9661016949152728
SELL_SIDE_TARGET_PATH,2023-07,9,2024-04,3.294536771318239,2.853260869565235
SELL_SIDE_TARGET_PATH,2023-07,10,2024-05,3.38133630334806,2.574525745257463
SELL_SIDE_TARGET_PATH,2023-07,11,2024-06,3.3831492349008188,1.958136394328148
SELL_SIDE_TARGET_PATH,2023-07,12,2024-07,3.381398768043367,2.150537634408578
FAST_CORE_SA_AR,2023-07,0,2023-07,8.678308031718114,8.771929824561415
FAST_CORE_SA_AR,2023-07,1,2023-08,8.34629043851284,8.515283842794778
FAST_CORE_SA_AR,2023-07,2,2023-09,7.221493011806253,6.859205776173314
FAST_CORE_SA_AR,2023-07,3,2023-10,9.235689908436441,8.498168498168521
FAST_CORE_SA_AR,2023-07,4,2023-11,8.147451088104551,7.313540912382349
FAST_CORE_SA_AR,2023-07,5,2023-12,8.274393102548364,6.879073135409149
FAST_CORE_SA_AR,2023-07,6,2024-01,3.291484039396717,2.3224043715847307
FAST_CORE_SA_AR,2023-07,7,2024-02,3.0227018923938127,1.9687712152070571
FAST_CORE_SA_AR,2023-07,8,2024-03,2.9714679115914455,1.9661016949152728
FAST_CORE_SA_AR,2023-07,9,2024-04,3.4886825439979856,2.853260869565235
FAST_CORE_SA_AR,2023-07,10,2024-05,3.657339538499693,2.574525745257463
FAST_CORE_SA_AR,2023-07,11,2024-06,3.67570121305794,1.958136394328148
FAST_CORE_SA_AR,2023-07,12,2024-07,3.8001537358430717,2.150537634408578
FAST_FOOD_SA_AR,2023-07,0,2023-07,8.678308031718114,8.771929824561415
FAST_FOOD_SA_AR,2023-07,1,2023-08,8.421196128974008,8.515283842794778
FAST_FOOD_SA_AR,2023-07,2,2023-09,7.383949114876365,6.859205776173314
FAST_FOOD_SA_AR,2023-07,3,2023-10,9.449149536383068,8.498168498168521
FAST_FOOD_SA_AR,2023-07,4,2023-11,8.406722383107683,7.313540912382349
FAST_FOOD_SA_AR,2023-07,5,2023-12,8.593921547320997,6.879073135409149
FAST_FOOD_SA_AR,2023-07,6,2024-01,3.6185737998306085,2.3224043715847307
FAST_FOOD_SA_AR,2023-07,7,2024-02,3.3813652863105803,1.9687712152070571
FAST_FOOD_SA_AR,2023-07,8,2024-03,3.375403496778985,1.9661016949152728
FAST_FOOD_SA_AR,2023-07,9,2024-04,3.9475210267266787,2.853260869565235
FAST_FOOD_SA_AR,2023-07,10,2024-05,4.129536834078467,2.574525745257463
FAST_FOOD_SA_AR,2023-07,11,2024-06,4.172717250117364,1.958136394328148
FAST_FOOD_SA_AR,2023-07,12,2024-07,4.2570262615267636,2.150537634408578
FAST_FUEL_SA_AR,2023-07,0,2023-07,8.678308031718114,8.771929824561415
FAST_FUEL_SA_AR,2023-07,1,2023-08,8.24389663598199,8.515283842794778
FAST_FUEL_SA_AR,2023-07,2,2023-09,7.121750244126525,6.859205776173314
FAST_FUEL_SA_AR,2023-07,3,2023-10,9.182632210719706,8.498168498168521
FAST_FUEL_SA_AR,2023-07,4,2023-11,8.109896113004032,7.313540912382349
FAST_FUEL_SA_AR,2023-07,5,2023-12,8.197457325155273,6.879073135409149
FAST_FUEL_SA_AR,2023-07,6,2024-01,3.198491001816394,2.3224043715847307
FAST_FUEL_SA_AR,2023-07,7,2024-02,2.947700458432027,1.9687712152070571
FAST_FUEL_SA_AR,2023-07,8,2024-03,2.9992955832724193,1.9661016949152728
FAST_FUEL_SA_AR,2023-07,9,2024-04,3.5429539241147925,2.853260869565235
FAST_FUEL_SA_AR,2023-07,10,2024-05,3.7403439338142705,2.574525745257463
FAST_FUEL_SA_AR,2023-07,11,2024-06,3.8363578888750123,1.958136394328148
FAST_FUEL_SA_AR,2023-07,12,2024-07,3.971045349902809,2.150537634408578
FAST_ADMINISTERED_SA_AR,2023-07,0,2023-07,8.678308031718114,8.771929824561415
FAST_ADMINISTERED_SA_AR,2023-07,1,2023-08,8.377658207161758,8.515283842794778
FAST_ADMINISTERED_SA_AR,2023-07,2,2023-09,7.360451649676734,6.859205776173314
FAST_ADMINISTERED_SA_AR,2023-07,3,2023-10,8.996648354580282,8.498168498168521
FAST_ADMINISTERED_SA_AR,2023-07,4,2023-11,7.902802746867657,7.313540912382349
FAST_ADMINISTERED_SA_AR,2023-07,5,2023-12,8.082351190252233,6.879073135409149
FAST_ADMINISTERED_SA_AR,2023-07,6,2024-01,3.943993367906349,2.3224043715847307
FAST_ADMINISTERED_SA_AR,2023-07,7,2024-02,3.7302563255136234,1.9687712152070571
FAST_ADMINISTERED_SA_AR,2023-07,8,2024-03,3.772084367826161,1.9661016949152728
FAST_ADMINISTERED_SA_AR,2023-07,9,2024-04,4.404779556891852,2.853260869565235
FAST_ADMINISTERED_SA_AR,2023-07,10,2024-05,4.583907935401346,2.574525745257463
FAST_ADMINISTERED_SA_AR,2023-07,11,2024-06,4.6589701172775,1.958136394328148
FAST_ADMINISTERED_SA_AR,2023-07,12,2024-07,4.7984173947864885,2.150537634408578
FAST_ALCOHOL_TOBACCO_SA_AR,2023-07,0,2023-07,8.678308031718114,8.771929824561415
FAST_ALCOHOL_TOBACCO_SA_AR,2023-07,1,2023-08,8.357102468784825,8.515283842794778
FAST_ALCOHOL_TOBACCO_SA_AR,2023-07,2,2023-09,7.2605480209569935,6.859205776173314
FAST_ALCOHOL_TOBACCO_SA_AR,2023-07,3,2023-10,9.276192417366122,8.498168498168521
