origin,h,target,as_of_utc,model,mm_forecast,mm_actual,yy_actual,yy_exante,cumulative_log_forecast,cumulative_log_actual,core_mm_forecast,core_mm_actual,core_cumulative_log_forecast,core_cumulative_log_actual,ex_post_core_truth_yy,other_error,core_difference,headline_error
2019-07,10,2020-05,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2930862330888544,0.3603603603603567,2.862419205909517,2.771086286621662,2.114600024069259,2.2697297554268867,0.1744274665708987,0.7,2.0047423056899185,2.085172078555668,2.8169561852495155,-0.04546302066000152,-0.04586989862785362,-0.09133291928785514
2019-07,11,2020-06,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1474015556490441,0.6283662477558183,3.317972350230406,2.732853438977425,2.261893050261579,2.896130013919928,0.2620773747247779,0.5,2.26647685650828,2.5839262296595757,2.9132794557763733,-0.4046928944540329,-0.1804260167989482,-0.5851189112529811
2019-07,12,2020-07,2019-08-11T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3091030787591623,0.4460303300624524,3.397612488521572,2.6038421472287028,2.5705193876165158,3.3411685766675143,0.5223196674860172,1.2,2.7874371662264688,3.776783316186956,3.166751351911823,-0.23086113660974927,-0.5629092046831201,-0.7937703412928694
2019-08,1,2019-09,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1226502158352134,-0.5504587155963248,2.6515151515151705,3.0727997751906053,-0.1227254927702797,-0.551979322359781,-0.332552253207002,-0.9,-0.3331064371878702,-0.9040744652149064,2.7504284409473,0.0989132894321294,0.32237133424330544,0.42128462367543484
2019-08,2,2019-10,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2962505357149128,0.4612546125461358,2.735849056603792,2.988047257090764,0.173087085798801,-0.0917852290228754,0.4119812073824092,0.6,0.0780284512720251,-0.30586729746016,2.7718898905454123,0.0360408339416205,0.21615736654535178,0.2521982004869723
2019-08,3,2019-11,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0520716941329185,0.2754820936639035,3.116147308781873,3.138975798616668,0.2251452273295791,0.1833181081661043,0.0590046041033744,0.0,0.1370156545034132,-0.30586729746016,2.8890880268817907,-0.2270592819000825,0.24988777173487753,0.022828489834795018
2019-08,4,2019-12,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1264361213735795,0.1831501831501825,3.207547169811327,3.1719567751661204,0.35150148554938,0.36630077587372,0.2274644999862844,0.1,0.3642218456290734,-0.2059172641518067,2.849861387390354,-0.35768578242097293,0.3220953877757662,-0.03559039464520675
2019-08,5,2020-01,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8310540419516387,1.4625228519195457,3.6414565826330487,2.9609092265482237,1.1791212872073995,1.818231908319035,0.3341284943891968,0.8,0.6977933710809034,0.5908997007658806,2.900532351809396,-0.7409242308236528,0.0603768747388278,-0.680547356084825
2019-08,6,2020-02,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2886277401895669,0.2702702702702675,3.727865796831306,3.06561683424836,1.4673332972844424,2.0881376052355334,0.3427389245186756,0.7,1.0399462843583551,1.2884610744084046,3.207176316524056,-0.5206894803072499,-0.1415594822756958,-0.6622489625829457
2019-08,7,2020-03,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0385250253558899,-0.0898472596585708,3.4418604651162905,2.9134990327287955,1.5058509036578211,1.9982499587338285,0.0732277535055385,-0.3,1.1131472394262745,0.9880101723785324,2.843194568243709,-0.5986658968725815,0.07030446448508654,-0.528361432387495
2019-08,8,2020-04,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.215153468621875,-0.1798561151079125,3.159851301115256,3.0390706972548256,1.7207732486586838,1.8182319083190424,0.4713460739682273,0.2,1.5833859560807475,1.187810438645838,2.8152015165074467,-0.3446497846078094,0.22386918074737894,-0.12078060386043044
2019-08,9,2020-05,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2901355861976831,0.3603603603603567,2.862419205909517,2.6700955779516184,2.010488753904545,2.17794452640399,0.1700086550155316,0.7,1.753250259965498,1.8853718122883625,2.7450604015322764,-0.11735880437724067,-0.07496482358065792,-0.1923236279578986
2019-08,10,2020-06,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1444091422959297,0.6283662477558183,3.317972350230406,2.6288336504210816,2.154793726473596,2.8043447848970318,0.2576546968291003,0.5,2.0105735961360995,2.3841259633922696,2.840587769718585,-0.4773845805118211,-0.21175411929750343,-0.6891386998093245
2019-08,11,2020-07,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3008406723703484,0.4460303300624524,3.397612488521572,2.559483445480826,2.455182778837578,3.249383347644617,0.5711083116575791,1.2,2.580057266979648,3.57698304991965,3.1258226958548185,-0.2717897926667536,-0.5663392503739924,-0.838129043040746
2019-08,12,2020-08,2019-09-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0198841408120443,0.0,3.302752293577968,2.5059489487061146,2.475064943016363,3.249383347644617,0.2075950800814361,0.0,2.7874371662264696,3.57698304991965,2.9542252403467852,-0.3485270532311828,-0.4482762916406706,-0.7968033448718534
2019-09,1,2019-10,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.290554533841075,0.4612546125461358,2.735849056603792,2.807681125494496,0.2901332400169824,0.4601940933369055,0.4134401846649268,0.6,0.4125878691357781,0.5982071677547464,2.9128968251737004,0.17704776856990856,-0.10521569967920419,0.07183206889070437
2019-09,2,2019-11,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0473676844934052,0.2754820936639035,3.116147308781873,2.953504691347025,0.3374897095640835,0.7352974305258853,0.0604584526667964,0.0,0.4730280530430489,0.5982071677547464,3.024605978221697,-0.09154133056017599,-0.0711012868746721,-0.1626426174348481
2019-09,3,2019-12,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1233900091046933,0.1831501831501825,3.207547169811327,2.983293238621396,0.4608036557599665,0.918280098233501,0.2289207962572227,0.1,0.701687224844592,0.6981572010630996,2.9814103762289035,-0.22613679358242367,0.0018828623924926902,-0.22425393118993098
2019-09,4,2020-01,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8278130601279262,1.4625228519195457,3.6414565826330487,2.76932822893425,1.2852091362521816,2.370211230678816,0.335586340478621,0.8,1.0367117309723048,1.494974165980787,3.0278709536778003,-0.6135856289552484,-0.25854272474355033,-0.8721283536987987
2019-09,5,2020-02,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2868044136423791,0.2702702702702675,3.727865796831306,2.8719706777588123,1.5716030507353036,2.6401169275953142,0.3441968957168947,0.7,1.3803176249256397,2.192535539623311,3.332075030839622,-0.3957907659916837,-0.46010435308080977,-0.8558951190724935
2019-09,6,2020-03,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0378954413616401,-0.0898472596585708,3.4418604651162905,2.7194922242193007,1.6094913135880584,2.550229281093609,0.0746818087300743,-0.3,1.454971560669441,1.8920846375934384,2.966303505612743,-0.47555695950354737,-0.24681128139344244,-0.7223682408969898
2019-09,7,2020-04,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2152385632260864,-0.1798561151079125,3.159851301115256,2.8449144955330232,1.824498570466156,2.370211230678824,0.4728059138170513,0.2,1.926663257999797,2.0918849038607443,2.9376290174318593,-0.2222222836833967,-0.09271452189883611,-0.3149368055822328
2019-09,8,2020-05,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2903445787526541,0.3603603603603567,2.862419205909517,2.4768481838595693,2.1144224634422684,2.729923848763772,0.1714641164580802,0.7,2.09798054256043,2.789446277503268,2.866622953020843,0.004203747111326095,-0.38977476916127385,-0.38557102204994775
2019-09,9,2020-06,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1448437619580954,0.6283662477558183,3.317972350230406,2.4361084837744604,2.25916142800626,3.356324107256813,0.2591114317609514,0.5,2.3567568594069144,3.288200428607176,2.961805792485942,-0.3561665577444644,-0.5256973087114813,-0.8818638664559457
2019-09,10,2020-07,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.3014155282009519,0.4460303300624524,3.397612488521572,2.3674752075608936,2.5601236103454417,3.8013626700044,0.5725696010429691,1.2,2.9276935109263458,4.481057515134556,3.246932158927211,-0.15068032959436106,-0.8794569513663175,-1.0301372809606786
2019-09,11,2020-08,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0289285065772498,0.0,3.302752293577968,2.303146306249769,2.5890479334370213,3.8013626700044,0.1915803929971399,0.0,3.1190906227384567,4.481057515134556,3.0733263240366213,-0.22942596954134675,-0.7701800177868523,-0.999605987328199
2019-09,12,2020-09,2019-10-09T21:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1161124702428569,-0.6216696269982114,3.2287822878228734,2.5036969766062755,2.472868000438597,3.177752631233366,-0.3311040939303838,-0.8,2.787437166226469,3.6778403454081294,3.008655051512851,-0.2201272363100224,-0.5049580749065754,-0.7250853112165978
2019-10,1,2019-11,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0450974729772767,0.2754820936639035,3.116147308781873,2.6418074012797983,0.0450873071231794,0.2751033371889798,0.0483147212988737,0.0,0.0483030534954293,0.0,2.6144527704522287,-0.5016945383296445,0.027354630827569615,-0.4743399075020749
2019-10,2,2019-12,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1213953098301251,0.1831501831501825,3.207547169811327,2.66946029823757,0.1664089924255193,0.4580860048965954,0.2167566196357221,0.1,0.2648250948851309,0.0999500333083533,2.5760437016825017,-0.6315034681288254,0.0934165965550684,-0.538086871573757
2019-10,3,2020-01,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8245374663582061,1.4625228519195457,3.6414565826330487,2.45281883547952,0.98756571954446,1.9100171373419104,0.3234092185065267,0.8,0.5877124706010022,0.8967669982260407,2.6266114157377207,-1.014845166895328,-0.17379258025820077,-1.1886377471535288
2019-10,4,2020-02,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2838017714900854,0.2702702702702675,3.727865796831306,2.552074608150741,1.2709655341346533,2.1799228342584085,0.3320187287339005,0.7,0.9191812341424954,1.5943283718685648,2.9340523303101698,-0.793813466521136,-0.3819777221594287,-1.1757911886805648
2019-10,5,2020-03,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0348600672625121,-0.0898472596585708,3.4418604651162905,2.396963261816693,1.305819526687442,2.090035187756704,0.062536351159635,-0.3,0.9816980394744558,1.2938774698386926,2.5728097794671667,-0.8690506856491238,-0.17584651765047354,-1.0448972032995973
2019-10,6,2020-04,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2102772269737694,-0.1798561151079125,3.159851301115256,2.516916183475063,1.5158759805365238,1.9100171373419184,0.4606121383370398,0.2,1.4412526063929705,1.4936777361059983,2.5455861741212122,-0.6142651269940438,-0.02866999064614939,-0.6429351176401932
2019-10,7,2020-05,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2844104123580431,0.3603603603603567,2.862419205909517,2.1439795245258084,1.7998827117076972,2.269729755426866,0.1593069130055574,0.7,1.6004327605417616,2.1912391097485227,2.4765458634186617,-0.38587334249085536,-0.33256633889285325,-0.7184396813837086
2019-10,8,2020-06,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1392740872349993,0.6283662477558183,3.317972350230406,2.097693555859031,1.939059902543104,2.8961300139199078,0.2469435910850077,0.5,1.8470719469764043,2.68999326085243,2.572953666072863,-0.745018684157543,-0.4752601102138323,-1.2202787943713753
2019-10,9,2020-07,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2952098358873983,0.4460303300624524,3.397612488521572,2.022974424750552,2.2338348498734515,3.341168576667493,0.5603637178489148,1.2,2.405871468083994,3.8828503473798106,2.8586237384245647,-0.5389887500970074,-0.8356493136740126,-1.37463806377102
2019-10,10,2020-08,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0226745528706565,0.0,3.302752293577968,1.9524873957532851,2.2565068324558952,3.341168576667493,0.1794207481540598,0.0,2.585131449484264,3.8828503473798106,2.6858086063223614,-0.6169436872556067,-0.7333212105690763,-1.350264897824683
2019-10,11,2020-09,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,-0.1784687211693954,-0.6216696269982114,3.2287822878228734,2.333839634570555,2.077878666129592,2.71755853789646,-0.3989600249019028,-0.8,2.185373455984073,3.0796331776533847,2.8413869866937755,-0.3873953011290978,-0.5075473521232206,-0.8949426532523184
2019-10,12,2020-10,2019-11-10T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2907071324192153,0.1787310098301908,2.9384756657483617,2.3964277367098514,2.3681640625114038,2.896130013919913,0.401253614043642,0.5,2.5858241947080094,3.5783873287572923,2.9601990340812496,0.021723368332887905,-0.5637712973713982,-0.5420479290385103
2019-11,1,2019-12,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.1140539091933887,0.1831501831501825,3.207547169811327,3.0178749590581253,0.1139889171350054,0.1829826677076157,0.222076433363517,0.1,0.2218302081236771,0.0999500333083533,2.948711803262826,-0.25883536654850126,0.06916315579529941,-0.18967221075320184
2019-11,2,2020-01,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.8264649182359765,1.4625228519195457,3.6414565826330487,2.802463537267384,0.937057315264788,1.6349138001529306,0.3287346936823541,0.8,0.550025750573524,0.8967669982260407,2.997824765670738,-0.6436318169623108,-0.19536122840335413,-0.8389930453656649
2019-11,3,2020-02,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2844899450011885,0.2702702702702675,3.727865796831306,2.902764184623278,1.2211433534900495,1.904819497069429,0.3373446609290152,0.7,0.8868026808489928,1.5943283718685648,3.303591608813324,-0.42427418801798167,-0.40082742419004624,-0.8251016122080279
2019-11,4,2020-03,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.0353556727015892,-0.0898472596585708,3.4418604651162905,2.7476314586192823,1.2564927775464685,1.814931850567724,0.0678479784011674,-0.3,0.9546276529149288,1.2938774698386926,2.9390209576451216,-0.5028395074711689,-0.19138949902583935,-0.6942290064970082
2019-11,5,2020-04,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2114275577775693,-0.1798561151079125,3.159851301115256,2.869176009733301,1.4676971418028066,1.6349138001529386,0.4659448966659149,0.2,1.4194903865674189,1.4936777361059983,2.9102028882247937,-0.24964841289046236,-0.04102687849149289,-0.29067529138195525
2019-11,6,2020-05,2019-12-09T22:59:00+00:00,STABLE_LOCAL_CORE_R14B,0.2865408704063844,0.3603603603603567,2.862419205909517,2.4971353171259203,1.753828266396653,1.994626418237886,0.1646236771261978,0.7,1.5839787074501857,2.1912391097485227,2.839402428632344,-0.023016777277172995,-0.34226711150642375,-0.36528388878359674
