origin,0,1,2,3
2015-06,-0.016246524651243672,0.10779269847111894,-0.09660921558968007,-0.07892925108571987
2015-07,0.032594884690470956,0.005483745564356703,-0.10881107771127725,-0.03349725463704134
2015-08,0.05978657752702038,0.02691019166769945,-0.056187476943430355,-0.06877337028993939
2015-09,0.12832323353633332,-0.0776828294462599,-0.06339799334929926,0.009582356614733575
2015-10,0.01318419818060467,-0.10098884248159311,-0.02357602135780366,0.0791611963423487
2015-11,-0.03318927928563566,-0.11169862757412763,-0.12049776168655267,0.10159890745331861
2015-12,-0.1107085747184934,-0.09500532710338412,-0.023165431022808502,0.2604252512054851
2016-01,-0.18465526697931875,-0.101270032181953,-0.0005243061064053497,0.17060186858258905
2016-02,-0.06841101921681213,-0.08075217755930215,0.14165864162076322,0.2763787633688289
2016-03,-0.06818160437647076,0.0009140792399152988,0.2754728231998358,0.15346574510986413
2016-04,0.024850143840997523,0.11791295878523433,0.2902581845332625,0.11376038682678886
2016-05,-0.008247609532416966,0.20923988914439995,0.34336396951646825,0.10259436619717281
2016-06,0.01210833017686927,0.28684049189098376,0.16955104025541753,0.0422539581056948
2016-07,0.14607955232539369,0.3162281681579941,0.1434258955476422,0.11109519259305323
2016-08,0.16423040240692455,0.30138765975738513,0.060513894202716766,0.010869953857218792
2016-09,0.32377898754560974,0.2040355225005015,0.08057475007444896,0.11139688974725759
2016-10,0.2703173198645824,0.10047852416484437,0.06725268823406982,0.0992545711030524
2016-11,0.18207686927789846,-0.04903990849389994,-0.08948252409099973,0.015293299662208265
2016-12,0.07119163419351593,-0.044318999135753434,-0.011802480236671131,-0.047593039104847044
2017-01,-0.10379575086008797,-0.12351653394236596,-0.09652252483631972,-0.22292966826114977
2017-02,-0.16141446924326694,-0.19397380176232848,-0.08752092256689072,-0.18361976226220036
2017-03,-0.14493802657663948,-0.10736326395258881,-0.15330700672331674,-0.08486855922246657
2017-04,-0.05322900416816354,-0.031827517798531414,-0.16860848121147098,0.0492615765579845
2017-05,-0.09737579248796935,0.00306492083301659,-0.09900436244525758,0.052109743587377765
2017-06,-0.017682963142743802,-0.06895261161052074,-0.0006584829644354686,0.05353426822120142
2017-07,0.03289430817143551,-0.10852854366637353,0.10749655487584492,0.24504038434493572
2017-08,0.01428327019579699,-0.08773406435441868,0.0654031851859223,0.1842183683971693
2017-09,-0.005965424496608945,0.057678568208170265,0.11438789824502887,0.13978894478104534
2017-10,-0.13478415518009837,0.08309220786151829,0.22049016641543584,-0.02441010088368456
2017-11,-0.11643858681491769,0.0398591956808261,0.16808943733918258,-0.04514192985397181
2017-12,0.019378241390113158,0.07723896821050535,0.1026946364584111,0.08348523020455889
2018-01,0.15480462703223166,0.28619943536455356,0.03588713293889278,0.1727484165556243
2018-02,0.1434979710397297,0.2655266863968733,0.05389310257480908,0.13875976325793515
2018-03,0.06106403422932713,0.08891139600462727,0.08008200985094702,0.05797468649452666
2018-04,0.19982535936277726,-0.0449706971923702,0.10883057029096059,-0.0603404600428945
2018-05,0.1626927911865099,-0.04270235976033796,0.051720630008782166,-0.10047423251233163
2018-06,0.04384075164729941,0.037954736967972275,0.017083169900270645,-0.022466463287316978
2018-07,-0.05373352486970665,0.1001852735644881,-0.07916278868103031,0.18946668997022653
2018-08,-0.22549827666998454,-0.11662457002214861,-0.26474372310572464,0.028101687540623626
2018-09,-0.05393290906375522,-0.06961800932118047,-0.10955786734805205,-0.11234334925915061
2018-10,0.1731620715925369,-0.01539176311525652,0.2333663933419906,-0.023001097931042935
2018-11,0.05778373878059307,-0.09944673130237312,0.19039598846880448,-0.1237246953744298
2018-12,0.005611701163288139,-0.036633202170407636,-0.03669811790004096,-0.00048333400493053014
2019-01,-0.05700770428355282,0.19310755100877372,-0.08699354677891695,0.14167820000376471
2019-02,-0.19464564379868252,0.1028297707942254,-0.2140645883995246,0.16483744447472562
2019-03,-0.05666791301097878,-0.05550530839570963,-0.020894751579246557,0.1168529137685181
2019-04,0.20305411277217048,-0.08014113621184427,0.140313498177321,-0.0469642608949579
2019-05,0.23045647209282497,-0.09418864419909534,0.2818462005800706,0.007382393348343082
2019-06,0.02551895422515919,0.05565769923177643,0.20192744298041185,0.22086035773745694
2019-07,-0.11432476021748128,0.10892263499883947,-0.07942282702474666,0.4987269274668062
2019-08,-0.3046084645817216,0.0874107936717055,-0.1747229111215838,0.08686681559918348
2019-09,-0.08717336471848032,0.06702738998671649,0.08806842700692354,-0.08877817096509728
2019-10,0.24683298222962713,0.04446730971223665,0.5977938578399218,-0.042148038300922765
2019-11,0.2531973923988341,-0.0172311511445965,0.24592354083962964,-0.119757287039165
2019-12,0.1793793334793651,0.19562415466460706,0.03497769637720477,-0.045862400666725735
2020-01,-0.029653258470327865,0.526608432322777,-0.12374900938774991,0.09010464745891857
2020-02,-0.1441810171581695,0.1297599139683451,-0.22626729434581003,-0.08841569222044422
2020-03,-0.010977465311093096,-0.1566017270773072,-0.22895106215554673,-0.1843245609951629
2020-04,0.4940861474371477,-0.1585743903621804,0.020796176629752777,-0.13708453011324104
2020-05,0.33685473195290655,-0.03448452028766099,0.08056654242784661,0.04790073381649244
2020-06,-0.1290124715118923,-0.19775752847200675,-0.13325808629924588,0.1129316361148131
2020-07,-0.34773058628682985,-0.15484338370222073,-0.29833828651767874,0.43768240411383735
2020-08,-0.44791592393050994,-0.30669360203106055,-0.33675811262467487,0.49017916559691715
2020-09,-0.18560748614752856,-0.12475350442483714,0.11595160534209083,0.6558189089851227
2020-10,0.0696500295449805,-0.09249322792079935,0.6144341237089914,0.8290132595428318
2020-11,0.004061736469871134,-0.043390479626071954,0.7879234442080171,0.8492389310252065
2020-12,0.002078949587630108,0.2365141018281908,0.7934441617738841,0.8290846205369077
2021-01,-0.07007053755896937,0.6339025320157742,0.840569904318922,1.0392858635303293
2021-02,-0.10574699517696895,0.7312312032898379,0.8026126199406054,0.7317585292195368
2021-03,0.23527543098382345,0.7922794710879352,0.8381843310559146,0.8044328749063413
2021-04,0.6345370214069226,0.838897839171786,1.0250742384427713,0.8146139388801439
2021-05,0.8648930157126449,0.9279434003464334,0.8502916473047106,1.0656607418454367
2021-06,0.7616988307652841,0.8116040580263918,0.794305462157185,1.132808717723855
2021-07,0.5362166967381877,0.7450091794179201,0.5538693479360103,0.894687827311259
2021-08,0.41442226054285963,0.3716583350065874,0.5987634540596403,0.5512915918879305
2021-09,0.2851033727184789,0.30138324040016035,0.6388314490900386,0.287166917327069
2021-10,0.412252107194844,0.2408207618367948,0.5642500407819434,0.21768750320408045
2021-11,0.1609554501771502,0.4015054037816834,0.3426772412366419,0.03235246138343003
2021-12,0.06793223617390938,0.42241533379847757,0.07353874291230385,-0.2843385330247294
2022-01,0.10979065822193601,0.4400528109564401,0.07939868343078949,-0.33533534715023533
2022-02,0.16041097614621425,0.11830000803808012,-0.20170230501228692,-0.5220263165960105
2022-03,0.46167682801708293,0.10948405975409374,-0.25620855399342446,-0.3862026358158745
2022-04,0.3915233141973848,0.032368911545382274,-0.4082106476744549,-0.5550506174285158
2022-05,0.09897872126421225,-0.21636363902029088,-0.5334893814330071,-0.8220134630149986
2022-06,-0.15592103380828168,-0.5030290730573369,-0.6233147531817812,-0.9500208678242599
2022-07,-0.2825371616406485,-0.7032760467180781,-0.8464562273357167,-0.8446034954568121
2022-08,-0.32917478271450074,-0.6409857393574279,-0.9375115189538334,-0.7478282787304318
2022-09,-0.41931511811050287,-0.546731709183334,-0.8894505009973862,-0.7716941155664623
2022-10,-0.537783656738163,-0.6911880868984929,-0.7060546245081731,-0.8986075946395746
2022-11,-0.4965251072685187,-0.8021202737555834,-0.612183569934675,-0.8545514061445255
2022-12,-0.3340885368700384,-0.6924326863115676,-0.5709951062065886,-0.7375137584232073
2023-01,-0.3683810132616648,-0.40551572237551853,-0.607522337653804,-0.6501956208510437
2023-02,-0.47047914477042685,-0.301280598909286,-0.5405835542129044,-0.5719314273290302
2023-03,-0.4938637628220974,-0.38421694466233086,-0.5405742519485554,-0.44921244059522186
2023-04,-0.29380744781967666,-0.5032749297867364,-0.5362369523218283,-0.4081525031731468
2023-05,-0.045611899772094046,-0.3043346568965268,-0.32961423275244733,-0.310443390193873
2023-06,-0.04607014079306043,-0.225431790901135,-0.12796095122148202,-0.3576760643877183
2023-07,-0.2511814551629039,-0.29789803251447217,-0.14893895233455276,-0.18587149856101193
2023-08,-0.29042756990654844,-0.3148972540009107,-0.2834911748898658,-0.19096986248378953
2023-09,-0.2503154488978611,-0.152461693265192,-0.3792460038662681,-0.1293803431998678
2023-10,-0.20504970452618532,-0.0638415593872683,-0.11047810053061047,-0.1908036514717714
2023-11,-0.09571573808271398,-0.07920398144084521,0.014534856024584977,-0.1291538442461754
2023-12,-0.03144425680114287,-0.2647642128631485,-0.0016308330781343676,-0.15578501999703256
2024-01,0.03888790067749137,-0.014418987465869578,-0.0845816394020386,-0.07179186817826096
2024-02,0.03823985707584341,0.12253915058777287,-0.023519219332389086,0.08180852975388529
2024-03,-0.22323582609463957,0.039243993451342905,-0.10444143609268523,0.05477262430717833
2024-04,-0.10306641448250627,-0.16560684306197834,-0.13976949298079097,-0.06501034770019463
2024-05,0.06519400883484523,-0.08013519467372397,0.0241935163346839,-0.0031441769391136465
2024-06,0.11505521841809135,-0.03486001972591561,0.12559199549658115,-0.024484907043983994
2024-07,0.036085900279568005,0.04926359037728114,0.13444408832160412,0.1187548499442664
2024-08,-0.1409414594514115,-0.030217462835657644,-0.05457607905994168,0.01589589648678329
2024-09,-0.11932033535364128,0.04726440139547002,-0.08886561766345862,-0.036049914322341024
2024-10,-0.010864474315478878,0.0755819911327767,0.0351629295431987,-0.003027215060837335
2024-11,0.062726124073694,0.03219335898620244,0.10004873282020976,-0.08260573300270342
2024-12,0.12515937451199913,-0.015035412092930264,0.0457200350484064,-0.016691977303048066
2025-01,0.10444614649326094,0.06195323249439432,0.01992243523042096,0.013372548130768996
2025-02,0.016652848706233292,0.08575484778281041,-0.09628429263973375,0.07837463251938265
2025-03,-0.08442558496949405,-0.018093172354121518,-0.0682327158588057,0.08210437698860006
2025-04,-0.04403487187772137,-0.07927151136435691,-0.08567250210120447,0.09133638950218688
2025-05,0.062059287591157496,-0.11988037249183377,0.04817475312485636,0.09740221253566649
2025-06,0.021790680999928574,-0.031217211577082255,0.1145668131995441,0.0014558477953313571
2025-07,-0.022246052152072444,-0.031848380267725705,0.15403438593531318,0.04989583860566926
2025-08,,,,
2025-09,,,,
2025-10,,,,
2025-11,,,,
2025-12,,,,
2026-01,,,,
2026-02,,,,
2026-03,,,,
2026-04,,,,
2026-05,,,,
2026-06,,,,
2026-07,,,,
