origin,event_id,as_of,legal_known,treatment_known,national_candidate_eligible,reason,event_effective_from,h_effective
2023-05,ERU2024_ELECTRICITY,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,8
2023-05,ERU2024_GAS,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,8
2023-05,ERU2025_ELECTRICITY,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,20
2023-05,ERU2025_GAS,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,20
2023-05,ERU2026_ELECTRICITY,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-05,ERU2026_GAS,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-05,POZE24_CAPACITY,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,8
2023-05,POZE24_CEILING,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,8
2023-05,POZE26_ADOPT,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-05,ERU26_FINAL_AVG,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-05,CEZ26_D02,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-05,CEZ26_GAS,2023-06-11T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,32
2023-06,VAT21_START,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-19
2023-06,VAT21_EXPIRY,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-17
2023-06,POZE22_ANNOUNCE,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-8
2023-06,POZE23_ADOPT,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,POZE24_EXPIRY,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,7
2023-06,SAVING22_LOW,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-8
2023-06,SAVING22_HIGH,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-8
2023-06,SAVING22_EXPIRY,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,SAVING23_CANCEL,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,CAP23_ELECTRICITY,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,CAP24_EXPIRY_ELECTRICITY,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,7
2023-06,CAP23_GAS,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,CAP24_EXPIRY_GAS,2023-07-12T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,7
2023-06,CAP23_FIXED,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,ERU2020_ELECTRICITY,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-41
2023-06,ERU2020_GAS,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-41
2023-06,ERU2021_ELECTRICITY,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-29
2023-06,ERU2021_GAS,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-29
2023-06,ERU2022_ELECTRICITY,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-17
2023-06,ERU2022_GAS,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-17
2023-06,ERU2023_ELECTRICITY,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,ERU2023_GAS,2023-07-12T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-5
2023-06,ERU2024_ELECTRICITY,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,7
2023-06,ERU2024_GAS,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,7
2023-06,ERU2025_ELECTRICITY,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,19
2023-06,ERU2025_GAS,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,19
2023-06,ERU2026_ELECTRICITY,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-06,ERU2026_GAS,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-06,POZE24_CAPACITY,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,7
2023-06,POZE24_CEILING,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,7
2023-06,POZE26_ADOPT,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-06,ERU26_FINAL_AVG,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-06,CEZ26_D02,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-06,CEZ26_GAS,2023-07-12T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,31
2023-07,VAT21_START,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-20
2023-07,VAT21_EXPIRY,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-18
2023-07,POZE22_ANNOUNCE,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-9
2023-07,POZE23_ADOPT,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,POZE24_EXPIRY,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,6
2023-07,SAVING22_LOW,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-9
2023-07,SAVING22_HIGH,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-9
2023-07,SAVING22_EXPIRY,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,SAVING23_CANCEL,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,CAP23_ELECTRICITY,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,CAP24_EXPIRY_ELECTRICITY,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,6
2023-07,CAP23_GAS,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,CAP24_EXPIRY_GAS,2023-08-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,6
2023-07,CAP23_FIXED,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,ERU2020_ELECTRICITY,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-42
2023-07,ERU2020_GAS,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-42
2023-07,ERU2021_ELECTRICITY,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-30
2023-07,ERU2021_GAS,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-30
2023-07,ERU2022_ELECTRICITY,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-18
2023-07,ERU2022_GAS,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-18
2023-07,ERU2023_ELECTRICITY,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,ERU2023_GAS,2023-08-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-6
2023-07,ERU2024_ELECTRICITY,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,6
2023-07,ERU2024_GAS,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,6
2023-07,ERU2025_ELECTRICITY,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,18
2023-07,ERU2025_GAS,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,18
2023-07,ERU2026_ELECTRICITY,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-07,ERU2026_GAS,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-07,POZE24_CAPACITY,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,6
2023-07,POZE24_CEILING,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,6
2023-07,POZE26_ADOPT,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-07,ERU26_FINAL_AVG,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-07,CEZ26_D02,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-07,CEZ26_GAS,2023-08-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,30
2023-08,VAT21_START,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-21
2023-08,VAT21_EXPIRY,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-19
2023-08,POZE22_ANNOUNCE,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-10
2023-08,POZE23_ADOPT,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,POZE24_EXPIRY,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,5
2023-08,SAVING22_LOW,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-10
2023-08,SAVING22_HIGH,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-10
2023-08,SAVING22_EXPIRY,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,SAVING23_CANCEL,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,CAP23_ELECTRICITY,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,CAP24_EXPIRY_ELECTRICITY,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,5
2023-08,CAP23_GAS,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,CAP24_EXPIRY_GAS,2023-09-10T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,5
2023-08,CAP23_FIXED,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,ERU2020_ELECTRICITY,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-43
2023-08,ERU2020_GAS,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-43
2023-08,ERU2021_ELECTRICITY,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-31
2023-08,ERU2021_GAS,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-31
2023-08,ERU2022_ELECTRICITY,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-19
2023-08,ERU2022_GAS,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-19
2023-08,ERU2023_ELECTRICITY,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,ERU2023_GAS,2023-09-10T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-7
2023-08,ERU2024_ELECTRICITY,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,5
2023-08,ERU2024_GAS,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,5
2023-08,ERU2025_ELECTRICITY,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,17
2023-08,ERU2025_GAS,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,17
2023-08,ERU2026_ELECTRICITY,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-08,ERU2026_GAS,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-08,POZE24_CAPACITY,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,5
2023-08,POZE24_CEILING,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,5
2023-08,POZE26_ADOPT,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-08,ERU26_FINAL_AVG,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-08,CEZ26_D02,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-08,CEZ26_GAS,2023-09-10T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,29
2023-09,VAT21_START,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-22
2023-09,VAT21_EXPIRY,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-20
2023-09,POZE22_ANNOUNCE,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-11
2023-09,POZE23_ADOPT,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,POZE24_EXPIRY,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,4
2023-09,SAVING22_LOW,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-11
2023-09,SAVING22_HIGH,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-11
2023-09,SAVING22_EXPIRY,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,SAVING23_CANCEL,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,CAP23_ELECTRICITY,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,CAP24_EXPIRY_ELECTRICITY,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,4
2023-09,CAP23_GAS,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,CAP24_EXPIRY_GAS,2023-10-09T21:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,4
2023-09,CAP23_FIXED,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,ERU2020_ELECTRICITY,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-44
2023-09,ERU2020_GAS,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-44
2023-09,ERU2021_ELECTRICITY,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-32
2023-09,ERU2021_GAS,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-32
2023-09,ERU2022_ELECTRICITY,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-20
2023-09,ERU2022_GAS,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-20
2023-09,ERU2023_ELECTRICITY,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,ERU2023_GAS,2023-10-09T21:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-8
2023-09,ERU2024_ELECTRICITY,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,4
2023-09,ERU2024_GAS,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,4
2023-09,ERU2025_ELECTRICITY,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,16
2023-09,ERU2025_GAS,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,16
2023-09,ERU2026_ELECTRICITY,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-09,ERU2026_GAS,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-09,POZE24_CAPACITY,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,4
2023-09,POZE24_CEILING,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,4
2023-09,POZE26_ADOPT,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-09,ERU26_FINAL_AVG,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-09,CEZ26_D02,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-09,CEZ26_GAS,2023-10-09T21:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,28
2023-10,VAT21_START,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-23
2023-10,VAT21_EXPIRY,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-21
2023-10,POZE22_ANNOUNCE,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-12
2023-10,POZE23_ADOPT,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,POZE24_EXPIRY,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,3
2023-10,SAVING22_LOW,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-12
2023-10,SAVING22_HIGH,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-12
2023-10,SAVING22_EXPIRY,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,SAVING23_CANCEL,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,CAP23_ELECTRICITY,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,CAP24_EXPIRY_ELECTRICITY,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,3
2023-10,CAP23_GAS,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,CAP24_EXPIRY_GAS,2023-11-09T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,3
2023-10,CAP23_FIXED,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,ERU2020_ELECTRICITY,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-45
2023-10,ERU2020_GAS,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2020-01,-45
2023-10,ERU2021_ELECTRICITY,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-33
2023-10,ERU2021_GAS,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2021-01,-33
2023-10,ERU2022_ELECTRICITY,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-21
2023-10,ERU2022_GAS,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2022-01,-21
2023-10,ERU2023_ELECTRICITY,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,ERU2023_GAS,2023-11-09T22:59:00+00:00,True,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2023-01,-9
2023-10,ERU2024_ELECTRICITY,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,3
2023-10,ERU2024_GAS,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,3
2023-10,ERU2025_ELECTRICITY,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,15
2023-10,ERU2025_GAS,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2025-01,15
2023-10,ERU2026_ELECTRICITY,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-10,ERU2026_GAS,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-10,POZE24_CAPACITY,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,3
2023-10,POZE24_CEILING,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2024-01,3
2023-10,POZE26_ADOPT,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-10,ERU26_FINAL_AVG,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-10,CEZ26_D02,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-10,CEZ26_GAS,2023-11-09T22:59:00+00:00,False,False,False,"missing:CPI_treatment,national_exposure,baseline_energy_subpath",2026-01,27
2023-11,VAT21_START,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2021-11,-24
2023-11,VAT21_EXPIRY,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-01,-22
2023-11,POZE22_ANNOUNCE,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-13
2023-11,POZE23_ADOPT,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2023-01,-10
2023-11,POZE24_EXPIRY,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2024-01,2
2023-11,SAVING22_LOW,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-13
2023-11,SAVING22_HIGH,2023-12-10T22:59:00+00:00,True,True,False,"missing:national_exposure,baseline_energy_subpath",2022-10,-13
