origin,model,status,pump_end,oil_end,fx_end,spot_usd,endpoint_usd,fx,petrol_share,fallback
2022-06,FUEL_ANNUAL_LOW_R17,estimated,2022-07-04 00:00:00,2022-06-28 00:00:00,2022-07-12 00:00:00,122.21,72.67200000000001,24.476,0.670837,False
2022-06,FUEL_ANNUAL_HIGH_R17,estimated,2022-07-04 00:00:00,2022-06-28 00:00:00,2022-07-12 00:00:00,122.21,109.008,24.476,0.670837,False
2022-07,FUEL_SPOT_ECM_R17,estimated,2022-08-01 00:00:00,2022-07-26 00:00:00,2022-08-09 00:00:00,107.32,107.32,23.969,0.670837,False
2022-07,FUEL_ANNUAL_R17,estimated,2022-08-01 00:00:00,2022-07-26 00:00:00,2022-08-09 00:00:00,107.32,89.47,23.969,0.670837,False
2022-07,FUEL_ANNUAL_LOW_R17,estimated,2022-08-01 00:00:00,2022-07-26 00:00:00,2022-08-09 00:00:00,107.32,71.57600000000001,23.969,0.670837,False
2022-07,FUEL_ANNUAL_HIGH_R17,estimated,2022-08-01 00:00:00,2022-07-26 00:00:00,2022-08-09 00:00:00,107.32,107.36399999999999,23.969,0.670837,False
2022-08,FUEL_SPOT_ECM_R17,estimated,2022-08-29 00:00:00,2022-08-26 00:00:00,2022-09-09 00:00:00,101.13,101.13,24.42,0.670837,False
2022-08,FUEL_ANNUAL_R17,estimated,2022-08-29 00:00:00,2022-08-26 00:00:00,2022-09-09 00:00:00,101.13,85.53,24.42,0.670837,False
2022-08,FUEL_ANNUAL_LOW_R17,estimated,2022-08-29 00:00:00,2022-08-26 00:00:00,2022-09-09 00:00:00,101.13,68.424,24.42,0.670837,False
2022-08,FUEL_ANNUAL_HIGH_R17,estimated,2022-08-29 00:00:00,2022-08-26 00:00:00,2022-09-09 00:00:00,101.13,102.636,24.42,0.670837,False
2022-09,FUEL_SPOT_ECM_R17,estimated,2022-10-03 00:00:00,2022-09-26 00:00:00,2022-10-10 00:00:00,82.55,82.55,25.287,0.670837,False
2022-09,FUEL_ANNUAL_R17,estimated,2022-10-03 00:00:00,2022-09-26 00:00:00,2022-10-10 00:00:00,82.55,89.35,25.287,0.670837,False
2022-09,FUEL_ANNUAL_LOW_R17,estimated,2022-10-03 00:00:00,2022-09-26 00:00:00,2022-10-10 00:00:00,82.55,71.48,25.287,0.670837,False
2022-09,FUEL_ANNUAL_HIGH_R17,estimated,2022-10-03 00:00:00,2022-09-26 00:00:00,2022-10-10 00:00:00,82.55,107.21999999999998,25.287,0.670837,False
2022-10,FUEL_SPOT_ECM_R17,estimated,2022-10-31 00:00:00,2022-10-26 00:00:00,2022-11-09 00:00:00,92.93,92.93,24.253,0.670837,False
2022-10,FUEL_ANNUAL_R17,estimated,2022-10-31 00:00:00,2022-10-26 00:00:00,2022-11-09 00:00:00,92.93,81.03,24.253,0.670837,False
2022-10,FUEL_ANNUAL_LOW_R17,estimated,2022-10-31 00:00:00,2022-10-26 00:00:00,2022-11-09 00:00:00,92.93,64.824,24.253,0.670837,False
2022-10,FUEL_ANNUAL_HIGH_R17,estimated,2022-10-31 00:00:00,2022-10-26 00:00:00,2022-11-09 00:00:00,92.93,97.236,24.253,0.670837,False
2022-11,FUEL_SPOT_ECM_R17,estimated,2022-11-28 00:00:00,2022-11-25 00:00:00,2022-12-09 00:00:00,83.4,83.4,23.007,0.670837,False
2022-11,FUEL_ANNUAL_R17,estimated,2022-11-28 00:00:00,2022-11-25 00:00:00,2022-12-09 00:00:00,83.4,75.18,23.007,0.670837,False
2022-11,FUEL_ANNUAL_LOW_R17,estimated,2022-11-28 00:00:00,2022-11-25 00:00:00,2022-12-09 00:00:00,83.4,60.144000000000005,23.007,0.670837,False
2022-11,FUEL_ANNUAL_HIGH_R17,estimated,2022-11-28 00:00:00,2022-11-25 00:00:00,2022-12-09 00:00:00,83.4,90.21600000000001,23.007,0.670837,False
2022-12,FUEL_SPOT_ECM_R17,estimated,2023-01-02 00:00:00,2022-12-23 00:00:00,2023-01-10 00:00:00,82.45,82.45,22.368,0.670837,False
2022-12,FUEL_ANNUAL_R17,estimated,2023-01-02 00:00:00,2022-12-23 00:00:00,2023-01-10 00:00:00,82.45,76.67,22.368,0.670837,False
2022-12,FUEL_ANNUAL_LOW_R17,estimated,2023-01-02 00:00:00,2022-12-23 00:00:00,2023-01-10 00:00:00,82.45,61.336000000000006,22.368,0.670837,False
2022-12,FUEL_ANNUAL_HIGH_R17,estimated,2023-01-02 00:00:00,2022-12-23 00:00:00,2023-01-10 00:00:00,82.45,92.004,22.368,0.670837,False
2023-01,FUEL_SPOT_ECM_R17,estimated,2023-01-30 00:00:00,2023-01-26 00:00:00,2023-02-09 00:00:00,86.29,86.29,21.997,0.670837,False
2023-01,FUEL_ANNUAL_R17,estimated,2023-01-30 00:00:00,2023-01-26 00:00:00,2023-02-09 00:00:00,86.29,78.44,21.997,0.670837,False
2023-01,FUEL_ANNUAL_LOW_R17,estimated,2023-01-30 00:00:00,2023-01-26 00:00:00,2023-02-09 00:00:00,86.29,62.752,21.997,0.670837,False
2023-01,FUEL_ANNUAL_HIGH_R17,estimated,2023-01-30 00:00:00,2023-01-26 00:00:00,2023-02-09 00:00:00,86.29,94.128,21.997,0.670837,False
2023-02,FUEL_SPOT_ECM_R17,estimated,2023-02-27 00:00:00,2023-02-23 00:00:00,2023-03-09 00:00:00,82.08,82.08,22.378,0.670837,False
2023-02,FUEL_ANNUAL_R17,estimated,2023-02-27 00:00:00,2023-02-23 00:00:00,2023-03-09 00:00:00,82.08,77.09,22.378,0.670837,False
2023-02,FUEL_ANNUAL_LOW_R17,estimated,2023-02-27 00:00:00,2023-02-23 00:00:00,2023-03-09 00:00:00,82.08,61.672000000000004,22.378,0.670837,False
2023-02,FUEL_ANNUAL_HIGH_R17,estimated,2023-02-27 00:00:00,2023-02-23 00:00:00,2023-03-09 00:00:00,82.08,92.508,22.378,0.670837,False
2023-03,FUEL_SPOT_ECM_R17,estimated,2023-04-03 00:00:00,2023-03-29 00:00:00,2023-04-12 00:00:00,77.51,77.51,21.439,0.670837,False
2023-03,FUEL_ANNUAL_R17,estimated,2023-04-03 00:00:00,2023-03-29 00:00:00,2023-04-12 00:00:00,77.51,78.57,21.439,0.670837,False
2023-03,FUEL_ANNUAL_LOW_R17,estimated,2023-04-03 00:00:00,2023-03-29 00:00:00,2023-04-12 00:00:00,77.51,62.855999999999995,21.439,0.670837,False
2023-03,FUEL_ANNUAL_HIGH_R17,estimated,2023-04-03 00:00:00,2023-03-29 00:00:00,2023-04-12 00:00:00,77.51,94.28399999999999,21.439,0.670837,False
2023-04,FUEL_SPOT_ECM_R17,estimated,2023-05-01 00:00:00,2023-04-26 00:00:00,2023-05-10 00:00:00,79.19,79.19,21.384,0.670837,False
2023-04,FUEL_ANNUAL_R17,estimated,2023-05-01 00:00:00,2023-04-26 00:00:00,2023-05-10 00:00:00,79.19,73.91,21.384,0.670837,False
2023-04,FUEL_ANNUAL_LOW_R17,estimated,2023-05-01 00:00:00,2023-04-26 00:00:00,2023-05-10 00:00:00,79.19,59.128,21.384,0.670837,False
2023-04,FUEL_ANNUAL_HIGH_R17,estimated,2023-05-01 00:00:00,2023-04-26 00:00:00,2023-05-10 00:00:00,79.19,88.692,21.384,0.670837,False
2023-05,FUEL_SPOT_ECM_R17,estimated,2023-05-29 00:00:00,2023-05-26 00:00:00,2023-06-09 00:00:00,76.33,76.33,21.955,0.670837,False
2023-05,FUEL_ANNUAL_R17,estimated,2023-05-29 00:00:00,2023-05-26 00:00:00,2023-06-09 00:00:00,76.33,72.21,21.955,0.670837,False
2023-05,FUEL_ANNUAL_LOW_R17,estimated,2023-05-29 00:00:00,2023-05-26 00:00:00,2023-06-09 00:00:00,76.33,57.768,21.955,0.670837,False
2023-05,FUEL_ANNUAL_HIGH_R17,estimated,2023-05-29 00:00:00,2023-05-26 00:00:00,2023-06-09 00:00:00,76.33,86.65199999999999,21.955,0.670837,False
2023-06,FUEL_SPOT_ECM_R17,estimated,2023-07-03 00:00:00,2023-06-28 00:00:00,2023-07-12 00:00:00,73.64,73.64,21.611,0.670837,False
2023-06,FUEL_ANNUAL_R17,estimated,2023-07-03 00:00:00,2023-06-28 00:00:00,2023-07-12 00:00:00,73.64,75.95,21.611,0.670837,False
2023-06,FUEL_ANNUAL_LOW_R17,estimated,2023-07-03 00:00:00,2023-06-28 00:00:00,2023-07-12 00:00:00,73.64,60.760000000000005,21.611,0.670837,False
2023-06,FUEL_ANNUAL_HIGH_R17,estimated,2023-07-03 00:00:00,2023-06-28 00:00:00,2023-07-12 00:00:00,73.64,91.14,21.611,0.670837,False
2023-07,FUEL_SPOT_ECM_R17,estimated,2023-07-31 00:00:00,2023-07-26 00:00:00,2023-08-09 00:00:00,82.98,82.98,22.159,0.670837,False
2023-07,FUEL_ANNUAL_R17,estimated,2023-07-31 00:00:00,2023-07-26 00:00:00,2023-08-09 00:00:00,82.98,82.5,22.159,0.670837,False
2023-07,FUEL_ANNUAL_LOW_R17,estimated,2023-07-31 00:00:00,2023-07-26 00:00:00,2023-08-09 00:00:00,82.98,66.0,22.159,0.670837,False
2023-07,FUEL_ANNUAL_HIGH_R17,estimated,2023-07-31 00:00:00,2023-07-26 00:00:00,2023-08-09 00:00:00,82.98,99.0,22.159,0.670837,False
2023-08,FUEL_SPOT_ECM_R17,estimated,2023-08-28 00:00:00,2023-08-25 00:00:00,2023-09-08 00:00:00,85.42,85.42,22.856,0.670837,False
2023-08,FUEL_ANNUAL_R17,estimated,2023-08-28 00:00:00,2023-08-25 00:00:00,2023-09-08 00:00:00,85.42,85.56,22.856,0.670837,False
2023-08,FUEL_ANNUAL_LOW_R17,estimated,2023-08-28 00:00:00,2023-08-25 00:00:00,2023-09-08 00:00:00,85.42,68.44800000000001,22.856,0.670837,False
2023-08,FUEL_ANNUAL_HIGH_R17,estimated,2023-08-28 00:00:00,2023-08-25 00:00:00,2023-09-08 00:00:00,85.42,102.672,22.856,0.670837,False
2023-09,FUEL_SPOT_ECM_R17,estimated,2023-10-02 00:00:00,2023-09-25 00:00:00,2023-10-09 00:00:00,94.01,94.01,23.248,0.670837,False
2023-09,FUEL_ANNUAL_R17,estimated,2023-10-02 00:00:00,2023-09-25 00:00:00,2023-10-09 00:00:00,94.01,79.55,23.248,0.670837,False
2023-09,FUEL_ANNUAL_LOW_R17,estimated,2023-10-02 00:00:00,2023-09-25 00:00:00,2023-10-09 00:00:00,94.01,63.64,23.248,0.670837,False
2023-09,FUEL_ANNUAL_HIGH_R17,estimated,2023-10-02 00:00:00,2023-09-25 00:00:00,2023-10-09 00:00:00,94.01,95.46,23.248,0.670837,False
2023-10,FUEL_SPOT_ECM_R17,estimated,2023-10-30 00:00:00,2023-10-26 00:00:00,2023-11-09 00:00:00,88.45,88.45,22.968,0.670837,False
2023-10,FUEL_ANNUAL_R17,estimated,2023-10-30 00:00:00,2023-10-26 00:00:00,2023-11-09 00:00:00,88.45,74.96,22.968,0.670837,False
2023-10,FUEL_ANNUAL_LOW_R17,estimated,2023-10-30 00:00:00,2023-10-26 00:00:00,2023-11-09 00:00:00,88.45,59.967999999999996,22.968,0.670837,False
2023-10,FUEL_ANNUAL_HIGH_R17,estimated,2023-10-30 00:00:00,2023-10-26 00:00:00,2023-11-09 00:00:00,88.45,89.95199999999998,22.968,0.670837,False
2023-11,FUEL_SPOT_ECM_R17,estimated,2023-11-27 00:00:00,2023-11-24 00:00:00,2023-12-08 00:00:00,79.82,79.82,22.601,0.670837,False
2023-11,FUEL_ANNUAL_R17,estimated,2023-11-27 00:00:00,2023-11-24 00:00:00,2023-12-08 00:00:00,79.82,73.41,22.601,0.670837,False
2023-11,FUEL_ANNUAL_LOW_R17,estimated,2023-11-27 00:00:00,2023-11-24 00:00:00,2023-12-08 00:00:00,79.82,58.728,22.601,0.670837,False
2023-11,FUEL_ANNUAL_HIGH_R17,estimated,2023-11-27 00:00:00,2023-11-24 00:00:00,2023-12-08 00:00:00,79.82,88.092,22.601,0.670837,False
2023-12,FUEL_SPOT_ECM_R17,estimated,2024-01-01 00:00:00,2023-12-27 00:00:00,2024-01-10 00:00:00,80.97,80.97,22.427,0.670837,False
2023-12,FUEL_ANNUAL_R17,estimated,2024-01-01 00:00:00,2023-12-27 00:00:00,2024-01-10 00:00:00,80.97,73.14,22.427,0.670837,False
2023-12,FUEL_ANNUAL_LOW_R17,estimated,2024-01-01 00:00:00,2023-12-27 00:00:00,2024-01-10 00:00:00,80.97,58.512,22.427,0.670837,False
2023-12,FUEL_ANNUAL_HIGH_R17,estimated,2024-01-01 00:00:00,2023-12-27 00:00:00,2024-01-10 00:00:00,80.97,87.768,22.427,0.670837,False
2024-01,FUEL_SPOT_ECM_R17,estimated,2024-02-05 00:00:00,2024-01-31 00:00:00,2024-02-14 00:00:00,82.98,82.98,23.663,0.670837,False
2024-01,FUEL_ANNUAL_R17,estimated,2024-02-05 00:00:00,2024-01-31 00:00:00,2024-02-14 00:00:00,82.98,76.17,23.663,0.670837,False
2024-01,FUEL_ANNUAL_LOW_R17,estimated,2024-02-05 00:00:00,2024-01-31 00:00:00,2024-02-14 00:00:00,82.98,60.93600000000001,23.663,0.670837,False
2024-01,FUEL_ANNUAL_HIGH_R17,estimated,2024-02-05 00:00:00,2024-01-31 00:00:00,2024-02-14 00:00:00,82.98,91.404,23.663,0.670837,False
2024-02,FUEL_SPOT_ECM_R17,estimated,2024-02-26 00:00:00,2024-02-23 00:00:00,2024-03-08 00:00:00,84.18,84.18,23.139,0.585321,False
2024-02,FUEL_ANNUAL_R17,estimated,2024-02-26 00:00:00,2024-02-23 00:00:00,2024-03-08 00:00:00,84.18,75.65,23.139,0.585321,False
2024-02,FUEL_ANNUAL_LOW_R17,estimated,2024-02-26 00:00:00,2024-02-23 00:00:00,2024-03-08 00:00:00,84.18,60.52000000000001,23.139,0.585321,False
2024-02,FUEL_ANNUAL_HIGH_R17,estimated,2024-02-26 00:00:00,2024-02-23 00:00:00,2024-03-08 00:00:00,84.18,90.78,23.139,0.585321,False
2024-03,FUEL_SPOT_ECM_R17,estimated,2024-04-01 00:00:00,2024-03-26 00:00:00,2024-04-09 00:00:00,85.91,85.91,23.353,0.585321,False
2024-03,FUEL_ANNUAL_R17,estimated,2024-04-01 00:00:00,2024-03-26 00:00:00,2024-04-09 00:00:00,85.91,81.28,23.353,0.585321,False
2024-03,FUEL_ANNUAL_LOW_R17,estimated,2024-04-01 00:00:00,2024-03-26 00:00:00,2024-04-09 00:00:00,85.91,65.024,23.353,0.585321,False
2024-03,FUEL_ANNUAL_HIGH_R17,estimated,2024-04-01 00:00:00,2024-03-26 00:00:00,2024-04-09 00:00:00,85.91,97.536,23.353,0.585321,False
2024-04,FUEL_SPOT_ECM_R17,estimated,2024-04-29 00:00:00,2024-04-26 00:00:00,2024-05-10 00:00:00,89.95,89.95,23.131,0.585321,False
2024-04,FUEL_ANNUAL_R17,estimated,2024-04-29 00:00:00,2024-04-26 00:00:00,2024-05-10 00:00:00,89.95,77.61,23.131,0.585321,False
2024-04,FUEL_ANNUAL_LOW_R17,estimated,2024-04-29 00:00:00,2024-04-26 00:00:00,2024-05-10 00:00:00,89.95,62.088,23.131,0.585321,False
2024-04,FUEL_ANNUAL_HIGH_R17,estimated,2024-04-29 00:00:00,2024-04-26 00:00:00,2024-05-10 00:00:00,89.95,93.13199999999999,23.131,0.585321,False
2024-05,FUEL_SPOT_ECM_R17,estimated,2024-06-03 00:00:00,2024-05-24 00:00:00,2024-06-10 00:00:00,78.92,78.92,22.901,0.585321,False
2024-05,FUEL_ANNUAL_R17,estimated,2024-06-03 00:00:00,2024-05-24 00:00:00,2024-06-10 00:00:00,78.92,76.15,22.901,0.585321,False
2024-05,FUEL_ANNUAL_LOW_R17,estimated,2024-06-03 00:00:00,2024-05-24 00:00:00,2024-06-10 00:00:00,78.92,60.92000000000001,22.901,0.585321,False
2024-05,FUEL_ANNUAL_HIGH_R17,estimated,2024-06-03 00:00:00,2024-05-24 00:00:00,2024-06-10 00:00:00,78.92,91.38000000000001,22.901,0.585321,False
2024-06,FUEL_SPOT_ECM_R17,estimated,2024-07-01 00:00:00,2024-06-25 00:00:00,2024-07-09 00:00:00,86.81,86.81,23.338,0.585321,False
2024-06,FUEL_ANNUAL_R17,estimated,2024-07-01 00:00:00,2024-06-25 00:00:00,2024-07-09 00:00:00,86.81,80.84,23.338,0.585321,False
2024-06,FUEL_ANNUAL_LOW_R17,estimated,2024-07-01 00:00:00,2024-06-25 00:00:00,2024-07-09 00:00:00,86.81,64.67200000000001,23.338,0.585321,False
2024-06,FUEL_ANNUAL_HIGH_R17,estimated,2024-07-01 00:00:00,2024-06-25 00:00:00,2024-07-09 00:00:00,86.81,97.008,23.338,0.585321,False
2024-07,FUEL_SPOT_ECM_R17,estimated,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-09 00:00:00,81.35,81.35,23.12,0.585321,False
2024-07,FUEL_ANNUAL_R17,estimated,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-09 00:00:00,81.35,76.04,23.12,0.585321,False
2024-07,FUEL_ANNUAL_LOW_R17,estimated,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-09 00:00:00,81.35,60.83200000000001,23.12,0.585321,False
2024-07,FUEL_ANNUAL_HIGH_R17,estimated,2024-07-29 00:00:00,2024-07-26 00:00:00,2024-08-09 00:00:00,81.35,91.248,23.12,0.585321,False
2024-08,FUEL_SPOT_ECM_R17,estimated,2024-09-02 00:00:00,2024-08-23 00:00:00,2024-09-09 00:00:00,80.34,80.34,22.682,0.585321,False
2024-08,FUEL_ANNUAL_R17,estimated,2024-09-02 00:00:00,2024-08-23 00:00:00,2024-09-09 00:00:00,80.34,70.34,22.682,0.585321,False
2024-08,FUEL_ANNUAL_LOW_R17,estimated,2024-09-02 00:00:00,2024-08-23 00:00:00,2024-09-09 00:00:00,80.34,56.272000000000006,22.682,0.585321,False
2024-08,FUEL_ANNUAL_HIGH_R17,estimated,2024-09-02 00:00:00,2024-08-23 00:00:00,2024-09-09 00:00:00,80.34,84.408,22.682,0.585321,False
2024-09,FUEL_SPOT_ECM_R17,estimated,2024-09-30 00:00:00,2024-09-25 00:00:00,2024-10-09 00:00:00,75.4,75.4,23.135,0.585321,False
2024-09,FUEL_ANNUAL_R17,estimated,2024-09-30 00:00:00,2024-09-25 00:00:00,2024-10-09 00:00:00,75.4,75.52,23.135,0.585321,False
2024-09,FUEL_ANNUAL_LOW_R17,estimated,2024-09-30 00:00:00,2024-09-25 00:00:00,2024-10-09 00:00:00,75.4,60.416,23.135,0.585321,False
2024-09,FUEL_ANNUAL_HIGH_R17,estimated,2024-09-30 00:00:00,2024-09-25 00:00:00,2024-10-09 00:00:00,75.4,90.624,23.135,0.585321,False
2024-10,FUEL_SPOT_ECM_R17,estimated,2024-10-28 00:00:00,2024-10-25 00:00:00,2024-11-08 00:00:00,75.62,75.62,23.417,0.585321,False
2024-10,FUEL_ANNUAL_R17,estimated,2024-10-28 00:00:00,2024-10-25 00:00:00,2024-11-08 00:00:00,75.62,71.04,23.417,0.585321,False
2024-10,FUEL_ANNUAL_LOW_R17,estimated,2024-10-28 00:00:00,2024-10-25 00:00:00,2024-11-08 00:00:00,75.62,56.83200000000001,23.417,0.585321,False
2024-10,FUEL_ANNUAL_HIGH_R17,estimated,2024-10-28 00:00:00,2024-10-25 00:00:00,2024-11-08 00:00:00,75.62,85.248,23.417,0.585321,False
2024-11,FUEL_SPOT_ECM_R17,estimated,2024-12-02 00:00:00,2024-11-25 00:00:00,2024-12-09 00:00:00,74.27,74.27,23.756,0.585321,False
2024-11,FUEL_ANNUAL_R17,estimated,2024-12-02 00:00:00,2024-11-25 00:00:00,2024-12-09 00:00:00,74.27,68.78,23.756,0.585321,False
2024-11,FUEL_ANNUAL_LOW_R17,estimated,2024-12-02 00:00:00,2024-11-25 00:00:00,2024-12-09 00:00:00,74.27,55.024,23.756,0.585321,False
2024-11,FUEL_ANNUAL_HIGH_R17,estimated,2024-12-02 00:00:00,2024-11-25 00:00:00,2024-12-09 00:00:00,74.27,82.536,23.756,0.585321,False
2024-12,FUEL_SPOT_ECM_R17,estimated,2024-12-30 00:00:00,2024-12-27 00:00:00,2025-01-10 00:00:00,73.77,73.77,24.343,0.585321,False
2024-12,FUEL_ANNUAL_R17,estimated,2024-12-30 00:00:00,2024-12-27 00:00:00,2025-01-10 00:00:00,73.77,72.32,24.343,0.585321,False
2024-12,FUEL_ANNUAL_LOW_R17,estimated,2024-12-30 00:00:00,2024-12-27 00:00:00,2025-01-10 00:00:00,73.77,57.855999999999995,24.343,0.585321,False
2024-12,FUEL_ANNUAL_HIGH_R17,estimated,2024-12-30 00:00:00,2024-12-27 00:00:00,2025-01-10 00:00:00,73.77,86.78399999999999,24.343,0.585321,False
2025-01,FUEL_SPOT_ECM_R17,estimated,2025-01-27 00:00:00,2025-01-22 00:00:00,2025-02-05 00:00:00,80.0,80.0,24.129,0.585321,False
2025-01,FUEL_ANNUAL_R17,estimated,2025-01-27 00:00:00,2025-01-22 00:00:00,2025-02-05 00:00:00,80.0,70.44,24.129,0.585321,False
2025-01,FUEL_ANNUAL_LOW_R17,estimated,2025-01-27 00:00:00,2025-01-22 00:00:00,2025-02-05 00:00:00,80.0,56.352000000000004,24.129,0.585321,False
2025-01,FUEL_ANNUAL_HIGH_R17,estimated,2025-01-27 00:00:00,2025-01-22 00:00:00,2025-02-05 00:00:00,80.0,84.52799999999999,24.129,0.585321,False
2025-02,FUEL_SPOT_ECM_R17,estimated,2025-02-24 00:00:00,2025-02-18 00:00:00,2025-03-04 00:00:00,76.46,76.46,23.733,0.585321,False
2025-02,FUEL_ANNUAL_R17,estimated,2025-02-24 00:00:00,2025-02-18 00:00:00,2025-03-04 00:00:00,76.46,67.94,23.733,0.585321,False
2025-02,FUEL_ANNUAL_LOW_R17,estimated,2025-02-24 00:00:00,2025-02-18 00:00:00,2025-03-04 00:00:00,76.46,54.352000000000004,23.733,0.585321,False
2025-02,FUEL_ANNUAL_HIGH_R17,estimated,2025-02-24 00:00:00,2025-02-18 00:00:00,2025-03-04 00:00:00,76.46,81.52799999999999,23.733,0.585321,False
2025-03,FUEL_SPOT_ECM_R17,estimated,2025-03-24 00:00:00,2025-03-20 00:00:00,2025-04-03 00:00:00,72.61,72.61,22.535,0.585321,False
2025-03,FUEL_ANNUAL_R17,estimated,2025-03-24 00:00:00,2025-03-20 00:00:00,2025-04-03 00:00:00,72.61,69.9,22.535,0.585321,False
2025-03,FUEL_ANNUAL_LOW_R17,estimated,2025-03-24 00:00:00,2025-03-20 00:00:00,2025-04-03 00:00:00,72.61,55.92000000000001,22.535,0.585321,False
2025-03,FUEL_ANNUAL_HIGH_R17,estimated,2025-03-24 00:00:00,2025-03-20 00:00:00,2025-04-03 00:00:00,72.61,83.88000000000001,22.535,0.585321,False
2025-04,FUEL_SPOT_ECM_R17,estimated,2025-04-28 00:00:00,2025-04-17 00:00:00,2025-05-05 00:00:00,69.33,69.33,21.955,0.585321,False
2025-04,FUEL_ANNUAL_R17,estimated,2025-04-28 00:00:00,2025-04-17 00:00:00,2025-05-05 00:00:00,69.33,61.56,21.955,0.585321,False
2025-04,FUEL_ANNUAL_LOW_R17,estimated,2025-04-28 00:00:00,2025-04-17 00:00:00,2025-05-05 00:00:00,69.33,49.248000000000005,21.955,0.585321,False
2025-04,FUEL_ANNUAL_HIGH_R17,estimated,2025-04-28 00:00:00,2025-04-17 00:00:00,2025-05-05 00:00:00,69.33,73.872,21.955,0.585321,False
2025-05,FUEL_SPOT_ECM_R17,estimated,2025-05-26 00:00:00,2025-05-20 00:00:00,2025-06-03 00:00:00,66.93,66.93,21.872,0.585321,False
2025-05,FUEL_ANNUAL_R17,estimated,2025-05-26 00:00:00,2025-05-20 00:00:00,2025-06-03 00:00:00,66.93,63.38,21.872,0.585321,False
2025-05,FUEL_ANNUAL_LOW_R17,estimated,2025-05-26 00:00:00,2025-05-20 00:00:00,2025-06-03 00:00:00,66.93,50.70400000000001,21.872,0.585321,False
2025-05,FUEL_ANNUAL_HIGH_R17,estimated,2025-05-26 00:00:00,2025-05-20 00:00:00,2025-06-03 00:00:00,66.93,76.056,21.872,0.585321,False
2025-06,FUEL_SPOT_ECM_R17,estimated,2025-06-23 00:00:00,2025-06-19 00:00:00,2025-07-03 00:00:00,80.37,80.37,20.917,0.585321,False
2025-06,FUEL_ANNUAL_R17,estimated,2025-06-23 00:00:00,2025-06-19 00:00:00,2025-07-03 00:00:00,80.37,65.82,20.917,0.585321,False
2025-06,FUEL_ANNUAL_LOW_R17,estimated,2025-06-23 00:00:00,2025-06-19 00:00:00,2025-07-03 00:00:00,80.37,52.656,20.917,0.585321,False
2025-06,FUEL_ANNUAL_HIGH_R17,estimated,2025-06-23 00:00:00,2025-06-19 00:00:00,2025-07-03 00:00:00,80.37,78.984,20.917,0.585321,False
2025-07,FUEL_SPOT_ECM_R17,estimated,2025-07-28 00:00:00,2025-07-21 00:00:00,2025-08-04 00:00:00,71.92,71.92,21.254,0.585321,False
2025-07,FUEL_ANNUAL_R17,estimated,2025-07-28 00:00:00,2025-07-21 00:00:00,2025-08-04 00:00:00,71.92,66.7,21.254,0.585321,False
2025-07,FUEL_ANNUAL_LOW_R17,estimated,2025-07-28 00:00:00,2025-07-21 00:00:00,2025-08-04 00:00:00,71.92,53.36000000000001,21.254,0.585321,False
2025-07,FUEL_ANNUAL_HIGH_R17,estimated,2025-07-28 00:00:00,2025-07-21 00:00:00,2025-08-04 00:00:00,71.92,80.04,21.254,0.585321,False
2025-08,FUEL_SPOT_ECM_R17,estimated,2025-08-25 00:00:00,2025-08-20 00:00:00,2025-09-03 00:00:00,67.61,67.61,20.968,0.585321,False
2025-08,FUEL_ANNUAL_R17,estimated,2025-08-25 00:00:00,2025-08-20 00:00:00,2025-09-03 00:00:00,67.61,67.55,20.968,0.585321,False
2025-08,FUEL_ANNUAL_LOW_R17,estimated,2025-08-25 00:00:00,2025-08-20 00:00:00,2025-09-03 00:00:00,67.61,54.04,20.968,0.585321,False
2025-08,FUEL_ANNUAL_HIGH_R17,estimated,2025-08-25 00:00:00,2025-08-20 00:00:00,2025-09-03 00:00:00,67.61,81.05999999999999,20.968,0.585321,False
2025-09,FUEL_SPOT_ECM_R17,estimated,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-10-03 00:00:00,67.05,67.05,20.683,0.585321,False
2025-09,FUEL_ANNUAL_R17,estimated,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-10-03 00:00:00,67.05,63.91,20.683,0.585321,False
2025-09,FUEL_ANNUAL_LOW_R17,estimated,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-10-03 00:00:00,67.05,51.128,20.683,0.585321,False
2025-09,FUEL_ANNUAL_HIGH_R17,estimated,2025-09-22 00:00:00,2025-09-19 00:00:00,2025-10-03 00:00:00,67.05,76.692,20.683,0.585321,False
2025-10,FUEL_SPOT_ECM_R17,estimated,2025-10-27 00:00:00,2025-10-21 00:00:00,2025-11-04 00:00:00,61.0,61.0,21.211,0.585321,False
2025-10,FUEL_ANNUAL_R17,estimated,2025-10-27 00:00:00,2025-10-21 00:00:00,2025-11-04 00:00:00,61.0,64.33,21.211,0.585321,False
2025-10,FUEL_ANNUAL_LOW_R17,estimated,2025-10-27 00:00:00,2025-10-21 00:00:00,2025-11-04 00:00:00,61.0,51.464,21.211,0.585321,False
2025-10,FUEL_ANNUAL_HIGH_R17,estimated,2025-10-27 00:00:00,2025-10-21 00:00:00,2025-11-04 00:00:00,61.0,77.196,21.211,0.585321,False
