week,petrol95,diesel,origin,model
2023-07-03,34.898401244059485,32.94732046928077,2023-03,FUEL_SPOT_ECM_R17
2023-07-10,34.83713909001919,32.87326334335808,2023-03,FUEL_SPOT_ECM_R17
2023-07-17,34.78366889348523,32.805646360078796,2023-03,FUEL_SPOT_ECM_R17
2023-07-24,34.736999775882545,32.743909286675525,2023-03,FUEL_SPOT_ECM_R17
2023-07-31,34.696266759185974,32.6875407386633,2023-03,FUEL_SPOT_ECM_R17
2023-08-07,34.66071483067343,32.63607385180764,2023-03,FUEL_SPOT_ECM_R17
2023-08-14,34.629684988874146,32.58908237928768,2023-03,FUEL_SPOT_ECM_R17
2023-08-21,34.60260204519463,32.54617714738413,2023-03,FUEL_SPOT_ECM_R17
2023-08-28,34.57896396904837,32.50700282687499,2023-03,FUEL_SPOT_ECM_R17
2023-09-04,34.55833258484822,32.47123498812303,2023-03,FUEL_SPOT_ECM_R17
2023-09-11,34.540325450881205,32.438577413397184,2023-03,FUEL_SPOT_ECM_R17
2023-09-18,34.524608770563376,32.40875964335848,2023-03,FUEL_SPOT_ECM_R17
2023-09-25,34.51089120510848,32.381534737073366,2023-03,FUEL_SPOT_ECM_R17
2023-10-02,34.498918473100034,32.35667722687905,2023-03,FUEL_SPOT_ECM_R17
2023-10-09,34.4884686369368,32.33398125111481,2023-03,FUEL_SPOT_ECM_R17
2023-10-16,34.479347988809565,32.313258849236036,2023-03,FUEL_SPOT_ECM_R17
2023-10-23,34.4713874599614,32.294338405184305,2023-03,FUEL_SPOT_ECM_R17
2023-10-30,34.46443948667602,32.27706322611882,2023-03,FUEL_SPOT_ECM_R17
2023-11-06,34.458375274901684,32.26129024473787,2023-03,FUEL_SPOT_ECM_R17
2023-11-13,34.45308241280618,32.246888834442686,2023-03,FUEL_SPOT_ECM_R17
2023-11-20,34.448462787007465,32.23373972753123,2023-03,FUEL_SPOT_ECM_R17
2023-11-27,34.444430763853475,32.2217340274626,2023-03,FUEL_SPOT_ECM_R17
2023-12-04,34.44091160203763,32.210772307012064,2023-03,FUEL_SPOT_ECM_R17
2023-12-11,34.437840067125,32.200763784847666,2023-03,FUEL_SPOT_ECM_R17
2023-12-18,34.435159222306496,32.191625573709445,2023-03,FUEL_SPOT_ECM_R17
2023-12-25,34.43281937296557,32.1832819939646,2023-03,FUEL_SPOT_ECM_R17
2024-01-01,34.43077714549294,32.17566394685389,2023-03,FUEL_SPOT_ECM_R17
2024-01-08,34.42899468327325,32.168708342238624,2023-03,FUEL_SPOT_ECM_R17
2024-01-15,34.42743894493989,32.1623575761091,2023-03,FUEL_SPOT_ECM_R17
2024-01-22,34.42608109188968,32.15655905352727,2023-03,FUEL_SPOT_ECM_R17
2024-01-29,34.42489595370388,32.15126475305291,2023-03,FUEL_SPOT_ECM_R17
2024-02-05,34.42386156156608,32.14643082904603,2023-03,FUEL_SPOT_ECM_R17
2024-02-12,34.42295874102788,32.14201724855179,2023-03,FUEL_SPOT_ECM_R17
2024-02-19,34.42217075657361,32.13798745976086,2023-03,FUEL_SPOT_ECM_R17
2024-02-26,34.42148300139537,32.13430808929945,2023-03,FUEL_SPOT_ECM_R17
2024-03-04,34.42088272662774,32.13094866584215,2023-03,FUEL_SPOT_ECM_R17
2024-03-11,34.42035880502297,32.12788136775844,2023-03,FUEL_SPOT_ECM_R17
2024-03-18,34.419901524686146,32.12508079270327,2023-03,FUEL_SPOT_ECM_R17
2024-03-25,34.41950240904642,32.122523747243186,2023-03,FUEL_SPOT_ECM_R17
2023-03-06,37.35508429999996,36.21903804999996,2023-03,FUEL_ANNUAL_R17
2023-03-13,37.20205020000004,36.05198299000004,2023-03,FUEL_ANNUAL_R17
2023-03-20,37.09096524,35.55693264000001,2023-03,FUEL_ANNUAL_R17
2023-03-27,36.959979479999966,35.232052559999964,2023-03,FUEL_ANNUAL_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-03,FUEL_ANNUAL_R17
2023-04-10,36.810773001678875,34.70288598801887,2023-03,FUEL_ANNUAL_R17
2023-04-17,36.54434347328682,34.445809914434925,2023-03,FUEL_ANNUAL_R17
2023-04-24,36.28752441599066,34.22699364035359,2023-03,FUEL_ANNUAL_R17
2023-05-01,36.05697217663124,34.03861734523182,2023-03,FUEL_ANNUAL_R17
2023-05-08,35.854367718117715,33.871602189642644,2023-03,FUEL_ANNUAL_R17
2023-05-15,35.67729336682349,33.721359020436076,2023-03,FUEL_ANNUAL_R17
2023-05-22,35.52298031200251,33.58535868404106,2023-03,FUEL_ANNUAL_R17
2023-05-29,35.3887348118226,33.46194303339682,2023-03,FUEL_ANNUAL_R17
2023-06-05,35.2720891702517,33.34985332803376,2023-03,FUEL_ANNUAL_R17
2023-06-12,35.170840522181116,33.24804032817277,2023-03,FUEL_ANNUAL_R17
2023-06-19,35.08304556259996,33.15558524960879,2023-03,FUEL_ANNUAL_R17
2023-06-26,35.006999486247146,33.07166457564006,2023-03,FUEL_ANNUAL_R17
2023-07-03,34.941210680919575,32.99553242616729,2023-03,FUEL_ANNUAL_R17
2023-07-10,34.88437572611137,32.926510142786995,2023-03,FUEL_ANNUAL_R17
2023-07-17,34.835356345917916,32.86397900718302,2023-03,FUEL_ANNUAL_R17
2023-07-24,34.79315877771964,32.80737446592999,2023-03,FUEL_ANNUAL_R17
2023-07-31,34.756915548120936,32.756181199789786,2023-03,FUEL_ANNUAL_R17
2023-08-07,34.725869475642924,32.70992875594631,2023-03,FUEL_ANNUAL_R17
2023-08-14,34.69935966981687,32.668187612645525,2023-03,FUEL_ANNUAL_R17
2023-08-21,34.67680929499139,32.630565606660504,2023-03,FUEL_ANNUAL_R17
2023-08-28,34.65771488374802,32.59670467949534,2023-03,FUEL_ANNUAL_R17
2023-09-04,34.6416370067581,32.566277909697725,2023-03,FUEL_ANNUAL_R17
2023-09-11,34.62819212820253,32.53898680447443,2023-03,FUEL_ANNUAL_R17
2023-09-18,34.61704549665159,32.51455882730669,2023-03,FUEL_ANNUAL_R17
2023-09-25,34.60790493999059,32.49274514074748,2023-03,FUEL_ANNUAL_R17
2023-10-02,34.60051544952294,32.47331854557322,2023-03,FUEL_ANNUAL_R17
2023-10-09,34.594654452921404,32.45607159916998,2023-03,FUEL_ANNUAL_R17
2023-10-16,34.59012768843007,32.440814897550595,2023-03,FUEL_ANNUAL_R17
2023-10-23,34.586765603848825,32.42737550676702,2023-03,FUEL_ANNUAL_R17
2023-10-30,34.584420213553514,32.41559553072402,2023-03,FUEL_ANNUAL_R17
2023-11-06,34.58296235529253,32.40533080353226,2023-03,FUEL_ANNUAL_R17
2023-11-13,34.58227929591031,32.39644969557065,2023-03,FUEL_ANNUAL_R17
2023-11-20,34.58227264161537,32.38883202337006,2023-03,FUEL_ANNUAL_R17
2023-11-27,34.582856514055955,32.38236805429029,2023-03,FUEL_ANNUAL_R17
2023-12-04,34.58395595839345,32.376957597747435,2023-03,FUEL_ANNUAL_R17
2023-12-11,34.58550555386407,32.37250917546525,2023-03,FUEL_ANNUAL_R17
2023-12-18,34.58744820107287,32.368939263879106,2023-03,FUEL_ANNUAL_R17
2023-12-25,34.58973406354052,32.36617160241817,2023-03,FUEL_ANNUAL_R17
2024-01-01,34.592319643882036,32.36413656193726,2023-03,FUEL_ANNUAL_R17
2024-01-08,34.595166977492845,32.362770568068015,2023-03,FUEL_ANNUAL_R17
2024-01-15,34.598242928795656,32.36201557471371,2023-03,FUEL_ANNUAL_R17
2024-01-22,34.60151857700254,32.36181858332733,2023-03,FUEL_ANNUAL_R17
2024-01-29,34.60496868000629,32.36213120399187,2023-03,FUEL_ANNUAL_R17
2024-02-05,34.608571206463225,32.36290925466767,2023-03,FUEL_ANNUAL_R17
2024-02-12,34.61230692739364,32.364112395288096,2023-03,FUEL_ANNUAL_R17
2024-02-19,34.61615905972942,32.36570379367307,2023-03,FUEL_ANNUAL_R17
2024-02-26,34.62011295520143,32.36764982049383,2023-03,FUEL_ANNUAL_R17
2024-03-04,34.62415582879944,32.36991977076261,2023-03,FUEL_ANNUAL_R17
2024-03-11,34.62827652177115,32.37248560954072,2023-03,FUEL_ANNUAL_R17
2024-03-18,34.632465294767016,32.37532173975912,2023-03,FUEL_ANNUAL_R17
2024-03-25,34.63671364729649,32.37840479022862,2023-03,FUEL_ANNUAL_R17
2023-03-06,37.35508429999996,36.21903804999996,2023-03,FUEL_ANNUAL_LOW_R17
2023-03-13,37.20205020000004,36.05198299000004,2023-03,FUEL_ANNUAL_LOW_R17
2023-03-20,37.09096524,35.55693264000001,2023-03,FUEL_ANNUAL_LOW_R17
2023-03-27,36.959979479999966,35.232052559999964,2023-03,FUEL_ANNUAL_LOW_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-03,FUEL_ANNUAL_LOW_R17
2023-04-10,36.810773001678875,34.70288598801887,2023-03,FUEL_ANNUAL_LOW_R17
2023-04-17,36.538452067700206,34.43776007789605,2023-03,FUEL_ANNUAL_LOW_R17
2023-04-24,36.250295303221655,34.178229853645796,2023-03,FUEL_ANNUAL_LOW_R17
2023-05-01,35.96939142252797,33.93168448393539,2023-03,FUEL_ANNUAL_LOW_R17
2023-05-08,35.70735123428529,33.69856742305402,2023-03,FUEL_ANNUAL_LOW_R17
2023-05-15,35.46652155947237,33.47822735546708,2023-03,FUEL_ANNUAL_LOW_R17
2023-05-22,35.24622212815882,33.269773651497665,2023-03,FUEL_ANNUAL_LOW_R17
2023-05-29,35.04471112297988,33.072277042614985,2023-03,FUEL_ANNUAL_LOW_R17
2023-06-05,34.85998516785846,32.88484348777452,2023-03,FUEL_ANNUAL_LOW_R17
2023-06-12,34.69009236614662,32.70663874854842,2023-03,FUEL_ANNUAL_LOW_R17
2023-06-19,34.53324345933732,32.53689402326688,2023-03,FUEL_ANNUAL_LOW_R17
2023-06-26,34.38784066280141,32.37490450415791,2023-03,FUEL_ANNUAL_LOW_R17
2023-07-03,34.25247414684822,32.22002547785884,2023-03,FUEL_ANNUAL_LOW_R17
2023-07-10,34.125906896031495,32.07166775284831,2023-03,FUEL_ANNUAL_LOW_R17
2023-07-17,34.00705641639515,31.92929308773027,2023-03,FUEL_ANNUAL_LOW_R17
2023-07-24,33.89497663308416,31.792409861529904,2023-03,FUEL_ANNUAL_LOW_R17
2023-07-31,33.7888411916736,31.660569059519325,2023-03,FUEL_ANNUAL_LOW_R17
2023-08-07,33.68792850534581,31.533360584203287,2023-03,FUEL_ANNUAL_LOW_R17
2023-08-14,33.591608544912845,31.41040987772047,2023-03,FUEL_ANNUAL_LOW_R17
2023-08-21,33.49933124216554,31.29137483427637,2023-03,FUEL_ANNUAL_LOW_R17
2023-08-28,33.410616340115936,31.17594297962022,2023-03,FUEL_ANNUAL_LOW_R17
2023-09-04,33.32504452240692,31.063828895219917,2023-03,FUEL_ANNUAL_LOW_R17
2023-09-11,33.242249666046774,30.954771866199714,2023-03,FUEL_ANNUAL_LOW_R17
2023-09-18,33.16191207747306,30.848533733717574,2023-03,FUEL_ANNUAL_LOW_R17
2023-09-25,33.083752588084046,30.74489693405729,2023-03,FUEL_ANNUAL_LOW_R17
2023-10-02,33.007527400427406,30.643662708220056,2023-03,FUEL_ANNUAL_LOW_R17
2023-10-09,32.93302358977975,30.544649467197356,2023-03,FUEL_ANNUAL_LOW_R17
2023-10-16,32.86005517784378,30.447691299390822,2023-03,FUEL_ANNUAL_LOW_R17
2023-10-23,32.788459705829446,30.352636607819637,2023-03,FUEL_ANNUAL_LOW_R17
2023-10-30,32.71809524341502,30.259346865830047,2023-03,FUEL_ANNUAL_LOW_R17
2023-11-06,32.64883777815218,30.16769548100258,2023-03,FUEL_ANNUAL_LOW_R17
2023-11-13,32.58057893692661,30.077566757848516,2023-03,FUEL_ANNUAL_LOW_R17
2023-11-20,32.51322399723886,29.988854950705253,2023-03,FUEL_ANNUAL_LOW_R17
2023-11-27,32.44669015144169,29.901463398987087,2023-03,FUEL_ANNUAL_LOW_R17
2023-12-04,32.38090499175879,29.815303737630146,2023-03,FUEL_ANNUAL_LOW_R17
2023-12-11,32.31580518800226,29.73029517619274,2023-03,FUEL_ANNUAL_LOW_R17
2023-12-18,32.2513353334782,29.64636384064111,2023-03,FUEL_ANNUAL_LOW_R17
2023-12-25,32.18744693768742,29.563442172369655,2023-03,FUEL_ANNUAL_LOW_R17
2024-01-01,32.12409754714928,29.481468379478663,2023-03,FUEL_ANNUAL_LOW_R17
2024-01-08,32.06124997805199,29.400385935765467,2023-03,FUEL_ANNUAL_LOW_R17
2024-01-15,31.998871646505126,29.32014312327994,2023-03,FUEL_ANNUAL_LOW_R17
2024-01-22,31.93693398397992,29.240692614656172,2023-03,FUEL_ANNUAL_LOW_R17
2024-01-29,31.87541192710155,29.161991091761518,2023-03,FUEL_ANNUAL_LOW_R17
2024-02-05,31.81428347233609,29.083998897504888,2023-03,FUEL_ANNUAL_LOW_R17
2024-02-12,31.753529287317804,29.006679717921017,2023-03,FUEL_ANNUAL_LOW_R17
2024-02-19,31.693132371612197,28.930000291897848,2023-03,FUEL_ANNUAL_LOW_R17
2024-02-26,31.6330777606269,28.853930146143394,2023-03,FUEL_ANNUAL_LOW_R17
2024-03-04,31.573352267181935,28.778441353197262,2023-03,FUEL_ANNUAL_LOW_R17
2024-03-11,31.5139442559494,28.70350831048301,2023-03,FUEL_ANNUAL_LOW_R17
2024-03-18,31.454843446581528,28.629107538571635,2023-03,FUEL_ANNUAL_LOW_R17
2024-03-25,31.396040741878174,28.55521749698572,2023-03,FUEL_ANNUAL_LOW_R17
2023-03-06,37.35508429999996,36.21903804999996,2023-03,FUEL_ANNUAL_HIGH_R17
2023-03-13,37.20205020000004,36.05198299000004,2023-03,FUEL_ANNUAL_HIGH_R17
2023-03-20,37.09096524,35.55693264000001,2023-03,FUEL_ANNUAL_HIGH_R17
2023-03-27,36.959979479999966,35.232052559999964,2023-03,FUEL_ANNUAL_HIGH_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-03,FUEL_ANNUAL_HIGH_R17
2023-04-10,36.810773001678875,34.70288598801887,2023-03,FUEL_ANNUAL_HIGH_R17
2023-04-17,36.54916537917853,34.452398419277,2023-03,FUEL_ANNUAL_HIGH_R17
2023-04-24,36.31808016860521,34.26702127231438,2023-03,FUEL_ANNUAL_HIGH_R17
2023-05-01,36.12907145828396,34.12667822895728,2023-03,FUEL_ANNUAL_HIGH_R17
2023-05-08,35.97579826142784,34.01459079271326,2023-03,FUEL_ANNUAL_HIGH_R17
2023-05-15,35.851993382289166,33.92299129064397,2023-03,FUEL_ANNUAL_HIGH_R17
2023-05-22,35.753203762955025,33.84803367786828,2023-03,FUEL_ANNUAL_HIGH_R17
2023-05-29,35.67597070432628,33.78747889825675,2023-03,FUEL_ANNUAL_HIGH_R17
2023-06-05,35.617455567408065,33.73978149593985,2023-03,FUEL_ANNUAL_HIGH_R17
2023-06-12,35.575256639421426,33.7037260361167,2023-03,FUEL_ANNUAL_HIGH_R17
2023-06-19,35.547309691608916,33.678279529278484,2023-03,FUEL_ANNUAL_HIGH_R17
2023-06-26,35.53182659673231,33.66252896705116,2023-03,FUEL_ANNUAL_HIGH_R17
2023-07-03,35.527252445326916,33.65565262262518,2023-03,FUEL_ANNUAL_HIGH_R17
2023-07-10,35.53223261467624,33.656904953140675,2023-03,FUEL_ANNUAL_HIGH_R17
2023-07-17,35.545585918963795,33.665607168531274,2023-03,FUEL_ANNUAL_HIGH_R17
2023-07-24,35.56628197085229,33.681140327065535,2023-03,FUEL_ANNUAL_HIGH_R17
2023-07-31,35.593421757589724,33.70293970025455,2023-03,FUEL_ANNUAL_HIGH_R17
2023-08-07,35.626220828716534,33.73048989000561,2023-03,FUEL_ANNUAL_HIGH_R17
2023-08-14,35.66399468154472,33.76332047316931,2023-03,FUEL_ANNUAL_HIGH_R17
2023-08-21,35.70614603051008,33.80100206512014,2023-03,FUEL_ANNUAL_HIGH_R17
2023-08-28,35.752153706323114,33.84314274143323,2023-03,FUEL_ANNUAL_HIGH_R17
2023-09-04,35.801562971533095,33.8893847769148,2023-03,FUEL_ANNUAL_HIGH_R17
2023-09-11,35.85397706978338,33.93940167062548,2023-03,FUEL_ANNUAL_HIGH_R17
2023-09-18,35.90904985076021,33.99289543055187,2023-03,FUEL_ANNUAL_HIGH_R17
2023-09-25,35.966479333556926,34.04959409476962,2023-03,FUEL_ANNUAL_HIGH_R17
2023-10-02,36.0260020888996,34.109249468306615,2023-03,FUEL_ANNUAL_HIGH_R17
2023-10-09,36.08738833599716,34.17163505686089,2023-03,FUEL_ANNUAL_HIGH_R17
2023-10-16,36.15043766308416,34.23654418022041,2023-03,FUEL_ANNUAL_HIGH_R17
2023-10-23,36.21497529231026,34.30378824974482,2023-03,FUEL_ANNUAL_HIGH_R17
2023-10-30,36.280848819731,34.37319519563743,2023-03,FUEL_ANNUAL_HIGH_R17
2023-11-06,36.34792536996611,34.444608030980085,2023-03,FUEL_ANNUAL_HIGH_R17
2023-11-13,36.4160891127797,34.517883540637555,2023-03,FUEL_ANNUAL_HIGH_R17
2023-11-20,36.48523909554648,34.592891084172884,2023-03,FUEL_ANNUAL_HIGH_R17
2023-11-27,36.555287351424184,34.669511502859535,2023-03,FUEL_ANNUAL_HIGH_R17
2023-12-04,36.62615724816305,34.74763612173832,2023-03,FUEL_ANNUAL_HIGH_R17
2023-12-11,36.69778204694399,34.82716583845433,2023-03,FUEL_ANNUAL_HIGH_R17
2023-12-18,36.77010364453053,34.908010291327685,2023-03,FUEL_ANNUAL_HIGH_R17
2023-12-25,36.843071475417354,34.99008709976823,2023-03,FUEL_ANNUAL_HIGH_R17
2024-01-01,36.91664155362464,35.0733211707433,2023-03,FUEL_ANNUAL_HIGH_R17
2024-01-08,36.99077563637543,35.15764406555484,2023-03,FUEL_ANNUAL_HIGH_R17
2024-01-15,37.06544049415298,35.242993421681625,2023-03,FUEL_ANNUAL_HIGH_R17
2024-01-22,37.14060727360691,35.32931242489809,2023-03,FUEL_ANNUAL_HIGH_R17
2024-01-29,37.216250941498025,35.41654932729812,2023-03,FUEL_ANNUAL_HIGH_R17
2024-02-05,37.292349799373916,35.50465700723184,2023-03,FUEL_ANNUAL_HIGH_R17
2024-02-12,37.368885059978716,35.593592567510974,2023-03,FUEL_ANNUAL_HIGH_R17
2024-02-19,37.44584047754446,35.68331696855485,2023-03,FUEL_ANNUAL_HIGH_R17
2024-02-26,37.52320202511059,35.77379469343895,2023-03,FUEL_ANNUAL_HIGH_R17
2024-03-04,37.60095761288979,35.864993442071686,2023-03,FUEL_ANNUAL_HIGH_R17
2024-03-11,37.679096842459096,35.956883851966566,2023-03,FUEL_ANNUAL_HIGH_R17
2024-03-18,37.75761079221944,36.049439243297165,2023-03,FUEL_ANNUAL_HIGH_R17
2024-03-25,37.83649183014651,36.14263538612322,2023-03,FUEL_ANNUAL_HIGH_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-04,FUEL_SPOT_ECM_R17
2023-04-10,37.54803600000002,34.63197687000001,2023-04,FUEL_SPOT_ECM_R17
2023-04-17,37.83010560000003,34.339094300000035,2023-04,FUEL_SPOT_ECM_R17
2023-04-24,37.449896639999984,33.62793329999999,2023-04,FUEL_SPOT_ECM_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-04,FUEL_SPOT_ECM_R17
2023-05-08,36.82773108971474,32.49040956638437,2023-04,FUEL_SPOT_ECM_R17
2023-05-15,36.50255194679046,32.349632187186714,2023-04,FUEL_SPOT_ECM_R17
2023-05-22,36.267105604016805,32.319452378770364,2023-04,FUEL_SPOT_ECM_R17
2023-05-29,36.07368673955837,32.3205988002116,2023-04,FUEL_SPOT_ECM_R17
2023-06-05,35.90770866749724,32.33299126138408,2023-04,FUEL_SPOT_ECM_R17
2023-06-12,35.76406555414593,32.34881152431135,2023-04,FUEL_SPOT_ECM_R17
2023-06-19,35.63923541383309,32.36499737378213,2023-04,FUEL_SPOT_ECM_R17
2023-06-26,35.530536218790424,32.38040451544535,2023-04,FUEL_SPOT_ECM_R17
2023-07-03,35.43579176615768,32.39465697005027,2023-04,FUEL_SPOT_ECM_R17
2023-07-10,35.35317206456297,32.40768189525034,2023-04,FUEL_SPOT_ECM_R17
2023-07-17,35.28110933326222,32.41952179258759,2023-04,FUEL_SPOT_ECM_R17
2023-07-24,35.2182478620962,32.43025909186225,2023-04,FUEL_SPOT_ECM_R17
2023-07-31,35.163409963527414,32.439986225569996,2023-04,FUEL_SPOT_ECM_R17
2023-08-07,35.115570330040875,32.448794083618566,2023-04,FUEL_SPOT_ECM_R17
2023-08-14,35.073835364586394,32.45676786380128,2023-04,FUEL_SPOT_ECM_R17
2023-08-21,35.037425860993345,32.46398587016115,2023-04,FUEL_SPOT_ECM_R17
2023-08-28,35.0056621928211,32.47051946085006,2023-04,FUEL_SPOT_ECM_R17
2023-09-04,34.977951517114384,32.476433420734345,2023-04,FUEL_SPOT_ECM_R17
2023-09-11,34.95377666330494,32.48178646884602,2023-04,FUEL_SPOT_ECM_R17
2023-09-18,34.932686461801225,32.48663178669589,2023-04,FUEL_SPOT_ECM_R17
2023-09-25,34.9142873158154,32.49101752444588,2023-04,FUEL_SPOT_ECM_R17
2023-10-02,34.8982358524528,32.49498727040923,2023-04,FUEL_SPOT_ECM_R17
2023-10-09,34.8842325131155,32.49858048061497,2023-04,FUEL_SPOT_ECM_R17
2023-10-16,34.872015962428726,32.501832869491,2023-04,FUEL_SPOT_ECM_R17
2023-10-23,34.861358210856324,32.50477676424585,2023-04,FUEL_SPOT_ECM_R17
2023-10-30,34.85206035977587,32.50744142594302,2023-04,FUEL_SPOT_ECM_R17
2023-11-06,34.843948889520455,32.509853340245094,2023-04,FUEL_SPOT_ECM_R17
2023-11-13,34.83687242107719,32.5120364806306,2023-04,FUEL_SPOT_ECM_R17
2023-11-20,34.83069889099296,32.51401254666479,2023-04,FUEL_SPOT_ECM_R17
2023-11-27,34.825313086758264,32.51580117967831,2023-04,FUEL_SPOT_ECM_R17
2023-12-04,34.820614496670984,32.517420157991765,2023-04,FUEL_SPOT_ECM_R17
2023-12-11,34.816515434052434,32.518885573624246,2023-04,FUEL_SPOT_ECM_R17
2023-12-18,34.812939400808624,32.520211992241364,2023-04,FUEL_SPOT_ECM_R17
2023-12-25,34.80981965979683,32.52141259793216,2023-04,FUEL_SPOT_ECM_R17
2024-01-01,34.80709798935444,32.52249932425382,2023-04,FUEL_SPOT_ECM_R17
2024-01-08,34.80472359674652,32.523482972846544,2023-04,FUEL_SPOT_ECM_R17
2024-01-15,34.80265217025464,32.5243733207977,2023-04,FUEL_SPOT_ECM_R17
2024-01-22,34.80084505221656,32.525179217822306,2023-04,FUEL_SPOT_ECM_R17
2024-01-29,34.79926851758385,32.525908674225754,2023-04,FUEL_SPOT_ECM_R17
2024-02-05,34.797893144533624,32.52656894052316,2023-04,FUEL_SPOT_ECM_R17
2024-02-12,34.796693265388555,32.527166579506705,2023-04,FUEL_SPOT_ECM_R17
2024-02-19,34.79564648759794,32.52770753147721,2023-04,FUEL_SPOT_ECM_R17
2024-02-26,34.79473327584039,32.52819717328852,2023-04,FUEL_SPOT_ECM_R17
2024-03-04,34.793936587449025,32.52864037179123,2023-04,FUEL_SPOT_ECM_R17
2024-03-11,34.79324155435545,32.52904153220742,2023-04,FUEL_SPOT_ECM_R17
2024-03-18,34.79263520561683,32.529404641916805,2023-04,FUEL_SPOT_ECM_R17
2024-03-25,34.79210622534782,32.52973331008976,2023-04,FUEL_SPOT_ECM_R17
2024-04-01,34.7916447415396,32.530030803561075,2023-04,FUEL_SPOT_ECM_R17
2024-04-08,34.79124214182515,32.530300079301036,2023-04,FUEL_SPOT_ECM_R17
2024-04-15,34.79089091275236,32.530543813806574,2023-04,FUEL_SPOT_ECM_R17
2024-04-22,34.79058449956539,32.530764429704604,2023-04,FUEL_SPOT_ECM_R17
2024-04-29,34.790317183877654,32.53096411983201,2023-04,FUEL_SPOT_ECM_R17
2023-04-03,37.00004000000003,35.01607840000002,2023-04,FUEL_ANNUAL_R17
2023-04-10,37.54803600000002,34.63197687000001,2023-04,FUEL_ANNUAL_R17
2023-04-17,37.83010560000003,34.339094300000035,2023-04,FUEL_ANNUAL_R17
2023-04-24,37.449896639999984,33.62793329999999,2023-04,FUEL_ANNUAL_R17
2023-05-01,37.256075459999984,32.908910519999985,2023-04,FUEL_ANNUAL_R17
2023-05-08,36.82773108971474,32.49040956638437,2023-04,FUEL_ANNUAL_R17
2023-05-15,36.5006969191013,32.3471395400238,2023-04,FUEL_ANNUAL_R17
2023-05-22,36.255376963062986,32.30435963521122,2023-04,FUEL_ANNUAL_R17
2023-05-29,36.04608614125222,32.28752433357024,2023-04,FUEL_ANNUAL_R17
2023-06-05,35.861352418444284,32.27936293197626,2023-04,FUEL_ANNUAL_R17
2023-06-12,35.697558817947446,32.27324633894427,2023-04,FUEL_ANNUAL_R17
2023-06-19,35.55183322366878,32.26662886101281,2023-04,FUEL_ANNUAL_R17
2023-06-26,35.42178868270743,32.25860677278678,2023-04,FUEL_ANNUAL_R17
2023-07-03,35.30539252621957,32.248929832774905,2023-04,FUEL_ANNUAL_R17
2023-07-10,35.200892270866575,32.2376017048716,2023-04,FUEL_ANNUAL_R17
2023-07-17,35.10676776476108,32.224719013648354,2023-04,FUEL_ANNUAL_R17
2023-07-24,35.021696472631014,32.21040704305963,2023-04,FUEL_ANNUAL_R17
2023-07-31,34.94452613667923,32.19479452482367,2023-04,FUEL_ANNUAL_R17
2023-08-07,34.87425215998911,32.1780041926074,2023-04,FUEL_ANNUAL_R17
2023-08-14,34.80999839272689,32.160149654182895,2023-04,FUEL_ANNUAL_R17
2023-08-21,34.75100058653448,32.141334758361005,2023-04,FUEL_ANNUAL_R17
2023-08-28,34.69659205081441,32.12165391308425,2023-04,FUEL_ANNUAL_R17
2023-09-04,34.646191177235316,32.1011927346063,2023-04,FUEL_ANNUAL_R17
2023-09-11,34.5992905719956,32.08002878155038,2023-04,FUEL_ANNUAL_R17
2023-09-18,34.555447581449336,32.05823227871413,2023-04,FUEL_ANNUAL_R17
2023-09-25,34.51427602943,32.03586679629016,2023-04,FUEL_ANNUAL_R17
2023-10-02,34.475439010039764,32.01298987441958,2023-04,FUEL_ANNUAL_R17
2023-10-09,34.438642600549535,31.989653592461384,2023-04,FUEL_ANNUAL_R17
2023-10-16,34.40363037672143,31.96590508586953,2023-04,FUEL_ANNUAL_R17
2023-10-23,34.370178628047306,31.941787014693514,2023-04,FUEL_ANNUAL_R17
2023-10-30,34.338092183546074,31.917337987904478,2023-04,FUEL_ANNUAL_R17
2023-11-06,34.30720077019314,31.892592947580173,2023-04,FUEL_ANNUAL_R17
2023-11-13,34.2773558360107,31.867583516692644,2023-04,FUEL_ANNUAL_R17
2023-11-20,34.24842777852591,31.842338313925282,2023-04,FUEL_ANNUAL_R17
2023-11-27,34.22030352687136,31.816883238636063,2023-04,FUEL_ANNUAL_R17
2023-12-04,34.192884432403616,31.791241728794436,2023-04,FUEL_ANNUAL_R17
2023-12-11,34.16608442847314,31.765434994453692,2023-04,FUEL_ANNUAL_R17
2023-12-18,34.13982842500292,31.739482229078526,2023-04,FUEL_ANNUAL_R17
2023-12-25,34.11405090791442,31.713400800828037,2023-04,FUEL_ANNUAL_R17
2024-01-01,34.08869471726311,31.687206425695315,2023-04,FUEL_ANNUAL_R17
2024-01-08,34.06370998128055,31.660913324224456,2023-04,FUEL_ANNUAL_R17
2024-01-15,34.03905318642989,31.634534363362757,2023-04,FUEL_ANNUAL_R17
2024-01-22,34.01468636611972,31.60808118485796,2023-04,FUEL_ANNUAL_R17
2024-01-29,33.9905763929359,31.581564321476847,2023-04,FUEL_ANNUAL_R17
2024-02-05,33.96669436118269,31.554993302200266,2023-04,FUEL_ANNUAL_R17
