threshold,clock,report_date,origin,as_of_utc,model,quarter,actual_turn,model_turn,cnb_turn,model_hit,cnb_hit,model_false_call,fully_future,actual_before,actual_centre,actual_after,model_before,model_centre,model_after,cnb_before,cnb_centre,cnb_after
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,CORE_ROBUST_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.414920488661919,2.2147397147244443,2.793068428755124,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,CORE_ROBUST_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.2147397147244443,2.793068428755124,2.423441115544696,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,DAMPED_P95_Q001_R16,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.4145049008118376,2.2134252091928395,2.790538948375285,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,DAMPED_P95_Q001_R16,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.2134252091928395,2.790538948375285,2.419468907751788,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.248899209566698,2.0147118596987106,2.751592887501852,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_ASYMMETRIC_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.0147118596987106,2.751592887501852,2.8865996943448384,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.143780428740916,1.6352418593900262,2.0036220053018474,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_HALF_CORRECTION_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,1.6352418593900262,2.0036220053018474,1.6171005308508193,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_OWN_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.2281481108809693,1.9539229083784293,2.6421982346642707,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_OWN_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,1.9539229083784293,2.6421982346642707,2.698120775480041,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_PERSISTENCE_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.0390478250353614,1.2587415333879342,1.2647448502330965,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_PERSISTENCE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,1.2587415333879342,1.2647448502330965,0.3710427546731898,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_SEASONAL_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.557909479248966,2.548413168844545,3.338716605758373,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_SEASONAL_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.548413168844545,3.338716605758373,3.211188305841697,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_SYMMETRIC_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.24447690769182,1.987777708873948,2.68139263744473,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FOOD_SYMMETRIC_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,1.987777708873948,2.68139263744473,2.7410026618899,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FUEL_ANNUAL_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.467113974587896,2.360768171521523,3.099112929678825,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FUEL_ANNUAL_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.360768171521523,3.099112929678825,2.9351256603834344,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FUEL_SPOT_ECM_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.47535656102756,2.3967007117328656,3.1654216137218625,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,FUEL_SPOT_ECM_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.3967007117328656,3.1654216137218625,3.031009379580592,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,INDEPENDENT_BRIDGE,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.564112776763475,2.5188012649840794,3.230914774740628,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,INDEPENDENT_BRIDGE,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.5188012649840794,3.230914774740628,3.048441931086924,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_AR_CORE_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.4398329862053374,2.3545443324090205,3.1566114992990912,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_AR_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.3545443324090205,3.1566114992990912,3.0785865613197885,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.445200820204454,2.3614553003652947,3.158894200847685,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_BOTH_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.3614553003652947,3.158894200847685,3.0796307787632284,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.438462191873319,2.3506986626834494,3.1572740164153035,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_DOMESTIC_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.3506986626834494,3.1572740164153035,3.096831026558214,2.11409498,2.51517686,2.35125799
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2024Q3,0,0,0,False,False,False,True,2.4619743363836157,2.3104616266815143,2.8836531940027847,2.4441063833171106,2.3606379522154577,3.1575974462146967,2.43930764498391,2.11409498,2.51517686
0.5,report,2024-05-09,2024-03,2024-04-09 21:59:00+00:00,MONTHLY_IMPORTED_CORE_R17,2024Q4,0,0,0,False,False,False,True,2.3104616266815143,2.8836531940027847,2.731002175839953,2.3606379522154577,3.1575974462146967,3.0702288410905454,2.11409498,2.51517686,2.35125799
