geo,origin,band,label_end,f,r,mu
CZ,2021-11,3,2022-08,0.8209151664633599,1.163592407700002,0.09965838098494008
CZ,2021-11,4,2022-11,0.8132008424357214,0.8455533038191515,0.09965838098494008
CZ,2021-12,1,2022-03,1.002648598270359,1.0705808344442687,0.09966672266829846
CZ,2021-12,2,2022-06,0.9677263780064894,1.3901417118049668,0.09966672266829846
CZ,2021-12,3,2022-09,0.949846201231388,1.023384944143692,0.09966672266829846
CZ,2021-12,4,2022-12,0.9406915507225362,0.6563530176978069,0.09966672266829846
CZ,2022-01,1,2022-04,0.9110158190343792,1.0208064772563152,0.09967506435165684
CZ,2022-01,2,2022-07,0.8891295219927383,1.3291823329491785,0.09967506435165684
CZ,2022-01,3,2022-10,0.877923737907418,0.9573224213382074,0.09967506435165684
CZ,2022-01,4,2023-01,0.8721863764557339,0.5368510293054988,0.09967506435165684
CZ,2022-02,1,2022-05,1.0898185280944428,1.250229504240657,0.09967506435165684
CZ,2022-02,2,2022-08,1.0580342945410537,1.176334302579134,0.09967506435165684
CZ,2022-02,3,2022-11,1.0417607669617186,0.8400584619494317,0.09967506435165684
CZ,2022-02,4,2023-02,1.0334287208410988,0.5114024042450885,0.09967506435165684
CZ,2022-03,1,2022-06,0.9364445011410817,1.3981213291581647,0.09967506435165684
CZ,2022-03,2,2022-09,0.9218805017427959,1.0313645614968896,0.09967506435165684
CZ,2022-03,3,2022-12,0.9144237340508735,0.6582151800574491,0.09967506435165684
CZ,2022-03,4,2023-03,0.9106058689926093,0.5244032331767348,0.09967506435165684
CZ,2022-04,1,2022-07,0.9440609974679042,1.335584311665289,0.09967526420575466
CZ,2022-04,2,2022-10,0.9313554885089359,0.9637244000543181,0.09967526420575466
CZ,2022-04,3,2023-01,0.924850267921944,0.5166396202474891,0.09967526420575466
CZ,2022-04,4,2023-04,0.9215195949814042,0.3664689775528885,0.09967526420575466
CZ,2022-05,1,2022-08,1.0787288720936248,1.1777075933578371,0.09967546405985249
CZ,2022-05,2,2022-11,1.057795391748426,0.841431752728135,0.09967546405985249
CZ,2022-05,3,2023-02,1.0470774498116837,0.5135880683786767,0.09967546405985249
CZ,2022-05,4,2023-05,1.0415898635400718,0.2195764005250733,0.09967546405985249
CZ,2022-06,1,2022-09,1.1915426965047322,1.0356216626964507,0.09971278978809006
CZ,2022-06,2,2022-12,1.1655013543143469,0.66247228125701,0.09971278978809006
CZ,2022-06,3,2023-03,1.1521681871128697,0.5288534339310885,0.09971278978809006
CZ,2022-06,4,2023-06,1.1453416055057133,0.19532073768145342,0.09971278978809006
CZ,2022-07,1,2022-10,1.253657350474726,0.9711201888340772,0.09975011551632766
CZ,2022-07,2,2023-01,1.2273114557453262,0.5240354090272482,0.09975011551632766
CZ,2022-07,3,2023-04,1.2138223576438738,0.36736613030815707,0.09975011551632766
CZ,2022-07,4,2023-07,1.2069159394159301,0.36231244395911794,0.09975011551632766
CZ,2022-08,1,2022-11,1.1792487786469537,0.850073995932453,0.09975011551632766
CZ,2022-08,2,2023-02,1.1632160509404226,0.5222303115829947,0.09975011551632766
CZ,2022-08,3,2023-05,1.1550072943546785,0.21749577540084516,0.09975011551632766
CZ,2022-08,4,2023-08,1.1508044109827777,0.40297613225234596,0.09975011551632766
CZ,2022-09,1,2022-12,1.0865246780683133,0.6672095599578105,0.09975011551632768
CZ,2022-09,2,2023-03,1.0803224218152232,0.533590712631889,0.09975011551632768
CZ,2022-09,3,2023-06,1.0771468666136406,0.18769636561625438,0.09975011551632768
CZ,2022-09,4,2023-09,1.0755209823504306,0.3038268667839682,0.09975011551632768
CZ,2022-10,1,2023-01,1.060545587329881,0.522761930591718,0.10388154117802147
CZ,2022-10,2,2023-04,1.05728073877112,0.3660926518726269,0.10388154117802147
CZ,2022-10,3,2023-07,1.0556091363090345,0.34955451180086133,0.10388154117802147
CZ,2022-10,4,2023-10,1.0547532758484468,0.15614568120887193,0.10388154117802147
CZ,2022-11,1,2023-02,1.0141239123194883,0.5175988050509698,0.10801296683971527
CZ,2022-11,2,2023-05,1.0149845426244035,0.21286426886882015,0.10801296683971527
CZ,2022-11,3,2023-08,1.01542518534052,0.40324161540584486,0.10801296683971527
CZ,2022-11,4,2023-11,1.0156507944111717,0.1610993882666461,0.10801296683971527
CZ,2022-12,1,2023-03,0.8608512859458752,0.5267627490758368,0.10801702563541667
CZ,2022-12,2,2023-06,0.8733010883717697,0.1808684020602022,0.10801702563541667
CZ,2022-12,3,2023-09,0.8796753872138278,0.3086802810072392,0.10801702563541667
CZ,2022-12,4,2023-12,0.8829390282209615,0.1454252697977541,0.10801702563541667
CZ,2023-01,1,2023-04,0.7265164922614845,0.3581354789998197,0.10802108443111809
CZ,2023-01,2,2023-07,0.7471130613035725,0.34159733892805405,0.10802108443111809
CZ,2023-01,3,2023-10,0.7576585046531217,0.15013616699931764,0.10802108443111809
CZ,2023-01,4,2024-01,0.7630577716480907,0.11286215079704705,0.10802108443111809
CZ,2023-02,1,2023-05,0.6724903493305527,0.20201120456012608,0.10802108443111809
CZ,2023-02,2,2023-08,0.6936691500064368,0.3923885510971508,0.10802108443111809
CZ,2023-02,3,2023-11,0.7045126959524892,0.1639291417395848,0.10802108443111809
CZ,2023-02,4,2024-02,0.7100645914768681,0.13813316414783783,0.10802108443111809
CZ,2023-03,1,2023-06,0.6632969960708982,0.16943323324880077,0.10802108443111812
CZ,2023-03,2,2023-09,0.6814620568581686,0.2972451121958378,0.10802108443111812
CZ,2023-03,3,2023-12,0.6907625679812512,0.15018831603269592,0.10802108443111812
CZ,2023-03,4,2024-03,0.6955244296762695,0.2463119890810476,0.10802108443111812
CZ,2023-04,1,2023-07,0.6235473587351384,0.3297399109154617,0.10802523448305186
CZ,2023-04,2,2023-10,0.6415536687734616,0.1382787389867253,0.10802523448305186
CZ,2023-04,3,2024-01,0.6507728995130831,0.11453594719125494,0.10802523448305186
CZ,2023-04,4,2024-04,0.6554931456517695,0.24734064247862264,0.10802523448305186
CZ,2023-05,1,2023-08,0.42254658818403407,0.37693468841194006,0.1080293845349856
CZ,2023-05,2,2023-11,0.45280993595090085,0.14847527905437405,0.1080293845349856
CZ,2023-05,3,2024-02,0.4683047700075366,0.13869053725508937,0.1080293845349856
CZ,2023-05,4,2024-05,0.47623812504453417,0.16579473485066118,0.1080293845349856
CZ,2023-06,1,2023-09,0.32890905625916483,0.2828389154661044,0.1121314836919728
CZ,2023-06,2,2023-12,0.3612139102040976,0.13578211930296255,0.1121314836919728
CZ,2023-06,3,2024-03,0.3777539954239031,0.24979304420242107,0.1121314836919728
CZ,2023-06,4,2024-06,0.3862225190564435,0.028546454668725223,0.1121314836919728
CZ,2023-07,1,2023-10,0.37884212298336856,0.12766066782046467,0.11623358284896002
CZ,2023-07,2,2024-01,0.4018159085394665,0.1039178760249943,0.11623358284896002
CZ,2023-07,3,2024-04,0.4135784867441887,0.2646395344096359,0.11623358284896002
CZ,2023-07,4,2024-07,0.4196009267850063,0.23372942822399445,0.11623358284896002
CZ,2023-08,1,2023-11,0.43669789761295275,0.14627032770640433,0.11628776001332874
CZ,2023-08,2,2024-02,0.45138283990803024,0.13648558590711962,0.11628776001332874
CZ,2023-08,3,2024-05,0.45890153036310993,0.17541035547324416,0.11628776001332874
CZ,2023-08,4,2024-08,0.4627510998761107,0.2717812373923212,0.11628776001332874
CZ,2023-09,1,2023-12,0.3846369053045991,0.13432145640673798,0.11634193717769747
CZ,2023-09,2,2024-03,0.4007940745713885,0.24833238130619648,0.11634193717769747
CZ,2023-09,3,2024-06,0.4090665452359847,0.029820541369716628,0.11634193717769747
CZ,2023-09,4,2024-09,0.4133020502162579,0.2839217070163901,0.11634193717769747
CZ,2023-10,1,2024-01,0.30403711265560657,0.09898740812942126,0.11634193717769747
CZ,2023-10,2,2024-04,0.32355062590133116,0.25970906651406284,0.11634193717769747
CZ,2023-10,3,2024-07,0.3335415446831422,0.22306344415253165,0.11634193717769747
CZ,2023-10,4,2024-10,0.3386568950994293,0.14785324362765792,0.11634193717769747
CZ,2023-11,1,2024-02,0.2224424478830377,0.12672670980032377,0.11634193717769747
CZ,2023-11,2,2024-05,0.2448554608072935,0.16565147936644828,0.11634193717769747
CZ,2023-11,3,2024-08,0.2563309234245124,0.27086577944909734,0.11634193717769747
CZ,2023-11,4,2024-11,0.26220636028452854,0.13305251603835314,0.11634193717769747
CZ,2023-12,1,2024-03,0.27161277232773884,0.24016851552659593,0.11635443720894756
CZ,2023-12,2,2024-06,0.2864208884532646,0.02165667559011612,0.11635443720894756
CZ,2023-12,3,2024-09,0.2940026439095338,0.2923718108313994,0.11635443720894756
CZ,2023-12,4,2024-12,0.2978845027031436,0.14209948270611103,0.11635443720894756
CZ,2024-01,1,2024-04,0.21410994740130987,0.25299784807880127,0.11636693724019764
CZ,2024-01,2,2024-07,0.23077121318313962,0.21635222571727,0.11636693724019764
CZ,2024-01,3,2024-10,0.23930178126343638,0.1547201418613978,0.11636693724019764
CZ,2024-01,4,2025-01,0.24366943212054834,0.17187756394228737,0.11636693724019764
CZ,2024-02,1,2024-05,0.12180868289789842,0.16004853997374183,0.12034850960705279
CZ,2024-02,2,2024-08,0.142723689468618,0.2652628400563909,0.12034850960705279
CZ,2024-02,3,2024-11,0.15343217283282642,0.12991295350043733,0.12034850960705279
CZ,2024-02,4,2025-02,0.1589149163153011,0.24072344606918641,0.12034850960705279
CZ,2024-03,1,2024-06,0.2402484993258974,0.01701267323125781,0.12433008197390794
CZ,2024-03,2,2024-09,0.24848381502119818,0.2877278084725411,0.12433008197390794
CZ,2024-03,3,2024-12,0.25270029665719224,0.14825886056450696,0.12433008197390794
CZ,2024-03,4,2025-03,0.2548591352548212,0.30963175956199945,0.12433008197390794
CZ,2024-04,1,2024-07,0.316368578688776,0.2133021642062697,0.1244716599536474
CZ,2024-04,2,2024-10,0.31727692341237584,0.1516700803503975,0.1244716599536474
CZ,2024-04,3,2025-01,0.317741995910859,0.17797250293006797,0.1244716599536474
CZ,2024-04,4,2025-04,0.3179801130300823,0.25296976532988763,0.1244716599536474
CZ,2024-05,1,2024-08,0.1950792451914242,0.2602732540262694,0.12461323793338687
CZ,2024-05,2,2024-11,0.20505856214403986,0.12492336747031589,0.12461323793338687
CZ,2024-05,3,2025-02,0.21016797242377908,0.234361488758463,0.12461323793338687
CZ,2024-05,4,2025-05,0.21278399048700558,0.20963981354789193,0.12461323793338687
CZ,2024-06,1,2024-09,0.1674137384995397,0.2824689569176311,0.12463386387689808
CZ,2024-06,2,2024-12,0.17786002873551252,0.1430000090095969,0.12463386387689808
CZ,2024-06,3,2025-03,0.18320852933633058,0.3088005248329117,0.12463386387689808
CZ,2024-06,4,2025-06,0.18594696164394942,0.1614620545999654,0.12463386387689808
CZ,2024-07,1,2024-10,0.10873050020737256,0.14481640048694056,0.12465448982040932
CZ,2024-07,2,2025-01,0.12185523268932992,0.17111882306661105,0.12465448982040932
CZ,2024-07,3,2025-04,0.12857509572009207,0.26301918404169616,0.12465448982040932
CZ,2024-07,4,2025-07,0.1320156655918423,0.2507705155361087,0.12465448982040932
CZ,2024-08,1,2024-11,0.2695814213456503,0.12863996189423876,0.13283396369162978
CZ,2024-08,2,2025-02,0.26829554601804356,0.23807808318238588,0.13283396369162978
CZ,2024-08,3,2025-05,0.2676371778503089,0.21306109879036725,0.13283396369162978
CZ,2024-08,4,2025-08,0.2673000933484287,0.28319598983521205,0.13283396369162978
CZ,2024-09,1,2024-12,0.26582697086548795,0.1465066355118467,0.14101343756285026
CZ,2024-09,2,2025-03,0.2650427499396915,0.31230715133516157,0.14101343756285026
CZ,2024-09,3,2025-06,0.26464122882568364,0.17577561116222504,0.14101343756285026
CZ,2024-09,4,2025-09,0.2644356500153117,0.22838573569297063,0.14101343756285026
CZ,2024-10,1,2025-01,0.18568643020339937,0.17482195588792046,0.14115504917563054
CZ,2024-10,2,2025-04,0.19114032573022888,0.26672231686300557,0.14115504917563054
CZ,2024-10,3,2025-07,0.19393272023996563,0.22909564978316432,0.14115504917563054
CZ,2024-10,4,2025-10,0.19536242622895084,0.1923352111681135,0.14115504917563054
CZ,2024-11,1,2025-02,0.1734053023430332,0.2361314264167272,0.14129666078841083
CZ,2024-11,2,2025-05,0.1789210830385061,0.21111444202470855,0.14129666078841083
CZ,2024-11,3,2025-08,0.1817451627545883,0.28179389557479806,0.14129666078841083
CZ,2024-11,4,2025-11,0.18319109156922234,0.10058535856651891,0.14129666078841083
CZ,2024-12,1,2025-03,0.18534299736477156,0.3105023718767707,0.14129666078841083
CZ,2024-12,2,2025-06,0.18900624379676448,0.1739708317038342,0.14129666078841083
CZ,2024-12,3,2025-09,0.19088182596994485,0.23660186101835126,0.14129666078841083
CZ,2024-12,4,2025-12,0.19184212404261322,0.17515014673956517,0.14129666078841083
CZ,2025-01,1,2025-04,0.1606223514762807,0.2650684979695416,0.14129666078841083
CZ,2025-01,2,2025-07,0.16548859839530608,0.2274418308897004,0.14129666078841083
CZ,2025-01,3,2025-10,0.16798011681784716,0.1879025520482681,0.14129666078841083
CZ,2025-01,4,2026-01,0.16925577425018812,0.18262832238095714,0.14129666078841083
CZ,2025-02,1,2025-05,0.19294549247321413,0.20959834117944742,0.14536540938066211
CZ,2025-02,2,2025-08,0.19452294694672648,0.2802777947295369,0.14536540938066211
CZ,2025-02,3,2025-11,0.19533060363716484,0.09904631099743111,0.14536540938066211
CZ,2025-02,4,2026-02,0.19574412386266926,0.2741187563820519,0.14536540938066211
CZ,2025-03,1,2025-06,0.2585382625161798,0.1741126775466857,0.1494341579729134
CZ,2025-03,2,2025-09,0.2548368792153243,0.23674370686120275,0.1494341579729134
CZ,2025-03,3,2025-12,0.25294177096528625,0.1847090551064805,0.1494341579729134
CZ,2025-03,4,2026-03,0.2519714755412668,0.3340758525298668,0.1494341579729134
CZ,2025-04,1,2025-07,0.2747439325777263,0.23070906070000494,0.1495299941018435
CZ,2025-04,2,2025-10,0.2704412932229295,0.1911697818585726,0.1495299941018435
CZ,2025-04,3,2026-01,0.2682383418732736,0.18256583977206908,0.1495299941018435
CZ,2025-04,4,2026-04,0.2671104307822498,0.35844682028443664,0.1495299941018435
CZ,2025-05,1,2025-08,0.2180250690094868,0.2800843566006443,0.1496258302307736
CZ,2025-05,2,2025-11,0.21873324536037222,0.09885287286853849,0.1496258302307736
CZ,2025-05,3,2026-02,0.21909583165202562,0.267270584776882,0.1496258302307736
CZ,2025-05,4,2026-05,0.2192814758333521,0.3166836883690186,0.1496258302307736
CZ,2025-06,1,2025-09,0.2130309804715885,0.2348216614715171,0.1536945788230249
CZ,2025-06,2,2025-12,0.21400422129387717,0.18278700971679487,0.1536945788230249
CZ,2025-06,3,2026-03,0.21450252059488892,0.32906933379443304,0.1536945788230249
CZ,2025-06,4,2026-06,0.21475764983700696,0.2162134976323383,0.1536945788230249
CZ,2025-07,1,2025-10,0.2104490333988119,0.18820298124673948,0.15776332741527618
CZ,2025-07,2,2026-01,0.21144741942796164,0.17959903916023592,0.15776332741527618
CZ,2025-07,3,2026-04,0.21195859307488632,0.36599297901019945,0.15776332741527618
CZ,2025-07,4,2026-07,0.21222031398211175,0.26211615258778104,0.15776332741527618
CZ,2025-08,1,2025-11,0.22268324595400343,0.10258639866918302,0.15780512091581295
CZ,2025-08,2,2026-02,0.2227312491985126,0.2710041105775265,0.15780512091581295
CZ,2025-08,3,2026-05,0.22275582685970127,0.3206769097365579,0.15780512091581295
CZ,2025-08,4,2026-08,0.22276841062222985,,0.15780512091581295
CZ,2025-09,1,2025-12,0.2752914171970473,0.1872814215944205,0.1578469144163497
CZ,2025-09,2,2026-03,0.2712844523376425,0.3335637456720586,0.1578469144163497
CZ,2025-09,3,2026-06,0.26923288632962716,0.22180245705280574,0.1578469144163497
CZ,2025-09,4,2026-09,0.2681824845335234,,0.1578469144163497
CZ,2025-10,1,2026-01,0.2043667233412403,0.18095563998329592,0.15788437332981842
CZ,2025-10,2,2026-04,0.20638944917849114,0.36734957983325955,0.15788437332981842
CZ,2025-10,3,2026-07,0.2074250848071636,0.2471844070985262,0.15788437332981842
CZ,2025-10,4,2026-10,0.20795533024904386,,0.15788437332981842
CZ,2025-11,1,2026-02,0.18120343328864794,0.2682907030118915,0.15792183224328712
CZ,2025-11,2,2026-05,0.1846801909713903,0.3179635021709229,0.15792183224328712
CZ,2025-11,3,2026-08,0.1864602909049544,,0.15792183224328712
CZ,2025-11,4,2026-11,0.1873717020709392,,0.15792183224328712
CZ,2025-12,1,2026-03,0.15157947014529657,0.3293955063922663,0.16200300620257133
CZ,2025-12,2,2026-06,0.156735184529796,0.21763421777301348,0.16200300620257133
CZ,2025-12,3,2026-09,0.15937491029465975,,0.16200300620257133
CZ,2025-12,4,2026-12,0.16072644988626997,,0.16200300620257133
CZ,2026-01,1,2026-04,0.22798239163032052,0.3649331847876869,0.16608418016185553
CZ,2026-01,2,2026-07,0.22628494414703335,0.24476801205295362,0.16608418016185553
CZ,2026-01,3,2026-10,0.22541585103559028,,0.16608418016185553
CZ,2026-01,4,2027-01,0.22497087536253146,,0.16608418016185553
CZ,2026-02,1,2026-05,0.18189752207284918,0.3171409695797532,0.16608418016185555
CZ,2026-02,2,2026-08,0.18412028709608338,,0.16608418016185555
CZ,2026-02,3,2026-11,0.18525834278797929,,0.16608418016185555
CZ,2026-02,4,2027-02,0.18584102730222998,,0.16608418016185555
CZ,2026-03,1,2026-06,0.24479349781585755,0.21916401028112373,0.16608418016185555
CZ,2026-03,2,2026-09,0.2418348983324782,,0.16608418016185555
CZ,2026-03,3,2026-12,0.24032009539698795,,0.16608418016185555
CZ,2026-03,4,2027-03,0.23954451629401696,,0.16608418016185555
CZ,2026-04,1,2026-07,0.33913460429043746,0.24948913254924357,0.16608418016185555
CZ,2026-04,2,2026-10,0.32942810930498184,,0.16608418016185555
CZ,2026-04,3,2027-01,0.3244583838724286,,0.16608418016185555
CZ,2026-04,4,2027-04,0.3219138844509613,,0.16608418016185555
CZ,2026-05,1,2026-08,0.2957430001839691,,0.16608418016185555
CZ,2026-05,2,2026-11,0.29101691665498497,,0.16608418016185555
CZ,2026-05,3,2027-02,0.28859716188814505,,0.16608418016185555
CZ,2026-05,4,2027-05,0.2873582474475231,,0.16608418016185555
CZ,2026-06,1,2026-09,0.2581067183470795,,0.16614683234332492
CZ,2026-06,2,2026-12,0.25707729017450537,,0.16614683234332492
CZ,2026-06,3,2027-03,0.2565502229501474,,0.16614683234332492
CZ,2026-06,4,2027-06,0.2562803645312761,,0.16614683234332492
CZ,2026-07,1,2026-10,0.2328773494622757,,0.1662094845247943
CZ,2026-07,2,2027-01,0.23402345386980403,,0.1662094845247943
CZ,2026-07,3,2027-04,0.23461025932645851,,0.1662094845247943
CZ,2026-07,4,2027-07,0.23491070372026565,,0.1662094845247943
