origin,band,f_cz,mu_cz,deviation,panel_lambda,panel_n,panel_status,regime_threshold,regime_lambda_small,regime_lambda_large,regime_used,own_lambda,own_n,own_status
2022-01,1,0.9110158190343792,0.09967506435165684,0.8113407546827224,0.3987355114978688,1882,estimated,0.10264684820020037,0.37043557151020284,0.3995750524230884,0.3995750524230884,1.0,39,estimated
2022-01,2,0.8891295219927383,0.09967506435165684,0.7894544576410815,0.3793863437603072,1856,estimated,0.09697194325012316,0.33188455411818146,0.3807673995411242,0.3807673995411242,1.0,38,estimated
2022-01,3,0.877923737907418,0.09967506435165684,0.7782486735557611,0.552664527259507,1830,estimated,0.09430615115022736,0.5682970942509443,0.5522115353651282,0.5522115353651282,1.0,37,estimated
2022-01,4,0.8721863764557339,0.09967506435165684,0.7725113121040771,0.6055303919898388,1804,estimated,0.09326181784833239,0.2767681524985057,0.6151652556358235,0.6151652556358235,1.0,36,estimated
2022-02,1,1.0898185280944428,0.09967506435165684,0.990143463742786,0.3987355114978688,1882,estimated,0.10264684820020037,0.37043557151020284,0.3995750524230884,0.3995750524230884,1.0,39,estimated
2022-02,2,1.0580342945410537,0.09967506435165684,0.9583592301893968,0.3793863437603072,1856,estimated,0.09697194325012316,0.33188455411818146,0.3807673995411242,0.3807673995411242,1.0,38,estimated
2022-02,3,1.0417607669617186,0.09967506435165684,0.9420857026100617,0.552664527259507,1830,estimated,0.09430615115022736,0.5682970942509443,0.5522115353651282,0.5522115353651282,1.0,37,estimated
2022-02,4,1.0334287208410988,0.09967506435165684,0.933753656489442,0.6055303919898388,1804,estimated,0.09326181784833239,0.2767681524985057,0.6151652556358235,0.6151652556358235,1.0,36,estimated
2022-03,1,0.9364445011410817,0.09967506435165684,0.8367694367894248,0.3987355114978688,1882,estimated,0.10264684820020037,0.37043557151020284,0.3995750524230884,0.3995750524230884,1.0,39,estimated
2022-03,2,0.9218805017427959,0.09967506435165684,0.822205437391139,0.3793863437603072,1856,estimated,0.09697194325012316,0.33188455411818146,0.3807673995411242,0.3807673995411242,1.0,38,estimated
2022-03,3,0.9144237340508735,0.09967506435165684,0.8147486696992167,0.552664527259507,1830,estimated,0.09430615115022736,0.5682970942509443,0.5522115353651282,0.5522115353651282,1.0,37,estimated
2022-03,4,0.9106058689926093,0.09967506435165684,0.8109308046409525,0.6055303919898388,1804,estimated,0.09326181784833239,0.2767681524985057,0.6151652556358235,0.6151652556358235,1.0,36,estimated
2022-04,1,0.9440609974679042,0.09967526420575466,0.8443857332621495,0.41854216825478957,1908,estimated,0.10375230526039823,0.4569213296114359,0.41738877976835964,0.41738877976835964,1.0,40,estimated
2022-04,2,0.9313554885089359,0.09967526420575466,0.8316802243031812,0.38919399107436947,1882,estimated,0.09673210646035704,0.3529248395320911,0.3902564733750751,0.3902564733750751,1.0,39,estimated
2022-04,3,0.924850267921944,0.09967526420575466,0.8251750037161893,0.5530291439586998,1856,estimated,0.09384947388267219,0.5487697884192644,0.5531516306972802,0.5531516306972802,1.0,38,estimated
2022-04,4,0.9215195949814042,0.09967526420575466,0.8218443307756496,0.5943436861365808,1830,estimated,0.0926804570006246,0.27926747198313284,0.6034108561703607,0.6034108561703607,1.0,37,estimated
2022-05,1,1.0787288720936248,0.09967546405985249,0.9790534080337723,0.41854216825478957,1908,estimated,0.10375230526039823,0.4569213296114359,0.41738877976835964,0.41738877976835964,1.0,40,estimated
2022-05,2,1.057795391748426,0.09967546405985249,0.9581199276885735,0.38919399107436947,1882,estimated,0.09673210646035704,0.3529248395320911,0.3902564733750751,0.3902564733750751,1.0,39,estimated
2022-05,3,1.0470774498116837,0.09967546405985249,0.9474019857518312,0.5530291439586998,1856,estimated,0.09384947388267219,0.5487697884192644,0.5531516306972802,0.5531516306972802,1.0,38,estimated
2022-05,4,1.0415898635400718,0.09967546405985249,0.9419143994802193,0.5943436861365808,1830,estimated,0.0926804570006246,0.27926747198313284,0.6034108561703607,0.6034108561703607,1.0,37,estimated
2022-06,1,1.1915426965047322,0.09971278978809006,1.0918299067166422,0.41854216825478957,1908,estimated,0.10375230526039823,0.4569213296114359,0.41738877976835964,0.41738877976835964,1.0,40,estimated
2022-06,2,1.1655013543143469,0.09971278978809006,1.0657885645262568,0.38919399107436947,1882,estimated,0.09673210646035704,0.3529248395320911,0.3902564733750751,0.3902564733750751,1.0,39,estimated
2022-06,3,1.1521681871128697,0.09971278978809006,1.0524553973247797,0.5530291439586998,1856,estimated,0.09384947388267219,0.5487697884192644,0.5531516306972802,0.5531516306972802,1.0,38,estimated
2022-06,4,1.1453416055057133,0.09971278978809006,1.0456288157176232,0.5943436861365808,1830,estimated,0.0926804570006246,0.27926747198313284,0.6034108561703607,0.6034108561703607,1.0,37,estimated
2022-07,1,1.253657350474726,0.09975011551632766,1.1539072349583983,0.45832504699883897,1934,estimated,0.10490178845521006,0.492509637007763,0.4572896574064896,0.4572896574064896,1.0,41,estimated
2022-07,2,1.2273114557453262,0.09975011551632766,1.1275613402289986,0.4228767818703102,1908,estimated,0.09756761870829792,0.39100103970635725,0.42382215963773967,0.42382215963773967,1.0,40,estimated
2022-07,3,1.2138223576438738,0.09975011551632766,1.1140722421275462,0.5648638345371708,1882,estimated,0.09324198956281526,0.5854353234139328,0.5642677528696666,0.5642677528696666,1.0,39,estimated
2022-07,4,1.2069159394159301,0.09975011551632766,1.1071658238996025,0.5893449394167196,1856,estimated,0.09173778160142768,0.33819481880833924,0.5965171763135249,0.5965171763135249,1.0,38,estimated
2022-08,1,1.1792487786469537,0.09975011551632766,1.079498663130626,0.45832504699883897,1934,estimated,0.10490178845521006,0.492509637007763,0.4572896574064896,0.4572896574064896,1.0,41,estimated
2022-08,2,1.1632160509404226,0.09975011551632766,1.063465935424095,0.4228767818703102,1908,estimated,0.09756761870829792,0.39100103970635725,0.42382215963773967,0.42382215963773967,1.0,40,estimated
2022-08,3,1.1550072943546785,0.09975011551632766,1.055257178838351,0.5648638345371708,1882,estimated,0.09324198956281526,0.5854353234139328,0.5642677528696666,0.5642677528696666,1.0,39,estimated
2022-08,4,1.1508044109827777,0.09975011551632766,1.0510542954664501,0.5893449394167196,1856,estimated,0.09173778160142768,0.33819481880833924,0.5965171763135249,0.5965171763135249,1.0,38,estimated
2022-09,1,1.0865246780683133,0.09975011551632768,0.9867745625519857,0.45832504699883897,1934,estimated,0.10490178845521006,0.492509637007763,0.4572896574064896,0.4572896574064896,1.0,41,estimated
2022-09,2,1.0803224218152232,0.09975011551632768,0.9805723062988956,0.4228767818703102,1908,estimated,0.09756761870829792,0.39100103970635725,0.42382215963773967,0.42382215963773967,1.0,40,estimated
2022-09,3,1.0771468666136406,0.09975011551632768,0.9773967510973129,0.5648638345371708,1882,estimated,0.09324198956281526,0.5854353234139328,0.5642677528696666,0.5642677528696666,1.0,39,estimated
2022-09,4,1.0755209823504306,0.09975011551632768,0.975770866834103,0.5893449394167196,1856,estimated,0.09173778160142768,0.33819481880833924,0.5965171763135249,0.5965171763135249,1.0,38,estimated
2022-10,1,1.060545587329881,0.10388154117802147,0.9566640461518595,0.497099787385696,1960,estimated,0.10652351101546842,0.5112177990069837,0.4966752941134223,0.4966752941134223,1.0,42,estimated
2022-10,2,1.05728073877112,0.10388154117802147,0.9533991975930985,0.461691322978128,1934,estimated,0.09905303336680343,0.4023076880479239,0.46346755110593296,0.46346755110593296,1.0,41,estimated
2022-10,3,1.0556091363090345,0.10388154117802147,0.951727595131013,0.5963117780143865,1908,estimated,0.09462681214867383,0.6453850195822215,0.5948724910533031,0.5948724910533031,1.0,40,estimated
2022-10,4,1.0547532758484468,0.10388154117802147,0.9508717346704253,0.6020909285095075,1882,estimated,0.09158237952198008,0.423831804526482,0.6072207256518994,0.6072207256518994,1.0,39,estimated
2022-11,1,1.0141239123194883,0.10801296683971527,0.906110945479773,0.497099787385696,1960,estimated,0.10652351101546842,0.5112177990069837,0.4966752941134223,0.4966752941134223,1.0,42,estimated
2022-11,2,1.0149845426244035,0.10801296683971527,0.9069715757846882,0.461691322978128,1934,estimated,0.09905303336680343,0.4023076880479239,0.46346755110593296,0.46346755110593296,1.0,41,estimated
2022-11,3,1.01542518534052,0.10801296683971527,0.9074122185008048,0.5963117780143865,1908,estimated,0.09462681214867383,0.6453850195822215,0.5948724910533031,0.5948724910533031,1.0,40,estimated
2022-11,4,1.0156507944111717,0.10801296683971527,0.9076378275714564,0.6020909285095075,1882,estimated,0.09158237952198008,0.423831804526482,0.6072207256518994,0.6072207256518994,1.0,39,estimated
2022-12,1,0.8608512859458752,0.10801702563541667,0.7528342603104585,0.497099787385696,1960,estimated,0.10652351101546842,0.5112177990069837,0.4966752941134223,0.4966752941134223,1.0,42,estimated
2022-12,2,0.8733010883717697,0.10801702563541667,0.765284062736353,0.461691322978128,1934,estimated,0.09905303336680343,0.4023076880479239,0.46346755110593296,0.46346755110593296,1.0,41,estimated
2022-12,3,0.8796753872138278,0.10801702563541667,0.7716583615784111,0.5963117780143865,1908,estimated,0.09462681214867383,0.6453850195822215,0.5948724910533031,0.5948724910533031,1.0,40,estimated
2022-12,4,0.8829390282209615,0.10801702563541667,0.7749220025855448,0.6020909285095075,1882,estimated,0.09158237952198008,0.423831804526482,0.6072207256518994,0.6072207256518994,1.0,39,estimated
2023-01,1,0.7265164922614845,0.10802108443111809,0.6184954078303664,0.5220095925328154,1986,estimated,0.10828247875754493,0.5399485010352342,0.5214768924816806,0.5214768924816806,1.0,43,estimated
2023-01,2,0.7471130613035725,0.10802108443111809,0.6390919768724543,0.49488540610240483,1960,estimated,0.10110774923057006,0.44507493720415253,0.4963617975012739,0.4963617975012739,1.0,42,estimated
2023-01,3,0.7576585046531217,0.10802108443111809,0.6496374202220035,0.6206609133488882,1934,estimated,0.09616555406687553,0.5909934421302271,0.6215393760382608,0.6215393760382608,1.0,41,estimated
2023-01,4,0.7630577716480907,0.10802108443111809,0.6550366872169726,0.6251886924840937,1908,estimated,0.09320261805406974,0.4018581233307944,0.6316930014958202,0.6316930014958202,1.0,40,estimated
2023-02,1,0.6724903493305527,0.10802108443111809,0.5644692648994346,0.5220095925328154,1986,estimated,0.10828247875754493,0.5399485010352342,0.5214768924816806,0.5214768924816806,1.0,43,estimated
2023-02,2,0.6936691500064368,0.10802108443111809,0.5856480655753187,0.49488540610240483,1960,estimated,0.10110774923057006,0.44507493720415253,0.4963617975012739,0.4963617975012739,1.0,42,estimated
2023-02,3,0.7045126959524892,0.10802108443111809,0.5964916115213711,0.6206609133488882,1934,estimated,0.09616555406687553,0.5909934421302271,0.6215393760382608,0.6215393760382608,1.0,41,estimated
2023-02,4,0.7100645914768681,0.10802108443111809,0.6020435070457499,0.6251886924840937,1908,estimated,0.09320261805406974,0.4018581233307944,0.6316930014958202,0.6316930014958202,1.0,40,estimated
2023-03,1,0.6632969960708982,0.10802108443111812,0.5552759116397801,0.5220095925328154,1986,estimated,0.10828247875754493,0.5399485010352342,0.5214768924816806,0.5214768924816806,1.0,43,estimated
2023-03,2,0.6814620568581686,0.10802108443111812,0.5734409724270505,0.49488540610240483,1960,estimated,0.10110774923057006,0.44507493720415253,0.4963617975012739,0.4963617975012739,1.0,42,estimated
2023-03,3,0.6907625679812512,0.10802108443111812,0.5827414835501331,0.6206609133488882,1934,estimated,0.09616555406687553,0.5909934421302271,0.6215393760382608,0.6215393760382608,1.0,41,estimated
2023-03,4,0.6955244296762695,0.10802108443111812,0.5875033452451514,0.6251886924840937,1908,estimated,0.09320261805406974,0.4018581233307944,0.6316930014958202,0.6316930014958202,1.0,40,estimated
2023-04,1,0.6235473587351384,0.10802523448305186,0.5155221242520865,0.5484525740597637,2012,estimated,0.10969925577201946,0.5179655852297096,0.5493360055117152,0.5493360055117152,0.9699684069330802,44,estimated
2023-04,2,0.6415536687734616,0.10802523448305186,0.5335284342904097,0.5287169873385473,1986,estimated,0.1038763098656716,0.364705488859023,0.5335104586594114,0.5335104586594114,0.9388557340583017,43,estimated
2023-04,3,0.6507728995130831,0.10802523448305186,0.5427476650300312,0.650427421208087,1960,estimated,0.09760824196568553,0.5897384736158894,0.652206538133434,0.652206538133434,0.9764248897305569,42,estimated
2023-04,4,0.6554931456517695,0.10802523448305186,0.5474679111687176,0.6537879299924166,1934,estimated,0.09440839912580629,0.4446715407231193,0.6599406988692634,0.6599406988692634,1.0,41,estimated
2023-05,1,0.42254658818403407,0.1080293845349856,0.31451720364904845,0.5484525740597637,2012,estimated,0.10969925577201946,0.5179655852297096,0.5493360055117152,0.5493360055117152,0.9699684069330802,44,estimated
2023-05,2,0.45280993595090085,0.1080293845349856,0.34478055141591524,0.5287169873385473,1986,estimated,0.1038763098656716,0.364705488859023,0.5335104586594114,0.5335104586594114,0.9388557340583017,43,estimated
2023-05,3,0.4683047700075366,0.1080293845349856,0.360275385472551,0.650427421208087,1960,estimated,0.09760824196568553,0.5897384736158894,0.652206538133434,0.652206538133434,0.9764248897305569,42,estimated
2023-05,4,0.47623812504453417,0.1080293845349856,0.36820874050954855,0.6537879299924166,1934,estimated,0.09440839912580629,0.4446715407231193,0.6599406988692634,0.6599406988692634,1.0,41,estimated
2023-06,1,0.32890905625916483,0.1121314836919728,0.21677757256719205,0.5484525740597637,2012,estimated,0.10969925577201946,0.5179655852297096,0.5493360055117152,0.5493360055117152,0.9699684069330802,44,estimated
2023-06,2,0.3612139102040976,0.1121314836919728,0.2490824265121248,0.5287169873385473,1986,estimated,0.1038763098656716,0.364705488859023,0.5335104586594114,0.5335104586594114,0.9388557340583017,43,estimated
2023-06,3,0.3777539954239031,0.1121314836919728,0.2656225117319303,0.650427421208087,1960,estimated,0.09760824196568553,0.5897384736158894,0.652206538133434,0.652206538133434,0.9764248897305569,42,estimated
2023-06,4,0.3862225190564435,0.1121314836919728,0.2740910353644707,0.6537879299924166,1934,estimated,0.09440839912580629,0.4446715407231193,0.6599406988692634,0.6599406988692634,1.0,41,estimated
2023-07,1,0.37884212298336856,0.11623358284896002,0.26260854013440854,0.5492926270714812,2038,estimated,0.11286365192631084,0.5213565215065868,0.5500899657816506,0.5500899657816506,0.9254703288841304,45,estimated
2023-07,2,0.4018159085394665,0.11623358284896002,0.2855823256905065,0.5279204651885541,2012,estimated,0.10489184880637781,0.3452298147689911,0.5331198554803689,0.5331198554803689,0.8478445864190863,44,estimated
2023-07,3,0.4135784867441887,0.11623358284896002,0.29734490389522866,0.6472450824038463,1986,estimated,0.10057664195789942,0.585148928507382,0.6490368646516417,0.6490368646516417,0.7972260667477521,43,estimated
2023-07,4,0.4196009267850063,0.11623358284896002,0.3033673439360463,0.6557031552462965,1960,estimated,0.09667461150853876,0.45604794345364497,0.6615178629525542,0.6615178629525542,0.7863033200238913,42,estimated
2023-08,1,0.43669789761295275,0.11628776001332874,0.320410137599624,0.5492926270714812,2038,estimated,0.11286365192631084,0.5213565215065868,0.5500899657816506,0.5500899657816506,0.9254703288841304,45,estimated
2023-08,2,0.45138283990803024,0.11628776001332874,0.3350950798947015,0.5279204651885541,2012,estimated,0.10489184880637781,0.3452298147689911,0.5331198554803689,0.5331198554803689,0.8478445864190863,44,estimated
2023-08,3,0.45890153036310993,0.11628776001332874,0.3426137703497812,0.6472450824038463,1986,estimated,0.10057664195789942,0.585148928507382,0.6490368646516417,0.6490368646516417,0.7972260667477521,43,estimated
2023-08,4,0.4627510998761107,0.11628776001332874,0.34646333986278194,0.6557031552462965,1960,estimated,0.09667461150853876,0.45604794345364497,0.6615178629525542,0.6615178629525542,0.7863033200238913,42,estimated
2023-09,1,0.3846369053045991,0.11634193717769747,0.2682949681269016,0.5492926270714812,2038,estimated,0.11286365192631084,0.5213565215065868,0.5500899657816506,0.5500899657816506,0.9254703288841304,45,estimated
2023-09,2,0.4007940745713885,0.11634193717769747,0.284452137393691,0.5279204651885541,2012,estimated,0.10489184880637781,0.3452298147689911,0.5331198554803689,0.5331198554803689,0.8478445864190863,44,estimated
2023-09,3,0.4090665452359847,0.11634193717769747,0.2927246080582872,0.6472450824038463,1986,estimated,0.10057664195789942,0.585148928507382,0.6490368646516417,0.6490368646516417,0.7972260667477521,43,estimated
2023-09,4,0.4133020502162579,0.11634193717769747,0.2969601130385604,0.6557031552462965,1960,estimated,0.09667461150853876,0.45604794345364497,0.6615178629525542,0.6615178629525542,0.7863033200238913,42,estimated
2023-10,1,0.30403711265560657,0.11634193717769747,0.1876951754779091,0.540451496891353,2064,estimated,0.11439372271220748,0.5269022077479352,0.5408404537845038,0.5408404537845038,0.9243898538927584,46,estimated
2023-10,2,0.32355062590133116,0.11634193717769747,0.20720868872363368,0.510218107863604,2038,estimated,0.10706400067638608,0.33322498300882164,0.515162604015595,0.515162604015595,0.8182688344660781,45,estimated
2023-10,3,0.3335415446831422,0.11634193717769747,0.2171996075054447,0.621872790588854,2012,estimated,0.10180679323232908,0.570626661010975,0.6233103170728366,0.6233103170728366,0.7371122220503614,44,estimated
2023-10,4,0.3386568950994293,0.11634193717769747,0.22231495792173184,0.6315555023118014,1986,estimated,0.09856853061323465,0.5121357199193367,0.6349763990692103,0.6349763990692103,0.6685351459509102,43,estimated
2023-11,1,0.2224424478830377,0.11634193717769747,0.10610051070534024,0.540451496891353,2064,estimated,0.11439372271220748,0.5269022077479352,0.5408404537845038,0.5269022077479352,0.9243898538927584,46,estimated
2023-11,2,0.2448554608072935,0.11634193717769747,0.12851352362959603,0.510218107863604,2038,estimated,0.10706400067638608,0.33322498300882164,0.515162604015595,0.515162604015595,0.8182688344660781,45,estimated
2023-11,3,0.2563309234245124,0.11634193717769747,0.13998898624681494,0.621872790588854,2012,estimated,0.10180679323232908,0.570626661010975,0.6233103170728366,0.6233103170728366,0.7371122220503614,44,estimated
2023-11,4,0.26220636028452854,0.11634193717769747,0.14586442310683106,0.6315555023118014,1986,estimated,0.09856853061323465,0.5121357199193367,0.6349763990692103,0.6349763990692103,0.6685351459509102,43,estimated
2023-12,1,0.27161277232773884,0.11635443720894756,0.15525833511879128,0.540451496891353,2064,estimated,0.11439372271220748,0.5269022077479352,0.5408404537845038,0.5408404537845038,0.9243898538927584,46,estimated
2023-12,2,0.2864208884532646,0.11635443720894756,0.17006645124431702,0.510218107863604,2038,estimated,0.10706400067638608,0.33322498300882164,0.515162604015595,0.515162604015595,0.8182688344660781,45,estimated
2023-12,3,0.2940026439095338,0.11635443720894756,0.17764820670058623,0.621872790588854,2012,estimated,0.10180679323232908,0.570626661010975,0.6233103170728366,0.6233103170728366,0.7371122220503614,44,estimated
2023-12,4,0.2978845027031436,0.11635443720894756,0.18153006549419604,0.6315555023118014,1986,estimated,0.09856853061323465,0.5121357199193367,0.6349763990692103,0.6349763990692103,0.6685351459509102,43,estimated
2024-01,1,0.21410994740130987,0.11636693724019764,0.09774301016111223,0.5305089639578366,2090,estimated,0.11509564712636064,0.5195441361189145,0.5308293472736402,0.5195441361189145,0.9142285939006525,47,estimated
2024-01,2,0.23077121318313962,0.11636693724019764,0.11440427594294197,0.4923161226029275,2064,estimated,0.10804070082007725,0.3064014608969516,0.497516487242968,0.497516487242968,0.8105579743991668,46,estimated
2024-01,3,0.23930178126343638,0.11636693724019764,0.12293484402323873,0.5847758606358952,2038,estimated,0.10440285218909295,0.5472565161280663,0.5858068619786726,0.5858068619786726,0.6972331908504488,45,estimated
2024-01,4,0.24366943212054834,0.11636693724019764,0.1273024948803507,0.5943370613686593,2012,estimated,0.10075885204113408,0.46191285432399876,0.5980226869450442,0.5980226869450442,0.5978135693483501,44,estimated
2024-02,1,0.12180868289789842,0.12034850960705279,0.0014601732908456344,0.5305089639578366,2090,estimated,0.11509564712636064,0.5195441361189145,0.5308293472736402,0.5195441361189145,0.9142285939006525,47,estimated
2024-02,2,0.142723689468618,0.12034850960705279,0.022375179861565203,0.4923161226029275,2064,estimated,0.10804070082007725,0.3064014608969516,0.497516487242968,0.3064014608969516,0.8105579743991668,46,estimated
2024-02,3,0.15343217283282642,0.12034850960705279,0.033083663225773635,0.5847758606358952,2038,estimated,0.10440285218909295,0.5472565161280663,0.5858068619786726,0.5472565161280663,0.6972331908504488,45,estimated
2024-02,4,0.1589149163153011,0.12034850960705279,0.03856640670824832,0.5943370613686593,2012,estimated,0.10075885204113408,0.46191285432399876,0.5980226869450442,0.46191285432399876,0.5978135693483501,44,estimated
2024-03,1,0.2402484993258974,0.12433008197390794,0.11591841735198946,0.5305089639578366,2090,estimated,0.11509564712636064,0.5195441361189145,0.5308293472736402,0.5308293472736402,0.9142285939006525,47,estimated
2024-03,2,0.24848381502119818,0.12433008197390794,0.12415373304729024,0.4923161226029275,2064,estimated,0.10804070082007725,0.3064014608969516,0.497516487242968,0.497516487242968,0.8105579743991668,46,estimated
2024-03,3,0.25270029665719224,0.12433008197390794,0.1283702146832843,0.5847758606358952,2038,estimated,0.10440285218909295,0.5472565161280663,0.5858068619786726,0.5858068619786726,0.6972331908504488,45,estimated
2024-03,4,0.2548591352548212,0.12433008197390794,0.13052905328091324,0.5943370613686593,2012,estimated,0.10075885204113408,0.46191285432399876,0.5980226869450442,0.5980226869450442,0.5978135693483501,44,estimated
2024-04,1,0.316368578688776,0.1244716599536474,0.1918969187351286,0.5297653807395692,2116,estimated,0.11576275064956981,0.5215981611426537,0.5300082712571967,0.5300082712571967,0.9137670376679743,48,estimated
2024-04,2,0.31727692341237584,0.1244716599536474,0.19280526345872845,0.4956726133777884,2090,estimated,0.10917094892155743,0.3275497530026524,0.5004643789683614,0.5004643789683614,0.8058061002763558,47,estimated
2024-04,3,0.317741995910859,0.1244716599536474,0.1932703359572116,0.5825145940383204,2064,estimated,0.10638392156420995,0.5491144238220858,0.5834325913081451,0.5834325913081451,0.6950299055534509,46,estimated
2024-04,4,0.3179801130300823,0.1244716599536474,0.19350845307643488,0.5823172103156068,2038,estimated,0.10298259876217447,0.4919170314844006,0.5847803655172673,0.5847803655172673,0.5755223912562941,45,estimated
2024-05,1,0.1950792451914242,0.12461323793338687,0.07046600725803732,0.5297653807395692,2116,estimated,0.11576275064956981,0.5215981611426537,0.5300082712571967,0.5215981611426537,0.9137670376679743,48,estimated
2024-05,2,0.20505856214403986,0.12461323793338687,0.080445324210653,0.4956726133777884,2090,estimated,0.10917094892155743,0.3275497530026524,0.5004643789683614,0.3275497530026524,0.8058061002763558,47,estimated
2024-05,3,0.21016797242377908,0.12461323793338687,0.0855547344903922,0.5825145940383204,2064,estimated,0.10638392156420995,0.5491144238220858,0.5834325913081451,0.5491144238220858,0.6950299055534509,46,estimated
2024-05,4,0.21278399048700558,0.12461323793338687,0.08817075255361871,0.5823172103156068,2038,estimated,0.10298259876217447,0.4919170314844006,0.5847803655172673,0.4919170314844006,0.5755223912562941,45,estimated
2024-06,1,0.1674137384995397,0.12463386387689808,0.042779874622641614,0.5297653807395692,2116,estimated,0.11576275064956981,0.5215981611426537,0.5300082712571967,0.5215981611426537,0.9137670376679743,48,estimated
2024-06,2,0.17786002873551252,0.12463386387689808,0.053226164858614436,0.4956726133777884,2090,estimated,0.10917094892155743,0.3275497530026524,0.5004643789683614,0.3275497530026524,0.8058061002763558,47,estimated
2024-06,3,0.18320852933633058,0.12463386387689808,0.058574665459432504,0.5825145940383204,2064,estimated,0.10638392156420995,0.5491144238220858,0.5834325913081451,0.5491144238220858,0.6950299055534509,46,estimated
2024-06,4,0.18594696164394942,0.12463386387689808,0.061313097767051336,0.5823172103156068,2038,estimated,0.10298259876217447,0.4919170314844006,0.5847803655172673,0.4919170314844006,0.5755223912562941,45,estimated
2024-07,1,0.10873050020737256,0.12465448982040932,-0.01592398961303676,0.5296220051143291,2142,estimated,0.11629984886596856,0.5522614742366114,0.5289390323529548,0.5522614742366114,0.9097222487983726,49,estimated
2024-07,2,0.12185523268932992,0.12465448982040932,-0.0027992571310793968,0.4929069537633823,2116,estimated,0.10984511708889681,0.3672955947988389,0.49654891866059564,0.3672955947988389,0.7991597353242749,48,estimated
2024-07,3,0.12857509572009207,0.12465448982040932,0.0039206058996827525,0.5789217481135444,2090,estimated,0.10804705220214392,0.5380830587388211,0.5800666995094307,0.5380830587388211,0.6804375244486985,47,estimated
2024-07,4,0.1320156655918423,0.12465448982040932,0.0073611757714329845,0.5757375405783764,2064,estimated,0.10440133017218248,0.4846116984859127,0.5782184369065108,0.4846116984859127,0.5638911877690881,46,estimated
2024-08,1,0.2695814213456503,0.13283396369162978,0.1367474576540205,0.5296220051143291,2142,estimated,0.11629984886596856,0.5522614742366114,0.5289390323529548,0.5289390323529548,0.9097222487983726,49,estimated
2024-08,2,0.26829554601804356,0.13283396369162978,0.13546158232641378,0.4929069537633823,2116,estimated,0.10984511708889681,0.3672955947988389,0.49654891866059564,0.49654891866059564,0.7991597353242749,48,estimated
2024-08,3,0.2676371778503089,0.13283396369162978,0.1348032141586791,0.5789217481135444,2090,estimated,0.10804705220214392,0.5380830587388211,0.5800666995094307,0.5800666995094307,0.6804375244486985,47,estimated
2024-08,4,0.2673000933484287,0.13283396369162978,0.1344661296567989,0.5757375405783764,2064,estimated,0.10440133017218248,0.4846116984859127,0.5782184369065108,0.5782184369065108,0.5638911877690881,46,estimated
2024-09,1,0.26582697086548795,0.14101343756285026,0.1248135333026377,0.5296220051143291,2142,estimated,0.11629984886596856,0.5522614742366114,0.5289390323529548,0.5289390323529548,0.9097222487983726,49,estimated
2024-09,2,0.2650427499396915,0.14101343756285026,0.12402931237684126,0.4929069537633823,2116,estimated,0.10984511708889681,0.3672955947988389,0.49654891866059564,0.49654891866059564,0.7991597353242749,48,estimated
2024-09,3,0.26464122882568364,0.14101343756285026,0.12362779126283338,0.5789217481135444,2090,estimated,0.10804705220214392,0.5380830587388211,0.5800666995094307,0.5800666995094307,0.6804375244486985,47,estimated
2024-09,4,0.2644356500153117,0.14101343756285026,0.12342221245246146,0.5757375405783764,2064,estimated,0.10440133017218248,0.4846116984859127,0.5782184369065108,0.5782184369065108,0.5638911877690881,46,estimated
2024-10,1,0.18568643020339937,0.14115504917563054,0.044531381027768824,0.5283797186146283,2168,estimated,0.11687839460091859,0.5375814009191199,0.5280981328799391,0.5375814009191199,0.91055445230332,50,estimated
2024-10,2,0.19114032573022888,0.14115504917563054,0.049985276554598335,0.4917204379282618,2142,estimated,0.11084570636869555,0.36529493316869094,0.49544501520205614,0.36529493316869094,0.8005000084351767,49,estimated
2024-10,3,0.19393272023996563,0.14115504917563054,0.05277767106433509,0.575717672203629,2116,estimated,0.10852544997266868,0.5647590104497001,0.5760303383454586,0.5647590104497001,0.6821123788919825,48,estimated
2024-10,4,0.19536242622895084,0.14115504917563054,0.054207377053320294,0.5672076967414919,2090,estimated,0.10707384202351988,0.47243342029631236,0.5698388181080409,0.47243342029631236,0.5638976964728031,47,estimated
2024-11,1,0.1734053023430332,0.14129666078841083,0.03210864155462237,0.5283797186146283,2168,estimated,0.11687839460091859,0.5375814009191199,0.5280981328799391,0.5375814009191199,0.91055445230332,50,estimated
2024-11,2,0.1789210830385061,0.14129666078841083,0.03762442225009527,0.4917204379282618,2142,estimated,0.11084570636869555,0.36529493316869094,0.49544501520205614,0.36529493316869094,0.8005000084351767,49,estimated
2024-11,3,0.1817451627545883,0.14129666078841083,0.04044850196617747,0.575717672203629,2116,estimated,0.10852544997266868,0.5647590104497001,0.5760303383454586,0.5647590104497001,0.6821123788919825,48,estimated
2024-11,4,0.18319109156922234,0.14129666078841083,0.04189443078081151,0.5672076967414919,2090,estimated,0.10707384202351988,0.47243342029631236,0.5698388181080409,0.47243342029631236,0.5638976964728031,47,estimated
2024-12,1,0.18534299736477156,0.14129666078841083,0.04404633657636073,0.5283797186146283,2168,estimated,0.11687839460091859,0.5375814009191199,0.5280981328799391,0.5375814009191199,0.91055445230332,50,estimated
