origin,stage,family,band,signal,config,predicted_change,status,as_of,current_z,projected_z
2007-04,signal,services,2,services,l1,,insufficient_history,2007-05-09 00:00:00,2.858745685191255,
2007-05,signal,services,2,services,l1,,insufficient_history,2007-06-09 00:00:00,3.149866705937099,
2007-06,signal,services,2,services,l1,,insufficient_history,2007-07-09 00:00:00,2.566774674857779,
2007-07,signal,services,2,services,l1,,insufficient_history,2007-08-09 00:00:00,2.7615167032973362,
2007-08,signal,services,2,services,l1,,insufficient_history,2007-09-09 00:00:00,2.3716526617316043,
2007-09,signal,services,2,services,l1,,insufficient_history,2007-10-09 00:00:00,1.8821754240587758,
2007-10,signal,services,2,services,l1,,insufficient_history,2007-11-09 00:00:00,2.2739486969489424,
2007-11,signal,services,2,services,l1,,insufficient_history,2007-12-09 00:00:00,2.3716526617316043,
2007-12,signal,services,2,services,l1,,insufficient_history,2008-01-09 00:00:00,2.46926125903715,
2008-01,signal,services,2,services,l1,,insufficient_history,2008-02-09 00:00:00,2.566774674857779,
2008-02,signal,services,2,services,l1,,insufficient_history,2008-03-09 00:00:00,4.018178963283183,
2008-03,signal,services,2,services,l1,,insufficient_history,2008-04-09 00:00:00,4.497336564273115,
2008-04,signal,services,2,services,l1,,insufficient_history,2008-05-09 00:00:00,4.783732941416012,
2008-05,signal,services,2,services,l1,,insufficient_history,2008-06-09 00:00:00,4.8790164169432,
2008-06,signal,services,2,services,l1,,insufficient_history,2008-07-09 00:00:00,4.9742091894814076,
2008-07,signal,services,2,services,l1,,insufficient_history,2008-08-09 00:00:00,5.069311431551812,
2008-08,signal,services,2,services,l1,,insufficient_history,2008-09-09 00:00:00,5.164323315183845,
2008-09,signal,services,2,services,l1,,insufficient_history,2008-10-09 00:00:00,5.259245011917059,
2008-10,signal,services,2,services,l1,,insufficient_history,2008-11-09 00:00:00,5.543470688810059,
2008-11,signal,services,2,services,l1,,insufficient_history,2008-12-09 00:00:00,5.354076692802982,
2008-12,signal,services,2,services,l1,,insufficient_history,2009-01-09 00:00:00,5.164323315183845,
2009-01,signal,services,2,services,l1,,insufficient_history,2009-02-09 00:00:00,4.8790164169432,
2009-02,signal,services,2,services,l1,,insufficient_history,2009-03-09 00:00:00,3.44014267173324,
2009-03,signal,services,2,services,l1,,insufficient_history,2009-04-09 00:00:00,2.858745685191255,
2009-04,signal,services,2,services,l1,,insufficient_history,2009-05-09 00:00:00,2.6641930946421177,
2009-05,signal,services,2,services,l1,,insufficient_history,2009-06-09 00:00:00,2.46926125903715,
2009-06,signal,services,2,services,l1,,insufficient_history,2009-07-09 00:00:00,2.3716526617316043,
2009-07,signal,services,2,services,l1,,insufficient_history,2009-08-09 00:00:00,1.9802627296179713,
2009-08,signal,services,2,services,l1,,insufficient_history,2009-09-09 00:00:00,1.6857117066422904,
2009-09,signal,services,2,services,l1,,insufficient_history,2009-10-09 00:00:00,1.390290516899142,
2009-10,signal,services,2,services,l1,,insufficient_history,2009-11-09 00:00:00,1.1928570865273802,
2009-11,signal,services,2,services,l1,,insufficient_history,2009-12-09 00:00:00,1.1928570865273802,
2009-12,signal,services,2,services,l1,,insufficient_history,2010-01-09 00:00:00,1.1928570865273802,
2010-01,signal,services,2,services,l1,,insufficient_history,2010-02-08 23:59:00,1.1928570865273802,
2010-02,signal,services,2,services,l1,,insufficient_history,2010-03-08 23:59:00,1.5873349156290149,
2010-03,signal,services,2,services,l1,,insufficient_history,2010-04-08 23:59:00,1.4888612493750655,
2010-04,signal,services,2,services,l1,,insufficient_history,2010-05-09 23:59:00,1.390290516899142,
2010-05,signal,services,2,services,l1,,insufficient_history,2010-06-08 23:59:00,1.2916225266546328,
2010-06,signal,services,2,services,l1,,insufficient_history,2010-07-11 23:59:00,1.2916225266546328,
2010-07,signal,services,2,services,l1,,insufficient_history,2010-08-08 23:59:00,1.4888612493750655,
2010-08,signal,services,2,services,l1,,insufficient_history,2010-09-08 23:59:00,1.5873349156290149,
2010-09,signal,services,2,services,l1,,insufficient_history,2010-10-10 23:59:00,1.4888612493750655,
2010-10,signal,services,2,services,l1,0.9415605431094296,estimated,2010-11-08 23:59:00,1.4888612493750655,2.430421792484495
2010-11,signal,services,2,services,l1,0.8760507394933224,estimated,2010-12-08 23:59:00,1.4888612493750655,2.364911988868388
2010-12,signal,services,2,services,l1,0.793699133876679,estimated,2011-01-09 23:59:00,1.2916225266546328,2.085321660531312
2011-01,signal,services,2,services,l1,0.5140385363041116,estimated,2011-02-08 23:59:00,1.390290516899142,1.9043290532032535
2011-02,signal,services,2,services,l1,0.5986421107194719,estimated,2011-03-08 23:59:00,0.6975613736425241,1.296203484361996
2011-03,signal,services,2,services,l1,0.614673262054829,estimated,2011-04-10 23:59:00,0.5982071677547464,1.2128804298095752
2011-04,signal,services,2,services,l1,0.6346547545787562,estimated,2011-05-09 23:59:00,0.5982071677547464,1.2328619223335027
2011-05,signal,services,2,services,l1,0.5978619340546064,estimated,2011-06-08 23:59:00,0.49875415110390736,1.0966160851585138
2011-06,signal,services,2,services,l1,0.757810827659816,estimated,2011-07-11 23:59:00,0.49875415110390736,1.2565649787637234
2011-07,signal,services,2,services,l1,0.6234612987171595,estimated,2011-08-08 23:59:00,0.49875415110390736,1.1222154498210668
2011-08,signal,services,2,services,l1,0.701458987260395,estimated,2011-09-08 23:59:00,0.49875415110390736,1.2002131383643024
2011-09,signal,services,2,services,l1,0.4733676694614778,estimated,2011-10-09 23:59:00,0.49875415110390736,0.9721218205653852
2011-10,signal,services,2,services,l1,0.3576618750051947,estimated,2011-11-08 23:59:00,0.39920212695374535,0.7568640019589401
2011-11,signal,services,2,services,l1,0.3378607256702623,estimated,2011-12-08 23:59:00,0.5982071677547464,0.9360678934250086
2011-12,signal,services,2,services,l1,0.24403926768154682,estimated,2012-01-08 23:59:00,0.5982071677547464,0.8422464354362932
2012-01,signal,services,2,services,l1,0.437550097030143,estimated,2012-02-15 23:59:00,0.6975613736425241,1.1351114706726673
2012-02,signal,services,2,services,l1,0.010127215161141295,estimated,2012-03-08 23:59:00,1.6857117066422904,1.6958389218034318
2012-03,signal,services,2,services,l1,-0.332165389021844,estimated,2012-04-09 23:59:00,1.7839918128331003,1.4518264238112564
2012-04,signal,services,2,services,l1,-0.3366989919327281,estimated,2012-05-09 23:59:00,1.6857117066422904,1.3490127147095623
2012-05,signal,services,2,services,l1,-0.40095025464342327,estimated,2012-06-10 23:59:00,1.7839918128331003,1.3830415581896771
2012-06,signal,services,2,services,l1,-0.11172022960751,estimated,2012-07-10 23:59:00,1.8821754240587758,1.7704551944512659
2012-07,signal,services,2,services,l1,-0.13576587604273666,estimated,2012-08-08 23:59:00,1.8821754240587758,1.746409548016039
2012-08,signal,services,2,services,l1,-0.1571348586749071,estimated,2012-09-09 23:59:00,1.7839918128331003,1.6268569541581932
2012-09,signal,services,2,services,l1,-0.21382977076553067,estimated,2012-10-08 23:59:00,1.6857117066422904,1.4718819358767599
2012-10,signal,services,2,services,l1,-0.36377961983803236,estimated,2012-11-08 23:59:00,1.8821754240587758,1.5183958042207435
2012-11,signal,services,2,services,l1,-0.33657117478654,estimated,2012-12-09 23:59:00,1.7839918128331003,1.4474206380465602
2012-12,signal,services,2,services,l1,-0.43907418356121697,estimated,2013-01-08 23:59:00,1.4888612493750655,1.0497870658138484
2013-01,signal,services,2,services,l1,-0.10322056088408571,estimated,2013-02-10 23:59:00,1.2916225266546328,1.1884019657705471
2013-02,signal,services,2,services,l1,0.20532897934420416,estimated,2013-03-10 23:59:00,1.390290516899142,1.595619496243346
2013-03,signal,services,2,services,l1,0.14263472514006906,estimated,2013-04-08 23:59:00,1.4888612493750655,1.6314959745151345
2013-04,signal,services,2,services,l1,-0.011785035788445749,estimated,2013-05-09 23:59:00,1.390290516899142,1.3785054811106963
2013-05,signal,services,2,services,l1,0.07061789246057755,estimated,2013-06-09 23:59:00,1.0939940038334364,1.164611896294014
2013-06,signal,services,2,services,l1,0.48702418547535103,estimated,2013-07-08 23:59:00,0.6975613736425241,1.184585559117875
2013-07,signal,services,2,services,l10,0.17144360120208643,estimated,2013-08-08 23:59:00,0.39920212695374535,0.5706457281558318
2013-08,signal,services,2,services,l10,0.1609998246759382,estimated,2013-09-08 23:59:00,0.39920212695374535,0.5602019516296836
2013-09,signal,services,2,services,l10,0.15468051339898126,estimated,2013-10-08 23:59:00,0.49875415110390736,0.6534346645028886
2013-10,signal,services,2,services,l1,0.44507878141090973,estimated,2013-11-10 23:59:00,0.2995508979798479,0.7446296793907576
2013-11,signal,services,2,services,l1,0.5144944136568302,estimated,2013-12-08 23:59:00,0.49875415110390736,1.0132485647607377
2013-12,signal,services,2,services,l1,0.375207888213339,estimated,2014-01-08 23:59:00,0.7968169649176874,1.1720248531310264
2014-01,signal,services,2,services,l10,0.1266994259166711,estimated,2014-02-11 23:59:00,0.9950330853168083,1.1217325112334795
2014-02,signal,services,2,services,l10,0.17768121142850532,estimated,2014-03-09 23:59:00,-0.10005003335835334,0.07763117807015198
2014-03,signal,services,2,services,l10,0.19260499659309277,estimated,2014-04-08 23:59:00,-0.10005003335835334,0.09255496323473943
2014-04,signal,services,2,services,l10,0.14746681863783312,estimated,2014-05-11 23:59:00,0.09995003330835331,0.24741685194618643
2014-05,signal,services,2,services,l10,0.14813610599712984,estimated,2014-06-08 23:59:00,0.39920212695374535,0.5473382329508751
2014-06,signal,services,2,services,l10,0.1204277406629562,estimated,2014-07-08 23:59:00,0.6975613736425241,0.8179891143054803
2014-07,signal,services,2,services,l10,0.05924008844889555,estimated,2014-08-10 23:59:00,0.9950330853168083,1.0542731737657038
2014-08,signal,services,2,services,l10,0.038709031329955686,estimated,2014-09-08 23:59:00,1.0939940038334364,1.132703035163392
2014-09,signal,services,2,services,l1,-0.060254575101895094,estimated,2014-10-08 23:59:00,1.2916225266546328,1.2313679515527378
2014-10,signal,services,2,services,l1,0.12164859759115118,estimated,2014-11-09 23:59:00,1.390290516899142,1.5119391144902932
2014-11,signal,services,2,services,l1,0.11752262882816673,estimated,2014-12-08 23:59:00,1.390290516899142,1.5078131457273087
2014-12,signal,services,2,services,l1,0.020535038531927872,estimated,2015-01-08 23:59:00,1.390290516899142,1.4108255554310698
2015-01,signal,services,2,services,l1,-0.03376587733472418,estimated,2015-02-08 23:59:00,1.4888612493750655,1.4550953720403412
2015-02,signal,services,2,services,l1,-0.12170788880282331,estimated,2015-03-08 23:59:00,1.5873349156290149,1.4656270268261915
2015-03,signal,services,2,services,l1,-0.04809565074496319,estimated,2015-04-08 23:59:00,1.4888612493750655,1.4407655986301022
2015-04,signal,services,2,services,l1,-0.04860379741426325,estimated,2015-05-11 23:59:00,1.390290516899142,1.3416867194848787
2015-05,signal,services,2,services,l1,0.0551156106824788,estimated,2015-06-08 23:59:00,1.2916225266546328,1.3467381373371117
2015-06,signal,services,2,services,l1,0.5170527004364746,estimated,2015-07-08 23:59:00,1.4888612493750655,2.00591394981154
2015-07,signal,services,2,services,l1,0.298607368732125,estimated,2015-08-09 23:59:00,1.5873349156290149,1.88594228436114
2015-08,signal,services,2,services,l1,0.11302535122899106,estimated,2015-09-08 23:59:00,1.4888612493750655,1.6018866006040566
2015-09,signal,services,2,services,l1,0.2184702675684358,estimated,2015-10-08 23:59:00,1.390290516899142,1.6087607844675778
2015-10,signal,services,2,services,l1,0.15575104929936565,estimated,2015-11-08 23:59:00,1.390290516899142,1.5460415661985076
2015-11,signal,services,2,services,l1,0.18321260914832319,estimated,2015-12-08 23:59:00,1.4888612493750655,1.6720738585233887
2015-12,signal,services,2,services,l1,-0.07483849130228942,estimated,2016-01-11 23:59:00,1.4888612493750655,1.414022758072776
2016-01,signal,services,2,services,l1,0.008056825078160006,estimated,2016-02-11 23:59:00,1.5873349156290149,1.595391740707175
2016-02,signal,services,2,services,l1,0.11080080019678028,estimated,2016-03-08 23:59:00,1.5873349156290149,1.698135715825795
2016-03,signal,services,2,services,l1,0.3227901143895919,estimated,2016-04-10 23:59:00,1.5873349156290149,1.9101250300186068
2016-04,signal,services,2,services,l1,0.3635813208159829,estimated,2016-05-09 23:59:00,1.5873349156290149,1.9509162364449977
2016-05,signal,services,2,services,l1,0.27102162728318896,estimated,2016-06-08 23:59:00,1.4888612493750655,1.7598828766582544
2016-06,signal,services,2,services,l1,-0.14010790297248132,estimated,2016-07-11 23:59:00,1.4888612493750655,1.3487533464025843
2016-07,signal,services,2,services,l1,-0.24927735498659817,estimated,2016-08-08 23:59:00,1.2916225266546328,1.0423451716680348
2016-08,signal,services,2,services,l1,-0.06588974501961539,estimated,2016-09-08 23:59:00,1.390290516899142,1.3244007718795265
2016-09,signal,services,2,services,l1,0.1595873919733319,estimated,2016-10-09 23:59:00,1.2916225266546328,1.4512099186279648
2016-10,signal,services,2,services,l1,0.22401137045631314,estimated,2016-11-08 23:59:00,1.4888612493750655,1.7128726198313786
2016-11,signal,services,2,services,l1,0.0031306203315576518,estimated,2016-12-08 23:59:00,1.5873349156290149,1.5904655359605726
2016-12,signal,services,2,services,l1,0.025751961196841568,estimated,2017-01-09 23:59:00,1.6857117066422904,1.711463667839132
2017-01,signal,services,2,services,l1,-0.026847065417371193,estimated,2017-02-09 23:59:00,1.9802627296179713,1.9534156642006002
2017-02,signal,services,2,services,l1,-0.1184425949184589,estimated,2017-03-08 23:59:00,2.46926125903715,2.350818664118691
2017-03,signal,services,2,services,l1,-0.20908388260298758,estimated,2017-04-09 23:59:00,2.858745685191255,2.6496618025882674
2017-04,signal,services,2,services,l1,-0.18699475299313661,estimated,2017-05-09 23:59:00,2.95588022415444,2.7688854711613033
2017-05,signal,services,2,services,l1,-0.3524815400554114,estimated,2017-06-08 23:59:00,3.0529205034822873,2.7004389634268757
2017-06,signal,services,2,services,l1,-0.1781929306818279,estimated,2017-07-11 23:59:00,3.0529205034822873,2.8747275728004595
2017-07,signal,services,2,services,l0.1,-0.44704546070900303,estimated,2017-08-08 23:59:00,3.44014267173324,2.993097211024237
2017-08,signal,services,2,services,l0.1,-0.4964870381519759,estimated,2017-09-10 23:59:00,3.44014267173324,2.943655633581264
2017-09,signal,services,2,services,l0.1,-0.7013019014178727,estimated,2017-10-08 23:59:00,3.5367143837291315,2.8354124823112588
2017-10,signal,services,2,services,l0.1,-0.9076526762221981,estimated,2017-11-08 23:59:00,3.5367143837291315,2.629061707506933
2017-11,signal,services,2,services,l0.1,-0.7510707548393389,estimated,2017-12-10 23:59:00,3.5367143837291315,2.7856436288897926
2017-12,signal,services,2,services,l0.1,-0.6798299925301577,estimated,2018-01-09 23:59:00,3.5367143837291315,2.8568843911989736
2018-01,signal,services,2,services,l0.1,-0.24792054969478253,estimated,2018-02-13 23:59:00,3.0529205034822873,2.8049999537875046
2018-02,signal,services,2,services,l0.1,-0.3906216416852619,estimated,2018-03-08 23:59:00,2.858745685191255,2.468124043505993
2018-03,signal,services,2,services,l0.1,-0.31296124834035793,estimated,2018-04-09 23:59:00,2.6641930946421177,2.3512318463017596
2018-04,signal,services,2,services,l0.1,-0.27574199315541076,estimated,2018-05-09 23:59:00,2.7615167032973362,2.4857747101419254
2018-05,signal,services,2,services,l0.1,-0.16708591195844194,estimated,2018-06-10 23:59:00,2.95588022415444,2.788794312195998
2018-06,signal,services,2,services,l0.1,-0.01616358499046059,estimated,2018-07-10 23:59:00,3.149866705937099,3.133703120946638
2018-07,signal,services,2,services,l0.1,-0.16954892392139553,estimated,2018-08-08 23:59:00,3.2467190137501496,3.077170089828754
2018-08,signal,services,2,services,l0.1,-0.14570592701788956,estimated,2018-09-09 23:59:00,4.018178963283183,3.8724730362652933
2018-09,signal,services,2,services,l0.1,-0.3694586471761304,estimated,2018-10-08 23:59:00,4.114194333117518,3.7447356859413876
2018-10,signal,services,2,services,l0.1,-0.33553766040131017,estimated,2018-11-08 23:59:00,3.5367143837291315,3.2011767233278214
2018-11,signal,services,2,services,l0.1,-0.8172950483025321,estimated,2018-12-09 23:59:00,3.9220713153281297,3.1047762670255974
2018-12,signal,services,2,services,l0.1,-0.7852735940983937,estimated,2019-01-09 23:59:00,4.21011760186354,3.424844007765146
2019-01,signal,services,2,services,l0.1,-0.7931449250653103,estimated,2019-02-12 23:59:00,4.114194333117518,3.3210494080522075
2019-02,signal,services,2,services,l0.1,-0.9878274820503852,estimated,2019-03-10 23:59:00,4.497336564273115,3.50950908222273
2019-03,signal,services,2,services,l0.1,-1.0651631675393334,estimated,2019-04-09 23:59:00,4.59289318883998,3.5277300213006466
2019-04,signal,services,2,services,l0.1,-0.8242939638813861,estimated,2019-05-12 23:59:00,4.21011760186354,3.3858236379821536
2019-05,signal,services,2,services,l0.1,-0.9473345651365502,estimated,2019-06-10 23:59:00,4.114194333117518,3.166859767980968
2019-06,signal,services,2,services,l0.1,-1.187527468839534,estimated,2019-07-10 23:59:00,4.018178963283183,2.8306514944436487
2019-07,signal,services,2,services,l0.1,-0.5820411052597522,estimated,2019-08-11 23:59:00,4.305948946044698,3.7239078407849453
2019-08,signal,services,2,services,l0.1,-0.6765545481876101,estimated,2019-09-09 23:59:00,4.401688541677433,3.7251339934898224
2019-09,signal,services,2,services,l10,-0.0982145738735892,estimated,2019-10-09 23:59:00,4.305948946044698,4.2077343721711085
2019-10,signal,services,2,services,l10,-0.09196275094600491,estimated,2019-11-10 23:59:00,4.114194333117518,4.022231582171513
2019-11,signal,services,2,services,l10,-0.047818424975928024,estimated,2019-12-09 23:59:00,3.9220713153281297,3.8742528903522016
2019-12,signal,services,2,services,l10,-0.0394117802397077,estimated,2020-01-12 23:59:00,3.7295784743696894,3.6901666941299816
2020-01,signal,services,2,services,l10,-0.01202463617912133,estimated,2020-02-13 23:59:00,3.6331929247390287,3.6211682885599075
2020-02,signal,services,2,services,l10,-0.0041079406653148605,estimated,2020-03-09 23:59:00,3.9220713153281297,3.917963374662815
2020-03,signal,services,2,services,l10,0.006359031080278295,estimated,2020-04-13 23:59:00,4.018178963283183,4.024537994363461
2020-04,signal,services,2,services,l10,-0.0013931701339250176,estimated,2020-05-12 23:59:00,3.7295784743696894,3.7281853042357644
2020-05,signal,services,2,services,l10,0.00021533471270211507,estimated,2020-06-09 23:59:00,3.343477608623739,3.3436929433364413
2020-06,signal,services,2,services,l10,-0.03409434866201447,estimated,2020-07-09 23:59:00,3.2467190137501496,3.212624665088135
2020-07,signal,services,2,services,l10,-0.011956178858593769,estimated,2020-08-12 23:59:00,3.0529205034822873,3.0409643246236935
2020-08,signal,services,2,services,l10,-0.017444950131085567,estimated,2020-09-09 23:59:00,2.858745685191255,2.8413007350601696
2020-09,signal,services,2,services,l10,0.04670999672052649,estimated,2020-10-11 23:59:00,2.566774674857779,2.6134846715783056
2020-10,signal,services,2,services,l10,0.015053867345230544,estimated,2020-11-09 23:59:00,2.6641930946421177,2.6792469619873485
2020-11,signal,services,2,services,l10,0.02525636843681711,estimated,2020-12-09 23:59:00,2.46926125903715,2.494517627473967
2020-12,signal,services,2,services,l10,0.0029749060974602814,estimated,2021-01-12 23:59:00,2.6641930946421177,2.667168000739578
2021-01,signal,services,2,services,l10,0.0018489329650754967,estimated,2021-02-11 23:59:00,2.6641930946421177,2.6660420276071934
2021-02,signal,services,2,services,l10,0.02387386777201972,estimated,2021-03-09 23:59:00,2.3716526617316043,2.395526529503624
2021-03,signal,services,2,services,l10,0.0016388680874141167,estimated,2021-04-12 23:59:00,2.0782539182528503,2.0798927863402645
2021-04,signal,services,2,services,l10,-0.026464503477536844,estimated,2021-05-10 23:59:00,2.3716526617316043,2.3451881582540675
2021-05,signal,services,2,services,l10,-0.025208761188452278,estimated,2021-06-09 23:59:00,2.6641930946421177,2.6389843334536653
2021-06,signal,services,2,services,l10,0.020469609814720978,estimated,2021-07-12 23:59:00,2.858745685191255,2.879215295005976
2021-07,signal,services,2,services,l10,0.02853880296442313,estimated,2021-08-09 23:59:00,3.343477608623739,3.372016411588162
2021-08,signal,services,2,services,l10,0.002658160827072973,estimated,2021-09-09 23:59:00,3.9220713153281297,3.9247294761552025
2021-09,signal,services,2,services,l10,-0.07782861970826122,estimated,2021-10-10 23:59:00,4.9742091894814076,4.896380569773147
2021-10,signal,services,2,services,l10,-0.1348397358550135,estimated,2021-11-09 23:59:00,5.921185963184609,5.786346227329595
2021-11,signal,services,2,services,l0.1,-1.3550858910281327,estimated,2021-12-09 23:59:00,6.859279146561172,5.504193255533039
2021-12,signal,services,2,services,l0.1,-1.5113816859285794,estimated,2022-01-11 23:59:00,7.881118042428977,6.369736356500397
2022-01,signal,services,2,services,l0.1,-2.6385596254887083,estimated,2022-02-13 23:59:00,8.157998699242288,5.5194390737535794
2022-02,signal,services,2,services,l0.1,-3.933205716358201,estimated,2022-03-09 23:59:00,9.16671885258238,5.233513136224179
2022-03,signal,services,2,services,l0.1,-6.056526043203621,estimated,2022-04-10 23:59:00,9.712671073072274,3.656145029868653
2022-04,signal,services,2,services,l0.1,-5.562030390466754,estimated,2022-05-09 23:59:00,10.436001532424278,4.873971141957524
2022-05,signal,services,2,services,l0.1,-5.784833812215245,estimated,2022-06-09 23:59:00,11.867152971749864,6.082319159534618
2022-06,signal,services,2,services,l0.1,-4.230693444759872,estimated,2022-07-12 23:59:00,12.839321476839896,8.608628032080023
2022-07,signal,services,2,services,l0.1,-2.857530463661954,estimated,2022-08-09 23:59:00,13.627761829254784,10.77023136559283
2022-08,signal,services,2,services,l0.1,-2.513575645676114,estimated,2022-09-11 23:59:00,13.540463700620295,11.02688805494418
2022-09,signal,services,2,services,l0.1,-3.0302709836699115,estimated,2022-10-10 23:59:00,13.190507087993858,10.160236104323946
2022-10,signal,services,2,services,l0.1,-3.209883783961448,estimated,2022-11-09 23:59:00,13.102826240640407,9.89294245667896
2022-11,signal,services,2,services,l10,0.37070899635123133,estimated,2022-12-11 23:59:00,12.839321476839896,13.210030473191127
2022-12,signal,services,2,services,l10,0.22477073002985565,estimated,2023-01-10 23:59:00,12.044615307586716,12.269386037616572
2023-01,signal,services,2,services,l10,0.22698019735857902,estimated,2023-02-09 23:59:00,11.867152971749864,12.094133169108442
2023-02,signal,services,2,services,l10,0.01233614185537449,estimated,2023-03-09 23:59:00,10.88544049120821,10.897776633063584
2023-03,signal,services,2,services,l10,0.09405183239485174,estimated,2023-04-12 23:59:00,10.526051065749295,10.620102898144147
2023-04,signal,services,2,services,l10,-0.018669415517163855,estimated,2023-05-10 23:59:00,10.255658832509209,10.236989416992044
2023-05,signal,services,2,services,l10,-0.05621209007799421,estimated,2023-06-11 23:59:00,8.892620919440153,8.83640882936216
2023-06,signal,services,2,services,l10,-0.053709999383891247,estimated,2023-07-12 23:59:00,7.603468627599762,7.54975862821587
2023-07,signal,services,2,services,l10,-0.06865121896150503,estimated,2023-08-09 23:59:00,6.672363204290818,6.603711985329313
2023-08,signal,services,2,services,l10,0.006750440725032376,estimated,2023-09-10 23:59:00,6.485097231961633,6.491847672686665
2023-09,signal,services,2,services,l10,0.06423609817806451,estimated,2023-10-09 23:59:00,5.921185963184609,5.985422061362673
2023-10,signal,services,2,services,l10,0.09733015136872643,estimated,2023-11-09 23:59:00,5.543470688810059,5.640800840178786
2023-11,signal,services,2,services,l10,0.054383373983655545,estimated,2023-12-10 23:59:00,4.8790164169432,4.933399790926855
2023-12,signal,services,2,services,l10,0.07351515576979618,estimated,2024-01-10 23:59:00,4.783732941416012,4.857248097185809
2024-01,signal,services,2,services,l0.1,1.8534223555166052,estimated,2024-02-14 23:59:00,4.59289318883998,6.446315544356585
2024-02,signal,services,2,services,l0.1,2.3088116680808017,estimated,2024-03-10 23:59:00,4.401688541677433,6.7105002097582345
2024-03,signal,services,2,services,l0.1,2.330537233496299,estimated,2024-04-09 23:59:00,4.688358589885041,7.0188958233813405
2024-04,signal,services,2,services,l0.1,2.476354678122586,estimated,2024-05-12 23:59:00,4.59289318883998,7.0692478669625665
2024-05,signal,services,2,services,l0.1,2.4826598430892752,estimated,2024-06-10 23:59:00,4.497336564273115,6.979996407362391
2024-06,signal,services,2,services,l0.1,1.2579457937718606,estimated,2024-07-09 23:59:00,4.59289318883998,5.85083898261184
2024-07,signal,services,2,services,l0.1,0.7228197257397292,estimated,2024-08-11 23:59:00,4.114194333117518,4.837014058857247
2024-08,signal,services,2,services,l0.1,0.6281393062515008,estimated,2024-09-09 23:59:00,4.114194333117518,4.7423336393690185
2024-09,signal,services,2,services,l0.1,0.3168387378532117,estimated,2024-10-09 23:59:00,4.305948946044698,4.62278768389791
2024-10,signal,services,2,services,l0.1,0.6305815993446616,estimated,2024-11-10 23:59:00,4.114194333117518,4.744775932462179
2024-11,signal,services,2,services,l0.1,0.8435637606893148,estimated,2024-12-09 23:59:00,4.401688541677433,5.245252302366747
2024-12,signal,services,2,services,l10,-0.012846655695962056,estimated,2025-01-12 23:59:00,4.401688541677433,4.388841885981471
2025-01,signal,services,2,services,l10,0.04069214885350907,estimated,2025-02-05 23:59:00,4.21011760186354,4.250809750717049
2025-02,signal,services,2,services,l10,-0.009944646042814278,estimated,2025-03-04 23:59:00,4.114194333117518,4.104249687074704
2025-03,signal,services,2,services,l10,-0.022320489973429624,estimated,2025-04-03 23:59:00,4.114194333117518,4.091873843144088
2025-04,signal,services,2,services,l10,-0.012382083171909095,estimated,2025-05-05 23:59:00,4.114194333117518,4.101812249945609
2025-05,signal,services,2,services,l10,-0.0032425593406525907,estimated,2025-06-03 23:59:00,4.401688541677433,4.3984459823367805
2025-06,signal,services,2,services,l10,0.029277395682910875,estimated,2025-07-03 23:59:00,4.497336564273115,4.526613959956026
2025-07,signal,services,2,services,l10,0.004779230073922163,estimated,2025-08-04 23:59:00,4.497336564273115,4.502115794347037
2025-08,signal,services,2,services,l10,-0.020739080559227536,estimated,2025-09-03 23:59:00,4.305948946044698,4.28520986548547
2025-09,signal,services,2,services,l10,-0.05427937115158287,estimated,2025-10-05 23:59:00,4.305948946044698,4.251669574893115
2025-10,signal,services,2,services,l10,-0.03603930144418203,estimated,2025-11-04 23:59:00,4.305948946044698,4.269909644600515
2025-11,signal,services,2,services,l0.1,0.04216208608471627,estimated,2025-12-03 23:59:00,4.305948946044698,4.348111032129414
2025-12,signal,services,2,services,l0.1,-0.03349013939737641,estimated,2026-01-06 23:59:00,4.21011760186354,4.176627462466163
2026-01,signal,services,2,services,l0.1,0.053694940439950184,estimated,2026-02-04 23:59:00,4.401688541677433,4.455383482117383
2026-02,signal,services,2,services,l0.1,0.23169750671985145,estimated,2026-03-03 23:59:00,4.497336564273115,4.729034070992967
2026-03,signal,services,2,services,l0.1,0.2538425418524194,estimated,2026-04-06 23:59:00,4.21011760186354,4.463960143715959
2026-04,signal,services,2,services,l0.1,0.18891832671737266,estimated,2026-05-05 23:59:00,4.401688541677433,4.590606868394805
2026-05,signal,services,2,services,l0.1,0.2413870750020629,estimated,2026-06-03 23:59:00,4.497336564273115,4.738723639275178
2026-06,signal,services,2,services,l0.1,0.9874026582715826,estimated,2026-07-06 23:59:00,4.497336564273115,5.484739222544698
2026-07,signal,services,2,services,l0.1,0.4108352513901965,estimated,2026-08-04 23:59:00,4.401688541677433,4.812523793067629
2006-01,signal,goods,2,goods,l1,,insufficient_history,2006-02-09 00:00:00,-2.326862693935431,
2006-02,signal,goods,2,goods,l1,,insufficient_history,2006-03-09 00:00:00,-2.1223636451626673,
2006-03,signal,goods,2,goods,l1,,insufficient_history,2006-04-09 00:00:00,-2.1223636451626673,
2006-04,signal,goods,2,goods,l1,,insufficient_history,2006-05-09 00:00:00,-2.1223636451626673,
2006-05,signal,goods,2,goods,l1,,insufficient_history,2006-06-09 00:00:00,-2.1223636451626673,
2006-06,signal,goods,2,goods,l1,,insufficient_history,2006-07-09 00:00:00,-2.1223636451626673,
2006-07,signal,goods,2,goods,l1,,insufficient_history,2006-08-09 00:00:00,-2.942881069081214,
