origin,level,change3,change12,cost_26_mean3,cost_45_mean3,cost_47_mean3,fx3,cost_62_mean3
2020-11,3.6331929247390287,0.38647391098887907,3.134438773635121,0.0015854326202881252,0.0010712382010318322,0.0014445670857063202,2.5957105570792347,0.030394294431016416
2020-12,3.5367143837291315,0.0,2.938507215974385,0.007878052012484402,0.0003586157778210364,0.0007254264741985613,1.1286672856055238,0.047183452554981166
2021-01,3.2467190137501496,-0.2899953699789819,2.5491576401076257,0.005510377589735607,0.00035784580284155726,0.00036172910042904977,-1.5424664231086251,0.04579599667557913
2021-02,3.5367143837291315,-0.09647854100989717,2.739897418811444,-0.0010970406016548608,0.003193212285604652,0.0028704877783060447,-3.9785536999156323,0.04020379421973885
2021-03,3.0529205034822873,-0.4837938802468442,1.4655855878532724,-0.005389653993818786,0.00709246614909483,0.007877201511092244,-2.2470279359206424,0.02403290736913159
2021-04,2.858745685191255,-0.38797332855889444,1.3698844358161897,0.0019956766385841192,0.011252826641651245,0.013115283775614847,-0.5067546231550457,0.0310034560086437
2021-05,2.7615167032973362,-0.7751976804317953,1.0758049966550458,0.009909005739608389,0.00940010071527464,0.011931098201983422,-0.8335782445935853,0.03920908705305148
2021-06,2.95588022415444,-0.09704027932784731,0.9756174945364686,0.01024117650285475,0.010363529023343846,0.012842122651382404,-1.23268723990217,0.027406192188890916
2021-07,3.149866705937099,0.2911210207458437,0.3883500026397626,0.009243669524036739,0.008197134379107554,0.010267752246424658,-2.8084661085350136,0.02028851256072528
2021-08,3.5367143837291315,0.7751976804317953,0.2899953699789819,0.005640030822631575,0.011472117400617007,0.014172174966771737,-1.0976547713478995,0.0016761666918201357
2021-09,4.305948946044698,1.3500687218902576,0.7692345623155661,0.012214865938557806,0.012025352157936394,0.014654374473705545,-0.3527617031732635,0.017490697093570578
2021-10,5.354076692802982,2.2042099868658833,1.8173623090738507,0.012880202154129425,0.011929702617194948,0.013863384131415893,-0.2635669588955365,0.027949314874134618
2021-11,5.638033343610763,2.1013189598816315,2.0048404188717344,0.013538313588701986,0.01237121150253214,0.012959196014229235,-0.610258905998547,0.010732500500590861
2021-12,7.045846364856141,2.7398974188114433,3.5091319811270094,0.014188720299122512,0.012871612042593128,0.012157457554118642,-0.2673588130287972,0.004349601728518948
2022-01,8.525984395082343,3.171907702279361,5.279265381332193,0.015846273855582033,0.00994141343690469,0.008617042800428187,-0.513388695726325,0.013663965761101812
2022-02,9.257918129309319,3.619884785698556,5.721203745580187,0.013868028682310485,0.02581935301300131,0.009090047690881953,-4.0683033539457405,0.040380987463751815
2022-03,10.074990310014305,3.0291439451581645,7.022069806532018,0.003306088990930244,0.029293018667617392,0.011729605263213058,-3.856895708847865,0.0883004946368618
2022-04,11.332868530700317,2.806884135617974,8.474122845509061,0.005612903272454829,0.043482023061661934,0.028662302616938067,-0.9907571344515942,0.05335536616732384
2022-05,12.39859797809912,3.1406798487898016,9.637081274801783,0.02550972954733414,0.02915164477556213,0.030982037503147986,-0.13086330743352592,-0.0022008861176381345
2022-06,13.278111123381848,3.2031208133675424,10.322230899227408,0.026514250649088893,0.027724478209003145,0.034816727774560206,1.256446073273028,-0.07463130642113806
2022-07,13.627761829254784,2.2948932985544666,10.477895123317685,0.028478892878681484,0.018343354785828048,0.02532158434335526,-1.1623594982311964,-0.11521767066983853
2022-08,13.976194237515871,1.577596259416751,10.43947985378674,0.010560311777073719,0.011715795921881877,0.01514786308871822,0.5712669063396253,-0.05327290349185798
2022-09,14.410034397375684,1.131923273993836,10.104085451330986,0.020442458432647054,0.0050165963346664455,0.0019071023278695403,-0.7299894530221122,-0.051224933119825046
2022-10,14.669437915080351,1.0416760858255678,9.31536122227737,0.022070860954663523,0.004691242403887408,-0.004858385600989242,-0.5923899495234015,-0.004547074812067582
2022-11,14.928170271575445,0.9519760340595731,9.290136927964681,0.010702323459159854,0.0054497126671767164,0.001075269749627535,-0.1832658477871209,-0.001854504995251342
2022-12,14.14995622736995,-0.26007817000573397,7.104109862513809,-0.00559352317208713,0.0023501859988890317,0.000271554665392119,-0.8215025253906094,0.037017797806857544
2023-01,13.36563848126736,-1.3037994338129906,4.839654086185018,-0.020204095630836777,-0.0052165905557094066,-0.005759090190467238,-1.2448463443375128,0.055984951912348535
2023-02,12.663265093336602,-2.264905178238843,3.4053469640272827,-0.016147250424085036,0.011883447799329558,-0.004866266473717573,-2.3676090454598127,0.022647476659079697
2023-03,12.663265093336602,-1.4866911340333484,2.588274783322296,-0.015466283214151602,0.014262425068402843,-0.000543330736976877,-2.7248508770938846,-0.013871122991457874
2023-04,11.689375147149933,-1.6762633341174276,0.35650661644961623,-0.014449505608277282,0.014405533833260856,0.0043968760619830976,-2.444232457760305,-0.02942834438184357
2023-05,10.526051065749295,-2.137214027587307,-1.8725469123498257,-0.01478569659323889,-0.008299183873909044,-0.0035592398397262435,-2.1943660472728603,-0.03870253735142892
2023-06,9.257918129309319,-3.4053469640272827,-4.020192994072529,-0.017861064384336517,-0.009867893279302523,-0.0065900004670013486,-0.4565059918753922,-0.028417384054866268
2023-07,8.065790301745448,-3.623584845404485,-5.5619715275093355,-0.015164723426641944,-0.007639753812035781,-0.006060773027730153,0.0548766344846609,-0.024464562439908022
2023-08,6.765864847381481,-3.7601862183678136,-7.21032939013439,-0.012484641987120043,-0.004357360522451022,-0.004433426395827074,1.9603500608278828,-0.007716606669236903
2023-09,5.543470688810059,-3.71444744049926,-8.866563708565625,-0.0023418716458214936,-0.0010288074010631476,-0.0005550931063537471,2.129345268921723,-0.000735885809244626
2023-10,4.018178963283183,-4.047611338462265,-10.651258951797168,0.004305075088682099,0.0010288074010631476,0.0016638969657470544,2.874394590710201,-0.01247682327948644
2023-11,2.7615167032973362,-4.004348144084145,-12.166653568278107,0.011239450965269801,0.00128749999129892,0.00277779385304792,2.821503780046001,-0.004000343350348305
2023-12,2.46926125903715,-3.074209429772909,-11.6806949683328,0.013562340737300976,-0.0005155969060997023,-0.0005560190335656875,1.5514395253189197,-0.005142482477393351
2024-01,1.7839918128331003,-2.2341871504500825,-11.58164666843426,0.0052327385703624385,-0.0030959974888237576,-0.004455649744657582,0.39287957226705467,0.00393652615118049
2024-02,1.390290516899142,-1.3712261863981943,-11.27297457643746,-0.0053923309397872305,0.005100839142279175,-0.00277779385304792,0.5273631953583877,-0.004592183200449185
2024-03,0.5982071677547464,-1.8710540912824034,-12.065057925581856,-0.007049884496246726,0.008155350718135482,0.0019420224164535445,2.988899308335389,0.00836943718524837
2024-04,0.49875415110390736,-1.285237661729193,-11.190620996046025,0.0012797176706917563,0.009706943899796391,0.005835913966668234,3.243006152665832,0.03784038920695387
2024-05,0.2995508979798479,-1.0907396189192942,-10.226500167769446,0.006634585171960704,0.002521444196308842,0.005258169084610742,2.256276207992367,0.06407715924972113
2024-06,0.19980026626730563,-0.39840690148744073,-9.058117863042014,0.006966755935207051,-0.0032890842444179094,-0.0005537099833586486,-1.702747082754468,0.033077026406070686
2024-07,0.0,-0.49875415110390736,-8.065790301745448,-0.0020382939468089056,-0.00430767429091065,-0.0030441611877577066,-2.041254042026827,-0.009509545132278715
2024-08,0.39920212695374535,0.09965122897389744,-6.366662720427736,-0.0030358009256269227,-0.003281611762550559,-0.0019275835073040426,0.09884353873845653,-0.040043201468356195
2024-09,0.19980026626730563,0.0,-5.343670422542753,0.0015801646939709497,-0.0005089059512665509,0.0,1.4924754375662255,-0.01314948393899614
2024-10,0.39920212695374535,0.39920212695374535,-3.6189768363294377,0.005278303147038597,-0.00025513459594842897,-0.0005564831565134654,1.28314844450232,0.01642549079139381
2024-11,0.2995508979798479,-0.09965122897389744,-2.4619658053174884,0.0029391122608231623,-0.0015255556758040356,-0.0016611330058493579,-0.04347912082565841,0.013134133706361814
2024-12,0.0,-0.19980026626730563,-2.46926125903715,0.00030924983576881743,0.001270811044885356,0.0,0.4873130223677733,0.001179903082806059
2025-01,0.19980026626730563,-0.19940186068643972,-1.5841915465657945,0.003966809392260721,0.004058903525085237,0.0011120388406699415,0.15128595926304356,-0.01515041320110407
2025-02,0.19980026626730563,-0.09975063171254228,-1.1904902506318362,0.0053054992772239755,0.00405273482660314,0.0024886055036012302,-0.5232293528845529,0.006627607153419035
2025-03,0.19980026626730563,0.19980026626730563,-0.39840690148744073,0.003982746218683784,0.002275321690133225,0.0019339742053693005,-0.8972230580755645,0.022862116363408624
2025-04,0.09995003330835331,-0.09985023295895232,-0.398804117795554,0.000325186662191899,-0.000757289231439214,0.0011083412815905784,-0.5345046630482367,7.647621011426983e-06
2025-05,0.0,-0.19980026626730563,-0.2995508979798479,-0.0026944615673920314,-0.0037979901956844606,-0.0016570042406736836,-0.4860373697041277,-0.007302491722014952
2025-06,0.2995508979798479,0.09975063171254228,0.09975063171254228,-0.008375467913049476,-0.005589561867483421,-0.0019339742053693005,-0.6120141505445538,-0.011998973310446045
2025-07,0.6975613736425241,0.5976113403341708,0.6975613736425241,-0.009715503218604751,-0.0050930453489049414,-0.0005537099833586486,-0.7910258275638824,0.030871655171759826
2025-08,0.39920212695374535,0.39920212695374535,0.0,-0.007364527897976092,-0.0025562497464335365,-0.00027696996469561697,-1.6712359173745277,0.0014972393919846876
2025-09,0.49875415110390736,0.19920325312405945,0.29895388483660174,-0.006019083757155967,-0.0005128206139686972,-0.001388312433094896,-1.642431742630124,0.0016568396314561677
2025-10,0.2995508979798479,-0.3980104756626762,-0.09965122897389744,-0.0056835695533554165,-0.0012855138699177833,-0.0019452604880338953,-1.8676920740108223,-0.0006943109451074866
2025-11,0.49875415110390736,0.09955202415016201,0.19920325312405945,-0.006018409695357256,-0.001543212632914089,-0.0030619561164613174,-1.2668743202403405,0.027064268934377484
2025-12,0.19980026626730563,-0.29895388483660174,0.19980026626730563,-0.005012878515548667,-0.0005136107847185656,-0.0011148282409489951,-1.1403848255248958,0.03127449634600469
2026-01,0.39920212695374535,0.09965122897389744,0.19940186068643972,-0.003340354518222196,0.0,-0.0022371448626623547,-0.35797351371254016,0.04248595047978743
2026-02,0.09995003330835331,-0.398804117795554,-0.09985023295895232,-0.0023368414672651217,-0.002068793814178941,-0.0011204492342349326,-0.14816646740745262,0.03881810674311007
2026-03,0.2995508979798479,0.09975063171254228,0.09975063171254228,0.00032983942176024555,-0.002839093172959828,-0.0013987990872550427,0.08659972911779205,0.025092876822936816
2026-04,0.5982071677547464,0.199005040801001,0.4982571344463931,0.00032983942176030107,0.002821614898649294,0.008859879268237355,0.7269473662308124,0.013215009764225035
2026-05,0.5982071677547464,0.4982571344463931,0.5982071677547464,0.009228044508775143,0.009714388928545148,0.014548761760672177,0.42333759612799615,0.028658733693770994
2026-06,0.2995508979798479,0.0,0.0,0.01677801440106977,0.008950799908253574,0.015608600885538651,0.21822832039918633,0.02376208337589425
2026-07,0.39920212695374535,-0.199005040801001,-0.2983592466887788,0.019436719091072658,0.0025445416183570066,0.004612744888395248,-0.9332606228245269,-0.003052116709749401
