origin,unemployment_change3,ip_growth3,ulc_growth12,fx3,cost_26_mean3,cost_45_mean3,breadth3,goods_minus_services
2023-09,0.0,-1.5530596154573124,9.023249773834522,2.129345268921723,-0.0023418716458214936,-0.0010288074010631476,0.055555555555555546,-0.2946224530667214
2023-10,0.10000000000000009,-1.0425174176098706,9.023249773834522,2.874394590710201,0.004305075088682099,0.0010288074010631476,0.018518518518518507,-0.17619813329261463
2023-11,0.19999999999999973,-1.3019624220929646,9.023249773834522,2.821503780046001,0.011239450965269801,0.00128749999129892,-0.11111111111111115,-0.1479413179125238
2023-12,0.10000000000000009,0.4742066244068582,8.208799691830027,1.5514395253189197,0.013562340737300976,-0.0005155969060997023,-0.22222222222222224,-0.206239660052314
2024-01,0.09999999999999964,2.51118140849338,8.208799691830027,0.39287957226705467,0.0052327385703624385,-0.0030959974888237576,-0.1851851851851852,0.004806982131721941
2024-02,0.10000000000000009,4.323686028433778,8.208799691830027,0.5273631953583877,-0.0053923309397872305,0.005100839142279175,-0.12962962962962968,-0.018592749666541675
2024-03,0.10000000000000009,0.25075230700793066,6.541609907893002,2.988899308335389,-0.007049884496246726,0.008155350718135482,-0.018518518518518545,-0.10836466565456361
2024-04,0.10000000000000009,-2.233229593441609,6.541609907893002,3.243006152665832,0.0012797176706917563,0.009706943899796391,0.018518518518518507,-0.23443507425447924
2024-05,-0.2999999999999998,-1.89676493031894,6.541609907893002,2.256276207992367,0.006634585171960704,0.002521444196308842,0.07407407407407407,-0.018394076181643793
2024-06,0.19999999999999973,0.3999997446070886,6.295498953192695,-1.702747082754468,0.006966755935207051,-0.0032890842444179094,-0.07407407407407407,-0.08755867780312185
2024-07,-0.2999999999999998,-0.679547852119909,6.295498953192695,-2.041254042026827,-0.0020382939468089056,-0.00430767429091065,-0.35185185185185186,0.008991073968533228
2024-08,-0.10000000000000009,-1.0160125152425732,6.295498953192695,0.09884353873845653,-0.0030358009256269227,-0.003281611762550559,-0.462962962962963,-0.07524420871094151
2024-09,-0.19999999999999973,-1.786648739372784,4.883124964777538,1.4924754375662255,0.0015801646939709497,-0.0005089059512665509,-0.37037037037037046,-0.0676228946027343
2024-10,0.19999999999999973,0.5828712794826052,4.883124964777538,1.28314844450232,0.005278303147038597,-0.00025513459594842897,-0.2777777777777778,0.031357291573954185
2024-11,0.0,0.5828712794826052,4.883124964777538,-0.04347912082565841,0.0029391122608231623,-0.0015255556758040356,-0.22222222222222224,-0.004396086128414076
2024-12,0.09999999999999964,-1.1139810009711122,3.780518934171522,0.4873130223677733,0.00030924983576881743,0.001270811044885356,-0.2222222222222222,-0.04567738874568904
2025-01,-0.19999999999999973,-2.467488504583925,3.780518934171522,0.15128595926304356,0.003966809392260721,0.004058903525085237,-0.07407407407407408,0.07223106340457092
2025-02,-0.10000000000000009,-0.5399818374899475,3.780518934171522,-0.5232293528845529,0.0053054992772239755,0.00405273482660314,-0.018518518518518528,0.2704958788320141
2025-03,0.0,1.8862249715306862,4.266240518827546,-0.8972230580755645,0.003982746218683784,0.002275321690133225,0.12962962962962962,0.15969017655516685
2025-04,0.10000000000000009,4.065438603021242,4.266240518827546,-0.5345046630482367,0.000325186662191899,-0.000757289231439214,0.018518518518518507,-0.0038659792541451913
2025-05,0.20000000000000018,2.22168651733493,4.266240518827546,-0.4860373697041277,-0.0026944615673920314,-0.0037979901956844606,-0.12962962962962965,-0.0898851269147889
2025-06,0.10000000000000009,3.0603716261925635,3.5036670523063362,-0.6120141505445538,-0.008375467913049476,-0.005589561867483421,-0.20370370370370372,-0.10946036061461606
2025-07,0.19999999999999973,-0.1958229046213985,3.5036670523063362,-0.7910258275638824,-0.009715503218604751,-0.0050930453489049414,-0.20370370370370372,0.043254722432168755
2025-08,0.09999999999999964,-1.1487732610680474,3.5036670523063362,-1.6712359173745277,-0.007364527897976092,-0.0025562497464335365,-0.29629629629629634,0.025721285971213773
2025-09,0.20000000000000018,-1.287390721978192,4.577274314458143,-1.642431742630124,-0.006019083757155967,-0.0005128206139686972,-0.27777777777777785,0.07539233992485966
2025-10,0.10000000000000009,-0.8465862244036398,4.577274314458143,-1.8676920740108223,-0.0056835695533554165,-0.0012855138699177833,-0.2592592592592593,0.006852754900032135
2025-11,0.40000000000000036,0.4359657432104057,4.577274314458143,-1.2668743202403405,-0.006018409695357256,-0.001543212632914089,-0.0925925925925926,-0.027117095967628995
2025-12,0.0,0.19593004123294183,3.480052914941705,-1.1403848255248958,-0.005012878515548667,-0.0005136107847185656,-0.1851851851851852,-0.09658686955089503
2026-01,0.20000000000000018,2.7695945746147443,3.480052914941705,-0.35797351371254016,-0.003340354518222196,0.0,-0.05555555555555556,0.01576567872910993
2026-02,0.0,3.3727715870080055,3.480052914941705,-0.14816646740745262,-0.0023368414672651217,-0.002068793814178941,-0.037037037037037056,0.14385293237360589
2026-03,0.10000000000000009,-0.19343185053098022,4.770135068072383,0.08659972911779205,0.00032983942176024555,-0.002839093172959828,0.0,0.20781324117471797
2026-04,0.0,-0.7543418197130385,4.770135068072383,0.7269473662308124,0.00032983942176030107,0.002821614898649294,0.0,0.0709380010737826
2026-05,-0.10000000000000009,-1.8219735605000453,4.770135068072383,0.42333759612799615,0.009228044508775143,0.009714388928545148,0.11111111111111115,0.03663492701645733
2026-06,-0.30000000000000027,2.7344921378221145,5.868746612562665,0.21822832039918633,0.01677801440106977,0.008950799908253574,0.05555555555555556,-0.10481058783282851
2026-07,0.0,0.9234152331505106,5.868746612562665,-0.9332606228245269,0.019436719091072658,0.0025445416183570066,-0.1851851851851852,0.03187685925414224
