origin,group,clock,panel_clock,z,z_change3,z_change12,unemployment_change3,ulc_growth12,ip_growth3,cost_26_mean3,cost_45_mean3,cost_47_mean3,fx3,cost_62_mean3
2017-07,goods,2017-08-08 23:59:00,2017-08-08 00:00:00,0.5982071677547464,0.0,0.0,,,,-0.00737299979191255,-0.0029962748561445096,-0.0036832787288615756,-2.8416227989094898,0.00944932523293899
2017-08,services,2017-09-10 23:59:00,2017-09-10 00:00:00,3.44014267173324,0.3872221682509527,2.049852154834098,-0.5,3.1898747080710796,0.6378586807967224,,,,,
2017-08,goods,2017-09-10 23:59:00,2017-09-10 00:00:00,0.6975613736425241,-0.1984127635046663,-0.09925559127516326,,,,-0.013099938707279525,-0.004866266473717277,-0.005156640590710637,-2.835835992334041,0.04253170351055028
2017-09,services,2017-10-08 23:59:00,2017-10-08 00:00:00,3.5367143837291315,0.4837938802468442,2.245091857074499,-0.2999999999999998,4.318993275041162,-3.835022562170851,,,,,
2017-09,goods,2017-10-08 23:59:00,2017-10-08 00:00:00,0.6975613736425241,-0.1984127635046663,0.09935420588777777,,,,-0.01478089705190018,-0.0022497273249761918,-0.0025825622636087195,-1.7583287907543543,0.049666352884985145
2017-10,services,2017-11-08 23:59:00,2017-11-08 00:00:00,3.5367143837291315,0.09657171199589154,2.047853134354066,-0.09999999999999964,4.318993275041162,-1.4298960062222026,,,,,
2017-10,goods,2017-11-08 23:59:00,2017-11-08 00:00:00,0.8959741371471904,0.29776696939244407,0.4967720101934451,,,,-0.011417262724579255,0.0015015040403681585,0.0014781990226220287,-0.718410365612173,0.04413674633406887
2017-11,services,2017-12-10 23:59:00,2017-12-10 00:00:00,3.5367143837291315,0.09657171199589154,1.9493794681001166,-0.09999999999999964,4.318993275041162,3.272283985263967,,,,,
2017-11,goods,2017-12-10 23:59:00,2017-12-10 00:00:00,0.7968169649176874,0.09925559127516326,0.19860979716294103,,,,-0.00402448659238843,0.0022548000295138,0.002219764029992355,-1.19216674603994,0.01766827358084318
2017-12,services,2018-01-09 23:59:00,2018-01-09 00:00:00,3.5367143837291315,0.0,1.851002677086841,-0.30000000000000027,3.4786116085415606,1.599253695050384,,,,,
2017-12,goods,2018-01-09 23:59:00,2018-01-09 00:00:00,0.6975613736425241,0.0,-0.1984127635046663,,,,-0.002008351413761562,0.0011267616362745276,0.0011092633642248255,-2.188440650352527,0.008077876920515278
2018-01,services,2018-02-13 23:59:00,2018-02-13 00:00:00,3.0529205034822873,-0.4837938802468442,1.072657773864316,-0.40000000000000036,3.4786116085415606,3.1450717072496226,,,,,
2018-01,goods,2018-02-13 23:59:00,2018-02-13 00:00:00,0.49875415110390736,-0.39721998604328307,0.19920325312405945,,,,-0.0016738472880148826,0.0007482232846080331,0.0007366485502675602,-1.6550395174629855,0.016840990839927922
2018-02,services,2018-03-08 23:59:00,2018-03-08 00:00:00,2.858745685191255,-0.6779686985378763,0.3894844261541053,-0.10000000000000009,3.4786116085415606,2.277914277934302,,,,,
2018-02,goods,2018-03-08 23:59:00,2018-03-08 00:00:00,-0.3004509020298722,-1.0972678669475595,-0.9980122756723964,,,,-0.0013416765247685463,0.0022396500829149346,0.0014716727363722388,-1.2222656409641857,0.01754799700671376
2018-03,services,2018-04-09 23:59:00,2018-04-09 00:00:00,2.6641930946421177,-0.8725212890870138,-0.19455259054913743,-0.10000000000000009,2.694949268955258,3.199609017566549,,,,,
2018-03,goods,2018-04-09 23:59:00,2018-04-09 00:00:00,0.09995003330835331,-0.5976113403341708,-0.398804117795554,,,,-0.001676853358774733,0.0011229656887016641,-0.00036934445145379396,-0.8534119242124141,0.006655156999173369
2018-04,services,2018-05-09 23:59:00,2018-05-09 00:00:00,2.7615167032973362,-0.29140380018495105,-0.19436352085710373,-0.19999999999999973,2.694949268955258,-2.929035271240106,,,,,
2018-04,goods,2018-05-09 23:59:00,2018-05-09 00:00:00,0.09995003330835331,-0.398804117795554,-0.4982571344463931,,,,-0.0016768533587747062,0.0011191952316152627,-0.0003681207810177038,-0.8536350684875985,-0.002891922947616088
2018-05,services,2018-06-10 23:59:00,2018-06-10 00:00:00,2.95588022415444,0.0971345389631848,-0.09704027932784731,-0.30000000000000027,2.694949268955258,-3.1150799316984488,,,,,
2018-05,goods,2018-06-10 23:59:00,2018-06-10 00:00:00,0.0,0.3004509020298722,-0.8959741371471904,,,,-0.00167685335877472,0.0003718163612885424,0.0,-0.346347953276045,-0.0029525401702456358
2018-06,services,2018-07-10 23:59:00,2018-07-10 00:00:00,3.149866705937099,0.4856736112949811,0.09694620245481156,-0.09999999999999964,5.870760082677791,-2.3637443811171095,,,,,
2018-06,goods,2018-07-10 23:59:00,2018-07-10 00:00:00,-0.20020026706730776,-0.30015030037566104,-1.0961744042144983,,,,0.0003291707497462433,0.005191057820990015,0.00622386743102125,1.275452409973664,0.011990301996717653
2018-07,services,2018-08-08 23:59:00,2018-08-08 00:00:00,3.2467190137501496,0.48520231045281337,-0.19342365798309036,0.19999999999999973,5.870760082677791,2.4473678907637035,,,,,
2018-07,goods,2018-08-08 23:59:00,2018-08-08 00:00:00,-0.10005003335835334,-0.20000006666670667,-0.6982572011130997,,,,0.0069497127786534475,0.00590639299503426,0.007286264604166408,1.3592366433770808,-0.03195061691746363
2018-08,services,2018-09-09 23:59:00,2018-09-09 00:00:00,4.018178963283183,1.0622987391287428,0.5780362915499428,-0.09999999999999964,5.870760082677791,4.29793217075227,,,,,
2018-08,goods,2018-09-09 23:59:00,2018-09-09 00:00:00,-0.10005003335835334,-0.10005003335835334,-0.7976114070008775,,,,0.009924447444323081,0.006258236465118176,0.007262451394968987,1.8670229462243222,-0.040915989667247445
2018-09,services,2018-10-08 23:59:00,2018-10-08 00:00:00,4.114194333117518,0.9643276271804191,0.5774799493883864,0.19999999999999973,6.770379621982113,4.4500832171384435,,,,,
2018-09,goods,2018-10-08 23:59:00,2018-10-08 00:00:00,0.0,0.20020026706730776,-0.6975613736425241,,,,0.011918471336838878,0.0032949197441807243,0.003966154597204803,0.15196683034475578,-0.049970788562108424
2018-10,services,2018-11-08 23:59:00,2018-11-08 00:00:00,3.5367143837291315,0.2899953699789819,0.0,-0.09999999999999964,6.770379621982113,-0.594583235482254,,,,,
2018-10,goods,2018-11-08 23:59:00,2018-11-08 00:00:00,-0.10005003335835334,0.0,-0.9960241705055438,,,,0.0059659322035034434,0.002551497786844159,0.002513025724388681,-0.6577818793538974,-0.008768099182336009
2018-11,services,2018-12-09 23:59:00,2018-12-09 00:00:00,3.9220713153281297,-0.09610764795505311,0.3853569315989982,-0.10000000000000009,6.770379621982113,-1.1566365991013208,,,,,
2018-11,goods,2018-12-09 23:59:00,2018-12-09 00:00:00,-0.3004509020298722,-0.20040086867151885,-1.0972678669475595,,,,0.0013270236701268697,0.0036271667291778442,0.003927915474020753,-0.0929152215510678,-0.013684482321209224
2018-12,services,2019-01-09 23:59:00,2019-01-09 00:00:00,4.21011760186354,0.09592326874602186,0.6734032181344083,-0.3999999999999999,6.728200708332179,-2.564517193778911,,,,,
2018-12,goods,2019-01-09 23:59:00,2019-01-09 00:00:00,-0.3004509020298722,-0.3004509020298722,-0.9980122756723964,,,,0.001989056327336699,0.002901723075776926,0.0032102976869869218,0.9725554698234367,-0.011528652572366127
2019-01,services,2019-02-12 23:59:00,2019-02-12 00:00:00,4.114194333117518,0.5774799493883864,1.0612738296352306,0.09999999999999964,6.728200708332179,1.1275503010783239,,,,,
2019-01,goods,2019-02-12 23:59:00,2019-02-12 00:00:00,0.2995508979798479,0.39960093133820124,-0.19920325312405945,,,,0.0026557232162256633,-0.0018205033418405847,-0.002152860013137451,0.863180444018715,-0.018265367506189456
2019-02,services,2019-03-10 23:59:00,2019-03-10 00:00:00,4.497336564273115,0.5752652489449854,1.63859087908186,-0.10000000000000009,6.728200708332179,0.02508404516714655,,,,,
2019-02,goods,2019-03-10 23:59:00,2019-03-10 00:00:00,0.6975613736425241,0.9980122756723964,0.9980122756723964,,,,-0.0013725231887983906,-0.0007222826950300151,-0.005007247231945715,-0.6567338582502638,0.012884782275471037
2019-03,services,2019-04-09 23:59:00,2019-04-09 00:00:00,4.59289318883998,0.38277558697644043,1.9287000941978625,-0.30000000000000004,5.728685774225087,-0.3150954260468823,,,,,
2019-03,goods,2019-04-09 23:59:00,2019-04-09 00:00:00,0.49875415110390736,0.7992050531337795,0.398804117795554,,,,-0.00603460384704501,0.0007215010031910533,-0.003568913464807958,-0.8091567406579157,0.02389303490257433
2019-04,services,2019-05-12 23:59:00,2019-05-12 00:00:00,4.21011760186354,0.09592326874602186,1.4486008985662036,-0.19999999999999973,5.728685774225087,-0.9413606781315533,,,,,
2019-04,goods,2019-05-12 23:59:00,2019-05-12 00:00:00,0.5982071677547464,0.29865626977489845,0.4982571344463931,,,,-0.004705256787726528,0.005790952739623378,0.002152860013137451,-0.597990365821737,0.02427597798185399
2019-05,services,2019-06-10 23:59:00,2019-06-10 00:00:00,4.114194333117518,-0.3831422311555972,1.158314108963078,0.10000000000000009,5.728685774225087,0.5662847212232529,,,,,
2019-05,goods,2019-06-10 23:59:00,2019-06-10 00:00:00,0.2995508979798479,-0.3980104756626762,0.2995508979798479,,,,-0.0006770103827024865,0.005023417640332835,0.005362045917207976,0.10910650655672889,-0.014401108530340009
2019-06,services,2019-07-10 23:59:00,2019-07-10 00:00:00,4.018178963283183,-0.5747142255567974,0.868312257346084,0.40000000000000013,4.6071350406398865,2.1621937407287026,,,,,
2019-06,goods,2019-07-10 23:59:00,2019-07-10 00:00:00,0.2995508979798479,-0.19920325312405945,0.49975116504715567,,,,0.003323037618334339,0.005362045917207976,0.005692062893301338,0.17477429441603667,-0.028209433543412803
2019-07,services,2019-08-11 23:59:00,2019-08-11 00:00:00,4.305948946044698,0.0958313441811578,1.059229932294548,-0.40000000000000013,4.6071350406398865,-1.2466456603078881,,,,,
2019-07,goods,2019-08-11 23:59:00,2019-08-11 00:00:00,0.2995508979798479,-0.29865626977489845,0.39960093133820124,,,,0.0026590267745874446,0.0017892331383346043,0.0021390447735442444,-0.2808114169774608,-0.018797741564233306
2019-08,services,2019-09-09 23:59:00,2019-09-09 00:00:00,4.401688541677433,0.2874942085599148,0.38350957839424993,0.0,4.6071350406398865,-2.7542910596626875,,,,,
2019-08,goods,2019-09-09 23:59:00,2019-09-09 00:00:00,0.19980026626730563,-0.09975063171254228,0.29985029962565896,,,,-0.0017071145740519538,-0.00107009187674952,-0.0014214662621524117,-0.4919194740528726,-0.0012343880370785005
2019-09,services,2019-10-09 23:59:00,2019-10-09 00:00:00,4.305948946044698,0.2877699827615148,0.19175461292717966,0.0,4.415728404109843,-2.7239000082272558,,,,,
2019-09,goods,2019-10-09 23:59:00,2019-10-09 00:00:00,0.19980026626730563,-0.09975063171254228,0.19980026626730563,,,,-0.005037145599080763,-0.0021344790117356163,-0.0028338817517736814,0.12409836386711282,0.017698978036079005
2019-10,services,2019-11-10 23:59:00,2019-11-10 00:00:00,4.114194333117518,-0.19175461292717966,0.5774799493883864,0.40000000000000013,4.415728404109843,0.6285163369097494,,,,,
2019-10,goods,2019-11-10 23:59:00,2019-11-10 00:00:00,0.09995003330835331,-0.1996008646714946,0.20000006666670667,,,,-0.004373134755333843,0.00035669701994815267,0.0,1.0219435756213195,0.007250942474378519
2019-11,services,2019-12-09 23:59:00,2019-12-09 00:00:00,3.9220713153281297,-0.47961722634930304,0.0,0.10000000000000009,4.415728404109843,0.6285163369097494,,,,,
2019-11,goods,2019-12-09 23:59:00,2019-12-09 00:00:00,0.49875415110390736,0.29895388483660174,0.7992050531337795,,,,0.001325009697766168,-0.00035746205391736413,-0.00035631572963505204,0.5775625811250872,0.004984376943768669
2019-12,services,2020-01-12 23:59:00,2020-01-12 00:00:00,3.7295784743696894,-0.5763704716750082,-0.4805391274938504,0.10000000000000009,2.59169435352289,-0.9123575313408109,,,,,
2019-12,goods,2020-01-12 23:59:00,2020-01-12 00:00:00,0.5982071677547464,0.39840690148744073,0.8986580697846185,,,,0.0013250096977662333,-0.001072386983925237,-0.001783489184276732,-1.0597777049552222,-0.009576065616667092
2020-01,services,2020-02-13 23:59:00,2020-02-13 00:00:00,3.6331929247390287,-0.48100140837848926,-0.48100140837848926,-0.20000000000000018,2.59169435352289,-1.57021937079139,,,,,
2020-01,goods,2020-02-13 23:59:00,2020-02-13 00:00:00,0.6975613736425241,0.5976113403341708,0.3980104756626762,,,,-0.0010048383628044847,-0.0010712382010318322,-0.0017815827196268803,-1.4368007320039562,-0.008492241672097537
2020-02,services,2020-03-09 23:59:00,2020-03-09 00:00:00,3.9220713153281297,0.0,-0.5752652489449854,-0.20000000000000018,2.59169435352289,-1.57021937079139,,,,,
2020-02,goods,2020-03-09 23:59:00,2020-03-09 00:00:00,0.7968169649176874,0.29806281381378,0.09925559127516326,,,,-0.0030048443628368326,0.004264450486636484,0.00035631572963505204,-1.9013025109615698,-0.02541809085230066
2020-03,services,2020-04-13 23:59:00,2020-04-13 00:00:00,4.018178963283183,0.28860048891349344,-0.5747142255567974,-0.40000000000000013,3.5392433935797647,2.160064412951132,,,,,
2020-03,goods,2020-04-13 23:59:00,2020-04-13 00:00:00,1.5873349156290149,0.9891277478742685,1.0885807645251075,,,,-0.004346227796078699,0.002496890576385802,-0.001433693966463719,-1.8980403722518715,-0.0487025535025527
2020-04,services,2020-05-12 23:59:00,2020-05-12 00:00:00,3.7295784743696894,0.0963855496306607,-0.4805391274938504,0.0,3.5392433935797647,-10.031227214797092,,,,,
2020-04,goods,2020-05-12 23:59:00,2020-05-12 00:00:00,1.4888612493750655,0.7912998757325413,0.8906540816203191,,,,-0.008040640088739491,0.00035746205391736413,-0.004315054864012365,4.137090651208106,-0.059058212558663094
2020-05,services,2020-06-09 23:59:00,2020-06-09 00:00:00,3.343477608623739,-0.5785937067043907,-0.7707167244937789,0.20000000000000018,3.5392433935797647,-10.031227214797092,,,,,
2020-05,goods,2020-06-09 23:59:00,2020-06-09 00:00:00,1.6857117066422904,0.888894741724603,1.3861608086624426,,,,0.0024900152019976356,-0.0053391424438874084,-0.007199703934487249,7.809141604179163,-0.029035184898450694
2020-06,services,2020-07-09 23:59:00,2020-07-09 00:00:00,3.2467190137501496,-0.7714599495330332,-0.7714599495330332,0.7,6.093255099515752,-36.64895405289215,,,,,
2020-06,goods,2020-07-09 23:59:00,2020-07-09 00:00:00,1.9802627296179713,0.3929278139889565,1.6807118316381233,,,,0.010786444789893407,-0.0021390447735442444,-0.0025238988436312817,8.484002596966503,0.018874554619217793
2020-07,services,2020-08-12 23:59:00,2020-08-12 00:00:00,3.0529205034822873,-0.6766579708874021,-1.2530284425624103,0.7000000000000002,6.093255099515752,0.5493286634989865,,,,,
2020-07,goods,2020-08-12 23:59:00,2020-08-12 00:00:00,2.7615167032973362,1.2726554539222708,2.4619658053174884,,,,0.01146120885297032,-0.0007153078567589214,0.0,0.39432968194113505,0.055543520583528995
2020-08,services,2020-09-09 23:59:00,2020-09-09 00:00:00,2.858745685191255,-0.48473192343248384,-1.5429428564861776,0.7999999999999998,6.093255099515752,0.5493286634989865,,,,,
2020-08,goods,2020-09-09 23:59:00,2020-09-09 00:00:00,3.2467190137501496,1.5610073071078592,3.046918747482844,,,,-0.005483146413440515,0.0010746919572509246,0.0018145571937253635,-2.819707713071092,0.06520693963884779
2020-09,services,2020-10-11 23:59:00,2020-10-11 00:00:00,2.566774674857779,-0.6799443388923705,-1.7391742711869185,0.20000000000000018,7.287302293841895,33.16723717207218,,,,,
2020-09,goods,2020-10-11 23:59:00,2020-10-11 00:00:00,3.5367143837291315,1.5564516541111602,3.3369141174618258,,,,-0.012103688442347736,-0.0010746919572509246,-0.0010875485449387174,-4.12529954118545,0.04970422448324582
2020-10,services,2020-11-09 23:59:00,2020-11-09 00:00:00,2.6641930946421177,-0.38872740884016954,-1.4500012384754002,0.19999999999999973,7.287302293841895,8.219982637405515,,,,,
2020-10,goods,2020-11-09 23:59:00,2020-11-09 00:00:00,3.5367143837291315,0.7751976804317953,3.4367643504207783,,,,-0.012103688442347766,0.0,0.0,0.15355520704192238,0.029038647814248364
2020-11,services,2020-12-09 23:59:00,2020-12-09 00:00:00,2.46926125903715,-0.3894844261541053,-1.4528100562909798,0.20000000000000018,7.287302293841895,9.545037797012277,,,,,
2020-11,goods,2020-12-09 23:59:00,2020-12-09 00:00:00,3.6331929247390287,0.38647391098887907,3.134438773635121,,,,0.0015854326202881257,0.0010712382010318322,0.0014445670857063202,2.5957105570792347,0.030394294431016416
2020-12,services,2021-01-12 23:59:00,2021-01-12 00:00:00,2.6641930946421177,0.09741841978433863,-1.0653853797275716,0.2999999999999998,5.938063697666617,3.4825002270131917,,,,,
2020-12,goods,2021-01-12 23:59:00,2021-01-12 00:00:00,3.5367143837291315,0.0,2.938507215974385,,,,0.007878052012484402,0.0003586157778210364,0.0007254264741985613,1.1286672856055238,0.047183452554981166
2021-01,services,2021-02-11 23:59:00,2021-02-11 00:00:00,2.6641930946421177,0.0,-0.9689998300969109,0.20000000000000018,5.938063697666617,3.2332695206214677,,,,,
2021-01,goods,2021-02-11 23:59:00,2021-02-11 00:00:00,3.2467190137501496,-0.2899953699789819,2.5491576401076257,,,,0.005510377589735607,0.00035784580284155726,0.00036172910042904977,-1.5424664231086251,0.04579599667557913
2021-02,services,2021-03-09 23:59:00,2021-03-09 00:00:00,2.3716526617316043,-0.09760859730554561,-1.5504186535965254,0.09999999999999964,5.938063697666617,1.9082143610147169,,,,,
2021-02,goods,2021-03-09 23:59:00,2021-03-09 00:00:00,3.5367143837291315,-0.09647854100989717,2.739897418811444,,,,-0.0010970406016548608,0.003193212285604652,0.0028704877783060447,-3.9785536999156323,0.04020379421973885
2021-03,services,2021-04-12 23:59:00,2021-04-12 00:00:00,2.0782539182528503,-0.5859391763892674,-1.9399250450303325,0.20000000000000018,8.674790708954157,-2.7979378408439377,,,,,
2021-03,goods,2021-04-12 23:59:00,2021-04-12 00:00:00,3.0529205034822873,-0.4837938802468442,1.4655855878532724,,,,-0.005389653993818786,0.00709246614909483,0.007877201511092244,-2.2470279359206424,0.02403290736913159
2021-04,services,2021-05-10 23:59:00,2021-05-10 00:00:00,2.3716526617316043,-0.29254043291051346,-1.357925812638085,0.2999999999999998,8.674790708954157,-2.5487071344522128,,,,,
2021-04,goods,2021-05-10 23:59:00,2021-05-10 00:00:00,2.858745685191255,-0.38797332855889444,1.3698844358161897,,,,0.0019956766385841192,0.011252826641651245,0.013115283775614847,-0.5067546231550457,0.0310034560086437
2021-05,services,2021-06-09 23:59:00,2021-06-09 00:00:00,2.6641930946421177,0.29254043291051346,-0.6792845139816213,0.0,8.674790708954157,-0.1610522835904267,,,,,
2021-05,goods,2021-06-09 23:59:00,2021-06-09 00:00:00,2.7615167032973362,-0.7751976804317953,1.0758049966550458,,,,0.009909005739608389,0.00940010071527464,0.011931098201983422,-0.8335782445935853,0.03920908705305148
2021-06,services,2021-07-12 23:59:00,2021-07-12 00:00:00,2.858745685191255,0.7804917669384048,-0.38797332855889444,-0.10000000000000009,1.2726554539222672,0.8306225224694603,,,,,
2021-06,goods,2021-07-12 23:59:00,2021-07-12 00:00:00,2.95588022415444,-0.09704027932784731,0.9756174945364686,,,,0.01024117650285475,0.010363529023343846,0.012842122651382404,-1.23268723990217,0.027406192188890916
2021-07,services,2021-08-09 23:59:00,2021-08-09 00:00:00,3.343477608623739,0.9718249468921347,0.2905571051414517,-0.5999999999999996,1.2726554539222672,0.8306225224694603,,,,,
2021-07,goods,2021-08-09 23:59:00,2021-08-09 00:00:00,3.149866705937099,0.2911210207458437,0.3883500026397626,,,,0.009243669524036739,0.008197134379107554,0.010267752246424658,-2.8084661085350136,0.02028851256072528
2021-08,services,2021-09-09 23:59:00,2021-09-09 00:00:00,3.9220713153281297,1.257878220686012,1.0633256301368745,-0.6999999999999997,1.2726554539222672,-0.8434801505802428,,,,,
2021-08,goods,2021-09-09 23:59:00,2021-09-09 00:00:00,3.5367143837291315,0.7751976804317953,0.2899953699789819,,,,0.005640030822631575,0.011472117400617007,0.014172174966771737,-1.0976547713478995,0.0016761666918201357
2021-09,services,2021-10-10 23:59:00,2021-10-10 00:00:00,4.9742091894814076,2.1154635042901524,2.4074345146236285,-0.30000000000000027,3.0649952343960156,2.1811329164405224,,,,,
2021-09,goods,2021-10-10 23:59:00,2021-10-10 00:00:00,4.305948946044698,1.3500687218902576,0.7692345623155661,,,,0.012214865938557806,0.012025352157936394,0.014654374473705545,-0.3527617031732635,0.017490697093570578
2021-10,services,2021-11-09 23:59:00,2021-11-09 00:00:00,5.921185963184609,2.57770835456087,3.256992868542491,-0.20000000000000018,3.0649952343960156,-0.41160388037313,,,,,
2021-10,goods,2021-11-09 23:59:00,2021-11-09 00:00:00,5.354076692802982,2.2042099868658833,1.8173623090738507,,,,0.012880202154129425,0.011929702617194948,0.013863384131415893,-0.2635669588955365,0.027949314874134618
2021-11,services,2021-12-09 23:59:00,2021-12-09 00:00:00,6.859279146561172,2.9372078312330423,4.3900178875240226,-0.10000000000000009,3.0649952343960156,-3.860839832330127,,,,,
2021-11,goods,2021-12-09 23:59:00,2021-12-09 00:00:00,5.638033343610763,2.1013189598816315,2.0048404188717344,,,,0.013538313588701986,0.01237121150253214,0.012959196014229235,-0.610258905998547,0.010732500500590861
2021-12,services,2022-01-11 23:59:00,2022-01-11 00:00:00,7.881118042428977,2.906908852947569,5.216924947786859,-0.5999999999999996,5.10836288033879,0.9626304208763089,,,,,
2021-12,goods,2022-01-11 23:59:00,2022-01-11 00:00:00,7.045846364856141,2.7398974188114433,3.5091319811270094,,,,0.014188720299122512,0.012871612042593128,0.012157457554118642,-0.2673588130287972,0.004349601728518948
2022-01,services,2022-02-13 23:59:00,2022-02-13 00:00:00,8.157998699242288,2.2368127360576793,5.493805604600171,-0.2999999999999998,5.10836288033879,-0.17697209942356573,,,,,
2022-01,goods,2022-02-13 23:59:00,2022-02-13 00:00:00,8.525984395082343,3.171907702279361,5.279265381332193,,,,0.015846273855582033,0.00994141343690469,0.008617042800428187,-0.513388695726325,0.013663965761101812
2022-02,services,2022-03-09 23:59:00,2022-03-09 00:00:00,9.16671885258238,2.3074397060212073,6.7950661908507755,-0.20000000000000018,5.10836288033879,2.5587116747213443,,,,,
2022-02,goods,2022-03-09 23:59:00,2022-03-09 00:00:00,9.257918129309319,3.619884785698556,5.721203745580187,,,,0.013868028682310485,0.02581935301300131,0.009090047690881953,-4.0683033539457405,0.040380987463751815
2022-03,services,2022-04-10 23:59:00,2022-04-10 00:00:00,9.712671073072274,1.8315530306432972,7.634417154819424,0.2999999999999998,2.5752496102414764,-2.9745214436381566,,,,,
2022-03,goods,2022-04-10 23:59:00,2022-04-10 00:00:00,10.074990310014305,3.0291439451581645,7.022069806532018,,,,0.003306088990930244,0.029293018667617392,0.011729605263213058,-3.856895708847865,0.0883004946368618
2022-04,services,2022-05-09 23:59:00,2022-05-09 00:00:00,10.436001532424278,2.27800283318199,8.064348870692674,0.0,2.5752496102414764,0.7578178734753562,,,,,
2022-04,goods,2022-05-09 23:59:00,2022-05-09 00:00:00,11.332868530700317,2.806884135617974,8.474122845509061,,,,0.005612903272454829,0.043482023061661934,0.028662302616938067,-0.9907571344515942,0.05335536616732384
2022-05,services,2022-06-09 23:59:00,2022-06-09 00:00:00,11.867152971749864,2.7004341191674843,9.202959877107746,0.20000000000000018,2.5752496102414764,2.3181361273677648,,,,,
2022-05,goods,2022-06-09 23:59:00,2022-06-09 00:00:00,12.39859797809912,3.1406798487898016,9.637081274801783,,,,0.02550972954733414,0.02915164477556213,0.030982037503147986,-0.13086330743352592,-0.0022008861176381345
2022-06,services,2022-07-12 23:59:00,2022-07-12 00:00:00,12.839321476839896,3.1266504037676217,9.98057579164864,-0.10000000000000009,4.656423114127819,2.0811161899277284,,,,,
2022-06,goods,2022-07-12 23:59:00,2022-07-12 00:00:00,13.278111123381848,3.2031208133675424,10.322230899227408,,,,0.026514250649088893,0.027724478209003145,0.034816727774560206,1.256446073273028,-0.07463130642113806
2022-07,services,2022-08-09 23:59:00,2022-08-09 00:00:00,13.627761829254784,3.1917602968305054,10.284284220631044,0.19999999999999973,4.656423114127819,2.0811161899277284,,,,,
2022-07,goods,2022-08-09 23:59:00,2022-08-09 00:00:00,13.627761829254784,2.2948932985544666,10.477895123317685,,,,0.028478892878681484,0.018343354785828048,0.02532158434335526,-1.1623594982311964,-0.11521767066983853
2022-08,services,2022-09-11 23:59:00,2022-09-11 00:00:00,13.540463700620295,1.6733107288704314,9.618392385292164,-0.20000000000000018,4.656423114127819,1.5928798632642853,,,,,
2022-08,goods,2022-09-11 23:59:00,2022-09-11 00:00:00,13.976194237515871,1.577596259416751,10.43947985378674,,,,0.010560311777073719,0.011715795921881877,0.01514786308871822,0.5712669063396253,-0.05327290349185798
2022-09,services,2022-10-10 23:59:00,2022-10-10 00:00:00,13.190507087993858,0.3511856111539622,8.216297898512451,0.0,3.068313567284829,1.072081927228937,,,,,
2022-09,goods,2022-10-10 23:59:00,2022-10-10 00:00:00,14.410034397375684,1.131923273993836,10.104085451330986,,,,0.020442458432647054,0.0050165963346664455,0.0019071023278695403,-0.7299894530221122,-0.051224933119825046
2022-10,services,2022-11-09 23:59:00,2022-11-09 00:00:00,13.102826240640407,-0.5249355886143761,7.181640277455799,-0.10000000000000009,3.068313567284829,1.8142684911127607,,,,,
2022-10,goods,2022-11-09 23:59:00,2022-11-09 00:00:00,14.669437915080351,1.0416760858255678,9.31536122227737,,,,0.022070860954663523,0.004691242403887408,-0.004858385600989242,-0.5923899495234015,-0.004547074812067582
2022-11,services,2022-12-11 23:59:00,2022-12-11 00:00:00,12.839321476839896,-0.7011422237803995,5.980042330278724,-0.19999999999999973,3.068313567284829,-2.389443107996933,,,,,
2022-11,goods,2022-12-11 23:59:00,2022-12-11 00:00:00,14.928170271575445,0.9519760340595731,9.290136927964681,,,,0.010702323459159854,0.0054497126671767164,0.001075269749627535,-0.1832658477871209,-0.001854504995251342
2022-12,services,2023-01-10 23:59:00,2023-01-10 00:00:00,12.044615307586716,-1.1458917804071422,4.163497265157739,0.5,4.670109304598062,0.35609833768711924,,,,,
2022-12,goods,2023-01-10 23:59:00,2023-01-10 00:00:00,14.14995622736995,-0.26007817000573397,7.104109862513809,,,,-0.00559352317208713,0.0023501859988890317,0.000271554665392119,-0.8215025253906094,0.037017797806857544
2023-01,services,2023-02-09 23:59:00,2023-02-09 00:00:00,11.867152971749864,-1.2356732688905439,3.7091542725075755,0.0,4.670109304598062,-0.38608822619670713,,,,,
2023-01,goods,2023-02-09 23:59:00,2023-02-09 00:00:00,13.36563848126736,-1.3037994338129906,4.839654086185018,,,,-0.020204095630836777,-0.0052165905557094066,-0.005759090190467238,-1.2448463443375128,0.055984951912348535
2023-02,services,2023-03-09 23:59:00,2023-03-09 00:00:00,10.88544049120821,-1.9538809856316863,1.71872163862583,0.3999999999999999,4.670109304598062,2.7343479966001194,,,,,
2023-02,goods,2023-03-09 23:59:00,2023-03-09 00:00:00,12.663265093336602,-2.264905178238843,3.4053469640272827,,,,-0.016147250424085036,0.011883447799329558,-0.004866266473717573,-2.3676090454598127,0.022647476659079697
2023-03,services,2023-04-12 23:59:00,2023-04-12 00:00:00,10.526051065749295,-1.5185642418374208,0.8133799926770209,-0.3999999999999999,6.999676164529797,-1.9112885239673039,,,,,
2023-03,goods,2023-04-12 23:59:00,2023-04-12 00:00:00,12.663265093336602,-1.4866911340333484,2.588274783322296,,,,-0.015466283214151602,0.014262425068402843,-0.000543330736976877,-2.7248508770938846,-0.013871122991457874
2023-04,services,2023-05-10 23:59:00,2023-05-10 00:00:00,10.255658832509209,-1.611494139240655,-0.18034269991506946,0.30000000000000027,6.999676164529797,-1.9112885239673039,,,,,
